dataset,candidate,group_type,group,markets,wins,losses,accuracy,net_pnl_cents,net_per_market_cents,median_ask
current,hazard_ask65_else_score60_ask70,hour,18,9,6,3,0.6666666666666666,-12.0,-1.3333333333333333,68.0
current,hazard_ask65_else_score60_ask70,hour,19,10,9,1,0.9,229.0,22.9,66.5
current,hazard_ask65_else_score60_ask70,hour,2,13,8,5,0.6153846153846154,-87.0,-6.6923076923076925,67.0
current,hazard_ask65_else_score60_ask70,hour,20,10,8,2,0.8,140.0,14.0,64.0
current,hazard_ask65_else_score60_ask70,hour,21,9,8,1,0.8888888888888888,179.0,19.88888888888889,68.0
current,hazard_ask65_else_score60_ask70,hour,22,10,7,3,0.7,26.0,2.6,66.5
current,hazard_ask65_else_score60_ask70,hour,23,11,10,1,0.9090909090909091,263.0,23.90909090909091,64.0
current,hazard_ask65_else_score60_ask70,hour,3,13,7,6,0.5384615384615384,-185.0,-14.23076923076923,66.0
current,hazard_ask65_else_score60_ask70,hour,4,16,14,2,0.875,344.0,21.5,63.0
current,hazard_ask65_else_score60_ask70,hour,5,15,11,4,0.7333333333333333,89.0,5.933333333333334,66.0
current,hazard_ask65_else_score60_ask70,hour,6,13,12,1,0.9230769230769231,333.0,25.615384615384617,65.0
current,hazard_ask65_else_score60_ask70,hour,7,11,9,2,0.8181818181818182,173.0,15.727272727272727,64.0
current,hazard_ask65_else_score60_ask70,hour,8,12,5,7,0.4166666666666667,-300.0,-25.0,67.0
current,hazard_ask65_else_score60_ask70,hour,9,11,6,5,0.5454545454545454,-132.0,-12.0,66.0
current,hazard_ask65_else_score60_ask70,ask,ask<=60,24,17,7,0.7083333333333334,292.0,12.166666666666666,58.0
current,hazard_ask65_else_score60_ask70,ask,ask<=70,229,167,62,0.7292576419213974,1105.0,4.82532751091703,67.0
current,hazard_ask65_else_score60_ask70,time,sec<=300,7,5,2,0.7142857142857143,42.0,6.0,66.0
current,hazard_ask65_else_score60_ask70,time,sec<=600,42,32,10,0.7619047619047619,391.0,9.30952380952381,66.0
current,hazard_ask65_else_score60_ask70,time,sec<=900,204,147,57,0.7205882352941176,964.0,4.7254901960784315,66.0
current,hazard_ask65_else_logit55_edge15_ask70,selector,fallback_logit55_edge15_ask70,204,148,56,0.7254901960784313,854.0,4.186274509803922,67.5
current,hazard_ask65_else_logit55_edge15_ask70,selector,hazard_primary_ask65,54,37,17,0.6851851851851852,293.0,5.425925925925926,63.0
current,hazard_ask65_else_logit55_edge15_ask70,split,holdout,53,37,16,0.6981132075471698,82.0,1.5471698113207548,67.0
current,hazard_ask65_else_logit55_edge15_ask70,split,train,154,109,45,0.7077922077922078,606.0,3.935064935064935,66.0
current,hazard_ask65_else_logit55_edge15_ask70,split,validation,51,39,12,0.7647058823529411,459.0,9.0,67.0
current,hazard_ask65_else_logit55_edge15_ask70,side,no,127,91,36,0.7165354330708661,584.0,4.5984251968503935,66.0
current,hazard_ask65_else_logit55_edge15_ask70,side,yes,131,94,37,0.7175572519083969,563.0,4.297709923664122,67.0
current,hazard_ask65_else_logit55_edge15_ask70,hour,0,9,6,3,0.6666666666666666,-15.0,-1.6666666666666667,67.0
current,hazard_ask65_else_logit55_edge15_ask70,hour,1,6,4,2,0.6666666666666666,-6.0,-1.0,68.0
current,hazard_ask65_else_logit55_edge15_ask70,hour,10,11,10,1,0.9090909090909091,268.0,24.363636363636363,65.0
current,hazard_ask65_else_logit55_edge15_ask70,hour,11,9,5,4,0.5555555555555556,-110.0,-12.222222222222221,68.0
current,hazard_ask65_else_logit55_edge15_ask70,hour,12,10,9,1,0.9,214.0,21.4,68.0
current,hazard_ask65_else_logit55_edge15_ask70,hour,13,9,4,5,0.4444444444444444,-185.0,-20.555555555555557,63.0
current,hazard_ask65_else_logit55_edge15_ask70,hour,14,10,7,3,0.7,10.0,1.0,67.0
current,hazard_ask65_else_logit55_edge15_ask70,hour,15,9,6,3,0.6666666666666666,0.0,0.0,65.0
current,hazard_ask65_else_logit55_edge15_ask70,hour,16,8,5,3,0.625,-48.0,-6.0,68.5
current,hazard_ask65_else_logit55_edge15_ask70,hour,17,11,9,2,0.8181818181818182,161.0,14.636363636363637,65.0
current,hazard_ask65_else_logit55_edge15_ask70,hour,18,10,6,4,0.6,-72.0,-7.2,67.0
current,hazard_ask65_else_logit55_edge15_ask70,hour,19,10,9,1,0.9,226.0,22.6,66.5
current,hazard_ask65_else_logit55_edge15_ask70,hour,2,14,9,5,0.6428571428571429,-48.0,-3.4285714285714284,67.5
current,hazard_ask65_else_logit55_edge15_ask70,hour,20,11,8,3,0.7272727272727273,70.0,6.363636363636363,65.0
current,hazard_ask65_else_logit55_edge15_ask70,hour,21,9,8,1,0.8888888888888888,178.0,19.77777777777778,68.0
current,hazard_ask65_else_logit55_edge15_ask70,hour,22,10,8,2,0.8,127.0,12.7,66.5
current,hazard_ask65_else_logit55_edge15_ask70,hour,23,11,10,1,0.9090909090909091,260.0,23.636363636363637,64.0
current,hazard_ask65_else_logit55_edge15_ask70,hour,3,13,6,7,0.46153846153846156,-290.0,-22.307692307692307,67.0
current,hazard_ask65_else_logit55_edge15_ask70,hour,4,16,13,3,0.8125,240.0,15.0,64.0
current,hazard_ask65_else_logit55_edge15_ask70,hour,5,15,11,4,0.7333333333333333,94.0,6.266666666666667,66.0
current,hazard_ask65_else_logit55_edge15_ask70,hour,6,13,12,1,0.9230769230769231,333.0,25.615384615384617,65.0
current,hazard_ask65_else_logit55_edge15_ask70,hour,7,11,8,3,0.7272727272727273,76.0,6.909090909090909,64.0
current,hazard_ask65_else_logit55_edge15_ask70,hour,8,12,5,7,0.4166666666666667,-296.0,-24.666666666666668,67.0
current,hazard_ask65_else_logit55_edge15_ask70,hour,9,11,7,4,0.6363636363636364,-40.0,-3.6363636363636362,66.0
current,hazard_ask65_else_logit55_edge15_ask70,ask,ask<=60,34,22,12,0.6470588235294118,195.0,5.735294117647059,58.0
current,hazard_ask65_else_logit55_edge15_ask70,ask,ask<=70,224,163,61,0.7276785714285714,952.0,4.25,67.0
current,hazard_ask65_else_logit55_edge15_ask70,time,sec<=300,8,5,3,0.625,-13.0,-1.625,62.5
current,hazard_ask65_else_logit55_edge15_ask70,time,sec<=600,37,29,8,0.7837837837837838,411.0,11.108108108108109,66.0
current,hazard_ask65_else_logit55_edge15_ask70,time,sec<=900,213,151,62,0.7089201877934272,749.0,3.516431924882629,66.0
current,hazard_ask65_else_score60_ask75,selector,fallback_score60_ask75,219,165,54,0.7534246575342466,1070.0,4.885844748858448,69.0
current,hazard_ask65_else_score60_ask75,selector,hazard_primary_ask65,55,36,19,0.6545454545454545,96.0,1.7454545454545454,63.0
current,hazard_ask65_else_score60_ask75,split,holdout,57,41,16,0.7192982456140351,99.0,1.736842105263158,69.0
current,hazard_ask65_else_score60_ask75,split,train,164,120,44,0.7317073170731707,736.0,4.487804878048781,67.0
current,hazard_ask65_else_score60_ask75,split,validation,53,40,13,0.7547169811320755,331.0,6.245283018867925,68.0
current,hazard_ask65_else_score60_ask75,side,no,133,98,35,0.7368421052631579,629.0,4.7293233082706765,68.0
current,hazard_ask65_else_score60_ask75,side,yes,141,103,38,0.7304964539007093,537.0,3.8085106382978724,68.0
current,hazard_ask65_else_score60_ask75,hour,0,9,6,3,0.6666666666666666,-25.0,-2.7777777777777777,69.0
current,hazard_ask65_else_score60_ask75,hour,1,7,6,1,0.8571428571428571,107.0,15.285714285714286,68.0
current,hazard_ask65_else_score60_ask75,hour,10,11,10,1,0.9090909090909091,265.0,24.09090909090909,64.0
current,hazard_ask65_else_score60_ask75,hour,11,10,6,4,0.6,-106.0,-10.6,68.5
current,hazard_ask65_else_score60_ask75,hour,12,11,10,1,0.9090909090909091,222.0,20.181818181818183,69.0
current,hazard_ask65_else_score60_ask75,hour,13,10,5,5,0.5,-172.0,-17.2,64.0
current,hazard_ask65_else_score60_ask75,hour,14,10,7,3,0.7,3.0,0.3,67.0
current,hazard_ask65_else_score60_ask75,hour,15,9,6,3,0.6666666666666666,-8.0,-0.8888888888888888,65.0
current,hazard_ask65_else_score60_ask75,hour,16,8,5,3,0.625,-62.0,-7.75,68.0
current,hazard_ask65_else_score60_ask75,hour,17,12,9,3,0.75,78.0,6.5,67.0
current,hazard_ask65_else_score60_ask75,hour,18,11,8,3,0.7272727272727273,21.0,1.9090909090909092,70.0
current,hazard_ask65_else_score60_ask75,hour,19,11,10,1,0.9090909090909091,232.0,21.09090909090909,68.0
current,hazard_ask65_else_score60_ask75,hour,2,14,9,5,0.6428571428571429,-64.0,-4.571428571428571,67.5
current,hazard_ask65_else_score60_ask75,hour,20,12,9,3,0.75,74.0,6.166666666666667,67.0
current,hazard_ask65_else_score60_ask75,hour,21,11,9,2,0.8181818181818182,119.0,10.818181818181818,70.0
current,hazard_ask65_else_score60_ask75,hour,22,12,9,3,0.75,73.0,6.083333333333333,67.5
current,hazard_ask65_else_score60_ask75,hour,23,11,10,1,0.9090909090909091,261.0,23.727272727272727,64.0
current,hazard_ask65_else_score60_ask75,hour,3,15,9,6,0.6,-159.0,-10.6,69.0
current,hazard_ask65_else_score60_ask75,hour,4,16,13,3,0.8125,195.0,12.1875,68.0
current,hazard_ask65_else_score60_ask75,hour,5,15,11,4,0.7333333333333333,88.0,5.866666666666666,66.0
current,hazard_ask65_else_score60_ask75,hour,6,14,13,1,0.9285714285714286,341.0,24.357142857142858,65.5
current,hazard_ask65_else_score60_ask75,hour,7,11,9,2,0.8181818181818182,157.0,14.272727272727273,65.0
current,hazard_ask65_else_score60_ask75,hour,8,12,5,7,0.4166666666666667,-340.0,-28.333333333333332,68.5
current,hazard_ask65_else_score60_ask75,hour,9,12,7,5,0.5833333333333334,-134.0,-11.166666666666666,68.0
current,hazard_ask65_else_score60_ask75,ask,ask<=60,17,11,6,0.6470588235294118,91.0,5.352941176470588,58.0
current,hazard_ask65_else_score60_ask75,ask,ask<=70,184,133,51,0.7228260869565217,852.0,4.630434782608695,66.0
current,hazard_ask65_else_score60_ask75,ask,ask<=80,73,57,16,0.7808219178082192,223.0,3.0547945205479454,73.0
current,hazard_ask65_else_score60_ask75,time,sec<=300,5,3,2,0.6,-60.0,-12.0,73.0
current,hazard_ask65_else_score60_ask75,time,sec<=600,45,33,12,0.7333333333333333,160.0,3.5555555555555554,68.0
current,hazard_ask65_else_score60_ask75,time,sec<=900,224,165,59,0.7366071428571429,1066.0,4.758928571428571,67.5
current,hazard_ask65_else_logit55_edge15_ask75,selector,fallback_logit55_edge15_ask75,229,169,60,0.7379912663755459,926.0,4.043668122270742,68.0
current,hazard_ask65_else_logit55_edge15_ask75,selector,hazard_primary_ask65,46,30,16,0.6521739130434783,80.0,1.7391304347826086,63.0
