dataset,candidate,block_index,base_markets,selected_markets,coverage,wins,losses,accuracy,net_pnl_cents,net_roi_on_cost,positive_net,coverage_pass
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=95; sec>=600,15,13,13,1.0,5,8,0.38461538461538464,-225.0,-0.3103448275862069,False,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=95; sec>=600,0,20,19,0.95,12,7,0.631578947368421,137.0,0.1288805268109125,True,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=95; sec>=600,1,20,18,0.9,12,6,0.6666666666666666,175.0,0.17073170731707318,True,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=95; sec>=600,2,20,19,0.95,12,7,0.631578947368421,73.0,0.064773735581189,True,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=95; sec>=600,3,20,20,1.0,17,3,0.85,483.0,0.39687756778964667,True,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=95; sec>=600,4,20,19,0.95,10,9,0.5263157894736842,-108.0,-0.09747292418772563,False,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=95; sec>=600,5,20,20,1.0,16,4,0.8,416.0,0.35135135135135137,True,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=95; sec>=600,6,20,18,0.9,12,6,0.6666666666666666,153.0,0.14613180515759314,True,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=95; sec>=600,7,20,20,1.0,9,11,0.45,-240.0,-0.21052631578947367,False,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=95; sec>=600,8,20,20,1.0,11,9,0.55,-45.0,-0.039301310043668124,False,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=95; sec>=600,9,20,20,1.0,17,3,0.85,482.0,0.3957307060755337,True,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=95; sec>=600,10,20,17,0.85,8,9,0.47058823529411764,-159.0,-0.16579770594369134,False,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=95; sec>=600,11,1,1,1.0,1,0,1.0,45.0,0.8181818181818182,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=120,0,20,20,1.0,13,7,0.65,95.0,0.07883817427385892,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=120,1,20,20,1.0,13,7,0.65,119.0,0.10076206604572396,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=120,2,20,20,1.0,10,10,0.5,-195.0,-0.16317991631799164,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=120,3,20,20,1.0,16,4,0.8,392.0,0.32450331125827814,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=120,4,20,20,1.0,7,13,0.35,-412.0,-0.37050359712230213,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=120,5,20,20,1.0,7,13,0.35,-453.0,-0.39288811795316564,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=120,6,20,20,1.0,14,6,0.7,218.0,0.1844331641285956,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=120,7,20,19,0.95,10,9,0.5263157894736842,-85.0,-0.07834101382488479,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=120,8,20,20,1.0,10,10,0.5,-224.0,-0.1830065359477124,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=120,9,20,19,0.95,13,6,0.6842105263157895,170.0,0.1504424778761062,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=120,10,20,20,1.0,8,12,0.4,-396.0,-0.3311036789297659,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=120,11,20,20,1.0,12,8,0.6,-35.0,-0.02834008097165992,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=120,12,20,20,1.0,14,6,0.7,213.0,0.17944397641112048,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=120,13,20,20,1.0,14,6,0.7,91.0,0.06951871657754011,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=120,14,20,20,1.0,7,13,0.35,-494.0,-0.4137353433835846,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=120,15,13,13,1.0,5,8,0.38461538461538464,-225.0,-0.3103448275862069,False,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=120,0,20,19,0.95,12,7,0.631578947368421,137.0,0.1288805268109125,True,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=120,1,20,19,0.95,13,6,0.6842105263157895,198.0,0.17967332123411978,True,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=120,2,20,20,1.0,13,7,0.65,94.0,0.0779436152570481,True,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=120,3,20,20,1.0,17,3,0.85,483.0,0.39687756778964667,True,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=120,4,20,20,1.0,11,9,0.55,-74.0,-0.06303236797274275,False,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=120,5,20,20,1.0,16,4,0.8,416.0,0.35135135135135137,True,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=120,6,20,20,1.0,12,8,0.6,4.0,0.0033444816053511705,True,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=120,7,20,20,1.0,9,11,0.45,-240.0,-0.21052631578947367,False,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=120,8,20,20,1.0,11,9,0.55,-45.0,-0.039301310043668124,False,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=120,9,20,20,1.0,17,3,0.85,482.0,0.3957307060755337,True,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=120,10,20,19,0.95,10,9,0.5263157894736842,-115.0,-0.1031390134529148,False,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=120,11,1,1,1.0,1,0,1.0,45.0,0.8181818181818182,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=300,0,20,20,1.0,13,7,0.65,95.0,0.07883817427385892,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=300,1,20,20,1.0,13,7,0.65,119.0,0.10076206604572396,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=300,2,20,20,1.0,10,10,0.5,-195.0,-0.16317991631799164,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=300,3,20,20,1.0,16,4,0.8,392.0,0.32450331125827814,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=300,4,20,20,1.0,7,13,0.35,-412.0,-0.37050359712230213,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=300,5,20,20,1.0,7,13,0.35,-453.0,-0.39288811795316564,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=300,6,20,20,1.0,14,6,0.7,218.0,0.1844331641285956,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=300,7,20,19,0.95,10,9,0.5263157894736842,-85.0,-0.07834101382488479,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=300,8,20,20,1.0,10,10,0.5,-224.0,-0.1830065359477124,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=300,9,20,19,0.95,13,6,0.6842105263157895,170.0,0.1504424778761062,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=300,10,20,20,1.0,8,12,0.4,-396.0,-0.3311036789297659,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=300,11,20,20,1.0,12,8,0.6,-35.0,-0.02834008097165992,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=300,12,20,20,1.0,14,6,0.7,213.0,0.17944397641112048,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=300,13,20,20,1.0,14,6,0.7,91.0,0.06951871657754011,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=300,14,20,20,1.0,7,13,0.35,-494.0,-0.4137353433835846,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=300,15,13,13,1.0,5,8,0.38461538461538464,-225.0,-0.3103448275862069,False,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=300,0,20,19,0.95,12,7,0.631578947368421,137.0,0.1288805268109125,True,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=300,1,20,19,0.95,13,6,0.6842105263157895,198.0,0.17967332123411978,True,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=300,2,20,20,1.0,13,7,0.65,94.0,0.0779436152570481,True,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=300,3,20,20,1.0,17,3,0.85,483.0,0.39687756778964667,True,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=300,4,20,20,1.0,11,9,0.55,-74.0,-0.06303236797274275,False,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=300,5,20,20,1.0,16,4,0.8,416.0,0.35135135135135137,True,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=300,6,20,19,0.95,12,7,0.631578947368421,57.0,0.049868766404199474,True,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=300,7,20,20,1.0,9,11,0.45,-240.0,-0.21052631578947367,False,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=300,8,20,20,1.0,11,9,0.55,-45.0,-0.039301310043668124,False,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=300,9,20,20,1.0,17,3,0.85,482.0,0.3957307060755337,True,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=300,10,20,19,0.95,10,9,0.5263157894736842,-115.0,-0.1031390134529148,False,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=300,11,1,1,1.0,1,0,1.0,45.0,0.8181818181818182,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=600,0,20,20,1.0,13,7,0.65,95.0,0.07883817427385892,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=600,1,20,20,1.0,13,7,0.65,119.0,0.10076206604572396,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=600,2,20,19,0.95,10,9,0.5263157894736842,-98.0,-0.08925318761384335,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=600,3,20,20,1.0,16,4,0.8,392.0,0.32450331125827814,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=600,4,20,20,1.0,7,13,0.35,-412.0,-0.37050359712230213,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=600,5,20,20,1.0,7,13,0.35,-453.0,-0.39288811795316564,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=600,6,20,20,1.0,14,6,0.7,218.0,0.1844331641285956,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=600,7,20,18,0.9,9,9,0.5,-94.0,-0.09456740442655935,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=600,8,20,20,1.0,10,10,0.5,-224.0,-0.1830065359477124,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=600,9,20,19,0.95,13,6,0.6842105263157895,170.0,0.1504424778761062,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=600,10,20,20,1.0,8,12,0.4,-396.0,-0.3311036789297659,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=600,11,20,19,0.95,12,7,0.631578947368421,30.0,0.02564102564102564,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=600,12,20,20,1.0,14,6,0.7,213.0,0.17944397641112048,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=600,13,20,20,1.0,14,6,0.7,91.0,0.06951871657754011,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=600,14,20,20,1.0,7,13,0.35,-494.0,-0.4137353433835846,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=600,15,13,13,1.0,5,8,0.38461538461538464,-225.0,-0.3103448275862069,False,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=600,0,20,19,0.95,12,7,0.631578947368421,137.0,0.1288805268109125,True,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=600,1,20,18,0.9,12,6,0.6666666666666666,175.0,0.17073170731707318,True,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=600,2,20,19,0.95,12,7,0.631578947368421,73.0,0.064773735581189,True,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=600,3,20,20,1.0,17,3,0.85,483.0,0.39687756778964667,True,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=600,4,20,19,0.95,10,9,0.5263157894736842,-108.0,-0.09747292418772563,False,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=600,5,20,20,1.0,16,4,0.8,416.0,0.35135135135135137,True,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=600,6,20,18,0.9,12,6,0.6666666666666666,153.0,0.14613180515759314,True,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=600,7,20,20,1.0,9,11,0.45,-240.0,-0.21052631578947367,False,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=600,8,20,20,1.0,11,9,0.55,-45.0,-0.039301310043668124,False,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=600,9,20,20,1.0,17,3,0.85,482.0,0.3957307060755337,True,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=600,10,20,17,0.85,8,9,0.47058823529411764,-159.0,-0.16579770594369134,False,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=-2c; ask<=98; sec>=600,11,1,1,1.0,1,0,1.0,45.0,0.8181818181818182,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=120,0,20,19,0.95,12,7,0.631578947368421,107.0,0.09789569990850869,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=120,1,20,20,1.0,12,8,0.6,2.0,0.001669449081803005,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=120,2,20,20,1.0,11,9,0.55,-83.0,-0.07016060862214708,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=120,3,20,20,1.0,15,5,0.75,242.0,0.19236883942766295,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=120,4,20,20,1.0,7,13,0.35,-399.0,-0.3630573248407643,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=120,5,20,20,1.0,7,13,0.35,-492.0,-0.412751677852349,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=120,6,20,20,1.0,12,8,0.6,18.0,0.015228426395939087,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=120,7,20,17,0.85,9,8,0.5294117647058824,-57.0,-0.05956112852664577,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=120,8,20,20,1.0,10,10,0.5,-229.0,-0.18633034987794955,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=120,9,20,19,0.95,13,6,0.6842105263157895,197.0,0.1786038077969175,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=120,10,20,20,1.0,8,12,0.4,-398.0,-0.332220367278798,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=120,11,20,20,1.0,10,10,0.5,-297.0,-0.2289899768696993,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=120,12,20,19,0.95,13,6,0.6842105263157895,154.0,0.1343804537521815,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=120,13,20,19,0.95,13,6,0.6842105263157895,146.0,0.1265164644714038,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=120,14,20,20,1.0,8,12,0.4,-429.0,-0.34906427990235966,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=120,15,13,13,1.0,5,8,0.38461538461538464,-208.0,-0.2937853107344633,False,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=120,0,20,18,0.9,12,6,0.6666666666666666,207.0,0.2084592145015106,True,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=120,1,20,16,0.8,11,5,0.6875,167.0,0.1789924973204716,True,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=120,2,20,18,0.9,12,6,0.6666666666666666,161.0,0.15495668912415783,True,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=120,3,20,17,0.85,13,4,0.7647058823529411,317.0,0.3224821973550356,True,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=120,4,20,18,0.9,10,8,0.5555555555555556,-55.0,-0.052132701421800945,False,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=120,5,20,19,0.95,13,6,0.6842105263157895,175.0,0.15555555555555556,True,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=120,6,20,16,0.8,8,8,0.5,-123.0,-0.13326110509209102,False,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=120,7,20,17,0.85,6,11,0.35294117647058826,-387.0,-0.39209726443769,False,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=120,8,20,18,0.9,12,6,0.6666666666666666,108.0,0.0989010989010989,True,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=120,9,20,18,0.9,15,3,0.8333333333333334,424.0,0.3940520446096654,True,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=120,10,20,16,0.8,8,8,0.5,-77.0,-0.08779931584948689,False,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=120,11,1,1,1.0,1,0,1.0,45.0,0.8181818181818182,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=300,0,20,19,0.95,12,7,0.631578947368421,107.0,0.09789569990850869,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=300,1,20,20,1.0,12,8,0.6,2.0,0.001669449081803005,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=300,2,20,20,1.0,11,9,0.55,-83.0,-0.07016060862214708,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=300,3,20,20,1.0,15,5,0.75,242.0,0.19236883942766295,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=300,4,20,20,1.0,7,13,0.35,-399.0,-0.3630573248407643,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=300,5,20,20,1.0,7,13,0.35,-492.0,-0.412751677852349,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=300,6,20,19,0.95,11,8,0.5789473684210527,-34.0,-0.029982363315696647,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=300,7,20,17,0.85,9,8,0.5294117647058824,-57.0,-0.05956112852664577,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=300,8,20,20,1.0,10,10,0.5,-229.0,-0.18633034987794955,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=300,9,20,19,0.95,13,6,0.6842105263157895,197.0,0.1786038077969175,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=300,10,20,20,1.0,8,12,0.4,-398.0,-0.332220367278798,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=300,11,20,20,1.0,10,10,0.5,-297.0,-0.2289899768696993,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=300,12,20,19,0.95,13,6,0.6842105263157895,154.0,0.1343804537521815,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=300,13,20,19,0.95,13,6,0.6842105263157895,146.0,0.1265164644714038,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=300,14,20,20,1.0,8,12,0.4,-429.0,-0.34906427990235966,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=300,15,13,13,1.0,5,8,0.38461538461538464,-208.0,-0.2937853107344633,False,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=300,0,20,18,0.9,12,6,0.6666666666666666,207.0,0.2084592145015106,True,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=300,1,20,15,0.75,10,5,0.6666666666666666,137.0,0.15874855156431056,True,False
v21,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=300,2,20,17,0.85,12,5,0.7058823529411765,215.0,0.2182741116751269,True,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=300,3,20,17,0.85,13,4,0.7647058823529411,317.0,0.3224821973550356,True,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=300,4,20,18,0.9,10,8,0.5555555555555556,-55.0,-0.052132701421800945,False,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=300,5,20,19,0.95,13,6,0.6842105263157895,175.0,0.15555555555555556,True,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=300,6,20,14,0.7,8,6,0.5714285714285714,-8.0,-0.009900990099009901,False,False
v21,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=300,7,20,17,0.85,6,11,0.35294117647058826,-387.0,-0.39209726443769,False,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=300,8,20,18,0.9,12,6,0.6666666666666666,108.0,0.0989010989010989,True,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=300,9,20,18,0.9,15,3,0.8333333333333334,424.0,0.3940520446096654,True,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=300,10,20,16,0.8,8,8,0.5,-77.0,-0.08779931584948689,False,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=300,11,1,1,1.0,1,0,1.0,45.0,0.8181818181818182,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=600,0,20,19,0.95,12,7,0.631578947368421,107.0,0.09789569990850869,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=600,1,20,19,0.95,12,7,0.631578947368421,78.0,0.06951871657754011,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=600,2,20,19,0.95,11,8,0.5789473684210527,8.0,0.007326007326007326,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=600,3,20,18,0.9,13,5,0.7222222222222222,193.0,0.17434507678410116,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=600,4,20,20,1.0,7,13,0.35,-399.0,-0.3630573248407643,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=600,5,20,19,0.95,6,13,0.3157894736842105,-506.0,-0.45750452079566006,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=600,6,20,18,0.9,11,7,0.6111111111111112,19.0,0.01757631822386679,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=600,7,20,17,0.85,9,8,0.5294117647058824,-57.0,-0.05956112852664577,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=600,8,20,20,1.0,10,10,0.5,-229.0,-0.18633034987794955,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=600,9,20,19,0.95,13,6,0.6842105263157895,197.0,0.1786038077969175,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=600,10,20,20,1.0,8,12,0.4,-398.0,-0.332220367278798,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=600,11,20,18,0.9,9,9,0.5,-245.0,-0.21397379912663755,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=600,12,20,17,0.85,11,6,0.6470588235294118,115.0,0.116751269035533,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=600,13,20,19,0.95,13,6,0.6842105263157895,146.0,0.1265164644714038,True,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=600,14,20,20,1.0,8,12,0.4,-429.0,-0.34906427990235966,False,True
current,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=600,15,13,13,1.0,5,8,0.38461538461538464,-208.0,-0.2937853107344633,False,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=600,0,20,16,0.8,10,6,0.625,110.0,0.12359550561797752,True,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=600,1,20,14,0.7,9,5,0.6428571428571429,105.0,0.1320754716981132,True,False
v21,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=600,2,20,16,0.8,11,5,0.6875,194.0,0.2141280353200883,True,True
v21,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=600,3,20,15,0.75,12,3,0.8,367.0,0.44057623049219685,True,False
v21,ridge_physics_fv; p>=0.5; fee_edge>=0c; ask<=90; sec>=600,4,20,17,0.85,9,8,0.5294117647058824,-100.0,-0.1,False,True
