dataset,model,edge_floor_cents,all_base_markets,all_markets,all_wins,all_losses,all_accuracy,all_wilson95_lower,all_coverage,all_net_pnl_cents,all_net_roi_on_cost,all_median_ask,all_brier,all_logloss,train_base_markets,train_markets,train_wins,train_losses,train_accuracy,train_wilson95_lower,train_coverage,train_net_pnl_cents,train_net_roi_on_cost,train_median_ask,train_brier,train_logloss,validation_base_markets,validation_markets,validation_wins,validation_losses,validation_accuracy,validation_wilson95_lower,validation_coverage,validation_net_pnl_cents,validation_net_roi_on_cost,validation_median_ask,validation_brier,validation_logloss,holdout_base_markets,holdout_markets,holdout_wins,holdout_losses,holdout_accuracy,holdout_wilson95_lower,holdout_coverage,holdout_net_pnl_cents,holdout_net_roi_on_cost,holdout_median_ask,holdout_brier,holdout_logloss,oos_positive,oos_coverage_pass
current,prob_path_compact_C0.05,10.0,307,2,1,1,0.5,0.09453120573423071,0.006514657980456026,-14.0,-0.12280701754385964,55.0,0.21655342085327697,0.571491850231388,184,0,0,0,,,0.0,0.0,,,,,61,1,1,0,1.0,0.20654931437723742,0.01639344262295082,21.0,0.26582278481012656,77.0,0.006512797444837666,0.08414484016962322,62,1,0,1,0.0,0.0,0.016129032258064516,-35.0,-1.0,33.0,0.42659404426171627,1.0588388602931529,False,False
v21,prob_path_compact_C0.05,10.0,221,0,0,0,,,0.0,0.0,,,,,132,0,0,0,,,0.0,0.0,,,,,44,0,0,0,,,0.0,0.0,,,,,45,0,0,0,,,0.0,0.0,,,,,False,False
current,prob_path_compact_C0.05,15.0,307,2,1,1,0.5,0.09453120573423071,0.006514657980456026,18.0,0.21951219512195122,39.0,0.23198301373884755,0.6368325153194779,184,0,0,0,,,0.0,0.0,,,,,61,1,1,0,1.0,0.20654931437723742,0.01639344262295082,53.0,1.127659574468085,45.0,0.03737198321597882,0.21482617034580306,62,1,0,1,0.0,0.0,0.016129032258064516,-35.0,-1.0,33.0,0.42659404426171627,1.0588388602931529,False,False
v21,prob_path_compact_C0.05,15.0,221,0,0,0,,,0.0,0.0,,,,,132,0,0,0,,,0.0,0.0,,,,,44,0,0,0,,,0.0,0.0,,,,,45,0,0,0,,,0.0,0.0,,,,,False,False
current,prob_path_compact_C0.05,20.0,307,2,1,1,0.5,0.09453120573423071,0.006514657980456026,18.0,0.21951219512195122,39.0,0.23198301373884755,0.6368325153194779,184,0,0,0,,,0.0,0.0,,,,,61,1,1,0,1.0,0.20654931437723742,0.01639344262295082,53.0,1.127659574468085,45.0,0.03737198321597882,0.21482617034580306,62,1,0,1,0.0,0.0,0.016129032258064516,-35.0,-1.0,33.0,0.42659404426171627,1.0588388602931529,False,False
v21,prob_path_compact_C0.05,20.0,221,0,0,0,,,0.0,0.0,,,,,132,0,0,0,,,0.0,0.0,,,,,44,0,0,0,,,0.0,0.0,,,,,45,0,0,0,,,0.0,0.0,,,,,False,False
current,prob_path_compact_C0.1,-30.0,307,305,179,126,0.5868852459016394,0.5308787508233015,0.993485342019544,-232.0,-0.012795058460180895,56.0,0.24387616784446936,0.6805652279509848,184,182,113,69,0.6208791208791209,0.5485817285674833,0.9891304347826086,521.0,0.04833472492810094,56.0,0.2438631116273122,0.6814045662011172,61,61,28,33,0.45901639344262296,0.34012932293855763,1.0,-792.0,-0.22048997772828507,55.0,0.25613794331171674,0.7055672602815921,62,62,38,24,0.6129032258064516,0.48847843539018354,1.0,39.0,0.010369582557830364,57.5,0.23185048926415505,0.6535025903108048,False,True
v21,prob_path_compact_C0.1,-30.0,221,219,142,77,0.6484018264840182,0.5831018188812981,0.9909502262443439,1217.0,0.09373796503119464,56.0,0.23071587664234963,0.6531762443339248,132,131,84,47,0.6412213740458015,0.5561413946369288,0.9924242424242424,624.0,0.08024691358024691,56.0,0.22868612633117502,0.6489243375239605,44,44,25,19,0.5681818181818182,0.4222414699362943,1.0,-69.0,-0.026858699883223043,55.0,0.24271985668229296,0.6785316902467512,45,44,33,11,0.75,0.6055943364104085,0.9777777777777777,662.0,0.25094768764215314,55.0,0.22475501684703983,0.6404798846053115,False,True
current,prob_path_compact_C0.1,-20.0,307,305,179,126,0.5868852459016394,0.5308787508233015,0.993485342019544,-232.0,-0.012795058460180895,56.0,0.24387616784446936,0.6805652279509848,184,182,113,69,0.6208791208791209,0.5485817285674833,0.9891304347826086,521.0,0.04833472492810094,56.0,0.2438631116273122,0.6814045662011172,61,61,28,33,0.45901639344262296,0.34012932293855763,1.0,-792.0,-0.22048997772828507,55.0,0.25613794331171674,0.7055672602815921,62,62,38,24,0.6129032258064516,0.48847843539018354,1.0,39.0,0.010369582557830364,57.5,0.23185048926415505,0.6535025903108048,False,True
v21,prob_path_compact_C0.1,-20.0,221,219,142,77,0.6484018264840182,0.5831018188812981,0.9909502262443439,1217.0,0.09373796503119464,56.0,0.23071587664234963,0.6531762443339248,132,131,84,47,0.6412213740458015,0.5561413946369288,0.9924242424242424,624.0,0.08024691358024691,56.0,0.22868612633117502,0.6489243375239605,44,44,25,19,0.5681818181818182,0.4222414699362943,1.0,-69.0,-0.026858699883223043,55.0,0.24271985668229296,0.6785316902467512,45,44,33,11,0.75,0.6055943364104085,0.9777777777777777,662.0,0.25094768764215314,55.0,0.22475501684703983,0.6404798846053115,False,True
current,prob_path_compact_C0.1,-15.0,307,305,179,126,0.5868852459016394,0.5308787508233015,0.993485342019544,-232.0,-0.012795058460180895,56.0,0.24387616784446936,0.6805652279509848,184,182,113,69,0.6208791208791209,0.5485817285674833,0.9891304347826086,521.0,0.04833472492810094,56.0,0.2438631116273122,0.6814045662011172,61,61,28,33,0.45901639344262296,0.34012932293855763,1.0,-792.0,-0.22048997772828507,55.0,0.25613794331171674,0.7055672602815921,62,62,38,24,0.6129032258064516,0.48847843539018354,1.0,39.0,0.010369582557830364,57.5,0.23185048926415505,0.6535025903108048,False,True
v21,prob_path_compact_C0.1,-15.0,221,219,142,77,0.6484018264840182,0.5831018188812981,0.9909502262443439,1217.0,0.09373796503119464,56.0,0.23071587664234963,0.6531762443339248,132,131,84,47,0.6412213740458015,0.5561413946369288,0.9924242424242424,624.0,0.08024691358024691,56.0,0.22868612633117502,0.6489243375239605,44,44,25,19,0.5681818181818182,0.4222414699362943,1.0,-69.0,-0.026858699883223043,55.0,0.24271985668229296,0.6785316902467512,45,44,33,11,0.75,0.6055943364104085,0.9777777777777777,662.0,0.25094768764215314,55.0,0.22475501684703983,0.6404798846053115,False,True
current,prob_path_compact_C0.1,-10.0,307,305,178,127,0.5836065573770491,0.5275783730271015,0.993485342019544,-287.0,-0.01586775031790789,56.0,0.244923766208635,0.6827364923512357,184,182,113,69,0.6208791208791209,0.5485817285674833,0.9891304347826086,521.0,0.04833472492810094,56.0,0.2438631116273122,0.6814045662011172,61,61,28,33,0.45901639344262296,0.34012932293855763,1.0,-792.0,-0.22048997772828507,55.0,0.25613794331171674,0.7055672602815921,62,62,37,25,0.5967741935483871,0.47250467700400245,1.0,-16.0,-0.004305705059203444,57.0,0.23700399734593766,0.6641838103442967,False,True
v21,prob_path_compact_C0.1,-10.0,221,219,142,77,0.6484018264840182,0.5831018188812981,0.9909502262443439,1217.0,0.09373796503119464,56.0,0.23071587664234963,0.6531762443339248,132,131,84,47,0.6412213740458015,0.5561413946369288,0.9924242424242424,624.0,0.08024691358024691,56.0,0.22868612633117502,0.6489243375239605,44,44,25,19,0.5681818181818182,0.4222414699362943,1.0,-69.0,-0.026858699883223043,55.0,0.24271985668229296,0.6785316902467512,45,44,33,11,0.75,0.6055943364104085,0.9777777777777777,662.0,0.25094768764215314,55.0,0.22475501684703983,0.6404798846053115,False,True
current,prob_path_compact_C0.1,-5.0,307,305,178,127,0.5836065573770491,0.5275783730271015,0.993485342019544,-363.0,-0.019985685184165613,56.0,0.24311928900069446,0.6788567730356334,184,182,113,69,0.6208791208791209,0.5485817285674833,0.9891304347826086,478.0,0.0441692847902421,56.0,0.24213953178344852,0.6779172058736188,61,61,28,33,0.45901639344262296,0.34012932293855763,1.0,-825.0,-0.22758620689655173,55.0,0.2522580413963286,0.6965735748446417,62,62,37,25,0.5967741935483871,0.47250467700400245,1.0,-16.0,-0.004305705059203444,57.0,0.23700399734593766,0.6641838103442967,False,True
v21,prob_path_compact_C0.1,-5.0,221,219,143,76,0.6529680365296804,0.587775377877362,0.9909502262443439,1272.0,0.09763586122198342,56.0,0.22911207048001067,0.6499671082258389,132,131,85,46,0.648854961832061,0.563936441087627,0.9924242424242424,679.0,0.08681754251374504,56.0,0.2254455033954121,0.6421874025906049,44,44,24,20,0.5454545454545454,0.40066183198961974,1.0,-173.0,-0.06723668869024485,55.5,0.24250188729675307,0.6780918342133021,45,44,34,10,0.7727272727272727,0.6300764193536366,0.9777777777777777,766.0,0.29081245254365984,55.0,0.22663862384695935,0.6450046876523674,False,True
current,prob_path_compact_C0.1,0.0,307,219,156,63,0.7123287671232876,0.6491214398502179,0.7133550488599348,419.0,0.027600289835979185,65.0,0.1790904259919782,0.5357354767684526,184,131,94,37,0.7175572519083969,0.6351216228521418,0.7119565217391305,357.0,0.039478049319915956,65.0,0.18492679410902305,0.555303688012358,61,47,34,13,0.723404255319149,0.582414363751211,0.7704918032786885,-79.0,-0.02270767461914343,75.0,0.1561405278518887,0.47064803300500346,62,41,28,13,0.6829268292682927,0.5301580035565572,0.6612903225806451,141.0,0.05302745393004889,62.0,0.18675093792493735,0.5478250910106599,False,False
v21,prob_path_compact_C0.1,0.0,221,124,93,31,0.75,0.6670521262993695,0.5610859728506787,429.0,0.048359824146094015,70.0,0.18107426934643114,0.5470602531626511,132,72,51,21,0.7083333333333334,0.5949425733065095,0.5454545454545454,98.0,0.019592163134746102,67.0,0.21853617118654664,0.6441689727808129,44,25,19,6,0.76,0.5657031664457093,0.5681818181818182,90.0,0.049723756906077346,67.0,0.11989893188793406,0.3888207123213174,45,27,23,4,0.8518518518518519,0.6752131457218702,0.6,241.0,0.11704711024769306,79.0,0.1378196954195462,0.43462176088582444,True,False
current,prob_path_compact_C0.1,2.0,307,88,67,21,0.7613636363636364,0.6625735503266281,0.28664495114006516,697.0,0.11610861236048642,67.0,0.17313045131272198,0.5173797888304883,184,52,42,10,0.8076923076923077,0.6810113918634199,0.2826086956521739,590.0,0.1634349030470914,68.0,0.1544362072016875,0.47736611939982215,61,17,11,6,0.6470588235294118,0.4130036348521869,0.2786885245901639,-160.0,-0.12698412698412698,75.0,0.1828704353498707,0.5288558229771618,62,19,14,5,0.7368421052631579,0.5120844910218489,0.3064516129032258,267.0,0.235657546337158,55.0,0.21557892316231483,0.61662285356213,False,False
v21,prob_path_compact_C0.1,2.0,221,32,27,5,0.84375,0.6824585040246961,0.14479638009049775,579.0,0.272984441301273,63.5,0.14393713499184177,0.45338580557608965,132,22,17,5,0.7727272727272727,0.5656004682477829,0.16666666666666666,309.0,0.22214234363767074,56.5,0.17794995892825063,0.5294992740863479,44,3,3,0,1.0,0.4385029682449545,0.06818181818181818,75.0,0.3333333333333333,67.0,0.058957141445829635,0.26407795498377423,45,7,7,0,1.0,0.6456695649333126,0.15555555555555556,195.0,0.38613861386138615,71.0,0.0734596855685619,0.2953039833691273,True,False
current,prob_path_compact_C0.1,5.0,307,26,16,10,0.6153846153846154,0.4253485008511553,0.08469055374592833,-46.0,-0.027946537059538274,62.0,0.22397708241899308,0.6269969744833838,184,15,12,3,0.8,0.5481455128483065,0.08152173913043478,227.0,0.23329907502569372,64.0,0.13708651455118695,0.43568826628879453,61,4,3,1,0.75,0.3006418425824019,0.06557377049180328,19.0,0.06761565836298933,71.5,0.19928797149606922,0.5689449444092971,62,7,1,6,0.14285714285714285,0.025679624344743555,0.11290322580645161,-292.0,-0.7448979591836735,55.0,0.42427921980596267,1.070116794942696,False,False
v21,prob_path_compact_C0.1,5.0,221,8,7,1,0.875,0.5291118177871466,0.03619909502262444,224.0,0.47058823529411764,52.0,0.1536004111592348,0.48032323275282235,132,6,5,1,0.8333333333333334,0.4364971778135299,0.045454545454545456,156.0,0.45348837209302323,50.5,0.17630228966359582,0.5273816144292173,44,0,0,0,,,0.0,0.0,,,,,45,2,2,0,1.0,0.3423802275066531,0.044444444444444446,68.0,0.5151515151515151,64.0,0.08549477564615189,0.3391480877236376,False,False
current,prob_path_compact_C0.1,10.0,307,2,1,1,0.5,0.09453120573423071,0.006514657980456026,-14.0,-0.12280701754385964,55.0,0.21904744164419573,0.5731665926440261,184,0,0,0,,,0.0,0.0,,,,,61,1,1,0,1.0,0.20654931437723742,0.01639344262295082,21.0,0.26582278481012656,77.0,0.004956068160402577,0.07300019121424398,62,1,0,1,0.0,0.0,0.016129032258064516,-35.0,-1.0,33.0,0.4331388151279889,1.0733329940738083,False,False
v21,prob_path_compact_C0.1,10.0,221,0,0,0,,,0.0,0.0,,,,,132,0,0,0,,,0.0,0.0,,,,,44,0,0,0,,,0.0,0.0,,,,,45,0,0,0,,,0.0,0.0,,,,,False,False
current,prob_path_compact_C0.1,15.0,307,2,1,1,0.5,0.09453120573423071,0.006514657980456026,18.0,0.21951219512195122,39.0,0.23370915438700285,0.6390404080327818,184,0,0,0,,,0.0,0.0,,,,,61,1,1,0,1.0,0.20654931437723742,0.01639344262295082,53.0,1.127659574468085,45.0,0.034279493646016776,0.2047478219917554,62,1,0,1,0.0,0.0,0.016129032258064516,-35.0,-1.0,33.0,0.4331388151279889,1.0733329940738083,False,False
v21,prob_path_compact_C0.1,15.0,221,0,0,0,,,0.0,0.0,,,,,132,0,0,0,,,0.0,0.0,,,,,44,0,0,0,,,0.0,0.0,,,,,45,0,0,0,,,0.0,0.0,,,,,False,False
current,prob_path_compact_C0.1,20.0,307,2,1,1,0.5,0.09453120573423071,0.006514657980456026,18.0,0.21951219512195122,39.0,0.23370915438700285,0.6390404080327818,184,0,0,0,,,0.0,0.0,,,,,61,1,1,0,1.0,0.20654931437723742,0.01639344262295082,53.0,1.127659574468085,45.0,0.034279493646016776,0.2047478219917554,62,1,0,1,0.0,0.0,0.016129032258064516,-35.0,-1.0,33.0,0.4331388151279889,1.0733329940738083,False,False
v21,prob_path_compact_C0.1,20.0,221,0,0,0,,,0.0,0.0,,,,,132,0,0,0,,,0.0,0.0,,,,,44,0,0,0,,,0.0,0.0,,,,,45,0,0,0,,,0.0,0.0,,,,,False,False
current,prob_path_compact_C0.25,-30.0,307,305,181,124,0.5934426229508196,0.5374869492439074,0.993485342019544,-63.0,-0.0034685899906403126,56.0,0.2433592294264992,0.6795716890254851,184,182,116,66,0.6373626373626373,0.5653445528089827,0.9891304347826086,806.0,0.07467111358161942,56.0,0.2435278351317113,0.6809579866202007,61,61,28,33,0.45901639344262296,0.34012932293855763,1.0,-803.0,-0.22286983069664168,55.0,0.25472911475548543,0.702641522055011,62,62,37,25,0.5967741935483871,0.47250467700400245,1.0,-66.0,-0.017525225703664365,57.5,0.23167779001655145,0.652804495847432,False,True
v21,prob_path_compact_C0.25,-30.0,221,219,141,78,0.6438356164383562,0.5784344236231485,0.9909502262443439,1104.0,0.08494921514312095,56.0,0.23057419378092991,0.6528367107332775,132,131,83,48,0.6335877862595419,0.5483679187154883,0.9924242424242424,511.0,0.0656053408653229,56.0,0.22835452213906104,0.6481941593487557,44,44,25,19,0.5681818181818182,0.4222414699362943,1.0,-69.0,-0.026858699883223043,55.0,0.24232810782465064,0.6777184465211398,45,44,33,11,0.75,0.6055943364104085,0.9777777777777777,662.0,0.25094768764215314,55.0,0.2254288475800462,0.6417771165675146,False,True
current,prob_path_compact_C0.25,-20.0,307,305,181,124,0.5934426229508196,0.5374869492439074,0.993485342019544,-63.0,-0.0034685899906403126,56.0,0.2433592294264992,0.6795716890254851,184,182,116,66,0.6373626373626373,0.5653445528089827,0.9891304347826086,806.0,0.07467111358161942,56.0,0.2435278351317113,0.6809579866202007,61,61,28,33,0.45901639344262296,0.34012932293855763,1.0,-803.0,-0.22286983069664168,55.0,0.25472911475548543,0.702641522055011,62,62,37,25,0.5967741935483871,0.47250467700400245,1.0,-66.0,-0.017525225703664365,57.5,0.23167779001655145,0.652804495847432,False,True
v21,prob_path_compact_C0.25,-20.0,221,219,141,78,0.6438356164383562,0.5784344236231485,0.9909502262443439,1104.0,0.08494921514312095,56.0,0.23057419378092991,0.6528367107332775,132,131,83,48,0.6335877862595419,0.5483679187154883,0.9924242424242424,511.0,0.0656053408653229,56.0,0.22835452213906104,0.6481941593487557,44,44,25,19,0.5681818181818182,0.4222414699362943,1.0,-69.0,-0.026858699883223043,55.0,0.24232810782465064,0.6777184465211398,45,44,33,11,0.75,0.6055943364104085,0.9777777777777777,662.0,0.25094768764215314,55.0,0.2254288475800462,0.6417771165675146,False,True
current,prob_path_compact_C0.25,-15.0,307,305,181,124,0.5934426229508196,0.5374869492439074,0.993485342019544,-63.0,-0.0034685899906403126,56.0,0.2433592294264992,0.6795716890254851,184,182,116,66,0.6373626373626373,0.5653445528089827,0.9891304347826086,806.0,0.07467111358161942,56.0,0.2435278351317113,0.6809579866202007,61,61,28,33,0.45901639344262296,0.34012932293855763,1.0,-803.0,-0.22286983069664168,55.0,0.25472911475548543,0.702641522055011,62,62,37,25,0.5967741935483871,0.47250467700400245,1.0,-66.0,-0.017525225703664365,57.5,0.23167779001655145,0.652804495847432,False,True
v21,prob_path_compact_C0.25,-15.0,221,219,141,78,0.6438356164383562,0.5784344236231485,0.9909502262443439,1104.0,0.08494921514312095,56.0,0.23057419378092991,0.6528367107332775,132,131,83,48,0.6335877862595419,0.5483679187154883,0.9924242424242424,511.0,0.0656053408653229,56.0,0.22835452213906104,0.6481941593487557,44,44,25,19,0.5681818181818182,0.4222414699362943,1.0,-69.0,-0.026858699883223043,55.0,0.24232810782465064,0.6777184465211398,45,44,33,11,0.75,0.6055943364104085,0.9777777777777777,662.0,0.25094768764215314,55.0,0.2254288475800462,0.6417771165675146,False,True
current,prob_path_compact_C0.25,-10.0,307,305,180,125,0.5901639344262295,0.5341816066249703,0.993485342019544,-118.0,-0.0065128601390882,56.0,0.244413476707553,0.6817584233905939,184,182,116,66,0.6373626373626373,0.5653445528089827,0.9891304347826086,806.0,0.07467111358161942,56.0,0.2435278351317113,0.6809579866202007,61,61,28,33,0.45901639344262296,0.34012932293855763,1.0,-803.0,-0.22286983069664168,55.0,0.25472911475548543,0.702641522055011,62,62,36,26,0.5806451612903226,0.4566558474484658,1.0,-121.0,-0.03251814028486966,57.0,0.23686400647979988,0.6635618181274027,False,True
v21,prob_path_compact_C0.25,-10.0,221,219,141,78,0.6438356164383562,0.5784344236231485,0.9909502262443439,1104.0,0.08494921514312095,56.0,0.23057419378092991,0.6528367107332775,132,131,83,48,0.6335877862595419,0.5483679187154883,0.9924242424242424,511.0,0.0656053408653229,56.0,0.22835452213906104,0.6481941593487557,44,44,25,19,0.5681818181818182,0.4222414699362943,1.0,-69.0,-0.026858699883223043,55.0,0.24232810782465064,0.6777184465211398,45,44,33,11,0.75,0.6055943364104085,0.9777777777777777,662.0,0.25094768764215314,55.0,0.2254288475800462,0.6417771165675146,False,True
current,prob_path_compact_C0.25,-5.0,307,305,180,125,0.5901639344262295,0.5341816066249703,0.993485342019544,-137.0,-0.0075536196724926945,56.0,0.2434145561974228,0.6796964819843263,184,182,116,66,0.6373626373626373,0.5653445528089827,0.9891304347826086,794.0,0.07347769757542107,56.0,0.24222603651779687,0.6782660342863187,61,61,28,33,0.45901639344262296,0.34012932293855763,1.0,-810.0,-0.22437673130193905,55.0,0.25361856708569375,0.7003635416591892,62,62,36,26,0.5806451612903226,0.4566558474484658,1.0,-121.0,-0.03251814028486966,57.0,0.23686400647979988,0.6635618181274027,False,True
v21,prob_path_compact_C0.25,-5.0,221,219,142,77,0.6484018264840182,0.5831018188812981,0.9909502262443439,1150.0,0.08812260536398467,56.0,0.22991128720676834,0.6516313196511038,132,131,84,47,0.6412213740458015,0.5561413946369288,0.9924242424242424,558.0,0.07115531752104055,56.0,0.22688064883504924,0.6454394307405575,44,44,25,19,0.5681818181818182,0.4222414699362943,1.0,-69.0,-0.026858699883223043,55.0,0.24232810782465064,0.6777184465211398,45,44,33,11,0.75,0.6055943364104085,0.9777777777777777,661.0,0.2504736642667677,55.0,0.2265175035592316,0.6439791347647396,False,True
current,prob_path_compact_C0.25,0.0,307,208,151,57,0.7259615384615384,0.6616616811648351,0.6775244299674267,271.0,0.018275001685885764,68.0,0.16593478665789663,0.49728245094066376,184,124,91,33,0.7338709677419355,0.6499148550667714,0.6739130434782609,332.0,0.03786496350364964,67.0,0.17118453439176348,0.509595429414425,61,44,35,9,0.7954545454545454,0.6549942193889834,0.7213114754098361,45.0,0.013024602026049204,81.5,0.1216426248019176,0.39292254187998554,62,40,25,15,0.625,0.470324391373011,0.6451612903225806,-106.0,-0.04067536454336147,63.0,0.1983819467244864,0.57390811763875,False,False
v21,prob_path_compact_C0.25,0.0,221,133,97,36,0.7293233082706767,0.648164685740318,0.6018099547511312,324.0,0.03455631399317406,68.0,0.19190311355719633,0.5668269158381583,132,77,51,26,0.6623376623376623,0.551246483089225,0.5833333333333334,-130.0,-0.0248565965583174,64.0,0.23343690866602523,0.6669826061031839,44,27,22,5,0.8148148148148148,0.6330131638145157,0.6136363636363636,206.0,0.10330992978936811,73.0,0.11073770715091882,0.37048936472647803,45,29,24,5,0.8275862068965517,0.6545156010980476,0.6444444444444445,248.0,0.11524163568773234,72.0,0.15719151871546067,0.4836933203074132,True,False
current,prob_path_compact_C0.25,2.0,307,93,74,19,0.7956989247311828,0.7028149970672776,0.30293159609120524,802.0,0.1215519854501364,69.0,0.1533930988493405,0.47695868812356906,184,54,44,10,0.8148148148148148,0.6916405221784752,0.29347826086956524,525.0,0.13548387096774195,70.5,0.1480952863192601,0.4704667480556908,61,18,14,4,0.7777777777777778,0.5478541568378738,0.29508196721311475,23.0,0.01670297748729121,77.0,0.13622369076896965,0.4243033219650969,62,21,16,5,0.7619047619047619,0.5490882631704924,0.3387096774193548,254.0,0.1887072808320951,63.0,0.18173268085272223,0.5387854192910895,True,False
v21,prob_path_compact_C0.25,2.0,221,43,36,7,0.8372093023255814,0.7002759410625283,0.19457013574660634,571.0,0.18851105975569496,70.0,0.1348296895161526,0.42772080334795126,132,27,21,6,0.7777777777777778,0.5924307113336742,0.20454545454545456,262.0,0.1425462459194777,65.0,0.16641790875309936,0.5014292942799402,44,5,5,0,1.0,0.5655175352168252,0.11363636363636363,138.0,0.3812154696132597,67.0,0.07323010043557335,0.29992530313709337,45,11,10,1,0.9090909090909091,0.6226415635484044,0.24444444444444444,171.0,0.20627261761158022,74.0,0.0852947827893648,0.3048888257016413,True,False
current,prob_path_compact_C0.25,5.0,307,25,16,9,0.64,0.44518497748164865,0.08143322475570032,-27.0,-0.016594960049170254,62.0,0.20788566881220458,0.5807587587372394,184,14,12,2,0.8571428571428571,0.6005862050302965,0.07608695652173914,241.0,0.251303441084463,75.0,0.10712215537998594,0.35382253905415306,61,4,3,1,0.75,0.3006418425824019,0.06557377049180328,19.0,0.06761565836298933,71.5,0.1947932604055647,0.5542269925951488,62,7,1,6,0.14285714285714285,0.025679624344743555,0.11290322580645161,-287.0,-0.7416020671834626,55.0,0.41689407190900746,1.0497922073274637,False,False
v21,prob_path_compact_C0.25,5.0,221,8,7,1,0.875,0.5291118177871466,0.03619909502262444,221.0,0.4613778705636743,52.0,0.1501748701022368,0.4713774384797022,132,6,5,1,0.8333333333333334,0.4364971778135299,0.045454545454545456,156.0,0.45348837209302323,50.5,0.17517572139199689,0.5238161782069939,44,0,0,0,,,0.0,0.0,,,,,45,2,2,0,1.0,0.3423802275066531,0.044444444444444446,65.0,0.48148148148148145,65.5,0.07517231623295662,0.31406121929782715,False,False
current,prob_path_compact_C0.25,10.0,307,2,1,1,0.5,0.09453120573423071,0.006514657980456026,-14.0,-0.12280701754385964,55.0,0.21600730017090494,0.560426791677238,184,0,0,0,,,0.0,0.0,,,,,61,1,1,0,1.0,0.20654931437723742,0.01639344262295082,21.0,0.26582278481012656,77.0,0.003045385482170292,0.056766149904866094,62,1,0,1,0.0,0.0,0.016129032258064516,-35.0,-1.0,33.0,0.42896921485963957,1.0640874334496098,False,False
v21,prob_path_compact_C0.25,10.0,221,0,0,0,,,0.0,0.0,,,,,132,0,0,0,,,0.0,0.0,,,,,44,0,0,0,,,0.0,0.0,,,,,45,0,0,0,,,0.0,0.0,,,,,False,False
current,prob_path_compact_C0.25,15.0,307,2,1,1,0.5,0.09453120573423071,0.006514657980456026,-14.0,-0.12280701754385964,55.0,0.21600730017090494,0.560426791677238,184,0,0,0,,,0.0,0.0,,,,,61,1,1,0,1.0,0.20654931437723742,0.01639344262295082,21.0,0.26582278481012656,77.0,0.003045385482170292,0.056766149904866094,62,1,0,1,0.0,0.0,0.016129032258064516,-35.0,-1.0,33.0,0.42896921485963957,1.0640874334496098,False,False
v21,prob_path_compact_C0.25,15.0,221,0,0,0,,,0.0,0.0,,,,,132,0,0,0,,,0.0,0.0,,,,,44,0,0,0,,,0.0,0.0,,,,,45,0,0,0,,,0.0,0.0,,,,,False,False
current,prob_path_compact_C0.25,20.0,307,2,1,1,0.5,0.09453120573423071,0.006514657980456026,18.0,0.21951219512195122,39.0,0.2266755261659057,0.6169321104798942,184,0,0,0,,,0.0,0.0,,,,,61,1,1,0,1.0,0.20654931437723742,0.01639344262295082,53.0,1.127659574468085,45.0,0.02438183747217182,0.16977678751017847,62,1,0,1,0.0,0.0,0.016129032258064516,-35.0,-1.0,33.0,0.42896921485963957,1.0640874334496098,False,False
v21,prob_path_compact_C0.25,20.0,221,0,0,0,,,0.0,0.0,,,,,132,0,0,0,,,0.0,0.0,,,,,44,0,0,0,,,0.0,0.0,,,,,45,0,0,0,,,0.0,0.0,,,,,False,False
current,prob_micro_full_C0.05,-30.0,307,305,181,124,0.5934426229508196,0.5374869492439074,0.993485342019544,6.0,0.0003316016359014038,56.0,0.24456566831940316,0.6819927554025741,184,182,112,70,0.6153846153846154,0.5430128030749768,0.9891304347826086,458.0,0.042636380562278905,56.0,0.2433882109795709,0.6802763743830396,61,61,30,31,0.4918032786885246,0.3706039532371102,1.0,-594.0,-0.1652754590984975,55.0,0.25654768508448855,0.7064782935015849,62,62,39,23,0.6290322580645161,0.5045796412346052,1.0,142.0,0.03778605641298563,57.5,0.23623331691906851,0.6629405541366972,False,True
v21,prob_micro_full_C0.05,-30.0,221,219,140,79,0.639269406392694,0.5737731393801101,0.9909502262443439,1102.0,0.08543960303923089,56.0,0.23036765891335373,0.652486049455977,132,131,85,46,0.648854961832061,0.563936441087627,0.9924242424242424,792.0,0.10275038920601973,56.0,0.22913216648581508,0.6499005550640363,44,44,25,19,0.5681818181818182,0.4222414699362943,1.0,-52.0,-0.02037617554858934,55.0,0.24431113525870243,0.6817848344966237,45,44,30,14,0.6818181818181818,0.5344310393781776,0.9777777777777777,362.0,0.1372251705837756,55.0,0.22010258047726775,0.6308849863549718,False,True
current,prob_micro_full_C0.05,-20.0,307,305,180,125,0.5901639344262295,0.5341816066249703,0.993485342019544,-49.0,-0.0027148318466397032,56.0,0.24492278193797168,0.6827119432949666,184,182,112,70,0.6153846153846154,0.5430128030749768,0.9891304347826086,458.0,0.042636380562278905,56.0,0.2433882109795709,0.6802763743830396,61,61,30,31,0.4918032786885246,0.3706039532371102,1.0,-594.0,-0.1652754590984975,55.0,0.25654768508448855,0.7064782935015849,62,62,38,24,0.6129032258064516,0.48847843539018354,1.0,87.0,0.023431187718825748,57.0,0.23799008552654294,0.6664784945750798,False,True
