policy,market,source,side,p_raw,p_eff,ask_prob_norm,eff_edge_prob_after_fee,n_eff,uncertainty_tags,side_won,net_gross_cents_after_entry_fee
ulb_z0.00_p50_edge0_fee0,KXBTC15M-26MAY070145-45,rejected_actionable,no,0.83804,0.83804,0.81,0.028039999999999954,67.346144,"thin_edge,expensive_thin_edge,thin_depth",True,35.0
ulb_z0.00_p50_edge0_fee0,KXBTC15M-26MAY070200-00,rejected_actionable,yes,0.50571,0.50571,0.3,0.20571,18.3515072,"first_observation,weak_raw,near_boundary,thin_depth",False,-63.0
ulb_z0.00_p50_edge0_fee0,KXBTC15M-26MAY070530-30,rejected_actionable,no,0.540822,0.540822,0.48,0.06082200000000004,14.402785800000004,"first_observation,weak_raw,near_boundary,high_recross,thin_depth",True,100.0
ulb_z0.00_p50_edge0_fee0,KXBTC15M-26MAY070545-45,rejected_actionable,yes,0.707647,0.707647,0.6,0.10764700000000005,42.408,"first_observation,thin_depth",False,-124.0
ulb_z0.00_p50_edge0_fee0,KXBTC15M-26MAY070600-00,rejected_actionable,yes,0.72396,0.72396,0.67,0.05396000000000001,50.344672,,True,62.0
ulb_z0.00_p50_edge0_fee0,KXBTC15M-26MAY070615-15,rejected_actionable,no,0.610872,0.610872,0.28,0.33087199999999994,36.408832000000004,first_observation,True,141.0
ulb_z0.00_p50_edge0_fee0,KXBTC15M-26MAY070630-30,rejected_actionable,yes,0.606974,0.606974,0.47,0.13697400000000004,26.238408,"first_observation,near_boundary,high_recross,thin_depth",False,-98.0
ulb_z0.00_p50_edge0_fee0,KXBTC15M-26MAY070645-45,approved_entry,yes,0.895399,0.895399,0.81,0.08539899999999989,70.032928,,True,35.0
ulb_z0.00_p50_edge0_fee0,KXBTC15M-26MAY070700-00,rejected_actionable,yes,0.654812,0.654812,0.56,0.0948119999999999,29.715216,first_observation,False,-116.0
ulb_z0.00_p50_edge0_fee0,KXBTC15M-26MAY070715-15,rejected_actionable,yes,0.560435,0.560435,0.51,0.05043500000000001,14.183149500000003,"first_observation,weak_raw,near_boundary,high_recross",True,94.0
ulb_z0.00_p50_edge0_fee0,KXBTC15M-26MAY070730-30,rejected_actionable,yes,0.530778,0.530778,0.46,0.07077799999999995,10.52344436,"first_observation,weak_raw,near_boundary,high_recross,thin_depth",False,-96.0
ulb_z0.00_p50_edge0_fee0,KXBTC15M-26MAY070745-45,approved_entry,yes,0.903807,0.903807,0.68,0.22380699999999998,82.20297599999999,,True,32.0
ulb_z0.00_p50_edge0_fee0,KXBTC15M-26MAY070800-00,rejected_actionable,yes,0.536385,0.536385,0.45,0.08638499999999999,14.704076400000002,"first_observation,weak_raw,near_boundary,high_recross",False,-94.0
ulb_z0.00_p50_edge0_fee0,KXBTC15M-26MAY070815-15,rejected_actionable,yes,0.501147,0.501147,0.44,0.06114700000000001,9.33992774,"first_observation,weak_raw,near_boundary,high_recross,thin_depth",True,108.0
ulb_z0.00_p50_edge0_fee0,KXBTC15M-26MAY070830-30,rejected_actionable,yes,0.514492,0.514492,0.41,0.10449199999999997,10.770096480000001,"first_observation,weak_raw,near_boundary,high_recross,thin_depth",False,-86.0
ulb_z0.00_p50_edge0_fee0,KXBTC15M-26MAY070845-45,rejected_actionable,yes,0.596088,0.596088,0.45,0.14608799999999994,35.8616128,"weak_raw,near_boundary",True,106.0
ulb_z0.00_p50_edge0_fee0,KXBTC15M-26MAY070900-00,rejected_actionable,yes,0.597604,0.597604,0.55,0.04760399999999998,15.276331200000001,"first_observation,weak_raw,near_boundary",True,86.0
ulb_z0.00_p50_edge0_fee0,KXBTC15M-26MAY070915-15,rejected_actionable,no,0.788001,0.788001,0.75,0.03800099999999995,44.219544,"first_observation,expensive_thin_edge",True,47.0
ulb_z0.00_p50_edge0_fee0,KXBTC15M-26MAY070930-30,rejected_actionable,no,0.511849,0.511849,0.48,0.031849000000000016,8.70350338,"first_observation,weak_raw,near_boundary,high_recross,thin_depth",False,-100.0
ulb_z0.00_p50_edge0_fee0,KXBTC15M-26MAY070945-45,rejected_actionable,no,0.532085,0.532085,0.48,0.05208500000000005,9.440696980000004,"first_observation,weak_raw,near_boundary,high_recross,thin_depth",True,100.0
ulb_z0.00_p50_edge0_fee0,KXBTC15M-26MAY071000-00,rejected_actionable,yes,0.54351,0.54351,0.54,0.003510000000000013,6.0,"first_observation,weak_raw,near_boundary,high_recross,thin_edge,thin_depth",False,-112.0
ulb_z0.00_p50_edge0_fee0,KXBTC15M-26MAY071015-15,rejected_actionable,no,0.609894,0.609894,0.6,0.00989400000000007,10.926318480000004,"first_observation,high_recross,thin_edge,thin_depth",False,-124.0
ulb_z0.00_p50_edge0_fee0,KXBTC15M-26MAY071030-30,rejected_actionable,no,0.64638,0.64638,0.62,0.02637999999999996,17.387092799999998,"first_observation,high_recross,thin_edge,thin_depth",True,72.0
ulb_z0.00_p50_edge0_fee0,KXBTC15M-26MAY071045-45,rejected_actionable,yes,0.557862,0.557862,0.55,0.007861999999999925,7.901809915999999,"weak_raw,near_boundary,high_recross,thin_edge",False,-114.0
ulb_z0.00_p50_edge0_fee0,KXBTC15M-26MAY071100-00,rejected_actionable,no,0.5788,0.5788,0.56,0.018799999999999928,6.966671711999999,"first_observation,weak_raw,near_boundary,high_recross,thin_edge,thin_depth",True,84.0
ulb_z0.00_p50_edge0_fee0,KXBTC15M-26MAY071115-15,rejected_actionable,no,0.635838,0.635838,0.62,0.01583800000000002,19.626049520000002,"high_recross,thin_edge,thin_depth",False,-128.0
ulb_z0.00_p50_edge0_fee0,KXBTC15M-26MAY071130-30,rejected_actionable,no,0.582087,0.582087,0.58,0.002087000000000061,16.294456178000004,"weak_raw,near_boundary,high_recross,thin_edge",True,80.0
ulb_z0.00_p50_edge0_fee0,KXBTC15M-26MAY071145-45,rejected_actionable,yes,0.645637,0.645637,0.61,0.03563700000000003,17.279534800000004,"first_observation,high_recross,thin_depth",True,74.0
ulb_z0.00_p50_edge0_fee0,KXBTC15M-26MAY071200-00,rejected_actionable,yes,0.606055,0.606055,0.6,0.006055000000000033,21.84903028,"high_recross,thin_edge",False,-124.0
ulb_z0.00_p50_edge0_fee0,KXBTC15M-26MAY071215-15,rejected_actionable,yes,0.509397,0.509397,0.47,0.039397000000000015,8.364799300000001,"first_observation,weak_raw,near_boundary,high_recross",False,-98.0
ulb_z0.00_p50_edge0_fee0,KXBTC15M-26MAY071230-30,rejected_actionable,no,0.729882,0.729882,0.7,0.029882000000000075,37.45897200000001,"high_recross,thin_edge,thin_depth",False,-143.0
ulb_z0.00_p50_edge0_fee0,KXBTC15M-26MAY071245-45,rejected_actionable,yes,0.559979,0.559979,0.55,0.00997899999999996,6.156712561999999,"first_observation,weak_raw,near_boundary,high_recross,thin_edge",False,-114.0
ulb_z0.00_p50_edge0_fee0,KXBTC15M-26MAY071300-00,rejected_actionable,yes,0.63604,0.63604,0.59,0.04604000000000008,18.029035200000006,"first_observation,high_recross",False,-122.0
ulb_z0.00_p50_edge0_fee0,KXBTC15M-26MAY071315-15,rejected_actionable,yes,0.533442,0.533442,0.51,0.023441999999999963,7.929264199999999,"first_observation,weak_raw,near_boundary,high_recross,thin_edge",True,94.0
ulb_z0.00_p50_edge0_fee0,KXBTC15M-26MAY071330-30,rejected_actionable,yes,0.544206,0.544206,0.52,0.02420599999999995,12.38807284,"weak_raw,near_boundary,high_recross,thin_edge",False,-108.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY051300-00,approved_entry,yes,0.867375,0.867375,0.81,0.042374999999999954,54.83891999999999,"first_observation,expensive_thin_edge,thin_depth",True,33.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY051330-30,approved_entry,yes,0.879391,0.879391,0.82,0.04939100000000008,56.87748000000001,"first_observation,expensive_thin_edge,thin_depth",True,-2.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY051430-30,rejected_actionable,yes,0.501306,0.501306,0.47,0.011306000000000056,8.381441640000004,"first_observation,weak_raw,near_boundary,high_recross,thin_depth",False,-98.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY051445-45,rejected_actionable,yes,0.503953,0.503953,0.48,0.003953000000000002,40.0533276,"weak_raw,near_boundary,thin_edge",True,100.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY051500-00,rejected_actionable,yes,0.513545,0.513545,0.49,0.0035450000000000377,18.893763460000002,"weak_raw,near_boundary,high_recross,thin_edge,thin_depth",False,-102.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY051515-15,rejected_actionable,yes,0.510069,0.510069,0.49,6.900000000000309e-05,11.345205300000003,"weak_raw,near_boundary,high_recross,thin_edge",False,-102.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY051530-30,rejected_actionable,yes,0.514168,0.514168,0.49,0.004167999999999967,7.77217584,"first_observation,weak_raw,near_boundary,high_recross,thin_edge,thin_depth",True,98.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY051545-45,rejected_actionable,yes,0.872659,0.872659,0.84,0.02265899999999999,92.380296,expensive_thin_edge,True,30.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY051600-00,rejected_actionable,no,0.547953,0.547953,0.46,0.067953,10.75636848,"first_observation,weak_raw,near_boundary,high_recross",True,104.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY051615-15,rejected_actionable,yes,0.852179,0.852179,0.83,0.01217900000000006,88.50452000000001,"thin_edge,expensive_thin_edge",True,32.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY051630-30,rejected_actionable,no,0.73739,0.73739,0.71,0.012390000000000026,78.218896,"thin_edge,thin_depth",True,55.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY051645-45,rejected_actionable,yes,0.843636,0.843636,0.82,0.008636000000000102,87.43916800000001,"thin_edge,expensive_thin_edge,thin_depth",True,33.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY051700-00,rejected_actionable,no,0.717367,0.717367,0.7,0.002367000000000022,39.0026168,thin_edge,True,57.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY051715-15,rejected_actionable,no,0.513278,0.513278,0.49,0.0032780000000000205,11.14492236,"weak_raw,near_boundary,high_recross,thin_edge",True,98.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY051730-30,rejected_actionable,no,0.502782,0.502782,0.48,0.0027819999999999685,18.1406082,"weak_raw,near_boundary,high_recross,thin_edge,thin_depth",True,100.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY051745-45,rejected_actionable,no,0.78022,0.78022,0.71,0.05522000000000006,47.73593600000001,"first_observation,thin_depth",True,55.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY051800-00,rejected_actionable,yes,0.637085,0.637085,0.61,0.007085000000000025,71.57810400000001,"thin_edge,thin_depth",True,74.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY051815-15,rejected_actionable,yes,0.77913,0.77913,0.74,0.02413,44.109232,first_observation,False,-151.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY051830-30,rejected_actionable,yes,0.58124,0.58124,0.31,0.25623999999999997,16.277274000000002,"first_observation,weak_raw,near_boundary",True,135.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY051845-45,approved_entry,no,0.864024,0.864024,0.79,0.05902399999999998,55.211264,"first_observation,thin_depth",True,39.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY051900-00,rejected_actionable,yes,0.639842,0.639842,0.53,0.08984199999999999,34.500912,high_recross,True,90.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY051915-15,rejected_actionable,yes,0.533267,0.533267,0.4,0.11326700000000002,11.05928824,"first_observation,weak_raw,near_boundary,high_recross",True,116.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY051945-45,rejected_actionable,yes,0.613944,0.613944,0.51,0.08394400000000003,44.285824,near_boundary,True,94.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY052000-00,rejected_actionable,no,0.665463,0.665463,0.63,0.015463000000000022,64.345032,thin_depth,True,70.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY052015-15,rejected_actionable,no,0.567861,0.567861,0.49,0.057860999999999954,11.4953553,"first_observation,weak_raw,near_boundary,high_recross",False,-102.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY052030-30,rejected_actionable,yes,0.54078,0.54078,0.47,0.05078000000000006,11.127161760000003,"first_observation,weak_raw,near_boundary,high_recross",False,-98.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY052045-45,rejected_actionable,yes,0.590266,0.590266,0.56,0.010265999999999904,13.159208919999998,"weak_raw,near_boundary,high_recross,thin_depth",False,-116.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY052100-00,rejected_actionable,yes,0.565554,0.565554,0.46,0.08555399999999998,11.649352,"first_observation,weak_raw,near_boundary,high_recross",True,104.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY052115-15,rejected_actionable,yes,0.571476,0.571476,0.53,0.021475999999999957,10.45407792,"first_observation,weak_raw,near_boundary,high_recross,thin_depth",True,90.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY052130-30,rejected_actionable,yes,0.822836,0.822836,0.8,0.007835999999999968,56.013312,"thin_edge,expensive_thin_edge,thin_depth",True,37.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY052145-45,rejected_actionable,yes,0.865417,0.865417,0.83,0.02541700000000003,62.393048,"expensive_thin_edge,thin_depth",True,32.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY052200-00,rejected_actionable,no,0.551743,0.551743,0.52,0.011742999999999965,8.995835419999999,"first_observation,weak_raw,near_boundary,high_recross",False,-108.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY052215-15,rejected_actionable,no,0.809232,0.809232,0.77,0.024231999999999934,56.40460799999999,"expensive_thin_edge,thin_depth",True,43.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY052230-30,rejected_actionable,no,0.730624,0.730624,0.65,0.060624000000000025,84.555936,thin_depth,True,66.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY052245-45,rejected_actionable,no,0.643789,0.643789,0.57,0.05378899999999999,68.441304,thin_depth,False,-118.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY052300-00,approved_entry,yes,0.918967,0.918967,0.85,0.058967,105.00106399999999,thin_depth,True,26.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY052315-15,approved_entry,yes,0.884999,0.884999,0.81,0.05999899999999993,99.96234399999999,thin_depth,True,-41.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY052330-30,rejected_actionable,no,0.659176,0.659176,0.63,0.00917599999999998,43.340064,"thin_edge,thin_depth",False,-130.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY052345-45,rejected_actionable,no,0.640384,0.640384,0.54,0.08038399999999991,35.074512,high_recross,True,88.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY060000-00,rejected_actionable,no,0.518809,0.518809,0.46,0.03880899999999994,32.5533429,"weak_raw,near_boundary,high_recross",False,-96.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY060015-15,rejected_actionable,no,0.643392,0.643392,0.56,0.0633919999999999,67.918432,thin_depth,True,84.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY060030-30,rejected_actionable,yes,0.617077,0.617077,0.51,0.08707699999999997,27.193247999999997,"first_observation,high_recross,thin_depth",False,-106.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY060045-45,rejected_actionable,no,0.826505,0.826505,0.79,0.02150500000000001,58.057368,expensive_thin_edge,True,39.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY060100-00,rejected_actionable,yes,0.851837,0.851837,0.82,0.016837000000000005,88.97279200000001,"expensive_thin_edge,thin_depth",False,-167.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY060115-15,rejected_actionable,no,0.72616,0.72616,0.68,0.02615999999999998,80.88319999999999,,True,60.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY060130-30,rejected_actionable,no,0.616779,0.616779,0.59,0.006778999999999997,30.489438,"thin_edge,thin_depth",True,78.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY060145-45,rejected_actionable,no,0.506013,0.506013,0.47,0.016013000000000072,11.894439700000005,"weak_raw,near_boundary,high_recross,thin_depth",True,102.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY060200-00,rejected_actionable,yes,0.858683,0.858683,0.82,0.023683000000000023,89.761896,"expensive_thin_edge,thin_depth",True,33.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY060215-15,rejected_actionable,yes,0.583024,0.583024,0.53,0.033023999999999956,15.439351199999999,"first_observation,weak_raw,near_boundary",False,-110.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY060230-30,rejected_actionable,no,0.574094,0.574094,0.54,0.014093999999999957,13.830484199999997,"first_observation,weak_raw,near_boundary",False,-112.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY060245-45,rejected_actionable,no,0.662272,0.662272,0.64,0.002271999999999958,41.88598399999999,"thin_edge,thin_depth",False,-132.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY060300-00,rejected_actionable,yes,0.661141,0.661141,0.64,0.001140999999999965,33.212503999999996,"first_observation,thin_edge",True,68.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY060315-15,rejected_actionable,yes,0.561277,0.561277,0.54,0.00127699999999999,42.4611564,"weak_raw,near_boundary,thin_edge,thin_depth",True,88.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY060330-30,rejected_actionable,no,0.63088,0.63088,0.57,0.04088000000000004,34.502016000000005,first_observation,False,-118.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY060345-45,rejected_actionable,yes,0.515105,0.515105,0.38,0.11510500000000003,10.60158528,"first_observation,weak_raw,near_boundary,high_recross",False,-80.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY060400-00,rejected_actionable,yes,0.539723,0.539723,0.5,0.019722999999999952,16.8943983,"weak_raw,near_boundary,high_recross,thin_depth",False,-104.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY060415-15,rejected_actionable,yes,0.916604,0.916604,0.87,0.03660399999999998,89.109888,expensive_thin_edge,True,24.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY060445-45,rejected_actionable,no,0.636374,0.636374,0.45,0.166374,37.910336,first_observation,False,-94.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY060500-00,rejected_actionable,no,0.674136,0.674136,0.61,0.04413599999999997,37.789728,"first_observation,thin_depth",False,-126.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY060515-15,rejected_actionable,yes,0.532512,0.532512,0.41,0.102512,11.48576,"first_observation,weak_raw,near_boundary,high_recross",False,-86.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY060530-30,rejected_actionable,yes,0.588889,0.588889,0.54,0.02888899999999996,14.795535299999997,"first_observation,weak_raw,near_boundary,high_recross",False,-112.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY060545-45,rejected_actionable,no,0.626642,0.626642,0.44,0.16664200000000004,37.949504,"first_observation,thin_depth",False,-92.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY060600-00,rejected_actionable,no,0.792357,0.792357,0.75,0.02735699999999998,44.596888,"first_observation,expensive_thin_edge,thin_depth",True,47.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY060615-15,rejected_actionable,yes,0.598388,0.598388,0.57,0.018388000000000078,10.496371600000005,"first_observation,weak_raw,near_boundary,high_recross,thin_edge,thin_depth",True,41.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY060630-30,rejected_actionable,no,0.755327,0.755327,0.74,0.0003269999999999801,41.3902328,thin_edge,False,-151.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY060645-45,rejected_actionable,yes,0.689754,0.689754,0.64,0.029753999999999965,49.77057599999999,,True,68.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY060700-00,rejected_actionable,no,0.860281,0.860281,0.81,0.03528099999999991,92.774808,expensive_thin_edge,False,-165.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY060715-15,rejected_actionable,yes,0.507205,0.507205,0.48,0.007205000000000034,11.659725220000004,"weak_raw,near_boundary,high_recross,thin_edge,thin_depth",True,100.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY060730-30,rejected_actionable,yes,0.594884,0.594884,0.56,0.014883999999999915,23.12812799999999,"first_observation,weak_raw,high_recross",True,84.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY060745-45,rejected_actionable,yes,0.62726,0.62726,0.53,0.07726000000000001,57.92176,,False,-110.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY060800-00,rejected_actionable,yes,0.523411,0.523411,0.47,0.03341099999999998,9.04445542,"first_observation,weak_raw,near_boundary,high_recross",True,102.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY060815-15,rejected_actionable,no,0.64343,0.64343,0.62,0.0034299999999999504,71.33281600000001,"thin_edge,thin_depth",True,72.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY060830-30,rejected_actionable,no,0.702743,0.702743,0.65,0.03274299999999998,50.939176,,False,-134.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY060845-45,rejected_actionable,no,0.58296,0.58296,0.56,0.00295999999999998,23.67939288,"weak_raw,near_boundary,high_recross,thin_edge,thin_depth",True,84.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY060900-00,rejected_actionable,yes,0.80276,0.80276,0.77,0.017760000000000012,84.20816,expensive_thin_edge,False,-157.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY060915-15,rejected_actionable,no,0.672099,0.672099,0.6,0.05209900000000002,30.348294000000003,"first_observation,high_recross",True,76.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY060930-30,rejected_actionable,no,0.595107,0.595107,0.56,0.015106999999999999,21.228684620000003,"weak_raw,near_boundary,high_recross,thin_depth",True,84.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY060945-45,rejected_actionable,no,0.761891,0.761891,0.5,0.241891,36.254376,first_observation,True,96.0
ulb_z0.00_p50_edge0_fee1,KXBTC15M-26MAY061000-00,rejected_actionable,no,0.661616,0.661616,0.54,0.10161599999999994,27.719524800000006,"high_recross,thin_depth",True,88.0
