model,market,split,entry_dt,side,outcome,win,entry_ask_cents,entry_bid_cents,entry_p_side,entry_p_yes,entry_edge_cents,entry_seconds_to_close,exit_type,exit_dt,exit_seconds_to_close,exit_bid_cents,exit_p_side,exit_fair_edge_to_bid_cents,pnl_cents,settled,cost_cents,entry_fee_cents,exit_fee_cents,total_fee_cents,path_points,min_bid_after_entry,max_bid_after_entry,min_p_side_after_entry,max_p_side_after_entry,bid_drawdown_cents,bid_runup_cents,p_side_drawdown,p_side_runup,first_prob52_elapsed_sec,first_prob56_elapsed_sec,first_bid_drop20_elapsed_sec,first_bid_drop40_elapsed_sec,last_path_seconds_to_close,w30_min_bid,w30_min_p_side,w30_bid_drawdown_cents,w30_p_side_drawdown,w60_min_bid,w60_min_p_side,w60_bid_drawdown_cents,w60_p_side_drawdown,w120_min_bid,w120_min_p_side,w120_bid_drawdown_cents,w120_p_side_drawdown,w240_min_bid,w240_min_p_side,w240_bid_drawdown_cents,w240_p_side_drawdown,fee_1c_entry_cents,settlement_fee_1c_entry_cents,exit_over_hold_cents
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY020900-00,train,2026-05-02 12:52:06.570000+00:00,no,no,True,62.0,61.0,0.6826001975885577,0.3173998024114423,6.260019758855776,473.43,settlement_win,,,,,,76.0,True,124.0,4.0,0.0,4.0,32,51.0,100.0,0.6826001975885577,0.999999,11.0,38.0,0.0,0.31739880241144225,,,,,7.63,51.0,0.6826001975885577,11.0,0.0,51.0,0.6826001975885577,11.0,0.0,51.0,0.6826001975885577,11.0,0.0,51.0,0.6826001975885577,11.0,0.0,70.0,70.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY020915-15,train,2026-05-02 13:06:08.053000+00:00,yes,yes,True,97.0,97.0,0.9934500883160754,0.9934500883160754,2.3450088316075437,531.947,settlement_win,,,,,,6.0,True,194.0,1.0,0.0,1.0,36,96.0,100.0,0.9818545489763442,0.999999,1.0,3.0,0.011595539339731231,0.006548911683924574,,,,,6.008,97.0,0.9934500883160754,0.0,0.0,96.0,0.9934500883160754,1.0,0.0,96.0,0.9818545489763442,1.0,0.011595539339731231,96.0,0.9818545489763442,1.0,0.011595539339731231,3.0,3.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY020930-30,train,2026-05-02 13:20:09.554000+00:00,no,no,True,92.0,91.0,0.9703240671712389,0.02967593282876113,5.032406717123891,590.446,settlement_win,,,,,,16.0,True,184.0,2.0,0.0,2.0,40,89.0,100.0,0.9496145251639199,0.999999,3.0,8.0,0.020709542007319004,0.029674932828761102,,,,,4.408,90.0,0.9703240671712389,2.0,0.0,89.0,0.9703240671712389,3.0,0.0,89.0,0.9496145251639199,3.0,0.020709542007319004,89.0,0.9496145251639199,3.0,0.020709542007319004,12.0,12.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY020945-45,train,2026-05-02 13:41:56.446000+00:00,yes,yes,True,92.0,91.0,0.9415516253305056,0.9415516253305056,2.1551625330505573,183.554,settlement_win,,,,,,16.0,True,184.0,2.0,0.0,2.0,13,91.0,100.0,0.9345456103209032,0.999999,1.0,8.0,0.0070060150096024065,0.058447374669494345,,,,,3.325,91.0,0.9345456103209032,1.0,0.0070060150096024065,91.0,0.9345456103209032,1.0,0.0070060150096024065,91.0,0.9345456103209032,1.0,0.0070060150096024065,91.0,0.9345456103209032,1.0,0.0070060150096024065,12.0,12.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY021000-00,train,2026-05-02 13:56:44.357000+00:00,yes,yes,True,88.0,87.0,0.8824038088565279,0.8824038088565279,0.24038088565279736,195.643,settlement_win,,,,,,24.0,True,176.0,2.0,0.0,2.0,14,80.0,100.0,0.825,0.999999,8.0,12.0,0.05740380885652796,0.11759519114347206,,,,,0.283,87.0,0.8824038088565279,1.0,0.0,81.0,0.825,7.0,0.05740380885652796,81.0,0.825,7.0,0.05740380885652796,80.0,0.825,8.0,0.05740380885652796,20.0,20.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY021015-15,train,2026-05-02 14:05:00.242000+00:00,yes,no,False,69.0,68.0,0.7075397494797614,0.7075397494797614,1.7539749479761326,599.758,probability_reduce,2026-05-02 14:08:00.475000+00:00,419.525,50.0,0.44507481729142895,-5.492518270857104,-38.0,False,138.0,3.0,4.0,7.0,34,1.0,74.0,0.005273720160905437,0.7452488258337114,68.0,5.0,0.702266029318856,0.037709076353950044,180.233,120.186,135.206,270.434,103.774,68.0,0.7075397494797614,1.0,0.0,68.0,0.7075397494797614,1.0,0.0,54.0,0.7075397494797614,15.0,0.0,45.0,0.44409067650488665,24.0,0.26344907297487474,-47.0,-143.0,96.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY021030-30,train,2026-05-02 14:23:02.441000+00:00,yes,yes,True,70.0,69.0,0.7048369850633358,0.7048369850633358,0.4836985063335817,417.559,probability_reduce,2026-05-02 14:25:02.633000+00:00,297.367,49.0,0.4405112288288754,-4.94887711711246,-42.0,False,140.0,3.0,4.0,7.0,28,48.0,100.0,0.4313972493004441,0.999999,22.0,30.0,0.2734397357628917,0.29516201493666416,120.192,60.078,30.051,,11.895,61.0,0.7048369850633358,9.0,0.0,48.0,0.7048369850633358,22.0,0.0,48.0,0.5296172036682937,22.0,0.17521978139504213,48.0,0.4313972493004441,22.0,0.2734397357628917,-51.0,55.0,-106.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY021045-45,train,2026-05-02 14:35:37.107000+00:00,yes,no,False,71.0,70.0,0.7643841734129234,0.7643841734129234,5.438417341292336,562.893,probability_reduce,2026-05-02 14:39:07.373000+00:00,352.627,28.0,0.2649999999999999,-1.5000000000000107,-86.0,False,142.0,3.0,3.0,6.0,35,3.0,71.0,0.013470038302026532,0.7704120931272194,68.0,0.0,0.7509141351108969,0.006027919714295948,210.266,210.266,165.222,195.266,52.32,70.0,0.7643841734129234,1.0,0.0,68.0,0.7502373826317946,3.0,0.014146790781128793,61.0,0.6211836661534501,10.0,0.1432005072594733,25.0,0.2649999999999999,46.0,0.4993841734129235,-94.0,-147.0,53.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY021100-00,train,2026-05-02 14:50:09.791000+00:00,yes,yes,True,81.0,80.0,0.8196498012672844,0.8196498012672844,0.9649801267284346,590.209,settlement_win,,,,,,38.0,True,162.0,3.0,0.0,3.0,40,69.0,100.0,0.7702843141224881,0.999999,12.0,19.0,0.04936548714479627,0.1803491987327156,,,,,4.445,80.0,0.8196498012672844,1.0,0.0,69.0,0.8196498012672844,12.0,0.0,69.0,0.7831245792295077,12.0,0.03652522203777664,69.0,0.7831245792295077,12.0,0.03652522203777664,33.0,33.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY021115-15,train,2026-05-02 15:05:11.187000+00:00,yes,yes,True,62.0,59.0,0.6532600673325198,0.6532600673325198,3.3260067332519867,588.813,settlement_win,,,,,,76.0,True,124.0,4.0,0.0,4.0,40,59.0,100.0,0.6301036081467455,0.999999,3.0,38.0,0.02315645918577436,0.3467389326674801,,,,,2.987,59.0,0.6532600673325198,3.0,0.0,59.0,0.6532600673325198,3.0,0.0,59.0,0.6301036081467455,3.0,0.02315645918577436,59.0,0.6301036081467455,3.0,0.02315645918577436,70.0,70.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY021130-30,train,2026-05-02 15:20:12.603000+00:00,no,no,True,92.0,91.0,0.9393094717150063,0.06069052828499366,1.9309471715006339,587.397,settlement_win,,,,,,16.0,True,184.0,2.0,0.0,2.0,40,90.0,100.0,0.9393094717150063,0.999999,2.0,8.0,0.0,0.06068952828499363,,,,,1.356,91.0,0.9393094717150063,1.0,0.0,90.0,0.9393094717150063,2.0,0.0,90.0,0.9393094717150063,2.0,0.0,90.0,0.9393094717150063,2.0,0.0,12.0,12.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY021145-45,train,2026-05-02 15:35:14.034000+00:00,yes,yes,True,87.0,86.0,0.8882717207331259,0.8882717207331259,1.8271720733125818,585.966,settlement_win,,,,,,26.0,True,174.0,2.0,0.0,2.0,40,73.0,100.0,0.7027138591512282,0.999999,14.0,13.0,0.1855578615818977,0.11172727926687409,,,,,0.244,85.0,0.8882717207331259,2.0,0.0,85.0,0.8882717207331259,2.0,0.0,80.0,0.8706676398029841,7.0,0.017604080930141763,73.0,0.7027138591512282,14.0,0.1855578615818977,22.0,22.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY021200-00,train,2026-05-02 15:56:09.913000+00:00,yes,yes,True,93.0,92.0,0.9528235513263764,0.9528235513263764,2.2823551326376474,230.087,settlement_win,,,,,,14.0,True,186.0,1.0,0.0,1.0,15,92.0,100.0,0.9528235513263764,0.999999,1.0,7.0,0.0,0.047175448673623555,,,,,8.187,92.0,0.9528235513263764,1.0,0.0,92.0,0.9528235513263764,1.0,0.0,92.0,0.9528235513263764,1.0,0.0,92.0,0.9528235513263764,1.0,0.0,11.0,11.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY021300-00,train,2026-05-02 16:59:07.748000+00:00,no,no,True,86.0,83.0,0.865,0.135,0.5,52.252,settlement_win,,,,,,28.0,True,172.0,2.0,0.0,2.0,4,76.0,99.0,0.785,0.999999,10.0,13.0,0.07999999999999996,0.13499899999999998,,,,,7.171,76.0,0.785,10.0,0.07999999999999996,76.0,0.785,10.0,0.07999999999999996,76.0,0.785,10.0,0.07999999999999996,76.0,0.785,10.0,0.07999999999999996,24.0,24.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY021315-15,train,2026-05-02 17:06:08.476000+00:00,no,no,True,82.0,81.0,0.8290365146369649,0.17096348536303507,0.903651463696491,531.524,settlement_win,,,,,,36.0,True,164.0,3.0,0.0,3.0,36,39.0,100.0,0.5829993675596833,0.999999,43.0,18.0,0.24603714707728164,0.17096248536303504,,,240.449,240.449,5.776,81.0,0.8290365146369649,1.0,0.0,79.0,0.8290365146369649,3.0,0.0,79.0,0.8290365146369649,3.0,0.0,79.0,0.8290365146369649,3.0,0.0,31.0,31.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY021330-30,train,2026-05-02 17:29:10.382000+00:00,yes,yes,True,77.0,76.0,0.7713743241183149,0.7713743241183149,0.13743241183148314,49.618,settlement_win,,,,,,46.0,True,154.0,3.0,0.0,3.0,4,76.0,99.0,0.7713743241183149,0.995,1.0,22.0,0.0,0.22362567588168514,,,,,4.577,76.0,0.7713743241183149,1.0,0.0,76.0,0.7713743241183149,1.0,0.0,76.0,0.7713743241183149,1.0,0.0,76.0,0.7713743241183149,1.0,0.0,41.0,41.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY021345-45,train,2026-05-02 17:37:41.091000+00:00,yes,no,False,86.0,85.0,0.8762227083457708,0.8762227083457708,1.6222708345770798,438.909,probability_reduce,2026-05-02 17:42:11.393000+00:00,168.607,49.0,0.475,-1.5,-74.0,False,172.0,2.0,4.0,6.0,27,1.0,86.0,1.0000000000287557e-06,0.8981374490875166,85.0,0.0,0.8762217083457707,0.02191474074174582,270.302,270.302,255.289,300.341,48.525,84.0,0.8762227083457708,2.0,0.0,84.0,0.8446115151195127,2.0,0.03161119322625805,75.0,0.8446115151195127,11.0,0.03161119322625805,68.0,0.6392623404734669,18.0,0.2369603678723039,-82.0,-176.0,94.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY021400-00,train,2026-05-02 17:52:12.178000+00:00,no,no,True,86.0,85.0,0.8749454749177961,0.12505452508220394,1.4945474917795991,467.822,settlement_win,,,,,,28.0,True,172.0,2.0,0.0,2.0,32,77.0,100.0,0.7956983923167751,0.999999,9.0,14.0,0.07924708260102098,0.1250535250822039,,,,,2.098,77.0,0.8749454749177961,9.0,0.0,77.0,0.8749454749177961,9.0,0.0,77.0,0.7956983923167751,9.0,0.07924708260102098,77.0,0.7956983923167751,9.0,0.07924708260102098,24.0,24.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY021415-15,train,2026-05-02 18:05:13.420000+00:00,no,no,True,86.0,85.0,0.9078335866194335,0.09216641338056653,4.783358661943353,586.58,settlement_win,,,,,,28.0,True,172.0,2.0,0.0,2.0,40,85.0,100.0,0.9078335866194335,0.999999,1.0,14.0,0.0,0.0921654133805665,,,,,0.851,85.0,0.9078335866194335,1.0,0.0,85.0,0.9078335866194335,1.0,0.0,85.0,0.9078335866194335,1.0,0.0,85.0,0.9078335866194335,1.0,0.0,24.0,24.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY021430-30,train,2026-05-02 18:21:59.838000+00:00,yes,yes,True,94.0,94.0,0.9505510020862046,0.9505510020862046,1.055100208620459,480.162,settlement_win,,,,,,12.0,True,188.0,1.0,0.0,1.0,32,92.0,100.0,0.9233798828737064,0.999999,2.0,6.0,0.02717111921249815,0.049447997913795394,,,,,14.166,92.0,0.9505510020862046,2.0,0.0,92.0,0.9505510020862046,2.0,0.0,92.0,0.9505510020862046,2.0,0.0,92.0,0.9233798828737064,2.0,0.02717111921249815,9.0,9.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY021445-45,train,2026-05-02 18:37:01.392000+00:00,yes,yes,True,95.0,94.0,0.9602831624611552,0.9602831624611552,1.0283162461155229,478.608,settlement_win,,,,,,10.0,True,190.0,1.0,0.0,1.0,32,91.0,100.0,0.9134378351997666,0.999999,4.0,5.0,0.04684532726138857,0.03971583753884478,,,,,12.51,94.0,0.9602831624611552,1.0,0.0,92.0,0.9598394356720616,3.0,0.0004437267890935459,92.0,0.9424270135796058,3.0,0.017856148881549405,91.0,0.9134378351997666,4.0,0.04684532726138857,7.0,7.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY021500-00,train,2026-05-02 18:52:18.324000+00:00,yes,yes,True,87.0,86.0,0.8893574053623057,0.8893574053623057,1.9357405362305684,461.676,settlement_win,,,,,,26.0,True,174.0,2.0,0.0,2.0,31,86.0,100.0,0.8766830911041901,0.999999,1.0,13.0,0.012674314258115604,0.1106415946376943,,,,,10.949,86.0,0.8893574053623057,1.0,0.0,86.0,0.8766830911041901,1.0,0.012674314258115604,86.0,0.8766830911041901,1.0,0.012674314258115604,86.0,0.8766830911041901,1.0,0.012674314258115604,22.0,22.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY021515-15,train,2026-05-02 19:06:04.600000+00:00,no,yes,False,66.0,65.0,0.6682856937724573,0.3317143062275427,0.8285693772457279,535.4,probability_reduce,2026-05-02 19:10:05.015000+00:00,294.985,42.0,0.417937840280335,-0.20621597196650043,-48.0,False,132.0,4.0,4.0,8.0,33,1.0,82.0,6.061077144625671e-06,0.8672695263841443,65.0,16.0,0.6682796326953127,0.19898383261168706,240.415,240.415,240.415,420.74,54.48,65.0,0.6682856937724573,1.0,0.0,65.0,0.6682856937724573,1.0,0.0,65.0,0.6682856937724573,1.0,0.0,65.0,0.6682856937724573,1.0,0.0,-58.0,-138.0,80.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY021530-30,train,2026-05-02 19:24:06.565000+00:00,no,no,True,95.0,95.0,0.9710189235449421,0.028981076455057875,2.101892354494211,353.435,settlement_win,,,,,,10.0,True,190.0,1.0,0.0,1.0,24,87.0,100.0,0.8321738225069962,0.999999,8.0,5.0,0.1388451010379459,0.028980076455057846,,,,,7.798,95.0,0.9710189235449421,0.0,0.0,94.0,0.9710189235449421,1.0,0.0,87.0,0.8321738225069962,8.0,0.1388451010379459,87.0,0.8321738225069962,8.0,0.1388451010379459,7.0,7.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY021545-45,train,2026-05-02 19:42:08.289000+00:00,yes,yes,True,99.0,99.0,0.9927544030040766,0.9927544030040766,0.2754403004076522,171.711,settlement_win,,,,,,2.0,True,198.0,1.0,0.0,1.0,12,99.0,100.0,0.9927544030040766,0.999999,0.0,1.0,0.0,0.007244596995923391,,,,,6.324,99.0,0.9927544030040766,0.0,0.0,99.0,0.9927544030040766,0.0,0.0,99.0,0.9927544030040766,0.0,0.0,99.0,0.9927544030040766,0.0,0.0,-1.0,-1.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY021600-00,train,2026-05-02 19:50:39.063000+00:00,no,no,True,62.0,60.0,0.6538487763853427,0.34615122361465733,3.384877638534263,560.937,settlement_win,,,,,,76.0,True,124.0,4.0,0.0,4.0,38,59.0,100.0,0.5942879830832988,0.999999,3.0,38.0,0.05956079330204389,0.3461502236146573,,,,,4.872,60.0,0.6538487763853427,2.0,0.0,59.0,0.6079613203298442,3.0,0.04588745605549849,59.0,0.5942879830832988,3.0,0.05956079330204389,59.0,0.5942879830832988,3.0,0.05956079330204389,70.0,70.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY021645-45,train,2026-05-02 20:40:14.345000+00:00,yes,yes,True,96.0,96.0,0.9773525696809005,0.9773525696809005,1.7352569680900416,285.655,settlement_win,,,,,,8.0,True,192.0,1.0,0.0,1.0,20,13.0,99.0,0.9565743699985284,0.999999,83.0,3.0,0.020778199682372045,0.02264643031909952,,,195.465,240.521,0.109,96.0,0.9773525696809005,0.0,0.0,95.0,0.9773525696809005,1.0,0.0,95.0,0.9565743699985284,1.0,0.020778199682372045,59.0,0.9565743699985284,37.0,0.020778199682372045,5.0,5.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY021700-00,train,2026-05-02 20:53:00.865000+00:00,yes,yes,True,83.0,82.0,0.8338805444298588,0.8338805444298588,0.3880544429858759,419.135,settlement_win,,,,,,34.0,True,166.0,2.0,0.0,2.0,28,82.0,100.0,0.8338805444298588,0.999999,1.0,17.0,0.0,0.16611845557014115,,,,,13.5,82.0,0.8338805444298588,1.0,0.0,82.0,0.8338805444298588,1.0,0.0,82.0,0.8338805444298588,1.0,0.0,82.0,0.8338805444298588,1.0,0.0,30.0,30.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY021715-15,train,2026-05-02 21:05:02.138000+00:00,yes,no,False,83.0,82.0,0.8383636765922037,0.8383636765922037,0.8363676592203717,597.862,settlement_loss,,,,,,-166.0,True,166.0,2.0,0.0,2.0,40,2.0,99.0,0.74518258480245,0.9999165184944632,81.0,16.0,0.09318109178975365,0.1615528419022595,,,541.087,541.087,11.696,82.0,0.8383636765922037,1.0,0.0,82.0,0.8383636765922037,1.0,0.0,82.0,0.8383636765922037,1.0,0.0,82.0,0.8383636765922037,1.0,0.0,-170.0,-170.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY021730-30,train,2026-05-02 21:20:48.754000+00:00,yes,yes,True,83.0,82.0,0.8401161955920541,0.8401161955920541,1.011619559205414,551.246,settlement_win,,,,,,34.0,True,166.0,2.0,0.0,2.0,37,72.0,100.0,0.6867409425540494,0.999999,11.0,17.0,0.1533752530380047,0.1598828044079459,,,,,10.27,73.0,0.7962575858245788,10.0,0.04385860976747524,72.0,0.7962575858245788,11.0,0.04385860976747524,72.0,0.6867409425540494,11.0,0.1533752530380047,72.0,0.6867409425540494,11.0,0.1533752530380047,30.0,30.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY021745-45,train,2026-05-02 21:35:05.390000+00:00,yes,yes,True,89.0,88.0,0.9007568675553632,0.9007568675553632,1.0756867555363243,594.61,settlement_win,,,,,,22.0,True,178.0,2.0,0.0,2.0,40,87.0,100.0,0.75,0.999999,2.0,11.0,0.15075686755536322,0.09924213244463675,,,,,8.695,88.0,0.75,1.0,0.15075686755536322,88.0,0.75,1.0,0.15075686755536322,87.0,0.75,2.0,0.15075686755536322,87.0,0.75,2.0,0.15075686755536322,18.0,18.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY021800-00,train,2026-05-02 21:55:07.409000+00:00,no,no,True,73.0,70.0,0.7323987434725825,0.2676012565274175,0.23987434725825096,292.591,settlement_win,,,,,,54.0,True,146.0,3.0,0.0,3.0,20,57.0,100.0,0.575,0.999999,16.0,27.0,0.15739874347258254,0.2676002565274175,,,,,7.133,70.0,0.7323987434725825,3.0,0.0,70.0,0.7323987434725825,3.0,0.0,57.0,0.575,16.0,0.15739874347258254,57.0,0.575,16.0,0.15739874347258254,49.0,49.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY021815-15,train,2026-05-02 22:14:09.245000+00:00,yes,yes,True,98.0,98.0,0.9938850073722398,0.9938850073722398,1.3885007372239784,50.755,settlement_win,,,,,,4.0,True,196.0,1.0,0.0,1.0,4,98.0,100.0,0.9938850073722398,0.999999,0.0,2.0,0.0,0.006113992627760134,,,,,5.743,98.0,0.9938850073722398,0.0,0.0,98.0,0.9938850073722398,0.0,0.0,98.0,0.9938850073722398,0.0,0.0,98.0,0.9938850073722398,0.0,0.0,1.0,1.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY021830-30,train,2026-05-02 22:21:39.693000+00:00,no,no,True,86.0,85.0,0.8981603576893527,0.10183964231064735,3.816035768935265,500.307,settlement_win,,,,,,28.0,True,172.0,2.0,0.0,2.0,34,79.0,100.0,0.7203423868138833,0.999999,7.0,14.0,0.17781797087546936,0.10183864231064732,,,,,4.678,79.0,0.7203423868138833,7.0,0.17781797087546936,79.0,0.7203423868138833,7.0,0.17781797087546936,79.0,0.7203423868138833,7.0,0.17781797087546936,79.0,0.7203423868138833,7.0,0.17781797087546936,24.0,24.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY021845-45,train,2026-05-02 22:36:55.911000+00:00,yes,yes,True,92.0,92.0,0.9444903928163948,0.9444903928163948,2.449039281639486,484.089,settlement_win,,,,,,16.0,True,184.0,2.0,0.0,2.0,33,84.0,100.0,0.8998954342983898,0.999999,8.0,8.0,0.04459495851800499,0.055508607183605174,,,,,3.655,92.0,0.8998954342983898,0.0,0.04459495851800499,92.0,0.8998954342983898,0.0,0.04459495851800499,90.0,0.8998954342983898,2.0,0.04459495851800499,84.0,0.8998954342983898,8.0,0.04459495851800499,12.0,12.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY021900-00,train,2026-05-02 22:50:11.965000+00:00,yes,yes,True,83.0,82.0,0.8433930364691079,0.8433930364691079,1.3393036469107926,588.035,settlement_win,,,,,,34.0,True,166.0,2.0,0.0,2.0,40,82.0,100.0,0.75,0.999999,1.0,17.0,0.0933930364691079,0.15660596353089207,,,,,2.135,82.0,0.8433930364691079,1.0,0.0,82.0,0.8433930364691079,1.0,0.0,82.0,0.75,1.0,0.0933930364691079,82.0,0.75,1.0,0.0933930364691079,30.0,30.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY021915-15,train,2026-05-02 23:05:13.181000+00:00,no,no,True,86.0,85.0,0.8802061897432523,0.11979381025674773,2.020618974325231,586.819,settlement_win,,,,,,28.0,True,172.0,2.0,0.0,2.0,39,85.0,100.0,0.8802061897432523,0.999999,1.0,14.0,0.0,0.1197928102567477,,,,,0.967,85.0,0.8802061897432523,1.0,0.0,85.0,0.8802061897432523,1.0,0.0,85.0,0.8802061897432523,1.0,0.0,85.0,0.8802061897432523,1.0,0.0,24.0,24.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY021930-30,train,2026-05-02 23:27:00.136000+00:00,yes,yes,True,93.0,92.0,0.9558427143184396,0.9558427143184396,2.584271431843959,179.864,settlement_win,,,,,,14.0,True,186.0,1.0,0.0,1.0,12,92.0,100.0,0.9558427143184396,0.999999,1.0,7.0,0.0,0.04415628568156038,,,,,14.602,92.0,0.9558427143184396,1.0,0.0,92.0,0.9558427143184396,1.0,0.0,92.0,0.9558427143184396,1.0,0.0,92.0,0.9558427143184396,1.0,0.0,11.0,11.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY021945-45,train,2026-05-02 23:37:46.146000+00:00,no,no,True,82.0,81.0,0.8677968022902578,0.1322031977097422,4.779680229025786,433.854,settlement_win,,,,,,36.0,True,164.0,3.0,0.0,3.0,29,81.0,100.0,0.8677968022902578,0.999999,1.0,18.0,0.0,0.13220219770974218,,,,,13.033,81.0,0.8677968022902578,1.0,0.0,81.0,0.8677968022902578,1.0,0.0,81.0,0.8677968022902578,1.0,0.0,81.0,0.8677968022902578,1.0,0.0,31.0,31.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY022000-00,train,2026-05-02 23:58:03.194000+00:00,no,no,True,94.0,94.0,0.94,0.06,0.0,116.806,settlement_win,,,,,,12.0,True,188.0,1.0,0.0,1.0,8,93.0,100.0,0.9299999999999999,0.999999,1.0,6.0,0.010000000000000009,0.059999000000000025,,,,,11.641,94.0,0.94,0.0,0.0,93.0,0.9299999999999999,1.0,0.010000000000000009,93.0,0.9299999999999999,1.0,0.010000000000000009,93.0,0.9299999999999999,1.0,0.010000000000000009,9.0,9.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY022015-15,train,2026-05-03 00:05:03.741000+00:00,yes,no,False,68.0,67.0,0.6945058611489203,0.6945058611489203,1.4505861148920332,596.259,probability_reduce,2026-05-03 00:08:04.194000+00:00,415.806,18.0,0.16696348128375327,-1.3036518716246732,-100.0,False,136.0,4.0,3.0,7.0,30,1.0,71.0,0.0011681688882748675,0.7052627638555838,67.0,3.0,0.6933376922606455,0.010756902706663518,180.453,120.336,135.365,150.405,160.516,66.0,0.6945058611489203,2.0,0.0,62.0,0.6945058611489203,6.0,0.0,58.0,0.661846109300007,10.0,0.03265975184891334,9.0,0.1456420946103925,59.0,0.5488637665385279,-109.0,-142.0,33.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY022230-30,train,2026-05-03 02:24:43.129000+00:00,no,no,True,91.0,91.0,0.91,0.09,0.0,316.871,settlement_win,,,,,,18.0,True,182.0,2.0,0.0,2.0,22,91.0,100.0,0.91,0.999999,0.0,9.0,0.0,0.08999899999999994,,,,,1.284,91.0,0.91,0.0,0.0,91.0,0.91,0.0,0.0,91.0,0.91,0.0,0.0,91.0,0.91,0.0,0.0,14.0,14.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY022245-45,train,2026-05-03 02:35:14.069000+00:00,yes,yes,True,79.0,78.0,0.8136154163101263,0.8136154163101263,2.361541631012642,585.931,settlement_win,,,,,,42.0,True,158.0,3.0,0.0,3.0,40,58.0,100.0,0.5780930208810731,0.999999,21.0,21.0,0.2355223954290533,0.18638358368987362,,,165.174,,0.276,75.0,0.8136154163101263,4.0,0.0,75.0,0.8136154163101263,4.0,0.0,73.0,0.7083483686434481,6.0,0.10526704766667827,58.0,0.5848546465598914,21.0,0.22876076975023496,37.0,37.0,0.0
