policy,model,edge_floor_cents,ask_cap_cents,pside_floor,book_side_floor,cost_cents,all_coverage,all_selected,all_net_after_cost_cents,train_coverage,train_selected,train_net_after_cost_cents,validation_coverage,validation_selected,validation_net_after_cost_cents,holdout_coverage,holdout_selected,holdout_net_after_cost_cents,block10_positive,block10_worst_net_cents
book_time_v32drift85_edge0_ask65_pside0.6_book0.6,book_time_v32drift85,0.0,65.0,0.6,0.6,0.0,0.7575757575757576,250,1610.0,0.7727272727272727,153,1004.0,0.7424242424242424,49,136.0,0.7272727272727273,48,470.0,8,-80.0
book_time_v32drift85_edge0_ask65_pside0.6_book0.6,book_time_v32drift85,0.0,65.0,0.6,0.6,1.0,0.7575757575757576,250,1360.0,0.7727272727272727,153,851.0,0.7424242424242424,49,87.0,0.7272727272727273,48,422.0,8,-107.0
book_time_v32drift85_edge0_ask65_pside0.6_book0.6,book_time_v32drift85,0.0,65.0,0.6,0.6,2.0,0.7575757575757576,250,1110.0,0.7727272727272727,153,698.0,0.7424242424242424,49,38.0,0.7272727272727273,48,374.0,7,-134.0
book_time_v32drift85_edge0_ask65_pside0.6_book0.65,book_time_v32drift85,0.0,65.0,0.6,0.65,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0
book_time_v32drift85_edge0_ask65_pside0.6_book0.65,book_time_v32drift85,0.0,65.0,0.6,0.65,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0
book_time_v32drift85_edge0_ask65_pside0.6_book0.65,book_time_v32drift85,0.0,65.0,0.6,0.65,2.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0
book_time_v32drift85_edge0_ask65_pside0.65_book0,book_time_v32drift85,0.0,65.0,0.65,0.0,0.0,0.5333333333333333,176,844.0,0.5303030303030303,105,491.0,0.4393939393939394,29,-59.0,0.6363636363636364,42,412.0,6,-282.0
book_time_v32drift85_edge0_ask65_pside0.65_book0,book_time_v32drift85,0.0,65.0,0.65,0.0,1.0,0.5333333333333333,176,668.0,0.5303030303030303,105,386.0,0.4393939393939394,29,-88.0,0.6363636363636364,42,370.0,5,-302.0
book_time_v32drift85_edge0_ask65_pside0.65_book0,book_time_v32drift85,0.0,65.0,0.65,0.0,2.0,0.5333333333333333,176,492.0,0.5303030303030303,105,281.0,0.4393939393939394,29,-117.0,0.6363636363636364,42,328.0,5,-322.0
book_time_v32drift85_edge0_ask65_pside0.65_book0.52,book_time_v32drift85,0.0,65.0,0.65,0.52,0.0,0.5333333333333333,176,844.0,0.5303030303030303,105,491.0,0.4393939393939394,29,-59.0,0.6363636363636364,42,412.0,6,-282.0
book_time_v32drift85_edge0_ask65_pside0.65_book0.52,book_time_v32drift85,0.0,65.0,0.65,0.52,1.0,0.5333333333333333,176,668.0,0.5303030303030303,105,386.0,0.4393939393939394,29,-88.0,0.6363636363636364,42,370.0,5,-302.0
book_time_v32drift85_edge0_ask65_pside0.65_book0.52,book_time_v32drift85,0.0,65.0,0.65,0.52,2.0,0.5333333333333333,176,492.0,0.5303030303030303,105,281.0,0.4393939393939394,29,-117.0,0.6363636363636364,42,328.0,5,-322.0
book_time_v32drift85_edge0_ask65_pside0.65_book0.55,book_time_v32drift85,0.0,65.0,0.65,0.55,0.0,0.5333333333333333,176,844.0,0.5303030303030303,105,491.0,0.4393939393939394,29,-59.0,0.6363636363636364,42,412.0,6,-282.0
book_time_v32drift85_edge0_ask65_pside0.65_book0.55,book_time_v32drift85,0.0,65.0,0.65,0.55,1.0,0.5333333333333333,176,668.0,0.5303030303030303,105,386.0,0.4393939393939394,29,-88.0,0.6363636363636364,42,370.0,5,-302.0
book_time_v32drift85_edge0_ask65_pside0.65_book0.55,book_time_v32drift85,0.0,65.0,0.65,0.55,2.0,0.5333333333333333,176,492.0,0.5303030303030303,105,281.0,0.4393939393939394,29,-117.0,0.6363636363636364,42,328.0,5,-322.0
book_time_v32drift85_edge0_ask65_pside0.65_book0.6,book_time_v32drift85,0.0,65.0,0.65,0.6,0.0,0.5333333333333333,176,844.0,0.5303030303030303,105,491.0,0.4393939393939394,29,-59.0,0.6363636363636364,42,412.0,6,-282.0
book_time_v32drift85_edge0_ask65_pside0.65_book0.6,book_time_v32drift85,0.0,65.0,0.65,0.6,1.0,0.5333333333333333,176,668.0,0.5303030303030303,105,386.0,0.4393939393939394,29,-88.0,0.6363636363636364,42,370.0,5,-302.0
book_time_v32drift85_edge0_ask65_pside0.65_book0.6,book_time_v32drift85,0.0,65.0,0.65,0.6,2.0,0.5333333333333333,176,492.0,0.5303030303030303,105,281.0,0.4393939393939394,29,-117.0,0.6363636363636364,42,328.0,5,-322.0
book_time_v32drift85_edge0_ask65_pside0.65_book0.65,book_time_v32drift85,0.0,65.0,0.65,0.65,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0
book_time_v32drift85_edge0_ask65_pside0.65_book0.65,book_time_v32drift85,0.0,65.0,0.65,0.65,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0
book_time_v32drift85_edge0_ask65_pside0.65_book0.65,book_time_v32drift85,0.0,65.0,0.65,0.65,2.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0
book_time_v32drift85_edge0_ask65_pside0.7_book0,book_time_v32drift85,0.0,65.0,0.7,0.0,0.0,0.01818181818181818,6,216.0,0.015151515151515152,3,106.0,0.0,0,0.0,0.045454545454545456,3,110.0,4,0.0
book_time_v32drift85_edge0_ask65_pside0.7_book0,book_time_v32drift85,0.0,65.0,0.7,0.0,1.0,0.01818181818181818,6,210.0,0.015151515151515152,3,103.0,0.0,0,0.0,0.045454545454545456,3,107.0,4,0.0
book_time_v32drift85_edge0_ask65_pside0.7_book0,book_time_v32drift85,0.0,65.0,0.7,0.0,2.0,0.01818181818181818,6,204.0,0.015151515151515152,3,100.0,0.0,0,0.0,0.045454545454545456,3,104.0,4,0.0
book_time_v32drift85_edge0_ask65_pside0.7_book0.52,book_time_v32drift85,0.0,65.0,0.7,0.52,0.0,0.01818181818181818,6,216.0,0.015151515151515152,3,106.0,0.0,0,0.0,0.045454545454545456,3,110.0,4,0.0
book_time_v32drift85_edge0_ask65_pside0.7_book0.52,book_time_v32drift85,0.0,65.0,0.7,0.52,1.0,0.01818181818181818,6,210.0,0.015151515151515152,3,103.0,0.0,0,0.0,0.045454545454545456,3,107.0,4,0.0
book_time_v32drift85_edge0_ask65_pside0.7_book0.52,book_time_v32drift85,0.0,65.0,0.7,0.52,2.0,0.01818181818181818,6,204.0,0.015151515151515152,3,100.0,0.0,0,0.0,0.045454545454545456,3,104.0,4,0.0
book_time_v32drift85_edge0_ask65_pside0.7_book0.55,book_time_v32drift85,0.0,65.0,0.7,0.55,0.0,0.01818181818181818,6,216.0,0.015151515151515152,3,106.0,0.0,0,0.0,0.045454545454545456,3,110.0,4,0.0
book_time_v32drift85_edge0_ask65_pside0.7_book0.55,book_time_v32drift85,0.0,65.0,0.7,0.55,1.0,0.01818181818181818,6,210.0,0.015151515151515152,3,103.0,0.0,0,0.0,0.045454545454545456,3,107.0,4,0.0
book_time_v32drift85_edge0_ask65_pside0.7_book0.55,book_time_v32drift85,0.0,65.0,0.7,0.55,2.0,0.01818181818181818,6,204.0,0.015151515151515152,3,100.0,0.0,0,0.0,0.045454545454545456,3,104.0,4,0.0
book_time_v32drift85_edge0_ask65_pside0.7_book0.6,book_time_v32drift85,0.0,65.0,0.7,0.6,0.0,0.01818181818181818,6,216.0,0.015151515151515152,3,106.0,0.0,0,0.0,0.045454545454545456,3,110.0,4,0.0
book_time_v32drift85_edge0_ask65_pside0.7_book0.6,book_time_v32drift85,0.0,65.0,0.7,0.6,1.0,0.01818181818181818,6,210.0,0.015151515151515152,3,103.0,0.0,0,0.0,0.045454545454545456,3,107.0,4,0.0
book_time_v32drift85_edge0_ask65_pside0.7_book0.6,book_time_v32drift85,0.0,65.0,0.7,0.6,2.0,0.01818181818181818,6,204.0,0.015151515151515152,3,100.0,0.0,0,0.0,0.045454545454545456,3,104.0,4,0.0
book_time_v32drift85_edge0_ask65_pside0.7_book0.65,book_time_v32drift85,0.0,65.0,0.7,0.65,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0
book_time_v32drift85_edge0_ask65_pside0.7_book0.65,book_time_v32drift85,0.0,65.0,0.7,0.65,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0
book_time_v32drift85_edge0_ask65_pside0.7_book0.65,book_time_v32drift85,0.0,65.0,0.7,0.65,2.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0
book_time_v32drift85_edge0_ask70_pside0_book0,book_time_v32drift85,0.0,70.0,0.0,0.0,0.0,1.0,330,1688.0,1.0,198,1080.0,1.0,66,167.0,1.0,66,441.0,9,-36.0
book_time_v32drift85_edge0_ask70_pside0_book0,book_time_v32drift85,0.0,70.0,0.0,0.0,1.0,1.0,330,1358.0,1.0,198,882.0,1.0,66,101.0,1.0,66,375.0,7,-69.0
book_time_v32drift85_edge0_ask70_pside0_book0,book_time_v32drift85,0.0,70.0,0.0,0.0,2.0,1.0,330,1028.0,1.0,198,684.0,1.0,66,35.0,1.0,66,309.0,6,-102.0
book_time_v32drift85_edge0_ask70_pside0_book0.52,book_time_v32drift85,0.0,70.0,0.0,0.52,0.0,0.9484848484848485,313,1598.0,0.9646464646464646,191,883.0,0.9393939393939394,62,293.0,0.9090909090909091,60,422.0,8,-96.0
book_time_v32drift85_edge0_ask70_pside0_book0.52,book_time_v32drift85,0.0,70.0,0.0,0.52,1.0,0.9484848484848485,313,1285.0,0.9646464646464646,191,692.0,0.9393939393939394,62,231.0,0.9090909090909091,60,362.0,8,-128.0
book_time_v32drift85_edge0_ask70_pside0_book0.52,book_time_v32drift85,0.0,70.0,0.0,0.52,2.0,0.9484848484848485,313,972.0,0.9646464646464646,191,501.0,0.9393939393939394,62,169.0,0.9090909090909091,60,302.0,7,-160.0
book_time_v32drift85_edge0_ask70_pside0_book0.55,book_time_v32drift85,0.0,70.0,0.0,0.55,0.0,0.9303030303030303,307,1583.0,0.9444444444444444,187,1236.0,0.9090909090909091,60,173.0,0.9090909090909091,60,174.0,7,-157.0
book_time_v32drift85_edge0_ask70_pside0_book0.55,book_time_v32drift85,0.0,70.0,0.0,0.55,1.0,0.9303030303030303,307,1276.0,0.9444444444444444,187,1049.0,0.9090909090909091,60,113.0,0.9090909090909091,60,114.0,6,-188.0
book_time_v32drift85_edge0_ask70_pside0_book0.55,book_time_v32drift85,0.0,70.0,0.0,0.55,2.0,0.9303030303030303,307,969.0,0.9444444444444444,187,862.0,0.9090909090909091,60,53.0,0.9090909090909091,60,54.0,6,-219.0
book_time_v32drift85_edge0_ask70_pside0_book0.6,book_time_v32drift85,0.0,70.0,0.0,0.6,0.0,0.9090909090909091,300,1751.0,0.9343434343434344,185,1179.0,0.8787878787878788,58,175.0,0.8636363636363636,57,397.0,7,-81.0
book_time_v32drift85_edge0_ask70_pside0_book0.6,book_time_v32drift85,0.0,70.0,0.0,0.6,1.0,0.9090909090909091,300,1451.0,0.9343434343434344,185,994.0,0.8787878787878788,58,117.0,0.8636363636363636,57,340.0,7,-112.0
book_time_v32drift85_edge0_ask70_pside0_book0.6,book_time_v32drift85,0.0,70.0,0.0,0.6,2.0,0.9090909090909091,300,1151.0,0.9343434343434344,185,809.0,0.8787878787878788,58,59.0,0.8636363636363636,57,283.0,7,-143.0
book_time_v32drift85_edge0_ask70_pside0_book0.65,book_time_v32drift85,0.0,70.0,0.0,0.65,0.0,0.7757575757575758,256,521.0,0.7878787878787878,156,500.0,0.7575757575757576,50,18.0,0.7575757575757576,50,3.0,7,-470.0
book_time_v32drift85_edge0_ask70_pside0_book0.65,book_time_v32drift85,0.0,70.0,0.0,0.65,1.0,0.7757575757575758,256,265.0,0.7878787878787878,156,344.0,0.7575757575757576,50,-32.0,0.7575757575757576,50,-47.0,6,-499.0
book_time_v32drift85_edge0_ask70_pside0_book0.65,book_time_v32drift85,0.0,70.0,0.0,0.65,2.0,0.7757575757575758,256,9.0,0.7878787878787878,156,188.0,0.7575757575757576,50,-82.0,0.7575757575757576,50,-97.0,6,-528.0
book_time_v32drift85_edge0_ask70_pside0.55_book0,book_time_v32drift85,0.0,70.0,0.55,0.0,0.0,0.9424242424242424,311,1585.0,0.9595959595959596,190,988.0,0.9242424242424242,61,196.0,0.9090909090909091,60,401.0,8,-59.0
book_time_v32drift85_edge0_ask70_pside0.55_book0,book_time_v32drift85,0.0,70.0,0.55,0.0,1.0,0.9424242424242424,311,1274.0,0.9595959595959596,190,798.0,0.9242424242424242,61,135.0,0.9090909090909091,60,341.0,7,-90.0
book_time_v32drift85_edge0_ask70_pside0.55_book0,book_time_v32drift85,0.0,70.0,0.55,0.0,2.0,0.9424242424242424,311,963.0,0.9595959595959596,190,608.0,0.9242424242424242,61,74.0,0.9090909090909091,60,281.0,7,-121.0
book_time_v32drift85_edge0_ask70_pside0.55_book0.52,book_time_v32drift85,0.0,70.0,0.55,0.52,0.0,0.9424242424242424,311,1576.0,0.9595959595959596,190,986.0,0.9242424242424242,61,196.0,0.9090909090909091,60,394.0,8,-61.0
book_time_v32drift85_edge0_ask70_pside0.55_book0.52,book_time_v32drift85,0.0,70.0,0.55,0.52,1.0,0.9424242424242424,311,1265.0,0.9595959595959596,190,796.0,0.9242424242424242,61,135.0,0.9090909090909091,60,334.0,7,-92.0
book_time_v32drift85_edge0_ask70_pside0.55_book0.52,book_time_v32drift85,0.0,70.0,0.55,0.52,2.0,0.9424242424242424,311,954.0,0.9595959595959596,190,606.0,0.9242424242424242,61,74.0,0.9090909090909091,60,274.0,7,-123.0
book_time_v32drift85_edge0_ask70_pside0.55_book0.55,book_time_v32drift85,0.0,70.0,0.55,0.55,0.0,0.9303030303030303,307,1583.0,0.9444444444444444,187,1236.0,0.9090909090909091,60,173.0,0.9090909090909091,60,174.0,7,-157.0
book_time_v32drift85_edge0_ask70_pside0.55_book0.55,book_time_v32drift85,0.0,70.0,0.55,0.55,1.0,0.9303030303030303,307,1276.0,0.9444444444444444,187,1049.0,0.9090909090909091,60,113.0,0.9090909090909091,60,114.0,6,-188.0
book_time_v32drift85_edge0_ask70_pside0.55_book0.55,book_time_v32drift85,0.0,70.0,0.55,0.55,2.0,0.9303030303030303,307,969.0,0.9444444444444444,187,862.0,0.9090909090909091,60,53.0,0.9090909090909091,60,54.0,6,-219.0
book_time_v32drift85_edge0_ask70_pside0.55_book0.6,book_time_v32drift85,0.0,70.0,0.55,0.6,0.0,0.9090909090909091,300,1751.0,0.9343434343434344,185,1179.0,0.8787878787878788,58,175.0,0.8636363636363636,57,397.0,7,-81.0
book_time_v32drift85_edge0_ask70_pside0.55_book0.6,book_time_v32drift85,0.0,70.0,0.55,0.6,1.0,0.9090909090909091,300,1451.0,0.9343434343434344,185,994.0,0.8787878787878788,58,117.0,0.8636363636363636,57,340.0,7,-112.0
book_time_v32drift85_edge0_ask70_pside0.55_book0.6,book_time_v32drift85,0.0,70.0,0.55,0.6,2.0,0.9090909090909091,300,1151.0,0.9343434343434344,185,809.0,0.8787878787878788,58,59.0,0.8636363636363636,57,283.0,7,-143.0
book_time_v32drift85_edge0_ask70_pside0.55_book0.65,book_time_v32drift85,0.0,70.0,0.55,0.65,0.0,0.7757575757575758,256,521.0,0.7878787878787878,156,500.0,0.7575757575757576,50,18.0,0.7575757575757576,50,3.0,7,-470.0
book_time_v32drift85_edge0_ask70_pside0.55_book0.65,book_time_v32drift85,0.0,70.0,0.55,0.65,1.0,0.7757575757575758,256,265.0,0.7878787878787878,156,344.0,0.7575757575757576,50,-32.0,0.7575757575757576,50,-47.0,6,-499.0
book_time_v32drift85_edge0_ask70_pside0.55_book0.65,book_time_v32drift85,0.0,70.0,0.55,0.65,2.0,0.7757575757575758,256,9.0,0.7878787878787878,156,188.0,0.7575757575757576,50,-82.0,0.7575757575757576,50,-97.0,6,-528.0
book_time_v32drift85_edge0_ask70_pside0.6_book0,book_time_v32drift85,0.0,70.0,0.6,0.0,0.0,0.9242424242424242,305,2019.0,0.9393939393939394,186,1417.0,0.9090909090909091,60,93.0,0.8939393939393939,59,509.0,9,-87.0
book_time_v32drift85_edge0_ask70_pside0.6_book0,book_time_v32drift85,0.0,70.0,0.6,0.0,1.0,0.9242424242424242,305,1714.0,0.9393939393939394,186,1231.0,0.9090909090909091,60,33.0,0.8939393939393939,59,450.0,9,-118.0
book_time_v32drift85_edge0_ask70_pside0.6_book0,book_time_v32drift85,0.0,70.0,0.6,0.0,2.0,0.9242424242424242,305,1409.0,0.9393939393939394,186,1045.0,0.9090909090909091,60,-27.0,0.8939393939393939,59,391.0,8,-149.0
book_time_v32drift85_edge0_ask70_pside0.6_book0.52,book_time_v32drift85,0.0,70.0,0.6,0.52,0.0,0.9242424242424242,305,2019.0,0.9393939393939394,186,1417.0,0.9090909090909091,60,93.0,0.8939393939393939,59,509.0,9,-87.0
book_time_v32drift85_edge0_ask70_pside0.6_book0.52,book_time_v32drift85,0.0,70.0,0.6,0.52,1.0,0.9242424242424242,305,1714.0,0.9393939393939394,186,1231.0,0.9090909090909091,60,33.0,0.8939393939393939,59,450.0,9,-118.0
book_time_v32drift85_edge0_ask70_pside0.6_book0.52,book_time_v32drift85,0.0,70.0,0.6,0.52,2.0,0.9242424242424242,305,1409.0,0.9393939393939394,186,1045.0,0.9090909090909091,60,-27.0,0.8939393939393939,59,391.0,8,-149.0
book_time_v32drift85_edge0_ask70_pside0.6_book0.55,book_time_v32drift85,0.0,70.0,0.6,0.55,0.0,0.9242424242424242,305,2019.0,0.9393939393939394,186,1417.0,0.9090909090909091,60,93.0,0.8939393939393939,59,509.0,9,-87.0
book_time_v32drift85_edge0_ask70_pside0.6_book0.55,book_time_v32drift85,0.0,70.0,0.6,0.55,1.0,0.9242424242424242,305,1714.0,0.9393939393939394,186,1231.0,0.9090909090909091,60,33.0,0.8939393939393939,59,450.0,9,-118.0
book_time_v32drift85_edge0_ask70_pside0.6_book0.55,book_time_v32drift85,0.0,70.0,0.6,0.55,2.0,0.9242424242424242,305,1409.0,0.9393939393939394,186,1045.0,0.9090909090909091,60,-27.0,0.8939393939393939,59,391.0,8,-149.0
book_time_v32drift85_edge0_ask70_pside0.6_book0.6,book_time_v32drift85,0.0,70.0,0.6,0.6,0.0,0.9090909090909091,300,1751.0,0.9343434343434344,185,1179.0,0.8787878787878788,58,175.0,0.8636363636363636,57,397.0,7,-81.0
book_time_v32drift85_edge0_ask70_pside0.6_book0.6,book_time_v32drift85,0.0,70.0,0.6,0.6,1.0,0.9090909090909091,300,1451.0,0.9343434343434344,185,994.0,0.8787878787878788,58,117.0,0.8636363636363636,57,340.0,7,-112.0
book_time_v32drift85_edge0_ask70_pside0.6_book0.6,book_time_v32drift85,0.0,70.0,0.6,0.6,2.0,0.9090909090909091,300,1151.0,0.9343434343434344,185,809.0,0.8787878787878788,58,59.0,0.8636363636363636,57,283.0,7,-143.0
book_time_v32drift85_edge0_ask70_pside0.6_book0.65,book_time_v32drift85,0.0,70.0,0.6,0.65,0.0,0.7757575757575758,256,521.0,0.7878787878787878,156,500.0,0.7575757575757576,50,18.0,0.7575757575757576,50,3.0,7,-470.0
book_time_v32drift85_edge0_ask70_pside0.6_book0.65,book_time_v32drift85,0.0,70.0,0.6,0.65,1.0,0.7757575757575758,256,265.0,0.7878787878787878,156,344.0,0.7575757575757576,50,-32.0,0.7575757575757576,50,-47.0,6,-499.0
book_time_v32drift85_edge0_ask70_pside0.6_book0.65,book_time_v32drift85,0.0,70.0,0.6,0.65,2.0,0.7757575757575758,256,9.0,0.7878787878787878,156,188.0,0.7575757575757576,50,-82.0,0.7575757575757576,50,-97.0,6,-528.0
book_time_v32drift85_edge0_ask70_pside0.65_book0,book_time_v32drift85,0.0,70.0,0.65,0.0,0.0,0.8363636363636363,276,1314.0,0.8484848484848485,168,869.0,0.7878787878787878,52,148.0,0.8484848484848485,56,297.0,8,-350.0
book_time_v32drift85_edge0_ask70_pside0.65_book0,book_time_v32drift85,0.0,70.0,0.65,0.0,1.0,0.8363636363636363,276,1038.0,0.8484848484848485,168,701.0,0.7878787878787878,52,96.0,0.8484848484848485,56,241.0,8,-381.0
book_time_v32drift85_edge0_ask70_pside0.65_book0,book_time_v32drift85,0.0,70.0,0.65,0.0,2.0,0.8363636363636363,276,762.0,0.8484848484848485,168,533.0,0.7878787878787878,52,44.0,0.8484848484848485,56,185.0,7,-412.0
book_time_v32drift85_edge0_ask70_pside0.65_book0.52,book_time_v32drift85,0.0,70.0,0.65,0.52,0.0,0.8363636363636363,276,1314.0,0.8484848484848485,168,869.0,0.7878787878787878,52,148.0,0.8484848484848485,56,297.0,8,-350.0
book_time_v32drift85_edge0_ask70_pside0.65_book0.52,book_time_v32drift85,0.0,70.0,0.65,0.52,1.0,0.8363636363636363,276,1038.0,0.8484848484848485,168,701.0,0.7878787878787878,52,96.0,0.8484848484848485,56,241.0,8,-381.0
book_time_v32drift85_edge0_ask70_pside0.65_book0.52,book_time_v32drift85,0.0,70.0,0.65,0.52,2.0,0.8363636363636363,276,762.0,0.8484848484848485,168,533.0,0.7878787878787878,52,44.0,0.8484848484848485,56,185.0,7,-412.0
book_time_v32drift85_edge0_ask70_pside0.65_book0.55,book_time_v32drift85,0.0,70.0,0.65,0.55,0.0,0.8363636363636363,276,1314.0,0.8484848484848485,168,869.0,0.7878787878787878,52,148.0,0.8484848484848485,56,297.0,8,-350.0
book_time_v32drift85_edge0_ask70_pside0.65_book0.55,book_time_v32drift85,0.0,70.0,0.65,0.55,1.0,0.8363636363636363,276,1038.0,0.8484848484848485,168,701.0,0.7878787878787878,52,96.0,0.8484848484848485,56,241.0,8,-381.0
book_time_v32drift85_edge0_ask70_pside0.65_book0.55,book_time_v32drift85,0.0,70.0,0.65,0.55,2.0,0.8363636363636363,276,762.0,0.8484848484848485,168,533.0,0.7878787878787878,52,44.0,0.8484848484848485,56,185.0,7,-412.0
book_time_v32drift85_edge0_ask70_pside0.65_book0.6,book_time_v32drift85,0.0,70.0,0.65,0.6,0.0,0.8363636363636363,276,1314.0,0.8484848484848485,168,869.0,0.7878787878787878,52,148.0,0.8484848484848485,56,297.0,8,-350.0
book_time_v32drift85_edge0_ask70_pside0.65_book0.6,book_time_v32drift85,0.0,70.0,0.65,0.6,1.0,0.8363636363636363,276,1038.0,0.8484848484848485,168,701.0,0.7878787878787878,52,96.0,0.8484848484848485,56,241.0,8,-381.0
book_time_v32drift85_edge0_ask70_pside0.65_book0.6,book_time_v32drift85,0.0,70.0,0.65,0.6,2.0,0.8363636363636363,276,762.0,0.8484848484848485,168,533.0,0.7878787878787878,52,44.0,0.8484848484848485,56,185.0,7,-412.0
book_time_v32drift85_edge0_ask70_pside0.65_book0.65,book_time_v32drift85,0.0,70.0,0.65,0.65,0.0,0.7757575757575758,256,521.0,0.7878787878787878,156,500.0,0.7575757575757576,50,18.0,0.7575757575757576,50,3.0,7,-470.0
book_time_v32drift85_edge0_ask70_pside0.65_book0.65,book_time_v32drift85,0.0,70.0,0.65,0.65,1.0,0.7757575757575758,256,265.0,0.7878787878787878,156,344.0,0.7575757575757576,50,-32.0,0.7575757575757576,50,-47.0,6,-499.0
book_time_v32drift85_edge0_ask70_pside0.65_book0.65,book_time_v32drift85,0.0,70.0,0.65,0.65,2.0,0.7757575757575758,256,9.0,0.7878787878787878,156,188.0,0.7575757575757576,50,-82.0,0.7575757575757576,50,-97.0,6,-528.0
book_time_v32drift85_edge0_ask70_pside0.7_book0,book_time_v32drift85,0.0,70.0,0.7,0.0,0.0,0.6393939393939394,211,78.0,0.6212121212121212,123,223.0,0.6212121212121212,41,-225.0,0.7121212121212122,47,80.0,5,-360.0
book_time_v32drift85_edge0_ask70_pside0.7_book0,book_time_v32drift85,0.0,70.0,0.7,0.0,1.0,0.6393939393939394,211,-133.0,0.6212121212121212,123,100.0,0.6212121212121212,41,-266.0,0.7121212121212122,47,33.0,5,-384.0
book_time_v32drift85_edge0_ask70_pside0.7_book0,book_time_v32drift85,0.0,70.0,0.7,0.0,2.0,0.6393939393939394,211,-344.0,0.6212121212121212,123,-23.0,0.6212121212121212,41,-307.0,0.7121212121212122,47,-14.0,5,-408.0
book_time_v32drift85_edge0_ask70_pside0.7_book0.52,book_time_v32drift85,0.0,70.0,0.7,0.52,0.0,0.6393939393939394,211,78.0,0.6212121212121212,123,223.0,0.6212121212121212,41,-225.0,0.7121212121212122,47,80.0,5,-360.0
book_time_v32drift85_edge0_ask70_pside0.7_book0.52,book_time_v32drift85,0.0,70.0,0.7,0.52,1.0,0.6393939393939394,211,-133.0,0.6212121212121212,123,100.0,0.6212121212121212,41,-266.0,0.7121212121212122,47,33.0,5,-384.0
book_time_v32drift85_edge0_ask70_pside0.7_book0.52,book_time_v32drift85,0.0,70.0,0.7,0.52,2.0,0.6393939393939394,211,-344.0,0.6212121212121212,123,-23.0,0.6212121212121212,41,-307.0,0.7121212121212122,47,-14.0,5,-408.0
book_time_v32drift85_edge0_ask70_pside0.7_book0.55,book_time_v32drift85,0.0,70.0,0.7,0.55,0.0,0.6393939393939394,211,78.0,0.6212121212121212,123,223.0,0.6212121212121212,41,-225.0,0.7121212121212122,47,80.0,5,-360.0
book_time_v32drift85_edge0_ask70_pside0.7_book0.55,book_time_v32drift85,0.0,70.0,0.7,0.55,1.0,0.6393939393939394,211,-133.0,0.6212121212121212,123,100.0,0.6212121212121212,41,-266.0,0.7121212121212122,47,33.0,5,-384.0
book_time_v32drift85_edge0_ask70_pside0.7_book0.55,book_time_v32drift85,0.0,70.0,0.7,0.55,2.0,0.6393939393939394,211,-344.0,0.6212121212121212,123,-23.0,0.6212121212121212,41,-307.0,0.7121212121212122,47,-14.0,5,-408.0
book_time_v32drift85_edge0_ask70_pside0.7_book0.6,book_time_v32drift85,0.0,70.0,0.7,0.6,0.0,0.6393939393939394,211,78.0,0.6212121212121212,123,223.0,0.6212121212121212,41,-225.0,0.7121212121212122,47,80.0,5,-360.0
book_time_v32drift85_edge0_ask70_pside0.7_book0.6,book_time_v32drift85,0.0,70.0,0.7,0.6,1.0,0.6393939393939394,211,-133.0,0.6212121212121212,123,100.0,0.6212121212121212,41,-266.0,0.7121212121212122,47,33.0,5,-384.0
book_time_v32drift85_edge0_ask70_pside0.7_book0.6,book_time_v32drift85,0.0,70.0,0.7,0.6,2.0,0.6393939393939394,211,-344.0,0.6212121212121212,123,-23.0,0.6212121212121212,41,-307.0,0.7121212121212122,47,-14.0,5,-408.0
book_time_v32drift85_edge0_ask70_pside0.7_book0.65,book_time_v32drift85,0.0,70.0,0.7,0.65,0.0,0.6363636363636364,210,32.0,0.6161616161616161,122,182.0,0.6212121212121212,41,-225.0,0.7121212121212122,47,75.0,5,-360.0
book_time_v32drift85_edge0_ask70_pside0.7_book0.65,book_time_v32drift85,0.0,70.0,0.7,0.65,1.0,0.6363636363636364,210,-178.0,0.6161616161616161,122,60.0,0.6212121212121212,41,-266.0,0.7121212121212122,47,28.0,5,-384.0
book_time_v32drift85_edge0_ask70_pside0.7_book0.65,book_time_v32drift85,0.0,70.0,0.7,0.65,2.0,0.6363636363636364,210,-388.0,0.6161616161616161,122,-62.0,0.6212121212121212,41,-307.0,0.7121212121212122,47,-19.0,5,-408.0
book_time_v32drift85_edge0_ask75_pside0_book0,book_time_v32drift85,0.0,75.0,0.0,0.0,0.0,1.0,330,1152.0,1.0,198,788.0,1.0,66,-98.0,1.0,66,462.0,8,-116.0
