market,decision_key,dataset,entry_key,entry_dt,entry_minute,side,outcome,outcome_available,win,qty,ask_cents,bid_cents,book_mid_cents,book_p_side,book_other_mid_cents,book_margin_cents,spread_cents,spot,strike,seconds_to_close,v28_sigma_t_dollars,source_line_no,position_open_logged,pending_logged,trust_state,outcome_method,outcome_source,side_sign,margin_dollars,margin_per_sqrt_sec,margin_per_sqrt_min,margin_per_v28_sigma,brownian_p_v28_sigma,rv_sigma_t_5m,margin_per_rv_sigma_5m,brownian_p_rv_5m,rv_sigma_t_15m,margin_per_rv_sigma_15m,brownian_p_rv_15m,rv_sigma_t_30m,margin_per_rv_sigma_30m,brownian_p_rv_30m,rv_sigma_t_60m,margin_per_rv_sigma_60m,brownian_p_rv_60m,btc_close_lag_1m,signed_move_1m,signed_velocity_dps_1m,adverse_move_1m,drift_projected_margin_1m,drift_p_1m_rv_15m,drift_p_1m_rv_30m,drift_p_1m_rv_60m,btc_close_lag_3m,signed_move_3m,signed_velocity_dps_3m,adverse_move_3m,drift_projected_margin_3m,drift_p_3m_rv_15m,drift_p_3m_rv_30m,drift_p_3m_rv_60m,btc_close_lag_5m,signed_move_5m,signed_velocity_dps_5m,adverse_move_5m,drift_projected_margin_5m,drift_p_5m_rv_15m,drift_p_5m_rv_30m,drift_p_5m_rv_60m,btc_close_lag_10m,signed_move_10m,signed_velocity_dps_10m,adverse_move_10m,drift_projected_margin_10m,drift_p_10m_rv_15m,drift_p_10m_rv_30m,drift_p_10m_rv_60m,btc_close_lag_15m,signed_move_15m,signed_velocity_dps_15m,adverse_move_15m,drift_projected_margin_15m,drift_p_15m_rv_15m,drift_p_15m_rv_30m,drift_p_15m_rv_60m,btc_close_lag_30m,signed_move_30m,signed_velocity_dps_30m,adverse_move_30m,drift_projected_margin_30m,drift_p_30m_rv_15m,drift_p_30m_rv_30m,drift_p_30m_rv_60m,btc_close_lag_60m,signed_move_60m,signed_velocity_dps_60m,adverse_move_60m,drift_projected_margin_60m,drift_p_60m_rv_15m,drift_p_60m_rv_30m,drift_p_60m_rv_60m,book_minus_brownian_rv15,physics_confirmed_book,score_mean_book_rv15,score_mean_book_rv15_drift5,score_min_book_rv15,opportunity_key,two_side_mode,score_mean_book_rv30,score_min_book_rv15_drift5,score_regime_blend,abs_book_rv15_gap,abs_book_rv30_gap,close_dt,split,candidate,stage_rank,stage_name,stage_label
KXBTC15M-26MAY010100-00,heartbeat:821,live_heartbeat_two_side,heartbeat:821:no,2026-05-01 04:59:12.813000+00:00,2026-05-01 04:59:00+00:00,no,no,True,True,1,98.0,97.0,97.5,0.975,2.5,95.0,1.0,76996.99,77042.93,47.187,,821,False,False,synced,bid>=98,last_decisive_quote,-1.0,45.939999999987776,6.687746569829943,51.80306217721429,,,31.670108430079942,1.4505791826198622,0.9265514622461516,20.914543837353825,2.196557589649072,0.9859739710352003,19.8382348737682,2.3157302195637146,0.9897134983321646,24.268167568462097,1.893014784506824,0.9708220483147316,77038.52,41.52999999999884,0.6921666666666473,0.0,78.60126849998686,0.9999144337238705,0.9999628548495104,0.9993999638576816,76998.01,1.0199999999895226,0.0056666666666084,0.0,46.20739299998503,0.9864245904442442,0.9900759988662164,0.971547059703469,77072.26,75.26999999998952,0.2508999999999651,0.0,57.77921829998613,0.9971331440925808,0.998207362937804,0.9913639677190872,77043.71,46.72000000000117,0.0778666666666686,0.0,49.61429439998787,0.9911596726354632,0.9938068441791826,0.979543896831122,77033.57,36.58000000000175,0.0406444444444463,0.0,47.85788939998787,0.9889387734383828,0.9920762020981612,0.9756976966858842,76997.18,0.1899999999877764,0.0001055555555487,0.0,45.94498084998746,0.9859824813448834,0.9897203549359546,0.97083569238533,77090.55,93.55999999999769,0.0259888888888882,0.0,47.16633769998774,0.9879393986989188,0.9912858913626944,0.9740249821865832,-0.0109739710352003,True,0.9804869855176002,0.9860357050425937,0.975,heartbeat:821,two_side_all_heartbeats,0.9823567491660823,0.975,0.9827188201290763,0.01097397103520037,0.01471349833216462,2026-05-01 05:00:00+00:00,train,raw_regime_blend_high_price_20260502_1510,,,
KXBTC15M-26MAY010115-15,heartbeat:899,live_heartbeat_two_side,heartbeat:899:yes,2026-05-01 05:07:43.572000+00:00,2026-05-01 05:07:00+00:00,yes,yes,True,True,1,95.0,95.0,95.0,0.95,5.0,90.0,0.0,77124.83,77018.24,436.428,,899,False,False,synced,bid>=98,latest_quote,1.0,106.58999999999652,5.102231495089129,39.52171521795033,,,53.30032612928896,1.9998001464652284,0.9772390756096252,74.8159645286914,1.4246959278205922,0.9228774416200882,64.61063131224829,1.6497285018756682,0.9505007610116496,73.78832532003332,1.4445374595194618,0.9257060747325792,77118.72,6.110000000000582,0.101833333333343,0.0,151.03291800000073,0.9782421366679016,0.990295636888677,0.9796631163715148,77047.82,77.00999999999476,0.4278333333333042,0.0,293.3084459999838,0.999955798792721,0.9999971823663556,0.9999648100770754,77009.12,115.7100000000064,0.3857000000000213,0.0,274.92027960000587,0.9998808984139992,0.9999895490265324,0.999902650256568,77018.01,106.82000000000698,0.1780333333333449,0.0,184.2887316000016,0.9931153716563296,0.9978297760127964,0.9937469478066454,77050.29,74.54000000000815,0.0828222222222312,0.0,142.73593680000045,0.9717932270477136,0.9864186274622362,0.9734678505189992,77041.08,83.75,0.0465277777777777,0.0,126.89602499999653,0.955067372913224,0.9752356227220662,0.9572592688964676,77113.43,11.400000000008731,0.003166666666669,0.0,107.97202199999757,0.9255134545483494,0.9526508641341852,0.9283028341551144,0.0271225583799117,True,0.9364387208100441,0.9575861133446958,0.9228774416200882,heartbeat:899,two_side_all_heartbeats,0.9502503805058248,0.9228774416200882,0.9518394121688263,0.027122558379911732,0.0005007610116496419,2026-05-01 05:15:00+00:00,train,raw_regime_blend_high_price_20260502_1510,,,
KXBTC15M-26MAY010130-30,heartbeat:977,live_heartbeat_two_side,heartbeat:977:no,2026-05-01 05:25:45.488000+00:00,2026-05-01 05:25:00+00:00,no,no,True,True,1,97.0,97.0,97.0,0.97,3.0,94.0,0.0,77066.01,77124.46,254.512,,977,False,False,synced,bid>=98,latest_quote,-1.0,58.45000000001164,3.663788402886156,28.379582936811907,,,19.437726128531825,3.0070389722291297,0.9986809703009438,30.49551609727132,1.9166752191887528,0.9723603973154328,40.62422532063791,1.4387966672269783,0.9248959295278638,50.017314570224784,1.168595325483684,0.8787166437542547,77072.98,6.970000000001164,0.116166666666686,0.0,88.01581066668325,0.9980503078964365,0.9848667189777376,0.9607712374300144,77063.52,-2.4899999999906868,-0.0138333333332815,2.4899999999906868,54.92925066669147,0.9641661970304356,0.9118332005690096,0.863942445969273,77040.32,-25.689999999987776,-0.0856333333332926,25.689999999987776,36.65528906668868,0.8853161950248394,0.8165515676872352,0.7681756494529473,77107.53,41.52000000000408,0.0692000000000068,0.0,76.06223040001338,0.9936881136671548,0.969419985906786,0.935834689717052,77128.66,62.65000000000873,0.0696111111111208,0.0,76.16686311112522,0.9937488701001964,0.9695976109055436,0.9360968670715408,77013.49,-52.51999999998952,-0.0291777777777719,52.51999999998952,51.02390542223535,0.9528521881895492,0.8954414724169888,0.8461653731870258,77130.3,64.29000000000815,0.0178583333333355,0.0,62.99516013334555,0.980572479244184,0.9395107650258188,0.8960691596024254,-0.0023603973154329,True,0.9711801986577164,0.942558864113424,0.97,heartbeat:977,two_side_all_heartbeats,0.9474479647639319,0.8853161950248394,0.9537713581995977,0.002360397315432805,0.04510407047213616,2026-05-01 05:30:00+00:00,train,raw_regime_blend_high_price_20260502_1510,,,
KXBTC15M-26MAY010145-45,heartbeat:1056,live_heartbeat_two_side,heartbeat:1056:yes,2026-05-01 05:44:02.070000+00:00,2026-05-01 05:44:00+00:00,yes,yes,True,True,1,99.0,99.0,99.0,0.99,1.0,98.0,0.0,77086.6,77063.64,57.93,,1056,False,False,synced,bid>=98,last_decisive_quote,1.0,22.960000000006403,3.0166166201403275,23.366611863391988,,,20.6691506699318,1.1108342266529216,0.8666801444839389,17.722127642713552,1.295555503429996,0.9024356662296736,16.140469284762073,1.422511303415603,0.92256106376618,18.86196054206858,1.2172647667668377,0.88824825247107,77083.3,3.3000000000029104,0.0550000000000485,0.0,26.14615000000921,0.9299393166348764,0.9473744764900252,0.9171546539735902,77075.99,10.610000000000582,0.0589444444444476,0.0,26.374651666673252,0.9316552451689522,0.94887789101498,0.9189882801782524,77038.91,47.69000000000233,0.1589666666666744,0.0,32.16893900000685,0.9652522524872216,0.9768726131616732,0.9559487284560192,77070.75,15.85000000000582,0.0264166666666763,0.0,24.490317500006967,0.9164997430841242,0.935407518556546,0.9029245663866085,77080.9,5.7000000000116415,0.0063333333333462,0.0,23.326890000007158,0.905956247088664,0.9258050897637312,0.8919037475420315,77128.0,-41.39999999999418,-0.0229999999999967,41.39999999999418,21.62761000000659,0.8888382879955099,0.909871094853664,0.8742318390854402,77033.57,53.02999999999884,0.0147305555555552,0.0,23.81334108333972,0.9104783698620796,0.9299449244647664,0.8966166416649305,0.0875643337703264,True,0.9462178331148368,0.9525626395722983,0.9024356662296736,heartbeat:1056,two_side_all_heartbeats,0.95628053188309,0.9024356662296736,0.9587811503663464,0.08756433377032635,0.06743893623382002,2026-05-01 05:45:00+00:00,train,raw_regime_blend_high_price_20260502_1510,,,
KXBTC15M-26MAY010200-00,heartbeat:1140,live_heartbeat_two_side,heartbeat:1140:yes,2026-05-01 05:58:03.160000+00:00,2026-05-01 05:58:00+00:00,yes,yes,True,True,1,97.0,97.0,97.0,0.97,3.0,94.0,0.0,77136.47,77097.32,116.84,,1140,False,False,synced,bid>=98,last_decisive_quote,1.0,39.14999999999418,3.621896137798335,28.05508684677183,,,23.51066871163059,1.665201465776552,0.9520637156764414,20.94782107326224,1.8689294635023008,0.9691836857392871,23.10978397241616,1.69408766636346,0.9548756871782836,24.919083434838477,1.5710850723048655,0.9419185552406923,77117.12,19.35000000000582,0.322500000000097,0.0,76.83090000000551,0.9998776421208068,0.9995572803457458,0.9989761153742132,77140.0,-3.529999999998836,-0.0196111111111046,3.529999999998836,36.85863777777272,0.9607575240087036,0.9446367808852943,0.9304476094041194,77106.17,30.30000000000291,0.1010000000000097,0.0,50.95083999999531,0.9924978234854084,0.9862634857620228,0.9795553832132264,77128.77,7.69999999999709,0.0128333333333284,0.0,40.64944666666028,0.9738411021363134,0.9607088079596758,0.9485820223012748,77083.3,53.169999999998254,0.0590777777777758,0.0,46.05264755554951,0.9860413206374364,0.9768570680593086,0.9677051598610252,77092.05,44.419999999998254,0.0246777777777768,0.0,42.03335155554962,0.9776024749884672,0.965533240543316,0.9541784809833288,77038.52,97.94999999999708,0.0272083333333325,0.0,42.32902166666075,0.9783439907779294,0.966498163166124,0.955308259672571,0.0008163142607128,True,0.9695918428696435,0.9772271697415652,0.9691836857392871,heartbeat:1140,two_side_all_heartbeats,0.9624378435891419,0.9691836857392871,0.9742546704188679,0.0008163142607128249,0.015124312821716335,2026-05-01 06:00:00+00:00,train,raw_regime_blend_high_price_20260502_1510,,,
KXBTC15M-26MAY010215-15,heartbeat:1198,live_heartbeat_two_side,heartbeat:1198:no,2026-05-01 06:11:04.283000+00:00,2026-05-01 06:11:00+00:00,no,no,True,True,1,97.0,96.0,96.5,0.965,3.5,93.0,1.0,77067.37,77126.97,235.717,,1198,False,False,synced,bid>=98,latest_quote,-1.0,59.60000000000582,3.881957775181164,30.069515627914083,,,44.92973675851564,1.3265156731351135,0.907665526423681,35.09285942548177,1.6983512023739171,0.9552792518889164,32.78684639214188,1.817802154167847,0.9654528113567749,32.50548078435019,1.8335369470584888,0.9666386203641656,77106.26,38.88999999999942,0.648166666666657,0.0,212.38390216667025,0.9999999992849502,0.9999999999534396,0.9999999999679364,77138.06,70.69000000000233,0.3927222222222352,0.0,152.17130405556443,0.9999927531941476,0.9999982682955132,0.9999985754194076,77130.67,63.30000000000291,0.2110000000000097,0.0,109.33628700000811,0.9990822309177454,0.9995731358431535,0.9996153717251104,77135.17,67.80000000000291,0.1130000000000048,0.0,86.23602100000696,0.9930020111831206,0.9957332896105258,0.9960106357791756,77121.47,54.10000000000582,0.0601111111111175,0.0,73.76921077778512,0.9822283791603874,0.9877743718161952,0.9883791832498908,77075.99,8.620000000009895,0.0047888888888943,0.0,60.728822522229336,0.9582311098894442,0.9680036907021808,0.9691373654058908,77112.98,45.61000000000058,0.0126694444444446,0.0,62.58640343611697,0.9627435602042635,0.9718617013742076,0.9729110066112782,0.0097207481110835,True,0.9601396259444581,0.9731204942688872,0.9552792518889164,heartbeat:1198,two_side_all_heartbeats,0.9652264056783875,0.9552792518889164,0.9689002217502239,0.009720748111083588,0.0004528113567748848,2026-05-01 06:15:00+00:00,train,raw_regime_blend_high_price_20260502_1510,,,
KXBTC15M-26MAY010230-30,heartbeat:1278,live_heartbeat_two_side,heartbeat:1278:yes,2026-05-01 06:29:36.149000+00:00,2026-05-01 06:29:00+00:00,yes,yes,True,True,1,99.0,97.0,98.0,0.98,2.0,96.0,2.0,77135.34,77118.82,23.851,,1278,False,False,synced,bid>=98,last_decisive_quote,1.0,16.519999999989523,3.3826475290642697,26.201875092311173,,,14.083132200211631,1.1730345043371295,0.8796090153956799,11.83961104761763,1.3953161073913556,0.9185397315453888,12.03101712053926,1.373117487447234,0.9151420872879517,11.198365168672623,1.475215332877709,0.9299226697512468,77119.99,15.349999999991269,0.2558333333331878,0.0,22.621880833319384,0.9719780800790994,0.9699661681846248,0.9783137854296404,77147.2,-11.860000000000582,-0.0658888888888921,11.860000000000582,14.948484111100557,0.8966303454904804,0.8929730921207346,0.9090423399262344,77095.04,40.30000000000291,0.134333333333343,0.0,19.723984333323088,0.9521364987438858,0.9494379055614636,0.9609084742605636,77149.85,-14.510000000009311,-0.0241833333333488,14.510000000009311,15.943203316655818,0.9109452226575936,0.9074434452313282,0.9227345075545506,77113.94,21.39999999999418,0.0237777777777713,0.0,17.087123777767147,0.9255202744820984,0.9222334113877444,0.9364774805193002,77122.25,13.089999999996508,0.0072722222222202,0.0,16.6934497722117,0.9207251479683238,0.9173605610314136,0.9319804109857264,77080.9,54.44000000000233,0.0151222222222228,0.0,16.88068012221176,0.9230340658326832,0.9197059937644788,0.9341489454635374,0.0614602684546112,True,0.9492698657726943,0.9502254100964249,0.9185397315453888,heartbeat:1278,two_side_all_heartbeats,0.9475710436439758,0.9185397315453888,0.9559892192123938,0.06146026845461117,0.06485791271204833,2026-05-01 06:30:00+00:00,train,raw_regime_blend_high_price_20260502_1510,,,
KXBTC15M-26MAY010245-45,heartbeat:1326,live_heartbeat_two_side,heartbeat:1326:no,2026-05-01 06:40:07.380000+00:00,2026-05-01 06:40:00+00:00,no,no,True,True,1,97.0,96.0,96.5,0.965,3.5,93.0,1.0,77030.31,77127.24,292.62,,1326,False,False,synced,bid>=98,last_decisive_quote,-1.0,96.93000000000757,5.66638670421774,43.89164267721288,,,27.40131737307349,3.5374211641100874,0.9997979726047188,48.4307730044911,2.001413439984099,0.9773260732550496,48.11995014132261,2.014341239243507,0.9780131404694165,41.02770298524796,2.362550007609736,0.9909251537087628,77070.76,40.44999999999709,0.6741666666666182,0.0,294.2046499999934,0.9999999993790798,0.9999999995141324,0.9999999999996274,77124.43,94.11999999999534,0.522888888888863,0.0,249.93774666666664,0.9999998770002504,0.9999998971197536,0.9999999994422,77149.43,119.11999999999534,0.3970666666666511,0.0,213.11964800000305,0.9999945999297516,0.9999952648016872,0.9999998973813498,77128.84,98.52999999999884,0.1642166666666647,0.0,144.98308100000702,0.9986215313524844,0.9987063991378022,0.9997951729097524,77124.83,94.52000000000407,0.1050222222222267,0.0,127.66160266667556,0.9958050246279396,0.9960108529451625,0.9990696025974468,77106.26,75.94999999999709,0.0421944444444428,0.0,109.27693833334042,0.9879757455621868,0.9884243291489672,0.9961332817646922,77081.07,50.76000000000931,0.0141000000000025,0.0,101.05594200000832,0.9815381181920348,0.982139277962298,0.9931132094444924,-0.0123260732550497,True,0.9711630366275248,0.9807735577282671,0.965,heartbeat:1326,two_side_all_heartbeats,0.9715065702347082,0.965,0.9756967419624653,0.012326073255049641,0.013013140469416484,2026-05-01 06:45:00+00:00,train,raw_regime_blend_high_price_20260502_1510,,,
KXBTC15M-26MAY010300-00,heartbeat:1426,live_heartbeat_two_side,heartbeat:1426:yes,2026-05-01 06:57:08.723000+00:00,2026-05-01 06:57:00+00:00,yes,yes,True,True,1,97.0,96.0,96.5,0.965,3.5,93.0,1.0,77080.0,76983.36,171.277,,1426,False,False,synced,bid>=98,last_decisive_quote,1.0,96.63999999999942,7.384267102658296,57.19828702508576,,,32.93054923226526,2.934661044320264,0.9983304388659326,70.96229450120366,1.3618499891989853,0.913377384115833,56.14095463164117,1.7213814876160458,0.9574091893485228,45.581417010343785,2.120162257747909,0.9830038179532864,77021.24,58.75999999999476,0.979333333333246,0.0,264.3772753333178,0.9999025752289764,0.9999987563595992,0.9999999966864468,76956.78,123.22000000000116,0.684555555555562,0.0,213.88862188888945,0.9987113558586488,0.9999304744644976,0.9999986502520928,76896.95,183.0500000000029,0.6101666666666764,0.0,201.1475161666677,0.9977056222299058,0.999830100682807,0.9999949009064932,76992.7,87.30000000000291,0.1455000000000048,0.0,121.56080350000023,0.9566468320906744,0.9848168190793504,0.9961722083262295,76992.53,87.47000000000116,0.0971888888888901,0.0,113.28622132222186,0.9448034086886437,0.9781985945898328,0.9935289722221604,77120.82,-40.820000000006985,-0.0226777777777816,40.820000000006985,92.7558182555543,0.904413024456652,0.9507526221942808,0.9790719526296654,77117.12,-37.11999999999534,-0.0103111111111098,37.11999999999534,94.87394382222186,0.909382600556163,0.9544787475360506,0.9813021306119808,0.0516226158841669,True,0.9391886920579164,0.9586943354485795,0.913377384115833,heartbeat:1426,two_side_all_heartbeats,0.9612045946742613,0.913377384115833,0.9560543396807311,0.051622615884166945,0.007590810651477153,2026-05-01 07:00:00+00:00,train,raw_regime_blend_high_price_20260502_1510,,,
KXBTC15M-26MAY010330-30,heartbeat:1603,live_heartbeat_two_side,heartbeat:1603:no,2026-05-01 07:27:42.859000+00:00,2026-05-01 07:27:00+00:00,no,no,True,True,1,96.0,96.0,96.0,0.96,4.0,92.0,0.0,76959.99,77016.34,137.141,,1603,False,False,synced,bid>=98,last_decisive_quote,-1.0,56.34999999999127,4.811829877389542,37.27227395982595,,,43.19606137003957,1.304517083566215,0.9039713306887276,42.65244742989434,1.3211434136953313,0.9067732250904734,49.88648601287797,1.1295644272367626,0.8706700962870395,49.637308533802766,1.1352347994778402,0.8718615237887095,76977.98,17.989999999990687,0.2998333333331781,0.0,97.46944316663664,0.9888494966953478,0.974639017525744,0.9752136499611854,77033.6,73.61000000000058,0.4089444444444476,0.0,112.43305005554726,0.995805860790502,0.9878949220280292,0.9882464701602228,77063.0,103.00999999999476,0.3433666666666492,0.0,103.4396480333222,0.9923494949277504,0.9809371324121512,0.9814157900990736,77007.87,47.879999999990105,0.0797999999999835,0.0,67.293851799989,0.9426856514970168,0.9113218012325904,0.9124044521304016,77041.38,81.38999999999942,0.0904333333333326,0.0,68.75211776665785,0.9465097760094988,0.9159247799223432,0.9169874578830826,77080.0,120.00999999999476,0.0666722222222193,0.0,65.49349522776865,0.9376713767814256,0.9053833255782636,0.9064891226756124,77120.82,160.83000000000175,0.0446750000000004,0.0,62.47677417499133,0.9285105558205646,0.8947840541392782,0.8959244344840918,0.0532267749095265,True,0.9333866125452367,0.9530409066727413,0.9067732250904734,heartbeat:1603,two_side_all_heartbeats,0.9153350481435197,0.9067732250904734,0.9505018665126922,0.05322677490952654,0.08932990371296046,2026-05-01 07:30:00+00:00,train,raw_regime_blend_high_price_20260502_1510,,,
KXBTC15M-26MAY010345-45,heartbeat:1668,live_heartbeat_two_side,heartbeat:1668:yes,2026-05-01 07:42:29.268000+00:00,2026-05-01 07:42:00+00:00,yes,yes,True,True,1,98.0,97.0,97.5,0.975,2.5,95.0,1.0,77012.59,76978.45,150.732,,1668,False,False,synced,bid>=98,last_decisive_quote,1.0,34.13999999999942,2.780742572987381,21.539539350540178,,,27.12565133677233,1.2585872897996824,0.8959102798620814,23.778448386623264,1.4357538997037804,0.924463809017966,35.93647641867636,0.9500096671207504,0.828946329699817,50.792892095727616,0.6721412896839372,0.7492531235789874,76982.05,30.5399999999936,0.5089999999998933,0.0,110.86258799998332,0.9999984366302694,0.9989821019398192,0.9854688269136258,76991.79,20.80000000000291,0.1155555555555717,0.0,51.55792000000186,0.9849306433400118,0.9243131317975511,0.8449617942754295,76994.45,18.139999999999414,0.0604666666666647,0.0,43.254261599999126,0.9655483396638224,0.8856339084086373,0.8027766542921843,76949.79,62.80000000000291,0.1046666666666715,0.0,49.91661600000015,0.9821020251896,0.9175872222176492,0.837134273816512,76959.99,52.59999999999127,0.0584444444444347,0.0,42.94944799999796,0.964559121799282,0.8839856123599245,0.801106425395794,77041.38,-28.79000000000815,-0.0159944444444489,28.79000000000815,31.729125399998736,0.9089578409149892,0.8113609405363231,0.7339082958869385,76992.53,20.05999999999767,0.0055722222222215,0.0,34.97991219999932,0.9293647600634132,0.8348182101960913,0.7544868204036378,0.0505361909820339,True,0.9497319045089829,0.9550040495605961,0.924463809017966,heartbeat:1668,two_side_all_heartbeats,0.9019731648499085,0.924463809017966,0.9579488106381543,0.05053619098203399,0.14605367030018301,2026-05-01 07:45:00+00:00,train,raw_regime_blend_high_price_20260502_1510,,,
KXBTC15M-26MAY010400-00,heartbeat:1716,live_heartbeat_two_side,heartbeat:1716:yes,2026-05-01 07:51:14.975000+00:00,2026-05-01 07:51:00+00:00,yes,yes,True,True,1,94.0,93.0,93.5,0.935,6.5,87.0,1.0,77105.81,76997.16,525.025,,1716,True,False,synced,bid>=98,latest_quote,1.0,108.64999999999418,4.74176185708003,36.72952940830502,,,52.66331276026989,2.0631060657840274,0.980448724000608,63.65557051551918,1.7068419797369565,0.9560742863269698,67.03166802238894,1.620875672729858,0.9474778474252628,85.41597215412865,1.2720103425614702,0.8983152777266037,77078.68,27.130000000004657,0.4521666666667442,0.0,346.0488041667016,0.9999999727961008,0.9999998781421172,0.9999745369940708,77018.79,87.02000000000407,0.4834444444444671,0.0,362.4704194444505,0.9999999938040512,0.9999999680358792,0.9999890014264876,76980.43,125.38000000000466,0.4179333333333488,0.0,328.07544833333566,0.9999998724487148,0.9999995068068864,0.99993871160377,76982.05,123.75999999999476,0.2062666666666579,0.0,216.94515666665623,0.9996729268441078,0.9993948841457406,0.994455258769748,76987.48,118.33000000000176,0.1314777777777797,0.0,177.67912027777297,0.9973748198289352,0.9959834368103936,0.98124469444639,77070.44,35.36999999999534,0.0196499999999974,0.0,118.96674124999282,0.9691825599801508,0.9620332319238256,0.9181587545481392,76900.02,205.7899999999936,0.0571638888888871,0.0,138.66247076388214,0.9853090462490868,0.9807087150399184,0.9477457635894478,-0.0210742863269697,True,0.9455371431634849,0.9636913862585615,0.935,heartbeat:1716,two_side_all_heartbeats,0.9412389237126314,0.935,0.9543222603878339,0.021074286326969727,0.0124778474252627,2026-05-01 08:00:00+00:00,train,raw_regime_blend_high_price_20260502_1510,,,
KXBTC15M-26MAY010415-15,heartbeat:1811,live_heartbeat_two_side,heartbeat:1811:yes,2026-05-01 08:12:01.749000+00:00,2026-05-01 08:12:00+00:00,yes,yes,True,True,1,97.0,97.0,97.0,0.97,3.0,94.0,0.0,77170.39,77108.18,178.251,,1811,False,False,synced,bid>=98,last_decisive_quote,1.0,62.2100000000064,4.659552548250376,36.09273884030407,,,45.74562333430568,1.359911516460936,0.913071036921099,43.38458172150483,1.433919552327278,0.9242023892441432,39.07465353148673,1.5920806552993998,0.944316708454763,39.15993442237779,1.5886134876787932,0.943926159384754,77132.39,38.0,0.6333333333333333,0.0,175.10230000000638,0.9999728205722782,0.9999962892027532,0.9999961157322844,77124.38,46.00999999999476,0.255611111111082,0.0,107.77293616666788,0.9935065785583556,0.9970933376569672,0.9970394815121468,77089.98,80.41000000000349,0.2680333333333449,0.0,109.98720970000848,0.9943803318874878,0.997559595768458,0.9975126451692822,77093.46,76.92999999999302,0.128216666666655,0.0,85.06474905000432,0.9750437921204308,0.9852589795066028,0.9850811915899428,77102.04,68.35000000000582,0.0759444444444509,0.0,75.74717316667422,0.959589904792434,0.9737203675880616,0.9734620491194226,77012.59,157.8000000000029,0.0876666666666682,0.0,77.83667100000669,0.9636021181345634,0.9768144165346168,0.9765753976995304,77041.38,129.00999999999476,0.0358361111111096,0.0,68.5978226416728,0.9430788949966304,0.9604180499494952,0.9600902960228834,0.0457976107558567,True,0.9471011946220715,0.962860907043877,0.9242023892441432,heartbeat:1811,two_side_all_heartbeats,0.9571583542273815,0.9242023892441432,0.9611367831507405,0.045797610755856755,0.025683291545236964,2026-05-01 08:15:00+00:00,train,raw_regime_blend_high_price_20260502_1510,,,
KXBTC15M-26MAY010430-30,heartbeat:1868,live_heartbeat_two_side,heartbeat:1868:yes,2026-05-01 08:20:02.577000+00:00,2026-05-01 08:20:00+00:00,yes,yes,True,True,1,96.0,96.0,96.0,0.96,4.0,92.0,0.0,77327.54,77188.32,597.423,,1868,True,False,synced,bid>=98,last_decisive_quote,1.0,139.2199999999866,5.695877759607246,44.12007940998416,,,136.06943806050032,1.0231540747459065,0.8468824984737379,99.83804255361412,1.3944584292628126,0.9184103927687272,87.70491801426178,1.587368224634198,0.9437853642128222,82.4864763137684,1.687791820205907,0.9542744008236672,77334.41,-6.870000000009895,-0.1145000000001649,6.870000000009895,70.81506649988808,0.7609306584162749,0.7902889132168629,0.8046932119712726,77336.33,-8.790000000008149,-0.0488333333333786,8.790000000008149,110.04584349995956,0.8648221092760818,0.895211297356513,0.908915719257375,77236.0,91.5399999999936,0.305133333333312,0.0,321.5136713999739,0.999359834288048,0.999876744083972,0.9999514595938708,77118.08,209.45999999999185,0.3490999999999864,0.0,347.7803692999785,0.999752497953074,0.9999633552621836,0.9999875779210734,77060.41,267.1299999999901,0.2968111111111001,0.0,316.5417844333133,0.9992392540817056,0.9998464096891576,0.999937853172921,77078.68,248.86000000000055,0.1382555555555558,0.0,221.81704876665347,0.9868505331279664,0.9942826999070706,0.99641809908205,77014.0,313.5399999999936,0.0870944444444426,0.0,191.2522242833189,0.9722935608934844,0.9853947078719903,0.989791329878746,0.0415896072312726,True,0.9392051963843635,0.9592567423522583,0.9184103927687272,heartbeat:1868,two_side_all_heartbeats,0.9518926821064111,0.9184103927687272,0.9553950846882278,0.04158960723127281,0.016214635787177745,2026-05-01 08:30:00+00:00,train,raw_regime_blend_high_price_20260502_1510,,,
