market,ts_wall,side,reason,status,result,side_won,ask_cents,qty,hypothetical_hold_gross_cents,verdict,actionable_shadow,p_side,brier,edge_cents,raw_edge_cents,fair_side_cents,seconds_to_close,sigma_t_dollars,abs_d_sigma,recross_hazard_score,btc_age_ms,book_age_ms,eligible_depth,p_ok,edge_ok,model_price_ok,ask_ok,book_ok,btc_ok,risk_ok,h6_recross_hazard_high
KXBTC15M-26MAY051415-15,2026-05-05T18:15:00.033597+00:00,yes,missing_horizon,finalized,yes,True,100,1,0,neutral,False,,,,,,0.0,,,,484.0,3000.0,0.0,,,,False,False,True,,False
KXBTC15M-26MAY051415-15,2026-05-05T18:15:00.033597+00:00,no,missing_horizon,finalized,yes,False,0,1,0,neutral,False,,,,,,0.0,,,,484.0,3000.0,26271.78,,,,True,False,True,,False
KXBTC15M-26MAY051430-30,2026-05-05T18:15:15.666697+00:00,yes,p_below_floor,finalized,no,False,47,2,-94,protected_loss,True,0.501306,0.251307705636,-0.869392,1.130608,50.130608,884.333,138.588871,0.052746,1.3031899471925121,62.0,0.0,47.8,False,False,False,True,True,True,True,True
KXBTC15M-26MAY051430-30,2026-05-05T18:15:15.666697+00:00,no,p_below_floor,finalized,no,True,55,2,90,missed_profit,True,0.498694,0.251307705636,-9.130608,-7.130608,49.869392,884.333,138.588871,0.052746,1.3031899471925121,62.0,0.0,1076.0,False,False,False,True,True,True,True,True
KXBTC15M-26MAY051430-30,2026-05-05T18:15:42.484936+00:00,yes,btc_stale,finalized,no,False,43,2,-86,protected_loss,False,0.444859,0.197899529881,-2.514119,-0.514119,44.485881,857.515,136.440419,0.081574,1.227483080201516,1547.0,828.0,66.47,False,False,False,True,True,False,True,True
KXBTC15M-26MAY051430-30,2026-05-05T18:15:42.484936+00:00,no,btc_stale,finalized,no,True,59,2,82,missed_profit,False,0.555141,0.197899529881,-7.485881,-5.485881,55.514119,857.515,136.440419,0.081574,1.227483080201516,1547.0,828.0,50.0,False,False,False,True,True,False,True,True
KXBTC15M-26MAY051430-30,2026-05-05T18:15:55.660659+00:00,yes,book_stale,finalized,no,False,49,2,-98,protected_loss,False,0.490545,0.240634397025,-3.945544,-1.945544,49.054456,844.339,135.413079,0.028653,1.2745413900115892,203.0,1016.0,1790.61,False,False,False,True,False,True,True,True
KXBTC15M-26MAY051430-30,2026-05-05T18:15:55.660659+00:00,no,book_stale,finalized,no,True,52,2,96,missed_profit,False,0.509455,0.240634397025,-5.054456,-3.054456,50.945544,844.339,135.413079,0.028653,1.2745413900115892,203.0,1016.0,5.0,False,False,False,True,False,True,True,True
KXBTC15M-26MAY051430-30,2026-05-05T18:19:40.632845+00:00,no,edge_below_floor,finalized,no,True,82,2,36,missed_profit,True,0.850039,0.022488301521000002,-0.496087,1.503913,85.003913,619.367,116.590494,0.85127,0.41287069208660115,0.0,969.0,1689.56,True,False,False,True,True,True,True,True
KXBTC15M-26MAY051430-30,2026-05-05T18:23:08.582573+00:00,no,ask_too_high,finalized,no,True,91,2,18,missed_profit,True,0.831974,0.028232736676000004,-10.802577,-8.802577,83.197423,411.418,94.946772,0.787915,0.2919533460850874,47.0,922.0,576.0,False,False,False,False,True,True,True,True
KXBTC15M-26MAY051430-30,2026-05-05T18:28:50.009180+00:00,yes,time_window,finalized,no,False,0,2,0,neutral,False,0.037263,0.001388531169,1.22626,3.22626,3.72626,69.991,39.115649,1.680402,0.02032174834498976,422.0,344.0,11284.73,False,False,True,True,True,True,True,False
KXBTC15M-26MAY051430-30,2026-05-05T18:28:50.009180+00:00,no,time_window,finalized,no,True,100,1,0,neutral,False,0.962737,0.0013885311690000034,-6.22626,-4.22626,96.27374,69.991,39.115649,1.680402,0.02032174834498976,422.0,344.0,0.0,True,False,False,False,True,True,False,False
KXBTC15M-26MAY051430-30,2026-05-05T18:30:00.024406+00:00,yes,missing_horizon,finalized,no,False,0,1,0,neutral,False,,,,,,0.0,,,,93.0,4359.0,89.0,,,,True,False,True,,False
KXBTC15M-26MAY051430-30,2026-05-05T18:30:00.024406+00:00,no,missing_horizon,finalized,no,True,100,1,0,neutral,False,,,,,,0.0,,,,93.0,4359.0,0.0,,,,False,False,True,,False
KXBTC15M-26MAY051445-45,2026-05-05T18:30:16.015403+00:00,yes,p_below_floor,finalized,yes,True,39,2,122,missed_profit,True,0.397909,0.3625135722809999,-3.209114,-1.209114,39.790886,883.985,139.063895,0.248591,1.0748649042363498,391.0,0.0,560.56,False,False,False,True,True,True,True,True
KXBTC15M-26MAY051445-45,2026-05-05T18:30:16.015403+00:00,no,p_below_floor,finalized,yes,False,62,2,-124,protected_loss,True,0.602091,0.36251357228100006,-5.790886,-3.790886,60.209114,883.985,139.063895,0.248591,1.0748649042363498,391.0,0.0,141.55,False,False,False,True,True,True,True,True
KXBTC15M-26MAY051445-45,2026-05-05T18:30:22.699028+00:00,yes,btc_stale,finalized,yes,True,37,2,126,missed_profit,False,0.395972,0.364849824784,-1.402819,0.597181,39.597181,877.302,138.536226,0.253869,1.061115727605564,1562.0,687.0,233.83,False,False,False,True,True,False,True,True
KXBTC15M-26MAY051445-45,2026-05-05T18:30:22.700119+00:00,no,btc_stale,finalized,yes,False,64,2,-128,protected_loss,False,0.604028,0.364849824784,-7.597181,-5.597181,60.402819,877.302,138.536226,0.253869,1.061115727605564,1562.0,687.0,1132.38,False,False,False,True,True,False,True,True
KXBTC15M-26MAY051445-45,2026-05-05T18:33:34.025156+00:00,yes,book_stale,finalized,yes,True,41,2,118,missed_profit,False,0.436484,0.317550282256,-1.351628,0.648372,43.648372,685.976,122.370349,0.147503,0.921827512352678,343.0,1015.0,99.33,False,False,False,True,False,True,True,True
KXBTC15M-26MAY051445-45,2026-05-05T18:33:34.026155+00:00,no,book_stale,finalized,yes,False,60,2,-120,protected_loss,False,0.563516,0.317550282256,-7.648372,-5.648372,56.351628,685.976,122.370349,0.147503,0.921827512352678,343.0,1015.0,199.12,False,False,False,True,False,True,True,True
KXBTC15M-26MAY051445-45,2026-05-05T18:43:09.850797+00:00,yes,ask_too_high,finalized,yes,True,91,2,18,missed_profit,True,0.809431,0.036316543761,-13.056949,-11.056949,80.943051,110.15,48.317801,0.741135,0.08055774781804252,0.0,844.0,634.0,False,False,False,False,True,True,True,False
KXBTC15M-26MAY051445-45,2026-05-05T18:43:50.010338+00:00,yes,time_window,finalized,yes,True,100,1,0,neutral,False,0.970502,0.0008701320040000014,-5.449824,-3.449824,97.050176,69.991,38.531983,1.839511,0.017073860465434385,297.0,0.0,3721.0,True,False,False,False,True,True,True,False
KXBTC15M-26MAY051445-45,2026-05-05T18:43:50.011337+00:00,no,time_window,finalized,yes,False,1,2,-2,protected_loss,False,0.029498,0.000870132004,-0.550176,1.449824,2.949824,69.991,38.531983,1.839511,0.017073860465434385,297.0,0.0,870.24,False,False,True,True,True,True,True,False
KXBTC15M-26MAY051445-45,2026-05-05T18:45:00.053682+00:00,yes,missing_horizon,finalized,yes,True,100,1,0,neutral,False,,,,,,0.0,,,,344.0,1047.0,0.0,,,,False,False,True,,False
KXBTC15M-26MAY051445-45,2026-05-05T18:45:00.054684+00:00,no,missing_horizon,finalized,yes,False,0,1,0,neutral,False,,,,,,0.0,,,,344.0,1047.0,20841.92,,,,True,False,True,,False
KXBTC15M-26MAY051500-00,2026-05-05T18:45:16.298693+00:00,yes,p_below_floor,finalized,no,False,46,2,-92,protected_loss,True,0.468247,0.21925525300900003,-3.1753,-1.1753,46.8247,883.702,133.916264,0.049434,1.2629788435982496,47.0,0.0,140.13,False,False,False,True,True,True,True,True
KXBTC15M-26MAY051500-00,2026-05-05T18:45:16.299694+00:00,no,p_below_floor,finalized,no,True,55,2,90,missed_profit,True,0.531753,0.21925525300899998,-5.8247,-3.8247,53.1753,883.702,133.916264,0.049434,1.2629788435982496,47.0,0.0,289.5,False,False,False,True,True,True,True,True
KXBTC15M-26MAY051500-00,2026-05-05T18:46:21.301815+00:00,yes,book_stale,finalized,no,False,52,2,-104,protected_loss,False,0.501686,0.25168884259599994,-5.831425,-3.831425,50.168575,818.698,128.27996,0.033832,1.1827865434811744,313.0,1016.0,1984.3,False,False,False,True,False,True,True,True
KXBTC15M-26MAY051500-00,2026-05-05T18:46:21.302830+00:00,no,book_stale,finalized,no,True,51,2,98,missed_profit,False,0.498314,0.25168884259600005,-5.168575,-3.168575,49.831425,818.698,128.27996,0.033832,1.1827865434811744,313.0,1016.0,74.0,False,False,False,True,False,True,True,True
KXBTC15M-26MAY051500-00,2026-05-05T18:46:36.098648+00:00,yes,btc_stale,finalized,no,False,49,2,-98,protected_loss,False,0.482044,0.23236641793599996,-4.795571,-2.795571,48.204429,803.901,127.105798,0.014476,1.1840186532396624,1563.0,813.0,200.02,False,False,False,True,True,False,True,True
KXBTC15M-26MAY051500-00,2026-05-05T18:46:36.099649+00:00,no,btc_stale,finalized,no,True,53,2,94,missed_profit,False,0.517956,0.23236641793600002,-5.204429,-3.204429,51.795571,803.901,127.105798,0.014476,1.1840186532396624,1563.0,813.0,494.55,False,False,False,True,True,False,True,True
KXBTC15M-26MAY051500-00,2026-05-05T18:53:32.493145+00:00,no,edge_below_floor,finalized,no,True,89,2,22,missed_profit,True,0.865158,0.018182364964000004,-5.484171,-3.484171,86.515829,387.508,87.296148,0.899582,0.23298644976589405,0.0,203.0,155.0,True,False,False,True,True,True,True,False
KXBTC15M-26MAY051500-00,2026-05-05T18:53:35.440444+00:00,no,ask_too_high,finalized,no,True,91,2,18,missed_profit,True,0.866002,0.017955464003999985,-7.399774,-5.399774,86.600226,384.56,86.96282,0.909814,0.22885858821854937,703.0,156.0,2293.82,True,False,False,False,True,True,True,False
KXBTC15M-26MAY051500-00,2026-05-05T18:58:50.026640+00:00,yes,time_window,finalized,no,False,48,2,-96,protected_loss,False,0.518605,0.268951146025,-0.139533,1.860467,51.860467,69.974,37.153912,0.072132,0.09638847610762524,62.0,734.0,90.0,False,False,False,True,True,True,True,False
KXBTC15M-26MAY051500-00,2026-05-05T18:58:50.028643+00:00,no,time_window,finalized,no,True,53,2,94,missed_profit,False,0.481395,0.268951146025,-8.860467,-6.860467,48.139533,69.974,37.153912,0.072132,0.09638847610762524,62.0,734.0,550.0,False,False,False,True,True,True,True,False
KXBTC15M-26MAY051500-00,2026-05-05T19:00:00.004860+00:00,yes,missing_horizon,finalized,no,False,0,1,0,neutral,False,,,,,,0.0,,,,203.0,719.0,22159.59,,,,True,True,True,,False
KXBTC15M-26MAY051500-00,2026-05-05T19:00:00.005847+00:00,no,missing_horizon,finalized,no,True,100,1,0,neutral,False,,,,,,0.0,,,,203.0,719.0,0.0,,,,False,True,True,,False
KXBTC15M-26MAY051515-15,2026-05-05T19:00:30.927380+00:00,yes,p_below_floor,finalized,no,False,49,2,-98,protected_loss,True,0.492216,0.242276590656,-3.778433,-1.778433,49.221567,869.074,130.07041,0.001615,1.2760986451741716,78.0,0.0,1568.56,False,False,False,True,True,True,True,True
KXBTC15M-26MAY051515-15,2026-05-05T19:00:30.928376+00:00,no,p_below_floor,finalized,no,True,52,2,96,missed_profit,True,0.507784,0.242276590656,-5.221567,-3.221567,50.778433,869.074,130.07041,0.001615,1.2760986451741716,78.0,0.0,20.0,False,False,False,True,True,True,True,True
KXBTC15M-26MAY051515-15,2026-05-05T19:01:28.005312+00:00,yes,btc_stale,finalized,no,False,39,2,-78,protected_loss,False,0.40554,0.16446269160000002,-2.446031,-0.446031,40.553969,811.996,125.358016,0.208363,0.9667560512626476,1531.0,78.0,706.86,False,False,False,True,True,False,True,True
KXBTC15M-26MAY051515-15,2026-05-05T19:01:28.006305+00:00,no,btc_stale,finalized,no,True,62,2,76,missed_profit,False,0.59446,0.16446269160000002,-6.553969,-4.553969,59.446031,811.996,125.358016,0.208363,0.9667560512626476,1531.0,78.0,325.24,False,False,False,True,True,False,True,True
KXBTC15M-26MAY051515-15,2026-05-05T19:02:31.957268+00:00,yes,book_stale,finalized,no,False,38,2,-76,protected_loss,False,0.417637,0.17442066376899998,-0.236327,1.763673,41.763673,748.043,120.439679,0.182996,0.9144026231525263,188.0,1031.0,668.17,False,False,False,True,False,True,True,True
KXBTC15M-26MAY051515-15,2026-05-05T19:02:31.958400+00:00,no,book_stale,finalized,no,True,63,2,74,missed_profit,False,0.582363,0.17442066376900003,-8.763673,-6.763673,58.236327,748.043,120.439679,0.182996,0.9144026231525263,188.0,1031.0,1176.39,False,False,False,True,False,True,True,True
KXBTC15M-26MAY051515-15,2026-05-05T19:11:27.858868+00:00,no,ask_too_high,finalized,no,True,91,2,18,missed_profit,True,0.7286,0.07365795999999998,-21.140015,-19.140015,72.859985,212.142,62.510561,0.514153,0.18148956531667865,641.0,938.0,942.21,False,False,False,False,True,True,True,False
KXBTC15M-26MAY051515-15,2026-05-05T19:13:50.036998+00:00,yes,time_window,finalized,no,False,0,2,0,neutral,False,0.030371,0.000922397641,0.537113,2.537113,3.037113,69.964,35.710313,1.806481,0.016351778202203696,0.0,1125.0,6206.82,False,False,True,True,False,True,True,False
KXBTC15M-26MAY051515-15,2026-05-05T19:13:50.037992+00:00,no,time_window,finalized,no,True,100,1,0,neutral,False,0.969629,0.0009223976410000022,-5.537113,-3.537113,96.962887,69.964,35.710313,1.806481,0.016351778202203696,0.0,1125.0,0.0,True,False,False,False,False,True,False,False
KXBTC15M-26MAY051515-15,2026-05-05T19:15:00.035797+00:00,yes,missing_horizon,finalized,no,False,0,1,0,neutral,False,,,,,,0.0,,,,312.0,5125.0,3745.96,,,,True,False,True,,False
KXBTC15M-26MAY051515-15,2026-05-05T19:15:00.037797+00:00,no,missing_horizon,finalized,no,True,100,1,0,neutral,False,,,,,,0.0,,,,312.0,5125.0,0.0,,,,False,False,True,,False
KXBTC15M-26MAY051530-30,2026-05-05T19:15:30.525585+00:00,yes,p_below_floor,finalized,yes,True,49,2,102,missed_profit,True,0.514168,0.23603273222400004,-1.583175,0.416825,51.416825,869.475,124.925983,0.026256,1.1960717542039223,218.0,0.0,90.74,False,False,False,True,True,True,True,True
KXBTC15M-26MAY051530-30,2026-05-05T19:15:30.526582+00:00,no,p_below_floor,finalized,yes,False,52,2,-104,protected_loss,True,0.485832,0.23603273222399998,-7.416825,-5.416825,48.583175,869.475,124.925983,0.026256,1.1960717542039223,218.0,0.0,136.9,False,False,False,True,True,True,True,True
KXBTC15M-26MAY051530-30,2026-05-05T19:16:38.216079+00:00,yes,btc_stale,finalized,yes,True,52,2,96,missed_profit,False,0.542377,0.209418810129,-1.762321,0.237679,54.237679,801.785,120.032257,0.098224,1.0269458399738736,1516.0,688.0,152.85,False,False,False,True,True,False,True,True
KXBTC15M-26MAY051530-30,2026-05-05T19:16:38.218065+00:00,no,btc_stale,finalized,yes,False,49,2,-98,protected_loss,False,0.457623,0.209418810129,-7.237679,-5.237679,45.762321,801.785,120.032257,0.098224,1.0269458399738736,1516.0,688.0,602.39,False,False,False,True,True,False,True,True
KXBTC15M-26MAY051530-30,2026-05-05T19:17:30.548932+00:00,yes,book_stale,finalized,yes,True,79,2,42,missed_profit,False,0.76752,0.05404695040000001,-5.747951,-3.747951,76.752049,749.452,116.113972,0.614396,0.5732002165377046,688.0,1032.0,166.75,False,False,False,True,False,True,True,True
KXBTC15M-26MAY051530-30,2026-05-05T19:17:30.550933+00:00,no,book_stale,finalized,yes,False,22,1,-22,protected_loss,False,0.23248,0.054046950399999995,-2.252049,-0.252049,23.247951,749.452,116.113972,0.614396,0.5732002165377046,688.0,1032.0,1.0,False,False,False,True,False,True,True,True
KXBTC15M-26MAY051530-30,2026-05-05T19:17:39.413024+00:00,yes,edge_below_floor,finalized,yes,True,84,2,32,missed_profit,True,0.869958,0.016910921763999998,-0.004182,1.995818,86.995818,740.587,115.477463,0.937499,0.4102167400169905,0.0,891.0,48.87,True,False,False,True,True,True,True,True
KXBTC15M-26MAY051530-30,2026-05-05T19:17:48.134622+00:00,yes,ask_too_high,finalized,yes,True,91,2,18,missed_profit,True,0.876104,0.015350218816,-6.389595,-4.389595,87.610405,731.866,114.798926,0.963859,0.39485142634945497,203.0,610.0,877.61,True,False,False,False,True,True,True,True
KXBTC15M-26MAY051530-30,2026-05-05T19:28:50.059033+00:00,yes,time_window,finalized,yes,True,100,1,0,neutral,False,0.999584,1.7305599999997666e-07,-2.541591,-0.541591,99.958409,69.942,34.983407,3.925004,0.0019253172094144326,563.0,532.0,0.0,True,False,False,False,True,True,False,False
KXBTC15M-26MAY051530-30,2026-05-05T19:28:50.060028+00:00,no,time_window,finalized,yes,False,0,2,0,neutral,False,0.000416,1.7305599999999998e-07,-2.458409,-0.458409,0.041591,69.942,34.983407,3.925004,0.0019253172094144326,563.0,532.0,9126.01,False,False,True,True,True,True,True,False
KXBTC15M-26MAY051530-30,2026-05-05T19:30:00.041926+00:00,yes,missing_horizon,finalized,yes,True,100,1,0,neutral,False,,,,,,0.0,,,,125.0,6500.0,0.0,,,,False,False,True,,False
KXBTC15M-26MAY051530-30,2026-05-05T19:30:00.043955+00:00,no,missing_horizon,finalized,yes,False,0,1,0,neutral,False,,,,,,0.0,,,,125.0,6500.0,1479.31,,,,True,False,True,,False
KXBTC15M-26MAY051545-45,2026-05-05T19:30:16.381282+00:00,yes,p_below_floor,finalized,yes,True,41,2,118,missed_profit,True,0.421837,0.33427245456899995,-2.816302,-0.816302,42.183698,883.619,124.177788,0.159529,1.048993079759358,266.0,0.0,210.81,False,False,False,True,True,True,True,True
KXBTC15M-26MAY051545-45,2026-05-05T19:30:16.381282+00:00,no,p_below_floor,finalized,yes,False,60,2,-120,protected_loss,True,0.578163,0.33427245456899995,-6.183698,-4.183698,57.816302,883.619,124.177788,0.159529,1.048993079759358,266.0,0.0,1900.47,False,False,False,True,True,True,True,True
KXBTC15M-26MAY051545-45,2026-05-05T19:30:22.378415+00:00,yes,book_stale,finalized,yes,True,41,2,118,missed_profit,False,0.420839,0.33542746392100004,-2.916147,-0.916147,42.083853,877.624,123.755829,0.159992,1.0413938577595285,110.0,1016.0,213.66,False,False,False,True,False,True,True,True
KXBTC15M-26MAY051545-45,2026-05-05T19:30:22.380941+00:00,no,book_stale,finalized,yes,False,61,2,-122,protected_loss,False,0.579161,0.33542746392100004,-7.083853,-5.083853,57.916147,877.624,123.755829,0.159992,1.0413938577595285,110.0,1016.0,1113.4,False,False,False,True,False,True,True,True
KXBTC15M-26MAY051545-45,2026-05-05T19:31:55.033166+00:00,yes,btc_stale,finalized,yes,True,58,2,84,missed_profit,False,0.555105,0.19793156102500004,-6.489543,-4.489543,55.510457,784.967,117.262574,0.159556,0.9336187769530352,1516.0,672.0,266.08,False,False,False,True,True,False,True,True
KXBTC15M-26MAY051545-45,2026-05-05T19:31:55.036460+00:00,no,btc_stale,finalized,yes,False,44,2,-88,protected_loss,False,0.444895,0.19793156102499998,-3.510457,-1.510457,44.489543,784.967,117.262574,0.159556,0.9336187769530352,1516.0,672.0,1350.31,False,False,False,True,True,False,True,True
KXBTC15M-26MAY051545-45,2026-05-05T19:33:58.779492+00:00,yes,edge_below_floor,finalized,yes,True,84,2,32,missed_profit,True,0.872659,0.01621573028100001,0.265936,2.265936,87.265936,661.221,107.341766,0.951913,0.3551487064873567,31.0,359.0,4735.0,True,False,False,True,True,True,True,True
KXBTC15M-26MAY051545-45,2026-05-05T19:41:16.403524+00:00,yes,ask_too_high,finalized,yes,True,91,2,18,missed_profit,True,0.817358,0.03335810016399999,-12.264248,-10.264248,81.735752,223.596,63.624848,0.754579,0.14911729681905075,46.0,31.0,15.0,False,False,False,False,True,True,True,False
KXBTC15M-26MAY051545-45,2026-05-05T19:43:50.040634+00:00,yes,time_window,finalized,yes,True,100,1,0,neutral,False,0.993734,3.9262755999999925e-05,-3.126623,-1.126623,99.373377,69.959,35.292237,2.75103,0.006283803274678292,453.0,656.0,0.0,True,False,False,False,True,True,False,False
KXBTC15M-26MAY051545-45,2026-05-05T19:43:50.044664+00:00,no,time_window,finalized,yes,False,0,2,0,neutral,False,0.006266,3.9262756e-05,-1.873377,0.126623,0.626623,69.959,35.292237,2.75103,0.006283803274678292,453.0,656.0,1751.33,False,False,True,True,True,True,True,False
KXBTC15M-26MAY051545-45,2026-05-05T19:45:00.037765+00:00,yes,missing_horizon,finalized,yes,True,100,1,0,neutral,False,,,,,,0.0,,,,9203.0,1672.0,0.0,,,,False,False,False,,False
KXBTC15M-26MAY051545-45,2026-05-05T19:45:00.037765+00:00,no,missing_horizon,finalized,yes,False,0,1,0,neutral,False,,,,,,0.0,,,,9203.0,1672.0,4478.78,,,,True,False,False,,False
KXBTC15M-26MAY051600-00,2026-05-05T19:45:15.848262+00:00,yes,btc_stale,finalized,no,False,49,2,-98,protected_loss,False,0.461132,0.21264272142399998,-6.886771,-4.886771,46.113229,884.154,125.338196,0.05561,1.1751005424715073,25016.0,0.0,96.41,False,False,False,True,True,False,True,True
KXBTC15M-26MAY051600-00,2026-05-05T19:45:15.850273+00:00,no,btc_stale,finalized,no,True,52,2,96,missed_profit,False,0.538868,0.21264272142399998,-2.113229,-0.113229,53.886771,884.154,125.338196,0.05561,1.1751005424715073,25016.0,0.0,1432.49,False,False,False,True,True,False,True,True
KXBTC15M-26MAY051600-00,2026-05-05T19:45:36.875245+00:00,yes,book_stale,finalized,no,False,53,2,-106,protected_loss,False,0.46133,0.2128253689,-10.866992,-8.866992,46.133008,863.125,123.83867,0.056283,1.1463796710912524,46047.0,1047.0,389.1,False,False,False,True,False,False,True,True
KXBTC15M-26MAY051600-00,2026-05-05T19:45:36.878354+00:00,no,book_stale,finalized,no,True,48,2,104,missed_profit,False,0.53867,0.2128253689,1.866992,3.866992,53.866992,863.125,123.83867,0.056283,1.1463796710912524,46047.0,1047.0,1614.81,False,False,False,True,False,False,True,True
KXBTC15M-26MAY051600-00,2026-05-05T19:45:43.655504+00:00,yes,p_below_floor,finalized,no,False,55,2,-110,protected_loss,True,0.452047,0.20434649020899998,-13.795259,-11.795259,45.204741,856.344,123.420469,0.077742,1.1138511194482563,0.0,812.0,109.0,False,False,False,True,True,True,True,True
KXBTC15M-26MAY051600-00,2026-05-05T19:45:43.657471+00:00,no,p_below_floor,finalized,no,True,46,2,108,missed_profit,True,0.547953,0.20434649020899998,4.795259,6.795259,54.795259,856.344,123.420469,0.077742,1.1138511194482563,16.0,812.0,737.99,False,True,True,True,True,True,True,True
KXBTC15M-26MAY051600-00,2026-05-05T19:51:42.843939+00:00,no,edge_below_floor,finalized,no,True,87,2,26,missed_profit,True,0.856473,0.02059999972899999,-4.352705,-2.352705,85.647295,497.158,92.85475,0.869853,0.289172991956024,0.0,31.0,681.0,True,False,False,True,True,True,True,True
KXBTC15M-26MAY051600-00,2026-05-05T19:52:06.103539+00:00,no,ask_too_high,finalized,no,True,91,2,18,missed_profit,True,0.890702,0.011946052804,-4.929792,-2.929792,89.070208,473.896,90.911715,1.0222,0.23735823174242957,94.0,266.0,33.0,True,False,False,False,True,True,True,False
KXBTC15M-26MAY051600-00,2026-05-05T19:58:50.070419+00:00,yes,time_window,finalized,no,False,1,2,-2,protected_loss,False,0.050024,0.002502400576,1.502421,3.502421,5.002421,69.93,35.076612,1.485463,0.022136031506138656,2406.0,234.0,10.0,False,False,True,True,True,False,True,False
KXBTC15M-26MAY051600-00,2026-05-05T19:58:50.070419+00:00,no,time_window,finalized,no,True,99,2,2,missed_profit,False,0.949976,0.0025024005759999956,-6.502421,-4.502421,94.997579,69.93,35.076612,1.485463,0.022136031506138656,2406.0,234.0,967.41,True,False,False,False,True,False,True,False
KXBTC15M-26MAY051600-00,2026-05-05T20:00:00.008566+00:00,yes,missing_horizon,finalized,no,False,0,1,0,neutral,False,,,,,,0.0,,,,1047.0,3172.0,6117.84,,,,True,False,True,,False
KXBTC15M-26MAY051600-00,2026-05-05T20:00:00.010720+00:00,no,missing_horizon,finalized,no,True,100,1,0,neutral,False,,,,,,0.0,,,,1047.0,3172.0,0.0,,,,False,False,True,,False
KXBTC15M-26MAY051615-15,2026-05-05T20:00:30.464752+00:00,yes,btc_stale,finalized,yes,True,69,2,62,missed_profit,False,0.670261,0.108727808121,-5.473924,-3.473924,67.026076,869.535,123.951359,0.402577,0.8145853631043783,3734.0,0.0,40.37,False,False,False,True,True,False,True,True
KXBTC15M-26MAY051615-15,2026-05-05T20:00:30.464752+00:00,no,btc_stale,finalized,yes,False,32,2,-64,protected_loss,False,0.329739,0.108727808121,-3.026076,-1.026076,32.973924,869.535,123.951359,0.402577,0.8145853631043783,3734.0,0.0,921.19,False,False,False,True,True,False,True,True
KXBTC15M-26MAY051615-15,2026-05-05T20:00:35.587137+00:00,yes,p_below_floor,finalized,yes,True,70,2,60,missed_profit,True,0.670664,0.10846220089599998,-6.433646,-4.433646,67.066354,864.413,123.585724,0.403768,0.8088229801841127,0.0,125.0,1677.75,False,False,False,True,True,True,True,True
KXBTC15M-26MAY051615-15,2026-05-05T20:00:35.589149+00:00,no,p_below_floor,finalized,yes,False,32,2,-64,protected_loss,True,0.329336,0.108462200896,-3.066354,-1.066354,32.933646,864.413,123.585724,0.403768,0.8088229801841127,0.0,125.0,165.0,False,False,False,True,True,True,True,True
KXBTC15M-26MAY051615-15,2026-05-05T20:01:08.473655+00:00,yes,book_stale,finalized,yes,True,63,2,74,missed_profit,False,0.564051,0.19005153060100002,-10.594948,-8.594948,56.405052,831.529,121.365468,0.15581,0.9982634193875467,7094.0,1016.0,309.06,False,False,False,True,False,False,True,True
KXBTC15M-26MAY051615-15,2026-05-05T20:01:08.475278+00:00,no,book_stale,finalized,yes,False,38,2,-76,protected_loss,False,0.435949,0.19005153060099997,1.594948,3.594948,43.594948,831.529,121.365468,0.15581,0.9982634193875467,7094.0,1016.0,425.22,False,False,False,True,False,False,True,True
KXBTC15M-26MAY051615-15,2026-05-05T20:03:38.164802+00:00,yes,ask_too_high,finalized,yes,True,92,2,16,missed_profit,True,0.779559,0.048594234481,-17.044131,-15.044131,77.955869,681.835,109.943048,0.651565,0.49878694674023344,141.0,703.0,3120.79,False,False,False,False,True,True,True,True
KXBTC15M-26MAY051615-15,2026-05-05T20:03:38.419966+00:00,yes,edge_below_floor,finalized,yes,True,89,2,22,missed_profit,True,0.860599,0.019432638800999998,-5.940147,-3.940147,86.059853,681.58,109.960026,0.905238,0.3870188606064072,0.0,953.0,40.0,True,False,False,True,True,True,True,True
KXBTC15M-26MAY051615-15,2026-05-05T20:13:50.044093+00:00,yes,time_window,finalized,yes,True,100,1,0,neutral,False,0.998889,1.2343209999999402e-06,-2.611116,-0.611116,99.888884,69.956,37.012282,3.62042,0.0027625405662009056,94.0,1578.0,0.0,True,False,False,False,False,True,False,False
KXBTC15M-26MAY051615-15,2026-05-05T20:13:50.046623+00:00,no,time_window,finalized,yes,False,0,2,0,neutral,False,0.001111,1.234321e-06,-2.388884,-0.388884,0.111116,69.956,37.012282,3.62042,0.0027625405662009056,94.0,1578.0,23393.03,False,False,True,True,False,True,True,False
KXBTC15M-26MAY051615-15,2026-05-05T20:15:00.010460+00:00,yes,missing_horizon,finalized,yes,True,100,1,0,neutral,False,,,,,,0.0,,,,4641.0,1547.0,0.0,,,,False,False,False,,False
KXBTC15M-26MAY051615-15,2026-05-05T20:15:00.013795+00:00,no,missing_horizon,finalized,yes,False,0,1,0,neutral,False,,,,,,0.0,,,,4641.0,1547.0,25223.95,,,,True,False,False,,False
KXBTC15M-26MAY051630-30,2026-05-05T20:15:30.648040+00:00,yes,p_below_floor,finalized,no,False,37,2,-74,protected_loss,True,0.386859,0.14965988588100002,-2.314128,-0.314128,38.685872,869.353,130.9473,0.237042,1.015377041470546,359.0,0.0,1771.5,False,False,False,True,True,True,True,True
