dataset,entry_dt,market,side,outcome,win,qty,ask_cents,spot,strike,seconds_to_close,margin_dollars,margin_per_sqrt_sec,margin_per_v28_sigma,brownian_p_v28_sigma,rv_sigma_t_15m,margin_per_rv_sigma_15m,brownian_p_rv_15m,signed_move_3m,signed_move_5m,signed_move_15m,adverse_move_3m,adverse_move_5m,drift_projected_margin_3m,drift_projected_margin_5m,conservative_p_3m_rv_15m,v28_p_side,v28_edge_cents,source_file
live_90_70_replay,2026-04-02 16:58:04+00:00,KXBTC15M-26APR021300-00,no,no,True,10,95.0,67118.01,67168.33,116.0,50.320000000006985,4.6720947085352735,0.679844413087909,0.7516985092279248,33.25420231744727,1.513192213111842,0.9348845791901081,54.49000000000524,54.34000000001106,61.99000000000524,0.0,0.0,85.43577777778813,71.33146666667793,0.7516985092279248,0.9898697783607474,1.5869778360747433,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-02 17:02:18+00:00,KXBTC15M-26APR021315-15,no,yes,False,10,90.0,66917.51,67108.16,762.0,190.65000000000873,6.9065207975914635,0.9930345781564376,0.8396534480869096,115.38939057318485,1.6522316224479094,0.9507563288268268,193.1200000000099,204.99000000000524,295.0,0.0,0.0,1008.1913333333839,711.324600000022,0.8396534480869096,0.4814641284528543,-44.55358715471457,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-02 17:17:54+00:00,KXBTC15M-26APR021330-30,yes,yes,True,10,90.0,67347.5,67152.009999,726.0,195.4900009999983,7.255314428275289,0.9936020917330267,0.839791687281922,159.76810944393674,1.2235858687969048,0.8894457534506143,231.49000000000524,337.3899999999994,429.99000000000524,0.0,0.0,1129.1663343333526,1011.9738009999969,0.839791687281922,0.0570961051452537,-86.99038948547462,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-02 17:34:00+00:00,KXBTC15M-26APR021345-45,no,no,True,10,90.0,67058.48,67281.71,660.0,223.23000000001048,8.689215965259246,1.1418430496203902,0.8732403677715536,132.1347979145225,1.6894111431904344,0.9544296664886166,192.1600000000035,244.02000000000407,314.0200000000041,0.0,0.0,927.8166666666899,760.0740000000194,0.8732403677715536,0.3619717015322002,-56.50282984677997,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-02 17:51:33+00:00,KXBTC15M-26APR021400-00,no,no,True,9,93.0,66817.91,66974.28,507.0,156.36999999999534,6.944635507167623,0.9080417090883182,0.8180719071646115,77.53576037880774,2.016746843469852,0.9781390306195603,84.58999999999651,142.8000000000029,211.25999999999476,0.0,0.0,394.63183333331887,397.7020000000002,0.8180719071646115,0.2684705458821611,-68.70850096733945,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-02 18:11:49+00:00,KXBTC15M-26APR021415-15,yes,yes,True,10,94.0,66708.03,66679.45,191.0,28.580000000001746,2.0679762219258673,0.2658703566348154,0.6048304721779606,83.14523556145917,0.3437358714183451,0.6344775341769724,33.24000000000524,-37.75999999999476,-65.94999999999709,0.0,37.75999999999476,63.851333333340634,4.53946666667175,0.6048304721779606,0.9498781680974128,-1.4121831902587103,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-02 18:21:09+00:00,KXBTC15M-26APR021430-30,yes,no,False,10,91.0,66811.83,66684.45,531.0,127.38000000000466,5.527821160245983,0.715335067703402,0.762798987692359,124.22739636158589,1.0253776842367568,0.8474074932078489,67.25,116.36999999999534,66.04000000000815,0.0,0.0,325.76750000000465,333.3548999999964,0.762798987692359,0.5624748821557413,-37.35251178442588,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-02 18:40:37+00:00,KXBTC15M-26APR021445-45,yes,yes,True,10,92.0,66681.81,66632.07,263.0,49.73999999999069,3.067099793075029,0.40496653614947536,0.6572489454836381,63.82613867672642,0.7793045456175761,0.7820998311843723,-18.19000000000233,12.44999999999709,-65.69999999999709,18.19000000000233,0.0,23.162388888876176,60.65449999998813,0.641659522880904,0.9641607016633972,1.8160701663397216,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-02 18:50:03+00:00,KXBTC15M-26APR021500-00,yes,yes,True,10,90.0,66864.34,66730.94,597.0,133.39999999999418,5.459698545497049,0.7214334110162595,0.7646785518247234,114.54332150005548,1.1646248620433934,0.8779145622323756,52.330000000001746,125.19999999999709,194.97999999999593,0.0,0.0,306.9611666666666,382.5479999999884,0.7646785518247234,0.3888097473434676,-53.81902526565324,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-02 19:11:01+00:00,KXBTC15M-26APR021515-15,yes,yes,True,10,92.0,67049.95,66976.82,239.0,73.1299999999901,4.730386460632952,0.6214876169239305,0.7328605802205743,62.23525988405754,1.1750573571353145,0.880014115285396,43.0399999999936,69.30000000000291,68.47999999999593,0.0,0.0,130.27755555553716,128.33899999999244,0.7328605802205743,0.1005069202080409,-84.5493079791959,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-02 19:22:22+00:00,KXBTC15M-26APR021530-30,no,no,True,10,90.0,66964.96,67050.729999,458.0,85.76999899999646,4.0077688552996165,0.5259737708583975,0.7005467844291581,78.20678145430311,1.0967079504494455,0.863615460076248,36.05999999999767,40.679999999993015,68.69999999999709,0.0,0.0,177.5226656666572,147.87479899998579,0.7005467844291581,0.501587114422229,-42.5412885577771,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-02 19:37:19+00:00,KXBTC15M-26APR021545-45,no,no,True,10,90.0,66930.15,67019.13,461.0,88.98000000001048,4.144211759345161,0.5443422709009507,0.7068970181861055,117.12438887222527,0.7597051379032731,0.7762845715443966,-48.19999999999709,85.4200000000128,34.810000000012224,48.19999999999709,0.0,-34.465555555537634,220.24206666669681,0.3842778796115994,0.643758073531274,-28.3241926468726,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-02 19:55:58+00:00,KXBTC15M-26APR021600-00,yes,yes,True,10,93.0,67005.66,66967.82,242.0,37.83999999999651,2.432447327281499,0.3188833405772541,0.6250925111739386,81.78805411331787,0.46265925275063946,0.6781956851317467,-10.190000000002328,77.68000000000757,42.870000000009895,10.190000000002328,0.0,24.14011111110449,100.50186666666929,0.6160620657661655,0.3629283747574817,-59.20716252425183,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-02 20:02:24+00:00,KXBTC15M-26APR021615-15,no,no,True,10,90.0,66834.02,66978.7,756.0,144.67999999999302,5.261960726556976,0.685597486596418,0.7535165165404926,152.41085501722407,0.9492762177841114,0.8287599270477433,161.05999999999767,173.3399999999965,121.95999999999185,0.0,0.0,821.1319999999832,581.4967999999842,0.7535165165404926,0.4485087642756384,-47.84912357243616,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-02 20:28:26+00:00,KXBTC15M-26APR021630-30,yes,yes,True,7,99.0,66915.62,66885.52,94.0,30.09999999999127,3.1045779512380673,0.4127631643983249,0.6601099291041315,33.77762606972488,0.8911224234011551,0.8135682517526841,10.610000000000582,0.6299999999901047,11.629999999990105,0.0,0.0,35.64077777776935,30.29739999998817,0.6601099291041315,0.1759560432913896,-83.54725281371817,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-02 20:39:54+00:00,KXBTC15M-26APR021645-45,yes,no,False,10,90.0,67084.87,67012.84,306.0,72.02999999999884,4.117681029271571,0.5500930299789065,0.7088722164550108,73.55578663354788,0.9792567423532501,0.8362734308225612,109.69000000000233,124.86999999999534,167.3799999999901,0.0,0.0,258.50300000000277,199.3973999999941,0.7088722164550108,0.1610568984220634,-76.59431015779366,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-02 20:52:51+00:00,KXBTC15M-26APR021700-00,no,no,True,10,90.0,66955.95,67009.61,429.0,53.66000000000349,2.5907292130747144,0.34604727893324094,0.6353464081618656,74.2332778754379,0.7228563999294764,0.7651159437297737,29.380000000004657,34.520000000004075,46.55999999999767,0.0,0.0,123.68233333334791,103.02360000000931,0.6353464081618656,0.2790503878228634,-64.79496121771366,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-02 21:10:48+00:00,KXBTC15M-26APR021715-15,no,no,True,10,90.0,66885.96,66939.78,252.0,53.81999999999243,3.3903413228922914,0.45646740441751144,0.6759730474795985,58.80864742542909,0.9151715326940244,0.8199492066263976,62.729999999995925,9.799999999988358,72.17999999999302,0.0,0.0,141.64199999998675,62.051999999982655,0.6759730474795985,0.4364368465649357,-49.05631534350643,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-02 21:20:42+00:00,KXBTC15M-26APR021730-30,yes,yes,True,10,90.0,66878.53,66804.71,558.0,73.81999999999243,3.125049791717701,0.42276123421996964,0.6637652630562321,107.73625688856352,0.6851918020165467,0.753388551831523,46.520000000004075,57.80999999999767,-17.229999999995925,0.0,0.0,218.03200000000507,181.3465999999881,0.6637652630562321,0.7249013736065357,-20.209862639346422,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-02 21:42:53+00:00,KXBTC15M-26APR021745-45,no,no,True,10,98.0,66810.0,66840.52,127.0,30.520000000004075,2.708212066738341,0.37105267123179675,0.6447008492632865,25.875569087485765,1.179490966819528,0.8808986342152044,22.720000000001164,42.419999999998254,38.7100000000064,0.0,0.0,46.55022222222712,48.477800000003334,0.6447008492632865,0.2873784904634477,-71.46215095365523,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-02 21:52:42+00:00,KXBTC15M-26APR021800-00,yes,yes,True,10,90.0,66827.05,66774.479999,438.0,52.57000100000005,2.51189181063918,0.34688035055794036,0.6356593954185956,67.51355210887282,0.7786584968189099,0.7819095447672892,-8.819999999992433,14.889999999999418,-25.369999999995343,8.819999999992433,0.0,31.10800100001846,74.3094009999992,0.6356593954185956,0.6081114926495066,-31.888850735049346,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-02 22:06:23+00:00,KXBTC15M-26APR021815-15,yes,no,False,10,92.0,66998.01,66931.179999,517.0,66.83000099999481,2.9391800833231856,0.4078706944131281,0.6583156955677947,46.2686819240852,1.4443895572742995,0.9256852867386706,71.91999999999825,53.75999999999476,163.97000000000116,0.0,0.0,273.40022322221205,159.4764009999858,0.6583156955677947,0.1944305888140444,-75.15694111859555,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-02 22:20:08+00:00,KXBTC15M-26APR021830-30,yes,no,False,10,93.0,66972.0,66900.8,592.0,71.19999999999709,2.9263019740352405,0.4079836604723804,0.6583571645855496,72.66755985863992,0.9798044703648,0.8364086774790349,-2.0,77.0,-16.00999999999476,2.0,0.0,64.6222222222193,223.14666666666375,0.6583571645855496,0.7635160868743177,-19.148391312568226,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-03 02:17:45+00:00,KXBTC15M-26APR022230-30,yes,no,False,10,94.0,66570.01,66522.75,735.0,47.25999999999476,1.743211361349926,0.2917258589446048,0.614751881885761,95.81757317914506,0.493228939451798,0.6890745840258314,57.939999999987776,137.51999999998952,16.00999999999476,0.0,0.0,283.8483333332782,384.1839999999691,0.614751881885761,0.9965438994981618,3.254389949816177,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-03 02:39:14+00:00,KXBTC15M-26APR022245-45,no,no,True,10,92.0,66360.0,66481.85,346.0,121.85000000000582,6.550696583001494,1.0700878166748211,0.8577101087306652,109.19573358692298,1.1158860881960162,0.8677645512729506,65.00999999999476,81.0,241.17999999999302,0.0,0.0,246.8136666666624,215.27000000000584,0.8577101087306652,0.1397231231464045,-80.62768768535953,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-03 02:53:03+00:00,KXBTC15M-26APR022300-00,yes,yes,True,10,93.0,66445.0,66344.179999,417.0,100.82000100000005,4.9371766904778305,0.8062572287146488,0.7899527265885334,135.9697258040044,0.7414885953754775,0.7708013778991001,60.80999999999767,89.52000000000407,-22.24000000000524,0.0,0.0,241.69650099999464,225.25280100000572,0.7899527265885334,0.5634277328616526,-39.15722671383474,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-03 03:10:05+00:00,KXBTC15M-26APR022315-15,yes,yes,True,10,90.0,66592.5,66521.679999,295.0,70.82000100000005,4.123299872197974,0.71807286363535,0.7636438194456319,66.61846046513003,1.0630687125690816,0.8561246040905515,14.64999999999418,84.50999999999476,107.5,0.0,0.0,94.82972322221273,153.9215009999949,0.7636438194456319,0.1397920395174196,-78.72079604825804,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-03 03:58:37+00:00,KXBTC15M-26APR030000-00,yes,yes,True,10,99.0,66605.99,66553.899999,83.0,52.09000100000412,5.717620412627682,1.1324614252706409,0.8712797534454924,29.799270679984136,1.7480293917056313,0.9597705309487259,24.970000000001164,-14.179999999993015,43.470000000001164,0.0,14.179999999993015,63.6039454444491,48.16686766667272,0.8712797534454924,0.8778598676309758,-13.314013236902415,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-03 04:55:17+00:00,KXBTC15M-26APR030100-00,yes,yes,True,10,91.0,66622.48,66578.17,283.0,44.30999999999767,2.6339560996686338,0.5650698644826941,0.7139868775094067,52.57485236680328,0.8427983723255458,0.8003293907582122,22.489999999990687,-17.520000000004075,79.33999999999651,0.0,17.520000000004075,79.66927777776081,27.782799999993827,0.7139868775094067,0.6588609297989726,-27.713907020102745,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-03 05:13:28+00:00,KXBTC15M-26APR030115-15,no,no,True,10,97.0,66594.04,66626.36,92.0,32.320000000006985,3.369592931163057,0.7295577176602122,0.7671697122736625,28.91054082578855,1.1179313522622571,0.8682018432681324,68.01000000000931,18.480000000010477,38.470000000001164,0.0,0.0,67.08066666667841,37.9872000000102,0.7671697122736625,0.5357843712106485,-45.721562878935146,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-03 05:17:05+00:00,KXBTC15M-26APR030130-30,no,no,True,10,91.0,66490.01,66601.179999,775.0,111.16999900000519,3.9933442493424396,0.8649423503271952,0.8064647842853574,102.67989065447402,1.0826852102336284,0.8605259145634472,101.75,118.02999999999884,117.77999999999884,0.0,0.0,549.260276777783,416.08083233333554,0.8064647842853574,0.5209978582179227,-41.500214178207735,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-03 05:31:57+00:00,KXBTC15M-26APR030145-45,yes,yes,True,10,91.0,66674.99,66565.42,783.0,109.57000000000698,3.9157123480728226,0.8357599087096658,0.7983550075918856,134.07485258584367,0.817230061318568,0.7931015168582354,137.58000000000175,160.5100000000093,121.66000000000349,0.0,0.0,708.0430000000147,528.5011000000313,0.7983550075918856,0.2245687238795635,-71.14312761204364,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-03 05:50:46+00:00,KXBTC15M-26APR030200-00,no,no,True,10,93.0,66700.94,66756.96,554.0,56.020000000004075,2.3800617350851865,0.5076983416180876,0.6941675441834025,67.64818452222781,0.8281079587819101,0.7961953186812551,69.02000000000407,70.58999999999651,20.539999999993597,0.0,0.0,268.4482222222388,186.37619999999762,0.6941675441834025,0.8545501515275636,-10.04498484724364,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-03 06:11:45+00:00,KXBTC15M-26APR030215-15,yes,yes,True,10,90.0,66631.33,66601.81,195.0,29.520000000004075,2.113971108164698,0.4487991950189049,0.6732117402552431,43.64820677221906,0.676316444202532,0.7505801227839074,15.669999999998254,33.93000000000757,51.320000000006985,0.0,0.0,46.49583333333551,51.574500000008996,0.6732117402552431,0.9701255364933156,4.312553649331551,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-03 06:28:35+00:00,KXBTC15M-26APR030230-30,no,no,True,10,90.0,66635.0,66649.99,85.0,14.990000000005239,1.6258937813513963,0.3557925782030124,0.6390020461912804,31.69507162392928,0.47294419075197874,0.6818735018513975,-1.6600000000034925,3.9900000000052387,13.979999999995925,1.6600000000034925,0.0,14.206111111114701,16.12050000000672,0.6390020461912804,0.7042123523414862,-22.27876476585139,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-03 06:36:32+00:00,KXBTC15M-26APR030245-45,yes,yes,True,10,91.0,66716.68,66632.06,508.0,84.61999999999534,3.754405391339371,0.8324497825905145,0.7974224439002349,86.36187231268259,0.9798305401904603,0.8364151129101587,83.1299999999901,104.89999999999418,109.14999999999418,0.0,0.0,319.23133333330077,262.25066666665214,0.7974224439002349,0.5090662348762213,-42.693376512377874,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-03 06:58:52+00:00,KXBTC15M-26APR030300-00,yes,yes,True,10,99.0,66768.0,66756.41,68.0,11.589999999996508,1.405493947085126,0.3135382975359748,0.6230641354202453,29.597084060007475,0.3915926304259576,0.6523203830123196,42.020000000004075,10.240000000005239,33.00999999999476,0.0,0.0,27.46422222222027,13.911066666664361,0.6230641354202453,0.0733414306623057,-93.7658569337694,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-03 07:26:34+00:00,KXBTC15M-26APR030330-30,yes,yes,True,10,93.0,66849.41,66821.039999,206.0,28.370001000002958,1.9766316312188268,0.44811783238204744,0.6729659204907098,37.317644703168284,0.7602302134998978,0.7764415060056085,-22.489999999990687,-12.610000000000582,-25.59999999999127,22.489999999990687,12.610000000000582,2.631445444458059,19.71113433333589,0.5281080307928343,0.1275479540264026,-82.74520459735973,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-03 07:34:34+00:00,KXBTC15M-26APR030345-45,yes,yes,True,10,90.0,67033.33,66930.21,626.0,103.11999999999534,4.121504114535451,0.9168306885531193,0.8203843156655506,87.21899002033331,1.1823113289428717,0.8814589039882113,87.33000000000175,132.6999999999971,203.32000000000698,0.0,0.0,406.8343333333347,380.0206666666559,0.8203843156655506,0.1575695510662478,-76.94304489337523,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-03 07:58:06+00:00,KXBTC15M-26APR030400-00,no,no,True,10,90.0,67042.89,67077.09,114.0,34.19999999999709,3.2031234756091207,0.6774749070763544,0.7509476571602116,41.89671009422229,0.8162932106860914,0.7928337717260402,17.119999999995343,26.589999999996508,76.11000000000058,0.0,0.0,45.04266666666081,44.30419999999576,0.7509476571602116,0.8836822343452295,-4.331776565477054,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-03 08:06:33+00:00,KXBTC15M-26APR030415-15,yes,yes,True,3,90.0,67088.82,67037.75,507.0,51.070000000006985,2.268098326732171,0.48264348437376975,0.6853255510542662,78.57087155996979,0.6499864260895647,0.742149505176912,22.320000000006985,45.810000000012224,71.31000000001222,0.0,0.0,113.93800000002665,128.48890000002763,0.6853255510542662,0.5190930301267053,-40.75736365399614,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-03 08:26:21+00:00,KXBTC15M-26APR030430-30,no,no,True,10,98.0,67125.24,67200.03,219.0,74.7899999999936,5.053839853049323,1.054331234019512,0.8541343532386165,48.11677131786877,1.5543436924708909,0.9399487716669765,37.169999999998254,7.389999999999418,119.65999999998894,0.0,0.0,120.01349999999147,80.18469999999317,0.8541343532386165,0.9720394142885068,-2.996058571149317,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-03 08:39:44+00:00,KXBTC15M-26APR030445-45,no,no,True,10,90.0,67029.49,67065.149999,316.0,35.65999899999588,2.0060316710964736,0.4340179009625701,0.667862279030993,46.553661748857145,0.7659977252137702,0.7781611721413941,55.439999999987776,57.95999999999185,146.4899999999907,0.0,0.0,132.98799899997442,96.71119899998729,0.667862279030993,0.1639747367494182,-76.30252632505818,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-03 11:59:19+00:00,KXBTC15M-26APR030800-00,no,no,True,10,98.0,66997.94,67010.7,41.0,12.759999999994761,1.9927772016977954,0.4968796690273973,0.6903630453014873,17.4216318229685,0.7324227793157762,0.7680447203225311,5.880000000004657,25.19000000000233,29.029999999998836,0.0,0.0,14.099333333329156,16.202633333328414,0.6903630453014873,0.166379315730173,-83.56206842698269,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-03 12:10:50+00:00,KXBTC15M-26APR030815-15,no,no,True,10,94.0,67019.42,67009.83,250.0,-9.589999999996508,-0.6065248552200743,-0.15240206938395984,0.43943491250594036,33.93258716189837,-0.28261918120893414,0.3887343875316523,11.970000000001164,-2.5500000000029104,-10.099999999991269,0.0,2.5500000000029104,7.035000000005109,-11.714999999998932,0.43943491250594036,0.5858829211769654,-37.81170788230346,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-03 12:27:58+00:00,KXBTC15M-26APR030830-30,yes,yes,True,10,98.0,67003.9,66994.5,122.0,9.39999999999418,0.8510360127991472,0.22617579331538515,0.5894676515244869,40.70352534895919,0.2309382275713507,0.5913186039911639,51.679999999993015,-4.120000000009895,39.94999999999709,0.0,4.120000000009895,44.427555555545,7.724533333323489,0.5894676515244869,0.7757937343462573,-22.620626565374263,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-03 12:32:36+00:00,KXBTC15M-26APR030845-45,no,no,True,10,90.0,66958.92,67108.89,744.0,149.97000000000116,5.498166959938131,1.2626125700629158,0.8966357758853118,148.00714315892597,1.0132619061430537,0.8445324610463183,138.5899999999965,44.979999999995925,5.220000000001164,0.0,0.0,722.8086666666534,261.52039999999107,0.8966357758853118,0.8959471450238328,-3.105285497616717,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-03 12:50:18+00:00,KXBTC15M-26APR030900-00,no,no,True,10,90.0,66739.98,66863.429999,582.0,123.44999900000403,5.117167093256873,1.1392621164206538,0.8727030778871585,89.7572898221598,1.3753757410077903,0.9154925070689048,123.88999999999942,130.73000000001048,180.97000000000116,0.0,0.0,524.0276656666688,377.06619900002437,0.8727030778871585,0.1055856767058266,-82.14143232941734,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-03 13:08:22+00:00,KXBTC15M-26APR030915-15,no,no,True,10,90.0,66646.62,66744.09,398.0,97.47000000000116,4.885729630270291,1.047452384207201,0.8525545088801743,74.70883173359823,1.3046650273901517,0.9039965324829211,-17.729999999995925,62.80999999999767,94.04000000000815,17.729999999995925,0.0,58.26700000001017,180.7979333333314,0.7822813637826417,0.5116093982418843,-41.53906017581157,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-03 13:40:16+00:00,KXBTC15M-26APR030945-45,no,no,True,10,90.0,66602.69,66677.259999,284.0,74.56999899999937,4.424915353236662,1.0477356357736671,0.8526197878736823,59.26783480261488,1.2581866580472645,0.8958378705243786,31.389999999999418,27.30000000000291,97.31999999999243,0.0,0.0,124.0964434444429,100.41399900000212,0.8526197878736823,0.6963414000189283,-23.065859998107168,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
live_90_70_replay,2026-04-03 20:29:15+00:00,KXBTC15M-26APR031630-30,no,no,True,2,92.0,66874.5,66883.2,45.0,8.69999999999709,1.2969194269494442,0.4321958753993027,0.6672004715667135,11.760939474728998,0.7397368227845216,0.7702701499137549,-8.820000000006985,3.929999999993015,-8.429999999993015,8.820000000006985,0.0,6.494999999995343,9.289499999996043,0.6672004715667135,0.99999999,4.999998999999988,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\logs\edge_research\live_9070_v28_replay_trades_latest.csv
