ts_wall,market,side,outcome,win,qty,ask_cents,v28_p_side,v28_edge_cents,v22_actual_p_side,v22_actual_edge_cents,v22_best_side,v22_best_side_agrees,market_p_side,market_side_agrees,v28_seconds_to_close,v28_book_age_ms,v28_btc_age_ms,v28_btc_price,v28_strike,v28_sigma_t_dollars,v28_d_sigma,v28_abs_d_sigma,v28_margin_dollars,v28_margin_per_sqrt_sec,v28_margin_per_sigma,outcome_method,entry_key
2026-05-04T14:36:00.885131+00:00,KXBTC15M-26MAY041045-45,yes,yes,True,2,82.0,0.891793,3.679318,0.439008,-40.599216,no,False,0.805,True,539.237,218.0,218.0,79419.01,79286.32,137.672899,-0.963843,0.963843,132.68999999998778,5.714106784393959,0.9638062462822677,bid>=98,2836c5df-7a4e-4aff-9294-13077f9d31f6
2026-05-04T14:46:13.199887+00:00,KXBTC15M-26MAY041100-00,yes,yes,True,2,80.0,0.881296,4.629638,0.732714,-9.228593,no,False,0.765,True,826.931,343.0,78.0,79711.43,79552.97,167.673785,-0.945049,0.945049,158.45999999999185,5.5104239758244065,0.945049340897218,bid>=98,d5b62bea-a77e-4a5f-91ca-5c3e2fcf0d7a
2026-05-04T14:47:02.029627+00:00,KXBTC15M-26MAY041100-00,yes,yes,True,2,76.0,0.850902,5.590224,0.742371,-4.262946,no,False,0.735,True,778.095,187.0,0.0,79688.74,79552.97,162.715967,-0.834429,0.834429,135.77000000000407,4.867293169724331,0.8343987532582102,bid>=98,e876bfde-6180-4ba2-a522-046144332b8b
2026-05-04T15:05:03.229869+00:00,KXBTC15M-26MAY041115-15,no,no,True,2,79.0,0.861826,3.682615,0.544099,-27.090076,yes,False,0.775,True,596.93,234.0,0.0,80102.88,80269.47,193.473015,0.861024,0.861024,166.5899999999965,6.8184745725827485,0.861050312365249,bid>=98,16c3fef5-c7ad-426c-ab3a-65cd7a021226
2026-05-04T15:06:20.077938+00:00,KXBTC15M-26MAY041115-15,no,no,True,2,75.0,0.851472,6.647195,0.722375,-5.262539,yes,False,0.745,True,520.058,93.0,15.0,80119.1,80269.47,182.475426,0.824084,0.824084,150.36999999999534,6.593792997649824,0.8240561663354897,bid>=98,3a69fd13-dae1-4768-9207-c16b57e0cf68
2026-05-04T15:07:26.239404+00:00,KXBTC15M-26MAY041115-15,no,no,True,2,78.0,0.850642,3.564171,0.709786,-9.521378,yes,False,0.765,True,453.919,218.0,0.0,80128.01,80269.47,170.782118,0.828307,0.828307,141.4600000000064,6.6396390866739745,0.8283068605578858,bid>=98,0e33ffcd-37f2-4792-8f78-87096e3aae80
2026-05-04T15:08:07.399342+00:00,KXBTC15M-26MAY041115-15,no,no,True,2,82.0,0.878381,2.338076,0.71626,-12.874046,yes,False,0.815,True,412.712,406.0,16.0,80122.3,80269.47,163.115655,0.902274,0.902274,147.16999999999825,7.2442885674544835,0.902243258012226,bid>=98,c375604e-660d-4dbf-87f5-ac22e2747b66
2026-05-04T15:09:58.596003+00:00,KXBTC15M-26MAY041115-15,no,no,True,2,84.0,0.918541,4.854146,0.870219,1.021893,no,True,0.63,True,301.546,546.0,0.0,80115.82,80269.47,139.14948,1.104244,1.104244,153.64999999999418,8.848217276732623,1.1042082226968737,bid>=98,074530fb-de26-44af-aa4d-36ae5d53b59b
2026-05-04T15:19:51.794589+00:00,KXBTC15M-26MAY041130-30,no,no,True,2,83.0,0.905047,4.504666,0.481008,-36.899155,yes,False,0.745,True,608.334,641.0,78.0,79835.98,80036.93,191.396356,1.049942,1.049942,200.9499999999971,8.14736110705625,1.0499154957788073,bid>=98,193c6094-b335-4315-8b5c-0ead42be0c61
2026-05-04T15:33:02.339304+00:00,KXBTC15M-26MAY041145-45,no,yes,False,2,80.0,0.85756,2.256013,0.565953,-25.904681,yes,False,0.775,True,717.782,500.0,78.0,79509.64,79734.22,262.799618,0.854548,0.854548,224.58000000000175,8.382523813862313,0.8545674522251464,bid>=98,e1a01135-a0ad-482d-89c9-1e691977ccde
2026-05-04T15:52:32.797000+00:00,KXBTC15M-26MAY041200-00,no,yes,False,2,86.0,0.923486,3.34856,0.943348,6.334754,no,True,0.875,True,447.392,203.0,0.0,79672.02,79871.33,175.142299,1.13796,1.13796,199.30999999999767,9.422908676941518,1.1379889446352287,bid>=98,633a81ba-c91d-4a6f-93fb-7a096724a425
2026-05-04T15:53:07.774013+00:00,KXBTC15M-26MAY041200-00,no,yes,False,2,79.0,0.908855,8.385546,0.827209,1.220857,no,True,0.775,True,412.392,203.0,125.0,79747.45,79871.33,170.80265,1.047642,1.047642,123.88000000000466,6.1002281886118634,0.7252814871432303,bid>=98,f7434f33-172d-4fac-83ba-c831a66edf03
2026-05-04T15:55:06.881672+00:00,KXBTC15M-26MAY041200-00,yes,yes,True,2,86.0,0.926976,3.697648,0.580481,-29.951885,no,False,0.7,True,293.252,313.0,0.0,80042.46,79871.33,145.960184,-1.172443,1.172443,171.13000000000466,9.993224843979162,1.1724430273395974,bid>=98,07b4135c-e159-420d-958e-c11d26789cf0
2026-05-04T15:56:03.115605+00:00,KXBTC15M-26MAY041200-00,yes,yes,True,2,81.0,0.866798,2.179828,0.587447,-24.755277,no,False,0.785,True,237.011,562.0,0.0,79985.43,79871.33,130.511816,-0.87425,0.87425,114.09999999999127,7.411419453116106,0.8742503437389244,bid>=98,bff5b497-74ed-408b-9758-b3256c78c2b8
2026-05-04T16:07:52.110739+00:00,KXBTC15M-26MAY041215-15,no,no,True,2,89.0,0.948472,2.847198,0.709466,-20.05338,yes,False,0.845,True,427.98,407.0,0.0,79827.96,80053.2,164.637535,1.368066,1.368066,225.2399999999907,10.887640726732789,1.3680962849692244,bid>=98,69ac998f-647a-4675-b384-ff2fadfa85f1
2026-05-04T16:18:27.728409+00:00,KXBTC15M-26MAY041230-30,yes,yes,True,2,81.0,0.873493,2.849267,0.675767,-15.923337,no,False,0.805,True,692.387,609.0,0.0,79920.1,79720.54,223.099124,-0.894468,0.894468,199.56000000001222,7.584012544814613,0.8944902894374979,bid>=98,1df4ebcd-bfd0-4b24-a55c-ed255f85f563
