policy,source,market,ts_wall,side,reason,p_side,ask_cents,ask_prob,v28_minus_ask_prob,edge_cents,raw_edge_cents,seconds_to_close,sigma_t_dollars,abs_d_sigma,eligible_depth,recross_hazard_score,h6_recross_hazard_high,book_age_ms,btc_age_ms,actionable,status,result,side_won,gross_cents,hold_gross_cents
book_plus_02_avoid_coinflip,rejected_actionable,KXBTC15M-26MAY070630-30,2026-05-07T10:15:24.038338+00:00,yes,p_below_floor,0.606974,47.0,0.47,0.13697400000000004,9.697411,11.697411,875.963,105.517869,0.230767,17.63,0.8264694476309769,True,468.0,31.0,True,finalized,no,False,-94,-94
book_plus_02_avoid_coinflip,approved_entry,KXBTC15M-26MAY070645-45,2026-05-07T10:31:23.542448+00:00,yes,approved_entry,0.895399,81.0,0.81,0.08539899999999989,5.039895,7.039895,816.468,106.686678,1.013529,1405.25,0.36879792565874936,True,16.0,0.0,True,finalized,yes,True,38,38
book_plus_02_avoid_coinflip,rejected_actionable,KXBTC15M-26MAY070700-00,2026-05-07T10:45:30.364940+00:00,yes,p_below_floor,0.654812,56.0,0.56,0.0948119999999999,5.481241,7.481241,869.636,112.583013,0.375634,1807.25,0.7601242607081649,True,0.0,1156.0,True,finalized,no,False,-112,-112
book_plus_02_avoid_coinflip,rejected_actionable,KXBTC15M-26MAY070715-15,2026-05-07T11:05:05.757047+00:00,no,p_below_floor,0.093147,7.0,0.07,0.023146999999999987,-0.185301,1.814699,594.245,93.270886,1.090587,1116.97,0.25466642955914587,True,296.0,15.0,True,finalized,yes,False,-14,-14
book_plus_02_avoid_coinflip,rejected_actionable,KXBTC15M-26MAY070730-30,2026-05-07T11:28:40.923252+00:00,yes,p_below_floor,0.196029,2.0,0.02,0.17602900000000002,15.102896,17.102896,79.078,33.105866,0.734915,97.64,0.04705892557725131,False,734.0,15.0,True,finalized,no,False,-4,-4
book_plus_02_avoid_coinflip,approved_entry,KXBTC15M-26MAY070745-45,2026-05-07T11:37:05.530271+00:00,yes,approved_entry,0.903807,68.0,0.68,0.22380699999999998,18.380737,20.380737,474.481,80.242802,1.081343,1155.7,0.1975936328082862,False,609.0,16.0,True,finalized,yes,True,34,64
book_plus_02_avoid_coinflip,rejected_actionable,KXBTC15M-26MAY070815-15,2026-05-07T12:04:35.425507+00:00,no,p_below_floor,0.291235,8.0,0.08,0.211235,18.12349,20.12349,624.576,93.651566,0.46972,10.0,0.48774141185900594,True,47.0,0.0,True,finalized,yes,False,-16,-16
book_plus_02_avoid_coinflip,rejected_actionable,KXBTC15M-26MAY070830-30,2026-05-07T12:19:42.683305+00:00,yes,p_below_floor,0.350437,24.0,0.24,0.11043700000000001,7.543664,9.543664,617.318,95.428706,0.324326,160.0,0.5714250280415283,True,422.0,31.0,True,finalized,no,False,-48,-48
book_plus_02_avoid_coinflip,rejected_actionable,KXBTC15M-26MAY070845-45,2026-05-07T12:33:37.919130+00:00,no,p_below_floor,0.407736,37.0,0.37,0.03773599999999999,-0.226421,1.773579,682.082,100.230626,0.219793,1683.45,0.7003942876887086,True,719.0,16.0,True,finalized,yes,False,-74,-74
book_plus_02_avoid_coinflip,rejected_actionable,KXBTC15M-26MAY070900-00,2026-05-07T12:47:06.779003+00:00,yes,p_below_floor,0.597604,55.0,0.55,0.04760399999999998,0.760377,2.760377,773.23,105.651144,0.238237,590.35,0.7716889518549893,True,203.0,0.0,True,finalized,yes,True,90,90
book_plus_02_avoid_coinflip,rejected_actionable,KXBTC15M-26MAY070915-15,2026-05-07T13:01:20.666238+00:00,no,p_below_floor,0.788001,75.0,0.75,0.03800099999999995,0.300056,2.300056,819.337,107.186661,0.676857,2740.59,0.5197512124916837,True,0.0,328.0,True,finalized,no,True,50,50
book_plus_02_avoid_coinflip,rejected_actionable,KXBTC15M-26MAY070930-30,2026-05-07T13:16:03.408331+00:00,no,p_below_floor,0.652332,62.0,0.62,0.03233200000000003,-0.766805,1.233195,836.596,113.306654,0.388238,1836.15,0.7409389591216494,True,625.0,812.0,True,finalized,yes,False,-124,-124
book_plus_02_avoid_coinflip,rejected_actionable,KXBTC15M-26MAY070945-45,2026-05-07T13:31:39.502031+00:00,no,p_below_floor,0.705657,64.0,0.64,0.06565699999999997,2.565662,4.565662,800.498,114.379324,0.493664,64.0,0.6584318721457517,True,219.0,31.0,True,finalized,no,True,72,72
book_plus_02_avoid_coinflip,rejected_actionable,KXBTC15M-26MAY071000-00,2026-05-07T13:45:51.046663+00:00,no,p_below_floor,0.720981,66.0,0.66,0.06098099999999995,2.098125,4.098125,848.956,127.19827,0.560582,100.0,0.7052528853810713,True,16.0,0.0,True,finalized,no,True,68,68
book_plus_02_avoid_coinflip,rejected_actionable,KXBTC15M-26MAY071015-15,2026-05-07T14:04:19.438156+00:00,no,p_below_floor,0.653002,63.0,0.63,0.023001999999999967,-1.699788,0.300212,640.57,136.675649,0.377061,273.0,0.7908564776213988,True,641.0,109.0,True,finalized,yes,False,-126,-126
book_plus_02_avoid_coinflip,rejected_actionable,KXBTC15M-26MAY071030-30,2026-05-07T14:15:47.461208+00:00,no,p_below_floor,0.64638,62.0,0.62,0.02637999999999996,-1.361992,0.638008,852.539,160.163965,0.326478,14.15,1.0532695722262537,True,0.0,0.0,True,finalized,no,True,76,76
book_plus_02_avoid_coinflip,rejected_actionable,KXBTC15M-26MAY071045-45,2026-05-07T14:31:17.155911+00:00,no,p_below_floor,0.826507,73.0,0.73,0.09650700000000001,6.15074,8.15074,822.844,140.521597,0.817739,200.99,0.5931179124200848,True,31.0,16.0,True,finalized,no,True,54,54
book_plus_02_avoid_coinflip,rejected_actionable,KXBTC15M-26MAY071100-00,2026-05-07T14:46:42.179926+00:00,yes,p_below_floor,0.62678,59.0,0.59,0.036780000000000035,-0.321977,1.678023,797.82,141.152296,0.258905,172.0,1.0258364795076553,True,78.0,922.0,True,finalized,no,False,-118,-118
book_plus_02_avoid_coinflip,rejected_actionable,KXBTC15M-26MAY071115-15,2026-05-07T15:02:16.683947+00:00,yes,p_below_floor,0.590512,56.0,0.56,0.030511999999999984,-0.948818,1.051182,763.317,136.06274,0.190831,1190.42,1.0353652265592181,True,937.0,437.0,True,finalized,yes,True,88,88
book_plus_02_avoid_coinflip,rejected_actionable,KXBTC15M-26MAY071130-30,2026-05-07T15:18:38.807312+00:00,no,edge_below_floor,0.86035,83.0,0.83,0.030349999999999988,0.034992,2.034992,681.194,124.648835,0.936351,88.0,0.425157949375378,True,359.0,0.0,True,finalized,no,True,34,34
book_plus_02_avoid_coinflip,rejected_actionable,KXBTC15M-26MAY071145-45,2026-05-07T15:30:41.084707+00:00,yes,p_below_floor,0.645637,61.0,0.61,0.03563700000000003,-0.436329,1.563671,858.916,160.071575,0.285653,101.0,1.1012548374893791,True,0.0,531.0,True,finalized,yes,True,78,78
book_plus_02_avoid_coinflip,rejected_actionable,KXBTC15M-26MAY071200-00,2026-05-07T15:47:08.805210+00:00,no,p_below_floor,0.32057,30.0,0.3,0.020570000000000033,-1.442959,0.557041,771.196,154.003843,0.427424,50.0,0.9055751654012911,True,109.0,0.0,True,finalized,no,True,140,140
book_plus_02_avoid_coinflip,rejected_actionable,KXBTC15M-26MAY071215-15,2026-05-07T16:02:18.035150+00:00,yes,p_below_floor,0.615913,59.0,0.59,0.025913000000000075,-1.408731,0.591269,761.966,135.204023,0.232833,210.0,0.9856394299830655,True,672.0,15.0,True,finalized,no,False,-118,-118
book_plus_02_avoid_coinflip,rejected_actionable,KXBTC15M-26MAY071230-30,2026-05-07T16:15:36.510038+00:00,no,p_below_floor,0.729882,70.0,0.7,0.029882000000000075,-0.511765,1.488235,863.492,147.681864,0.573733,2.0,0.8150157354486834,True,578.0,234.0,True,finalized,yes,False,-140,-140
book_plus_02_avoid_coinflip,rejected_actionable,KXBTC15M-26MAY071245-45,2026-05-07T16:33:01.267175+00:00,yes,p_below_floor,0.6248,56.0,0.56,0.06479999999999997,2.479997,4.479997,718.733,136.14199,0.321099,11.1,0.8824764177724596,True,640.0,0.0,True,finalized,no,False,-112,-112
book_plus_02_avoid_coinflip,rejected_actionable,KXBTC15M-26MAY071300-00,2026-05-07T16:45:57.486009+00:00,yes,p_below_floor,0.63604,59.0,0.59,0.04604000000000008,0.604038,2.604038,842.515,139.613439,0.289227,209.95,1.0115447512048406,True,0.0,532.0,True,finalized,no,False,-118,-118
book_plus_02_avoid_coinflip,rejected_actionable,KXBTC15M-26MAY071315-15,2026-05-07T17:01:21.146124+00:00,yes,p_below_floor,0.581409,52.0,0.52,0.061408999999999936,2.140866,4.140866,818.854,126.7122,0.159495,50.0,1.030463505524254,True,1000.0,1110.0,True,finalized,yes,True,96,96
book_plus_02_avoid_coinflip,rejected_actionable,KXBTC15M-26MAY071330-30,2026-05-07T17:16:51.280511+00:00,yes,p_below_floor,0.404483,36.0,0.36,0.044482999999999995,0.448324,2.448324,788.722,120.906601,0.227986,7.98,0.9011097175797247,True,797.0,16.0,True,finalized,no,False,-72,-72
book_plus_02_avoid_coinflip_liquid,approved_entry,KXBTC15M-26MAY051300-00,2026-05-05T16:50:05.755107+00:00,yes,approved_entry,0.867375,81.0,0.81,0.057374999999999954,2.23752,4.23752,594.247,115.035336,0.93606,65.0,0.36657919808610573,True,578.0,31.0,True,finalized,yes,True,36,38
book_plus_02_avoid_coinflip_liquid,approved_entry,KXBTC15M-26MAY051330-30,2026-05-05T17:21:10.942716+00:00,yes,approved_entry,0.879391,82.0,0.82,0.05939100000000008,2.439055,4.439055,529.068,106.389306,0.992205,7.02,0.30242891547156237,True,469.0,0.0,True,finalized,yes,True,0,36
book_plus_02_avoid_coinflip_liquid,rejected_actionable,KXBTC15M-26MAY051430-30,2026-05-05T18:19:40.632845+00:00,no,edge_below_floor,0.850039,82.0,0.82,0.030039000000000038,-0.496087,1.503913,619.367,116.590494,0.85127,1689.56,0.41287069208660115,True,969.0,0.0,True,finalized,no,True,36,36
book_plus_02_avoid_coinflip_liquid,rejected_actionable,KXBTC15M-26MAY051445-45,2026-05-05T18:30:36.006338+00:00,yes,p_below_floor,0.399514,36.0,0.36,0.039513999999999994,-0.048577,1.951423,863.994,137.484696,0.241845,1150.39,1.0576854189228526,True,0.0,641.0,True,finalized,yes,True,128,128
book_plus_02_avoid_coinflip_liquid,rejected_actionable,KXBTC15M-26MAY051500-00,2026-05-05T18:45:36.301026+00:00,yes,p_below_floor,0.413972,39.0,0.39,0.023971999999999993,-1.602774,0.397226,863.7,132.364322,0.178825,73.03,1.0843473783164925,True,16.0,516.0,True,finalized,no,False,-78,-78
book_plus_02_avoid_coinflip_liquid,rejected_actionable,KXBTC15M-26MAY051515-15,2026-05-05T19:02:10.924489+00:00,yes,p_below_floor,0.411483,38.0,0.38,0.03148299999999998,-0.85165,1.14835,769.077,122.117995,0.198169,420.75,0.9259331205896759,True,32.0,78.0,True,finalized,no,False,-76,-76
book_plus_02_avoid_coinflip_liquid,rejected_actionable,KXBTC15M-26MAY051530-30,2026-05-05T19:16:50.515623+00:00,yes,p_below_floor,0.596647,57.0,0.57,0.026647000000000087,-1.33528,0.66472,789.484,119.130232,0.226811,80.0,0.8893437012202676,True,1000.0,156.0,True,finalized,yes,True,86,86
book_plus_02_avoid_coinflip_liquid,rejected_actionable,KXBTC15M-26MAY051545-45,2026-05-05T19:33:37.000728+00:00,no,p_below_floor,0.362523,34.0,0.34,0.02252299999999996,-1.74773,0.25227,682.999,109.007571,0.335573,39.12,0.6789033308798448,True,625.0,406.0,True,finalized,yes,False,-68,-68
book_plus_02_avoid_coinflip_liquid,rejected_actionable,KXBTC15M-26MAY051600-00,2026-05-05T19:47:25.554789+00:00,yes,p_below_floor,0.384083,34.0,0.34,0.04408299999999998,0.408346,2.408346,754.447,115.205424,0.251898,791.25,0.8199136723474661,True,719.0,16.0,True,finalized,no,False,-68,-68
book_plus_02_avoid_coinflip_liquid,rejected_actionable,KXBTC15M-26MAY051615-15,2026-05-05T20:00:55.583534+00:00,no,p_below_floor,0.405704,38.0,0.38,0.025704000000000005,-1.429585,0.570415,844.419,122.114583,0.22528,881.0,0.9442509131527809,True,125.0,531.0,True,finalized,yes,False,-76,-76
book_plus_02_avoid_coinflip_liquid,rejected_actionable,KXBTC15M-26MAY051630-30,2026-05-05T20:15:52.614574+00:00,yes,p_below_floor,0.373034,33.0,0.33,0.04303399999999996,0.303358,2.303358,847.385,129.276244,0.269732,47.03,0.9578438998269353,True,984.0,0.0,True,finalized,no,False,-66,-66
book_plus_02_avoid_coinflip_liquid,rejected_actionable,KXBTC15M-26MAY051645-45,2026-05-05T20:31:00.922818+00:00,no,p_below_floor,0.398255,37.0,0.37,0.02825500000000003,-1.174507,0.825493,839.083,129.033024,0.230949,273.41,0.9889679230397815,True,516.0,891.0,True,finalized,yes,False,-74,-74
book_plus_02_avoid_coinflip_liquid,rejected_actionable,KXBTC15M-26MAY051700-00,2026-05-05T20:47:20.106959+00:00,no,p_below_floor,0.761981,74.0,0.74,0.02198100000000003,-1.301857,0.698143,759.893,114.136704,0.597836,108.12,0.5768241281537831,True,360.0,47.0,True,finalized,no,True,52,52
book_plus_02_avoid_coinflip_liquid,approved_entry,KXBTC15M-26MAY051715-15,2026-05-05T21:03:37.881802+00:00,yes,approved_entry,0.877551,82.0,0.82,0.05755100000000002,2.255072,4.255072,682.131,97.818587,0.960247,27.0,0.3259898292285944,True,906.0,15.0,True,finalized,no,False,-28,-164
book_plus_02_avoid_coinflip_liquid,rejected_actionable,KXBTC15M-26MAY051730-30,2026-05-05T21:18:36.981301+00:00,no,p_below_floor,0.744177,70.0,0.7,0.04417700000000002,0.917658,2.917658,683.019,95.675747,0.559285,58.46,0.47643385019918455,True,63.0,188.0,True,finalized,no,True,60,60
book_plus_02_avoid_coinflip_liquid,rejected_actionable,KXBTC15M-26MAY051745-45,2026-05-05T21:30:31.244987+00:00,no,p_below_floor,0.78022,71.0,0.71,0.07022000000000006,3.52204,5.52204,868.757,107.444854,0.665923,40.0,0.5423839624480261,True,0.0,594.0,True,finalized,no,True,58,58
book_plus_02_avoid_coinflip_liquid,rejected_actionable,KXBTC15M-26MAY051800-00,2026-05-05T21:47:15.085311+00:00,yes,p_below_floor,0.637085,61.0,0.61,0.027085000000000026,-1.291524,0.708476,764.915,97.677213,0.322747,12.72,0.6520957239714132,True,922.0,16.0,True,finalized,yes,True,78,78
book_plus_02_avoid_coinflip_liquid,rejected_actionable,KXBTC15M-26MAY051815-15,2026-05-05T22:00:16.340721+00:00,yes,p_below_floor,0.77913,74.0,0.74,0.03913,0.41302,2.41302,883.663,103.02218,0.669176,1504.55,0.5227973434259201,True,0.0,344.0,True,finalized,no,False,-148,-148
book_plus_02_avoid_coinflip_liquid,rejected_actionable,KXBTC15M-26MAY051830-30,2026-05-05T22:17:00.468759+00:00,yes,p_below_floor,0.58124,31.0,0.31,0.27124,23.623991,25.623991,779.531,100.102356,0.180915,186.2,0.777444424872164,True,922.0,0.0,True,finalized,yes,True,138,138
book_plus_02_avoid_coinflip_liquid,approved_entry,KXBTC15M-26MAY051845-45,2026-05-05T22:30:45.039013+00:00,no,approved_entry,0.864024,79.0,0.79,0.07402399999999998,3.902414,5.902414,854.974,103.506064,0.885262,97.0,0.4162522477382457,True,968.0,0.0,True,finalized,no,True,42,42
book_plus_02_avoid_coinflip_liquid,rejected_actionable,KXBTC15M-26MAY051900-00,2026-05-05T22:46:08.719237+00:00,yes,p_below_floor,0.639842,53.0,0.53,0.109842,6.984175,8.984175,831.283,118.840133,0.262538,510.0,0.8784105018067421,True,703.0,0.0,True,finalized,yes,True,94,94
book_plus_02_avoid_coinflip_liquid,rejected_actionable,KXBTC15M-26MAY051915-15,2026-05-05T23:05:20.667619+00:00,no,p_below_floor,0.707359,53.0,0.53,0.17735899999999993,13.735933,15.735933,579.332,118.654984,0.495807,10.0,0.5798320873520214,True,937.0,16.0,True,finalized,yes,False,-106,-106
book_plus_02_avoid_coinflip_liquid,rejected_actionable,KXBTC15M-26MAY051930-30,2026-05-05T23:22:16.346945+00:00,yes,p_below_floor,0.128771,8.0,0.08,0.048770999999999995,1.877067,3.877067,463.653,95.489671,0.949527,599.12,0.26519012185552593,True,32.0,0.0,True,finalized,no,False,-16,-16
book_plus_02_avoid_coinflip_liquid,rejected_actionable,KXBTC15M-26MAY051945-45,2026-05-05T23:33:23.957336+00:00,yes,p_below_floor,0.613944,51.0,0.51,0.10394400000000004,6.394396,8.394396,696.051,101.037802,0.208932,946.97,0.7210164136419789,True,203.0,0.0,True,finalized,yes,True,98,98
book_plus_02_avoid_coinflip_liquid,rejected_actionable,KXBTC15M-26MAY052000-00,2026-05-05T23:48:35.401657+00:00,yes,p_below_floor,0.412095,37.0,0.37,0.042094999999999994,0.209463,2.209463,684.598,98.890521,0.195064,499.79,0.7096365967354681,True,312.0,0.0,True,finalized,no,False,-74,-74
book_plus_02_avoid_coinflip_liquid,approved_entry,KXBTC15M-26MAY052015-15,2026-05-06T00:03:31.958528+00:00,yes,approved_entry,0.91064,85.0,0.85,0.06064000000000003,3.064008,5.064008,688.041,100.603062,1.137938,27.53,0.28190119029157684,True,94.0,16.0,True,finalized,yes,True,30,30
book_plus_02_avoid_coinflip_liquid,rejected_actionable,KXBTC15M-26MAY052030-30,2026-05-06T00:17:01.730758+00:00,yes,p_below_floor,0.781441,53.0,0.53,0.251441,21.144061,23.144061,778.27,116.149502,0.690834,551.0,0.5412972843124103,True,32.0,0.0,True,finalized,no,False,-106,-106
book_plus_02_avoid_coinflip_liquid,rejected_actionable,KXBTC15M-26MAY052045-45,2026-05-06T00:32:06.202799+00:00,yes,p_below_floor,0.590266,56.0,0.56,0.030265999999999904,-0.973411,1.026589,773.798,118.615496,0.161783,121.0,0.9355618667795917,True,593.0,0.0,True,finalized,no,False,-112,-112
book_plus_02_avoid_coinflip_liquid,rejected_actionable,KXBTC15M-26MAY052100-00,2026-05-06T00:47:12.201980+00:00,yes,p_below_floor,0.417913,31.0,0.31,0.10791299999999998,7.291329,9.291329,767.799,109.832476,0.19548,100.0,0.8343291267333653,True,843.0,0.0,True,finalized,yes,True,138,138
book_plus_02_avoid_coinflip_liquid,rejected_actionable,KXBTC15M-26MAY052115-15,2026-05-06T01:04:05.270034+00:00,no,p_below_floor,0.257488,21.0,0.21,0.047488,1.248819,3.248819,654.731,104.173265,0.590939,502.0,0.4920677774075062,True,968.0,0.0,True,finalized,yes,False,-42,-42
book_plus_02_avoid_coinflip_liquid,rejected_actionable,KXBTC15M-26MAY052130-30,2026-05-06T01:17:49.446399+00:00,yes,p_below_floor,0.822836,80.0,0.8,0.022835999999999967,-1.216373,0.783627,730.554,108.574438,0.789781,19.06,0.44405316169357073,True,828.0,0.0,True,finalized,yes,True,40,40
book_plus_02_avoid_coinflip_liquid,rejected_actionable,KXBTC15M-26MAY052145-45,2026-05-06T01:35:20.258067+00:00,yes,edge_below_floor,0.865417,83.0,0.83,0.03541700000000003,0.541718,2.541718,579.745,97.20063,0.941969,94.92,0.30414059562596774,True,985.0,16.0,True,finalized,yes,True,34,34
book_plus_02_avoid_coinflip_liquid,rejected_actionable,KXBTC15M-26MAY052200-00,2026-05-06T01:47:00.639948+00:00,yes,p_below_floor,0.591979,49.0,0.49,0.10197900000000004,6.197914,8.197914,779.362,111.59949,0.23432,363.58,0.8215739975054913,True,656.0,16.0,True,finalized,yes,True,102,102
book_plus_02_avoid_coinflip_liquid,rejected_actionable,KXBTC15M-26MAY052215-15,2026-05-06T02:00:56.380859+00:00,yes,p_below_floor,0.377701,26.0,0.26,0.117701,8.270118,10.270118,843.624,123.637311,0.255505,40.0,0.9271251191620631,True,906.0,0.0,True,finalized,no,False,-52,-52
book_plus_02_avoid_coinflip_liquid,rejected_actionable,KXBTC15M-26MAY052230-30,2026-05-06T02:21:58.070351+00:00,yes,p_below_floor,0.355247,30.0,0.3,0.05524699999999999,2.024652,4.024652,481.932,90.718397,0.344032,57.15,0.4706041967065952,True,734.0,0.0,True,finalized,no,False,-60,-60
book_plus_02_avoid_coinflip_liquid,rejected_actionable,KXBTC15M-26MAY052245-45,2026-05-06T02:31:48.997791+00:00,yes,p_below_floor,0.36035,32.0,0.32,0.04035,0.035048,2.035048,791.002,107.107864,0.352262,1254.74,0.7059979691271967,True,578.0,31.0,True,finalized,yes,True,136,136
book_plus_02_avoid_coinflip_liquid,rejected_actionable,KXBTC15M-26MAY052300-00,2026-05-06T02:49:02.570986+00:00,no,p_below_floor,0.197534,14.0,0.14,0.057533999999999974,2.753381,4.753381,657.432,97.611158,0.726966,518.0,0.4032610787631417,True,797.0,0.0,True,finalized,yes,False,-28,-28
book_plus_02_avoid_coinflip_liquid,rejected_actionable,KXBTC15M-26MAY052315-15,2026-05-06T03:02:18.727485+00:00,no,p_below_floor,0.401312,38.0,0.38,0.021311999999999998,-1.868799,0.131201,761.277,106.045191,0.263284,1681.03,0.749545998544852,True,1000.0,16.0,True,finalized,yes,False,-76,-76
book_plus_02_avoid_coinflip_liquid,rejected_actionable,KXBTC15M-26MAY052330-30,2026-05-06T03:19:05.339511+00:00,no,p_below_floor,0.659176,63.0,0.63,0.02917599999999998,-1.082419,0.917581,654.661,97.252016,0.369967,23.98,0.572942404465045,True,734.0,0.0,True,finalized,yes,False,-126,-126
book_plus_02_avoid_coinflip_liquid,rejected_actionable,KXBTC15M-26MAY052345-45,2026-05-06T03:31:50.554352+00:00,no,p_below_floor,0.640384,54.0,0.54,0.10038399999999992,6.038368,8.038368,789.447,117.407631,0.286438,563.54,0.8257301017422674,True,32.0,16.0,True,finalized,no,True,92,92
book_plus_02_avoid_coinflip_liquid,rejected_actionable,KXBTC15M-26MAY060000-00,2026-05-06T03:52:01.049190+00:00,no,p_below_floor,0.678147,63.0,0.63,0.04814700000000005,0.81466,2.81466,478.951,90.537581,0.417064,2221.82,0.4352357696142842,True,625.0,16.0,True,finalized,yes,False,-126,-126
book_plus_02_avoid_coinflip_liquid,rejected_actionable,KXBTC15M-26MAY060015-15,2026-05-06T04:05:50.426099+00:00,no,p_below_floor,0.643392,56.0,0.56,0.08339199999999991,4.339243,6.339243,549.577,90.060135,0.322451,143.25,0.5097848484443152,True,782.0,0.0,True,finalized,no,True,88,88
book_plus_02_avoid_coinflip_liquid,rejected_actionable,KXBTC15M-26MAY060030-30,2026-05-06T04:15:46.967766+00:00,yes,p_below_floor,0.617077,51.0,0.51,0.10707699999999998,6.707692,8.707692,853.033,111.993405,0.270552,120.79,0.8318688646787503,True,516.0,32.0,True,finalized,no,False,-102,-102
book_plus_02_avoid_coinflip_liquid,rejected_actionable,KXBTC15M-26MAY060045-45,2026-05-06T04:30:37.454838+00:00,yes,p_below_floor,0.270071,25.0,0.25,0.020071000000000006,-1.492939,0.507061,862.545,109.622011,0.558282,398.9,0.6140568765673587,True,469.0,16.0,True,finalized,no,False,-50,-50
