candidate_id,split,slice,rows,markets,avg_pred,win_rate,brier,logloss,ece_10bin,side_accuracy,calibration_intercept,calibration_slope,shadow_trades,shadow_coverage,shadow_net_pnl_cents,shadow_expected_ev_cents
v28s_logistic_boundary_physics_v001,all,stale_feed_gt_1000ms,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_boundary_physics_v001,all,entry_source,173,107,0.5438981198922155,0.5260115606936416,0.16468273446964188,0.518622891479233,0.19960966434850502,0.8439306358381503,-0.3587708231802525,2.481338353445692,11,0.06358381502890173,209.0,170.5415040533805
v28s_logistic_boundary_physics_v001,all,rejected_actionable_source,622,174,0.5098621622289459,0.4887459807073955,0.19525374340260354,0.5773751029844005,0.14265903028564628,0.7395498392282959,-0.14480541780222692,3.224267565178584,148,0.2379421221864952,-449.0,987.9697422163089
v28s_logistic_boundary_physics_v001,train,all_rows,497,105,0.5231388329979761,0.5231388329979879,0.18573296308598497,0.5589746852377132,0.14958747568326738,0.7625754527162978,-0.0893034962242937,2.8232944568695872,94,0.1891348088531187,116.0,672.6063407640419
v28s_logistic_boundary_physics_v001,train,near_boundary_v28_40_60,136,67,0.4909316857634104,0.4632352941176471,0.24027674075070457,0.6735821339493646,0.12287601879653498,0.6470588235294118,0.0790728962082204,7.088878513300389,51,0.375,32.0,207.33817593338458
v28s_logistic_boundary_physics_v001,train,near_boundary_abs_d_lte_1,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_boundary_physics_v001,train,high_recross,208,99,0.4905254556553352,0.5,0.23691377372358835,0.6666224065013607,0.06757988625439823,0.6057692307692307,0.15034067084229946,3.65766765422762,84,0.40384615384615385,148.0,467.9417625628755
v28s_logistic_boundary_physics_v001,train,prior_recross_seen,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_boundary_physics_v001,train,adverse_memory_gt_1sigma,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_boundary_physics_v001,train,late_lte_180s,42,28,0.42960661208138873,0.38095238095238093,0.16701528040890934,0.5316871818031146,0.21268626109825875,0.8333333333333334,-0.10764906381369255,1.8973018536363668,2,0.047619047619047616,-52.0,99.24411646798384
v28s_logistic_boundary_physics_v001,train,fresh_feed_lte_1000ms,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_boundary_physics_v001,train,stale_feed_gt_1000ms,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_boundary_physics_v001,train,entry_source,113,67,0.5594722537643838,0.5575221238938053,0.16855279536695844,0.5286098479319884,0.18588198422283703,0.831858407079646,-0.36121935844543246,2.3547840509002844,7,0.061946902654867256,61.0,146.84225567170316
v28s_logistic_boundary_physics_v001,train,rejected_actionable_source,384,103,0.5124469669911947,0.5130208333333334,0.19078858535746931,0.5679101712156999,0.1398450836067653,0.7421875,0.0075561055779848375,3.309827316263244,87,0.2265625,55.0,525.7640850923387
v28s_logistic_boundary_physics_v001,validation,all_rows,139,35,0.5279146991617517,0.5323741007194245,0.19968693108898317,0.5877134182377078,0.15136201253661685,0.7482014388489209,-0.11198863997100986,2.8554743909046643,34,0.2446043165467626,-401.0,289.3105219306602
v28s_logistic_boundary_physics_v001,validation,near_boundary_v28_40_60,50,26,0.5164865655479027,0.54,0.2445888182698399,0.6823090709053125,0.1162469011424791,0.64,-0.14048154268222632,4.656982388922157,23,0.46,-359.0,184.98636887612662
v28s_logistic_boundary_physics_v001,validation,near_boundary_abs_d_lte_1,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_boundary_physics_v001,validation,high_recross,66,34,0.5205075451586006,0.5454545454545454,0.23760930833153135,0.668176743302308,0.12021567089750163,0.6515151515151515,-0.24961660297293678,5.782655277646043,30,0.45454545454545453,-504.0,244.49935188985143
v28s_logistic_boundary_physics_v001,validation,prior_recross_seen,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_boundary_physics_v001,validation,adverse_memory_gt_1sigma,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_boundary_physics_v001,validation,late_lte_180s,7,6,0.5503770154061288,0.42857142857142855,0.19451927774581304,0.5712922913873482,0.16961454561196138,0.7142857142857143,,,0,0.0,0.0,0.0
v28s_logistic_boundary_physics_v001,validation,fresh_feed_lte_1000ms,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_boundary_physics_v001,validation,stale_feed_gt_1000ms,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_boundary_physics_v001,validation,entry_source,27,20,0.5364420346032961,0.48148148148148145,0.16883089951409222,0.5215408795251228,0.18958597715968561,0.8148148148148148,-0.39356276099624116,2.120768101070938,3,0.1111111111111111,118.0,21.912557318547755
v28s_logistic_boundary_physics_v001,validation,rejected_actionable_source,112,35,0.5258590022249507,0.5446428571428571,0.20712543870078723,0.603665726677349,0.15250137821369025,0.7321428571428571,-0.10808937005239279,3.4020159804880215,31,0.2767857142857143,-519.0,267.3979646121124
v28s_logistic_boundary_physics_v001,chronological_holdout,all_rows,159,36,0.48961318530993697,0.3836477987421384,0.18787531688405204,0.5619276137359726,0.1915165176229553,0.7735849056603774,-0.5722631503226676,3.1566775931041695,31,0.1949685534591195,45.0,196.59438357498732
v28s_logistic_boundary_physics_v001,chronological_holdout,near_boundary_v28_40_60,51,26,0.49348423687880744,0.43137254901960786,0.24123810222835806,0.6756039886145483,0.10233080085311647,0.6274509803921569,-0.16240482619814872,5.542378427761667,20,0.39215686274509803,5.0,107.16316523009215
v28s_logistic_boundary_physics_v001,chronological_holdout,near_boundary_abs_d_lte_1,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_boundary_physics_v001,chronological_holdout,high_recross,75,35,0.4908210162156644,0.36,0.24123413569488647,0.6753614565311291,0.14075793475010492,0.6266666666666667,-0.5226686048003782,2.038293290736786,29,0.38666666666666666,43.0,174.74657710687273
v28s_logistic_boundary_physics_v001,chronological_holdout,prior_recross_seen,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_boundary_physics_v001,chronological_holdout,adverse_memory_gt_1sigma,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_boundary_physics_v001,chronological_holdout,late_lte_180s,12,9,0.31188177894360236,0.08333333333333333,0.08919753638118029,0.3465776753448189,0.2883436785832161,1.0,,,0,0.0,0.0,0.0
v28s_logistic_boundary_physics_v001,chronological_holdout,fresh_feed_lte_1000ms,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_boundary_physics_v001,chronological_holdout,stale_feed_gt_1000ms,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_boundary_physics_v001,chronological_holdout,entry_source,33,20,0.4966689433845125,0.45454545454545453,0.1480367545424622,0.4820376867398273,0.2548177676302807,0.9090909090909091,-0.10536618179525292,3.6060715376109833,1,0.030303030303030304,30.0,1.7866910631295951
v28s_logistic_boundary_physics_v001,chronological_holdout,rejected_actionable_source,126,36,0.4877652486713576,0.36507936507936506,0.19830922606875415,0.5828511660444868,0.17493761881151293,0.7380952380952381,-0.632743865152869,2.953080654544007,30,0.23809523809523808,15.0,194.8076925118577
v28s_logistic_boundary_physics_v001,post_freeze_forward,all_rows,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_boundary_physics_v001,post_freeze_forward,near_boundary_v28_40_60,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_boundary_physics_v001,post_freeze_forward,near_boundary_abs_d_lte_1,0,0,,,,,,,,,0,0.0,0.0,0.0
