variant,source,market,side,reason,p,outcome,brier,raw_v28_p,book_p,v28_minus_book_p,edge_cents,recross_hazard_score,gross_cents
book_when_v28_coinflip,rejected_actionable,KXBTC15M-26MAY062045-45,yes,p_below_floor,0.38208,0.0,0.14598512639999997,0.38208,0.5,-0.11792000000000002,-15.79204,0.5903043382646713,-100.0
book_when_v28_coinflip_else_edge,rejected_actionable,KXBTC15M-26MAY062045-45,yes,p_below_floor,0.38208,0.0,0.14598512639999997,0.38208,0.5,-0.11792000000000002,-15.79204,0.5903043382646713,-100.0
large_disagreement_book_anchor,rejected_actionable,KXBTC15M-26MAY062045-45,yes,p_below_floor,0.435144,0.0,0.18935030073599998,0.38208,0.5,-0.11792000000000002,-15.79204,0.5903043382646713,-100.0
v28_premium_book_anchor,rejected_actionable,KXBTC15M-26MAY062045-45,yes,p_below_floor,0.38208,0.0,0.14598512639999997,0.38208,0.5,-0.11792000000000002,-15.79204,0.5903043382646713,-100.0
v28_raw,rejected_actionable,KXBTC15M-26MAY062045-45,no,p_below_floor,0.61792,1.0,0.14598512639999997,0.61792,0.51,0.10792000000000002,6.79204,0.5903043382646713,98.0
book_ask_prior,rejected_actionable,KXBTC15M-26MAY062045-45,no,p_below_floor,0.51,1.0,0.24009999999999998,0.61792,0.51,0.10792000000000002,6.79204,0.5903043382646713,98.0
fixed_shrink_75_v28_25_book,rejected_actionable,KXBTC15M-26MAY062045-45,no,p_below_floor,0.59094,1.0,0.16733008359999998,0.61792,0.51,0.10792000000000002,6.79204,0.5903043382646713,98.0
fixed_shrink_50_v28_50_book,rejected_actionable,KXBTC15M-26MAY062045-45,no,p_below_floor,0.56396,1.0,0.1901308816,0.61792,0.51,0.10792000000000002,6.79204,0.5903043382646713,98.0
recross_shrink,rejected_actionable,KXBTC15M-26MAY062045-45,no,p_below_floor,0.5585640000000001,1.0,0.19486574209599994,0.61792,0.51,0.10792000000000002,6.79204,0.5903043382646713,98.0
edge_confidence_shrink,rejected_actionable,KXBTC15M-26MAY062045-45,no,p_below_floor,0.5855440000000001,1.0,0.17177377593599993,0.61792,0.51,0.10792000000000002,6.79204,0.5903043382646713,98.0
book_when_v28_coinflip,rejected_actionable,KXBTC15M-26MAY062045-45,no,p_below_floor,0.61792,1.0,0.14598512639999997,0.61792,0.51,0.10792000000000002,6.79204,0.5903043382646713,98.0
book_when_v28_coinflip_else_edge,rejected_actionable,KXBTC15M-26MAY062045-45,no,p_below_floor,0.61792,1.0,0.14598512639999997,0.61792,0.51,0.10792000000000002,6.79204,0.5903043382646713,98.0
large_disagreement_book_anchor,rejected_actionable,KXBTC15M-26MAY062045-45,no,p_below_floor,0.569356,1.0,0.18545425473600002,0.61792,0.51,0.10792000000000002,6.79204,0.5903043382646713,98.0
v28_premium_book_anchor,rejected_actionable,KXBTC15M-26MAY062045-45,no,p_below_floor,0.56396,1.0,0.1901308816,0.61792,0.51,0.10792000000000002,6.79204,0.5903043382646713,98.0
v28_raw,rejected_actionable,KXBTC15M-26MAY062045-45,no,ask_too_high,0.891385,1.0,0.011797218225000003,0.891385,0.92,-0.028615000000000057,-5.861488,0.17555393534055982,16.0
book_ask_prior,rejected_actionable,KXBTC15M-26MAY062045-45,no,ask_too_high,0.92,1.0,0.006399999999999993,0.891385,0.92,-0.028615000000000057,-5.861488,0.17555393534055982,16.0
fixed_shrink_75_v28_25_book,rejected_actionable,KXBTC15M-26MAY062045-45,no,ask_too_high,0.8985387499999999,1.0,0.010294385251562512,0.891385,0.92,-0.028615000000000057,-5.861488,0.17555393534055982,16.0
fixed_shrink_50_v28_50_book,rejected_actionable,KXBTC15M-26MAY062045-45,no,ask_too_high,0.9056925,1.0,0.008893904556249999,0.891385,0.92,-0.028615000000000057,-5.861488,0.17555393534055982,16.0
recross_shrink,rejected_actionable,KXBTC15M-26MAY062045-45,no,ask_too_high,0.897108,1.0,0.010586763663999996,0.891385,0.92,-0.028615000000000057,-5.861488,0.17555393534055982,16.0
edge_confidence_shrink,rejected_actionable,KXBTC15M-26MAY062045-45,no,ask_too_high,0.9071232500000002,1.0,0.008626090690562471,0.891385,0.92,-0.028615000000000057,-5.861488,0.17555393534055982,16.0
book_when_v28_coinflip,rejected_actionable,KXBTC15M-26MAY062045-45,no,ask_too_high,0.891385,1.0,0.011797218225000003,0.891385,0.92,-0.028615000000000057,-5.861488,0.17555393534055982,16.0
book_when_v28_coinflip_else_edge,rejected_actionable,KXBTC15M-26MAY062045-45,no,ask_too_high,0.9056925,1.0,0.008893904556249999,0.891385,0.92,-0.028615000000000057,-5.861488,0.17555393534055982,16.0
large_disagreement_book_anchor,rejected_actionable,KXBTC15M-26MAY062045-45,no,ask_too_high,0.891385,1.0,0.011797218225000003,0.891385,0.92,-0.028615000000000057,-5.861488,0.17555393534055982,16.0
v28_premium_book_anchor,rejected_actionable,KXBTC15M-26MAY062045-45,no,ask_too_high,0.891385,1.0,0.011797218225000003,0.891385,0.92,-0.028615000000000057,-5.861488,0.17555393534055982,16.0
v28_raw,rejected_actionable,KXBTC15M-26MAY062100-00,yes,p_below_floor,0.64459,1.0,0.1263162681,0.64459,0.7,-0.05540999999999996,-9.040968,0.655183203721406,60.0
book_ask_prior,rejected_actionable,KXBTC15M-26MAY062100-00,yes,p_below_floor,0.7,1.0,0.09000000000000002,0.64459,0.7,-0.05540999999999996,-9.040968,0.655183203721406,60.0
fixed_shrink_75_v28_25_book,rejected_actionable,KXBTC15M-26MAY062100-00,yes,p_below_floor,0.6584425,1.0,0.11666152580624997,0.64459,0.7,-0.05540999999999996,-9.040968,0.655183203721406,60.0
fixed_shrink_50_v28_50_book,rejected_actionable,KXBTC15M-26MAY062100-00,yes,p_below_floor,0.672295,1.0,0.10739056702500002,0.64459,0.7,-0.05540999999999996,-9.040968,0.655183203721406,60.0
recross_shrink,rejected_actionable,KXBTC15M-26MAY062100-00,yes,p_below_floor,0.6750655000000001,1.0,0.10558242929024994,0.64459,0.7,-0.05540999999999996,-9.040968,0.655183203721406,60.0
edge_confidence_shrink,rejected_actionable,KXBTC15M-26MAY062100-00,yes,p_below_floor,0.6750655000000001,1.0,0.10558242929024994,0.64459,0.7,-0.05540999999999996,-9.040968,0.655183203721406,60.0
book_when_v28_coinflip,rejected_actionable,KXBTC15M-26MAY062100-00,yes,p_below_floor,0.64459,1.0,0.1263162681,0.64459,0.7,-0.05540999999999996,-9.040968,0.655183203721406,60.0
book_when_v28_coinflip_else_edge,rejected_actionable,KXBTC15M-26MAY062100-00,yes,p_below_floor,0.64459,1.0,0.1263162681,0.64459,0.7,-0.05540999999999996,-9.040968,0.655183203721406,60.0
large_disagreement_book_anchor,rejected_actionable,KXBTC15M-26MAY062100-00,yes,p_below_floor,0.64459,1.0,0.1263162681,0.64459,0.7,-0.05540999999999996,-9.040968,0.655183203721406,60.0
v28_premium_book_anchor,rejected_actionable,KXBTC15M-26MAY062100-00,yes,p_below_floor,0.64459,1.0,0.1263162681,0.64459,0.7,-0.05540999999999996,-9.040968,0.655183203721406,60.0
v28_raw,rejected_actionable,KXBTC15M-26MAY062100-00,no,p_below_floor,0.35541,0.0,0.1263162681,0.35541,0.32,0.03541,-0.459032,0.655183203721406,-64.0
book_ask_prior,rejected_actionable,KXBTC15M-26MAY062100-00,no,p_below_floor,0.32,0.0,0.1024,0.35541,0.32,0.03541,-0.459032,0.655183203721406,-64.0
fixed_shrink_75_v28_25_book,rejected_actionable,KXBTC15M-26MAY062100-00,no,p_below_floor,0.3465575,0.0,0.12010210080625001,0.35541,0.32,0.03541,-0.459032,0.655183203721406,-64.0
fixed_shrink_50_v28_50_book,rejected_actionable,KXBTC15M-26MAY062100-00,no,p_below_floor,0.33770500000000003,0.0,0.11404466702500002,0.35541,0.32,0.03541,-0.459032,0.655183203721406,-64.0
recross_shrink,rejected_actionable,KXBTC15M-26MAY062100-00,no,p_below_floor,0.3359345,0.0,0.11285198829025002,0.35541,0.32,0.03541,-0.459032,0.655183203721406,-64.0
edge_confidence_shrink,rejected_actionable,KXBTC15M-26MAY062100-00,no,p_below_floor,0.3359345,0.0,0.11285198829025002,0.35541,0.32,0.03541,-0.459032,0.655183203721406,-64.0
book_when_v28_coinflip,rejected_actionable,KXBTC15M-26MAY062100-00,no,p_below_floor,0.35541,0.0,0.1263162681,0.35541,0.32,0.03541,-0.459032,0.655183203721406,-64.0
book_when_v28_coinflip_else_edge,rejected_actionable,KXBTC15M-26MAY062100-00,no,p_below_floor,0.33770500000000003,0.0,0.11404466702500002,0.35541,0.32,0.03541,-0.459032,0.655183203721406,-64.0
large_disagreement_book_anchor,rejected_actionable,KXBTC15M-26MAY062100-00,no,p_below_floor,0.35541,0.0,0.1263162681,0.35541,0.32,0.03541,-0.459032,0.655183203721406,-64.0
v28_premium_book_anchor,rejected_actionable,KXBTC15M-26MAY062100-00,no,p_below_floor,0.35541,0.0,0.1263162681,0.35541,0.32,0.03541,-0.459032,0.655183203721406,-64.0
v28_raw,rejected_actionable,KXBTC15M-26MAY062100-00,yes,ask_too_high,0.549896,1.0,0.20259361081599994,0.549896,0.94,-0.3901039999999999,-41.510382,0.23765445533822255,12.0
book_ask_prior,rejected_actionable,KXBTC15M-26MAY062100-00,yes,ask_too_high,0.94,1.0,0.0036000000000000064,0.549896,0.94,-0.3901039999999999,-41.510382,0.23765445533822255,12.0
fixed_shrink_75_v28_25_book,rejected_actionable,KXBTC15M-26MAY062100-00,yes,ask_too_high,0.647422,1.0,0.12431124608399996,0.549896,0.94,-0.3901039999999999,-41.510382,0.23765445533822255,12.0
fixed_shrink_50_v28_50_book,rejected_actionable,KXBTC15M-26MAY062100-00,yes,ask_too_high,0.7449479999999999,1.0,0.06505152270400003,0.549896,0.94,-0.3901039999999999,-41.510382,0.23765445533822255,12.0
recross_shrink,rejected_actionable,KXBTC15M-26MAY062100-00,yes,ask_too_high,0.6279167999999999,1.0,0.13844590772224005,0.549896,0.94,-0.3901039999999999,-41.510382,0.23765445533822255,12.0
edge_confidence_shrink,rejected_actionable,KXBTC15M-26MAY062100-00,yes,ask_too_high,0.7644532,1.0,0.055482294990239975,0.549896,0.94,-0.3901039999999999,-41.510382,0.23765445533822255,12.0
book_when_v28_coinflip,rejected_actionable,KXBTC15M-26MAY062100-00,yes,ask_too_high,0.94,1.0,0.0036000000000000064,0.549896,0.94,-0.3901039999999999,-41.510382,0.23765445533822255,12.0
book_when_v28_coinflip_else_edge,rejected_actionable,KXBTC15M-26MAY062100-00,yes,ask_too_high,0.94,1.0,0.0036000000000000064,0.549896,0.94,-0.3901039999999999,-41.510382,0.23765445533822255,12.0
large_disagreement_book_anchor,rejected_actionable,KXBTC15M-26MAY062100-00,yes,ask_too_high,0.8034636,1.0,0.03862655652496002,0.549896,0.94,-0.3901039999999999,-41.510382,0.23765445533822255,12.0
v28_premium_book_anchor,rejected_actionable,KXBTC15M-26MAY062100-00,yes,ask_too_high,0.549896,1.0,0.20259361081599994,0.549896,0.94,-0.3901039999999999,-41.510382,0.23765445533822255,12.0
v28_raw,rejected_actionable,KXBTC15M-26MAY062100-00,yes,edge_below_floor,0.923146,1.0,0.005906537315999997,0.923146,0.89,0.03314600000000001,0.314584,0.06874081188083322,22.0
book_ask_prior,rejected_actionable,KXBTC15M-26MAY062100-00,yes,edge_below_floor,0.89,1.0,0.012099999999999998,0.923146,0.89,0.03314600000000001,0.314584,0.06874081188083322,22.0
fixed_shrink_75_v28_25_book,rejected_actionable,KXBTC15M-26MAY062100-00,yes,edge_below_floor,0.9148595,1.0,0.007248904740249992,0.923146,0.89,0.03314600000000001,0.314584,0.06874081188083322,22.0
fixed_shrink_50_v28_50_book,rejected_actionable,KXBTC15M-26MAY062100-00,yes,edge_below_floor,0.9065730000000001,1.0,0.008728604328999986,0.923146,0.89,0.03314600000000001,0.314584,0.06874081188083322,22.0
recross_shrink,rejected_actionable,KXBTC15M-26MAY062100-00,yes,edge_below_floor,0.9165168,1.0,0.006969444682239996,0.923146,0.89,0.03314600000000001,0.314584,0.06874081188083322,22.0
edge_confidence_shrink,rejected_actionable,KXBTC15M-26MAY062100-00,yes,edge_below_floor,0.9132022,1.0,0.007533858084840007,0.923146,0.89,0.03314600000000001,0.314584,0.06874081188083322,22.0
book_when_v28_coinflip,rejected_actionable,KXBTC15M-26MAY062100-00,yes,edge_below_floor,0.923146,1.0,0.005906537315999997,0.923146,0.89,0.03314600000000001,0.314584,0.06874081188083322,22.0
book_when_v28_coinflip_else_edge,rejected_actionable,KXBTC15M-26MAY062100-00,yes,edge_below_floor,0.923146,1.0,0.005906537315999997,0.923146,0.89,0.03314600000000001,0.314584,0.06874081188083322,22.0
large_disagreement_book_anchor,rejected_actionable,KXBTC15M-26MAY062100-00,yes,edge_below_floor,0.923146,1.0,0.005906537315999997,0.923146,0.89,0.03314600000000001,0.314584,0.06874081188083322,22.0
v28_premium_book_anchor,rejected_actionable,KXBTC15M-26MAY062100-00,yes,edge_below_floor,0.923146,1.0,0.005906537315999997,0.923146,0.89,0.03314600000000001,0.314584,0.06874081188083322,22.0
v28_raw,rejected_actionable,KXBTC15M-26MAY062115-15,yes,p_below_floor,0.543753,1.0,0.20816132500899998,0.543753,0.53,0.013753000000000015,-2.624725,0.866336375836237,94.0
book_ask_prior,rejected_actionable,KXBTC15M-26MAY062115-15,yes,p_below_floor,0.53,1.0,0.22089999999999999,0.543753,0.53,0.013753000000000015,-2.624725,0.866336375836237,94.0
fixed_shrink_75_v28_25_book,rejected_actionable,KXBTC15M-26MAY062115-15,yes,p_below_floor,0.5403147500000001,1.0,0.21131052906756245,0.543753,0.53,0.013753000000000015,-2.624725,0.866336375836237,94.0
fixed_shrink_50_v28_50_book,rejected_actionable,KXBTC15M-26MAY062115-15,yes,p_below_floor,0.5368765,1.0,0.21448337625225003,0.543753,0.53,0.013753000000000015,-2.624725,0.866336375836237,94.0
recross_shrink,rejected_actionable,KXBTC15M-26MAY062115-15,yes,p_below_floor,0.53618885,1.0,0.21512078286432246,0.543753,0.53,0.013753000000000015,-2.624725,0.866336375836237,94.0
edge_confidence_shrink,rejected_actionable,KXBTC15M-26MAY062115-15,yes,p_below_floor,0.53618885,1.0,0.21512078286432246,0.543753,0.53,0.013753000000000015,-2.624725,0.866336375836237,94.0
book_when_v28_coinflip,rejected_actionable,KXBTC15M-26MAY062115-15,yes,p_below_floor,0.543753,1.0,0.20816132500899998,0.543753,0.53,0.013753000000000015,-2.624725,0.866336375836237,94.0
book_when_v28_coinflip_else_edge,rejected_actionable,KXBTC15M-26MAY062115-15,yes,p_below_floor,0.5368765,1.0,0.21448337625225003,0.543753,0.53,0.013753000000000015,-2.624725,0.866336375836237,94.0
large_disagreement_book_anchor,rejected_actionable,KXBTC15M-26MAY062115-15,yes,p_below_floor,0.543753,1.0,0.20816132500899998,0.543753,0.53,0.013753000000000015,-2.624725,0.866336375836237,94.0
v28_premium_book_anchor,rejected_actionable,KXBTC15M-26MAY062115-15,yes,p_below_floor,0.543753,1.0,0.20816132500899998,0.543753,0.53,0.013753000000000015,-2.624725,0.866336375836237,94.0
v28_raw,rejected_actionable,KXBTC15M-26MAY062115-15,no,p_below_floor,0.456247,0.0,0.208161325009,0.456247,0.48,-0.02375299999999997,-6.375275,0.866336375836237,-96.0
book_ask_prior,rejected_actionable,KXBTC15M-26MAY062115-15,no,p_below_floor,0.48,0.0,0.2304,0.456247,0.48,-0.02375299999999997,-6.375275,0.866336375836237,-96.0
fixed_shrink_75_v28_25_book,rejected_actionable,KXBTC15M-26MAY062115-15,no,p_below_floor,0.46218525,0.0,0.21361520531756248,0.456247,0.48,-0.02375299999999997,-6.375275,0.866336375836237,-96.0
fixed_shrink_50_v28_50_book,rejected_actionable,KXBTC15M-26MAY062115-15,no,p_below_floor,0.4681235,0.0,0.21913961125225,0.456247,0.48,-0.02375299999999997,-6.375275,0.866336375836237,-96.0
recross_shrink,rejected_actionable,KXBTC15M-26MAY062115-15,no,p_below_floor,0.46931115,0.0,0.2202529555143225,0.456247,0.48,-0.02375299999999997,-6.375275,0.866336375836237,-96.0
edge_confidence_shrink,rejected_actionable,KXBTC15M-26MAY062115-15,no,p_below_floor,0.46931115,0.0,0.2202529555143225,0.456247,0.48,-0.02375299999999997,-6.375275,0.866336375836237,-96.0
book_when_v28_coinflip,rejected_actionable,KXBTC15M-26MAY062115-15,no,p_below_floor,0.456247,0.0,0.208161325009,0.456247,0.48,-0.02375299999999997,-6.375275,0.866336375836237,-96.0
book_when_v28_coinflip_else_edge,rejected_actionable,KXBTC15M-26MAY062115-15,no,p_below_floor,0.4681235,0.0,0.21913961125225,0.456247,0.48,-0.02375299999999997,-6.375275,0.866336375836237,-96.0
large_disagreement_book_anchor,rejected_actionable,KXBTC15M-26MAY062115-15,no,p_below_floor,0.456247,0.0,0.208161325009,0.456247,0.48,-0.02375299999999997,-6.375275,0.866336375836237,-96.0
v28_premium_book_anchor,rejected_actionable,KXBTC15M-26MAY062115-15,no,p_below_floor,0.456247,0.0,0.208161325009,0.456247,0.48,-0.02375299999999997,-6.375275,0.866336375836237,-96.0
v28_raw,rejected_actionable,KXBTC15M-26MAY062115-15,yes,ask_too_high,0.757067,1.0,0.059016442488999975,0.757067,0.91,-0.15293299999999999,-18.293283,0.20064494023689877,18.0
book_ask_prior,rejected_actionable,KXBTC15M-26MAY062115-15,yes,ask_too_high,0.91,1.0,0.008099999999999994,0.757067,0.91,-0.15293299999999999,-18.293283,0.20064494023689877,18.0
fixed_shrink_75_v28_25_book,rejected_actionable,KXBTC15M-26MAY062115-15,yes,ask_too_high,0.79530025,1.0,0.041901987650062485,0.757067,0.91,-0.15293299999999999,-18.293283,0.20064494023689877,18.0
fixed_shrink_50_v28_50_book,rejected_actionable,KXBTC15M-26MAY062115-15,yes,ask_too_high,0.8335335,1.0,0.027711095622249986,0.757067,0.91,-0.15293299999999999,-18.293283,0.20064494023689877,18.0
recross_shrink,rejected_actionable,KXBTC15M-26MAY062115-15,yes,ask_too_high,0.7876536000000001,1.0,0.045090993592959976,0.757067,0.91,-0.15293299999999999,-18.293283,0.20064494023689877,18.0
edge_confidence_shrink,rejected_actionable,KXBTC15M-26MAY062115-15,yes,ask_too_high,0.84118015,1.0,0.025223744754022497,0.757067,0.91,-0.15293299999999999,-18.293283,0.20064494023689877,18.0
book_when_v28_coinflip,rejected_actionable,KXBTC15M-26MAY062115-15,yes,ask_too_high,0.757067,1.0,0.059016442488999975,0.757067,0.91,-0.15293299999999999,-18.293283,0.20064494023689877,18.0
book_when_v28_coinflip_else_edge,rejected_actionable,KXBTC15M-26MAY062115-15,yes,ask_too_high,0.757067,1.0,0.059016442488999975,0.757067,0.91,-0.15293299999999999,-18.293283,0.20064494023689877,18.0
large_disagreement_book_anchor,rejected_actionable,KXBTC15M-26MAY062115-15,yes,ask_too_high,0.85647345,1.0,0.02059987055490251,0.757067,0.91,-0.15293299999999999,-18.293283,0.20064494023689877,18.0
v28_premium_book_anchor,rejected_actionable,KXBTC15M-26MAY062115-15,yes,ask_too_high,0.757067,1.0,0.059016442488999975,0.757067,0.91,-0.15293299999999999,-18.293283,0.20064494023689877,18.0
v28_raw,rejected_actionable,KXBTC15M-26MAY062130-30,yes,p_below_floor,0.517935,1.0,0.23238666422499996,0.517935,0.57,-0.05206499999999992,-9.206475,1.0738122523489237,86.0
book_ask_prior,rejected_actionable,KXBTC15M-26MAY062130-30,yes,p_below_floor,0.57,1.0,0.18490000000000004,0.517935,0.57,-0.05206499999999992,-9.206475,1.0738122523489237,86.0
fixed_shrink_75_v28_25_book,rejected_actionable,KXBTC15M-26MAY062130-30,yes,p_below_floor,0.53095125,1.0,0.2200067298765625,0.517935,0.57,-0.05206499999999992,-9.206475,1.0738122523489237,86.0
fixed_shrink_50_v28_50_book,rejected_actionable,KXBTC15M-26MAY062130-30,yes,p_below_floor,0.5439674999999999,1.0,0.20796564105625007,0.517935,0.57,-0.05206499999999992,-9.206475,1.0738122523489237,86.0
recross_shrink,rejected_actionable,KXBTC15M-26MAY062130-30,yes,p_below_floor,0.54657075,1.0,0.20559808475556252,0.517935,0.57,-0.05206499999999992,-9.206475,1.0738122523489237,86.0
edge_confidence_shrink,rejected_actionable,KXBTC15M-26MAY062130-30,yes,p_below_floor,0.54657075,1.0,0.20559808475556252,0.517935,0.57,-0.05206499999999992,-9.206475,1.0738122523489237,86.0
book_when_v28_coinflip,rejected_actionable,KXBTC15M-26MAY062130-30,yes,p_below_floor,0.57,1.0,0.18490000000000004,0.517935,0.57,-0.05206499999999992,-9.206475,1.0738122523489237,86.0
book_when_v28_coinflip_else_edge,rejected_actionable,KXBTC15M-26MAY062130-30,yes,p_below_floor,0.57,1.0,0.18490000000000004,0.517935,0.57,-0.05206499999999992,-9.206475,1.0738122523489237,86.0
large_disagreement_book_anchor,rejected_actionable,KXBTC15M-26MAY062130-30,yes,p_below_floor,0.517935,1.0,0.23238666422499996,0.517935,0.57,-0.05206499999999992,-9.206475,1.0738122523489237,86.0
v28_premium_book_anchor,rejected_actionable,KXBTC15M-26MAY062130-30,yes,p_below_floor,0.517935,1.0,0.23238666422499996,0.517935,0.57,-0.05206499999999992,-9.206475,1.0738122523489237,86.0
v28_raw,rejected_actionable,KXBTC15M-26MAY062130-30,no,p_below_floor,0.482065,0.0,0.232386664225,0.482065,0.44,0.04206500000000002,0.206475,1.0738122523489237,-88.0
book_ask_prior,rejected_actionable,KXBTC15M-26MAY062130-30,no,p_below_floor,0.44,0.0,0.1936,0.482065,0.44,0.04206500000000002,0.206475,1.0738122523489237,-88.0
fixed_shrink_75_v28_25_book,rejected_actionable,KXBTC15M-26MAY062130-30,no,p_below_floor,0.47154875,0.0,0.22235822362656252,0.482065,0.44,0.04206500000000002,0.206475,1.0738122523489237,-88.0
fixed_shrink_50_v28_50_book,rejected_actionable,KXBTC15M-26MAY062130-30,no,p_below_floor,0.4610325,0.0,0.21255096605625,0.482065,0.44,0.04206500000000002,0.206475,1.0738122523489237,-88.0
recross_shrink,rejected_actionable,KXBTC15M-26MAY062130-30,no,p_below_floor,0.45892925000000007,0.0,0.21061605650556256,0.482065,0.44,0.04206500000000002,0.206475,1.0738122523489237,-88.0
edge_confidence_shrink,rejected_actionable,KXBTC15M-26MAY062130-30,no,p_below_floor,0.46944550000000007,0.0,0.22037907747025007,0.482065,0.44,0.04206500000000002,0.206475,1.0738122523489237,-88.0
book_when_v28_coinflip,rejected_actionable,KXBTC15M-26MAY062130-30,no,p_below_floor,0.44,0.0,0.1936,0.482065,0.44,0.04206500000000002,0.206475,1.0738122523489237,-88.0
book_when_v28_coinflip_else_edge,rejected_actionable,KXBTC15M-26MAY062130-30,no,p_below_floor,0.44,0.0,0.1936,0.482065,0.44,0.04206500000000002,0.206475,1.0738122523489237,-88.0
large_disagreement_book_anchor,rejected_actionable,KXBTC15M-26MAY062130-30,no,p_below_floor,0.482065,0.0,0.232386664225,0.482065,0.44,0.04206500000000002,0.206475,1.0738122523489237,-88.0
v28_premium_book_anchor,rejected_actionable,KXBTC15M-26MAY062130-30,no,p_below_floor,0.482065,0.0,0.232386664225,0.482065,0.44,0.04206500000000002,0.206475,1.0738122523489237,-88.0
v28_raw,rejected_actionable,KXBTC15M-26MAY062130-30,no,ask_too_high,0.93262,0.0,0.8697800644,0.93262,0.92,0.012619999999999965,-1.737957,0.17150372075463072,-184.0
book_ask_prior,rejected_actionable,KXBTC15M-26MAY062130-30,no,ask_too_high,0.92,0.0,0.8464,0.93262,0.92,0.012619999999999965,-1.737957,0.17150372075463072,-184.0
fixed_shrink_75_v28_25_book,rejected_actionable,KXBTC15M-26MAY062130-30,no,ask_too_high,0.929465,0.0,0.863905186225,0.93262,0.92,0.012619999999999965,-1.737957,0.17150372075463072,-184.0
fixed_shrink_50_v28_50_book,rejected_actionable,KXBTC15M-26MAY062130-30,no,ask_too_high,0.92631,0.0,0.8580502161,0.93262,0.92,0.012619999999999965,-1.737957,0.17150372075463072,-184.0
recross_shrink,rejected_actionable,KXBTC15M-26MAY062130-30,no,ask_too_high,0.930096,0.0,0.865078569216,0.93262,0.92,0.012619999999999965,-1.737957,0.17150372075463072,-184.0
edge_confidence_shrink,rejected_actionable,KXBTC15M-26MAY062130-30,no,ask_too_high,0.9256790000000001,0.0,0.8568816110410002,0.93262,0.92,0.012619999999999965,-1.737957,0.17150372075463072,-184.0
book_when_v28_coinflip,rejected_actionable,KXBTC15M-26MAY062130-30,no,ask_too_high,0.93262,0.0,0.8697800644,0.93262,0.92,0.012619999999999965,-1.737957,0.17150372075463072,-184.0
book_when_v28_coinflip_else_edge,rejected_actionable,KXBTC15M-26MAY062130-30,no,ask_too_high,0.92631,0.0,0.8580502161,0.93262,0.92,0.012619999999999965,-1.737957,0.17150372075463072,-184.0
large_disagreement_book_anchor,rejected_actionable,KXBTC15M-26MAY062130-30,no,ask_too_high,0.93262,0.0,0.8697800644,0.93262,0.92,0.012619999999999965,-1.737957,0.17150372075463072,-184.0
v28_premium_book_anchor,rejected_actionable,KXBTC15M-26MAY062130-30,no,ask_too_high,0.93262,0.0,0.8697800644,0.93262,0.92,0.012619999999999965,-1.737957,0.17150372075463072,-184.0
v28_raw,rejected_actionable,KXBTC15M-26MAY062130-30,yes,ask_too_high,0.96373,1.0,0.0013155129000000018,0.96373,0.98,-0.016270000000000007,-4.126975,0.02086616348976455,4.0
book_ask_prior,rejected_actionable,KXBTC15M-26MAY062130-30,yes,ask_too_high,0.98,1.0,0.0004000000000000007,0.96373,0.98,-0.016270000000000007,-4.126975,0.02086616348976455,4.0
fixed_shrink_75_v28_25_book,rejected_actionable,KXBTC15M-26MAY062130-30,yes,ask_too_high,0.9677975,1.0,0.0010370010062500015,0.96373,0.98,-0.016270000000000007,-4.126975,0.02086616348976455,4.0
fixed_shrink_50_v28_50_book,rejected_actionable,KXBTC15M-26MAY062130-30,yes,ask_too_high,0.971865,1.0,0.0007915782250000012,0.96373,0.98,-0.016270000000000007,-4.126975,0.02086616348976455,4.0
recross_shrink,rejected_actionable,KXBTC15M-26MAY062130-30,yes,ask_too_high,0.966984,1.0,0.001090056256000003,0.96373,0.98,-0.016270000000000007,-4.126975,0.02086616348976455,4.0
edge_confidence_shrink,rejected_actionable,KXBTC15M-26MAY062130-30,yes,ask_too_high,0.9726785,1.0,0.0007464643622499999,0.96373,0.98,-0.016270000000000007,-4.126975,0.02086616348976455,4.0
book_when_v28_coinflip,rejected_actionable,KXBTC15M-26MAY062130-30,yes,ask_too_high,0.96373,1.0,0.0013155129000000018,0.96373,0.98,-0.016270000000000007,-4.126975,0.02086616348976455,4.0
book_when_v28_coinflip_else_edge,rejected_actionable,KXBTC15M-26MAY062130-30,yes,ask_too_high,0.971865,1.0,0.0007915782250000012,0.96373,0.98,-0.016270000000000007,-4.126975,0.02086616348976455,4.0
large_disagreement_book_anchor,rejected_actionable,KXBTC15M-26MAY062130-30,yes,ask_too_high,0.96373,1.0,0.0013155129000000018,0.96373,0.98,-0.016270000000000007,-4.126975,0.02086616348976455,4.0
v28_premium_book_anchor,rejected_actionable,KXBTC15M-26MAY062130-30,yes,ask_too_high,0.96373,1.0,0.0013155129000000018,0.96373,0.98,-0.016270000000000007,-4.126975,0.02086616348976455,4.0
v28_raw,rejected_actionable,KXBTC15M-26MAY062145-45,yes,p_below_floor,0.588866,1.0,0.169031165956,0.588866,0.59,-0.0011339999999999684,-4.113385,0.903143326367873,82.0
book_ask_prior,rejected_actionable,KXBTC15M-26MAY062145-45,yes,p_below_floor,0.59,1.0,0.16810000000000003,0.588866,0.59,-0.0011339999999999684,-4.113385,0.903143326367873,82.0
