dataset,candidate,block_index,base_markets,selected_markets,coverage,wins,losses,accuracy,net_pnl_cents,net_roi_on_cost,positive_net,coverage_pass,fade_selected
current,regime55_veto_impulse_3_5m_abs40_over40_sig0.5,11,20,20,1.0,11,9,0.55,-188.0,-0.14596273291925466,False,True,0
current,regime55_veto_impulse_3_5m_abs40_over40_sig0.5,12,20,20,1.0,11,9,0.55,-116.0,-0.09539473684210527,False,True,0
current,regime55_veto_impulse_3_5m_abs40_over40_sig0.5,13,20,20,1.0,15,5,0.75,103.0,0.0737294201861131,True,True,0
current,regime55_veto_impulse_3_5m_abs40_over40_sig0.5,14,20,20,1.0,10,10,0.5,-336.0,-0.25149700598802394,False,True,0
current,regime55_veto_impulse_3_5m_abs40_over40_sig0.5,15,7,7,1.0,3,4,0.42857142857142855,-134.0,-0.3087557603686636,False,True,0
v21,regime55_veto_impulse_3_5m_abs40_over40_sig0.5,0,20,19,0.95,12,7,0.631578947368421,18.0,0.015228426395939087,True,True,0
v21,regime55_veto_impulse_3_5m_abs40_over40_sig0.5,1,20,20,1.0,13,7,0.65,45.0,0.035856573705179286,True,True,0
v21,regime55_veto_impulse_3_5m_abs40_over40_sig0.5,2,20,20,1.0,14,6,0.7,152.0,0.12179487179487179,True,True,0
v21,regime55_veto_impulse_3_5m_abs40_over40_sig0.5,3,20,20,1.0,15,5,0.75,233.0,0.18389897395422258,True,True,0
v21,regime55_veto_impulse_3_5m_abs40_over40_sig0.5,4,20,20,1.0,11,9,0.55,-119.0,-0.09762100082034454,False,True,0
v21,regime55_veto_impulse_3_5m_abs40_over40_sig0.5,5,20,20,1.0,14,6,0.7,112.0,0.08695652173913043,True,True,0
v21,regime55_veto_impulse_3_5m_abs40_over40_sig0.5,6,20,20,1.0,14,6,0.7,124.0,0.09717868338557993,True,True,0
v21,regime55_veto_impulse_3_5m_abs40_over40_sig0.5,7,20,20,1.0,11,9,0.55,-150.0,-0.12,False,True,0
v21,regime55_veto_impulse_3_5m_abs40_over40_sig0.5,8,20,20,1.0,11,9,0.55,-100.0,-0.08333333333333333,False,True,0
v21,regime55_veto_impulse_3_5m_abs40_over40_sig0.5,9,20,20,1.0,15,5,0.75,274.0,0.2234910277324633,True,True,0
v21,regime55_veto_impulse_3_5m_abs40_over40_sig0.5,10,20,19,0.95,10,9,0.5263157894736842,-166.0,-0.1423670668953688,False,True,0
v21,regime55_veto_impulse_3_5m_abs40_over40_sig0.5,11,1,1,1.0,1,0,1.0,45.0,0.8181818181818182,True,True,0
current,regime55_veto_impulse_3_5m_abs40_over40_sig0.75,0,20,20,1.0,11,9,0.55,-151.0,-0.12070343725019984,False,True,0
current,regime55_veto_impulse_3_5m_abs40_over40_sig0.75,1,20,20,1.0,14,6,0.7,151.0,0.12089671737389912,True,True,0
current,regime55_veto_impulse_3_5m_abs40_over40_sig0.75,2,20,20,1.0,13,7,0.65,7.0,0.005413766434648105,True,True,0
current,regime55_veto_impulse_3_5m_abs40_over40_sig0.75,3,20,20,1.0,14,6,0.7,133.0,0.10497237569060773,True,True,0
current,regime55_veto_impulse_3_5m_abs40_over40_sig0.75,4,20,20,1.0,8,12,0.4,-385.0,-0.32489451476793246,False,True,0
current,regime55_veto_impulse_3_5m_abs40_over40_sig0.75,5,20,20,1.0,8,12,0.4,-403.0,-0.3349958437240233,False,True,0
current,regime55_veto_impulse_3_5m_abs40_over40_sig0.75,6,20,20,1.0,11,9,0.55,-87.0,-0.07329401853411963,False,True,0
current,regime55_veto_impulse_3_5m_abs40_over40_sig0.75,7,20,19,0.95,10,9,0.5263157894736842,-112.0,-0.10071942446043165,False,True,0
current,regime55_veto_impulse_3_5m_abs40_over40_sig0.75,8,20,20,1.0,12,8,0.6,-33.0,-0.0267639902676399,False,True,0
current,regime55_veto_impulse_3_5m_abs40_over40_sig0.75,9,20,19,0.95,11,8,0.5789473684210527,-71.0,-0.06063193851409052,False,True,0
current,regime55_veto_impulse_3_5m_abs40_over40_sig0.75,10,20,20,1.0,7,13,0.35,-475.0,-0.40425531914893614,False,True,0
current,regime55_veto_impulse_3_5m_abs40_over40_sig0.75,11,20,20,1.0,11,9,0.55,-188.0,-0.14596273291925466,False,True,0
current,regime55_veto_impulse_3_5m_abs40_over40_sig0.75,12,20,20,1.0,11,9,0.55,-116.0,-0.09539473684210527,False,True,0
current,regime55_veto_impulse_3_5m_abs40_over40_sig0.75,13,20,20,1.0,15,5,0.75,108.0,0.07758620689655173,True,True,0
current,regime55_veto_impulse_3_5m_abs40_over40_sig0.75,14,20,20,1.0,10,10,0.5,-349.0,-0.2587101556708673,False,True,0
current,regime55_veto_impulse_3_5m_abs40_over40_sig0.75,15,7,7,1.0,3,4,0.42857142857142855,-134.0,-0.3087557603686636,False,True,0
v21,regime55_veto_impulse_3_5m_abs40_over40_sig0.75,0,20,19,0.95,12,7,0.631578947368421,18.0,0.015228426395939087,True,True,0
v21,regime55_veto_impulse_3_5m_abs40_over40_sig0.75,1,20,20,1.0,13,7,0.65,45.0,0.035856573705179286,True,True,0
v21,regime55_veto_impulse_3_5m_abs40_over40_sig0.75,2,20,20,1.0,14,6,0.7,152.0,0.12179487179487179,True,True,0
v21,regime55_veto_impulse_3_5m_abs40_over40_sig0.75,3,20,20,1.0,15,5,0.75,233.0,0.18389897395422258,True,True,0
v21,regime55_veto_impulse_3_5m_abs40_over40_sig0.75,4,20,20,1.0,11,9,0.55,-119.0,-0.09762100082034454,False,True,0
v21,regime55_veto_impulse_3_5m_abs40_over40_sig0.75,5,20,20,1.0,14,6,0.7,116.0,0.09034267912772585,True,True,0
v21,regime55_veto_impulse_3_5m_abs40_over40_sig0.75,6,20,20,1.0,14,6,0.7,124.0,0.09717868338557993,True,True,0
v21,regime55_veto_impulse_3_5m_abs40_over40_sig0.75,7,20,20,1.0,11,9,0.55,-150.0,-0.12,False,True,0
v21,regime55_veto_impulse_3_5m_abs40_over40_sig0.75,8,20,20,1.0,11,9,0.55,-100.0,-0.08333333333333333,False,True,0
v21,regime55_veto_impulse_3_5m_abs40_over40_sig0.75,9,20,20,1.0,15,5,0.75,274.0,0.2234910277324633,True,True,0
v21,regime55_veto_impulse_3_5m_abs40_over40_sig0.75,10,20,19,0.95,10,9,0.5263157894736842,-166.0,-0.1423670668953688,False,True,0
v21,regime55_veto_impulse_3_5m_abs40_over40_sig0.75,11,1,1,1.0,1,0,1.0,45.0,0.8181818181818182,True,True,0
current,regime55_veto_impulse_3_5m_abs60_over0_sig0.5,0,20,20,1.0,12,8,0.6,-32.0,-0.025974025974025976,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over0_sig0.5,1,20,20,1.0,12,8,0.6,19.0,0.016088060965283656,True,True,0
current,regime55_veto_impulse_3_5m_abs60_over0_sig0.5,2,20,20,1.0,15,5,0.75,145.0,0.1070110701107011,True,True,0
current,regime55_veto_impulse_3_5m_abs60_over0_sig0.5,3,20,20,1.0,14,6,0.7,188.0,0.1551155115511551,True,True,0
current,regime55_veto_impulse_3_5m_abs60_over0_sig0.5,4,20,20,1.0,9,11,0.45,-253.0,-0.2194275802254987,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over0_sig0.5,5,20,20,1.0,8,12,0.4,-400.0,-0.3333333333333333,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over0_sig0.5,6,20,20,1.0,11,9,0.55,-87.0,-0.07329401853411963,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over0_sig0.5,7,20,19,0.95,10,9,0.5263157894736842,-115.0,-0.1031390134529148,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over0_sig0.5,8,20,20,1.0,12,8,0.6,-38.0,-0.030694668820678513,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over0_sig0.5,9,20,19,0.95,10,9,0.5263157894736842,-151.0,-0.13119026933101652,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over0_sig0.5,10,20,20,1.0,7,13,0.35,-477.0,-0.405267629566695,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over0_sig0.5,11,20,20,1.0,11,9,0.55,-179.0,-0.13995308835027365,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over0_sig0.5,12,20,20,1.0,12,8,0.6,-5.0,-0.004149377593360996,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over0_sig0.5,13,20,20,1.0,16,4,0.8,212.0,0.15273775216138327,True,True,0
current,regime55_veto_impulse_3_5m_abs60_over0_sig0.5,14,20,20,1.0,10,10,0.5,-325.0,-0.24528301886792453,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over0_sig0.5,15,7,7,1.0,3,4,0.42857142857142855,-118.0,-0.2822966507177033,False,True,0
v21,regime55_veto_impulse_3_5m_abs60_over0_sig0.5,0,20,19,0.95,12,7,0.631578947368421,14.0,0.011804384485666104,True,True,0
v21,regime55_veto_impulse_3_5m_abs60_over0_sig0.5,1,20,20,1.0,14,6,0.7,92.0,0.07033639143730887,True,True,0
v21,regime55_veto_impulse_3_5m_abs60_over0_sig0.5,2,20,20,1.0,14,6,0.7,163.0,0.13177041228779304,True,True,0
v21,regime55_veto_impulse_3_5m_abs60_over0_sig0.5,3,20,20,1.0,15,5,0.75,255.0,0.20481927710843373,True,True,0
v21,regime55_veto_impulse_3_5m_abs60_over0_sig0.5,4,20,20,1.0,10,10,0.5,-184.0,-0.1554054054054054,False,True,0
v21,regime55_veto_impulse_3_5m_abs60_over0_sig0.5,5,20,20,1.0,14,6,0.7,109.0,0.0844306738962045,True,True,0
v21,regime55_veto_impulse_3_5m_abs60_over0_sig0.5,6,20,20,1.0,14,6,0.7,149.0,0.11910471622701839,True,True,0
v21,regime55_veto_impulse_3_5m_abs60_over0_sig0.5,7,20,20,1.0,12,8,0.6,12.0,0.010101010101010102,True,True,0
v21,regime55_veto_impulse_3_5m_abs60_over0_sig0.5,8,20,20,1.0,11,9,0.55,-87.0,-0.07329401853411963,False,True,0
v21,regime55_veto_impulse_3_5m_abs60_over0_sig0.5,9,20,20,1.0,15,5,0.75,274.0,0.2234910277324633,True,True,0
v21,regime55_veto_impulse_3_5m_abs60_over0_sig0.5,10,20,19,0.95,10,9,0.5263157894736842,-168.0,-0.14383561643835616,False,True,0
v21,regime55_veto_impulse_3_5m_abs60_over0_sig0.5,11,1,1,1.0,1,0,1.0,45.0,0.8181818181818182,True,True,0
current,regime55_veto_impulse_3_5m_abs60_over0_sig0.75,0,20,20,1.0,12,8,0.6,-28.0,-0.02280130293159609,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over0_sig0.75,1,20,20,1.0,12,8,0.6,19.0,0.016088060965283656,True,True,0
current,regime55_veto_impulse_3_5m_abs60_over0_sig0.75,2,20,20,1.0,14,6,0.7,53.0,0.03934669636228656,True,True,0
current,regime55_veto_impulse_3_5m_abs60_over0_sig0.75,3,20,20,1.0,13,7,0.65,94.0,0.0779436152570481,True,True,0
current,regime55_veto_impulse_3_5m_abs60_over0_sig0.75,4,20,20,1.0,9,11,0.45,-263.0,-0.22613929492691315,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over0_sig0.75,5,20,20,1.0,8,12,0.4,-400.0,-0.3333333333333333,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over0_sig0.75,6,20,20,1.0,11,9,0.55,-87.0,-0.07329401853411963,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over0_sig0.75,7,20,19,0.95,10,9,0.5263157894736842,-115.0,-0.1031390134529148,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over0_sig0.75,8,20,20,1.0,12,8,0.6,-38.0,-0.030694668820678513,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over0_sig0.75,9,20,19,0.95,10,9,0.5263157894736842,-151.0,-0.13119026933101652,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over0_sig0.75,10,20,20,1.0,7,13,0.35,-477.0,-0.405267629566695,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over0_sig0.75,11,20,20,1.0,11,9,0.55,-179.0,-0.13995308835027365,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over0_sig0.75,12,20,20,1.0,12,8,0.6,-5.0,-0.004149377593360996,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over0_sig0.75,13,20,20,1.0,16,4,0.8,225.0,0.16363636363636364,True,True,0
current,regime55_veto_impulse_3_5m_abs60_over0_sig0.75,14,20,20,1.0,10,10,0.5,-333.0,-0.24981245311327832,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over0_sig0.75,15,7,7,1.0,4,3,0.5714285714285714,-22.0,-0.052132701421800945,False,True,0
v21,regime55_veto_impulse_3_5m_abs60_over0_sig0.75,0,20,19,0.95,12,7,0.631578947368421,14.0,0.011804384485666104,True,True,0
v21,regime55_veto_impulse_3_5m_abs60_over0_sig0.75,1,20,20,1.0,14,6,0.7,78.0,0.059001512859304085,True,True,0
v21,regime55_veto_impulse_3_5m_abs60_over0_sig0.75,2,20,20,1.0,14,6,0.7,163.0,0.13177041228779304,True,True,0
v21,regime55_veto_impulse_3_5m_abs60_over0_sig0.75,3,20,20,1.0,15,5,0.75,255.0,0.20481927710843373,True,True,0
v21,regime55_veto_impulse_3_5m_abs60_over0_sig0.75,4,20,20,1.0,10,10,0.5,-180.0,-0.15254237288135594,False,True,0
v21,regime55_veto_impulse_3_5m_abs60_over0_sig0.75,5,20,20,1.0,14,6,0.7,103.0,0.07941403238242097,True,True,0
v21,regime55_veto_impulse_3_5m_abs60_over0_sig0.75,6,20,20,1.0,14,6,0.7,149.0,0.11910471622701839,True,True,0
v21,regime55_veto_impulse_3_5m_abs60_over0_sig0.75,7,20,20,1.0,12,8,0.6,22.0,0.01867572156196944,True,True,0
v21,regime55_veto_impulse_3_5m_abs60_over0_sig0.75,8,20,20,1.0,11,9,0.55,-87.0,-0.07329401853411963,False,True,0
v21,regime55_veto_impulse_3_5m_abs60_over0_sig0.75,9,20,20,1.0,15,5,0.75,274.0,0.2234910277324633,True,True,0
v21,regime55_veto_impulse_3_5m_abs60_over0_sig0.75,10,20,19,0.95,10,9,0.5263157894736842,-168.0,-0.14383561643835616,False,True,0
v21,regime55_veto_impulse_3_5m_abs60_over0_sig0.75,11,1,1,1.0,1,0,1.0,45.0,0.8181818181818182,True,True,0
current,regime55_veto_impulse_3_5m_abs60_over20_sig0.5,0,20,20,1.0,12,8,0.6,-32.0,-0.025974025974025976,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over20_sig0.5,1,20,20,1.0,12,8,0.6,7.0,0.00586756077116513,True,True,0
current,regime55_veto_impulse_3_5m_abs60_over20_sig0.5,2,20,20,1.0,15,5,0.75,159.0,0.1185682326621924,True,True,0
current,regime55_veto_impulse_3_5m_abs60_over20_sig0.5,3,20,20,1.0,14,6,0.7,175.0,0.14285714285714285,True,True,0
current,regime55_veto_impulse_3_5m_abs60_over20_sig0.5,4,20,20,1.0,9,11,0.45,-253.0,-0.2194275802254987,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over20_sig0.5,5,20,20,1.0,8,12,0.4,-400.0,-0.3333333333333333,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over20_sig0.5,6,20,20,1.0,11,9,0.55,-87.0,-0.07329401853411963,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over20_sig0.5,7,20,19,0.95,10,9,0.5263157894736842,-115.0,-0.1031390134529148,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over20_sig0.5,8,20,20,1.0,12,8,0.6,-38.0,-0.030694668820678513,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over20_sig0.5,9,20,19,0.95,10,9,0.5263157894736842,-151.0,-0.13119026933101652,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over20_sig0.5,10,20,20,1.0,7,13,0.35,-477.0,-0.405267629566695,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over20_sig0.5,11,20,20,1.0,11,9,0.55,-179.0,-0.13995308835027365,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over20_sig0.5,12,20,20,1.0,12,8,0.6,-5.0,-0.004149377593360996,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over20_sig0.5,13,20,20,1.0,16,4,0.8,198.0,0.14122681883024252,True,True,0
current,regime55_veto_impulse_3_5m_abs60_over20_sig0.5,14,20,20,1.0,10,10,0.5,-331.0,-0.24868519909842224,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over20_sig0.5,15,7,7,1.0,3,4,0.42857142857142855,-118.0,-0.2822966507177033,False,True,0
v21,regime55_veto_impulse_3_5m_abs60_over20_sig0.5,0,20,19,0.95,12,7,0.631578947368421,12.0,0.010101010101010102,True,True,0
v21,regime55_veto_impulse_3_5m_abs60_over20_sig0.5,1,20,20,1.0,14,6,0.7,92.0,0.07033639143730887,True,True,0
v21,regime55_veto_impulse_3_5m_abs60_over20_sig0.5,2,20,20,1.0,14,6,0.7,163.0,0.13177041228779304,True,True,0
v21,regime55_veto_impulse_3_5m_abs60_over20_sig0.5,3,20,20,1.0,16,4,0.8,350.0,0.28,True,True,0
v21,regime55_veto_impulse_3_5m_abs60_over20_sig0.5,4,20,20,1.0,10,10,0.5,-184.0,-0.1554054054054054,False,True,0
v21,regime55_veto_impulse_3_5m_abs60_over20_sig0.5,5,20,20,1.0,14,6,0.7,137.0,0.10847189231987332,True,True,0
v21,regime55_veto_impulse_3_5m_abs60_over20_sig0.5,6,20,20,1.0,14,6,0.7,149.0,0.11910471622701839,True,True,0
v21,regime55_veto_impulse_3_5m_abs60_over20_sig0.5,7,20,20,1.0,12,8,0.6,-5.0,-0.004149377593360996,False,True,0
v21,regime55_veto_impulse_3_5m_abs60_over20_sig0.5,8,20,20,1.0,11,9,0.55,-87.0,-0.07329401853411963,False,True,0
v21,regime55_veto_impulse_3_5m_abs60_over20_sig0.5,9,20,20,1.0,15,5,0.75,274.0,0.2234910277324633,True,True,0
v21,regime55_veto_impulse_3_5m_abs60_over20_sig0.5,10,20,19,0.95,10,9,0.5263157894736842,-168.0,-0.14383561643835616,False,True,0
v21,regime55_veto_impulse_3_5m_abs60_over20_sig0.5,11,1,1,1.0,1,0,1.0,45.0,0.8181818181818182,True,True,0
current,regime55_veto_impulse_3_5m_abs60_over20_sig0.75,0,20,20,1.0,12,8,0.6,-32.0,-0.025974025974025976,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over20_sig0.75,1,20,20,1.0,12,8,0.6,7.0,0.00586756077116513,True,True,0
current,regime55_veto_impulse_3_5m_abs60_over20_sig0.75,2,20,20,1.0,14,6,0.7,67.0,0.05026256564141035,True,True,0
current,regime55_veto_impulse_3_5m_abs60_over20_sig0.75,3,20,20,1.0,14,6,0.7,175.0,0.14285714285714285,True,True,0
current,regime55_veto_impulse_3_5m_abs60_over20_sig0.75,4,20,20,1.0,9,11,0.45,-263.0,-0.22613929492691315,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over20_sig0.75,5,20,20,1.0,8,12,0.4,-400.0,-0.3333333333333333,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over20_sig0.75,6,20,20,1.0,11,9,0.55,-87.0,-0.07329401853411963,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over20_sig0.75,7,20,19,0.95,10,9,0.5263157894736842,-115.0,-0.1031390134529148,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over20_sig0.75,8,20,20,1.0,12,8,0.6,-38.0,-0.030694668820678513,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over20_sig0.75,9,20,19,0.95,10,9,0.5263157894736842,-151.0,-0.13119026933101652,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over20_sig0.75,10,20,20,1.0,7,13,0.35,-477.0,-0.405267629566695,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over20_sig0.75,11,20,20,1.0,11,9,0.55,-179.0,-0.13995308835027365,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over20_sig0.75,12,20,20,1.0,12,8,0.6,-5.0,-0.004149377593360996,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over20_sig0.75,13,20,20,1.0,16,4,0.8,211.0,0.15190784737221022,True,True,0
current,regime55_veto_impulse_3_5m_abs60_over20_sig0.75,14,20,20,1.0,10,10,0.5,-342.0,-0.2548435171385991,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over20_sig0.75,15,7,7,1.0,4,3,0.5714285714285714,-22.0,-0.052132701421800945,False,True,0
v21,regime55_veto_impulse_3_5m_abs60_over20_sig0.75,0,20,19,0.95,12,7,0.631578947368421,12.0,0.010101010101010102,True,True,0
v21,regime55_veto_impulse_3_5m_abs60_over20_sig0.75,1,20,20,1.0,14,6,0.7,92.0,0.07033639143730887,True,True,0
v21,regime55_veto_impulse_3_5m_abs60_over20_sig0.75,2,20,20,1.0,14,6,0.7,163.0,0.13177041228779304,True,True,0
v21,regime55_veto_impulse_3_5m_abs60_over20_sig0.75,3,20,20,1.0,16,4,0.8,350.0,0.28,True,True,0
v21,regime55_veto_impulse_3_5m_abs60_over20_sig0.75,4,20,20,1.0,10,10,0.5,-184.0,-0.1554054054054054,False,True,0
v21,regime55_veto_impulse_3_5m_abs60_over20_sig0.75,5,20,20,1.0,14,6,0.7,131.0,0.10323089046493301,True,True,0
v21,regime55_veto_impulse_3_5m_abs60_over20_sig0.75,6,20,20,1.0,14,6,0.7,149.0,0.11910471622701839,True,True,0
v21,regime55_veto_impulse_3_5m_abs60_over20_sig0.75,7,20,20,1.0,12,8,0.6,5.0,0.0041841004184100415,True,True,0
v21,regime55_veto_impulse_3_5m_abs60_over20_sig0.75,8,20,20,1.0,11,9,0.55,-87.0,-0.07329401853411963,False,True,0
v21,regime55_veto_impulse_3_5m_abs60_over20_sig0.75,9,20,20,1.0,15,5,0.75,274.0,0.2234910277324633,True,True,0
v21,regime55_veto_impulse_3_5m_abs60_over20_sig0.75,10,20,19,0.95,10,9,0.5263157894736842,-168.0,-0.14383561643835616,False,True,0
v21,regime55_veto_impulse_3_5m_abs60_over20_sig0.75,11,1,1,1.0,1,0,1.0,45.0,0.8181818181818182,True,True,0
current,regime55_veto_impulse_3_5m_abs60_over40_sig0.5,0,20,20,1.0,12,8,0.6,-32.0,-0.025974025974025976,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over40_sig0.5,1,20,20,1.0,12,8,0.6,7.0,0.00586756077116513,True,True,0
current,regime55_veto_impulse_3_5m_abs60_over40_sig0.5,2,20,20,1.0,14,6,0.7,84.0,0.06382978723404255,True,True,0
current,regime55_veto_impulse_3_5m_abs60_over40_sig0.5,3,20,20,1.0,14,6,0.7,175.0,0.14285714285714285,True,True,0
current,regime55_veto_impulse_3_5m_abs60_over40_sig0.5,4,20,20,1.0,9,11,0.45,-253.0,-0.2194275802254987,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over40_sig0.5,5,20,20,1.0,8,12,0.4,-403.0,-0.3349958437240233,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over40_sig0.5,6,20,20,1.0,11,9,0.55,-87.0,-0.07329401853411963,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over40_sig0.5,7,20,19,0.95,10,9,0.5263157894736842,-115.0,-0.1031390134529148,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over40_sig0.5,8,20,20,1.0,12,8,0.6,-37.0,-0.029911075181891674,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over40_sig0.5,9,20,19,0.95,10,9,0.5263157894736842,-151.0,-0.13119026933101652,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over40_sig0.5,10,20,20,1.0,7,13,0.35,-475.0,-0.40425531914893614,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over40_sig0.5,11,20,20,1.0,11,9,0.55,-188.0,-0.14596273291925466,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over40_sig0.5,12,20,20,1.0,12,8,0.6,-5.0,-0.004149377593360996,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over40_sig0.5,13,20,20,1.0,16,4,0.8,211.0,0.15190784737221022,True,True,0
current,regime55_veto_impulse_3_5m_abs60_over40_sig0.5,14,20,20,1.0,10,10,0.5,-331.0,-0.24868519909842224,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over40_sig0.5,15,7,7,1.0,3,4,0.42857142857142855,-127.0,-0.297423887587822,False,True,0
v21,regime55_veto_impulse_3_5m_abs60_over40_sig0.5,0,20,19,0.95,12,7,0.631578947368421,18.0,0.015228426395939087,True,True,0
v21,regime55_veto_impulse_3_5m_abs60_over40_sig0.5,1,20,20,1.0,13,7,0.65,45.0,0.035856573705179286,True,True,0
v21,regime55_veto_impulse_3_5m_abs60_over40_sig0.5,2,20,20,1.0,14,6,0.7,160.0,0.12903225806451613,True,True,0
v21,regime55_veto_impulse_3_5m_abs60_over40_sig0.5,3,20,20,1.0,16,4,0.8,350.0,0.28,True,True,0
v21,regime55_veto_impulse_3_5m_abs60_over40_sig0.5,4,20,20,1.0,10,10,0.5,-184.0,-0.1554054054054054,False,True,0
v21,regime55_veto_impulse_3_5m_abs60_over40_sig0.5,5,20,20,1.0,13,7,0.65,47.0,0.03750997605746209,True,True,0
v21,regime55_veto_impulse_3_5m_abs60_over40_sig0.5,6,20,20,1.0,14,6,0.7,147.0,0.11731843575418995,True,True,0
v21,regime55_veto_impulse_3_5m_abs60_over40_sig0.5,7,20,20,1.0,12,8,0.6,-5.0,-0.004149377593360996,False,True,0
v21,regime55_veto_impulse_3_5m_abs60_over40_sig0.5,8,20,20,1.0,11,9,0.55,-97.0,-0.0810359231411863,False,True,0
v21,regime55_veto_impulse_3_5m_abs60_over40_sig0.5,9,20,20,1.0,15,5,0.75,274.0,0.2234910277324633,True,True,0
v21,regime55_veto_impulse_3_5m_abs60_over40_sig0.5,10,20,19,0.95,10,9,0.5263157894736842,-168.0,-0.14383561643835616,False,True,0
v21,regime55_veto_impulse_3_5m_abs60_over40_sig0.5,11,1,1,1.0,1,0,1.0,45.0,0.8181818181818182,True,True,0
current,regime55_veto_impulse_3_5m_abs60_over40_sig0.75,0,20,20,1.0,12,8,0.6,-32.0,-0.025974025974025976,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over40_sig0.75,1,20,20,1.0,12,8,0.6,7.0,0.00586756077116513,True,True,0
current,regime55_veto_impulse_3_5m_abs60_over40_sig0.75,2,20,20,1.0,13,7,0.65,-8.0,-0.0061162079510703364,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over40_sig0.75,3,20,20,1.0,14,6,0.7,175.0,0.14285714285714285,True,True,0
current,regime55_veto_impulse_3_5m_abs60_over40_sig0.75,4,20,20,1.0,9,11,0.45,-253.0,-0.2194275802254987,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over40_sig0.75,5,20,20,1.0,8,12,0.4,-403.0,-0.3349958437240233,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over40_sig0.75,6,20,20,1.0,11,9,0.55,-87.0,-0.07329401853411963,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over40_sig0.75,7,20,19,0.95,10,9,0.5263157894736842,-115.0,-0.1031390134529148,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over40_sig0.75,8,20,20,1.0,12,8,0.6,-37.0,-0.029911075181891674,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over40_sig0.75,9,20,19,0.95,10,9,0.5263157894736842,-151.0,-0.13119026933101652,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over40_sig0.75,10,20,20,1.0,7,13,0.35,-475.0,-0.40425531914893614,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over40_sig0.75,11,20,20,1.0,11,9,0.55,-188.0,-0.14596273291925466,False,True,0
current,regime55_veto_impulse_3_5m_abs60_over40_sig0.75,12,20,20,1.0,12,8,0.6,-5.0,-0.004149377593360996,False,True,0
