model,entry_policy,exit_policy,entry_edge_floor_cents,entry_ask_cap_cents,entry_min_p_side,entry_max_seconds_to_close,entry_min_seconds_to_close,train_markets,train_trades,train_coverage,train_pnl_dollars,train_cost_dollars,train_roi,train_fee_dollars,train_net_after_fees_dollars,train_net_roi_after_fees,train_net_after_fees_1c_entry_dollars,train_net_after_fees_1c_roundtrip_dollars,train_wins,train_losses,train_settled_count,train_exit_count,train_avg_entry_ask,train_avg_entry_edge,train_avg_entry_p_side,train_avg_entry_seconds_to_close,validation_markets,validation_trades,validation_coverage,validation_pnl_dollars,validation_cost_dollars,validation_roi,validation_fee_dollars,validation_net_after_fees_dollars,validation_net_roi_after_fees,validation_net_after_fees_1c_entry_dollars,validation_net_after_fees_1c_roundtrip_dollars,validation_wins,validation_losses,validation_settled_count,validation_exit_count,validation_avg_entry_ask,validation_avg_entry_edge,validation_avg_entry_p_side,validation_avg_entry_seconds_to_close,holdout_markets,holdout_trades,holdout_coverage,holdout_pnl_dollars,holdout_cost_dollars,holdout_roi,holdout_fee_dollars,holdout_net_after_fees_dollars,holdout_net_roi_after_fees,holdout_net_after_fees_1c_entry_dollars,holdout_net_after_fees_1c_roundtrip_dollars,holdout_wins,holdout_losses,holdout_settled_count,holdout_exit_count,holdout_avg_entry_ask,holdout_avg_entry_edge,holdout_avg_entry_p_side,holdout_avg_entry_seconds_to_close,all_markets,all_trades,all_coverage,all_pnl_dollars,all_cost_dollars,all_roi,all_fee_dollars,all_net_after_fees_dollars,all_net_roi_after_fees,all_net_after_fees_1c_entry_dollars,all_net_after_fees_1c_roundtrip_dollars,all_wins,all_losses,all_settled_count,all_exit_count,all_avg_entry_ask,all_avg_entry_edge,all_avg_entry_p_side,all_avg_entry_seconds_to_close,min_split_coverage,min_split_pnl_dollars,min_split_net_after_fees_dollars,min_split_net_after_fees_1c_roundtrip_dollars,all_splits_positive,all_splits_net_after_fees_positive,all_splits_net_after_fees_1c_roundtrip_positive,eligible_80,veto_policy,veto_low,veto_high,min_split_net_after_fees_1c_entry_dollars,all_splits_1c_entry_positive,positive_1c_days,total_days,worst_1c_day_cents,block10_positive,block10_worst_cents,block20_positive,block20_worst_cents
v38_long60_antipersist,edge0_ask100_p0.64_stc60-600,prob52,0.0,100.0,0.64,600.0,60.0,223,193,0.8654708520179372,14.0,305.9,0.045766590389016024,6.77,7.23,0.023635174893756133,3.3700000000000006,2.3100000000000005,158,35,140,53,79.24870466321244,4.447469208103216,0.8369617387131564,460.367,74,67,0.9054054054054054,5.18,104.0,0.0498076923076923,2.53,2.65,0.02548076923076923,1.3099999999999998,0.9099999999999998,50,17,47,20,77.61194029850746,4.051491696904999,0.8166343199541247,534.2018059701493,75,62,0.8266666666666667,3.12,100.06,0.03118129122526484,2.22,0.8999999999999999,0.008994603238057165,-0.3400000000000001,-0.7000000000000001,49,13,44,18,80.69354838709677,3.360120554271794,0.8405366894136855,435.5166451612903,372,322,0.8655913978494624,22.3,509.96,0.043728919915287476,11.52,10.780000000000001,0.02113891285591027,4.340000000000001,2.5200000000000005,257,65,231,91,79.1863354037267,4.155711103172071,0.8334204650689879,470.9452919254658,0.8266666666666667,3.12,0.8999999999999999,-0.7000000000000001,True,True,False,True,block_first_edge_12_20,12.0,20.0,-0.3400000000000001,False,4,5,-60.0,5,-213.0,11,-311.0
v38_long60_antipersist,edge0_ask100_p0.64_stc60-600,prob53,0.0,100.0,0.64,600.0,60.0,223,193,0.8654708520179372,13.5,305.9,0.044132069303694024,6.81,6.69,0.02186989212160837,2.8300000000000005,1.7500000000000004,158,35,139,54,79.24870466321244,4.447469208103216,0.8369617387131564,460.367,74,67,0.9054054054054054,5.18,104.0,0.0498076923076923,2.53,2.65,0.02548076923076923,1.3099999999999998,0.9099999999999998,50,17,47,20,77.61194029850746,4.051491696904999,0.8166343199541247,534.2018059701493,75,62,0.8266666666666667,3.52,100.06,0.03517889266440136,2.22,1.2999999999999998,0.012992204677193682,0.05999999999999983,-0.30000000000000016,49,13,44,18,80.69354838709677,3.360120554271794,0.8405366894136855,435.5166451612903,372,322,0.8655913978494624,22.2,509.96,0.04353282610400816,11.56,10.639999999999999,0.020864381520119223,4.199999999999998,2.3599999999999985,257,65,230,92,79.1863354037267,4.155711103172071,0.8334204650689879,470.9452919254658,0.8266666666666667,3.52,1.2999999999999998,-0.30000000000000016,True,True,False,True,block_first_edge_12_20,12.0,20.0,0.05999999999999983,True,4,5,-60.0,5,-213.0,11,-311.0
v38_long60_antipersist,edge0_ask100_p0.64_stc60-600,prob54,0.0,100.0,0.64,600.0,60.0,223,193,0.8654708520179372,14.4,305.9,0.047074207257273626,6.81,7.590000000000001,0.024812030075187973,3.730000000000001,2.650000000000001,158,35,139,54,79.24870466321244,4.447469208103216,0.8369617387131564,460.367,74,67,0.9054054054054054,5.34,104.0,0.05134615384615385,2.53,2.81,0.02701923076923077,1.47,1.0699999999999998,50,17,47,20,77.61194029850746,4.051491696904999,0.8166343199541247,534.2018059701493,75,62,0.8266666666666667,4.16,100.06,0.04157505496701979,2.22,1.94,0.01938836697981211,0.7,0.33999999999999997,49,13,44,18,80.69354838709677,3.360120554271794,0.8405366894136855,435.5166451612903,372,322,0.8655913978494624,23.9,509.96,0.04686642089575653,11.56,12.339999999999998,0.024197976311867594,5.899999999999998,4.059999999999998,257,65,230,92,79.1863354037267,4.155711103172071,0.8334204650689879,470.9452919254658,0.8266666666666667,4.16,1.94,0.33999999999999997,True,True,True,True,block_first_edge_12_20,12.0,20.0,0.7,True,4,5,-60.0,5,-213.0,12,-311.0
v38_long60_antipersist,edge0_ask100_p0.64_stc60-600,take8_or_prob52,0.0,100.0,0.64,600.0,60.0,223,193,0.8654708520179372,7.44,305.9,0.024321673749591374,8.4,-0.96,-0.0031382804838182413,-4.82,-7.82,158,35,43,150,79.24870466321244,4.447469208103216,0.8369617387131564,460.367,74,67,0.9054054054054054,2.12,104.0,0.020384615384615386,3.19,-1.0699999999999998,-0.010288461538461536,-2.41,-3.55,50,17,10,57,77.61194029850746,4.051491696904999,0.8166343199541247,534.2018059701493,75,62,0.8266666666666667,1.38,100.06,0.013791724965020987,2.62,-1.2400000000000002,-0.012392564461323207,-2.4800000000000004,-3.3800000000000003,49,13,17,45,80.69354838709677,3.360120554271794,0.8405366894136855,435.5166451612903,372,322,0.8655913978494624,10.94,509.96,0.021452662953957174,14.21,-3.2700000000000014,-0.006412267628833637,-9.71,-14.75,257,65,70,252,79.1863354037267,4.155711103172071,0.8334204650689879,470.9452919254658,0.8266666666666667,1.38,-1.2400000000000002,-7.82,True,False,False,True,block_first_edge_12_20,12.0,20.0,-4.82,False,1,5,-399.0,3,-345.0,7,-331.0
v38_long60_antipersist,edge0_ask100_p0.64_stc60-600,take10_or_prob52,0.0,100.0,0.64,600.0,60.0,223,193,0.8654708520179372,10.52,305.9,0.03439032363517489,8.21,2.3099999999999987,0.007551487414187639,-1.5500000000000012,-4.410000000000001,158,35,50,143,79.24870466321244,4.447469208103216,0.8369617387131564,460.367,74,67,0.9054054054054054,1.92,104.0,0.01846153846153846,3.12,-1.2000000000000002,-0.01153846153846154,-2.54,-3.66,50,17,11,56,77.61194029850746,4.051491696904999,0.8166343199541247,534.2018059701493,75,62,0.8266666666666667,0.52,100.06,0.005196881870877474,2.62,-2.1,-0.02098740755546672,-3.34,-4.22,49,13,18,44,80.69354838709677,3.360120554271794,0.8405366894136855,435.5166451612903,372,322,0.8655913978494624,12.96,509.96,0.02541375794179936,13.95,-0.9899999999999984,-0.0019413287316652256,-7.429999999999999,-12.29,257,65,79,243,79.1863354037267,4.155711103172071,0.8334204650689879,470.9452919254658,0.8266666666666667,0.52,-2.1,-4.410000000000001,True,False,False,True,block_first_edge_12_20,12.0,20.0,-3.34,False,1,5,-300.0,3,-268.0,8,-319.0
v38_long60_antipersist,edge0_ask100_p0.64_stc60-600,take12_or_prob52,0.0,100.0,0.64,600.0,60.0,223,193,0.8654708520179372,12.8,305.9,0.041843739784243224,8.0,4.800000000000001,0.01569140241909121,0.9400000000000008,-1.7199999999999993,158,35,60,133,79.24870466321244,4.447469208103216,0.8369617387131564,460.367,74,67,0.9054054054054054,3.2,104.0,0.03076923076923077,3.06,0.14000000000000012,0.0013461538461538474,-1.2,-2.26,50,17,14,53,77.61194029850746,4.051491696904999,0.8166343199541247,534.2018059701493,75,62,0.8266666666666667,1.36,100.06,0.013591844893064161,2.55,-1.1899999999999997,-0.011892864281431138,-2.4299999999999997,-3.2299999999999995,49,13,22,40,80.69354838709677,3.360120554271794,0.8405366894136855,435.5166451612903,372,322,0.8655913978494624,17.36,509.96,0.03404188563808926,13.61,3.75,0.007353517922974351,-2.6900000000000004,-7.21,257,65,96,226,79.1863354037267,4.155711103172071,0.8334204650689879,470.9452919254658,0.8266666666666667,1.36,-1.1899999999999997,-3.2299999999999995,True,False,False,True,block_first_edge_12_20,12.0,20.0,-2.4299999999999997,False,2,5,-226.0,4,-245.0,10,-278.0
v38_long60_antipersist,edge0_ask100_p0.64_stc120-600,hold,0.0,100.0,0.64,600.0,120.0,223,192,0.8609865470852018,10.08,303.92,0.03316662279547249,4.88,5.2,0.01710976572782311,1.3600000000000003,1.3600000000000003,157,35,192,0,79.14583333333333,4.469683094593829,0.8361551642792717,462.1529479166666,74,67,0.9054054054054054,-4.0,104.0,-0.038461538461538464,1.82,-5.82,-0.055961538461538465,-7.16,-7.16,50,17,67,0,77.61194029850746,4.051491696904999,0.8166343199541247,534.2018059701493,75,60,0.8,-2.98,96.98,-0.030727985151577642,1.48,-4.46,-0.045988863683233655,-5.66,-5.66,47,13,60,0,80.81666666666666,3.2859304866966332,0.8410259715336329,446.1688833333334,372,319,0.8575268817204301,3.1,504.9,0.006139829669241434,8.18,-5.08,-0.010061398296692415,-11.46,-11.46,254,65,319,0,79.13793103448276,4.1592003982960755,0.8329713143277884,474.2790595611285,0.8,-4.0,-5.82,-7.16,False,False,False,True,block_first_edge_12_20,12.0,20.0,-7.16,False,1,5,-429.0,3,-634.0,10,-684.0
v38_long60_antipersist,edge0_ask100_p0.64_stc120-600,prob49,0.0,100.0,0.64,600.0,120.0,223,192,0.8609865470852018,11.94,303.92,0.039286654382732294,6.62,5.319999999999999,0.017504606475388255,1.4799999999999995,0.4599999999999995,157,35,141,51,79.14583333333333,4.469683094593829,0.8361551642792717,462.1529479166666,74,67,0.9054054054054054,4.58,104.0,0.04403846153846154,2.52,2.06,0.019807692307692307,0.72,0.31999999999999995,50,17,47,20,77.61194029850746,4.051491696904999,0.8166343199541247,534.2018059701493,75,60,0.8,0.42,96.98,0.004330789853578057,2.14,-1.7200000000000002,-0.017735615590843475,-2.92,-3.28,47,13,42,18,80.81666666666666,3.2859304866966332,0.8410259715336329,446.1688833333334,372,319,0.8575268817204301,16.94,504.9,0.03355119825708061,11.28,5.660000000000002,0.011210140621905331,-0.719999999999998,-2.4999999999999982,254,65,230,89,79.13793103448276,4.1592003982960755,0.8329713143277884,474.2790595611285,0.8,0.42,-1.7200000000000002,-3.28,True,False,False,True,block_first_edge_12_20,12.0,20.0,-2.92,False,3,5,-311.0,5,-494.0,10,-401.0
v38_long60_antipersist,edge0_ask100_p0.64_stc120-600,prob50,0.0,100.0,0.64,600.0,120.0,223,192,0.8609865470852018,12.44,303.92,0.04093182416425375,6.62,5.819999999999999,0.01914977625690971,1.9799999999999995,0.9599999999999995,157,35,141,51,79.14583333333333,4.469683094593829,0.8361551642792717,462.1529479166666,74,67,0.9054054054054054,4.92,104.0,0.04730769230769231,2.53,2.39,0.02298076923076923,1.05,0.65,50,17,47,20,77.61194029850746,4.051491696904999,0.8166343199541247,534.2018059701493,75,60,0.8,0.76,96.98,0.007836667354093628,2.14,-1.3800000000000001,-0.014229738090327904,-2.58,-2.94,47,13,42,18,80.81666666666666,3.2859304866966332,0.8410259715336329,446.1688833333334,372,319,0.8575268817204301,18.12,504.9,0.03588829471182413,11.29,6.830000000000002,0.013527431174490002,0.45000000000000195,-1.329999999999998,254,65,230,89,79.13793103448276,4.1592003982960755,0.8329713143277884,474.2790595611285,0.8,0.76,-1.3800000000000001,-2.94,True,False,False,True,block_first_edge_12_20,12.0,20.0,-2.58,False,3,5,-261.0,5,-494.0,10,-401.0
v38_long60_antipersist,edge0_ask100_p0.64_stc120-600,prob51,0.0,100.0,0.64,600.0,120.0,223,192,0.8609865470852018,11.72,303.92,0.03856277967886286,6.72,5.000000000000001,0.016451697815214533,1.160000000000001,0.10000000000000098,157,35,139,53,79.14583333333333,4.469683094593829,0.8361551642792717,462.1529479166666,74,67,0.9054054054054054,4.98,104.0,0.04788461538461539,2.53,2.4500000000000006,0.023557692307692314,1.1100000000000005,0.7100000000000005,50,17,47,20,77.61194029850746,4.051491696904999,0.8166343199541247,534.2018059701493,75,60,0.8,1.16,96.98,0.011961229119406062,2.15,-0.99,-0.010208290369148278,-2.19,-2.55,47,13,42,18,80.81666666666666,3.2859304866966332,0.8410259715336329,446.1688833333334,372,319,0.8575268817204301,17.86,504.9,0.0353733412556942,11.4,6.459999999999999,0.012794612794612793,0.07999999999999918,-1.7400000000000009,254,65,228,91,79.13793103448276,4.1592003982960755,0.8329713143277884,474.2790595611285,0.8,1.16,-0.99,-2.55,True,False,False,True,block_first_edge_12_20,12.0,20.0,-2.19,False,1,5,-123.0,5,-415.0,12,-401.0
v38_long60_antipersist,edge0_ask100_p0.64_stc120-600,prob52,0.0,100.0,0.64,600.0,120.0,223,192,0.8609865470852018,13.98,303.92,0.04599894709133982,6.76,7.220000000000001,0.02375625164516978,3.380000000000001,2.3200000000000007,157,35,139,53,79.14583333333333,4.469683094593829,0.8361551642792717,462.1529479166666,74,67,0.9054054054054054,5.18,104.0,0.0498076923076923,2.53,2.65,0.02548076923076923,1.3099999999999998,0.9099999999999998,50,17,47,20,77.61194029850746,4.051491696904999,0.8166343199541247,534.2018059701493,75,60,0.8,2.2,96.98,0.022685089709218398,2.17,0.03000000000000025,0.0003093421323984352,-1.1699999999999997,-1.5299999999999998,47,13,42,18,80.81666666666666,3.2859304866966332,0.8410259715336329,446.1688833333334,372,319,0.8575268817204301,21.36,504.9,0.04230540701128936,11.46,9.899999999999999,0.0196078431372549,3.5199999999999987,1.6999999999999986,254,65,228,91,79.13793103448276,4.1592003982960755,0.8329713143277884,474.2790595611285,0.8,2.2,0.03000000000000025,-1.5299999999999998,True,True,False,True,block_first_edge_12_20,12.0,20.0,-1.1699999999999997,False,4,5,-59.0,5,-351.0,13,-306.0
v38_long60_antipersist,edge0_ask100_p0.64_stc120-600,prob53,0.0,100.0,0.64,600.0,120.0,223,192,0.8609865470852018,13.48,303.92,0.04435377730981837,6.8,6.680000000000001,0.021979468281126614,2.8400000000000007,1.7600000000000007,157,35,138,54,79.14583333333333,4.469683094593829,0.8361551642792717,462.1529479166666,74,67,0.9054054054054054,5.18,104.0,0.0498076923076923,2.53,2.65,0.02548076923076923,1.3099999999999998,0.9099999999999998,50,17,47,20,77.61194029850746,4.051491696904999,0.8166343199541247,534.2018059701493,75,60,0.8,2.6,96.98,0.02680965147453083,2.17,0.43000000000000016,0.0044339038977108695,-0.7699999999999998,-1.13,47,13,42,18,80.81666666666666,3.2859304866966332,0.8410259715336329,446.1688833333334,372,319,0.8575268817204301,21.26,504.9,0.042107347989700936,11.5,9.760000000000002,0.019330560507031098,3.3800000000000017,1.5400000000000016,254,65,227,92,79.13793103448276,4.1592003982960755,0.8329713143277884,474.2790595611285,0.8,2.6,0.43000000000000016,-1.13,True,True,False,True,block_first_edge_12_20,12.0,20.0,-0.7699999999999998,False,4,5,-59.0,5,-351.0,13,-306.0
v38_long60_antipersist,edge0_ask100_p0.64_stc120-600,prob54,0.0,100.0,0.64,600.0,120.0,223,192,0.8609865470852018,14.38,303.92,0.04731508291655699,6.8,7.580000000000001,0.02494077388786523,3.740000000000001,2.660000000000001,157,35,138,54,79.14583333333333,4.469683094593829,0.8361551642792717,462.1529479166666,74,67,0.9054054054054054,5.34,104.0,0.05134615384615385,2.53,2.81,0.02701923076923077,1.47,1.0699999999999998,50,17,47,20,77.61194029850746,4.051491696904999,0.8166343199541247,534.2018059701493,75,60,0.8,3.24,96.98,0.03340895029903073,2.17,1.0700000000000003,0.011033202722210768,-0.12999999999999967,-0.48999999999999966,47,13,42,18,80.81666666666666,3.2859304866966332,0.8410259715336329,446.1688833333334,372,319,0.8575268817204301,22.96,504.9,0.0454743513567043,11.5,11.46,0.022697563874034463,5.080000000000001,3.240000000000001,254,65,227,92,79.13793103448276,4.1592003982960755,0.8329713143277884,474.2790595611285,0.8,3.24,1.0700000000000003,-0.48999999999999966,True,True,False,True,block_first_edge_12_20,12.0,20.0,-0.12999999999999967,False,4,5,-59.0,5,-351.0,14,-306.0
v38_long60_antipersist,edge0_ask100_p0.64_stc120-600,take8_or_prob52,0.0,100.0,0.64,600.0,120.0,223,192,0.8609865470852018,7.42,303.92,0.024414319557778362,8.39,-0.9700000000000006,-0.0031916293761516208,-4.8100000000000005,-7.8100000000000005,157,35,42,150,79.14583333333333,4.469683094593829,0.8361551642792717,462.1529479166666,74,67,0.9054054054054054,2.12,104.0,0.020384615384615386,3.19,-1.0699999999999998,-0.010288461538461536,-2.41,-3.55,50,17,10,57,77.61194029850746,4.051491696904999,0.8166343199541247,534.2018059701493,75,60,0.8,1.02,96.98,0.010517632501546711,2.54,-1.52,-0.015673334708187256,-2.7199999999999998,-3.5999999999999996,47,13,16,44,80.81666666666666,3.2859304866966332,0.8410259715336329,446.1688833333334,372,319,0.8575268817204301,10.56,504.9,0.020915032679738564,14.12,-3.5599999999999987,-0.007050901168548225,-9.939999999999998,-14.959999999999997,254,65,68,251,79.13793103448276,4.1592003982960755,0.8329713143277884,474.2790595611285,0.8,1.02,-1.52,-7.8100000000000005,True,False,False,True,block_first_edge_12_20,12.0,20.0,-4.8100000000000005,False,1,5,-398.0,4,-357.0,8,-345.0
v38_long60_antipersist,edge0_ask100_p0.64_stc120-600,take10_or_prob52,0.0,100.0,0.64,600.0,120.0,223,192,0.8609865470852018,10.5,303.92,0.03454856541195051,8.2,2.3000000000000007,0.0075677809949986855,-1.5399999999999991,-4.399999999999999,157,35,49,143,79.14583333333333,4.469683094593829,0.8361551642792717,462.1529479166666,74,67,0.9054054054054054,1.92,104.0,0.01846153846153846,3.12,-1.2000000000000002,-0.01153846153846154,-2.54,-3.66,50,17,11,56,77.61194029850746,4.051491696904999,0.8166343199541247,534.2018059701493,75,60,0.8,0.16,96.98,0.0016498247061249743,2.54,-2.38,-0.02454114250360899,-3.58,-4.44,47,13,17,43,80.81666666666666,3.2859304866966332,0.8410259715336329,446.1688833333334,372,319,0.8575268817204301,12.58,504.9,0.024915824915824916,13.86,-1.2799999999999994,-0.002535155476331946,-7.659999999999999,-12.5,254,65,77,242,79.13793103448276,4.1592003982960755,0.8329713143277884,474.2790595611285,0.8,0.16,-2.38,-4.44,True,False,False,True,block_first_edge_12_20,12.0,20.0,-3.58,False,1,5,-324.0,4,-375.0,10,-369.0
v38_long60_antipersist,edge0_ask100_p0.64_stc120-600,take12_or_prob52,0.0,100.0,0.64,600.0,120.0,223,192,0.8609865470852018,12.78,303.92,0.04205053961568833,7.99,4.789999999999999,0.015760726506975516,0.9499999999999993,-1.7100000000000009,157,35,59,133,79.14583333333333,4.469683094593829,0.8361551642792717,462.1529479166666,74,67,0.9054054054054054,3.2,104.0,0.03076923076923077,3.06,0.14000000000000012,0.0013461538461538474,-1.2,-2.26,50,17,14,53,77.61194029850746,4.051491696904999,0.8166343199541247,534.2018059701493,75,60,0.8,1.0,96.98,0.010311404413281088,2.47,-1.4700000000000002,-0.015157764487523201,-2.67,-3.45,47,13,21,39,80.81666666666666,3.2859304866966332,0.8410259715336329,446.1688833333334,372,319,0.8575268817204301,16.98,504.9,0.033630421865715986,13.52,3.460000000000001,0.006852842146959796,-2.919999999999999,-7.419999999999999,254,65,94,225,79.13793103448276,4.1592003982960755,0.8329713143277884,474.2790595611285,0.8,1.0,-1.4700000000000002,-3.45,True,False,False,True,block_first_edge_12_20,12.0,20.0,-2.67,False,2,5,-225.0,4,-336.0,11,-352.0
v38_long60_antipersist,edge0_ask100_p0.65_stc0-570,hold,0.0,100.0,0.65,570.0,0.0,223,195,0.874439461883408,7.28,312.72,0.02327961115374776,4.74,2.54,0.008122281913532873,-1.3599999999999999,-1.3599999999999999,160,35,195,0,80.18461538461538,4.645495905013155,0.8483011128962855,428.3128307692308,74,64,0.8648648648648649,-1.36,101.36,-0.013417521704814523,1.66,-3.02,-0.029794790844514602,-4.3,-4.3,50,14,64,0,79.1875,4.66336011411555,0.8385086011411556,507.68831250000005,75,60,0.8,-1.62,97.62,-0.016594960049170254,1.45,-3.0700000000000003,-0.031448473673427575,-4.2700000000000005,-4.2700000000000005,48,12,60,0,81.35,3.5311886457929744,0.8488118864579298,422.76783333333333,372,319,0.8575268817204301,4.3,511.7,0.008403361344537815,7.85,-3.55,-0.00693765878444401,-9.93,-9.93,258,61,319,0,80.2037617554859,4.439492374697614,0.846432541301835,443.1947460815047,0.8,-1.62,-3.0700000000000003,-4.3,False,False,False,True,block_first_edge_12_20,12.0,20.0,-4.3,False,0,5,-704.0,3,-577.0,12,-641.0
v38_long60_antipersist,edge0_ask100_p0.65_stc0-570,prob49,0.0,100.0,0.65,570.0,0.0,223,195,0.874439461883408,9.08,312.72,0.02903555896648759,6.49,2.59,0.008282169352775644,-1.31,-2.33,160,35,144,51,80.18461538461538,4.645495905013155,0.8483011128962855,428.3128307692308,74,64,0.8648648648648649,5.08,101.36,0.05011838989739542,2.26,2.8200000000000003,0.027821625887924233,1.5400000000000003,1.2000000000000002,50,14,47,17,79.1875,4.66336011411555,0.8385086011411556,507.68831250000005,75,60,0.8,1.1,97.62,0.01126818274943659,2.07,-0.9699999999999998,-0.009936488424503172,-2.17,-2.51,48,12,43,17,81.35,3.5311886457929744,0.8488118864579298,422.76783333333333,372,319,0.8575268817204301,15.26,511.7,0.029822161422708618,10.82,4.4399999999999995,0.008676959155755325,-1.9400000000000004,-3.6400000000000006,258,61,234,85,80.2037617554859,4.439492374697614,0.846432541301835,443.1947460815047,0.8,1.1,-0.9699999999999998,-2.51,True,False,False,True,block_first_edge_12_20,12.0,20.0,-2.17,False,2,5,-465.0,4,-582.0,10,-528.0
v38_long60_antipersist,edge0_ask100_p0.65_stc0-570,prob50,0.0,100.0,0.65,570.0,0.0,223,195,0.874439461883408,9.58,312.72,0.03063443335891532,6.49,3.09,0.009881043745203376,-0.81,-1.83,160,35,144,51,80.18461538461538,4.645495905013155,0.8483011128962855,428.3128307692308,74,64,0.8648648648648649,5.42,101.36,0.05347277032359905,2.27,3.15,0.031077348066298343,1.8699999999999999,1.5299999999999998,50,14,47,17,79.1875,4.66336011411555,0.8385086011411556,507.68831250000005,75,60,0.8,1.44,97.62,0.014751075599262444,2.07,-0.6299999999999999,-0.006453595574677319,-1.8299999999999998,-2.17,48,12,43,17,81.35,3.5311886457929744,0.8488118864579298,422.76783333333333,372,319,0.8575268817204301,16.44,511.7,0.03212820011725621,10.83,5.610000000000001,0.010963455149501663,-0.7699999999999987,-2.469999999999999,258,61,234,85,80.2037617554859,4.439492374697614,0.846432541301835,443.1947460815047,0.8,1.44,-0.6299999999999999,-2.17,True,False,False,True,block_first_edge_12_20,12.0,20.0,-1.8299999999999998,False,2,5,-415.0,4,-582.0,10,-528.0
v38_long60_antipersist,edge0_ask100_p0.65_stc0-570,prob51,0.0,100.0,0.65,570.0,0.0,223,195,0.874439461883408,8.86,312.72,0.028332054233819386,6.59,2.2699999999999996,0.007258889741621896,-1.6300000000000003,-2.6900000000000004,160,35,142,53,80.18461538461538,4.645495905013155,0.8483011128962855,428.3128307692308,74,64,0.8648648648648649,5.48,101.36,0.054064719810576166,2.27,3.2100000000000004,0.03166929755327546,1.9300000000000004,1.5900000000000003,50,14,47,17,79.1875,4.66336011411555,0.8385086011411556,507.68831250000005,75,60,0.8,1.84,97.62,0.01884859659905757,2.08,-0.24,-0.002458512599877074,-1.44,-1.78,48,12,43,17,81.35,3.5311886457929744,0.8488118864579298,422.76783333333333,372,319,0.8575268817204301,16.18,511.7,0.03162008989642369,10.94,5.24,0.010240375219855385,-1.1399999999999997,-2.88,258,61,232,87,80.2037617554859,4.439492374697614,0.846432541301835,443.1947460815047,0.8,1.84,-0.24,-2.6900000000000004,True,False,False,True,block_first_edge_12_20,12.0,20.0,-1.6300000000000003,False,2,5,-297.0,4,-503.0,11,-449.0
v38_long60_antipersist,edge0_ask100_p0.65_stc0-570,prob52,0.0,100.0,0.65,570.0,0.0,223,195,0.874439461883408,10.16,312.72,0.03248912765413149,6.61,3.55,0.011352008186236887,-0.3500000000000001,-1.4100000000000001,160,35,142,53,80.18461538461538,4.645495905013155,0.8483011128962855,428.3128307692308,74,64,0.8648648648648649,5.68,101.36,0.056037884767166535,2.27,3.4099999999999997,0.03364246250986582,2.13,1.7899999999999998,50,14,47,17,79.1875,4.66336011411555,0.8385086011411556,507.68831250000005,75,60,0.8,2.88,97.62,0.029502151198524888,2.1,0.7799999999999998,0.007990165949600489,-0.42000000000000015,-0.7600000000000002,48,12,43,17,81.35,3.5311886457929744,0.8488118864579298,422.76783333333333,372,319,0.8575268817204301,18.72,511.7,0.03658393589994137,10.98,7.739999999999998,0.015126050420168064,1.3599999999999985,-0.38000000000000145,258,61,232,87,80.2037617554859,4.439492374697614,0.846432541301835,443.1947460815047,0.8,2.88,0.7799999999999998,-1.4100000000000001,True,True,False,True,block_first_edge_12_20,12.0,20.0,-0.42000000000000015,False,3,5,-259.0,5,-439.0,13,-489.0
v38_long60_antipersist,edge0_ask100_p0.65_stc0-570,prob53,0.0,100.0,0.65,570.0,0.0,223,195,0.874439461883408,9.54,312.72,0.0305065234075211,6.65,2.889999999999999,0.00924149398823228,-1.0100000000000011,-2.090000000000001,160,35,141,54,80.18461538461538,4.645495905013155,0.8483011128962855,428.3128307692308,74,64,0.8648648648648649,5.68,101.36,0.056037884767166535,2.27,3.4099999999999997,0.03364246250986582,2.13,1.7899999999999998,50,14,47,17,79.1875,4.66336011411555,0.8385086011411556,507.68831250000005,75,60,0.8,2.88,97.62,0.029502151198524888,2.1,0.7799999999999998,0.007990165949600489,-0.42000000000000015,-0.7600000000000002,48,12,43,17,81.35,3.5311886457929744,0.8488118864579298,422.76783333333333,372,319,0.8575268817204301,18.1,511.7,0.03537228845026383,11.02,7.080000000000002,0.013836232167285523,0.700000000000002,-1.059999999999998,258,61,231,88,80.2037617554859,4.439492374697614,0.846432541301835,443.1947460815047,0.8,2.88,0.7799999999999998,-2.090000000000001,True,True,False,True,block_first_edge_12_20,12.0,20.0,-1.0100000000000011,False,3,5,-239.0,5,-439.0,13,-489.0
