label,chooser,min_score,ask_max,min_seconds_to_close,gate,coverage_pass,target_pass,nondegenerate_pass,wilson_pass,min_test_accuracy,min_test_coverage,min_test_wilson,all_base_markets,all_markets,all_wins,all_losses,all_accuracy,all_coverage,all_wilson95_lower,all_gross_pnl_cents,all_median_ask,all_median_seconds_to_close,train_base_markets,train_markets,train_wins,train_losses,train_accuracy,train_coverage,train_wilson95_lower,train_gross_pnl_cents,train_median_ask,train_median_seconds_to_close,validation_base_markets,validation_markets,validation_wins,validation_losses,validation_accuracy,validation_coverage,validation_wilson95_lower,validation_gross_pnl_cents,validation_median_ask,validation_median_seconds_to_close,holdout_base_markets,holdout_markets,holdout_wins,holdout_losses,holdout_accuracy,holdout_coverage,holdout_wilson95_lower,holdout_gross_pnl_cents,holdout_median_ask,holdout_median_seconds_to_close
pure=score_physics_min_rv_drift; score_physics_min_rv_drift>=0.95; ask<=100; sec>=120,score_physics_min_rv_drift,0.95,100.0,120.0,none,False,False,False,False,1.0,0.40625,0.7719046276458015,156,77,76,1,0.987012987012987,0.4935897435897436,0.9300380108531947,149.0,97.0,286.895,93,50,49,1,0.98,0.5376344086021505,0.895045564103622,59.0,97.0,287.028,31,14,14,0,1.0,0.45161290322580644,0.7846891972623642,42.0,97.0,298.8865,32,13,13,0,1.0,0.40625,0.7719046276458015,48.0,97.0,286.895
pure=brownian_p_rv_15m; brownian_p_rv_15m>=0.95; ask<=100; sec>=60; spread<=4,brownian_p_rv_15m,0.95,100.0,60.0,spread<=4,False,False,False,False,1.0,0.65625,0.8453609810751531,156,110,108,2,0.9818181818181818,0.7051282051282052,0.9361198354061878,247.0,97.0,267.2635,93,66,64,2,0.9696969696969697,0.7096774193548387,0.8960747808829028,21.0,97.0,283.22950000000003,31,23,23,0,1.0,0.7419354838709677,0.8568833815495732,104.0,97.0,215.352,32,21,21,0,1.0,0.65625,0.8453609810751531,122.0,96.0,263.03
pure=brownian_p_rv_15m; brownian_p_rv_15m>=0.95; ask<=100; sec>=60; margin_rv15>=0.5,brownian_p_rv_15m,0.95,100.0,60.0,margin_rv15>=0.5,False,False,False,False,1.0,0.65625,0.8453609810751531,156,110,108,2,0.9818181818181818,0.7051282051282052,0.9361198354061878,247.0,97.0,267.2635,93,66,64,2,0.9696969696969697,0.7096774193548387,0.8960747808829028,21.0,97.0,283.22950000000003,31,23,23,0,1.0,0.7419354838709677,0.8568833815495732,104.0,97.0,215.352,32,21,21,0,1.0,0.65625,0.8453609810751531,122.0,96.0,263.03
pure=brownian_p_rv_15m; brownian_p_rv_15m>=0.95; ask<=100; sec>=60,brownian_p_rv_15m,0.95,100.0,60.0,none,False,False,False,False,1.0,0.65625,0.8453609810751531,156,110,108,2,0.9818181818181818,0.7051282051282052,0.9361198354061878,247.0,97.0,267.2635,93,66,64,2,0.9696969696969697,0.7096774193548387,0.8960747808829028,21.0,97.0,283.22950000000003,31,23,23,0,1.0,0.7419354838709677,0.8568833815495732,104.0,97.0,215.352,32,21,21,0,1.0,0.65625,0.8453609810751531,122.0,96.0,263.03
pure=brownian_p_rv_15m; brownian_p_rv_15m>=0.95; ask<=100; sec>=60; adverse15<=10,brownian_p_rv_15m,0.95,100.0,60.0,adverse15<=10,False,False,False,False,1.0,0.65625,0.8453609810751531,156,110,108,2,0.9818181818181818,0.7051282051282052,0.9361198354061878,247.0,97.0,267.2635,93,66,64,2,0.9696969696969697,0.7096774193548387,0.8960747808829028,21.0,97.0,283.22950000000003,31,23,23,0,1.0,0.7419354838709677,0.8568833815495732,104.0,97.0,215.352,32,21,21,0,1.0,0.65625,0.8453609810751531,122.0,96.0,263.03
pure=brownian_p_rv_15m; brownian_p_rv_15m>=0.95; ask<=100; sec>=60; margin_rv15>=0,brownian_p_rv_15m,0.95,100.0,60.0,margin_rv15>=0,False,False,False,False,1.0,0.65625,0.8453609810751531,156,110,108,2,0.9818181818181818,0.7051282051282052,0.9361198354061878,247.0,97.0,267.2635,93,66,64,2,0.9696969696969697,0.7096774193548387,0.8960747808829028,21.0,97.0,283.22950000000003,31,23,23,0,1.0,0.7419354838709677,0.8568833815495732,104.0,97.0,215.352,32,21,21,0,1.0,0.65625,0.8453609810751531,122.0,96.0,263.03
pure=score_physics_mean_rv15_rv30; score_physics_mean_rv15_rv30>=0.95; ask<=100; sec>=240; spread<=4,score_physics_mean_rv15_rv30,0.95,100.0,240.0,spread<=4,False,False,False,False,1.0,0.21875,0.6456695649333126,156,48,47,1,0.9791666666666666,0.3076923076923077,0.8910078200474814,101.0,96.5,406.954,93,33,32,1,0.9696969696969697,0.3548387096774194,0.846812746178811,31.0,97.0,408.814,31,8,8,0,1.0,0.25806451612903225,0.6755924351161198,33.0,97.0,397.61800000000005,32,7,7,0,1.0,0.21875,0.6456695649333126,37.0,96.0,392.134
pure=score_physics_mean_rv15_rv30; score_physics_mean_rv15_rv30>=0.95; ask<=100; sec>=240,score_physics_mean_rv15_rv30,0.95,100.0,240.0,none,False,False,False,False,1.0,0.21875,0.6456695649333126,156,48,47,1,0.9791666666666666,0.3076923076923077,0.8910078200474814,101.0,96.5,406.954,93,33,32,1,0.9696969696969697,0.3548387096774194,0.846812746178811,31.0,97.0,408.814,31,8,8,0,1.0,0.25806451612903225,0.6755924351161198,33.0,97.0,397.61800000000005,32,7,7,0,1.0,0.21875,0.6456695649333126,37.0,96.0,392.134
pure=score_physics_mean_rv15_rv30; score_physics_mean_rv15_rv30>=0.95; ask<=100; sec>=240; adverse15<=10,score_physics_mean_rv15_rv30,0.95,100.0,240.0,adverse15<=10,False,False,False,False,1.0,0.21875,0.6456695649333126,156,48,47,1,0.9791666666666666,0.3076923076923077,0.8910078200474814,101.0,96.5,406.954,93,33,32,1,0.9696969696969697,0.3548387096774194,0.846812746178811,31.0,97.0,408.814,31,8,8,0,1.0,0.25806451612903225,0.6755924351161198,33.0,97.0,397.61800000000005,32,7,7,0,1.0,0.21875,0.6456695649333126,37.0,96.0,392.134
pure=score_physics_mean_rv15_rv30; score_physics_mean_rv15_rv30>=0.95; ask<=100; sec>=240; margin_rv15>=0.5,score_physics_mean_rv15_rv30,0.95,100.0,240.0,margin_rv15>=0.5,False,False,False,False,1.0,0.21875,0.6456695649333126,156,48,47,1,0.9791666666666666,0.3076923076923077,0.8910078200474814,101.0,96.5,406.954,93,33,32,1,0.9696969696969697,0.3548387096774194,0.846812746178811,31.0,97.0,408.814,31,8,8,0,1.0,0.25806451612903225,0.6755924351161198,33.0,97.0,397.61800000000005,32,7,7,0,1.0,0.21875,0.6456695649333126,37.0,96.0,392.134
pure=score_physics_mean_rv15_rv30; score_physics_mean_rv15_rv30>=0.95; ask<=100; sec>=240; margin_rv15>=0,score_physics_mean_rv15_rv30,0.95,100.0,240.0,margin_rv15>=0,False,False,False,False,1.0,0.21875,0.6456695649333126,156,48,47,1,0.9791666666666666,0.3076923076923077,0.8910078200474814,101.0,96.5,406.954,93,33,32,1,0.9696969696969697,0.3548387096774194,0.846812746178811,31.0,97.0,408.814,31,8,8,0,1.0,0.25806451612903225,0.6755924351161198,33.0,97.0,397.61800000000005,32,7,7,0,1.0,0.21875,0.6456695649333126,37.0,96.0,392.134
pure=brownian_p_rv_30m; brownian_p_rv_30m>=0.95; ask<=100; sec>=240; adverse15<=10,brownian_p_rv_30m,0.95,100.0,240.0,adverse15<=10,False,False,False,False,1.0,0.21875,0.6456695649333126,156,48,47,1,0.9791666666666666,0.3076923076923077,0.8910078200474814,100.0,97.0,409.45000000000005,93,32,31,1,0.96875,0.34408602150537637,0.8425573617998744,16.0,97.0,413.4855,31,9,9,0,1.0,0.2903225806451613,0.700854951580456,47.0,96.0,373.945,32,7,7,0,1.0,0.21875,0.6456695649333126,37.0,96.0,410.086
pure=brownian_p_rv_15m; brownian_p_rv_15m>=0.95; ask<=100; sec>=120; margin_rv15>=0.5,brownian_p_rv_15m,0.95,100.0,120.0,margin_rv15>=0.5,False,False,False,False,1.0,0.5625,0.8241207763533424,156,92,90,2,0.9782608695652174,0.5897435897435898,0.9241650601730416,212.0,97.0,293.284,93,56,54,2,0.9642857142857143,0.6021505376344086,0.878812198195099,7.0,97.0,293.284,31,18,18,0,1.0,0.5806451612903226,0.8241207763533424,91.0,97.0,278.313,32,18,18,0,1.0,0.5625,0.8241207763533424,114.0,94.5,325.1915
pure=brownian_p_rv_15m; brownian_p_rv_15m>=0.95; ask<=100; sec>=120; adverse15<=10,brownian_p_rv_15m,0.95,100.0,120.0,adverse15<=10,False,False,False,False,1.0,0.5625,0.8241207763533424,156,92,90,2,0.9782608695652174,0.5897435897435898,0.9241650601730416,212.0,97.0,293.284,93,56,54,2,0.9642857142857143,0.6021505376344086,0.878812198195099,7.0,97.0,293.284,31,18,18,0,1.0,0.5806451612903226,0.8241207763533424,91.0,97.0,278.313,32,18,18,0,1.0,0.5625,0.8241207763533424,114.0,94.5,325.1915
pure=brownian_p_rv_15m; brownian_p_rv_15m>=0.95; ask<=100; sec>=120; spread<=4,brownian_p_rv_15m,0.95,100.0,120.0,spread<=4,False,False,False,False,1.0,0.5625,0.8241207763533424,156,92,90,2,0.9782608695652174,0.5897435897435898,0.9241650601730416,212.0,97.0,293.284,93,56,54,2,0.9642857142857143,0.6021505376344086,0.878812198195099,7.0,97.0,293.284,31,18,18,0,1.0,0.5806451612903226,0.8241207763533424,91.0,97.0,278.313,32,18,18,0,1.0,0.5625,0.8241207763533424,114.0,94.5,325.1915
pure=brownian_p_rv_15m; brownian_p_rv_15m>=0.95; ask<=100; sec>=120,brownian_p_rv_15m,0.95,100.0,120.0,none,False,False,False,False,1.0,0.5625,0.8241207763533424,156,92,90,2,0.9782608695652174,0.5897435897435898,0.9241650601730416,212.0,97.0,293.284,93,56,54,2,0.9642857142857143,0.6021505376344086,0.878812198195099,7.0,97.0,293.284,31,18,18,0,1.0,0.5806451612903226,0.8241207763533424,91.0,97.0,278.313,32,18,18,0,1.0,0.5625,0.8241207763533424,114.0,94.5,325.1915
pure=brownian_p_rv_15m; brownian_p_rv_15m>=0.95; ask<=100; sec>=120; margin_rv15>=0,brownian_p_rv_15m,0.95,100.0,120.0,margin_rv15>=0,False,False,False,False,1.0,0.5625,0.8241207763533424,156,92,90,2,0.9782608695652174,0.5897435897435898,0.9241650601730416,212.0,97.0,293.284,93,56,54,2,0.9642857142857143,0.6021505376344086,0.878812198195099,7.0,97.0,293.284,31,18,18,0,1.0,0.5806451612903226,0.8241207763533424,91.0,97.0,278.313,32,18,18,0,1.0,0.5625,0.8241207763533424,114.0,94.5,325.1915
pure=score_physics_min_rv_drift; score_physics_min_rv_drift>=0.95; ask<=100; sec>=240; adverse15<=10,score_physics_min_rv_drift,0.95,100.0,240.0,adverse15<=10,False,False,False,False,1.0,0.21875,0.6456695649333126,156,45,44,1,0.9777777777777777,0.28846153846153844,0.8843331823158513,62.0,97.0,389.026,93,30,29,1,0.9666666666666667,0.3225806451612903,0.8332960900859081,3.0,97.0,390.21450000000004,31,8,8,0,1.0,0.25806451612903225,0.6755924351161198,27.0,97.0,378.3905,32,7,7,0,1.0,0.21875,0.6456695649333126,32.0,96.0,362.067
pure=score_physics_min_rv_drift; score_physics_min_rv_drift>=0.95; ask<=100; sec>=240; spread<=4,score_physics_min_rv_drift,0.95,100.0,240.0,spread<=4,False,False,False,False,1.0,0.21875,0.6456695649333126,156,45,44,1,0.9777777777777777,0.28846153846153844,0.8843331823158513,62.0,97.0,389.026,93,30,29,1,0.9666666666666667,0.3225806451612903,0.8332960900859081,3.0,97.0,390.21450000000004,31,8,8,0,1.0,0.25806451612903225,0.6755924351161198,27.0,97.0,378.3905,32,7,7,0,1.0,0.21875,0.6456695649333126,32.0,96.0,362.067
pure=score_physics_min_rv_drift; score_physics_min_rv_drift>=0.95; ask<=100; sec>=240,score_physics_min_rv_drift,0.95,100.0,240.0,none,False,False,False,False,1.0,0.21875,0.6456695649333126,156,45,44,1,0.9777777777777777,0.28846153846153844,0.8843331823158513,62.0,97.0,389.026,93,30,29,1,0.9666666666666667,0.3225806451612903,0.8332960900859081,3.0,97.0,390.21450000000004,31,8,8,0,1.0,0.25806451612903225,0.6755924351161198,27.0,97.0,378.3905,32,7,7,0,1.0,0.21875,0.6456695649333126,32.0,96.0,362.067
pure=score_physics_min_rv_drift; score_physics_min_rv_drift>=0.95; ask<=100; sec>=240; margin_rv15>=0,score_physics_min_rv_drift,0.95,100.0,240.0,margin_rv15>=0,False,False,False,False,1.0,0.21875,0.6456695649333126,156,45,44,1,0.9777777777777777,0.28846153846153844,0.8843331823158513,62.0,97.0,389.026,93,30,29,1,0.9666666666666667,0.3225806451612903,0.8332960900859081,3.0,97.0,390.21450000000004,31,8,8,0,1.0,0.25806451612903225,0.6755924351161198,27.0,97.0,378.3905,32,7,7,0,1.0,0.21875,0.6456695649333126,32.0,96.0,362.067
pure=score_physics_min_rv_drift; score_physics_min_rv_drift>=0.95; ask<=100; sec>=240; margin_rv15>=0.5,score_physics_min_rv_drift,0.95,100.0,240.0,margin_rv15>=0.5,False,False,False,False,1.0,0.21875,0.6456695649333126,156,45,44,1,0.9777777777777777,0.28846153846153844,0.8843331823158513,62.0,97.0,389.026,93,30,29,1,0.9666666666666667,0.3225806451612903,0.8332960900859081,3.0,97.0,390.21450000000004,31,8,8,0,1.0,0.25806451612903225,0.6755924351161198,27.0,97.0,378.3905,32,7,7,0,1.0,0.21875,0.6456695649333126,32.0,96.0,362.067
pure=brownian_p_rv_30m; brownian_p_rv_30m>=0.95; ask<=95; sec>=60; adverse15<=10,brownian_p_rv_30m,0.95,95.0,60.0,adverse15<=10,False,False,False,False,1.0,0.21875,0.6456695649333126,156,38,37,1,0.9736842105263158,0.24358974358974358,0.8650512388404787,148.0,94.0,353.5765,93,23,22,1,0.9565217391304348,0.24731182795698925,0.7900884492974113,43.0,94.0,360.758,31,8,8,0,1.0,0.25806451612903225,0.6755924351161198,53.0,95.0,263.998,32,7,7,0,1.0,0.21875,0.6456695649333126,52.0,93.0,398.292
pure=score_physics_mean_rv15_rv30; score_physics_mean_rv15_rv30>=0.95; ask<=95; sec>=60; margin_rv15>=0.5,score_physics_mean_rv15_rv30,0.95,95.0,60.0,margin_rv15>=0.5,False,False,False,False,1.0,0.1875,0.6096657120978346,156,34,33,1,0.9705882352941176,0.21794871794871795,0.8508442670731406,116.0,94.0,385.85,93,22,21,1,0.9545454545454546,0.23655913978494625,0.7820195416134267,35.0,94.0,387.3795,31,6,6,0,1.0,0.1935483870967742,0.6096657120978346,39.0,94.0,160.501,32,6,6,0,1.0,0.1875,0.6096657120978346,42.0,94.0,395.21299999999997
pure=score_physics_mean_rv15_rv30; score_physics_mean_rv15_rv30>=0.95; ask<=95; sec>=60; margin_rv15>=0,score_physics_mean_rv15_rv30,0.95,95.0,60.0,margin_rv15>=0,False,False,False,False,1.0,0.1875,0.6096657120978346,156,34,33,1,0.9705882352941176,0.21794871794871795,0.8508442670731406,116.0,94.0,385.85,93,22,21,1,0.9545454545454546,0.23655913978494625,0.7820195416134267,35.0,94.0,387.3795,31,6,6,0,1.0,0.1935483870967742,0.6096657120978346,39.0,94.0,160.501,32,6,6,0,1.0,0.1875,0.6096657120978346,42.0,94.0,395.21299999999997
pure=score_physics_mean_rv15_rv30; score_physics_mean_rv15_rv30>=0.95; ask<=95; sec>=60; adverse15<=10,score_physics_mean_rv15_rv30,0.95,95.0,60.0,adverse15<=10,False,False,False,False,1.0,0.1875,0.6096657120978346,156,34,33,1,0.9705882352941176,0.21794871794871795,0.8508442670731406,116.0,94.0,385.85,93,22,21,1,0.9545454545454546,0.23655913978494625,0.7820195416134267,35.0,94.0,387.3795,31,6,6,0,1.0,0.1935483870967742,0.6096657120978346,39.0,94.0,160.501,32,6,6,0,1.0,0.1875,0.6096657120978346,42.0,94.0,395.21299999999997
pure=score_physics_mean_rv15_rv30; score_physics_mean_rv15_rv30>=0.95; ask<=95; sec>=60; spread<=4,score_physics_mean_rv15_rv30,0.95,95.0,60.0,spread<=4,False,False,False,False,1.0,0.1875,0.6096657120978346,156,34,33,1,0.9705882352941176,0.21794871794871795,0.8508442670731406,116.0,94.0,385.85,93,22,21,1,0.9545454545454546,0.23655913978494625,0.7820195416134267,35.0,94.0,387.3795,31,6,6,0,1.0,0.1935483870967742,0.6096657120978346,39.0,94.0,160.501,32,6,6,0,1.0,0.1875,0.6096657120978346,42.0,94.0,395.21299999999997
pure=score_physics_mean_rv15_rv30; score_physics_mean_rv15_rv30>=0.95; ask<=95; sec>=60,score_physics_mean_rv15_rv30,0.95,95.0,60.0,none,False,False,False,False,1.0,0.1875,0.6096657120978346,156,34,33,1,0.9705882352941176,0.21794871794871795,0.8508442670731406,116.0,94.0,385.85,93,22,21,1,0.9545454545454546,0.23655913978494625,0.7820195416134267,35.0,94.0,387.3795,31,6,6,0,1.0,0.1935483870967742,0.6096657120978346,39.0,94.0,160.501,32,6,6,0,1.0,0.1875,0.6096657120978346,42.0,94.0,395.21299999999997
pure=brownian_p_rv_30m; brownian_p_rv_30m>=0.95; ask<=95; sec>=120; adverse15<=10,brownian_p_rv_30m,0.95,95.0,120.0,adverse15<=10,False,False,False,False,1.0,0.16129032258064516,0.5655175352168252,156,32,31,1,0.96875,0.20512820512820512,0.8425573617998744,111.0,94.0,388.18899999999996,93,21,20,1,0.9523809523809523,0.22580645161290322,0.7733063992587744,31.0,94.0,382.59,31,5,5,0,1.0,0.16129032258064516,0.5655175352168252,38.0,94.0,373.945,32,6,6,0,1.0,0.1875,0.6096657120978346,42.0,93.5,402.7245
pure=score_physics_mean_rv15_rv30; score_physics_mean_rv15_rv30>=0.95; ask<=95; sec>=120; margin_rv15>=0,score_physics_mean_rv15_rv30,0.95,95.0,120.0,margin_rv15>=0,False,False,False,False,1.0,0.0967741935483871,0.4385029682449545,156,30,29,1,0.9666666666666667,0.19230769230769232,0.8332960900859081,95.0,94.0,391.471,93,21,20,1,0.9523809523809523,0.22580645161290322,0.7733063992587744,30.0,94.0,390.808,31,3,3,0,1.0,0.0967741935483871,0.4385029682449545,23.0,93.0,387.749,32,6,6,0,1.0,0.1875,0.6096657120978346,42.0,94.0,395.21299999999997
pure=score_physics_mean_rv15_rv30; score_physics_mean_rv15_rv30>=0.95; ask<=95; sec>=120; adverse15<=10,score_physics_mean_rv15_rv30,0.95,95.0,120.0,adverse15<=10,False,False,False,False,1.0,0.0967741935483871,0.4385029682449545,156,30,29,1,0.9666666666666667,0.19230769230769232,0.8332960900859081,95.0,94.0,391.471,93,21,20,1,0.9523809523809523,0.22580645161290322,0.7733063992587744,30.0,94.0,390.808,31,3,3,0,1.0,0.0967741935483871,0.4385029682449545,23.0,93.0,387.749,32,6,6,0,1.0,0.1875,0.6096657120978346,42.0,94.0,395.21299999999997
pure=score_physics_mean_rv15_rv30; score_physics_mean_rv15_rv30>=0.95; ask<=95; sec>=120; spread<=4,score_physics_mean_rv15_rv30,0.95,95.0,120.0,spread<=4,False,False,False,False,1.0,0.0967741935483871,0.4385029682449545,156,30,29,1,0.9666666666666667,0.19230769230769232,0.8332960900859081,95.0,94.0,391.471,93,21,20,1,0.9523809523809523,0.22580645161290322,0.7733063992587744,30.0,94.0,390.808,31,3,3,0,1.0,0.0967741935483871,0.4385029682449545,23.0,93.0,387.749,32,6,6,0,1.0,0.1875,0.6096657120978346,42.0,94.0,395.21299999999997
pure=score_physics_mean_rv15_rv30; score_physics_mean_rv15_rv30>=0.95; ask<=95; sec>=120,score_physics_mean_rv15_rv30,0.95,95.0,120.0,none,False,False,False,False,1.0,0.0967741935483871,0.4385029682449545,156,30,29,1,0.9666666666666667,0.19230769230769232,0.8332960900859081,95.0,94.0,391.471,93,21,20,1,0.9523809523809523,0.22580645161290322,0.7733063992587744,30.0,94.0,390.808,31,3,3,0,1.0,0.0967741935483871,0.4385029682449545,23.0,93.0,387.749,32,6,6,0,1.0,0.1875,0.6096657120978346,42.0,94.0,395.21299999999997
pure=score_physics_mean_rv15_rv30; score_physics_mean_rv15_rv30>=0.95; ask<=95; sec>=120; margin_rv15>=0.5,score_physics_mean_rv15_rv30,0.95,95.0,120.0,margin_rv15>=0.5,False,False,False,False,1.0,0.0967741935483871,0.4385029682449545,156,30,29,1,0.9666666666666667,0.19230769230769232,0.8332960900859081,95.0,94.0,391.471,93,21,20,1,0.9523809523809523,0.22580645161290322,0.7733063992587744,30.0,94.0,390.808,31,3,3,0,1.0,0.0967741935483871,0.4385029682449545,23.0,93.0,387.749,32,6,6,0,1.0,0.1875,0.6096657120978346,42.0,94.0,395.21299999999997
pure=score_physics_min_rv_drift; score_physics_min_rv_drift>=0.95; ask<=95; sec>=60; margin_rv15>=0.5,score_physics_min_rv_drift,0.95,95.0,60.0,margin_rv15>=0.5,False,False,False,False,1.0,0.1875,0.6096657120978346,156,29,28,1,0.9655172413793104,0.1858974358974359,0.8282447812067973,81.0,94.0,312.644,93,17,16,1,0.9411764705882353,0.1827956989247312,0.7301796936242461,9.0,94.0,360.758,31,6,6,0,1.0,0.1935483870967742,0.6096657120978346,32.0,95.0,160.501,32,6,6,0,1.0,0.1875,0.6096657120978346,40.0,94.0,380.17949999999996
pure=score_physics_min_rv_drift; score_physics_min_rv_drift>=0.95; ask<=95; sec>=60; margin_rv15>=0,score_physics_min_rv_drift,0.95,95.0,60.0,margin_rv15>=0,False,False,False,False,1.0,0.1875,0.6096657120978346,156,29,28,1,0.9655172413793104,0.1858974358974359,0.8282447812067973,81.0,94.0,312.644,93,17,16,1,0.9411764705882353,0.1827956989247312,0.7301796936242461,9.0,94.0,360.758,31,6,6,0,1.0,0.1935483870967742,0.6096657120978346,32.0,95.0,160.501,32,6,6,0,1.0,0.1875,0.6096657120978346,40.0,94.0,380.17949999999996
pure=score_physics_min_rv_drift; score_physics_min_rv_drift>=0.95; ask<=95; sec>=60; adverse15<=10,score_physics_min_rv_drift,0.95,95.0,60.0,adverse15<=10,False,False,False,False,1.0,0.1875,0.6096657120978346,156,29,28,1,0.9655172413793104,0.1858974358974359,0.8282447812067973,81.0,94.0,312.644,93,17,16,1,0.9411764705882353,0.1827956989247312,0.7301796936242461,9.0,94.0,360.758,31,6,6,0,1.0,0.1935483870967742,0.6096657120978346,32.0,95.0,160.501,32,6,6,0,1.0,0.1875,0.6096657120978346,40.0,94.0,380.17949999999996
pure=score_physics_min_rv_drift; score_physics_min_rv_drift>=0.95; ask<=95; sec>=60; spread<=4,score_physics_min_rv_drift,0.95,95.0,60.0,spread<=4,False,False,False,False,1.0,0.1875,0.6096657120978346,156,29,28,1,0.9655172413793104,0.1858974358974359,0.8282447812067973,81.0,94.0,312.644,93,17,16,1,0.9411764705882353,0.1827956989247312,0.7301796936242461,9.0,94.0,360.758,31,6,6,0,1.0,0.1935483870967742,0.6096657120978346,32.0,95.0,160.501,32,6,6,0,1.0,0.1875,0.6096657120978346,40.0,94.0,380.17949999999996
pure=score_physics_min_rv_drift; score_physics_min_rv_drift>=0.95; ask<=95; sec>=60,score_physics_min_rv_drift,0.95,95.0,60.0,none,False,False,False,False,1.0,0.1875,0.6096657120978346,156,29,28,1,0.9655172413793104,0.1858974358974359,0.8282447812067973,81.0,94.0,312.644,93,17,16,1,0.9411764705882353,0.1827956989247312,0.7301796936242461,9.0,94.0,360.758,31,6,6,0,1.0,0.1935483870967742,0.6096657120978346,32.0,95.0,160.501,32,6,6,0,1.0,0.1875,0.6096657120978346,40.0,94.0,380.17949999999996
pure=brownian_p_rv_15m; brownian_p_rv_15m>=0.95; ask<=100; sec>=240; adverse15<=10,brownian_p_rv_15m,0.95,100.0,240.0,adverse15<=10,False,False,False,False,1.0,0.3225806451612903,0.7224672001371106,156,56,54,2,0.9642857142857143,0.358974358974359,0.878812198195099,102.0,96.0,411.058,93,35,33,2,0.9428571428571428,0.3763440860215054,0.8139294257983507,-48.0,96.0,408.814,31,10,10,0,1.0,0.3225806451612903,0.7224672001371106,64.0,96.0,411.9495,32,11,11,0,1.0,0.34375,0.7411670330319683,86.0,94.0,413.302
pure=brownian_p_rv_15m; brownian_p_rv_15m>=0.95; ask<=100; sec>=240; margin_rv15>=0,brownian_p_rv_15m,0.95,100.0,240.0,margin_rv15>=0,False,False,False,False,1.0,0.3225806451612903,0.7224672001371106,156,56,54,2,0.9642857142857143,0.358974358974359,0.878812198195099,102.0,96.0,411.058,93,35,33,2,0.9428571428571428,0.3763440860215054,0.8139294257983507,-48.0,96.0,408.814,31,10,10,0,1.0,0.3225806451612903,0.7224672001371106,64.0,96.0,411.9495,32,11,11,0,1.0,0.34375,0.7411670330319683,86.0,94.0,413.302
pure=brownian_p_rv_15m; brownian_p_rv_15m>=0.95; ask<=100; sec>=240; margin_rv15>=0.5,brownian_p_rv_15m,0.95,100.0,240.0,margin_rv15>=0.5,False,False,False,False,1.0,0.3225806451612903,0.7224672001371106,156,56,54,2,0.9642857142857143,0.358974358974359,0.878812198195099,102.0,96.0,411.058,93,35,33,2,0.9428571428571428,0.3763440860215054,0.8139294257983507,-48.0,96.0,408.814,31,10,10,0,1.0,0.3225806451612903,0.7224672001371106,64.0,96.0,411.9495,32,11,11,0,1.0,0.34375,0.7411670330319683,86.0,94.0,413.302
pure=brownian_p_rv_15m; brownian_p_rv_15m>=0.95; ask<=100; sec>=240; spread<=4,brownian_p_rv_15m,0.95,100.0,240.0,spread<=4,False,False,False,False,1.0,0.3225806451612903,0.7224672001371106,156,56,54,2,0.9642857142857143,0.358974358974359,0.878812198195099,102.0,96.0,411.058,93,35,33,2,0.9428571428571428,0.3763440860215054,0.8139294257983507,-48.0,96.0,408.814,31,10,10,0,1.0,0.3225806451612903,0.7224672001371106,64.0,96.0,411.9495,32,11,11,0,1.0,0.34375,0.7411670330319683,86.0,94.0,413.302
pure=brownian_p_rv_15m; brownian_p_rv_15m>=0.95; ask<=100; sec>=240,brownian_p_rv_15m,0.95,100.0,240.0,none,False,False,False,False,1.0,0.3225806451612903,0.7224672001371106,156,56,54,2,0.9642857142857143,0.358974358974359,0.878812198195099,102.0,96.0,411.058,93,35,33,2,0.9428571428571428,0.3763440860215054,0.8139294257983507,-48.0,96.0,408.814,31,10,10,0,1.0,0.3225806451612903,0.7224672001371106,64.0,96.0,411.9495,32,11,11,0,1.0,0.34375,0.7411670330319683,86.0,94.0,413.302
pure=score_physics_min_rv_drift; score_physics_min_rv_drift>=0.95; ask<=95; sec>=120,score_physics_min_rv_drift,0.95,95.0,120.0,none,False,False,False,False,1.0,0.0967741935483871,0.4385029682449545,156,25,24,1,0.96,0.16025641025641027,0.8045593626380625,61.0,94.0,362.067,93,16,15,1,0.9375,0.17204301075268819,0.7167126242970107,4.0,94.0,377.273,31,3,3,0,1.0,0.0967741935483871,0.4385029682449545,17.0,94.0,312.644,32,6,6,0,1.0,0.1875,0.6096657120978346,40.0,94.0,380.17949999999996
