model,market,split,entry_dt,side,outcome,win,entry_ask_cents,entry_bid_cents,entry_p_side,entry_p_yes,entry_edge_cents,entry_seconds_to_close,exit_type,exit_dt,exit_seconds_to_close,exit_bid_cents,exit_p_side,exit_fair_edge_to_bid_cents,pnl_cents,settled,cost_cents,entry_fee_cents,exit_fee_cents,total_fee_cents,candidate,entry_policy,exit_policy,fee_adjusted_pnl_cents,fee_adjusted_1c_entry_pnl_cents,fee_adjusted_1c_roundtrip_pnl_cents
v38_long60_antipersist,KXBTC15M-26MAY011545-45,train,2026-05-01 19:38:45.668000+00:00,no,no,True,91.0,91.0,0.9238926138528936,0.0761073861471063,1.389261385289359,374.332,settlement_win,,,,,,18.0,True,182.0,2.0,0.0,2.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,16.0,14.0,14.0
v38_long60_antipersist,KXBTC15M-26MAY011600-00,train,2026-05-01 19:54:17.184000+00:00,yes,yes,True,89.0,88.0,0.8897985605979191,0.8897985605979191,-0.02014394020810073,342.816,settlement_win,,,,,,22.0,True,178.0,2.0,0.0,2.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,20.0,18.0,18.0
v38_long60_antipersist,KXBTC15M-26MAY011615-15,train,2026-05-01 20:12:48.848000+00:00,no,no,True,100.0,99.0,0.9959355412864712,0.0040644587135288,-0.40644587135287225,131.152,settlement_win,,,,,,0.0,True,200.0,0.0,0.0,0.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,0.0,-2.0,-2.0
v38_long60_antipersist,KXBTC15M-26MAY011630-30,train,2026-05-01 20:22:34.651000+00:00,no,no,True,96.0,96.0,0.9778079245787632,0.0221920754212366,1.7807924578763163,445.349,settlement_win,,,,,,8.0,True,192.0,1.0,0.0,1.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,7.0,5.0,5.0
v38_long60_antipersist,KXBTC15M-26MAY011645-45,train,2026-05-01 20:35:50.713000+00:00,no,no,True,63.0,62.0,0.6510545918574866,0.3489454081425133,2.105459185748657,549.287,settlement_win,,,,,,74.0,True,126.0,4.0,0.0,4.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,70.0,68.0,68.0
v38_long60_antipersist,KXBTC15M-26MAY011700-00,train,2026-05-01 20:53:07.382000+00:00,no,no,True,97.0,97.0,0.9836015091731718,0.0163984908268282,1.3601509173171848,412.618,settlement_win,,,,,,6.0,True,194.0,1.0,0.0,1.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,5.0,3.0,3.0
v38_long60_antipersist,KXBTC15M-26MAY011715-15,train,2026-05-01 21:06:23.458000+00:00,yes,yes,True,68.0,67.0,0.6787008781657552,0.6787008781657552,-0.12991218342448008,516.542,settlement_win,,,,,,64.0,True,136.0,4.0,0.0,4.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,60.0,58.0,58.0
v38_long60_antipersist,KXBTC15M-26MAY011730-30,train,2026-05-01 21:22:24.950000+00:00,yes,yes,True,69.0,68.0,0.6883250002130048,0.6883250002130048,-0.16749997869952438,455.05,settlement_win,,,,,,62.0,True,138.0,3.0,0.0,3.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,59.0,57.0,57.0
v38_long60_antipersist,KXBTC15M-26MAY011745-45,train,2026-05-01 21:38:41.211000+00:00,yes,yes,True,93.0,93.0,0.931195538156032,0.931195538156032,0.11955381560319722,378.789,settlement_win,,,,,,14.0,True,186.0,1.0,0.0,1.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,13.0,11.0,11.0
v38_long60_antipersist,KXBTC15M-26MAY011800-00,train,2026-05-01 21:51:12.187000+00:00,yes,yes,True,71.0,70.0,0.766688662784199,0.766688662784199,5.668866278419898,527.813,settlement_win,,,,,,58.0,True,142.0,3.0,0.0,3.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,55.0,53.0,53.0
v38_long60_antipersist,KXBTC15M-26MAY011815-15,train,2026-05-01 22:07:43.505000+00:00,yes,yes,True,84.0,83.0,0.8522832735411789,0.8522832735411789,1.2283273541178943,436.495,settlement_win,,,,,,32.0,True,168.0,2.0,0.0,2.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,30.0,28.0,28.0
v38_long60_antipersist,KXBTC15M-26MAY011830-30,train,2026-05-01 22:25:14.879000+00:00,yes,yes,True,96.0,95.0,0.9573004985947964,0.9573004985947964,-0.2699501405203648,285.121,settlement_win,,,,,,8.0,True,192.0,1.0,0.0,1.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,7.0,5.0,5.0
v38_long60_antipersist,KXBTC15M-26MAY011900-00,train,2026-05-01 22:58:02.535000+00:00,no,no,True,99.0,99.0,0.9918240300190552,0.0081759699809448,0.18240300190551295,117.465,settlement_win,,,,,,2.0,True,198.0,1.0,0.0,1.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,1.0,-1.0,-1.0
v38_long60_antipersist,KXBTC15M-26MAY011915-15,train,2026-05-01 23:12:18.917000+00:00,yes,no,False,73.0,72.0,0.7255725733662322,0.7255725733662322,-0.4427426633767908,161.083,probability_reduce,2026-05-01 23:14:04.030000+00:00,55.97,47.0,0.4368219505575341,-3.317804944246589,-52.0,False,146.0,3.0,4.0,7.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,-59.0,-61.0,-63.0
v38_long60_antipersist,KXBTC15M-26MAY012000-00,train,2026-05-01 23:54:55.779000+00:00,yes,yes,True,72.0,71.0,0.8804997255095529,0.8804997255095529,16.04997255095529,304.221,settlement_win,,,,,,56.0,True,144.0,3.0,0.0,3.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,53.0,51.0,51.0
v38_long60_antipersist,KXBTC15M-26MAY012015-15,train,2026-05-02 00:05:41.459000+00:00,yes,no,False,76.0,74.0,0.7523806648881132,0.7523806648881132,-0.7619335111886869,558.541,probability_reduce,2026-05-02 00:13:12.242000+00:00,107.758,27.0,0.4297378228972131,15.973782289721306,-98.0,False,152.0,3.0,3.0,6.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,-104.0,-106.0,-108.0
v38_long60_antipersist,KXBTC15M-26MAY012030-30,train,2026-05-02 00:22:28.270000+00:00,yes,yes,True,70.0,68.0,0.6945006065427926,0.6945006065427926,-0.5499393457207447,451.73,settlement_win,,,,,,60.0,True,140.0,3.0,0.0,3.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,57.0,55.0,55.0
v38_long60_antipersist,KXBTC15M-26MAY012045-45,train,2026-05-02 00:40:30.116000+00:00,no,yes,False,81.0,80.0,0.8220651468180893,0.1779348531819107,1.206514681808926,269.884,probability_reduce,2026-05-02 00:43:00.142000+00:00,119.858,8.0,0.0900879923642286,1.0087992364228597,-146.0,False,162.0,3.0,2.0,5.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,-151.0,-153.0,-155.0
v38_long60_antipersist,KXBTC15M-26MAY012100-00,train,2026-05-02 00:53:46.027000+00:00,yes,yes,True,76.0,75.0,0.8277111915505126,0.8277111915505126,6.771119155051267,373.973,probability_reduce,2026-05-02 00:59:01.492000+00:00,58.508,16.0,0.0324193709700186,-12.75806290299814,-120.0,False,152.0,3.0,2.0,5.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,-125.0,-127.0,-129.0
v38_long60_antipersist,KXBTC15M-26MAY012115-15,train,2026-05-02 01:10:32.424000+00:00,yes,yes,True,82.0,81.0,0.9097739300139012,0.9097739300139012,8.977393001390112,267.576,settlement_win,,,,,,36.0,True,164.0,3.0,0.0,3.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,33.0,31.0,31.0
v38_long60_antipersist,KXBTC15M-26MAY012130-30,train,2026-05-02 01:23:33.633000+00:00,no,no,True,70.0,69.0,0.8063492295646304,0.1936507704353696,10.634922956463043,386.367,settlement_win,,,,,,60.0,True,140.0,3.0,0.0,3.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,57.0,55.0,55.0
v38_long60_antipersist,KXBTC15M-26MAY012145-45,train,2026-05-02 01:35:19.719000+00:00,yes,no,False,75.0,74.0,0.8556825822312918,0.8556825822312918,10.568258223129178,580.281,probability_reduce,2026-05-02 01:41:05.352000+00:00,234.648,26.0,0.3535378455429571,9.353784554295707,-98.0,False,150.0,3.0,3.0,6.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,-104.0,-106.0,-108.0
v38_long60_antipersist,KXBTC15M-26MAY012200-00,train,2026-05-02 01:54:51.733000+00:00,no,no,True,46.0,44.0,0.6789526658922169,0.3210473341077831,21.89526658922169,308.267,probability_reduce,2026-05-02 01:55:06.769000+00:00,293.231,52.0,0.4569565810918451,-6.304341890815486,12.0,False,92.0,4.0,4.0,8.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,4.0,2.0,0.0
v38_long60_antipersist,KXBTC15M-26MAY012215-15,train,2026-05-02 02:09:53.247000+00:00,yes,no,False,36.0,35.0,0.8412777184833543,0.8412777184833543,48.12777184833543,306.753,probability_reduce,2026-05-02 02:10:08.301000+00:00,291.699,34.0,0.386705344231208,4.670534423120799,-4.0,False,72.0,4.0,4.0,8.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,-12.0,-14.0,-16.0
v38_long60_antipersist,KXBTC15M-26MAY012230-30,train,2026-05-02 02:20:23.928000+00:00,yes,no,False,59.0,58.0,0.6674610171050037,0.6674610171050037,7.746101710500369,576.072,probability_reduce,2026-05-02 02:25:09.302000+00:00,290.698,47.0,0.4769846431408528,0.6984643140852782,-24.0,False,118.0,4.0,4.0,8.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,-32.0,-34.0,-36.0
v38_long60_antipersist,KXBTC15M-26MAY012245-45,train,2026-05-02 02:37:10.522000+00:00,yes,yes,True,88.0,87.0,0.877187980228396,0.877187980228396,-0.28120197716040707,469.478,settlement_win,,,,,,24.0,True,176.0,2.0,0.0,2.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,22.0,20.0,20.0
v38_long60_antipersist,KXBTC15M-26MAY012300-00,train,2026-05-02 02:50:56.825000+00:00,no,no,True,27.0,25.0,0.6511038867959326,0.3488961132040674,38.11038867959326,543.175,probability_reduce,2026-05-02 02:51:11.839000+00:00,528.161,22.0,0.1898805101669552,-3.011948983304478,-10.0,False,54.0,3.0,3.0,6.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,-16.0,-18.0,-20.0
v38_long60_antipersist,KXBTC15M-26MAY012315-15,train,2026-05-02 03:11:13.578000+00:00,no,no,True,99.0,99.0,0.995802141876227,0.004197858123773,0.5802141876227012,226.422,settlement_win,,,,,,2.0,True,198.0,1.0,0.0,1.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,1.0,-1.0,-1.0
v38_long60_antipersist,KXBTC15M-26MAY012330-30,train,2026-05-02 03:21:14.397000+00:00,yes,yes,True,64.0,62.0,0.652151433215722,0.652151433215722,1.2151433215721994,525.603,settlement_win,,,,,,72.0,True,128.0,4.0,0.0,4.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,68.0,66.0,66.0
v38_long60_antipersist,KXBTC15M-26MAY012345-45,train,2026-05-02 03:36:00.852000+00:00,yes,yes,True,92.0,90.0,0.9395614762873956,0.9395614762873956,1.9561476287395578,539.148,settlement_win,,,,,,16.0,True,184.0,2.0,0.0,2.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,14.0,12.0,12.0
v38_long60_antipersist,KXBTC15M-26MAY020000-00,train,2026-05-02 03:58:03.068000+00:00,yes,yes,True,100.0,99.0,0.9991797931942528,0.9991797931942528,-0.082020680574729,116.932,settlement_win,,,,,,0.0,True,200.0,0.0,0.0,0.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,0.0,-2.0,-2.0
v38_long60_antipersist,KXBTC15M-26MAY020015-15,train,2026-05-02 04:07:03.842000+00:00,no,no,True,95.0,95.0,0.9649228142684092,0.0350771857315908,1.4922814268409184,476.158,settlement_win,,,,,,10.0,True,190.0,1.0,0.0,1.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,9.0,7.0,7.0
v38_long60_antipersist,KXBTC15M-26MAY020030-30,train,2026-05-02 04:24:50.620000+00:00,no,no,True,57.0,55.0,0.6961778524082962,0.3038221475917037,12.617785240829619,309.38,probability_reduce,2026-05-02 04:29:05.872000+00:00,54.128,41.0,0.2695619746743757,-14.043802532562431,-32.0,False,114.0,4.0,4.0,8.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,-40.0,-42.0,-44.0
v38_long60_antipersist,KXBTC15M-26MAY020045-45,train,2026-05-02 04:41:06.963000+00:00,no,no,True,96.0,96.0,0.9833113301022136,0.0166886698977863,2.3311330102213645,233.037,settlement_win,,,,,,8.0,True,192.0,1.0,0.0,1.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,7.0,5.0,5.0
v38_long60_antipersist,KXBTC15M-26MAY020100-00,train,2026-05-02 04:50:52.731000+00:00,no,no,True,67.0,66.0,0.6791646116802472,0.3208353883197528,0.9164611680247248,547.269,settlement_win,,,,,,66.0,True,134.0,4.0,0.0,4.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,62.0,60.0,60.0
v38_long60_antipersist,KXBTC15M-26MAY020115-15,train,2026-05-02 05:05:24.085000+00:00,no,no,True,58.0,57.0,0.7411897083496022,0.2588102916503978,16.118970834960223,575.915,probability_reduce,2026-05-02 05:07:09.282000+00:00,470.718,43.0,0.4375346557634545,0.7534655763454481,-30.0,False,116.0,4.0,4.0,8.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,-38.0,-40.0,-42.0
v38_long60_antipersist,KXBTC15M-26MAY020130-30,train,2026-05-02 05:20:10.692000+00:00,no,no,True,65.0,64.0,0.7470873303568849,0.2529126696431151,9.708733035688496,589.308,settlement_win,,,,,,70.0,True,130.0,4.0,0.0,4.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,66.0,64.0,64.0
v38_long60_antipersist,KXBTC15M-26MAY020145-45,train,2026-05-02 05:35:12.021000+00:00,yes,yes,True,85.0,84.0,0.8927044264210495,0.8927044264210495,4.270442642104953,587.979,settlement_win,,,,,,30.0,True,170.0,2.0,0.0,2.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,28.0,26.0,26.0
v38_long60_antipersist,KXBTC15M-26MAY020200-00,train,2026-05-02 05:53:43.582000+00:00,yes,yes,True,72.0,71.0,0.7433042821387084,0.7433042821387084,2.3304282138708317,376.418,settlement_win,,,,,,56.0,True,144.0,3.0,0.0,3.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,53.0,51.0,51.0
v38_long60_antipersist,KXBTC15M-26MAY020215-15,train,2026-05-02 06:05:14.566000+00:00,yes,yes,True,86.0,85.0,0.8757189367195385,0.8757189367195385,1.5718936719538448,585.434,settlement_win,,,,,,28.0,True,172.0,2.0,0.0,2.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,26.0,24.0,24.0
v38_long60_antipersist,KXBTC15M-26MAY020230-30,train,2026-05-02 06:23:01.003000+00:00,no,no,True,90.0,89.0,0.9100413651171524,0.0899586348828476,1.0041365117152452,418.997,settlement_win,,,,,,20.0,True,180.0,2.0,0.0,2.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,18.0,16.0,16.0
v38_long60_antipersist,KXBTC15M-26MAY020245-45,train,2026-05-02 06:38:02.251000+00:00,yes,yes,True,92.0,90.0,0.919257767421735,0.919257767421735,-0.07422325782650319,417.749,settlement_win,,,,,,16.0,True,184.0,2.0,0.0,2.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,14.0,12.0,12.0
v38_long60_antipersist,KXBTC15M-26MAY020300-00,train,2026-05-02 06:50:03.098000+00:00,yes,yes,True,94.0,93.0,0.9359776677816128,0.9359776677816128,-0.40223322183871346,596.902,settlement_win,,,,,,12.0,True,188.0,1.0,0.0,1.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,11.0,9.0,9.0
v38_long60_antipersist,KXBTC15M-26MAY020315-15,train,2026-05-02 07:05:04.665000+00:00,no,no,True,67.0,66.0,0.7057237398725427,0.2942762601274574,3.5723739872542666,595.335,settlement_win,,,,,,66.0,True,134.0,4.0,0.0,4.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,62.0,60.0,60.0
v38_long60_antipersist,KXBTC15M-26MAY020330-30,train,2026-05-02 07:23:06.157000+00:00,yes,yes,True,83.0,82.0,0.8270534145812268,0.8270534145812268,-0.2946585418773111,413.843,settlement_win,,,,,,34.0,True,166.0,2.0,0.0,2.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,32.0,30.0,30.0
v38_long60_antipersist,KXBTC15M-26MAY020345-45,train,2026-05-02 07:35:37.361000+00:00,no,no,True,85.0,84.0,0.8698883707475731,0.1301116292524269,1.9888370747573134,562.639,settlement_win,,,,,,30.0,True,170.0,2.0,0.0,2.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,28.0,26.0,26.0
v38_long60_antipersist,KXBTC15M-26MAY020400-00,train,2026-05-02 07:54:09.029000+00:00,no,no,True,66.0,65.0,0.6787176104345164,0.3212823895654836,1.8717610434516416,350.971,probability_reduce,2026-05-02 07:55:09.071000+00:00,290.929,42.0,0.4441939140905651,2.4193914090565087,-48.0,False,132.0,4.0,4.0,8.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,-56.0,-58.0,-60.0
v38_long60_antipersist,KXBTC15M-26MAY020415-15,train,2026-05-02 08:10:55.120000+00:00,yes,yes,True,67.0,64.0,0.7060580428715656,0.7060580428715656,3.605804287156559,244.88,settlement_win,,,,,,66.0,True,134.0,4.0,0.0,4.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,62.0,60.0,60.0
v38_long60_antipersist,KXBTC15M-26MAY020430-30,train,2026-05-02 08:22:26.006000+00:00,yes,yes,True,66.0,65.0,0.6914849514452562,0.6914849514452562,3.1484951445256257,453.994,settlement_win,,,,,,68.0,True,132.0,4.0,0.0,4.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,64.0,62.0,62.0
v38_long60_antipersist,KXBTC15M-26MAY020445-45,train,2026-05-02 08:35:12.255000+00:00,yes,yes,True,80.0,79.0,0.8065259390884056,0.8065259390884056,0.6525939088405579,587.745,settlement_win,,,,,,40.0,True,160.0,3.0,0.0,3.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,37.0,35.0,35.0
v38_long60_antipersist,KXBTC15M-26MAY020500-00,train,2026-05-02 08:54:13.972000+00:00,yes,no,False,77.0,76.0,0.772699449916458,0.772699449916458,0.26994499164580077,346.028,probability_reduce,2026-05-02 08:55:14.065000+00:00,285.935,43.0,0.333000704954575,-9.699929504542496,-68.0,False,154.0,3.0,4.0,7.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,-75.0,-77.0,-79.0
v38_long60_antipersist,KXBTC15M-26MAY020515-15,train,2026-05-02 09:05:45.006000+00:00,no,no,True,62.0,61.0,0.6572379322002811,0.3427620677997188,3.7237932200281136,554.994,settlement_win,,,,,,76.0,True,124.0,4.0,0.0,4.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,72.0,70.0,70.0
v38_long60_antipersist,KXBTC15M-26MAY020530-30,train,2026-05-02 09:22:46.472000+00:00,yes,yes,True,86.0,85.0,0.8602799879414383,0.8602799879414383,0.027998794143840655,433.528,settlement_win,,,,,,28.0,True,172.0,2.0,0.0,2.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,26.0,24.0,24.0
v38_long60_antipersist,KXBTC15M-26MAY020545-45,train,2026-05-02 09:37:02.949000+00:00,yes,yes,True,91.0,90.0,0.9390690234700374,0.9390690234700374,2.9069023470037365,477.051,probability_reduce,2026-05-02 09:40:03.161000+00:00,296.839,56.0,0.401977184516872,-15.802281548312806,-70.0,False,182.0,2.0,4.0,6.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,-76.0,-78.0,-80.0
v38_long60_antipersist,KXBTC15M-26MAY020600-00,train,2026-05-02 09:53:19.333000+00:00,no,no,True,66.0,65.0,0.7050970916913142,0.2949029083086858,4.509709169131412,400.667,settlement_win,,,,,,68.0,True,132.0,4.0,0.0,4.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,64.0,62.0,62.0
v38_long60_antipersist,KXBTC15M-26MAY020615-15,train,2026-05-02 10:05:20.240000+00:00,yes,yes,True,61.0,60.0,0.6585155399142661,0.6585155399142661,4.851553991426613,579.76,probability_reduce,2026-05-02 10:08:05.483000+00:00,414.517,35.0,0.3496502509837579,-0.03497490162421002,-52.0,False,122.0,4.0,4.0,8.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,-60.0,-62.0,-64.0
v38_long60_antipersist,KXBTC15M-26MAY020630-30,train,2026-05-02 10:23:06.698000+00:00,no,no,True,96.0,95.0,0.9762122127707672,0.0237877872292327,1.6212212770767138,413.302,settlement_win,,,,,,8.0,True,192.0,1.0,0.0,1.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,7.0,5.0,5.0
v38_long60_antipersist,KXBTC15M-26MAY020645-45,train,2026-05-02 10:36:08.034000+00:00,yes,no,False,64.0,63.0,0.7235467919529938,0.7235467919529938,8.354679195299383,531.966,probability_reduce,2026-05-02 10:41:08.536000+00:00,231.464,35.0,0.3562210803702764,0.6221080370276368,-58.0,False,128.0,4.0,4.0,8.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,-66.0,-68.0,-70.0
v38_long60_antipersist,KXBTC15M-26MAY020700-00,train,2026-05-02 10:52:09.613000+00:00,yes,yes,True,77.0,76.0,0.7790892708721704,0.7790892708721704,0.9089270872170374,470.387,settlement_win,,,,,,46.0,True,154.0,3.0,0.0,3.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,43.0,41.0,41.0
v38_long60_antipersist,KXBTC15M-26MAY020715-15,train,2026-05-02 11:05:11.054000+00:00,no,no,True,90.0,89.0,0.9155804058599456,0.0844195941400544,1.5580405859945614,588.946,settlement_win,,,,,,20.0,True,180.0,2.0,0.0,2.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,18.0,16.0,16.0
v38_long60_antipersist,KXBTC15M-26MAY020730-30,train,2026-05-02 11:20:12.717000+00:00,yes,yes,True,67.0,66.0,0.667463087542984,0.667463087542984,-0.25369124570160295,587.283,settlement_win,,,,,,66.0,True,134.0,4.0,0.0,4.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,62.0,60.0,60.0
v38_long60_antipersist,KXBTC15M-26MAY020745-45,train,2026-05-02 11:37:14.269000+00:00,no,no,True,94.0,93.0,0.9390975631980272,0.0609024368019729,-0.09024368019728968,465.731,settlement_win,,,,,,12.0,True,188.0,1.0,0.0,1.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,11.0,9.0,9.0
v38_long60_antipersist,KXBTC15M-26MAY020800-00,train,2026-05-02 11:52:00.742000+00:00,no,yes,False,91.0,91.0,0.9150898364252212,0.0849101635747787,0.508983642522125,479.258,probability_reduce,2026-05-02 11:57:01.225000+00:00,178.775,45.0,0.4651459805655505,1.5145980565550516,-92.0,False,182.0,2.0,4.0,6.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,-98.0,-100.0,-102.0
v38_long60_antipersist,KXBTC15M-26MAY020815-15,train,2026-05-02 12:09:32.431000+00:00,yes,no,False,13.0,12.0,0.6718540719087721,0.6718540719087721,54.185407190877214,327.569,probability_reduce,2026-05-02 12:10:02.445000+00:00,297.555,13.0,0.0681305006679627,-6.1869499332037305,0.0,False,26.0,2.0,2.0,4.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,-4.0,-6.0,-8.0
v38_long60_antipersist,KXBTC15M-26MAY020830-30,train,2026-05-02 12:26:04.023000+00:00,yes,yes,True,99.0,98.0,0.9877111291813852,0.9877111291813852,-0.22888708186148676,235.977,settlement_win,,,,,,2.0,True,198.0,1.0,0.0,1.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,1.0,-1.0,-1.0
v38_long60_antipersist,KXBTC15M-26MAY020845-45,train,2026-05-02 12:36:05.117000+00:00,no,no,True,69.0,68.0,0.7175871088683596,0.2824128911316403,2.7587108868359564,534.883,settlement_win,,,,,,62.0,True,138.0,3.0,0.0,3.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,59.0,57.0,57.0
v38_long60_antipersist,KXBTC15M-26MAY020900-00,train,2026-05-02 12:52:06.570000+00:00,no,no,True,62.0,61.0,0.6826001975885577,0.3173998024114423,6.260019758855776,473.43,settlement_win,,,,,,76.0,True,124.0,4.0,0.0,4.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,72.0,70.0,70.0
v38_long60_antipersist,KXBTC15M-26MAY020915-15,train,2026-05-02 13:05:07.904000+00:00,yes,yes,True,97.0,97.0,0.9784936625689388,0.9784936625689388,0.8493662568938731,592.096,settlement_win,,,,,,6.0,True,194.0,1.0,0.0,1.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,5.0,3.0,3.0
v38_long60_antipersist,KXBTC15M-26MAY020930-30,train,2026-05-02 13:20:09.554000+00:00,no,no,True,92.0,91.0,0.9703240671712388,0.0296759328287611,5.032406717123877,590.446,settlement_win,,,,,,16.0,True,184.0,2.0,0.0,2.0,best_min_fee_v38_p65_prob50,edge-2_ask100_p0.65_stc0-600,prob50,14.0,12.0,12.0
