abs_d_sigma,actionable,ask_cents,ask_prob,book_age_ms,btc_age_ms,edge_cents,eff_edge_prob,eligible_depth,estimated_entry_fee_cents,feature_count,fv,gross_cents,h6_recross_hazard_high,hold_gross_cents,is_first_market_observation,is_first_market_side_observation,lambda_plus,market,market_observation_index,market_side_observation_index,meta_policy,net_gross_cents_after_entry_fee,outlier_count,outlier_share,p_eff,p_side,policy,raw_edge_cents,reason,recross_hazard_score,result,seconds_to_close,selection_reason,side,side_won,sigma_t_dollars,source,spectral_tag,status,top_eigenvalue,top_over_mp_edge,ts_wall,v28_minus_ask_prob,window_n
0.412622,True,70.0,0.7,390.0,62.0,-5.796088,0.0,2165.47,3.0,11,rmt_repetition_forget,-140,True,-140,False,False,2.1865937744230046,KXBTC15M-26MAY051915-15,3,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,-143.0,4,0.9657401758837809,0.7,0.677039,rmt_repetition_forget_p60_edge0,-3.796088,p_below_floor,0.7087044455069132,yes,650.887,use_wait_policy,no,False,125.902128,rejected_actionable,spectral_dominant_factor,finalized,40.40023823115982,18.476334609440922,2026-05-05T23:04:09.117138+00:00,-0.02296100000000001,48
0.003369,True,62.0,0.62,140.0,0.0,-18.607716,0.0,1.0,2.0,11,rmt_repetition_forget,-62,True,-62,False,False,2.1865937744230046,KXBTC15M-26MAY051945-45,5,2,raw_edge20_else_rmt_repetition_forget_p60_edge0,-64.0,4,0.9700990929331085,0.62,0.473923,rmt_repetition_forget_p60_edge0,-16.607716,p_below_floor,0.832861756115355,yes,655.129,use_wait_policy,no,False,97.947623,rejected_actionable,spectral_dominant_factor,finalized,58.073177742350026,26.558741006968383,2026-05-05T23:34:04.876039+00:00,-0.146077,48
0.03607,True,70.0,0.7,109.0,15.0,-21.741916,0.0,200.95,3.0,11,rmt_repetition_forget,60,True,60,False,False,2.1865937744230046,KXBTC15M-26MAY052000-00,3,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,57.0,4,0.8896777271557638,0.7,0.517581,rmt_repetition_forget_p60_edge0,-19.741916,p_below_floor,0.8566574863515932,no,704.811,use_wait_policy,no,True,100.359187,rejected_actionable,spectral_dominant_factor,finalized,6.10656638966099,2.792730163732576,2026-05-05T23:48:15.191159+00:00,-0.182419,48
0.164719,True,60.0,0.6,641.0,0.0,-20.722244,0.0,6.01,4.0,11,rmt_repetition_forget,80,True,80,False,False,2.1865937744230046,KXBTC15M-26MAY052015-15,2,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,76.0,3,0.760082817769371,0.6,0.432778,rmt_repetition_forget_p60_edge0,-18.722244,p_below_floor,0.7703621520911624,yes,715.5,use_wait_policy,yes,True,101.87038,rejected_actionable,spectral_dominant_factor,finalized,3.497149314248483,1.599359403266986,2026-05-06T00:03:04.502101+00:00,-0.16722199999999998,48
0.020576,True,66.0,0.66,532.0,0.0,-23.106122,0.0,1.0,2.0,11,rmt_repetition_forget,-66,True,-66,False,False,2.1865937744230046,KXBTC15M-26MAY052030-30,2,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,-68.0,4,0.9436448174974399,0.66,0.468939,rmt_repetition_forget_p60_edge0,-21.106122,p_below_floor,1.1153085920611405,no,822.771,use_wait_policy,yes,False,119.07288,rejected_actionable,spectral_dominant_factor,finalized,33.82173275282438,15.467771448196505,2026-05-06T00:16:17.230495+00:00,-0.19106100000000004,48
0.103386,True,74.0,0.74,375.0,16.0,-21.387322,0.0,70.0,3.0,11,rmt_repetition_forget,-148,True,-148,False,False,2.1865937744230046,KXBTC15M-26MAY052045-45,6,3,raw_edge20_else_rmt_repetition_forget_p60_edge0,-151.0,3,0.8920832129303798,0.74,0.561127,rmt_repetition_forget_p60_edge0,-19.387322,p_below_floor,0.8109780507874017,no,636.022,use_wait_policy,yes,False,106.977946,rejected_actionable,spectral_dominant_factor,finalized,13.097857299674406,5.990073443399724,2026-05-06T00:34:23.978326+00:00,-0.17887299999999995,48
0.19548,True,70.0,0.7,843.0,0.0,-15.291329,0.0,40.0,3.0,11,rmt_repetition_forget,-140,True,-140,False,False,2.1865937744230046,KXBTC15M-26MAY052100-00,3,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,-143.0,3,0.995960888501219,0.7,0.582087,rmt_repetition_forget_p60_edge0,-13.291329,p_below_floor,0.8343291267333653,yes,767.799,use_wait_policy,no,False,109.832476,rejected_actionable,spectral_dominant_factor,finalized,946.5680967501304,432.8961820994435,2026-05-06T00:47:12.203978+00:00,-0.11791299999999993,48
0.302024,True,62.0,0.62,328.0,0.0,-4.432057,0.0,35.0,4.0,11,rmt_repetition_forget,76,True,76,False,False,2.1865937744230046,KXBTC15M-26MAY052115-15,2,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,72.0,3,0.9615353909950773,0.62,0.615679,rmt_repetition_forget_p60_edge0,-2.432057,p_below_floor,0.7886579566284646,yes,790.361,use_wait_policy,yes,True,113.832048,rejected_actionable,spectral_dominant_factor,finalized,94.9934396351016,43.44356996999515,2026-05-06T01:01:49.638790+00:00,-0.004321000000000019,48
0.789781,True,80.0,0.8,828.0,0.0,-1.216373,0.0,19.06,3.0,11,rmt_repetition_forget,40,True,40,False,False,2.1865937744230046,KXBTC15M-26MAY052130-30,2,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,37.0,4,0.9932506659922464,0.8,0.822836,rmt_repetition_forget_p60_edge0,0.783627,p_below_floor,0.44405316169357073,yes,730.554,use_wait_policy,yes,True,108.574438,rejected_actionable,spectral_dominant_factor,finalized,226.31969755847496,103.50331195751981,2026-05-06T01:17:49.446399+00:00,0.022835999999999967,48
0.941969,True,83.0,0.83,985.0,16.0,0.541718,0.0,94.92,2.0,11,rmt_repetition_forget,34,True,34,False,False,2.1865937744230046,KXBTC15M-26MAY052145-45,2,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,32.0,4,0.8586083273562025,0.83,0.865417,rmt_repetition_forget_p60_edge0,2.541718,edge_below_floor,0.30414059562596774,yes,579.745,use_wait_policy,yes,True,97.20063,rejected_actionable,spectral_dominant_factor,finalized,4.368361814281325,1.9977930356241147,2026-05-06T01:35:20.258067+00:00,0.03541700000000003,48
0.503242,True,73.0,0.73,468.0,0.0,-5.586962,0.0,51.08,3.0,11,rmt_repetition_forget,54,True,54,False,False,2.1865937744230046,KXBTC15M-26MAY052200-00,4,2,raw_edge20_else_rmt_repetition_forget_p60_edge0,51.0,3,0.9184037268178497,0.73,0.70913,rmt_repetition_forget_p60_edge0,-3.586962,p_below_floor,0.5935026853295228,yes,736.56,use_wait_policy,yes,True,108.516331,rejected_actionable,spectral_dominant_factor,finalized,41.13179202418304,18.81089780155294,2026-05-06T01:47:43.439798+00:00,-0.020869999999999944,48
0.740524,True,77.0,0.77,156.0,31.0,0.423182,0.0,43.26,3.0,11,rmt_repetition_forget,46,True,46,False,False,2.1865937744230046,KXBTC15M-26MAY052215-15,3,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,43.0,2,0.676981936489068,0.77,0.809232,rmt_repetition_forget_p60_edge0,2.423182,p_below_floor,0.558639241423537,no,819.362,use_wait_policy,no,True,122.77792,rejected_actionable,spectral_dominant_factor,finalized,7.478793591041552,3.420294010950912,2026-05-06T02:01:20.642847+00:00,0.039231999999999934,48
0.33016,True,65.0,0.65,1000.0,0.0,-4.529359,0.0,50.0,4.0,11,rmt_repetition_forget,70,True,70,False,False,2.1865937744230046,KXBTC15M-26MAY052230-30,3,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,66.0,3,0.9297552374787384,0.65,0.644706,rmt_repetition_forget_p60_edge0,-2.529359,p_below_floor,0.6449506160843138,no,650.672,use_wait_policy,no,True,105.524505,rejected_actionable,spectral_dominant_factor,finalized,24.987722581680604,11.427693096891913,2026-05-06T02:19:09.328424+00:00,-0.005294000000000021,48
0.142611,True,68.0,0.68,938.0,0.0,-17.531944,0.0,129.0,4.0,11,rmt_repetition_forget,-136,True,-136,False,False,2.1865937744230046,KXBTC15M-26MAY052245-45,3,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,-140.0,2,0.8016877960447375,0.68,0.544681,rmt_repetition_forget_p60_edge0,-15.531944,p_below_floor,0.9197858258629447,yes,836.65,use_wait_policy,no,False,110.019896,rejected_actionable,spectral_dominant_factor,finalized,16.65690437529333,7.61774069337078,2026-05-06T02:31:03.351972+00:00,-0.13531900000000008,48
0.939866,True,87.0,0.87,157.0,0.0,-3.569495,0.0,10.8,2.0,11,rmt_repetition_forget,26,True,26,False,False,2.1865937744230046,KXBTC15M-26MAY052300-00,2,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,24.0,2,0.7897413907943056,0.87,0.864305,rmt_repetition_forget_p60_edge0,-1.569495,edge_below_floor,0.3258372354226237,yes,657.076,use_wait_policy,yes,True,97.609656,rejected_actionable,spectral_dominant_factor,finalized,15.993499716903532,7.314344302989647,2026-05-06T02:49:02.926088+00:00,-0.005695000000000006,48
0.070428,True,68.0,0.68,297.0,32.0,-20.315187,0.0,81.0,4.0,11,rmt_repetition_forget,64,True,64,False,False,2.1865937744230046,KXBTC15M-26MAY052315-15,4,2,raw_edge20_else_rmt_repetition_forget_p60_edge0,60.0,3,0.865486488911766,0.68,0.516848,rmt_repetition_forget_p60_edge0,-18.315187,p_below_floor,0.833235663101904,yes,697.951,use_wait_policy,yes,True,101.522693,rejected_actionable,spectral_dominant_factor,finalized,13.613066476852927,6.2256952507994425,2026-05-06T03:03:22.050172+00:00,-0.16315200000000007,48
0.369967,True,63.0,0.63,734.0,0.0,-1.082419,0.0,23.98,4.0,11,rmt_repetition_forget,-126,True,-126,False,False,2.1865937744230046,KXBTC15M-26MAY052330-30,3,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,-130.0,3,0.960977696259499,0.63,0.659176,rmt_repetition_forget_p60_edge0,0.917581,p_below_floor,0.572942404465045,yes,654.661,use_wait_policy,no,False,97.252016,rejected_actionable,spectral_dominant_factor,finalized,67.97588717013002,31.08757006685771,2026-05-06T03:19:05.339511+00:00,0.02917599999999998,48
0.275785,True,63.0,0.63,454.0,32.0,-3.323289,0.0033834999999999837,156.24,4.0,11,rmt_repetition_forget,74,True,74,False,True,2.1865937744230046,KXBTC15M-26MAY052345-45,1,0,raw_edge20_else_rmt_repetition_forget_p60_edge0,70.0,4,0.9839070868382598,0.6333835,0.636767,rmt_repetition_forget_p60_edge0,-1.323289,p_below_floor,0.8994539296283267,no,850.023,use_wait_policy,no,True,121.942963,rejected_actionable,spectral_dominant_factor,finalized,145.95970947168638,66.75209230859629,2026-05-06T03:30:49.979573+00:00,0.0067669999999999675,48
0.059467,True,68.0,0.68,985.0,16.0,-19.815521,0.0,538.0,4.0,11,rmt_repetition_forget,-136,True,-136,False,False,2.1865937744230046,KXBTC15M-26MAY060000-00,3,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,-140.0,4,0.9726230096576409,0.68,0.521845,rmt_repetition_forget_p60_edge0,-17.815521,p_below_floor,1.010997567817664,yes,778.581,use_wait_policy,no,False,115.357452,rejected_actionable,spectral_dominant_factor,finalized,86.57251643911927,39.592409642693646,2026-05-06T03:47:01.418536+00:00,-0.15815500000000005,48
0.343919,True,66.0,0.66,313.0,32.0,-4.613909,0.0,102.0,4.0,11,rmt_repetition_forget,68,True,68,False,False,2.1865937744230046,KXBTC15M-26MAY060015-15,3,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,64.0,3,0.7794360275233676,0.66,0.653861,rmt_repetition_forget_p60_edge0,-2.613909,p_below_floor,0.6171487785289079,no,680.039,use_wait_policy,no,True,100.139713,rejected_actionable,spectral_dominant_factor,finalized,6.084019398314646,2.7824186959098465,2026-05-06T04:03:39.962511+00:00,-0.0061390000000000056,48
0.103249,True,69.0,0.69,344.0,0.0,-18.091165,0.0,50.0,3.0,11,rmt_repetition_forget,-138,True,-138,False,False,2.1865937744230046,KXBTC15M-26MAY060030-30,2,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,-141.0,3,0.8027927987326727,0.69,0.544088,rmt_repetition_forget_p60_edge0,-16.091165,p_below_floor,0.9329759554119026,no,811.199,use_wait_policy,yes,False,108.960346,rejected_actionable,spectral_dominant_factor,finalized,6.617410883255389,3.026355860270197,2026-05-06T04:16:28.801739+00:00,-0.14591199999999993,48
0.802399,True,79.0,0.79,235.0,0.0,0.150509,0.0,3376.74,3.0,11,rmt_repetition_forget,42,True,42,False,False,2.1865937744230046,KXBTC15M-26MAY060045-45,3,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,39.0,3,0.7211130723522674,0.79,0.826505,rmt_repetition_forget_p60_edge0,2.150509,p_below_floor,0.4617564201649501,no,818.779,use_wait_policy,no,True,108.001132,rejected_actionable,spectral_dominant_factor,finalized,6.053120645917504,2.76828769784401,2026-05-06T04:31:21.224300+00:00,0.03650500000000001,48
0.323816,True,67.0,0.67,1000.0,31.0,-7.401095,0.0,10.0,4.0,11,rmt_repetition_forget,66,True,66,False,False,2.1865937744230046,KXBTC15M-26MAY060100-00,7,3,raw_edge20_else_rmt_repetition_forget_p60_edge0,62.0,3,0.9126988123338502,0.67,0.635989,rmt_repetition_forget_p60_edge0,-5.401095,p_below_floor,0.7120767021942649,no,824.149,use_wait_policy,no,True,102.86714,rejected_actionable,spectral_dominant_factor,finalized,25.37244273336207,11.603638055750578,2026-05-06T04:46:15.852836+00:00,-0.03401100000000001,48
0.542,True,68.0,0.68,47.0,453.0,0.616006,0.0,1042.81,4.0,11,rmt_repetition_forget,64,True,64,False,False,2.1865937744230046,KXBTC15M-26MAY060115-15,17,8,raw_edge20_else_rmt_repetition_forget_p60_edge0,60.0,3,0.8573940414661684,0.68,0.72616,rmt_repetition_forget_p60_edge0,2.616006,p_below_floor,0.5214469653978052,no,724.567,use_wait_policy,no,True,99.926283,rejected_actionable,spectral_dominant_factor,finalized,14.614990104418649,6.683907306136565,2026-05-06T05:02:55.435272+00:00,0.04615999999999998,48
0.29248,True,65.0,0.65,0.0,15.0,-5.588833,0.0,415.0,4.0,11,rmt_repetition_forget,-130,True,-130,False,False,2.1865937744230046,KXBTC15M-26MAY060130-30,12,6,raw_edge20_else_rmt_repetition_forget_p60_edge0,-134.0,2,0.6970938490410906,0.65,0.634112,rmt_repetition_forget_p60_edge0,-3.588833,p_below_floor,0.6883031260946233,no,749.761,use_wait_policy,yes,False,101.032715,rejected_actionable,spectral_dominant_factor,finalized,8.476227640470432,3.8764528371106004,2026-05-06T05:17:30.240486+00:00,-0.015888000000000013,48
0.243036,True,60.0,0.6,32.0,172.0,-4.309285,0.0,60.0,4.0,11,rmt_repetition_forget,80,True,80,False,False,2.1865937744230046,KXBTC15M-26MAY060145-45,9,4,raw_edge20_else_rmt_repetition_forget_p60_edge0,76.0,3,0.8008287429921788,0.6,0.596907,rmt_repetition_forget_p60_edge0,-2.309285,p_below_floor,0.70315855714747,no,789.213,use_wait_policy,no,True,95.747314,rejected_actionable,spectral_dominant_factor,finalized,7.114113919608323,3.2535142113836786,2026-05-06T05:31:50.789359+00:00,-0.0030930000000000124,48
0.248684,True,60.0,0.6,0.0,391.0,-2.172344,0.0,269.68,4.0,11,rmt_repetition_forget,80,True,80,False,False,2.1865937744230046,KXBTC15M-26MAY060200-00,2,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,76.0,4,0.9537180725901716,0.6,0.618277,rmt_repetition_forget_p60_edge0,-0.172344,p_below_floor,0.7676796972668695,yes,849.377,use_wait_policy,yes,True,101.333525,rejected_actionable,spectral_dominant_factor,finalized,22.247216328266774,10.174371018749168,2026-05-06T05:45:50.623750+00:00,0.018276999999999988,48
0.353478,True,62.0,0.62,31.0,531.0,-1.94265,0.0,658.66,4.0,11,rmt_repetition_forget,-124,True,-124,False,False,2.1865937744230046,KXBTC15M-26MAY060215-15,2,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,-128.0,4,0.9133466055677214,0.62,0.640573,rmt_repetition_forget_p60_edge0,0.05735,p_below_floor,0.6836815702625788,no,864.648,use_wait_policy,yes,False,99.327385,rejected_actionable,spectral_dominant_factor,finalized,9.796617782255925,4.48030992169135,2026-05-06T06:00:35.353473+00:00,0.020572999999999952,48
0.331027,True,65.0,0.65,47.0,78.0,-5.838579,0.0,40.0,4.0,11,rmt_repetition_forget,-130,True,-130,False,False,2.1865937744230046,KXBTC15M-26MAY060230-30,7,3,raw_edge20_else_rmt_repetition_forget_p60_edge0,-134.0,3,0.8311737722686074,0.65,0.631614,rmt_repetition_forget_p60_edge0,-3.838579,p_below_floor,0.6416438496477136,yes,824.454,use_wait_policy,no,False,93.345906,rejected_actionable,spectral_dominant_factor,finalized,6.400612390048333,2.9272069027715575,2026-05-06T06:16:15.548816+00:00,-0.018386000000000013,48
0.346255,True,65.0,0.65,0.0,46.0,-2.91706,0.005414499999999989,63.0,4.0,11,rmt_repetition_forget,-130,True,-130,False,True,2.1865937744230046,KXBTC15M-26MAY060245-45,1,0,raw_edge20_else_rmt_repetition_forget_p60_edge0,-134.0,3,0.9021659636350425,0.6554145,0.660829,rmt_repetition_forget_p60_edge0,-0.91706,p_below_floor,0.6637197089991075,yes,868.74,use_wait_policy,no,False,95.507548,rejected_actionable,spectral_dominant_factor,finalized,39.18001548757424,17.918287313295313,2026-05-06T06:30:31.260794+00:00,0.010828999999999978,48
0.396112,True,64.0,0.64,0.0,62.0,-1.885877,0.010570499999999927,2149.18,4.0,11,rmt_repetition_forget,72,True,72,True,True,2.1865937744230046,KXBTC15M-26MAY060300-00,0,0,raw_edge20_else_rmt_repetition_forget_p60_edge0,68.0,4,0.9761336162947843,0.6505704999999999,0.661141,rmt_repetition_forget_p60_edge0,0.114123,p_below_floor,0.6202945450205513,yes,869.393,use_wait_policy,yes,True,93.786516,rejected_actionable,spectral_dominant_factor,finalized,66.14318316867846,30.24941529714738,2026-05-06T06:45:30.608279+00:00,0.021140999999999965,48
0.285702,True,61.0,0.61,16.0,172.0,-3.336029,0.0,510.9,4.0,11,rmt_repetition_forget,78,True,78,False,False,2.1865937744230046,KXBTC15M-26MAY060315-15,10,5,raw_edge20_else_rmt_repetition_forget_p60_edge0,74.0,4,0.9531081472609809,0.61,0.61664,rmt_repetition_forget_p60_edge0,-1.336029,p_below_floor,0.5956041645925411,yes,784.729,use_wait_policy,yes,True,84.878546,rejected_actionable,spectral_dominant_factor,finalized,23.542099231423933,10.766562818755025,2026-05-06T07:01:55.271715+00:00,0.006639999999999979,48
0.287388,True,57.0,0.57,0.0,234.0,2.087981,0.030440000000000023,1000.83,4.0,11,rmt_repetition_forget,-114,True,-114,False,True,2.1865937744230046,KXBTC15M-26MAY060330-30,1,0,raw_edge20_else_rmt_repetition_forget_p60_edge0,-118.0,3,0.8720441322343815,0.60044,0.63088,rmt_repetition_forget_p60_edge0,4.087981,p_below_floor,0.6892796561237851,yes,884.146,use_wait_policy,no,False,92.697014,rejected_actionable,spectral_dominant_factor,finalized,14.738741738677327,6.7405029279233935,2026-05-06T07:15:15.855222+00:00,0.060880000000000045,48
0.154776,True,64.0,0.64,875.0,0.0,-10.676318,0.0,124.66,4.0,11,rmt_repetition_forget,72,True,72,False,False,2.1865937744230046,KXBTC15M-26MAY060345-45,3,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,68.0,2,0.5657883988071284,0.64,0.573237,rmt_repetition_forget_p60_edge0,-8.676318,p_below_floor,0.7825208782189242,no,816.979,use_wait_policy,no,True,95.880459,rejected_actionable,spectral_dominant_factor,finalized,5.520055259177738,2.5244996687299004,2026-05-06T07:31:23.023316+00:00,-0.06676300000000002,48
0.059013,True,50.0,0.5,218.0,31.0,-0.027694,0.03972299999999995,147.01,4.0,11,v28_raw,-100,True,-100,False,False,2.1865937744230046,KXBTC15M-26MAY060400-00,2,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,-104.0,4,0.9877128705687045,0.539723,0.539723,v28_raw_p50_edge0,1.972306,p_below_floor,0.8117766764883497,no,746.444,wait_missing_use_raw,yes,False,94.555812,rejected_actionable,spectral_dominant_factor,finalized,317.55079543121394,145.22624144716082,2026-05-06T07:47:33.557061+00:00,0.03972299999999995,48
0.394255,True,67.0,0.67,782.0,0.0,-3.316868,0.0,368.34,4.0,11,rmt_repetition_forget,66,True,66,False,False,2.1865937744230046,KXBTC15M-26MAY060415-15,2,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,62.0,5,0.9577651404413585,0.67,0.676831,rmt_repetition_forget_p60_edge0,-1.316868,p_below_floor,0.6258304026756056,yes,792.955,use_wait_policy,yes,True,98.895473,rejected_actionable,spectral_dominant_factor,finalized,49.42299795454821,22.602734231048416,2026-05-06T08:01:47.044824+00:00,0.0068309999999999205,48
0.564962,True,76.0,0.76,203.0,0.0,-4.983795,0.0,103.68,3.0,11,rmt_repetition_forget,48,True,48,False,False,2.1865937744230046,KXBTC15M-26MAY060445-45,2,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,45.0,3,0.8088938353456011,0.76,0.745162,rmt_repetition_forget_p60_edge0,-2.983795,p_below_floor,0.44511578894458786,yes,735.562,use_wait_policy,yes,True,86.625248,rejected_actionable,spectral_dominant_factor,finalized,9.874698716678846,4.516018856444686,2026-05-06T08:32:44.439001+00:00,-0.014838000000000018,48
0.377919,True,61.0,0.61,875.0,16.0,2.413631,0.032067999999999985,133.0,4.0,11,rmt_repetition_forget,-122,True,-122,False,True,2.1865937744230046,KXBTC15M-26MAY060500-00,1,0,raw_edge20_else_rmt_repetition_forget_p60_edge0,-126.0,4,0.9039894765930785,0.642068,0.674136,rmt_repetition_forget_p60_edge0,4.413631,p_below_floor,0.6203177051235377,yes,783.254,use_wait_policy,no,False,97.031391,rejected_actionable,spectral_dominant_factor,finalized,5.608223196971835,2.5648217161195044,2026-05-06T08:46:56.748188+00:00,0.06413599999999997,48
0.585377,True,74.0,0.74,31.0,15.0,-1.284642,0.0,169.13,3.0,11,rmt_repetition_forget,52,True,52,False,False,2.1865937744230046,KXBTC15M-26MAY060515-15,3,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,49.0,4,0.9367519142972617,0.74,0.762154,rmt_repetition_forget_p60_edge0,0.715358,p_below_floor,0.5992302446790942,no,804.775,use_wait_policy,no,True,113.789907,rejected_actionable,spectral_dominant_factor,finalized,30.907053380810993,14.134794373942048,2026-05-06T09:01:35.227814+00:00,0.022154000000000007,48
0.213574,True,60.0,0.6,188.0,47.0,-5.558127,0.0,231.99,4.0,11,rmt_repetition_forget,-120,True,-120,False,False,2.1865937744230046,KXBTC15M-26MAY060530-30,2,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,-124.0,4,0.956361919503232,0.6,0.584419,rmt_repetition_forget_p60_edge0,-3.558127,p_below_floor,0.7875887408466055,no,746.301,use_wait_policy,yes,False,107.082315,rejected_actionable,spectral_dominant_factor,finalized,32.741641652609296,14.973810881378329,2026-05-06T09:17:33.698897+00:00,-0.015580999999999956,48
0.336974,True,74.0,0.74,781.0,47.0,-12.735611,0.0,17.0,3.0,11,rmt_repetition_forget,52,True,52,False,False,2.1865937744230046,KXBTC15M-26MAY060545-45,2,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,49.0,3,0.9600760479869285,0.74,0.647644,rmt_repetition_forget_p60_edge0,-10.735611,p_below_floor,0.6468755485232475,yes,776.551,use_wait_policy,yes,True,97.544536,rejected_actionable,spectral_dominant_factor,finalized,98.11089469753134,44.86928292083915,2026-05-06T09:32:03.449031+00:00,-0.092356,48
0.672314,True,75.0,0.75,0.0,219.0,0.735659,0.02117849999999999,38.0,3.0,11,rmt_repetition_forget,50,True,50,False,True,2.1865937744230046,KXBTC15M-26MAY060600-00,1,0,raw_edge20_else_rmt_repetition_forget_p60_edge0,47.0,3,0.946002735608495,0.7711785,0.792357,rmt_repetition_forget_p60_edge0,2.735659,p_below_floor,0.5522738981680996,no,868.886,use_wait_policy,no,True,110.097291,rejected_actionable,spectral_dominant_factor,finalized,66.82894420937401,30.563035983676823,2026-05-06T09:45:31.115998+00:00,0.04235699999999998,48
0.381922,True,63.0,0.63,62.0,62.0,-2.339434,0.0,9.0,4.0,11,rmt_repetition_forget,74,True,74,False,False,2.1865937744230046,KXBTC15M-26MAY060615-15,9,4,raw_edge20_else_rmt_repetition_forget_p60_edge0,70.0,3,0.8959474453028281,0.63,0.646606,rmt_repetition_forget_p60_edge0,-0.339434,p_below_floor,0.7291083744694327,yes,789.104,use_wait_policy,yes,True,114.080873,rejected_actionable,spectral_dominant_factor,finalized,9.682555374547892,4.428145496345297,2026-05-06T10:01:50.897076+00:00,0.01660600000000001,48
0.393798,True,66.0,0.66,0.0,109.0,-2.465572,0.007672000000000012,55.0,4.0,11,rmt_repetition_forget,-132,True,-132,False,True,2.1865937744230046,KXBTC15M-26MAY060630-30,1,0,raw_edge20_else_rmt_repetition_forget_p60_edge0,-136.0,2,0.9531821155432609,0.667672,0.675344,rmt_repetition_forget_p60_edge0,-0.465572,p_below_floor,0.76204257128047,yes,868.927,use_wait_policy,no,False,114.982869,rejected_actionable,spectral_dominant_factor,finalized,83.78242824012844,38.31641213843519,2026-05-06T10:15:31.073594+00:00,0.015344000000000024,48
0.493753,True,64.0,0.64,1000.0,63.0,0.975416,0.0,2305.04,4.0,11,rmt_repetition_forget,72,True,72,False,False,2.1865937744230046,KXBTC15M-26MAY060645-45,2,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,68.0,3,0.9217208909902672,0.64,0.689754,rmt_repetition_forget_p60_edge0,2.975416,p_below_floor,0.6744411499377241,yes,864.213,use_wait_policy,yes,True,112.768842,rejected_actionable,spectral_dominant_factor,finalized,26.57152192087824,12.152015720382217,2026-05-06T10:30:35.787089+00:00,0.049753999999999965,48
0.147731,True,60.0,0.6,16.0,547.0,-6.584947,0.0,2646.8,4.0,11,rmt_repetition_forget,-120,True,-120,False,False,2.1865937744230046,KXBTC15M-26MAY060700-00,19,9,raw_edge20_else_rmt_repetition_forget_p60_edge0,-124.0,4,0.9289225505308487,0.6,0.574151,rmt_repetition_forget_p60_edge0,-4.584947,p_below_floor,0.7880503492709943,yes,704.805,use_wait_policy,no,False,103.22847,rejected_actionable,spectral_dominant_factor,finalized,17.095797808493504,7.818460844655391,2026-05-06T10:48:15.195936+00:00,-0.02584900000000001,48
0.516726,True,65.0,0.65,0.0,860.0,1.67161,0.0,1415.93,4.0,11,rmt_repetition_forget,70,True,70,False,False,2.1865937744230046,KXBTC15M-26MAY060715-15,10,5,raw_edge20_else_rmt_repetition_forget_p60_edge0,66.0,3,0.884039326327866,0.65,0.706716,rmt_repetition_forget_p60_edge0,3.67161,p_below_floor,0.624978235114277,yes,784.528,use_wait_policy,yes,True,112.22592,rejected_actionable,spectral_dominant_factor,finalized,21.558538843778997,9.859416548219084,2026-05-06T11:01:55.472364+00:00,0.05671599999999999,48
0.508986,True,67.0,0.67,734.0,375.0,-1.308846,0.0,117.81,4.0,11,rmt_repetition_forget,66,True,66,False,False,2.1865937744230046,KXBTC15M-26MAY060730-30,2,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,62.0,4,0.9619503520010614,0.67,0.696912,rmt_repetition_forget_p60_edge0,0.691154,p_below_floor,0.6649975855152402,yes,847.401,use_wait_policy,yes,True,114.010972,rejected_actionable,spectral_dominant_factor,finalized,34.33436038910886,15.702212633514408,2026-05-06T11:15:52.598939+00:00,0.026911999999999936,48
