dataset,candidate,block_index,base_markets,selected_markets,coverage,wins,losses,accuracy,net_pnl_cents,net_roi_on_cost,positive_net,coverage_pass,fade_selected
current,fade_signed_move_30m_le200_score0.7_sec600_fade50,1,20,20,1.0,13,7,0.65,-20.0,-0.015151515151515152,False,True,1
current,fade_signed_move_30m_le200_score0.7_sec600_fade50,2,20,20,1.0,15,5,0.75,201.0,0.15473441108545036,True,True,2
current,fade_signed_move_30m_le200_score0.7_sec600_fade50,3,20,20,1.0,16,4,0.8,320.0,0.25,True,True,2
current,fade_signed_move_30m_le200_score0.7_sec600_fade50,4,20,20,1.0,12,8,0.6,-117.0,-0.0888382687927107,False,True,0
current,fade_signed_move_30m_le200_score0.7_sec600_fade50,5,20,20,1.0,12,8,0.6,-129.0,-0.09706546275395034,False,True,0
current,fade_signed_move_30m_le200_score0.7_sec600_fade50,6,20,20,1.0,16,4,0.8,220.0,0.15942028985507245,True,True,0
current,fade_signed_move_30m_le200_score0.7_sec600_fade50,7,20,19,0.95,16,3,0.8421052631578947,297.0,0.22793553338449732,True,True,0
current,fade_signed_move_30m_le200_score0.7_sec600_fade50,8,20,20,1.0,14,6,0.7,75.0,0.05660377358490566,True,True,0
current,fade_signed_move_30m_le200_score0.7_sec600_fade50,9,20,19,0.95,15,4,0.7894736842105263,200.0,0.15384615384615385,True,True,0
current,fade_signed_move_30m_le200_score0.7_sec600_fade50,10,20,20,1.0,12,8,0.6,-164.0,-0.12023460410557185,False,True,0
current,fade_signed_move_30m_le200_score0.7_sec600_fade50,11,20,20,1.0,13,7,0.65,-73.0,-0.05316824471959213,False,True,0
current,fade_signed_move_30m_le200_score0.7_sec600_fade50,12,20,20,1.0,14,6,0.7,124.0,0.09717868338557993,True,True,2
current,fade_signed_move_30m_le200_score0.7_sec600_fade50,13,20,20,1.0,17,3,0.85,285.0,0.20141342756183744,True,True,0
current,fade_signed_move_30m_le200_score0.7_sec600_fade50,14,20,20,1.0,10,10,0.5,-296.0,-0.22839506172839505,False,True,3
current,fade_signed_move_30m_le200_score0.7_sec600_fade50,15,13,13,1.0,11,2,0.8461538461538461,229.0,0.2629161882893226,True,True,1
v21,fade_signed_move_30m_le200_score0.7_sec600_fade50,0,20,19,0.95,15,4,0.7894736842105263,160.0,0.11940298507462686,True,True,1
v21,fade_signed_move_30m_le200_score0.7_sec600_fade50,1,20,20,1.0,11,9,0.55,-283.0,-0.20462762111352134,False,True,0
v21,fade_signed_move_30m_le200_score0.7_sec600_fade50,2,20,20,1.0,13,7,0.65,-104.0,-0.07407407407407407,False,True,0
v21,fade_signed_move_30m_le200_score0.7_sec600_fade50,3,20,20,1.0,12,8,0.6,-163.0,-0.11958914159941306,False,True,1
v21,fade_signed_move_30m_le200_score0.7_sec600_fade50,4,20,20,1.0,14,6,0.7,32.0,0.023391812865497075,True,True,0
v21,fade_signed_move_30m_le200_score0.7_sec600_fade50,5,20,20,1.0,11,9,0.55,-183.0,-0.1426344505066251,False,True,3
v21,fade_signed_move_30m_le200_score0.7_sec600_fade50,6,20,20,1.0,17,3,0.85,343.0,0.2527634487840825,True,True,0
v21,fade_signed_move_30m_le200_score0.7_sec600_fade50,7,20,20,1.0,17,3,0.85,355.0,0.26394052044609667,True,True,1
v21,fade_signed_move_30m_le200_score0.7_sec600_fade50,8,20,20,1.0,10,10,0.5,-332.0,-0.24924924924924924,False,True,0
v21,fade_signed_move_30m_le200_score0.7_sec600_fade50,9,20,20,1.0,17,3,0.85,292.0,0.20738636363636365,True,True,0
v21,fade_signed_move_30m_le200_score0.7_sec600_fade50,10,20,19,0.95,14,5,0.7368421052631579,31.0,0.022644265887509132,True,True,0
v21,fade_signed_move_30m_le200_score0.7_sec600_fade50,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True,0
current,fade_signed_move_30m_le200_score0.8_sec300_fade45,0,20,20,1.0,11,9,0.55,-198.0,-0.15254237288135594,False,True,1
current,fade_signed_move_30m_le200_score0.8_sec300_fade45,1,20,20,1.0,13,7,0.65,-20.0,-0.015151515151515152,False,True,1
current,fade_signed_move_30m_le200_score0.8_sec300_fade45,2,20,20,1.0,14,6,0.7,148.0,0.1182108626198083,True,True,3
current,fade_signed_move_30m_le200_score0.8_sec300_fade45,3,20,20,1.0,15,5,0.75,275.0,0.22448979591836735,True,True,3
current,fade_signed_move_30m_le200_score0.8_sec300_fade45,4,20,20,1.0,12,8,0.6,-117.0,-0.0888382687927107,False,True,0
current,fade_signed_move_30m_le200_score0.8_sec300_fade45,5,20,20,1.0,12,8,0.6,-129.0,-0.09706546275395034,False,True,0
current,fade_signed_move_30m_le200_score0.8_sec300_fade45,6,20,20,1.0,16,4,0.8,220.0,0.15942028985507245,True,True,0
current,fade_signed_move_30m_le200_score0.8_sec300_fade45,7,20,19,0.95,16,3,0.8421052631578947,297.0,0.22793553338449732,True,True,0
current,fade_signed_move_30m_le200_score0.8_sec300_fade45,8,20,20,1.0,14,6,0.7,75.0,0.05660377358490566,True,True,0
current,fade_signed_move_30m_le200_score0.8_sec300_fade45,9,20,19,0.95,15,4,0.7894736842105263,200.0,0.15384615384615385,True,True,0
current,fade_signed_move_30m_le200_score0.8_sec300_fade45,10,20,20,1.0,12,8,0.6,-164.0,-0.12023460410557185,False,True,0
current,fade_signed_move_30m_le200_score0.8_sec300_fade45,11,20,20,1.0,13,7,0.65,-73.0,-0.05316824471959213,False,True,0
current,fade_signed_move_30m_le200_score0.8_sec300_fade45,12,20,20,1.0,14,6,0.7,124.0,0.09717868338557993,True,True,2
current,fade_signed_move_30m_le200_score0.8_sec300_fade45,13,20,20,1.0,16,4,0.8,242.0,0.17820324005891017,True,True,1
current,fade_signed_move_30m_le200_score0.8_sec300_fade45,14,20,20,1.0,10,10,0.5,-296.0,-0.22839506172839505,False,True,3
current,fade_signed_move_30m_le200_score0.8_sec300_fade45,15,13,13,1.0,10,3,0.7692307692307693,188.0,0.2315270935960591,True,True,2
v21,fade_signed_move_30m_le200_score0.8_sec300_fade45,0,20,19,0.95,15,4,0.7894736842105263,160.0,0.11940298507462686,True,True,1
v21,fade_signed_move_30m_le200_score0.8_sec300_fade45,1,20,20,1.0,11,9,0.55,-283.0,-0.20462762111352134,False,True,0
v21,fade_signed_move_30m_le200_score0.8_sec300_fade45,2,20,20,1.0,13,7,0.65,-104.0,-0.07407407407407407,False,True,0
v21,fade_signed_move_30m_le200_score0.8_sec300_fade45,3,20,20,1.0,12,8,0.6,-163.0,-0.11958914159941306,False,True,1
v21,fade_signed_move_30m_le200_score0.8_sec300_fade45,4,20,20,1.0,13,7,0.65,-19.0,-0.014404852160727824,False,True,1
v21,fade_signed_move_30m_le200_score0.8_sec300_fade45,5,20,20,1.0,11,9,0.55,-183.0,-0.1426344505066251,False,True,3
v21,fade_signed_move_30m_le200_score0.8_sec300_fade45,6,20,20,1.0,16,4,0.8,292.0,0.22324159021406728,True,True,1
v21,fade_signed_move_30m_le200_score0.8_sec300_fade45,7,20,20,1.0,17,3,0.85,355.0,0.26394052044609667,True,True,1
v21,fade_signed_move_30m_le200_score0.8_sec300_fade45,8,20,20,1.0,10,10,0.5,-332.0,-0.24924924924924924,False,True,0
v21,fade_signed_move_30m_le200_score0.8_sec300_fade45,9,20,20,1.0,17,3,0.85,292.0,0.20738636363636365,True,True,0
v21,fade_signed_move_30m_le200_score0.8_sec300_fade45,10,20,19,0.95,14,5,0.7368421052631579,31.0,0.022644265887509132,True,True,0
v21,fade_signed_move_30m_le200_score0.8_sec300_fade45,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True,0
current,fade_signed_move_30m_le200_score0.8_sec300_fade50,0,20,20,1.0,11,9,0.55,-198.0,-0.15254237288135594,False,True,1
current,fade_signed_move_30m_le200_score0.8_sec300_fade50,1,20,20,1.0,13,7,0.65,-20.0,-0.015151515151515152,False,True,1
current,fade_signed_move_30m_le200_score0.8_sec300_fade50,2,20,20,1.0,14,6,0.7,148.0,0.1182108626198083,True,True,3
current,fade_signed_move_30m_le200_score0.8_sec300_fade50,3,20,20,1.0,15,5,0.75,275.0,0.22448979591836735,True,True,3
current,fade_signed_move_30m_le200_score0.8_sec300_fade50,4,20,20,1.0,12,8,0.6,-117.0,-0.0888382687927107,False,True,0
current,fade_signed_move_30m_le200_score0.8_sec300_fade50,5,20,20,1.0,12,8,0.6,-129.0,-0.09706546275395034,False,True,0
current,fade_signed_move_30m_le200_score0.8_sec300_fade50,6,20,20,1.0,16,4,0.8,220.0,0.15942028985507245,True,True,0
current,fade_signed_move_30m_le200_score0.8_sec300_fade50,7,20,19,0.95,16,3,0.8421052631578947,297.0,0.22793553338449732,True,True,0
current,fade_signed_move_30m_le200_score0.8_sec300_fade50,8,20,20,1.0,14,6,0.7,75.0,0.05660377358490566,True,True,0
current,fade_signed_move_30m_le200_score0.8_sec300_fade50,9,20,19,0.95,15,4,0.7894736842105263,200.0,0.15384615384615385,True,True,0
current,fade_signed_move_30m_le200_score0.8_sec300_fade50,10,20,20,1.0,12,8,0.6,-164.0,-0.12023460410557185,False,True,0
current,fade_signed_move_30m_le200_score0.8_sec300_fade50,11,20,20,1.0,13,7,0.65,-73.0,-0.05316824471959213,False,True,0
current,fade_signed_move_30m_le200_score0.8_sec300_fade50,12,20,20,1.0,14,6,0.7,124.0,0.09717868338557993,True,True,2
current,fade_signed_move_30m_le200_score0.8_sec300_fade50,13,20,20,1.0,16,4,0.8,242.0,0.17820324005891017,True,True,1
current,fade_signed_move_30m_le200_score0.8_sec300_fade50,14,20,20,1.0,10,10,0.5,-296.0,-0.22839506172839505,False,True,3
current,fade_signed_move_30m_le200_score0.8_sec300_fade50,15,13,13,1.0,10,3,0.7692307692307693,188.0,0.2315270935960591,True,True,2
v21,fade_signed_move_30m_le200_score0.8_sec300_fade50,0,20,19,0.95,15,4,0.7894736842105263,160.0,0.11940298507462686,True,True,1
v21,fade_signed_move_30m_le200_score0.8_sec300_fade50,1,20,20,1.0,11,9,0.55,-283.0,-0.20462762111352134,False,True,0
v21,fade_signed_move_30m_le200_score0.8_sec300_fade50,2,20,20,1.0,13,7,0.65,-104.0,-0.07407407407407407,False,True,0
v21,fade_signed_move_30m_le200_score0.8_sec300_fade50,3,20,20,1.0,12,8,0.6,-163.0,-0.11958914159941306,False,True,1
v21,fade_signed_move_30m_le200_score0.8_sec300_fade50,4,20,20,1.0,13,7,0.65,-19.0,-0.014404852160727824,False,True,1
v21,fade_signed_move_30m_le200_score0.8_sec300_fade50,5,20,20,1.0,11,9,0.55,-183.0,-0.1426344505066251,False,True,3
v21,fade_signed_move_30m_le200_score0.8_sec300_fade50,6,20,20,1.0,16,4,0.8,292.0,0.22324159021406728,True,True,1
v21,fade_signed_move_30m_le200_score0.8_sec300_fade50,7,20,20,1.0,17,3,0.85,355.0,0.26394052044609667,True,True,1
v21,fade_signed_move_30m_le200_score0.8_sec300_fade50,8,20,20,1.0,10,10,0.5,-332.0,-0.24924924924924924,False,True,0
v21,fade_signed_move_30m_le200_score0.8_sec300_fade50,9,20,20,1.0,17,3,0.85,292.0,0.20738636363636365,True,True,0
v21,fade_signed_move_30m_le200_score0.8_sec300_fade50,10,20,19,0.95,14,5,0.7368421052631579,31.0,0.022644265887509132,True,True,0
v21,fade_signed_move_30m_le200_score0.8_sec300_fade50,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True,0
current,fade_signed_move_30m_le200_score0.8_sec600_fade45,0,20,20,1.0,11,9,0.55,-198.0,-0.15254237288135594,False,True,1
current,fade_signed_move_30m_le200_score0.8_sec600_fade45,1,20,20,1.0,13,7,0.65,-20.0,-0.015151515151515152,False,True,1
current,fade_signed_move_30m_le200_score0.8_sec600_fade45,2,20,20,1.0,14,6,0.7,148.0,0.1182108626198083,True,True,3
current,fade_signed_move_30m_le200_score0.8_sec600_fade45,3,20,20,1.0,15,5,0.75,275.0,0.22448979591836735,True,True,3
current,fade_signed_move_30m_le200_score0.8_sec600_fade45,4,20,20,1.0,12,8,0.6,-117.0,-0.0888382687927107,False,True,0
current,fade_signed_move_30m_le200_score0.8_sec600_fade45,5,20,20,1.0,12,8,0.6,-129.0,-0.09706546275395034,False,True,0
current,fade_signed_move_30m_le200_score0.8_sec600_fade45,6,20,20,1.0,16,4,0.8,220.0,0.15942028985507245,True,True,0
current,fade_signed_move_30m_le200_score0.8_sec600_fade45,7,20,19,0.95,16,3,0.8421052631578947,297.0,0.22793553338449732,True,True,0
current,fade_signed_move_30m_le200_score0.8_sec600_fade45,8,20,20,1.0,14,6,0.7,75.0,0.05660377358490566,True,True,0
current,fade_signed_move_30m_le200_score0.8_sec600_fade45,9,20,19,0.95,15,4,0.7894736842105263,200.0,0.15384615384615385,True,True,0
current,fade_signed_move_30m_le200_score0.8_sec600_fade45,10,20,20,1.0,12,8,0.6,-164.0,-0.12023460410557185,False,True,0
current,fade_signed_move_30m_le200_score0.8_sec600_fade45,11,20,20,1.0,13,7,0.65,-73.0,-0.05316824471959213,False,True,0
current,fade_signed_move_30m_le200_score0.8_sec600_fade45,12,20,20,1.0,14,6,0.7,124.0,0.09717868338557993,True,True,2
current,fade_signed_move_30m_le200_score0.8_sec600_fade45,13,20,20,1.0,16,4,0.8,242.0,0.17820324005891017,True,True,1
current,fade_signed_move_30m_le200_score0.8_sec600_fade45,14,20,20,1.0,10,10,0.5,-296.0,-0.22839506172839505,False,True,3
current,fade_signed_move_30m_le200_score0.8_sec600_fade45,15,13,13,1.0,10,3,0.7692307692307693,188.0,0.2315270935960591,True,True,2
v21,fade_signed_move_30m_le200_score0.8_sec600_fade45,0,20,19,0.95,15,4,0.7894736842105263,160.0,0.11940298507462686,True,True,1
v21,fade_signed_move_30m_le200_score0.8_sec600_fade45,1,20,20,1.0,11,9,0.55,-283.0,-0.20462762111352134,False,True,0
v21,fade_signed_move_30m_le200_score0.8_sec600_fade45,2,20,20,1.0,13,7,0.65,-104.0,-0.07407407407407407,False,True,0
v21,fade_signed_move_30m_le200_score0.8_sec600_fade45,3,20,20,1.0,12,8,0.6,-163.0,-0.11958914159941306,False,True,1
v21,fade_signed_move_30m_le200_score0.8_sec600_fade45,4,20,20,1.0,14,6,0.7,32.0,0.023391812865497075,True,True,0
v21,fade_signed_move_30m_le200_score0.8_sec600_fade45,5,20,20,1.0,11,9,0.55,-183.0,-0.1426344505066251,False,True,3
v21,fade_signed_move_30m_le200_score0.8_sec600_fade45,6,20,20,1.0,16,4,0.8,292.0,0.22324159021406728,True,True,1
v21,fade_signed_move_30m_le200_score0.8_sec600_fade45,7,20,20,1.0,17,3,0.85,355.0,0.26394052044609667,True,True,1
v21,fade_signed_move_30m_le200_score0.8_sec600_fade45,8,20,20,1.0,10,10,0.5,-332.0,-0.24924924924924924,False,True,0
v21,fade_signed_move_30m_le200_score0.8_sec600_fade45,9,20,20,1.0,17,3,0.85,292.0,0.20738636363636365,True,True,0
v21,fade_signed_move_30m_le200_score0.8_sec600_fade45,10,20,19,0.95,14,5,0.7368421052631579,31.0,0.022644265887509132,True,True,0
v21,fade_signed_move_30m_le200_score0.8_sec600_fade45,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True,0
current,fade_signed_move_30m_le200_score0.8_sec600_fade50,0,20,20,1.0,11,9,0.55,-198.0,-0.15254237288135594,False,True,1
current,fade_signed_move_30m_le200_score0.8_sec600_fade50,1,20,20,1.0,13,7,0.65,-20.0,-0.015151515151515152,False,True,1
current,fade_signed_move_30m_le200_score0.8_sec600_fade50,2,20,20,1.0,14,6,0.7,148.0,0.1182108626198083,True,True,3
current,fade_signed_move_30m_le200_score0.8_sec600_fade50,3,20,20,1.0,15,5,0.75,275.0,0.22448979591836735,True,True,3
current,fade_signed_move_30m_le200_score0.8_sec600_fade50,4,20,20,1.0,12,8,0.6,-117.0,-0.0888382687927107,False,True,0
current,fade_signed_move_30m_le200_score0.8_sec600_fade50,5,20,20,1.0,12,8,0.6,-129.0,-0.09706546275395034,False,True,0
current,fade_signed_move_30m_le200_score0.8_sec600_fade50,6,20,20,1.0,16,4,0.8,220.0,0.15942028985507245,True,True,0
current,fade_signed_move_30m_le200_score0.8_sec600_fade50,7,20,19,0.95,16,3,0.8421052631578947,297.0,0.22793553338449732,True,True,0
current,fade_signed_move_30m_le200_score0.8_sec600_fade50,8,20,20,1.0,14,6,0.7,75.0,0.05660377358490566,True,True,0
current,fade_signed_move_30m_le200_score0.8_sec600_fade50,9,20,19,0.95,15,4,0.7894736842105263,200.0,0.15384615384615385,True,True,0
current,fade_signed_move_30m_le200_score0.8_sec600_fade50,10,20,20,1.0,12,8,0.6,-164.0,-0.12023460410557185,False,True,0
current,fade_signed_move_30m_le200_score0.8_sec600_fade50,11,20,20,1.0,13,7,0.65,-73.0,-0.05316824471959213,False,True,0
current,fade_signed_move_30m_le200_score0.8_sec600_fade50,12,20,20,1.0,14,6,0.7,124.0,0.09717868338557993,True,True,2
current,fade_signed_move_30m_le200_score0.8_sec600_fade50,13,20,20,1.0,16,4,0.8,242.0,0.17820324005891017,True,True,1
current,fade_signed_move_30m_le200_score0.8_sec600_fade50,14,20,20,1.0,10,10,0.5,-296.0,-0.22839506172839505,False,True,3
current,fade_signed_move_30m_le200_score0.8_sec600_fade50,15,13,13,1.0,10,3,0.7692307692307693,188.0,0.2315270935960591,True,True,2
v21,fade_signed_move_30m_le200_score0.8_sec600_fade50,0,20,19,0.95,15,4,0.7894736842105263,160.0,0.11940298507462686,True,True,1
v21,fade_signed_move_30m_le200_score0.8_sec600_fade50,1,20,20,1.0,11,9,0.55,-283.0,-0.20462762111352134,False,True,0
v21,fade_signed_move_30m_le200_score0.8_sec600_fade50,2,20,20,1.0,13,7,0.65,-104.0,-0.07407407407407407,False,True,0
v21,fade_signed_move_30m_le200_score0.8_sec600_fade50,3,20,20,1.0,12,8,0.6,-163.0,-0.11958914159941306,False,True,1
v21,fade_signed_move_30m_le200_score0.8_sec600_fade50,4,20,20,1.0,14,6,0.7,32.0,0.023391812865497075,True,True,0
v21,fade_signed_move_30m_le200_score0.8_sec600_fade50,5,20,20,1.0,11,9,0.55,-183.0,-0.1426344505066251,False,True,3
v21,fade_signed_move_30m_le200_score0.8_sec600_fade50,6,20,20,1.0,16,4,0.8,292.0,0.22324159021406728,True,True,1
v21,fade_signed_move_30m_le200_score0.8_sec600_fade50,7,20,20,1.0,17,3,0.85,355.0,0.26394052044609667,True,True,1
v21,fade_signed_move_30m_le200_score0.8_sec600_fade50,8,20,20,1.0,10,10,0.5,-332.0,-0.24924924924924924,False,True,0
v21,fade_signed_move_30m_le200_score0.8_sec600_fade50,9,20,20,1.0,17,3,0.85,292.0,0.20738636363636365,True,True,0
v21,fade_signed_move_30m_le200_score0.8_sec600_fade50,10,20,19,0.95,14,5,0.7368421052631579,31.0,0.022644265887509132,True,True,0
v21,fade_signed_move_30m_le200_score0.8_sec600_fade50,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True,0
current,fade_signed_move_30m_le400_score0.65_sec300_fade45,0,20,20,1.0,11,9,0.55,-198.0,-0.15254237288135594,False,True,1
current,fade_signed_move_30m_le400_score0.65_sec300_fade45,1,20,20,1.0,14,6,0.7,59.0,0.04399701715137957,True,True,0
current,fade_signed_move_30m_le400_score0.65_sec300_fade45,2,20,20,1.0,15,5,0.75,139.0,0.10213078618662748,True,True,0
current,fade_signed_move_30m_le400_score0.65_sec300_fade45,3,20,20,1.0,16,4,0.8,274.0,0.2066365007541478,True,True,0
current,fade_signed_move_30m_le400_score0.65_sec300_fade45,4,20,20,1.0,12,8,0.6,-117.0,-0.0888382687927107,False,True,0
current,fade_signed_move_30m_le400_score0.65_sec300_fade45,5,20,20,1.0,12,8,0.6,-129.0,-0.09706546275395034,False,True,0
current,fade_signed_move_30m_le400_score0.65_sec300_fade45,6,20,20,1.0,16,4,0.8,220.0,0.15942028985507245,True,True,0
current,fade_signed_move_30m_le400_score0.65_sec300_fade45,7,20,19,0.95,16,3,0.8421052631578947,297.0,0.22793553338449732,True,True,0
current,fade_signed_move_30m_le400_score0.65_sec300_fade45,8,20,20,1.0,14,6,0.7,75.0,0.05660377358490566,True,True,0
current,fade_signed_move_30m_le400_score0.65_sec300_fade45,9,20,19,0.95,15,4,0.7894736842105263,200.0,0.15384615384615385,True,True,0
current,fade_signed_move_30m_le400_score0.65_sec300_fade45,10,20,20,1.0,12,8,0.6,-164.0,-0.12023460410557185,False,True,0
current,fade_signed_move_30m_le400_score0.65_sec300_fade45,11,20,20,1.0,13,7,0.65,-73.0,-0.05316824471959213,False,True,0
current,fade_signed_move_30m_le400_score0.65_sec300_fade45,12,20,20,1.0,16,4,0.8,258.0,0.19225037257824143,True,True,0
current,fade_signed_move_30m_le400_score0.65_sec300_fade45,13,20,20,1.0,17,3,0.85,285.0,0.20141342756183744,True,True,0
current,fade_signed_move_30m_le400_score0.65_sec300_fade45,14,20,20,1.0,12,8,0.6,-138.0,-0.1031390134529148,False,True,1
current,fade_signed_move_30m_le400_score0.65_sec300_fade45,15,13,13,1.0,10,3,0.7692307692307693,108.0,0.1210762331838565,True,True,0
v21,fade_signed_move_30m_le400_score0.65_sec300_fade45,0,20,19,0.95,16,3,0.8421052631578947,223.0,0.16194625998547568,True,True,0
v21,fade_signed_move_30m_le400_score0.65_sec300_fade45,1,20,20,1.0,11,9,0.55,-283.0,-0.20462762111352134,False,True,0
v21,fade_signed_move_30m_le400_score0.65_sec300_fade45,2,20,20,1.0,13,7,0.65,-104.0,-0.07407407407407407,False,True,0
v21,fade_signed_move_30m_le400_score0.65_sec300_fade45,3,20,20,1.0,12,8,0.6,-163.0,-0.11958914159941306,False,True,1
v21,fade_signed_move_30m_le400_score0.65_sec300_fade45,4,20,20,1.0,14,6,0.7,32.0,0.023391812865497075,True,True,0
v21,fade_signed_move_30m_le400_score0.65_sec300_fade45,5,20,20,1.0,13,7,0.65,-40.0,-0.029850746268656716,False,True,1
v21,fade_signed_move_30m_le400_score0.65_sec300_fade45,6,20,20,1.0,17,3,0.85,343.0,0.2527634487840825,True,True,0
v21,fade_signed_move_30m_le400_score0.65_sec300_fade45,7,20,20,1.0,16,4,0.8,230.0,0.1678832116788321,True,True,0
v21,fade_signed_move_30m_le400_score0.65_sec300_fade45,8,20,20,1.0,10,10,0.5,-332.0,-0.24924924924924924,False,True,0
v21,fade_signed_move_30m_le400_score0.65_sec300_fade45,9,20,20,1.0,17,3,0.85,292.0,0.20738636363636365,True,True,0
v21,fade_signed_move_30m_le400_score0.65_sec300_fade45,10,20,19,0.95,14,5,0.7368421052631579,31.0,0.022644265887509132,True,True,0
v21,fade_signed_move_30m_le400_score0.65_sec300_fade45,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True,0
current,fade_signed_move_30m_le400_score0.65_sec300_fade50,0,20,20,1.0,11,9,0.55,-198.0,-0.15254237288135594,False,True,1
current,fade_signed_move_30m_le400_score0.65_sec300_fade50,1,20,20,1.0,14,6,0.7,59.0,0.04399701715137957,True,True,0
current,fade_signed_move_30m_le400_score0.65_sec300_fade50,2,20,20,1.0,15,5,0.75,139.0,0.10213078618662748,True,True,0
current,fade_signed_move_30m_le400_score0.65_sec300_fade50,3,20,20,1.0,16,4,0.8,274.0,0.2066365007541478,True,True,0
current,fade_signed_move_30m_le400_score0.65_sec300_fade50,4,20,20,1.0,12,8,0.6,-117.0,-0.0888382687927107,False,True,0
current,fade_signed_move_30m_le400_score0.65_sec300_fade50,5,20,20,1.0,12,8,0.6,-129.0,-0.09706546275395034,False,True,0
current,fade_signed_move_30m_le400_score0.65_sec300_fade50,6,20,20,1.0,16,4,0.8,220.0,0.15942028985507245,True,True,0
current,fade_signed_move_30m_le400_score0.65_sec300_fade50,7,20,19,0.95,16,3,0.8421052631578947,297.0,0.22793553338449732,True,True,0
current,fade_signed_move_30m_le400_score0.65_sec300_fade50,8,20,20,1.0,14,6,0.7,75.0,0.05660377358490566,True,True,0
current,fade_signed_move_30m_le400_score0.65_sec300_fade50,9,20,19,0.95,15,4,0.7894736842105263,200.0,0.15384615384615385,True,True,0
current,fade_signed_move_30m_le400_score0.65_sec300_fade50,10,20,20,1.0,12,8,0.6,-164.0,-0.12023460410557185,False,True,0
current,fade_signed_move_30m_le400_score0.65_sec300_fade50,11,20,20,1.0,13,7,0.65,-73.0,-0.05316824471959213,False,True,0
current,fade_signed_move_30m_le400_score0.65_sec300_fade50,12,20,20,1.0,16,4,0.8,258.0,0.19225037257824143,True,True,0
current,fade_signed_move_30m_le400_score0.65_sec300_fade50,13,20,20,1.0,17,3,0.85,285.0,0.20141342756183744,True,True,0
current,fade_signed_move_30m_le400_score0.65_sec300_fade50,14,20,20,1.0,12,8,0.6,-138.0,-0.1031390134529148,False,True,1
current,fade_signed_move_30m_le400_score0.65_sec300_fade50,15,13,13,1.0,10,3,0.7692307692307693,108.0,0.1210762331838565,True,True,0
v21,fade_signed_move_30m_le400_score0.65_sec300_fade50,0,20,19,0.95,16,3,0.8421052631578947,223.0,0.16194625998547568,True,True,0
v21,fade_signed_move_30m_le400_score0.65_sec300_fade50,1,20,20,1.0,11,9,0.55,-283.0,-0.20462762111352134,False,True,0
v21,fade_signed_move_30m_le400_score0.65_sec300_fade50,2,20,20,1.0,13,7,0.65,-104.0,-0.07407407407407407,False,True,0
v21,fade_signed_move_30m_le400_score0.65_sec300_fade50,3,20,20,1.0,12,8,0.6,-163.0,-0.11958914159941306,False,True,1
v21,fade_signed_move_30m_le400_score0.65_sec300_fade50,4,20,20,1.0,14,6,0.7,32.0,0.023391812865497075,True,True,0
v21,fade_signed_move_30m_le400_score0.65_sec300_fade50,5,20,20,1.0,13,7,0.65,-40.0,-0.029850746268656716,False,True,1
v21,fade_signed_move_30m_le400_score0.65_sec300_fade50,6,20,20,1.0,17,3,0.85,343.0,0.2527634487840825,True,True,0
v21,fade_signed_move_30m_le400_score0.65_sec300_fade50,7,20,20,1.0,16,4,0.8,230.0,0.1678832116788321,True,True,0
v21,fade_signed_move_30m_le400_score0.65_sec300_fade50,8,20,20,1.0,10,10,0.5,-332.0,-0.24924924924924924,False,True,0
v21,fade_signed_move_30m_le400_score0.65_sec300_fade50,9,20,20,1.0,17,3,0.85,292.0,0.20738636363636365,True,True,0
v21,fade_signed_move_30m_le400_score0.65_sec300_fade50,10,20,19,0.95,14,5,0.7368421052631579,31.0,0.022644265887509132,True,True,0
v21,fade_signed_move_30m_le400_score0.65_sec300_fade50,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True,0
current,fade_signed_move_30m_le400_score0.65_sec600_fade45,0,20,20,1.0,11,9,0.55,-198.0,-0.15254237288135594,False,True,1
current,fade_signed_move_30m_le400_score0.65_sec600_fade45,1,20,20,1.0,14,6,0.7,59.0,0.04399701715137957,True,True,0
current,fade_signed_move_30m_le400_score0.65_sec600_fade45,2,20,20,1.0,15,5,0.75,139.0,0.10213078618662748,True,True,0
current,fade_signed_move_30m_le400_score0.65_sec600_fade45,3,20,20,1.0,16,4,0.8,274.0,0.2066365007541478,True,True,0
current,fade_signed_move_30m_le400_score0.65_sec600_fade45,4,20,20,1.0,12,8,0.6,-117.0,-0.0888382687927107,False,True,0
current,fade_signed_move_30m_le400_score0.65_sec600_fade45,5,20,20,1.0,12,8,0.6,-129.0,-0.09706546275395034,False,True,0
current,fade_signed_move_30m_le400_score0.65_sec600_fade45,6,20,20,1.0,16,4,0.8,220.0,0.15942028985507245,True,True,0
current,fade_signed_move_30m_le400_score0.65_sec600_fade45,7,20,19,0.95,16,3,0.8421052631578947,297.0,0.22793553338449732,True,True,0
current,fade_signed_move_30m_le400_score0.65_sec600_fade45,8,20,20,1.0,14,6,0.7,75.0,0.05660377358490566,True,True,0
