lock_name,market,registry_entry_dt,recompute_entry_dt,entry_dt_diff_sec,registry_side,recompute_side,registry_ask_cents,recompute_ask_cents,registry_win,recompute_win,registry_net_pnl_cents,recompute_net_pnl_cents,net_delta_recompute_minus_registry,mismatch_reasons
book_p80_ask90_frontier,KXBTC15M-26MAY011145-45,,2026-05-01 15:37:39.897000+00:00,,,yes,,88.0,,True,,11.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY011215-15,,2026-05-01 16:01:12.086000+00:00,,,yes,,82.0,,False,,-84.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY011230-30,,2026-05-01 16:20:28.792000+00:00,,,no,,85.0,,True,,14.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY011245-45,,2026-05-01 16:33:44.823000+00:00,,,no,,82.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY011300-00,,2026-05-01 16:50:16.423000+00:00,,,no,,82.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY011315-15,,2026-05-01 17:09:02.980000+00:00,,,no,,81.0,,False,,-83.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY011330-30,,2026-05-01 17:24:34.515000+00:00,,,no,,81.0,,True,,17.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY011345-45,,2026-05-01 17:36:50.565000+00:00,,,yes,,88.0,,True,,11.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY011400-00,,2026-05-01 17:53:22.068000+00:00,,,yes,,84.0,,True,,15.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY011415-15,,2026-05-01 18:12:23.630000+00:00,,,no,,90.0,,True,,9.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY011430-30,,2026-05-01 18:22:39.330000+00:00,,,yes,,88.0,,True,,11.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY011445-45,,2026-05-01 18:40:25.686000+00:00,,,no,,85.0,,True,,14.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY011500-00,,2026-05-01 18:51:26.556000+00:00,,,yes,,81.0,,False,,-83.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY011515-15,,2026-05-01 19:05:42.861000+00:00,,,yes,,83.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY011530-30,,2026-05-01 19:17:28.796000+00:00,,,no,,81.0,,True,,17.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY011545-45,,2026-05-01 19:31:45.078000+00:00,,,no,,81.0,,True,,17.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY011600-00,,2026-05-01 19:49:01.543000+00:00,,,yes,,84.0,,True,,15.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY011615-15,,2026-05-01 20:05:33.279000+00:00,,,no,,85.0,,True,,14.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY011630-30,,2026-05-01 20:18:04.371000+00:00,,,no,,81.0,,True,,17.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY011645-45,,2026-05-01 20:38:20.917000+00:00,,,no,,86.0,,True,,13.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY011715-15,,2026-05-01 21:02:38.125000+00:00,,,yes,,84.0,,True,,15.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY011730-30,,2026-05-01 21:22:09.914000+00:00,,,yes,,81.0,,True,,17.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY011745-45,,2026-05-01 21:31:25.712000+00:00,,,yes,,83.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY011800-00,,2026-05-01 21:49:42.015000+00:00,,,yes,,81.0,,True,,17.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY011815-15,,2026-05-01 22:05:58.382000+00:00,,,yes,,82.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY011830-30,,2026-05-01 22:19:44.483000+00:00,,,yes,,82.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY011845-45,,2026-05-01 22:35:00.732000+00:00,,,no,,85.0,,True,,14.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY011900-00,,2026-05-01 22:49:16.995000+00:00,,,no,,90.0,,True,,9.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY011930-30,,2026-05-01 23:18:19.359000+00:00,,,no,,82.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY011945-45,,2026-05-01 23:37:54.025000+00:00,,,yes,,83.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY012000-00,,2026-05-01 23:52:10.480000+00:00,,,yes,,84.0,,True,,15.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY012015-15,,2026-05-02 00:03:26.399000+00:00,,,yes,,87.0,,False,,-88.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY012030-30,,2026-05-02 00:23:43.378000+00:00,,,yes,,88.0,,True,,11.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY012045-45,,2026-05-02 00:32:59.296000+00:00,,,yes,,82.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY012100-00,,2026-05-02 00:51:15.847000+00:00,,,yes,,85.0,,True,,14.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY012115-15,,2026-05-02 01:09:17.279000+00:00,,,yes,,84.0,,True,,15.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY012130-30,,2026-05-02 01:19:33.286000+00:00,,,no,,84.0,,True,,15.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY012145-45,,2026-05-02 01:33:19.548000+00:00,,,yes,,85.0,,False,,-86.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY012200-00,,2026-05-02 01:56:51.961000+00:00,,,no,,85.0,,True,,14.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY012215-15,,2026-05-02 02:04:07.662000+00:00,,,yes,,81.0,,False,,-83.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY012230-30,,2026-05-02 02:26:24.460000+00:00,,,no,,89.0,,True,,10.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY012245-45,,2026-05-02 02:35:55.220000+00:00,,,yes,,83.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY012300-00,,2026-05-02 02:53:57.056000+00:00,,,yes,,83.0,,False,,-84.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY012315-15,,2026-05-02 03:07:43.108000+00:00,,,no,,88.0,,True,,11.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY012330-30,,2026-05-02 03:23:29.737000+00:00,,,yes,,83.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY012345-45,,2026-05-02 03:34:45.782000+00:00,,,yes,,84.0,,True,,15.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY020000-00,,2026-05-02 03:56:47.904000+00:00,,,yes,,81.0,,True,,17.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY020015-15,,2026-05-02 04:05:33.659000+00:00,,,no,,81.0,,True,,17.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY020030-30,,2026-05-02 04:26:35.766000+00:00,,,no,,82.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY020045-45,,2026-05-02 04:40:06.868000+00:00,,,no,,89.0,,True,,10.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY020100-00,,2026-05-02 04:47:37.482000+00:00,,,no,,85.0,,True,,14.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY020130-30,,2026-05-02 05:25:41.195000+00:00,,,no,,81.0,,True,,17.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY020145-45,,2026-05-02 05:31:56.693000+00:00,,,yes,,81.0,,True,,17.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY020200-00,,2026-05-02 05:53:58.599000+00:00,,,yes,,83.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY020215-15,,2026-05-02 06:03:29.449000+00:00,,,yes,,83.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY020230-30,,2026-05-02 06:22:45.968000+00:00,,,no,,89.0,,True,,10.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY020245-45,,2026-05-02 06:36:32.147000+00:00,,,yes,,86.0,,True,,13.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY020300-00,,2026-05-02 06:48:17.938000+00:00,,,yes,,86.0,,True,,13.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY020315-15,,2026-05-02 07:10:35.138000+00:00,,,no,,88.0,,True,,11.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY020330-30,,2026-05-02 07:22:51.072000+00:00,,,yes,,85.0,,True,,14.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY020345-45,,2026-05-02 07:34:07.165000+00:00,,,no,,81.0,,True,,17.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY020400-00,,2026-05-02 07:57:24.267000+00:00,,,no,,84.0,,True,,15.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY020430-30,,2026-05-02 08:23:41.118000+00:00,,,yes,,86.0,,True,,13.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY020445-45,,2026-05-02 08:34:57.209000+00:00,,,yes,,84.0,,True,,15.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY020500-00,,2026-05-02 08:54:28.994000+00:00,,,yes,,86.0,,False,,-87.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY020515-15,,2026-05-02 09:11:45.493000+00:00,,,no,,86.0,,True,,13.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY020530-30,,2026-05-02 09:19:46.222000+00:00,,,yes,,81.0,,True,,17.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY020545-45,,2026-05-02 09:31:02.261000+00:00,,,no,,83.0,,False,,-84.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY020600-00,,2026-05-02 09:54:04.339000+00:00,,,no,,87.0,,True,,12.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY020615-15,,2026-05-02 10:12:35.692000+00:00,,,yes,,88.0,,True,,11.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY020630-30,,2026-05-02 10:20:51.525000+00:00,,,no,,83.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY020645-45,,2026-05-02 10:34:52.910000+00:00,,,yes,,81.0,,False,,-83.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY020700-00,,2026-05-02 10:50:09.375000+00:00,,,yes,,82.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY020715-15,,2026-05-02 11:00:40.685000+00:00,,,no,,84.0,,True,,15.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY020730-30,,2026-05-02 11:22:57.964000+00:00,,,yes,,89.0,,True,,10.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY020745-45,,2026-05-02 11:34:44.130000+00:00,,,no,,86.0,,True,,13.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY020800-00,,2026-05-02 11:49:00.438000+00:00,,,no,,81.0,,False,,-83.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY020815-15,,2026-05-02 12:09:32.431000+00:00,,,no,,88.0,,True,,11.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY020830-30,,2026-05-02 12:24:18.905000+00:00,,,yes,,82.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY020845-45,,2026-05-02 12:37:20.237000+00:00,,,no,,82.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY020900-00,,2026-05-02 12:52:51.669000+00:00,,,no,,83.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY020915-15,,2026-05-02 13:02:22.649000+00:00,,,yes,,82.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY020930-30,,2026-05-02 13:16:39.197000+00:00,,,no,,81.0,,True,,17.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY020945-45,,2026-05-02 13:40:56.351000+00:00,,,yes,,89.0,,True,,10.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY021000-00,,2026-05-02 13:52:13.777000+00:00,,,no,,90.0,,False,,-91.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY021015-15,,2026-05-02 14:09:45.688000+00:00,,,no,,83.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY021030-30,,2026-05-02 14:22:32.359000+00:00,,,yes,,88.0,,True,,11.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY021045-45,,2026-05-02 14:35:07.056000+00:00,,,yes,,81.0,,False,,-83.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY021100-00,,2026-05-02 14:49:08.208000+00:00,,,yes,,82.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY021115-15,,2026-05-02 15:06:56.349000+00:00,,,yes,,84.0,,True,,15.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY021130-30,,2026-05-02 15:16:57.239000+00:00,,,no,,81.0,,True,,17.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY021145-45,,2026-05-02 15:34:43.988000+00:00,,,yes,,82.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY021200-00,,2026-05-02 15:55:20.571000+00:00,,,yes,,82.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY021300-00,,2026-05-02 16:59:07.748000+00:00,,,no,,86.0,,True,,13.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY021315-15,,2026-05-02 17:06:08.476000+00:00,,,no,,82.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY021330-30,,2026-05-02 17:24:40.051000+00:00,,,no,,84.0,,False,,-85.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY021345-45,,2026-05-02 17:35:40.883000+00:00,,,yes,,85.0,,False,,-86.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY021400-00,,2026-05-02 17:50:26.964000+00:00,,,no,,81.0,,True,,17.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY021415-15,,2026-05-02 18:04:28.285000+00:00,,,no,,85.0,,True,,14.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY021430-30,,2026-05-02 18:18:44.572000+00:00,,,yes,,88.0,,True,,11.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY021445-45,,2026-05-02 18:32:01.004000+00:00,,,yes,,83.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY021500-00,,2026-05-02 18:48:17.875000+00:00,,,yes,,83.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY021515-15,,2026-05-02 19:09:04.970000+00:00,,,no,,83.0,,False,,-84.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY021530-30,,2026-05-02 19:18:20.903000+00:00,,,no,,83.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY021545-45,,2026-05-02 19:40:08.078000+00:00,,,yes,,88.0,,True,,11.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY021600-00,,2026-05-02 19:52:54.306000+00:00,,,no,,83.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY021615-15,,2026-05-02 20:11:11.390000+00:00,,,no,,90.0,,True,,9.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY021630-30,,2026-05-02 20:25:27.741000+00:00,,,no,,82.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY021645-45,,2026-05-02 20:35:58.824000+00:00,,,yes,,84.0,,True,,15.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY021700-00,,2026-05-02 20:52:30.824000+00:00,,,yes,,82.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY021715-15,,2026-05-02 21:04:02.056000+00:00,,,yes,,81.0,,False,,-83.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY021730-30,,2026-05-02 21:19:18.625000+00:00,,,yes,,85.0,,True,,14.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY021745-45,,2026-05-02 21:31:04.860000+00:00,,,yes,,86.0,,True,,13.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY021800-00,,2026-05-02 21:57:37.609000+00:00,,,no,,81.0,,True,,17.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY021815-15,,2026-05-02 22:12:09.077000+00:00,,,yes,,85.0,,True,,14.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY021830-30,,2026-05-02 22:19:24.538000+00:00,,,no,,83.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY021845-45,,2026-05-02 22:32:40.589000+00:00,,,yes,,82.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY021900-00,,2026-05-02 22:49:56.944000+00:00,,,yes,,83.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY021915-15,,2026-05-02 23:03:58.102000+00:00,,,no,,85.0,,True,,14.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY021945-45,,2026-05-02 23:37:01.054000+00:00,,,no,,89.0,,True,,10.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY022000-00,,2026-05-02 23:51:32.733000+00:00,,,no,,88.0,,True,,11.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY022015-15,,2026-05-03 00:03:48.630000+00:00,,,yes,,85.0,,False,,-86.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY022230-30,,2026-05-03 02:19:12.590000+00:00,,,no,,81.0,,True,,17.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY022245-45,,2026-05-03 02:33:28.961000+00:00,,,yes,,82.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY022300-00,,2026-05-03 02:50:00.118000+00:00,,,yes,,84.0,,True,,15.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY022315-15,,2026-05-03 03:05:01.146000+00:00,,,no,,81.0,,True,,17.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY022330-30,,2026-05-03 03:26:18.156000+00:00,,,no,,84.0,,True,,15.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY022345-45,,2026-05-03 03:34:03.629000+00:00,,,yes,,84.0,,True,,15.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY030000-00,,2026-05-03 03:49:05.139000+00:00,,,yes,,82.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY030015-15,,2026-05-03 04:06:06.919000+00:00,,,no,,83.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY030030-30,,2026-05-03 04:20:53.112000+00:00,,,yes,,82.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY030045-45,,2026-05-03 04:40:55.083000+00:00,,,no,,90.0,,True,,9.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY030100-00,,2026-05-03 04:49:26.132000+00:00,,,no,,85.0,,True,,14.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY030115-15,,2026-05-03 05:02:57.460000+00:00,,,yes,,82.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY030130-30,,2026-05-03 05:24:59.894000+00:00,,,no,,85.0,,True,,14.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY030145-45,,2026-05-03 05:42:46.407000+00:00,,,yes,,83.0,,False,,-84.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY030200-00,,2026-05-03 05:50:47.049000+00:00,,,yes,,84.0,,True,,15.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY030215-15,,2026-05-03 06:01:47.961000+00:00,,,no,,81.0,,True,,17.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY030230-30,,2026-05-03 06:22:35.334000+00:00,,,no,,81.0,,True,,17.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY030245-45,,2026-05-03 06:32:36.252000+00:00,,,yes,,87.0,,True,,12.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY030300-00,,2026-05-03 06:49:52.882000+00:00,,,yes,,83.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY030315-15,,2026-05-03 07:01:39.137000+00:00,,,yes,,81.0,,True,,17.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY030330-30,,2026-05-03 07:22:56.003000+00:00,,,yes,,83.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY030345-45,,2026-05-03 07:40:12.598000+00:00,,,yes,,85.0,,True,,14.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY030400-00,,2026-05-03 07:48:43.292000+00:00,,,no,,83.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY030415-15,,2026-05-03 08:04:14.703000+00:00,,,yes,,89.0,,True,,10.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY030430-30,,2026-05-03 08:27:17.043000+00:00,,,no,,84.0,,True,,15.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY030445-45,,2026-05-03 08:43:18.753000+00:00,,,yes,,90.0,,True,,9.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY030500-00,,2026-05-03 08:55:05.007000+00:00,,,no,,87.0,,True,,12.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY030515-15,,2026-05-03 09:08:36.134000+00:00,,,yes,,88.0,,True,,11.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY030530-30,,2026-05-03 09:22:37.595000+00:00,,,yes,,84.0,,True,,15.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY030545-45,,2026-05-03 09:32:38.607000+00:00,,,no,,81.0,,False,,-83.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY030600-00,,2026-05-03 09:58:10.825000+00:00,,,yes,,85.0,,True,,14.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY030615-15,,2026-05-03 10:04:11.433000+00:00,,,no,,82.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY030630-30,,2026-05-03 10:23:58.626000+00:00,,,no,,82.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY030645-45,,2026-05-03 10:34:14.432000+00:00,,,yes,,82.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY030700-00,,2026-05-03 10:49:15.730000+00:00,,,no,,83.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY030715-15,,2026-05-03 11:09:17.705000+00:00,,,yes,,81.0,,True,,17.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY030730-30,,2026-05-03 11:22:33.981000+00:00,,,no,,81.0,,True,,17.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY030745-45,,2026-05-03 11:34:35.232000+00:00,,,yes,,85.0,,True,,14.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY030800-00,,2026-05-03 11:47:21.441000+00:00,,,yes,,87.0,,False,,-88.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY030815-15,,2026-05-03 12:02:52.699000+00:00,,,yes,,83.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY030830-30,,2026-05-03 12:18:09.136000+00:00,,,no,,82.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY030845-45,,2026-05-03 12:32:55.632000+00:00,,,no,,81.0,,True,,17.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY030900-00,,2026-05-03 12:47:57.225000+00:00,,,yes,,83.0,,False,,-84.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY030915-15,,2026-05-03 13:13:14.545000+00:00,,,yes,,82.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY030930-30,,2026-05-03 13:18:59.914000+00:00,,,no,,83.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY030945-45,,2026-05-03 13:37:01.482000+00:00,,,yes,,87.0,,False,,-88.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY031000-00,,2026-05-03 13:47:02.289000+00:00,,,yes,,85.0,,True,,14.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY031015-15,,2026-05-03 14:03:18.822000+00:00,,,yes,,81.0,,True,,17.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY031030-30,,2026-05-03 14:18:35.071000+00:00,,,no,,82.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY031100-00,,2026-05-03 14:48:38.156000+00:00,,,no,,83.0,,False,,-84.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY031115-15,,2026-05-03 15:05:09.567000+00:00,,,yes,,81.0,,False,,-83.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY031130-30,,2026-05-03 15:27:26.795000+00:00,,,yes,,84.0,,True,,15.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY031145-45,,2026-05-03 15:35:42.721000+00:00,,,no,,85.0,,True,,14.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY031200-00,,2026-05-03 15:49:59.102000+00:00,,,no,,81.0,,True,,17.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY031215-15,,2026-05-03 16:08:16.258000+00:00,,,no,,86.0,,True,,13.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY031230-30,,2026-05-03 16:25:02.888000+00:00,,,yes,,87.0,,True,,12.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY031245-45,,2026-05-03 16:32:48.709000+00:00,,,yes,,82.0,,True,,16.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY031300-00,,2026-05-03 16:54:20.671000+00:00,,,no,,84.0,,True,,15.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY031315-15,,2026-05-03 17:01:36.150000+00:00,,,no,,81.0,,False,,-83.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY031330-30,,2026-05-03 17:19:53.329000+00:00,,,yes,,81.0,,True,,17.0,,recompute_only
book_p80_ask90_frontier,KXBTC15M-26MAY031345-45,,2026-05-03 17:35:09.481000+00:00,,,yes,,81.0,,True,,17.0,,recompute_only
