lock_name,market,registered_utc,lock_close_dt,entry_dt,close_dt,side,ask_cents,bid_cents,seconds_to_close,source_line_no,decision_key,chooser,score_value,overlay,book_p_side,brownian_p_rv_15m,brownian_p_rv_30m,margin_dollars,margin_per_rv_sigma_15m,signed_move_3m,signed_move_5m,signed_move_15m,signed_move_30m,impulse_3_5m,impulse_3_5m_over_margin,fade_trigger_side,fade_trigger_ask_cents,fade_trigger_score_value,fade_trigger_margin_dollars,fade_trigger_signed_move_3m,fade_trigger_signed_move_5m,fade_trigger_impulse_3_5m,fade_trigger_impulse_3_5m_over_margin,abs_book_rv15_gap,adverse_move_15m,touch_loss_rv_15m,touch_survival_rv_15m,book_touch_blend_15,hazard_discounted_mean_15,kinetic_touch_score_15,blend_logit_book_rv_hazard_mean,fair_edge_cents,outcome_available,outcome,win,entry_fee_cents,net_pnl_cents
score_min60,KXBTC15M-26MAY041630-30,2026-05-04T20:22:23.536370+00:00,2026-05-03T22:30:00+00:00,2026-05-04T20:17:09.519000+00:00,2026-05-04T20:30:00+00:00,yes,62.0,61.0,770.481,54713,heartbeat:54713,score_min_book_rv15,0.6136236145066071,none,0.615,0.6136236145066071,0.5956491059854259,29.89999999999418,0.2887760369289541,64.66000000000349,100.91999999999824,154.5,113.80999999999769,,,,,,,,,,,0.0013763854933929,0.0,0.7727527709867859,0.2272472290132141,0.5371053494292947,0.4211236145066071,0.6522880499858004,0.5508886984910767,,True,no,False,2,-64.0
score_min60,KXBTC15M-26MAY041645-45,2026-05-04T20:34:05.377348+00:00,2026-05-03T22:30:00+00:00,2026-05-04T20:33:10.947000+00:00,2026-05-04T20:45:00+00:00,no,71.0,70.0,709.053,54789,heartbeat:54789,score_min_book_rv15,0.6114498131741368,none,0.705,0.6114498131741368,0.6252931460278491,39.08999999999651,0.2830997494484646,33.11999999999534,24.0,150.54000000000815,-41.06999999999243,,,,,,,,,,,0.0935501868258631,0.0,0.7771003736517264,0.2228996263482736,0.5851923785631888,0.4639498131741368,0.6389511142940572,0.597099434359938,,True,no,True,2,27.0
score_min60,KXBTC15M-26MAY041700-00,2026-05-04T20:46:36.677417+00:00,2026-05-03T22:30:00+00:00,2026-05-04T20:46:12.274000+00:00,2026-05-04T21:00:00+00:00,yes,69.0,68.0,827.726,54847,heartbeat:54847,score_min_book_rv15,0.6582545231505139,none,0.685,0.6582545231505139,0.6217089171805537,39.229999999995925,0.4077040636779934,60.7100000000064,57.570000000006985,-76.4600000000064,-154.5,,,,,,,,,,,0.0267454768494861,76.4600000000064,0.6834909536989722,0.3165090463010278,0.6046154400478341,0.5007545231505139,0.6491728600164042,0.6173849259767821,,True,yes,True,2,29.0
score_min60,KXBTC15M-26MAY041715-15,2026-05-04T21:10:49.252637+00:00,2026-05-03T22:30:00+00:00,2026-05-04T21:01:13.673000+00:00,2026-05-04T21:15:00+00:00,yes,69.0,68.0,826.327,54913,heartbeat:54913,score_min_book_rv15,0.6082320366502096,none,0.685,0.6082320366502096,0.590324679157654,18.89999999999418,0.2747140620887996,27.970000000001164,0.7100000000064028,3.5,-72.9600000000064,,,,,,,,,,,0.0767679633497904,0.0,0.7835359266995807,0.2164640733004192,0.5721008238226363,0.4507320366502096,0.6019376678286793,0.5841111295709512,,True,yes,True,2,29.0
score_min60,KXBTC15M-26MAY041730-30,2026-05-04T21:23:13.551534+00:00,2026-05-03T22:30:00+00:00,2026-05-04T21:18:00.371000+00:00,2026-05-04T21:30:00+00:00,no,66.0,65.0,719.629,54986,heartbeat:54986,score_min_book_rv15,0.655,none,0.655,0.6744826859577346,0.6643820616542174,37.99000000000524,0.4523253336291552,37.979999999995925,49.69999999999709,-12.49000000000524,-125.61999999999534,,,,,,,,,,,0.0194826859577346,12.49000000000524,0.6510346280845307,0.3489653719154693,0.5986637458725277,0.5019826859577347,0.680627813963736,0.6128205770537458,,True,yes,False,2,-68.0
score_min60,KXBTC15M-26MAY041745-45,2026-05-04T21:35:24.108576+00:00,2026-05-03T22:30:00+00:00,2026-05-04T21:31:01.505000+00:00,2026-05-04T21:45:00+00:00,yes,68.0,67.0,838.495,55044,heartbeat:55044,score_min_book_rv15,0.6403625278135069,none,0.675,0.6403625278135069,0.6567420980447068,44.66000000000349,0.359427982545938,26.879999999990105,-21.44999999999709,130.4499999999971,284.4499999999971,,,,,,,,,,,0.0346374721864931,0.0,0.7192749443729862,0.2807250556270138,0.5874856430787795,0.4778625278135069,0.5803860625578185,0.6002257651495403,,True,yes,True,2,30.0
score_min60,KXBTC15M-26MAY041800-00,2026-05-04T21:48:05.720537+00:00,2026-05-03T22:30:00+00:00,2026-05-04T21:47:17.834000+00:00,2026-05-04T22:00:00+00:00,yes,61.0,59.0,762.166,55162,heartbeat:55162,score_min_book_rv15,0.6,none,0.6,0.6291099252839483,0.5991382304844214,24.81999999999244,0.3294968831543166,35.129999999990105,30.379999999990105,7.789999999993597,171.61999999999534,,,,,,,,,,,0.0291099252839482,0.0,0.7417801494321035,0.2582198505678965,0.5389214514345664,0.4291099252839483,0.6369852636001775,0.5538224738006658,,True,yes,True,2,37.0
score_min60,KXBTC15M-26MAY041815-15,2026-05-04T22:01:12.472903+00:00,2026-05-03T22:30:00+00:00,2026-05-04T22:01:03.664000+00:00,2026-05-04T22:15:00+00:00,yes,81.0,80.0,836.336,55299,heartbeat:55299,score_min_book_rv15,0.7908922207635669,none,0.805,0.7908922207635669,0.8393880928882809,108.6200000000099,0.8095209479560018,96.40000000000872,65.2100000000064,93.68000000000757,116.43000000000757,,,,,,,,,,,0.0141077792364331,0.0,0.4182155584728662,0.5817844415271338,0.7568299434963186,0.693392220763567,0.8144025406956086,0.7663939820942022,,True,yes,True,2,17.0
score_min60,KXBTC15M-26MAY041830-30,2026-05-04T22:23:49.683313+00:00,2026-05-03T22:30:00+00:00,2026-05-04T22:16:04.732000+00:00,2026-05-04T22:30:00+00:00,yes,64.0,63.0,835.268,55420,heartbeat:55420,score_min_book_rv15,0.635,none,0.635,0.6382526738576773,0.6222370402271109,34.41000000000349,0.353792156160627,56.64999999999418,55.36000000000058,37.86999999999534,119.16000000000348,,,,,,,,,,,0.0032526738576772,0.0,0.7234946522846455,0.2765053477153545,0.5641142380074903,0.4557526738576772,0.6678707785004474,0.5780290050947243,,True,no,False,2,-66.0
score_min60,KXBTC15M-26MAY041845-45,2026-05-04T22:36:19.070412+00:00,2026-05-03T22:30:00+00:00,2026-05-04T22:31:06.080000+00:00,2026-05-04T22:45:00+00:00,no,71.0,70.0,833.92,55492,heartbeat:55492,score_min_book_rv15,0.6884061940445837,none,0.705,0.6884061940445837,0.6785014090710456,44.58999999999651,0.4913377109653857,61.55999999999767,83.19000000000233,170.05999999999767,132.19000000000233,,,,,,,,,,,0.0165938059554162,0.0,0.6231876119108326,0.3768123880891674,0.6352140261289794,0.5409061940445836,0.7259660787383904,0.6477805268334054,,True,no,True,2,27.0
score_min60,KXBTC15M-26MAY041900-00,2026-05-04T22:48:39.643136+00:00,2026-05-03T22:30:00+00:00,2026-05-04T22:48:07.654000+00:00,2026-05-04T23:00:00+00:00,yes,72.0,70.0,712.346,55624,heartbeat:55624,score_min_book_rv15,0.6765515506127683,none,0.71,0.6765515506127683,0.697671180202436,37.879999999990105,0.4580773112461239,58.95999999999185,30.970000000001164,-47.24000000000524,-123.61000000000058,,,,,,,,,,,0.0334484493872316,47.24000000000524,0.6468968987744634,0.3531031012255365,0.6302585078982994,0.5315515506127682,0.6572493379430489,0.6425790645867419,,True,no,False,2,-74.0
score_min60,KXBTC15M-26MAY041915-15,2026-05-04T23:01:17.723491+00:00,2026-05-03T22:30:00+00:00,2026-05-04T23:01:08.703000+00:00,2026-05-04T23:15:00+00:00,no,79.0,78.0,831.297,55749,heartbeat:55749,score_min_book_rv15,0.7264457379210179,none,0.785,0.7264457379210179,0.7158339425551042,46.70000000001164,0.6020985733059183,42.2100000000064,49.320000000006985,97.77000000000407,190.5100000000093,,,,,,,,,,,0.0585542620789821,0.0,0.5471085241579643,0.4528914758420357,0.7039397296486616,0.6189457379210178,0.7754155248893566,0.7148237164381378,,True,no,True,2,19.0
score_min60,KXBTC15M-26MAY041930-30,2026-05-04T23:18:31.124231+00:00,2026-05-03T22:30:00+00:00,2026-05-04T23:17:55.026000+00:00,2026-05-04T23:30:00+00:00,no,61.0,60.0,724.974,55834,heartbeat:55834,score_min_book_rv15,0.6012629934967343,none,0.605,0.6012629934967343,0.5838192517300569,15.639999999999418,0.2566175663797922,5.889999999999418,8.169999999998254,79.3700000000099,236.84000000001103,,,,,,,,,,,0.0037370065032656,0.0,0.7974740130065314,0.2025259869934685,0.5235709457728773,0.4037629934967343,0.5864780457304634,0.5372030211203671,,True,yes,False,2,-63.0
score_min60,KXBTC15M-26MAY041945-45,2026-05-04T23:36:38.766570+00:00,2026-05-03T22:30:00+00:00,2026-05-04T23:31:10.921000+00:00,2026-05-04T23:45:00+00:00,no,74.0,73.0,829.079,55906,heartbeat:55906,score_min_book_rv15,0.6777305353749634,none,0.735,0.6777305353749634,0.6868955001278079,40.64999999999418,0.4613619729334767,8.959999999991851,-39.54000000000815,-1.1300000000046566,115.76999999998952,,,,,,,,,,,0.0572694646250365,1.1300000000046566,0.6445389292500732,0.3554610707499268,0.6447748479937262,0.5452305353749634,0.5753426391261218,0.6566288090123619,,True,no,True,2,24.0
score_min60,KXBTC15M-26MAY042000-00,2026-05-04T23:54:15.802225+00:00,2026-05-03T22:30:00+00:00,2026-05-04T23:50:12.437000+00:00,2026-05-05T00:00:00+00:00,yes,63.0,62.0,587.563,56027,heartbeat:56027,score_min_book_rv15,0.6204847062109874,none,0.625,0.6204847062109874,0.6233009006552301,25.180000000007567,0.3067540476771789,20.26000000000932,28.470000000001164,-64.2899999999936,-141.54999999998836,,,,,,,,,,,0.0045152937890126,64.2899999999936,0.7590305875780252,0.2409694124219747,0.5470650590371418,0.4329847062109873,0.577831203801631,0.5607605482590264,,True,yes,True,2,35.0
score_min60,KXBTC15M-26MAY042015-15,2026-05-05T00:12:08.671868+00:00,2026-05-03T22:30:00+00:00,2026-05-05T00:02:13.459000+00:00,2026-05-05T00:15:00+00:00,yes,68.0,67.0,766.541,56149,heartbeat:56149,score_min_book_rv15,0.6607857550328081,none,0.675,0.6607857550328081,0.6341532188447665,31.55000000000291,0.4146085475135559,25.35000000000582,9.50999999999476,93.55000000000292,-31.220000000001164,,,,,,,,,,,0.0142142449671919,0.0,0.6784284899343838,0.3215715100656162,0.6007607407713254,0.4982857550328082,0.654093981237288,0.6138700814421572,,True,yes,True,2,30.0
score_min60,KXBTC15M-26MAY042045-45,2026-05-05T00:34:20.707740+00:00,2026-05-03T22:30:00+00:00,2026-05-05T00:31:01.120000+00:00,2026-05-05T00:45:00+00:00,yes,68.0,67.0,838.88,56295,heartbeat:56295,score_min_book_rv15,0.6644920852493775,none,0.675,0.6644920852493775,0.6418234449449011,37.52000000000408,0.4247542532192042,23.69000000000233,-5.610000000000582,-34.30000000000291,73.72000000000116,,,,,,,,,,,0.0105079147506225,34.30000000000291,0.6710158295012449,0.328984170498755,0.6031698554120954,0.5019920852493776,0.5874679998840884,0.6163484547769491,,True,yes,True,2,30.0
score_min60,KXBTC15M-26MAY042100-00,2026-05-05T00:54:46.023407+00:00,2026-05-03T22:30:00+00:00,2026-05-05T00:48:02.587000+00:00,2026-05-05T01:00:00+00:00,yes,71.0,69.0,717.413,56369,heartbeat:56369,score_min_book_rv15,0.6440655863562162,none,0.7,0.6440655863562162,0.6568213546135997,41.169999999998254,0.3693473622333592,2.3399999999965075,57.05999999999767,112.5,156.5899999999965,,,,,,,,,,,0.0559344136437837,0.0,0.7118688272875675,0.2881311727124325,0.6036426311315406,0.4940655863562161,0.690927879993409,0.6159053731842195,,True,yes,True,2,27.0
score_min60,KXBTC15M-26MAY042145-45,2026-05-05T01:36:35.033591+00:00,2026-05-03T22:30:00+00:00,2026-05-05T01:32:01.762000+00:00,2026-05-05T01:45:00+00:00,no,62.0,61.0,778.238,57853,heartbeat:57853,score_min_book_rv15,0.615,none,0.615,0.6257926449196736,0.6198726575121809,25.619999999995343,0.3207303965040209,39.689999999987776,40.0,21.0,-115.5,,,,,,,,,,,0.0107926449196735,0.0,0.7484147101606529,0.2515852898393471,0.5450152191977878,0.4332926449196735,0.6483674958390163,0.5592337248426273,,True,yes,False,2,-64.0
score_min60,KXBTC15M-26MAY042200-00,2026-05-05T01:55:02.526659+00:00,2026-05-03T22:30:00+00:00,2026-05-05T01:48:03.511000+00:00,2026-05-05T02:00:00+00:00,yes,80.0,78.0,716.489,58014,heartbeat:58014,score_min_book_rv15,0.7549835995349007,none,0.79,0.7549835995349007,0.7734086107596239,69.2899999999936,0.6902566546769487,102.61999999999534,84.01999999998952,157.50999999999476,123.72000000000116,,,,,,,,,,,0.0350164004650993,0.0,0.4900328009301986,0.5099671990698014,0.7252393396976855,0.6499835995349006,0.7927756685844123,0.7355736296691946,,True,yes,True,2,18.0
score_min60,KXBTC15M-26MAY042215-15,2026-05-05T02:12:06.605397+00:00,2026-05-03T22:30:00+00:00,2026-05-05T02:01:04.800000+00:00,2026-05-05T02:15:00+00:00,no,71.0,70.0,835.2,58118,heartbeat:58118,score_min_book_rv15,0.6496132665856341,none,0.705,0.6496132665856341,0.6447379447591649,37.91000000000349,0.3842765766915397,29.680000000007567,1.970000000001164,-34.50999999999476,-61.02999999999884,,,,,,,,,,,0.0553867334143658,34.50999999999476,0.7007734668287318,0.2992265331712682,0.6099986232806622,0.502113266585634,0.6062935268873534,0.6222254957682346,,True,yes,False,2,-73.0
score_min60,KXBTC15M-26MAY042300-00,2026-05-05T02:52:51.660284+00:00,2026-05-03T22:30:00+00:00,2026-05-05T02:47:08.713000+00:00,2026-05-05T03:00:00+00:00,no,88.0,87.0,771.287,58443,heartbeat:58443,score_min_book_rv15,0.7059226206189292,none,0.875,0.7059226206189292,0.7679827174994688,134.77000000000407,0.5415119564604226,136.11000000000058,43.47000000000117,-197.5500000000029,-220.8399999999965,,,,,,,,,,,0.1690773793810708,197.5500000000029,0.5881547587621416,0.4118452412378584,0.740099703402304,0.6434226206189293,0.7207715863208379,0.7571788735398578,,True,no,True,1,11.0
score_min60,KXBTC15M-26MAY042315-15,2026-05-05T03:08:56.375933+00:00,2026-05-03T22:30:00+00:00,2026-05-05T03:03:10.509000+00:00,2026-05-05T03:15:00+00:00,no,62.0,60.0,709.491,58526,heartbeat:58526,score_min_book_rv15,0.61,none,0.61,0.6469484261914193,0.5781875911789205,36.169999999998254,0.3770948105342954,57.31999999999243,21.379999999990105,162.0899999999965,-27.85000000000582,,,,,,,,,,,0.0369484261914193,0.0,0.7061031476171613,0.2938968523828387,0.5560164770244226,0.4519484261914194,0.6308877281806823,0.5711932172309288,,True,yes,False,2,-64.0
score_min60,KXBTC15M-26MAY042330-30,2026-05-05T03:21:57.681697+00:00,2026-05-03T22:30:00+00:00,2026-05-05T03:17:11.880000+00:00,2026-05-05T03:30:00+00:00,no,71.0,69.0,768.12,58607,heartbeat:58607,score_min_book_rv15,0.6611107854522145,none,0.7,0.6611107854522145,0.659006967563208,42.979999999995925,0.4154965651900819,52.419999999998254,-30.889999999999418,-107.24000000000524,36.44999999999709,,,,,,,,,,,0.03888921454778549,107.24000000000524,0.6777784290955711,0.32222157090442893,0.6147220105439394,0.5111107854522144,0.5332575550768077,0.627147493122693,,False,,,2,
score_min60_gap020,KXBTC15M-26MAY032130-30,2026-05-04T01:18:53.664138+00:00,2026-05-04T01:15:00+00:00,2026-05-04T01:17:45.202000+00:00,2026-05-04T01:30:00+00:00,yes,73.0,72.0,734.798,43306,heartbeat:43306,score_min_book_rv15,0.7071687498202095,choose=score_min_book_rv15; score_min_book_rv15>=0.6; ask<=95; sec_to_close>=120; abs_book_rv15_gap<=0.20,0.725,0.7071687498202095,0.6640176466319839,,0.5451323419349874,,,,,,,,,,,,,,,0.0178312501797904,0.0,0.585662500359581,0.414337499640419,0.6584096873831362,,0.7428835112314173,,,True,yes,True,2,25.0
score_min60_gap020,KXBTC15M-26MAY032145-45,2026-05-04T01:30:50.019721+00:00,2026-05-04T01:15:00+00:00,2026-05-04T01:31:01.390000+00:00,2026-05-04T01:45:00+00:00,yes,91.0,89.0,838.61,43372,heartbeat:43372,score_min_book_rv15,0.8378661235584777,choose=score_min_book_rv15; score_min_book_rv15>=0.6; ask<=95; sec_to_close>=120; abs_book_rv15_gap<=0.20,0.9,0.8378661235584777,0.8850444293053925,,0.9857256625685116,,,,,,,,,,,,,,,0.0621338764415223,0.0,0.3242677528830446,0.6757322471169553,0.8396129803130105,,0.8789330602870351,,,True,yes,True,1,8.0
score_min60_gap020,KXBTC15M-26MAY032200-00,2026-05-04T01:49:22.440951+00:00,2026-05-04T01:15:00+00:00,2026-05-04T01:49:02.931000+00:00,2026-05-04T02:00:00+00:00,yes,77.0,74.0,657.069,43456,heartbeat:43456,score_min_book_rv15,0.7104929040075714,choose=score_min_book_rv15; score_min_book_rv15>=0.6; ask<=95; sec_to_close>=120; abs_book_rv15_gap<=0.20,0.755,0.7104929040075714,0.617920198218029,,0.5548252536252759,,,,,,,,,,,,,,,0.0445070959924286,61.08999999999651,0.5790141919848573,0.4209858080151427,0.6770703876049216,,0.6954072659819351,,,True,yes,True,2,21.0
score_min60_gap020,KXBTC15M-26MAY032215-15,2026-05-04T02:07:23.053006+00:00,2026-05-04T01:15:00+00:00,2026-05-04T02:07:04.763000+00:00,2026-05-04T02:15:00+00:00,yes,79.0,78.0,475.237,43545,heartbeat:43545,score_min_book_rv15,0.624979966008055,choose=score_min_book_rv15; score_min_book_rv15>=0.6; ask<=95; sec_to_close>=120; abs_book_rv15_gap<=0.20,0.785,0.624979966008055,0.6665045741550326,,0.318586531488942,,,,,,,,,,,,,,,0.1600200339919449,0.0,0.7500400679838899,0.2499599320161101,0.6379869779052358,,0.6813124150270905,,,True,yes,True,2,19.0
score_min60_gap020,KXBTC15M-26MAY032230-30,2026-05-04T02:20:25.851724+00:00,2026-05-04T01:15:00+00:00,2026-05-04T02:18:05.671000+00:00,2026-05-04T02:30:00+00:00,no,66.0,65.0,714.329,43595,heartbeat:43595,score_min_book_rv15,0.6016022428732115,choose=score_min_book_rv15; score_min_book_rv15>=0.6; ask<=95; sec_to_close>=120; abs_book_rv15_gap<=0.20,0.655,0.6016022428732115,0.5581619199508971,,0.2574965033453901,,,,,,,,,,,,,,,0.0533977571267885,269.9100000000035,0.796795514253577,0.203204485746423,0.5512914578675876,,0.5792617985130099,,,True,no,True,2,32.0
score_min60_gap020,KXBTC15M-26MAY032245-45,2026-05-04T02:31:27.472904+00:00,2026-05-04T01:15:00+00:00,2026-05-04T02:31:06.969000+00:00,2026-05-04T02:45:00+00:00,yes,68.0,67.0,833.031,43653,heartbeat:43653,score_min_book_rv15,0.675,choose=score_min_book_rv15; score_min_book_rv15>=0.6; ask<=95; sec_to_close>=120; abs_book_rv15_gap<=0.20,0.675,0.7039003231145569,0.6657969448300325,,0.5356516086166323,,,,,,,,,,,,,,,0.0289003231145568,124.05999999999769,0.5921993537708863,0.4078006462291137,0.6287852100244621,,0.6713269063290632,,,True,yes,True,2,30.0
score_min60_gap020,KXBTC15M-26MAY032300-00,2026-05-04T02:47:29.947222+00:00,2026-05-04T01:15:00+00:00,2026-05-04T02:47:08.343000+00:00,2026-05-04T03:00:00+00:00,no,72.0,71.0,771.657,43723,heartbeat:43723,score_min_book_rv15,0.6043213592314894,choose=score_min_book_rv15; score_min_book_rv15>=0.6; ask<=95; sec_to_close>=120; abs_book_rv15_gap<=0.20,0.715,0.6043213592314894,0.6113283515174237,,0.2645485212209436,,,,,,,,,,,,,,,0.1106786407685105,288.6900000000023,0.7913572815370211,0.2086427184629788,0.5860588835004682,,0.6205808405424718,,,True,yes,False,2,-74.0
score_min60_gap020,KXBTC15M-26MAY032315-15,2026-05-04T03:02:59.267666+00:00,2026-05-04T01:15:00+00:00,2026-05-04T03:02:09.919000+00:00,2026-05-04T03:15:00+00:00,no,80.0,79.0,770.081,43807,heartbeat:43807,score_min_book_rv15,0.7121981367406991,choose=score_min_book_rv15; score_min_book_rv15>=0.6; ask<=95; sec_to_close>=120; abs_book_rv15_gap<=0.20,0.795,0.7121981367406991,0.7273460221772766,,0.5598177920905452,,,,,,,,,,,,,,,0.0828018632593009,0.0,0.5756037265186018,0.4243962734813982,0.7001787888814545,,0.7740225501025219,,,True,yes,False,2,-82.0
score_min60_gap020,KXBTC15M-26MAY032330-30,2026-05-04T03:18:50.779069+00:00,2026-05-04T01:15:00+00:00,2026-05-04T03:18:11.263000+00:00,2026-05-04T03:30:00+00:00,no,61.0,60.0,708.737,43894,heartbeat:43894,score_min_book_rv15,0.605,choose=score_min_book_rv15; score_min_book_rv15>=0.6; ask<=95; sec_to_close>=120; abs_book_rv15_gap<=0.20,0.605,0.6444232161068979,0.6343027069641957,,0.3703072562902252,,,,,,,,,,,,,,,0.0394232161068979,208.13999999999945,0.7111535677862042,0.2888464322137958,0.5516250904694836,,0.6080995087021785,,,True,no,True,2,37.0
score_min60_gap020,KXBTC15M-26MAY032345-45,2026-05-04T03:40:27.516657+00:00,2026-05-04T01:15:00+00:00,2026-05-04T03:34:12.627000+00:00,2026-05-04T03:45:00+00:00,yes,62.0,61.0,647.373,43964,heartbeat:43964,score_min_book_rv15,0.6125163924271789,choose=score_min_book_rv15; score_min_book_rv15>=0.6; ask<=95; sec_to_close>=120; abs_book_rv15_gap<=0.20,0.615,0.6125163924271789,0.5637291609109691,,0.2858836782420423,,,,,,,,,,,,,,,0.002483607572821,150.29000000000815,0.7749672151456422,0.2250327848543578,0.5363856550776662,,0.5776586517277729,,,True,no,False,2,-64.0
score_min60_gap020,KXBTC15M-26MAY040000-00,2026-05-04T03:49:03.949943+00:00,2026-05-04T01:15:00+00:00,2026-05-04T03:47:13.963000+00:00,2026-05-04T04:00:00+00:00,yes,80.0,78.0,766.037,44022,heartbeat:44022,score_min_book_rv15,0.7376211776294886,choose=score_min_book_rv15; score_min_book_rv15>=0.6; ask<=95; sec_to_close>=120; abs_book_rv15_gap<=0.20,0.79,0.7376211776294886,0.7697367119777124,,0.6360288092534125,,,,,,,,,,,,,,,0.0523788223705113,0.0,0.5247576447410227,0.4752423552589773,0.7139537654591677,,0.7847218841046568,,,True,yes,True,2,18.0
score_min60_gap020,KXBTC15M-26MAY040015-15,2026-05-04T04:00:50.384342+00:00,2026-05-04T01:15:00+00:00,2026-05-04T04:01:00.169000+00:00,2026-05-04T04:15:00+00:00,yes,63.0,62.0,839.831,44083,heartbeat:44083,score_min_book_rv15,0.625,choose=score_min_book_rv15; score_min_book_rv15>=0.6; ask<=95; sec_to_close>=120; abs_book_rv15_gap<=0.20,0.625,0.6306600015075445,0.6404543905917921,,0.3336018832291433,,,,,,,,,,,,,,,0.0056600015075445,0.0,0.7386799969849109,0.261320003015089,0.553679000979904,,0.661160178723473,,,True,yes,True,2,35.0
score_min60_gap020,KXBTC15M-26MAY040030-30,2026-05-04T04:15:46.330480+00:00,2026-05-04T01:15:00+00:00,2026-05-04T04:16:01.419000+00:00,2026-05-04T04:30:00+00:00,yes,68.0,67.0,838.581,44149,heartbeat:44149,score_min_book_rv15,0.675,choose=score_min_book_rv15; score_min_book_rv15>=0.6; ask<=95; sec_to_close>=120; abs_book_rv15_gap<=0.20,0.675,0.7430026461807008,0.6752815856020851,,0.6526302055846133,,,,,,,,,,,,,,,0.0680026461807007,0.0,0.5139947076385984,0.4860052923614015,0.6542017200174556,,0.7406670263186738,,,True,no,False,2,-70.0
score_min60_gap020,KXBTC15M-26MAY040045-45,2026-05-04T04:35:14.757091+00:00,2026-05-04T01:15:00+00:00,2026-05-04T04:35:03.054000+00:00,2026-05-04T04:45:00+00:00,yes,69.0,68.0,596.946,44248,heartbeat:44248,score_min_book_rv15,0.6314448227771716,choose=score_min_book_rv15; score_min_book_rv15>=0.6; ask<=95; sec_to_close>=120; abs_book_rv15_gap<=0.20,0.685,0.6314448227771716,0.6432097109428463,,0.3356824328741555,,,,,,,,,,,,,,,0.0535551772228284,124.61999999999534,0.7371103544456568,0.2628896455543432,0.5871891348051617,,0.6117857902754095,,,True,no,False,2,-71.0
score_min60_gap020,KXBTC15M-26MAY040100-00,2026-05-04T04:50:55.347481+00:00,2026-05-04T01:15:00+00:00,2026-05-04T04:50:04.342000+00:00,2026-05-04T05:00:00+00:00,no,63.0,62.0,595.658,44314,heartbeat:44314,score_min_book_rv15,0.625,choose=score_min_book_rv15; score_min_book_rv15>=0.6; ask<=95; sec_to_close>=120; abs_book_rv15_gap<=0.20,0.625,0.6517888513834266,0.6267423548574781,,0.3901545098494979,,,,,,,,,,,,,,,0.0267888513834265,0.0,0.6964222972331469,0.3035777027668531,0.5674127533992273,,0.6457083844495054,,,True,no,True,2,35.0
score_min60_gap020,KXBTC15M-26MAY040115-15,2026-05-04T05:01:11.647124+00:00,2026-05-04T01:15:00+00:00,2026-05-04T05:01:05.167000+00:00,2026-05-04T05:15:00+00:00,yes,70.0,69.0,834.833,44370,heartbeat:44370,score_min_book_rv15,0.695,choose=score_min_book_rv15; score_min_book_rv15>=0.6; ask<=95; sec_to_close>=120; abs_book_rv15_gap<=0.20,0.695,0.6968086749916316,0.7162014115001131,,0.5152438221620592,,,,,,,,,,,,,,,0.0018086749916316,0.0,0.6063826500167369,0.3936173499832631,0.6351756387445604,,0.7263787189160044,,,True,no,False,2,-72.0
score_min60_gap020,KXBTC15M-26MAY040130-30,2026-05-04T05:20:53.734432+00:00,2026-05-04T01:15:00+00:00,2026-05-04T05:19:06.925000+00:00,2026-05-04T05:30:00+00:00,no,62.0,61.0,653.075,44478,heartbeat:44478,score_min_book_rv15,0.615,choose=score_min_book_rv15; score_min_book_rv15>=0.6; ask<=95; sec_to_close>=120; abs_book_rv15_gap<=0.20,0.615,0.6590848760862443,0.64135449965503,,0.409966873864836,,,,,,,,,,,,,,,0.0440848760862443,0.0,0.6818302478275113,0.3181697521724886,0.5666551694560588,,0.670670851997211,,,True,no,True,2,36.0
score_min60_gap020,KXBTC15M-26MAY040145-45,2026-05-04T05:40:57.972781+00:00,2026-05-04T01:15:00+00:00,2026-05-04T05:35:08.515000+00:00,2026-05-04T05:45:00+00:00,no,69.0,67.0,591.485,44548,heartbeat:44548,score_min_book_rv15,0.6660944803445782,choose=score_min_book_rv15; score_min_book_rv15>=0.6; ask<=95; sec_to_close>=120; abs_book_rv15_gap<=0.20,0.68,0.6660944803445782,0.651476288994311,,0.4291541610129596,,,,,,,,,,,,,,,0.0139055196554218,0.0,0.6678110393108436,0.3321889606891564,0.6069614122239759,,0.6919558956459356,,,True,yes,False,2,-71.0
score_min60_gap020,KXBTC15M-26MAY040200-00,2026-05-04T05:48:51.315620+00:00,2026-05-04T01:15:00+00:00,2026-05-04T05:48:09.409000+00:00,2026-05-04T06:00:00+00:00,no,69.0,67.0,710.591,44606,heartbeat:44606,score_min_book_rv15,0.68,choose=score_min_book_rv15; score_min_book_rv15>=0.6; ask<=95; sec_to_close>=120; abs_book_rv15_gap<=0.20,0.68,0.7327972220915285,0.6953846043519896,,0.6212949803599869,,,,,,,,,,,,,,,0.0527972220915284,0.0,0.5344055558169429,0.465594444183057,0.6503181943594937,,0.7233231704194668,,,True,no,True,2,29.0
