model,min_edge_cents,cost_cents,split,resolved_markets,selected_markets,coverage,gross_net_cents,cost_total_cents,net_after_cost_cents,roi_after_cost
v32_probability,0.0,2.0,all,330,330,1.0,-647.0,660.0,-1307.0,-0.08374447363362594
v32_probability,0.0,2.0,train,198,198,1.0,-552.0,396.0,-948.0,-0.10033869602032176
v32_probability,0.0,2.0,validation,66,66,1.0,367.0,132.0,235.0,0.07424960505529225
v32_probability,0.0,2.0,holdout,66,66,1.0,-462.0,132.0,-594.0,-0.19839679358717435
v32_probability,0.0,3.0,all,330,330,1.0,-647.0,990.0,-1637.0,-0.10271694798268181
v32_probability,0.0,3.0,train,198,198,1.0,-552.0,594.0,-1146.0,-0.11880572257930748
v32_probability,0.0,3.0,validation,66,66,1.0,367.0,198.0,169.0,0.05230578768183225
v32_probability,0.0,3.0,holdout,66,66,1.0,-462.0,198.0,-660.0,-0.21568627450980393
v32_probability,1.0,0.0,all,330,329,0.996969696969697,-697.0,0.0,-697.0,-0.04710414273163479
v32_probability,1.0,0.0,train,198,197,0.9949494949494949,-764.0,0.0,-764.0,-0.08522980812137439
v32_probability,1.0,0.0,validation,66,66,1.0,421.0,0.0,421.0,0.14132259147364887
v32_probability,1.0,0.0,holdout,66,66,1.0,-354.0,0.0,-354.0,-0.12403644008409251
v32_probability,1.0,0.5,all,330,329,0.996969696969697,-697.0,164.5,-861.5,-0.057581124887210504
v32_probability,1.0,0.5,train,198,197,0.9949494949494949,-764.0,98.5,-862.5,-0.09517241379310344
v32_probability,1.0,0.5,validation,66,66,1.0,421.0,33.0,388.0,0.12881806108897742
v32_probability,1.0,0.5,holdout,66,66,1.0,-354.0,33.0,-387.0,-0.13404918600623483
v32_probability,1.0,1.0,all,330,329,0.996969696969697,-697.0,329.0,-1026.0,-0.06783022610075366
v32_probability,1.0,1.0,train,198,197,0.9949494949494949,-764.0,197.0,-961.0,-0.10490121165811593
v32_probability,1.0,1.0,validation,66,66,1.0,421.0,66.0,355.0,0.11658456486042693
v32_probability,1.0,1.0,holdout,66,66,1.0,-354.0,66.0,-420.0,-0.14383561643835616
v32_probability,1.0,1.5,all,330,329,0.996969696969697,-697.0,493.5,-1190.5,-0.07785880121644158
v32_probability,1.0,1.5,train,198,197,0.9949494949494949,-764.0,295.5,-1059.5,-0.11442302500134996
v32_probability,1.0,1.5,validation,66,66,1.0,421.0,99.0,322.0,0.1046133853151397
v32_probability,1.0,1.5,holdout,66,66,1.0,-354.0,99.0,-453.0,-0.15340331865899084
v32_probability,1.0,2.0,all,330,329,0.996969696969697,-697.0,658.0,-1355.0,-0.08767389194435458
v32_probability,1.0,2.0,train,198,197,0.9949494949494949,-764.0,394.0,-1158.0,-0.12374438982688608
v32_probability,1.0,2.0,validation,66,66,1.0,421.0,132.0,289.0,0.09289617486338798
v32_probability,1.0,2.0,holdout,66,66,1.0,-354.0,132.0,-486.0,-0.16275954454119224
v32_probability,1.0,3.0,all,330,329,0.996969696969697,-697.0,987.0,-1684.0,-0.10669031931069438
v32_probability,1.0,3.0,train,198,197,0.9949494949494949,-764.0,591.0,-1355.0,-0.14181057038199896
v32_probability,1.0,3.0,validation,66,66,1.0,421.0,198.0,223.0,0.07019200503619767
v32_probability,1.0,3.0,holdout,66,66,1.0,-354.0,198.0,-552.0,-0.18086500655307994
v32_probability,2.0,0.0,all,330,329,0.996969696969697,-694.0,0.0,-694.0,-0.04755378922845005
v32_probability,2.0,0.0,train,198,197,0.9949494949494949,-1011.0,0.0,-1011.0,-0.11474293496765407
v32_probability,2.0,0.0,validation,66,66,1.0,437.0,0.0,437.0,0.14748565642929462
v32_probability,2.0,0.0,holdout,66,66,1.0,-120.0,0.0,-120.0,-0.0425531914893617
v32_probability,2.0,0.5,all,330,329,0.996969696969697,-694.0,164.5,-858.5,-0.05816986821153911
v32_probability,2.0,0.5,train,198,197,0.9949494949494949,-1011.0,98.5,-1109.5,-0.12452999607160896
v32_probability,2.0,0.5,validation,66,66,1.0,437.0,33.0,404.0,0.1348464619492657
v32_probability,2.0,0.5,holdout,66,66,1.0,-120.0,33.0,-153.0,-0.05362776025236593
v32_probability,2.0,1.0,all,330,329,0.996969696969697,-694.0,329.0,-1023.0,-0.06855189975206058
v32_probability,2.0,1.0,train,198,197,0.9949494949494949,-1011.0,197.0,-1208.0,-0.1341030195381883
v32_probability,2.0,1.0,validation,66,66,1.0,437.0,66.0,371.0,0.12248266754704523
v32_probability,2.0,1.0,holdout,66,66,1.0,-120.0,66.0,-186.0,-0.06444906444906445
v32_probability,2.0,1.5,all,330,329,0.996969696969697,-694.0,493.5,-1187.5,-0.07870753935376967
v32_probability,2.0,1.5,train,198,197,0.9949494949494949,-1011.0,295.5,-1306.5,-0.14346895074946467
v32_probability,2.0,1.5,validation,66,66,1.0,437.0,99.0,338.0,0.11038536903984324
v32_probability,2.0,1.5,holdout,66,66,1.0,-120.0,99.0,-219.0,-0.0750256937307297
v32_probability,2.0,2.0,all,330,329,0.996969696969697,-694.0,658.0,-1352.0,-0.08864411224757408
v32_probability,2.0,2.0,train,198,197,0.9949494949494949,-1011.0,394.0,-1405.0,-0.15263443780554048
v32_probability,2.0,2.0,validation,66,66,1.0,437.0,132.0,305.0,0.09854604200323101
v32_probability,2.0,2.0,holdout,66,66,1.0,-120.0,132.0,-252.0,-0.08536585365853659
v32_probability,2.0,3.0,all,330,329,0.996969696969697,-694.0,987.0,-1681.0,-0.10788781207881394
v32_probability,2.0,3.0,train,198,197,0.9949494949494949,-1011.0,591.0,-1602.0,-0.17038927887683472
v32_probability,2.0,3.0,validation,66,66,1.0,437.0,198.0,239.0,0.0756089844985764
v32_probability,2.0,3.0,holdout,66,66,1.0,-120.0,198.0,-318.0,-0.10536779324055666
v32_probability,2.25,0.0,all,330,329,0.996969696969697,-323.0,0.0,-323.0,-0.022240583901397784
v32_probability,2.25,0.0,train,198,197,0.9949494949494949,-396.0,0.0,-396.0,-0.045020463847203276
v32_probability,2.25,0.0,validation,66,66,1.0,285.0,0.0,285.0,0.09777015437392796
v32_probability,2.25,0.0,holdout,66,66,1.0,-212.0,0.0,-212.0,-0.07539118065433854
v32_probability,2.25,0.5,all,330,329,0.996969696969697,-323.0,164.5,-487.5,-0.033191489361702124
v32_probability,2.25,0.5,train,198,197,0.9949494949494949,-396.0,98.5,-494.5,-0.055596154927202206
v32_probability,2.25,0.5,validation,66,66,1.0,285.0,33.0,252.0,0.08548168249660787
v32_probability,2.25,0.5,holdout,66,66,1.0,-212.0,33.0,-245.0,-0.08611599297012303
v32_probability,2.25,1.0,all,330,329,0.996969696969697,-323.0,329.0,-652.0,-0.04389981147320226
v32_probability,2.25,1.0,train,198,197,0.9949494949494949,-396.0,197.0,-593.0,-0.06594017569220505
v32_probability,2.25,1.0,validation,66,66,1.0,285.0,66.0,219.0,0.07346528010734653
v32_probability,2.25,1.0,holdout,66,66,1.0,-212.0,66.0,-278.0,-0.0965948575399583
v32_probability,2.25,1.5,all,330,329,0.996969696969697,-323.0,493.5,-816.5,-0.054373522458628844
v32_probability,2.25,1.5,train,198,197,0.9949494949494949,-396.0,295.5,-691.5,-0.07606005609635373
v32_probability,2.25,1.5,validation,66,66,1.0,285.0,99.0,186.0,0.0617120106171201
v32_probability,2.25,1.5,holdout,66,66,1.0,-212.0,99.0,-311.0,-0.10683613878392305
v32_probability,2.25,2.0,all,330,329,0.996969696969697,-323.0,658.0,-981.0,-0.06462024899545485
v32_probability,2.25,2.0,train,198,197,0.9949494949494949,-396.0,394.0,-790.0,-0.08596300326441784
v32_probability,2.25,2.0,validation,66,66,1.0,285.0,132.0,153.0,0.05021332458155563
v32_probability,2.25,2.0,holdout,66,66,1.0,-212.0,132.0,-344.0,-0.11684782608695653
v32_probability,2.25,3.0,all,330,329,0.996969696969697,-323.0,987.0,-1310.0,-0.08446163765312702
v32_probability,2.25,3.0,train,198,197,0.9949494949494949,-396.0,591.0,-987.0,-0.10514541387024609
v32_probability,2.25,3.0,validation,66,66,1.0,285.0,198.0,87.0,0.027947317699967878
v32_probability,2.25,3.0,holdout,66,66,1.0,-212.0,198.0,-410.0,-0.1362126245847176
v32_probability,2.5,0.0,all,330,329,0.996969696969697,-84.0,0.0,-84.0,-0.00579950289975145
v32_probability,2.5,0.0,train,198,197,0.9949494949494949,-263.0,0.0,-263.0,-0.030012552778728746
v32_probability,2.5,0.0,validation,66,66,1.0,390.0,0.0,390.0,0.13402061855670103
v32_probability,2.5,0.0,holdout,66,66,1.0,-211.0,0.0,-211.0,-0.07506225542511562
v32_probability,2.5,0.5,all,330,329,0.996969696969697,-84.0,164.5,-248.5,-0.016964194286104378
v32_probability,2.5,0.5,train,198,197,0.9949494949494949,-263.0,98.5,-361.5,-0.04079444789256898
v32_probability,2.5,0.5,validation,66,66,1.0,390.0,33.0,357.0,0.12130479102956167
v32_probability,2.5,0.5,holdout,66,66,1.0,-211.0,33.0,-244.0,-0.08579465541490858
v32_probability,2.5,1.0,all,330,329,0.996969696969697,-84.0,329.0,-413.0,-0.027880915412137986
v32_probability,2.5,1.0,train,198,197,0.9949494949494949,-263.0,197.0,-460.0,-0.05133928571428571
v32_probability,2.5,1.0,validation,66,66,1.0,390.0,66.0,324.0,0.10887096774193548
v32_probability,2.5,1.0,holdout,66,66,1.0,-211.0,66.0,-277.0,-0.09628084810566562
v32_probability,2.5,1.5,all,330,329,0.996969696969697,-84.0,493.5,-577.5,-0.0385578367551327
v32_probability,2.5,1.5,train,198,197,0.9949494949494949,-263.0,295.5,-558.5,-0.06165479935971739
v32_probability,2.5,1.5,validation,66,66,1.0,390.0,99.0,291.0,0.0967098703888335
v32_probability,2.5,1.5,holdout,66,66,1.0,-211.0,99.0,-310.0,-0.10652920962199312
v32_probability,2.5,2.0,all,330,329,0.996969696969697,-84.0,658.0,-742.0,-0.04900277374190992
v32_probability,2.5,2.0,train,198,197,0.9949494949494949,-263.0,394.0,-657.0,-0.0717483892104401
v32_probability,2.5,2.0,validation,66,66,1.0,390.0,132.0,258.0,0.08481262327416174
v32_probability,2.5,2.0,holdout,66,66,1.0,-211.0,132.0,-343.0,-0.11654774040095141
v32_probability,2.5,3.0,all,330,329,0.996969696969697,-84.0,987.0,-1071.0,-0.06922629435718441
v32_probability,2.5,3.0,train,198,197,0.9949494949494949,-263.0,591.0,-854.0,-0.09129784049604447
v32_probability,2.5,3.0,validation,66,66,1.0,390.0,198.0,192.0,0.06177606177606178
v32_probability,2.5,3.0,holdout,66,66,1.0,-211.0,198.0,-409.0,-0.1359255566633433
v32_probability,2.75,0.0,all,330,329,0.996969696969697,-621.0,0.0,-621.0,-0.0430622009569378
v32_probability,2.75,0.0,train,198,197,0.9949494949494949,-618.0,0.0,-618.0,-0.07088781830695114
v32_probability,2.75,0.0,validation,66,66,1.0,299.0,0.0,299.0,0.10306790761806274
v32_probability,2.75,0.0,holdout,66,66,1.0,-302.0,0.0,-302.0,-0.10778015703069237
v32_probability,2.75,0.5,all,330,329,0.996969696969697,-621.0,164.5,-785.5,-0.053854855849988004
v32_probability,2.75,0.5,train,198,197,0.9949494949494949,-618.0,98.5,-716.5,-0.08126807690126467
v32_probability,2.75,0.5,validation,66,66,1.0,299.0,33.0,266.0,0.09066121336059986
v32_probability,2.75,0.5,holdout,66,66,1.0,-302.0,33.0,-335.0,-0.11816578483245149
v32_probability,2.75,1.0,all,330,329,0.996969696969697,-621.0,329.0,-950.0,-0.06440677966101695
v32_probability,2.75,1.0,train,198,197,0.9949494949494949,-618.0,197.0,-815.0,-0.09141895681435783
v32_probability,2.75,1.0,validation,66,66,1.0,299.0,66.0,233.0,0.07853050219076509
v32_probability,2.75,1.0,holdout,66,66,1.0,-302.0,66.0,-368.0,-0.12831241283124128
v32_probability,2.75,1.5,all,330,329,0.996969696969697,-621.0,493.5,-1114.5,-0.07472593784572061
v32_probability,2.75,1.5,train,198,197,0.9949494949494949,-618.0,295.5,-913.5,-0.10134797803295058
v32_probability,2.75,1.5,validation,66,66,1.0,299.0,99.0,200.0,0.06666666666666667
v32_probability,2.75,1.5,holdout,66,66,1.0,-302.0,99.0,-401.0,-0.1382281971733885
v32_probability,2.75,2.0,all,330,329,0.996969696969697,-621.0,658.0,-1279.0,-0.08481994827243186
v32_probability,2.75,2.0,train,198,197,0.9949494949494949,-618.0,394.0,-1012.0,-0.11106233538191396
v32_probability,2.75,2.0,validation,66,66,1.0,299.0,132.0,167.0,0.0550609957138147
v32_probability,2.75,2.0,holdout,66,66,1.0,-302.0,132.0,-434.0,-0.14792092706203136
v32_probability,2.75,3.0,all,330,329,0.996969696969697,-621.0,987.0,-1608.0,-0.1043613707165109
v32_probability,2.75,3.0,train,198,197,0.9949494949494949,-618.0,591.0,-1209.0,-0.12987431517885917
v32_probability,2.75,3.0,validation,66,66,1.0,299.0,198.0,101.0,0.03259115843820587
v32_probability,2.75,3.0,holdout,66,66,1.0,-302.0,198.0,-500.0,-0.16666666666666666
v32_probability,3.0,0.0,all,330,329,0.996969696969697,-557.0,0.0,-557.0,-0.03879640593438741
v32_probability,3.0,0.0,train,198,197,0.9949494949494949,-583.0,0.0,-583.0,-0.06714269261775883
v32_probability,3.0,0.0,validation,66,66,1.0,306.0,0.0,306.0,0.10573600552868002
v32_probability,3.0,0.0,holdout,66,66,1.0,-280.0,0.0,-280.0,-0.10071942446043165
v32_probability,3.0,0.5,all,330,329,0.996969696969697,-557.0,164.5,-721.5,-0.04968494990186964
v32_probability,3.0,0.5,train,198,197,0.9949494949494949,-583.0,98.5,-681.5,-0.07760633149234185
v32_probability,3.0,0.5,validation,66,66,1.0,306.0,33.0,273.0,0.09326955927570892
v32_probability,3.0,0.5,holdout,66,66,1.0,-280.0,33.0,-313.0,-0.11126910771418415
v32_probability,3.0,1.0,all,330,329,0.996969696969697,-557.0,329.0,-886.0,-0.06032956557265423
v32_probability,3.0,1.0,train,198,197,0.9949494949494949,-583.0,197.0,-780.0,-0.08783783783783784
v32_probability,3.0,1.0,validation,66,66,1.0,306.0,66.0,240.0,0.08108108108108109
v32_probability,3.0,1.0,holdout,66,66,1.0,-280.0,66.0,-346.0,-0.12157413914265636
v32_probability,3.0,1.5,all,330,329,0.996969696969697,-557.0,493.5,-1050.5,-0.0707383589778122
v32_probability,3.0,1.5,train,198,197,0.9949494949494949,-583.0,295.5,-878.5,-0.09784485158990923
v32_probability,3.0,1.5,validation,66,66,1.0,306.0,99.0,207.0,0.0691613765452723
v32_probability,3.0,1.5,holdout,66,66,1.0,-280.0,99.0,-379.0,-0.13164293157346302
v32_probability,3.0,2.0,all,330,329,0.996969696969697,-557.0,658.0,-1215.0,-0.08091908091908091
v32_probability,3.0,2.0,train,198,197,0.9949494949494949,-583.0,394.0,-977.0,-0.1076346810620249
v32_probability,3.0,2.0,validation,66,66,1.0,306.0,132.0,174.0,0.05750165234633179
v32_probability,3.0,2.0,holdout,66,66,1.0,-280.0,132.0,-412.0,-0.14148351648351648
v32_probability,3.0,3.0,all,330,329,0.996969696969697,-557.0,987.0,-1544.0,-0.10062565172054223
v32_probability,3.0,3.0,train,198,197,0.9949494949494949,-583.0,591.0,-1174.0,-0.12659046797498383
v32_probability,3.0,3.0,validation,66,66,1.0,306.0,198.0,108.0,0.03492884864165589
v32_probability,3.0,3.0,holdout,66,66,1.0,-280.0,198.0,-478.0,-0.1605104096709201
v32_probability,3.25,0.0,all,330,329,0.996969696969697,-618.0,0.0,-618.0,-0.04316245285654421
v32_probability,3.25,0.0,train,198,197,0.9949494949494949,-662.0,0.0,-662.0,-0.07642576772108058
v32_probability,3.25,0.0,validation,66,66,1.0,324.0,0.0,324.0,0.11265646731571627
v32_probability,3.25,0.0,holdout,66,66,1.0,-280.0,0.0,-280.0,-0.10071942446043165
v32_probability,3.25,0.5,all,330,329,0.996969696969697,-618.0,164.5,-782.5,-0.054030726739167964
v32_probability,3.25,0.5,train,198,197,0.9949494949494949,-662.0,98.5,-760.5,-0.08681011357799212
v32_probability,3.25,0.5,validation,66,66,1.0,324.0,33.0,291.0,0.10003437607425232
v32_probability,3.25,0.5,holdout,66,66,1.0,-280.0,33.0,-313.0,-0.11126910771418415
v32_probability,3.25,1.0,all,330,329,0.996969696969697,-618.0,329.0,-947.0,-0.0646548781320407
v32_probability,3.25,1.0,train,198,197,0.9949494949494949,-662.0,197.0,-859.0,-0.09696353990292358
v32_probability,3.25,1.0,validation,66,66,1.0,324.0,66.0,258.0,0.08769544527532291
v32_probability,3.25,1.0,holdout,66,66,1.0,-280.0,66.0,-346.0,-0.12157413914265636
v32_probability,3.25,1.5,all,330,329,0.996969696969697,-618.0,493.5,-1111.5,-0.07504304088039698
v32_probability,3.25,1.5,train,198,197,0.9949494949494949,-662.0,295.5,-957.5,-0.10689366452693273
v32_probability,3.25,1.5,validation,66,66,1.0,324.0,99.0,225.0,0.07563025210084033
v32_probability,3.25,1.5,holdout,66,66,1.0,-280.0,99.0,-379.0,-0.13164293157346302
v32_probability,3.25,2.0,all,330,329,0.996969696969697,-618.0,658.0,-1276.0,-0.08520299145299146
v32_probability,3.25,2.0,train,198,197,0.9949494949494949,-662.0,394.0,-1056.0,-0.1166077738515901
v32_probability,3.25,2.0,validation,66,66,1.0,324.0,132.0,192.0,0.06382978723404255
v32_probability,3.25,2.0,holdout,66,66,1.0,-280.0,132.0,-412.0,-0.14148351648351648
v32_probability,3.25,3.0,all,330,329,0.996969696969697,-618.0,987.0,-1605.0,-0.10486769029728847
v32_probability,3.25,3.0,train,198,197,0.9949494949494949,-662.0,591.0,-1253.0,-0.13541554090565222
v32_probability,3.25,3.0,validation,66,66,1.0,324.0,198.0,126.0,0.04098893949251789
v32_probability,3.25,3.0,holdout,66,66,1.0,-280.0,198.0,-478.0,-0.1605104096709201
v32_probability,3.5,0.0,all,330,329,0.996969696969697,-1038.0,0.0,-1038.0,-0.07290349768225875
v32_probability,3.5,0.0,train,198,197,0.9949494949494949,-1018.0,0.0,-1018.0,-0.11812485495474588
v32_probability,3.5,0.0,validation,66,66,1.0,237.0,0.0,237.0,0.08278030038421237
v32_probability,3.5,0.0,holdout,66,66,1.0,-257.0,0.0,-257.0,-0.09321726514327167
v32_probability,3.5,0.5,all,330,329,0.996969696969697,-1038.0,164.5,-1202.5,-0.08349244922756466
v32_probability,3.5,0.5,train,198,197,0.9949494949494949,-1018.0,98.5,-1116.5,-0.1280904032581885
v32_probability,3.5,0.5,validation,66,66,1.0,237.0,33.0,204.0,0.07044198895027624
v32_probability,3.5,0.5,holdout,66,66,1.0,-257.0,33.0,-290.0,-0.1039426523297491
v32_probability,3.5,1.0,all,330,329,0.996969696969697,-1038.0,329.0,-1367.0,-0.09384224617285646
v32_probability,3.5,1.0,train,198,197,0.9949494949494949,-1018.0,197.0,-1215.0,-0.13783323879750425
v32_probability,3.5,1.0,validation,66,66,1.0,237.0,66.0,171.0,0.05838170023898941
v32_probability,3.5,1.0,holdout,66,66,1.0,-257.0,66.0,-323.0,-0.11441728657456607
v32_probability,3.5,1.5,all,330,329,0.996969696969697,-1038.0,493.5,-1531.5,-0.10396090011200489
v32_probability,3.5,1.5,train,198,197,0.9949494949494949,-1018.0,295.5,-1313.5,-0.14736074493745444
v32_probability,3.5,1.5,validation,66,66,1.0,237.0,99.0,138.0,0.04659014179608373
v32_probability,3.5,1.5,holdout,66,66,1.0,-257.0,99.0,-356.0,-0.12464985994397759
v32_probability,3.5,2.0,all,330,329,0.996969696969697,-1038.0,658.0,-1696.0,-0.11385606874328678
v32_probability,3.5,2.0,train,198,197,0.9949494949494949,-1018.0,394.0,-1412.0,-0.15667998224589436
v32_probability,3.5,2.0,validation,66,66,1.0,237.0,132.0,105.0,0.035058430717863104
v32_probability,3.5,2.0,holdout,66,66,1.0,-257.0,132.0,-389.0,-0.13464866735894773
v32_probability,3.5,3.0,all,330,329,0.996969696969697,-1038.0,987.0,-2025.0,-0.1330049261083744
v32_probability,3.5,3.0,train,198,197,0.9949494949494949,-1018.0,591.0,-1609.0,-0.17472038223477032
v32_probability,3.5,3.0,validation,66,66,1.0,237.0,198.0,39.0,0.01274093433518458
v32_probability,3.5,3.0,holdout,66,66,1.0,-257.0,198.0,-455.0,-0.15397631133671744
v32_probability,5.0,0.0,all,330,329,0.996969696969697,-1227.0,0.0,-1227.0,-0.08873942286830115
v32_probability,5.0,0.0,train,198,197,0.9949494949494949,-927.0,0.0,-927.0,-0.11132460670109283
v32_probability,5.0,0.0,validation,66,66,1.0,26.0,0.0,26.0,0.009372746935832732
v32_probability,5.0,0.0,holdout,66,66,1.0,-326.0,0.0,-326.0,-0.11958914159941306
v32_probability,5.0,0.5,all,330,329,0.996969696969697,-1227.0,164.5,-1391.5,-0.09945323946681914
v32_probability,5.0,0.5,train,198,197,0.9949494949494949,-927.0,98.5,-1025.5,-0.12171384487567503
v32_probability,5.0,0.5,validation,66,66,1.0,26.0,33.0,-7.0,-0.0024937655860349127
v32_probability,5.0,0.5,holdout,66,66,1.0,-326.0,33.0,-359.0,-0.13011960855382385
v32_probability,5.0,1.0,all,330,329,0.996969696969697,-1227.0,329.0,-1556.0,-0.10991805594800791
v32_probability,5.0,1.0,train,198,197,0.9949494949494949,-927.0,197.0,-1124.0,-0.1318629751290474
v32_probability,5.0,1.0,validation,66,66,1.0,26.0,66.0,-40.0,-0.014084507042253521
v32_probability,5.0,1.0,holdout,66,66,1.0,-326.0,66.0,-392.0,-0.14040114613180515
v32_probability,5.0,1.5,all,330,329,0.996969696969697,-1227.0,493.5,-1720.5,-0.12014245312663664
v32_probability,5.0,1.5,train,198,197,0.9949494949494949,-927.0,295.5,-1222.5,-0.14178022615250796
v32_probability,5.0,1.5,validation,66,66,1.0,26.0,99.0,-73.0,-0.02540898016011138
v32_probability,5.0,1.5,holdout,66,66,1.0,-326.0,99.0,-425.0,-0.1504424778761062
v32_probability,5.0,2.0,all,330,329,0.996969696969697,-1227.0,658.0,-1885.0,-0.1301346220227822
v32_probability,5.0,2.0,train,198,197,0.9949494949494949,-927.0,394.0,-1321.0,-0.15147345487902764
v32_probability,5.0,2.0,validation,66,66,1.0,26.0,132.0,-106.0,-0.0364762560220234
v32_probability,5.0,2.0,holdout,66,66,1.0,-326.0,132.0,-458.0,-0.1602519244226732
v32_probability,5.0,3.0,all,330,329,0.996969696969697,-1227.0,987.0,-2214.0,-0.14945321992709598
v32_probability,5.0,3.0,train,198,197,0.9949494949494949,-927.0,591.0,-1518.0,-0.17021753756447633
v32_probability,5.0,3.0,validation,66,66,1.0,26.0,198.0,-172.0,-0.05787348586810229
v32_probability,5.0,3.0,holdout,66,66,1.0,-326.0,198.0,-524.0,-0.17920656634746923
v32_probability,7.0,0.0,all,330,329,0.996969696969697,-650.0,0.0,-650.0,-0.049429657794676805
v32_probability,7.0,0.0,train,198,197,0.9949494949494949,-634.0,0.0,-634.0,-0.0799092513234182
v32_probability,7.0,0.0,validation,66,66,1.0,-49.0,0.0,-49.0,-0.01849754624386561
v32_probability,7.0,0.0,holdout,66,66,1.0,33.0,0.0,33.0,0.012855473315153876
v32_probability,7.0,0.5,all,330,329,0.996969696969697,-650.0,164.5,-814.5,-0.061173908145255175
v32_probability,7.0,0.5,train,198,197,0.9949494949494949,-634.0,98.5,-732.5,-0.09119203236850296
v32_probability,7.0,0.5,validation,66,66,1.0,-49.0,33.0,-82.0,-0.030574198359433258
v32_probability,7.0,0.5,holdout,66,66,1.0,33.0,33.0,0.0,0.0
v32_probability,7.0,1.0,all,330,329,0.996969696969697,-650.0,329.0,-979.0,-0.07263150085317902
v32_probability,7.0,1.0,train,198,197,0.9949494949494949,-634.0,197.0,-831.0,-0.10220145123601033
v32_probability,7.0,1.0,validation,66,66,1.0,-49.0,66.0,-115.0,-0.0423572744014733
v32_probability,7.0,1.0,holdout,66,66,1.0,33.0,66.0,-33.0,-0.012533232054690467
v32_probability,7.0,1.5,all,330,329,0.996969696969697,-650.0,493.5,-1143.5,-0.08381280463224246
v32_probability,7.0,1.5,train,198,197,0.9949494949494949,-634.0,295.5,-929.5,-0.1129473236527128
v32_probability,7.0,1.5,validation,66,66,1.0,-49.0,99.0,-148.0,-0.053857350800582245
v32_probability,7.0,1.5,holdout,66,66,1.0,33.0,99.0,-66.0,-0.024756189047261814
v32_probability,7.0,2.0,all,330,329,0.996969696969697,-650.0,658.0,-1308.0,-0.09472769409038238
v32_probability,7.0,2.0,train,198,197,0.9949494949494949,-634.0,394.0,-1028.0,-0.12343900096061479
v32_probability,7.0,2.0,validation,66,66,1.0,-49.0,132.0,-181.0,-0.06508450197770586
v32_probability,7.0,2.0,holdout,66,66,1.0,33.0,132.0,-99.0,-0.036680251945164874
v32_probability,7.0,3.0,all,330,329,0.996969696969697,-650.0,987.0,-1637.0,-0.11579543043078447
v32_probability,7.0,3.0,train,198,197,0.9949494949494949,-634.0,591.0,-1225.0,-0.1436950146627566
v32_probability,7.0,3.0,validation,66,66,1.0,-49.0,198.0,-247.0,-0.0867579908675799
v32_probability,7.0,3.0,holdout,66,66,1.0,33.0,198.0,-165.0,-0.059674502712477394
v32_probability,10.0,0.0,all,330,328,0.9939393939393939,-917.0,0.0,-917.0,-0.07505934353769338
v32_probability,10.0,0.0,train,198,196,0.98989898989899,-634.0,0.0,-634.0,-0.08644668666484866
v32_probability,10.0,0.0,validation,66,66,1.0,-312.0,0.0,-312.0,-0.12420382165605096
v32_probability,10.0,0.0,holdout,66,66,1.0,29.0,0.0,29.0,0.012231126107127795
v32_probability,10.0,0.5,all,330,328,0.9939393939393939,-917.0,164.0,-1081.0,-0.08731120264922058
v32_probability,10.0,0.5,train,198,196,0.98989898989899,-634.0,98.0,-732.0,-0.0984930032292788
v32_probability,10.0,0.5,validation,66,66,1.0,-312.0,33.0,-345.0,-0.13555992141453832
v32_probability,10.0,0.5,holdout,66,66,1.0,29.0,33.0,-4.0,-0.0016638935108153079
v32_probability,10.0,1.0,all,330,328,0.9939393939393939,-917.0,328.0,-1245.0,-0.09924272618573136
v32_probability,10.0,1.0,train,198,196,0.98989898989899,-634.0,196.0,-830.0,-0.1102257636122178
v32_probability,10.0,1.0,validation,66,66,1.0,-312.0,66.0,-378.0,-0.1466252909231963
v32_probability,10.0,1.0,holdout,66,66,1.0,29.0,66.0,-37.0,-0.015182601559294214
v32_probability,10.0,1.5,all,330,328,0.9939393939393939,-917.0,492.0,-1409.0,-0.11086631520969392
v32_probability,10.0,1.5,train,198,196,0.98989898989899,-634.0,294.0,-928.0,-0.12165705296276874
v32_probability,10.0,1.5,validation,66,66,1.0,-312.0,99.0,-411.0,-0.15741095365760246
v32_probability,10.0,1.5,holdout,66,66,1.0,29.0,99.0,-70.0,-0.02834008097165992
v32_probability,10.0,2.0,all,330,328,0.9939393939393939,-917.0,656.0,-1573.0,-0.12219373883321681
v32_probability,10.0,2.0,train,198,196,0.98989898989899,-634.0,392.0,-1026.0,-0.13279834325653636
v32_probability,10.0,2.0,validation,66,66,1.0,-312.0,132.0,-444.0,-0.16792738275340394
v32_probability,10.0,2.0,holdout,66,66,1.0,29.0,132.0,-103.0,-0.04115061925689173
v32_probability,10.0,3.0,all,330,328,0.9939393939393939,-917.0,984.0,-1901.0,-0.144004242102871
v32_probability,10.0,3.0,train,198,196,0.98989898989899,-634.0,588.0,-1222.0,-0.15425397626861903
v32_probability,10.0,3.0,validation,66,66,1.0,-312.0,198.0,-510.0,-0.1881918819188192
v32_probability,10.0,3.0,holdout,66,66,1.0,29.0,198.0,-169.0,-0.06578435188789412
v33_probability,0.0,0.0,all,330,330,1.0,-343.0,0.0,-343.0,-0.022953891454192597
v33_probability,0.0,0.0,train,198,198,1.0,-537.0,0.0,-537.0,-0.05942237468186345
v33_probability,0.0,0.0,validation,66,66,1.0,768.0,0.0,768.0,0.2532981530343008
