rule_rule_id,rule_p_min,rule_edge_min,rule_ask_max,rule_side_filter,target_pass,target_observed_pass,all_contract_accuracy,all_contract_retention,holdout_contract_accuracy,holdout_contract_retention,validation_contract_accuracy,all_contract_wilson95_lower,all_contracts,all_trade_accuracy,all_trade_retention,all_trade_wilson95_lower,all_trades,all_winning_contracts,all_winning_trades,holdout_contract_wilson95_lower,holdout_contracts,holdout_trade_accuracy,holdout_trade_retention,holdout_trade_wilson95_lower,holdout_trades,holdout_winning_contracts,holdout_winning_trades,rule_abs_d_sigma_max,rule_abs_d_sigma_min,rule_seconds_max,rule_seconds_min,train_contract_accuracy,train_contract_retention,train_contract_wilson95_lower,train_contracts,train_trade_accuracy,train_trade_retention,train_trade_wilson95_lower,train_trades,train_winning_contracts,train_winning_trades,validation_contract_retention,validation_contract_wilson95_lower,validation_contracts,validation_trade_accuracy,validation_trade_retention,validation_trade_wilson95_lower,validation_trades,validation_winning_contracts,validation_winning_trades
replay_rule_00134,0.6,2.0,95.0,all,False,False,0.9800796812749004,0.10074252458358418,0.8611111111111112,0.07302231237322515,1.0,0.9637229607474443,502,0.9803921568627451,0.10019646365422397,0.8969519232441061,51,492,50,0.7628660215842661,72,0.875,0.0784313725490196,0.5291051942301385,8,62,7,,,,,1.0,0.0999000999000999,0.9873565700022642,300,1.0,0.09836065573770492,0.886482908609522,30,300,30,0.13078470824949698,0.9712974142568528,130,1.0,0.12745098039215685,0.7718981569447084,13,130,13
replay_rule_00135,0.6,2.0,100.0,all,False,False,0.9800796812749004,0.10074252458358418,0.8611111111111112,0.07302231237322515,1.0,0.9637229607474443,502,0.9803921568627451,0.10019646365422397,0.8969519232441061,51,492,50,0.7628660215842661,72,0.875,0.0784313725490196,0.5291051942301385,8,62,7,,,,,1.0,0.0999000999000999,0.9873565700022642,300,1.0,0.09836065573770492,0.886482908609522,30,300,30,0.13078470824949698,0.9712974142568528,130,1.0,0.12745098039215685,0.7718981569447084,13,130,13
replay_rule_00189,0.65,2.0,95.0,all,False,False,0.9800796812749004,0.10074252458358418,0.8611111111111112,0.07302231237322515,1.0,0.9637229607474443,502,0.9803921568627451,0.10019646365422397,0.8969519232441061,51,492,50,0.7628660215842661,72,0.875,0.0784313725490196,0.5291051942301385,8,62,7,,,,,1.0,0.0999000999000999,0.9873565700022642,300,1.0,0.09836065573770492,0.886482908609522,30,300,30,0.13078470824949698,0.9712974142568528,130,1.0,0.12745098039215685,0.7718981569447084,13,130,13
replay_rule_00190,0.65,2.0,100.0,all,False,False,0.9800796812749004,0.10074252458358418,0.8611111111111112,0.07302231237322515,1.0,0.9637229607474443,502,0.9803921568627451,0.10019646365422397,0.8969519232441061,51,492,50,0.7628660215842661,72,0.875,0.0784313725490196,0.5291051942301385,8,62,7,,,,,1.0,0.0999000999000999,0.9873565700022642,300,1.0,0.09836065573770492,0.886482908609522,30,300,30,0.13078470824949698,0.9712974142568528,130,1.0,0.12745098039215685,0.7718981569447084,13,130,13
replay_rule_00244,0.7,2.0,95.0,all,False,False,0.9800796812749004,0.10074252458358418,0.8611111111111112,0.07302231237322515,1.0,0.9637229607474443,502,0.9803921568627451,0.10019646365422397,0.8969519232441061,51,492,50,0.7628660215842661,72,0.875,0.0784313725490196,0.5291051942301385,8,62,7,,,,,1.0,0.0999000999000999,0.9873565700022642,300,1.0,0.09836065573770492,0.886482908609522,30,300,30,0.13078470824949698,0.9712974142568528,130,1.0,0.12745098039215685,0.7718981569447084,13,130,13
replay_rule_00245,0.7,2.0,100.0,all,False,False,0.9800796812749004,0.10074252458358418,0.8611111111111112,0.07302231237322515,1.0,0.9637229607474443,502,0.9803921568627451,0.10019646365422397,0.8969519232441061,51,492,50,0.7628660215842661,72,0.875,0.0784313725490196,0.5291051942301385,8,62,7,,,,,1.0,0.0999000999000999,0.9873565700022642,300,1.0,0.09836065573770492,0.886482908609522,30,300,30,0.13078470824949698,0.9712974142568528,130,1.0,0.12745098039215685,0.7718981569447084,13,130,13
replay_rule_00299,0.75,2.0,95.0,all,False,False,0.9800796812749004,0.10074252458358418,0.8611111111111112,0.07302231237322515,1.0,0.9637229607474443,502,0.9803921568627451,0.10019646365422397,0.8969519232441061,51,492,50,0.7628660215842661,72,0.875,0.0784313725490196,0.5291051942301385,8,62,7,,,,,1.0,0.0999000999000999,0.9873565700022642,300,1.0,0.09836065573770492,0.886482908609522,30,300,30,0.13078470824949698,0.9712974142568528,130,1.0,0.12745098039215685,0.7718981569447084,13,130,13
replay_rule_00300,0.75,2.0,100.0,all,False,False,0.9800796812749004,0.10074252458358418,0.8611111111111112,0.07302231237322515,1.0,0.9637229607474443,502,0.9803921568627451,0.10019646365422397,0.8969519232441061,51,492,50,0.7628660215842661,72,0.875,0.0784313725490196,0.5291051942301385,8,62,7,,,,,1.0,0.0999000999000999,0.9873565700022642,300,1.0,0.09836065573770492,0.886482908609522,30,300,30,0.13078470824949698,0.9712974142568528,130,1.0,0.12745098039215685,0.7718981569447084,13,130,13
replay_rule_00354,0.8,2.0,95.0,all,False,False,0.9800796812749004,0.10074252458358418,0.8611111111111112,0.07302231237322515,1.0,0.9637229607474443,502,0.9803921568627451,0.10019646365422397,0.8969519232441061,51,492,50,0.7628660215842661,72,0.875,0.0784313725490196,0.5291051942301385,8,62,7,,,,,1.0,0.0999000999000999,0.9873565700022642,300,1.0,0.09836065573770492,0.886482908609522,30,300,30,0.13078470824949698,0.9712974142568528,130,1.0,0.12745098039215685,0.7718981569447084,13,130,13
replay_rule_00355,0.8,2.0,100.0,all,False,False,0.9800796812749004,0.10074252458358418,0.8611111111111112,0.07302231237322515,1.0,0.9637229607474443,502,0.9803921568627451,0.10019646365422397,0.8969519232441061,51,492,50,0.7628660215842661,72,0.875,0.0784313725490196,0.5291051942301385,8,62,7,,,,,1.0,0.0999000999000999,0.9873565700022642,300,1.0,0.09836065573770492,0.886482908609522,30,300,30,0.13078470824949698,0.9712974142568528,130,1.0,0.12745098039215685,0.7718981569447084,13,130,13
replay_rule_00409,0.85,2.0,95.0,all,False,False,0.9800796812749004,0.10074252458358418,0.8611111111111112,0.07302231237322515,1.0,0.9637229607474443,502,0.9803921568627451,0.10019646365422397,0.8969519232441061,51,492,50,0.7628660215842661,72,0.875,0.0784313725490196,0.5291051942301385,8,62,7,,,,,1.0,0.0999000999000999,0.9873565700022642,300,1.0,0.09836065573770492,0.886482908609522,30,300,30,0.13078470824949698,0.9712974142568528,130,1.0,0.12745098039215685,0.7718981569447084,13,130,13
replay_rule_00410,0.85,2.0,100.0,all,False,False,0.9800796812749004,0.10074252458358418,0.8611111111111112,0.07302231237322515,1.0,0.9637229607474443,502,0.9803921568627451,0.10019646365422397,0.8969519232441061,51,492,50,0.7628660215842661,72,0.875,0.0784313725490196,0.5291051942301385,8,62,7,,,,,1.0,0.0999000999000999,0.9873565700022642,300,1.0,0.09836065573770492,0.886482908609522,30,300,30,0.13078470824949698,0.9712974142568528,130,1.0,0.12745098039215685,0.7718981569447084,13,130,13
replay_rule_00464,0.9,2.0,95.0,all,False,False,0.9800796812749004,0.10074252458358418,0.8611111111111112,0.07302231237322515,1.0,0.9637229607474443,502,0.9803921568627451,0.10019646365422397,0.8969519232441061,51,492,50,0.7628660215842661,72,0.875,0.0784313725490196,0.5291051942301385,8,62,7,,,,,1.0,0.0999000999000999,0.9873565700022642,300,1.0,0.09836065573770492,0.886482908609522,30,300,30,0.13078470824949698,0.9712974142568528,130,1.0,0.12745098039215685,0.7718981569447084,13,130,13
replay_rule_00465,0.9,2.0,100.0,all,False,False,0.9800796812749004,0.10074252458358418,0.8611111111111112,0.07302231237322515,1.0,0.9637229607474443,502,0.9803921568627451,0.10019646365422397,0.8969519232441061,51,492,50,0.7628660215842661,72,0.875,0.0784313725490196,0.5291051942301385,8,62,7,,,,,1.0,0.0999000999000999,0.9873565700022642,300,1.0,0.09836065573770492,0.886482908609522,30,300,30,0.13078470824949698,0.9712974142568528,130,1.0,0.12745098039215685,0.7718981569447084,13,130,13
replay_rule_00519,0.92,2.0,95.0,all,False,False,0.9800796812749004,0.10074252458358418,0.8611111111111112,0.07302231237322515,1.0,0.9637229607474443,502,0.9803921568627451,0.10019646365422397,0.8969519232441061,51,492,50,0.7628660215842661,72,0.875,0.0784313725490196,0.5291051942301385,8,62,7,,,,,1.0,0.0999000999000999,0.9873565700022642,300,1.0,0.09836065573770492,0.886482908609522,30,300,30,0.13078470824949698,0.9712974142568528,130,1.0,0.12745098039215685,0.7718981569447084,13,130,13
replay_rule_00520,0.92,2.0,100.0,all,False,False,0.9800796812749004,0.10074252458358418,0.8611111111111112,0.07302231237322515,1.0,0.9637229607474443,502,0.9803921568627451,0.10019646365422397,0.8969519232441061,51,492,50,0.7628660215842661,72,0.875,0.0784313725490196,0.5291051942301385,8,62,7,,,,,1.0,0.0999000999000999,0.9873565700022642,300,1.0,0.09836065573770492,0.886482908609522,30,300,30,0.13078470824949698,0.9712974142568528,130,1.0,0.12745098039215685,0.7718981569447084,13,130,13
replay_rule_00574,0.94,2.0,95.0,all,False,False,0.9800796812749004,0.10074252458358418,0.8611111111111112,0.07302231237322515,1.0,0.9637229607474443,502,0.9803921568627451,0.10019646365422397,0.8969519232441061,51,492,50,0.7628660215842661,72,0.875,0.0784313725490196,0.5291051942301385,8,62,7,,,,,1.0,0.0999000999000999,0.9873565700022642,300,1.0,0.09836065573770492,0.886482908609522,30,300,30,0.13078470824949698,0.9712974142568528,130,1.0,0.12745098039215685,0.7718981569447084,13,130,13
replay_rule_00575,0.94,2.0,100.0,all,False,False,0.9800796812749004,0.10074252458358418,0.8611111111111112,0.07302231237322515,1.0,0.9637229607474443,502,0.9803921568627451,0.10019646365422397,0.8969519232441061,51,492,50,0.7628660215842661,72,0.875,0.0784313725490196,0.5291051942301385,8,62,7,,,,,1.0,0.0999000999000999,0.9873565700022642,300,1.0,0.09836065573770492,0.886482908609522,30,300,30,0.13078470824949698,0.9712974142568528,130,1.0,0.12745098039215685,0.7718981569447084,13,130,13
replay_rule_00629,0.96,2.0,95.0,all,False,False,0.9783549783549783,0.09271523178807947,0.8611111111111112,0.07302231237322515,1.0,0.9606190578373524,462,0.9787234042553191,0.09233791748526522,0.8888676347566886,47,452,46,0.7628660215842661,72,0.875,0.0784313725490196,0.5291051942301385,8,62,7,,,,,1.0,0.09324009324009325,0.9864656907232767,280,1.0,0.09180327868852459,0.8793527963418923,28,280,28,0.11066398390342053,0.9662548664108728,110,1.0,0.10784313725490197,0.7411599827511859,11,110,11
replay_rule_00630,0.96,2.0,100.0,all,False,False,0.9783549783549783,0.09271523178807947,0.8611111111111112,0.07302231237322515,1.0,0.9606190578373524,462,0.9787234042553191,0.09233791748526522,0.8888676347566886,47,452,46,0.7628660215842661,72,0.875,0.0784313725490196,0.5291051942301385,8,62,7,,,,,1.0,0.09324009324009325,0.9864656907232767,280,1.0,0.09180327868852459,0.8793527963418923,28,280,28,0.11066398390342053,0.9662548664108728,110,1.0,0.10784313725490197,0.7411599827511859,11,110,11
replay_rule_00663,0.5,0.0,100.0,yes,False,False,0.9722222222222222,0.07224563515954245,0.8333333333333334,0.060851926977687626,1.0,0.9496294017253403,360,0.9722222222222222,0.07072691552062868,0.8582996626496918,36,350,35,0.7196814850279218,60,0.8333333333333334,0.058823529411764705,0.4364905634363539,6,50,5,,,,,1.0,0.07992007992007992,0.9842455102000642,240,1.0,0.07868852459016394,0.8620194241710247,24,240,24,0.060362173038229376,0.939826069522067,60,1.0,0.058823529411764705,0.6096569663469354,6,60,6
replay_rule_00669,0.6,0.0,100.0,yes,False,False,0.9722222222222222,0.07224563515954245,0.8333333333333334,0.060851926977687626,1.0,0.9496294017253403,360,0.9722222222222222,0.07072691552062868,0.8582996626496918,36,350,35,0.7196814850279218,60,0.8333333333333334,0.058823529411764705,0.4364905634363539,6,50,5,,,,,1.0,0.07992007992007992,0.9842455102000642,240,1.0,0.07868852459016394,0.8620194241710247,24,240,24,0.060362173038229376,0.939826069522067,60,1.0,0.058823529411764705,0.6096569663469354,6,60,6
replay_rule_00675,0.7,0.0,100.0,yes,False,False,0.9722222222222222,0.07224563515954245,0.8333333333333334,0.060851926977687626,1.0,0.9496294017253403,360,0.9722222222222222,0.07072691552062868,0.8582996626496918,36,350,35,0.7196814850279218,60,0.8333333333333334,0.058823529411764705,0.4364905634363539,6,50,5,,,,,1.0,0.07992007992007992,0.9842455102000642,240,1.0,0.07868852459016394,0.8620194241710247,24,240,24,0.060362173038229376,0.939826069522067,60,1.0,0.058823529411764705,0.6096569663469354,6,60,6
replay_rule_00681,0.8,0.0,100.0,yes,False,False,0.9722222222222222,0.07224563515954245,0.8333333333333334,0.060851926977687626,1.0,0.9496294017253403,360,0.9722222222222222,0.07072691552062868,0.8582996626496918,36,350,35,0.7196814850279218,60,0.8333333333333334,0.058823529411764705,0.4364905634363539,6,50,5,,,,,1.0,0.07992007992007992,0.9842455102000642,240,1.0,0.07868852459016394,0.8620194241710247,24,240,24,0.060362173038229376,0.939826069522067,60,1.0,0.058823529411764705,0.6096569663469354,6,60,6
replay_rule_00687,0.85,0.0,100.0,yes,False,False,0.9722222222222222,0.07224563515954245,0.8333333333333334,0.060851926977687626,1.0,0.9496294017253403,360,0.9722222222222222,0.07072691552062868,0.8582996626496918,36,350,35,0.7196814850279218,60,0.8333333333333334,0.058823529411764705,0.4364905634363539,6,50,5,,,,,1.0,0.07992007992007992,0.9842455102000642,240,1.0,0.07868852459016394,0.8620194241710247,24,240,24,0.060362173038229376,0.939826069522067,60,1.0,0.058823529411764705,0.6096569663469354,6,60,6
replay_rule_00693,0.9,0.0,100.0,yes,False,False,0.9722222222222222,0.07224563515954245,0.8333333333333334,0.060851926977687626,1.0,0.9496294017253403,360,0.9722222222222222,0.07072691552062868,0.8582996626496918,36,350,35,0.7196814850279218,60,0.8333333333333334,0.058823529411764705,0.4364905634363539,6,50,5,,,,,1.0,0.07992007992007992,0.9842455102000642,240,1.0,0.07868852459016394,0.8620194241710247,24,240,24,0.060362173038229376,0.939826069522067,60,1.0,0.058823529411764705,0.6096569663469354,6,60,6
replay_rule_00738,0.5,-20.0,100.0,all,False,False,0.9709302325581395,0.06903471804134056,0.8333333333333334,0.060851926977687626,1.0,0.9473235978184958,344,0.972972972972973,0.07269155206286837,0.8617562156243666,37,334,36,0.7196814850279218,60,0.8333333333333334,0.058823529411764705,0.4364905634363539,6,50,5,0.75,,,,1.0,0.07792207792207792,0.9838480736759255,234,1.0,0.08524590163934426,0.8712669561953783,26,234,26,0.05030181086519115,0.9286499658256813,50,1.0,0.049019607843137254,0.565508505247919,5,50,5
replay_rule_00739,0.6,-20.0,100.0,all,False,False,0.9709302325581395,0.06903471804134056,0.8333333333333334,0.060851926977687626,1.0,0.9473235978184958,344,0.972972972972973,0.07269155206286837,0.8617562156243666,37,334,36,0.7196814850279218,60,0.8333333333333334,0.058823529411764705,0.4364905634363539,6,50,5,0.75,,,,1.0,0.07792207792207792,0.9838480736759255,234,1.0,0.08524590163934426,0.8712669561953783,26,234,26,0.05030181086519115,0.9286499658256813,50,1.0,0.049019607843137254,0.565508505247919,5,50,5
replay_rule_00740,0.7,-20.0,100.0,all,False,False,0.9709302325581395,0.06903471804134056,0.8333333333333334,0.060851926977687626,1.0,0.9473235978184958,344,0.972972972972973,0.07269155206286837,0.8617562156243666,37,334,36,0.7196814850279218,60,0.8333333333333334,0.058823529411764705,0.4364905634363539,6,50,5,0.75,,,,1.0,0.07792207792207792,0.9838480736759255,234,1.0,0.08524590163934426,0.8712669561953783,26,234,26,0.05030181086519115,0.9286499658256813,50,1.0,0.049019607843137254,0.565508505247919,5,50,5
replay_rule_00768,0.5,-20.0,100.0,all,False,False,0.9337748344370861,0.030303030303030304,0.8333333333333334,0.060851926977687626,1.0,0.882392181938275,151,0.9375,0.03143418467583497,0.7167073163197013,16,141,15,0.7196814850279218,60,0.8333333333333334,0.058823529411764705,0.4364905634363539,6,50,5,,,900.0,600.0,1.0,0.020313020313020312,0.9407540837980556,61,1.0,0.022950819672131147,0.6456611570247934,7,61,7,0.030181086519114688,0.886482908609522,30,1.0,0.029411764705882353,0.4384939195509822,3,30,3
replay_rule_00769,0.6,-20.0,100.0,all,False,False,0.9337748344370861,0.030303030303030304,0.8333333333333334,0.060851926977687626,1.0,0.882392181938275,151,0.9375,0.03143418467583497,0.7167073163197013,16,141,15,0.7196814850279218,60,0.8333333333333334,0.058823529411764705,0.4364905634363539,6,50,5,,,900.0,600.0,1.0,0.020313020313020312,0.9407540837980556,61,1.0,0.022950819672131147,0.6456611570247934,7,61,7,0.030181086519114688,0.886482908609522,30,1.0,0.029411764705882353,0.4384939195509822,3,30,3
replay_rule_00770,0.7,-20.0,100.0,all,False,False,0.9337748344370861,0.030303030303030304,0.8333333333333334,0.060851926977687626,1.0,0.882392181938275,151,0.9375,0.03143418467583497,0.7167073163197013,16,141,15,0.7196814850279218,60,0.8333333333333334,0.058823529411764705,0.4364905634363539,6,50,5,,,900.0,600.0,1.0,0.020313020313020312,0.9407540837980556,61,1.0,0.022950819672131147,0.6456611570247934,7,61,7,0.030181086519114688,0.886482908609522,30,1.0,0.029411764705882353,0.4384939195509822,3,30,3
replay_rule_00763,0.5,-20.0,100.0,all,False,False,0.9827882960413081,0.116596427854706,0.8,0.05070993914807302,1.0,0.9686094110711625,581,0.9830508474576272,0.11591355599214145,0.910040625376147,59,571,58,0.6696262789551477,50,0.8,0.049019607843137254,0.37552826411853885,5,40,4,,,600.0,300.0,1.0,0.12687312687312688,0.9900177111829906,381,1.0,0.12786885245901639,0.910330146399761,39,381,39,0.15090543259557343,0.9750288608542813,150,1.0,0.14705882352941177,0.7961107336956521,15,150,15
replay_rule_00764,0.6,-20.0,100.0,all,False,False,0.9827882960413081,0.116596427854706,0.8,0.05070993914807302,1.0,0.9686094110711625,581,0.9830508474576272,0.11591355599214145,0.910040625376147,59,571,58,0.6696262789551477,50,0.8,0.049019607843137254,0.37552826411853885,5,40,4,,,600.0,300.0,1.0,0.12687312687312688,0.9900177111829906,381,1.0,0.12786885245901639,0.910330146399761,39,381,39,0.15090543259557343,0.9750288608542813,150,1.0,0.14705882352941177,0.7961107336956521,15,150,15
replay_rule_00765,0.7,-20.0,100.0,all,False,False,0.9827882960413081,0.116596427854706,0.8,0.05070993914807302,1.0,0.9686094110711625,581,0.9830508474576272,0.11591355599214145,0.910040625376147,59,571,58,0.6696262789551477,50,0.8,0.049019607843137254,0.37552826411853885,5,40,4,,,600.0,300.0,1.0,0.12687312687312688,0.9900177111829906,381,1.0,0.12786885245901639,0.910330146399761,39,381,39,0.15090543259557343,0.9750288608542813,150,1.0,0.14705882352941177,0.7961107336956521,15,150,15
replay_rule_00664,0.5,2.0,100.0,yes,False,False,0.9696969696969697,0.06622516556291391,0.8,0.05070993914807302,1.0,0.9451256436752161,330,0.9696969696969697,0.06483300589390963,0.8468093832683193,33,320,32,0.6696262789551477,50,0.8,0.049019607843137254,0.37552826411853885,5,40,4,,,,,1.0,0.07326007326007326,0.9828378639180563,220,1.0,0.07213114754098361,0.8513404742740388,22,220,22,0.060362173038229376,0.939826069522067,60,1.0,0.058823529411764705,0.6096569663469354,6,60,6
replay_rule_00670,0.6,2.0,100.0,yes,False,False,0.9696969696969697,0.06622516556291391,0.8,0.05070993914807302,1.0,0.9451256436752161,330,0.9696969696969697,0.06483300589390963,0.8468093832683193,33,320,32,0.6696262789551477,50,0.8,0.049019607843137254,0.37552826411853885,5,40,4,,,,,1.0,0.07326007326007326,0.9828378639180563,220,1.0,0.07213114754098361,0.8513404742740388,22,220,22,0.060362173038229376,0.939826069522067,60,1.0,0.058823529411764705,0.6096569663469354,6,60,6
replay_rule_00676,0.7,2.0,100.0,yes,False,False,0.9696969696969697,0.06622516556291391,0.8,0.05070993914807302,1.0,0.9451256436752161,330,0.9696969696969697,0.06483300589390963,0.8468093832683193,33,320,32,0.6696262789551477,50,0.8,0.049019607843137254,0.37552826411853885,5,40,4,,,,,1.0,0.07326007326007326,0.9828378639180563,220,1.0,0.07213114754098361,0.8513404742740388,22,220,22,0.060362173038229376,0.939826069522067,60,1.0,0.058823529411764705,0.6096569663469354,6,60,6
replay_rule_00682,0.8,2.0,100.0,yes,False,False,0.9696969696969697,0.06622516556291391,0.8,0.05070993914807302,1.0,0.9451256436752161,330,0.9696969696969697,0.06483300589390963,0.8468093832683193,33,320,32,0.6696262789551477,50,0.8,0.049019607843137254,0.37552826411853885,5,40,4,,,,,1.0,0.07326007326007326,0.9828378639180563,220,1.0,0.07213114754098361,0.8513404742740388,22,220,22,0.060362173038229376,0.939826069522067,60,1.0,0.058823529411764705,0.6096569663469354,6,60,6
replay_rule_00688,0.85,2.0,100.0,yes,False,False,0.9696969696969697,0.06622516556291391,0.8,0.05070993914807302,1.0,0.9451256436752161,330,0.9696969696969697,0.06483300589390963,0.8468093832683193,33,320,32,0.6696262789551477,50,0.8,0.049019607843137254,0.37552826411853885,5,40,4,,,,,1.0,0.07326007326007326,0.9828378639180563,220,1.0,0.07213114754098361,0.8513404742740388,22,220,22,0.060362173038229376,0.939826069522067,60,1.0,0.058823529411764705,0.6096569663469354,6,60,6
replay_rule_00694,0.9,2.0,100.0,yes,False,False,0.9696969696969697,0.06622516556291391,0.8,0.05070993914807302,1.0,0.9451256436752161,330,0.9696969696969697,0.06483300589390963,0.8468093832683193,33,320,32,0.6696262789551477,50,0.8,0.049019607843137254,0.37552826411853885,5,40,4,,,,,1.0,0.07326007326007326,0.9828378639180563,220,1.0,0.07213114754098361,0.8513404742740388,22,220,22,0.060362173038229376,0.939826069522067,60,1.0,0.058823529411764705,0.6096569663469354,6,60,6
replay_rule_00771,0.8,-20.0,100.0,all,False,False,0.9090909090909091,0.02207505518763797,0.75,0.04056795131845842,1.0,0.8407019514690314,110,0.9090909090909091,0.021611001964636542,0.6226353745137962,11,100,10,0.5980574093302989,40,0.75,0.0392156862745098,0.30063605244263664,4,30,3,,,900.0,600.0,1.0,0.01332001332001332,0.9123754607496077,40,1.0,0.013114754098360656,0.5100999795960008,4,40,4,0.030181086519114688,0.886482908609522,30,1.0,0.029411764705882353,0.4384939195509822,3,30,3
replay_rule_00772,0.85,-20.0,100.0,all,False,False,0.875,0.016054585591009432,0.6666666666666666,0.030425963488843813,1.0,0.7849700281693438,80,0.875,0.015717092337917484,0.5291051942301385,8,70,7,0.4877972581383026,30,0.6666666666666666,0.029411764705882353,0.20765495512648788,3,20,2,,,900.0,600.0,1.0,0.00999000999000999,0.886482908609522,30,1.0,0.009836065573770493,0.4384939195509822,3,30,3,0.02012072434607646,0.8388698745050667,20,1.0,0.0196078431372549,0.3423719528896193,2,20,2
replay_rule_00001,0.5,-30.0,85.0,all,False,False,,0.0,,0.0,,,0,,0.0,,0,0,0,,0,,0.0,,0,0,0,,,,,,0.0,,0,,0.0,,0,0,0,0.0,,0,,0.0,,0,0,0
replay_rule_00006,0.5,-20.0,85.0,all,False,False,,0.0,,0.0,,,0,,0.0,,0,0,0,,0,,0.0,,0,0,0,,,,,,0.0,,0,,0.0,,0,0,0,0.0,,0,,0.0,,0,0,0
replay_rule_00011,0.5,-10.0,85.0,all,False,False,,0.0,,0.0,,,0,,0.0,,0,0,0,,0,,0.0,,0,0,0,,,,,,0.0,,0,,0.0,,0,0,0,0.0,,0,,0.0,,0,0,0
replay_rule_00016,0.5,0.0,85.0,all,False,False,,0.0,,0.0,,,0,,0.0,,0,0,0,,0,,0.0,,0,0,0,,,,,,0.0,,0,,0.0,,0,0,0,0.0,,0,,0.0,,0,0,0
replay_rule_00021,0.5,2.0,85.0,all,False,False,,0.0,,0.0,,,0,,0.0,,0,0,0,,0,,0.0,,0,0,0,,,,,,0.0,,0,,0.0,,0,0,0,0.0,,0,,0.0,,0,0,0
replay_rule_00026,0.5,4.0,85.0,all,False,False,,0.0,,0.0,,,0,,0.0,,0,0,0,,0,,0.0,,0,0,0,,,,,,0.0,,0,,0.0,,0,0,0,0.0,,0,,0.0,,0,0,0
replay_rule_00031,0.5,6.0,85.0,all,False,False,,0.0,,0.0,,,0,,0.0,,0,0,0,,0,,0.0,,0,0,0,,,,,,0.0,,0,,0.0,,0,0,0,0.0,,0,,0.0,,0,0,0
replay_rule_00036,0.5,8.0,85.0,all,False,False,,0.0,,0.0,,,0,,0.0,,0,0,0,,0,,0.0,,0,0,0,,,,,,0.0,,0,,0.0,,0,0,0,0.0,,0,,0.0,,0,0,0
replay_rule_00037,0.5,8.0,90.0,all,False,False,,0.0,,0.0,,,0,,0.0,,0,0,0,,0,,0.0,,0,0,0,,,,,,0.0,,0,,0.0,,0,0,0,0.0,,0,,0.0,,0,0,0
replay_rule_00038,0.5,8.0,92.0,all,False,False,,0.0,,0.0,,,0,,0.0,,0,0,0,,0,,0.0,,0,0,0,,,,,,0.0,,0,,0.0,,0,0,0,0.0,,0,,0.0,,0,0,0
replay_rule_00039,0.5,8.0,95.0,all,False,False,,0.0,,0.0,,,0,,0.0,,0,0,0,,0,,0.0,,0,0,0,,,,,,0.0,,0,,0.0,,0,0,0,0.0,,0,,0.0,,0,0,0
replay_rule_00040,0.5,8.0,100.0,all,False,False,,0.0,,0.0,,,0,,0.0,,0,0,0,,0,,0.0,,0,0,0,,,,,,0.0,,0,,0.0,,0,0,0,0.0,,0,,0.0,,0,0,0
replay_rule_00041,0.5,10.0,85.0,all,False,False,,0.0,,0.0,,,0,,0.0,,0,0,0,,0,,0.0,,0,0,0,,,,,,0.0,,0,,0.0,,0,0,0,0.0,,0,,0.0,,0,0,0
replay_rule_00042,0.5,10.0,90.0,all,False,False,,0.0,,0.0,,,0,,0.0,,0,0,0,,0,,0.0,,0,0,0,,,,,,0.0,,0,,0.0,,0,0,0,0.0,,0,,0.0,,0,0,0
replay_rule_00043,0.5,10.0,92.0,all,False,False,,0.0,,0.0,,,0,,0.0,,0,0,0,,0,,0.0,,0,0,0,,,,,,0.0,,0,,0.0,,0,0,0,0.0,,0,,0.0,,0,0,0
replay_rule_00044,0.5,10.0,95.0,all,False,False,,0.0,,0.0,,,0,,0.0,,0,0,0,,0,,0.0,,0,0,0,,,,,,0.0,,0,,0.0,,0,0,0,0.0,,0,,0.0,,0,0,0
replay_rule_00045,0.5,10.0,100.0,all,False,False,,0.0,,0.0,,,0,,0.0,,0,0,0,,0,,0.0,,0,0,0,,,,,,0.0,,0,,0.0,,0,0,0,0.0,,0,,0.0,,0,0,0
replay_rule_00046,0.5,15.0,85.0,all,False,False,,0.0,,0.0,,,0,,0.0,,0,0,0,,0,,0.0,,0,0,0,,,,,,0.0,,0,,0.0,,0,0,0,0.0,,0,,0.0,,0,0,0
replay_rule_00047,0.5,15.0,90.0,all,False,False,,0.0,,0.0,,,0,,0.0,,0,0,0,,0,,0.0,,0,0,0,,,,,,0.0,,0,,0.0,,0,0,0,0.0,,0,,0.0,,0,0,0
replay_rule_00048,0.5,15.0,92.0,all,False,False,,0.0,,0.0,,,0,,0.0,,0,0,0,,0,,0.0,,0,0,0,,,,,,0.0,,0,,0.0,,0,0,0,0.0,,0,,0.0,,0,0,0
replay_rule_00049,0.5,15.0,95.0,all,False,False,,0.0,,0.0,,,0,,0.0,,0,0,0,,0,,0.0,,0,0,0,,,,,,0.0,,0,,0.0,,0,0,0,0.0,,0,,0.0,,0,0,0
replay_rule_00050,0.5,15.0,100.0,all,False,False,,0.0,,0.0,,,0,,0.0,,0,0,0,,0,,0.0,,0,0,0,,,,,,0.0,,0,,0.0,,0,0,0,0.0,,0,,0.0,,0,0,0
replay_rule_00051,0.5,20.0,85.0,all,False,False,,0.0,,0.0,,,0,,0.0,,0,0,0,,0,,0.0,,0,0,0,,,,,,0.0,,0,,0.0,,0,0,0,0.0,,0,,0.0,,0,0,0
