feature,bucket,split,model,rows,mean_pred,realized,error,abs_error,brier,logloss
adverse_move_5m,"(61.89, 888.47]",holdout,v28_avg90,1953,0.22550853921991648,0.23297491039426524,-0.007466371174348757,0.007466371174348757,0.12249867450829866,0.37123946511704403
adverse_move_5m,"(61.89, 888.47]",holdout,v31_avg90_final60_exact,1953,0.22561023577976788,0.23297491039426524,-0.007364674614497357,0.007364674614497357,0.1226270122800516,0.3713539742725693
drift_projected_margin_1m,"(-104.613, -42.497]",all,v28_live_surface,4755,0.30291411542372537,0.28243953732912724,0.020474578094598128,0.020474578094598128,0.1286567573052602,0.38796378895574035
drift_projected_margin_1m,"(-104.613, -42.497]",all,v28_avg90,4755,0.29503607754222677,0.28243953732912724,0.012596540213099527,0.012596540213099527,0.1273299001065022,0.38187807627444936
drift_projected_margin_1m,"(-104.613, -42.497]",all,v31_avg90_final60_exact,4755,0.2947355879489302,0.28243953732912724,0.012296050619802934,0.012296050619802934,0.1272844728106672,0.38154482490000136
drift_projected_margin_1m,"(-242.921, -104.613]",all,v28_live_surface,4755,0.28644112103028574,0.2647739221871714,0.021667198843114355,0.021667198843114355,0.14245960666235624,0.4262325406779213
drift_projected_margin_1m,"(-242.921, -104.613]",all,v28_avg90,4755,0.2798771899433439,0.2647739221871714,0.01510326775617249,0.01510326775617249,0.14210800218247405,0.424894475195348
drift_projected_margin_1m,"(-242.921, -104.613]",all,v31_avg90_final60_exact,4755,0.27985417620472697,0.2647739221871714,0.015080254017555583,0.015080254017555583,0.14210777411956815,0.4248713461525572
drift_projected_margin_1m,"(-42.497, 0.0]",all,v28_live_surface,4755,0.3870653102234958,0.35920084121976864,0.027864469003727133,0.027864469003727133,0.15981263207353902,0.47841885067130896
drift_projected_margin_1m,"(-42.497, 0.0]",all,v28_avg90,4755,0.37647720803362666,0.35920084121976864,0.017276366813858024,0.017276366813858024,0.15771404751303644,0.47174480711160116
drift_projected_margin_1m,"(-42.497, 0.0]",all,v31_avg90_final60_exact,4755,0.3727420662759115,0.35920084121976864,0.013541225056142858,0.013541225056142858,0.15812079277323457,0.48314390170680954
drift_projected_margin_1m,"(-4803.27, -242.921]",all,v28_live_surface,4756,0.26977088406314226,0.2712363330529857,-0.0014654489898434653,0.0014654489898434653,0.15785151926299557,0.4719933235301332
drift_projected_margin_1m,"(-4803.27, -242.921]",all,v28_avg90,4756,0.2639874237965561,0.2712363330529857,-0.007248909256429625,0.007248909256429625,0.15794481065355556,0.4737872212629237
drift_projected_margin_1m,"(-4803.27, -242.921]",all,v31_avg90_final60_exact,4756,0.26398730357745726,0.2712363330529857,-0.007249029475528468,0.007249029475528468,0.1579448106365603,0.47378710103532634
drift_projected_margin_1m,"(0.0, 42.497]",all,v28_live_surface,4755,0.6129346897765042,0.6407991587802313,-0.027864469003727077,0.027864469003727077,0.15981263207353902,0.47841885067130896
drift_projected_margin_1m,"(0.0, 42.497]",all,v28_avg90,4755,0.6235227919663733,0.6407991587802313,-0.017276366813858024,0.017276366813858024,0.15771404751303642,0.47174480711160116
drift_projected_margin_1m,"(0.0, 42.497]",all,v31_avg90_final60_exact,4755,0.6272579337240884,0.6407991587802313,-0.013541225056142858,0.013541225056142858,0.15812079277323457,0.48314390170679755
drift_projected_margin_1m,"(104.613, 242.921]",all,v28_live_surface,4755,0.7135588789697141,0.7352260778128286,-0.02166719884311441,0.02166719884311441,0.14245960666235624,0.4262325406779213
drift_projected_margin_1m,"(104.613, 242.921]",all,v28_avg90,4755,0.7201228100566561,0.7352260778128286,-0.015103267756172434,0.015103267756172434,0.14210800218247405,0.424894475195348
drift_projected_margin_1m,"(104.613, 242.921]",all,v31_avg90_final60_exact,4755,0.720145823795273,0.7352260778128286,-0.015080254017555528,0.015080254017555528,0.14210777411956815,0.4248713461525572
drift_projected_margin_1m,"(242.921, 4803.269]",all,v28_live_surface,4756,0.7302291159368577,0.7287636669470143,0.0014654489898433543,0.0014654489898433543,0.15785151926299557,0.4719933235301332
drift_projected_margin_1m,"(242.921, 4803.269]",all,v28_avg90,4756,0.7360125762034438,0.7287636669470143,0.007248909256429514,0.007248909256429514,0.15794481065355556,0.47378722126292383
drift_projected_margin_1m,"(242.921, 4803.269]",all,v31_avg90_final60_exact,4756,0.7360126964225427,0.7287636669470143,0.007249029475528412,0.007249029475528412,0.15794481063656032,0.47378710103532634
drift_projected_margin_1m,"(42.497, 104.613]",all,v28_live_surface,4755,0.6970858845762745,0.7175604626708728,-0.020474578094598295,0.020474578094598295,0.1286567573052602,0.3879637889557404
drift_projected_margin_1m,"(42.497, 104.613]",all,v28_avg90,4755,0.7049639224577733,0.7175604626708728,-0.012596540213099527,0.012596540213099527,0.1273299001065022,0.38187807627444936
drift_projected_margin_1m,"(42.497, 104.613]",all,v31_avg90_final60_exact,4755,0.7052644120510698,0.7175604626708728,-0.01229605061980299,0.01229605061980299,0.1272844728106672,0.38154482490000136
drift_projected_margin_1m,"(-104.613, -42.497]",validation,v28_live_surface,1109,0.29394527517382496,0.25788999098286747,0.03605528419095749,0.03605528419095749,0.10914427926374745,0.3287597876152435
drift_projected_margin_1m,"(-104.613, -42.497]",validation,v28_avg90,1109,0.28804114800178826,0.25788999098286747,0.030151157018920793,0.030151157018920793,0.10869365871309701,0.32393769571530995
drift_projected_margin_1m,"(-104.613, -42.497]",validation,v31_avg90_final60_exact,1109,0.2879838207261369,0.25788999098286747,0.030093829743269407,0.030093829743269407,0.10869305462632924,0.32388006295119
drift_projected_margin_1m,"(-242.921, -104.613]",validation,v28_live_surface,970,0.24523262546189425,0.20618556701030927,0.03904705845158499,0.03904705845158499,0.13503603859314103,0.40656176342730205
drift_projected_margin_1m,"(-242.921, -104.613]",validation,v28_avg90,970,0.23975666688052918,0.20618556701030927,0.03357109987021992,0.03357109987021992,0.13510074534056943,0.4078752809510265
drift_projected_margin_1m,"(-242.921, -104.613]",validation,v31_avg90_final60_exact,970,0.2397566334911868,0.20618556701030927,0.03357106648087754,0.03357106648087754,0.13510074533993394,0.40787524756136634
drift_projected_margin_1m,"(-42.497, 0.0]",validation,v28_live_surface,1048,0.37831529583063,0.3654580152671756,0.01285728056345442,0.01285728056345442,0.14776484779266053,0.4427230250112334
drift_projected_margin_1m,"(-42.497, 0.0]",validation,v28_avg90,1048,0.37042891141816003,0.3654580152671756,0.00497089615098445,0.00497089615098445,0.1458323617324147,0.43410908999766695
drift_projected_margin_1m,"(-42.497, 0.0]",validation,v31_avg90_final60_exact,1048,0.36918670231371364,0.3654580152671756,0.0037286870465380595,0.0037286870465380595,0.14510399394999166,0.43070982703195343
drift_projected_margin_1m,"(-4803.27, -242.921]",validation,v28_live_surface,691,0.2682096785347035,0.3053545586107091,-0.03714488007600558,0.03714488007600558,0.16632469751591336,0.4982613529026633
drift_projected_margin_1m,"(-4803.27, -242.921]",validation,v28_avg90,691,0.2631510226116007,0.3053545586107091,-0.042203535999108366,0.042203535999108366,0.1672563051116901,0.5024550305801505
drift_projected_margin_1m,"(-4803.27, -242.921]",validation,v31_avg90_final60_exact,691,0.2631510226116007,0.3053545586107091,-0.042203535999108366,0.042203535999108366,0.1672563051116901,0.5024550305801505
drift_projected_margin_1m,"(0.0, 42.497]",validation,v28_live_surface,1048,0.62168470416937,0.6345419847328244,-0.012857280563454365,0.012857280563454365,0.14776484779266053,0.44272302501123345
drift_projected_margin_1m,"(0.0, 42.497]",validation,v28_avg90,1048,0.6295710885818399,0.6345419847328244,-0.004970896150984561,0.004970896150984561,0.1458323617324147,0.43410908999766695
drift_projected_margin_1m,"(0.0, 42.497]",validation,v31_avg90_final60_exact,1048,0.6308132976862862,0.6345419847328244,-0.0037286870465381705,0.0037286870465381705,0.14510399394999166,0.43070982703195343
drift_projected_margin_1m,"(104.613, 242.921]",validation,v28_live_surface,970,0.7547673745381057,0.7938144329896907,-0.03904705845158496,0.03904705845158496,0.13503603859314103,0.40656176342730205
drift_projected_margin_1m,"(104.613, 242.921]",validation,v28_avg90,970,0.7602433331194708,0.7938144329896907,-0.03357109987021989,0.03357109987021989,0.13510074534056943,0.40787528095102643
drift_projected_margin_1m,"(104.613, 242.921]",validation,v31_avg90_final60_exact,970,0.7602433665088132,0.7938144329896907,-0.03357106648087749,0.03357106648087749,0.13510074533993394,0.40787524756136634
drift_projected_margin_1m,"(242.921, 4803.269]",validation,v28_live_surface,691,0.7317903214652964,0.6946454413892909,0.03714488007600558,0.03714488007600558,0.16632469751591336,0.4982613529026633
drift_projected_margin_1m,"(242.921, 4803.269]",validation,v28_avg90,691,0.7368489773883993,0.6946454413892909,0.04220353599910842,0.04220353599910842,0.1672563051116901,0.5024550305801505
drift_projected_margin_1m,"(242.921, 4803.269]",validation,v31_avg90_final60_exact,691,0.7368489773883993,0.6946454413892909,0.04220353599910842,0.04220353599910842,0.1672563051116901,0.5024550305801505
drift_projected_margin_1m,"(42.497, 104.613]",validation,v28_live_surface,1109,0.706054724826175,0.7421100090171325,-0.03605528419095749,0.03605528419095749,0.10914427926374747,0.32875978761524355
drift_projected_margin_1m,"(42.497, 104.613]",validation,v28_avg90,1109,0.7119588519982117,0.7421100090171325,-0.030151157018920793,0.030151157018920793,0.10869365871309701,0.32393769571531006
drift_projected_margin_1m,"(42.497, 104.613]",validation,v31_avg90_final60_exact,1109,0.7120161792738631,0.7421100090171325,-0.030093829743269462,0.030093829743269462,0.10869305462632924,0.32388006295119
drift_projected_margin_1m,"(-104.613, -42.497]",holdout,v28_live_surface,617,0.34752975985028023,0.3014586709886548,0.04607108886162542,0.04607108886162542,0.133626480548268,0.4116949477945195
drift_projected_margin_1m,"(-104.613, -42.497]",holdout,v28_avg90,617,0.33698009977886323,0.3014586709886548,0.03552142879020842,0.03552142879020842,0.12985875645722667,0.39914107304317253
drift_projected_margin_1m,"(-104.613, -42.497]",holdout,v31_avg90_final60_exact,617,0.3353985610955759,0.3014586709886548,0.03393989010692111,0.03393989010692111,0.12952194226564928,0.3973138298525863
drift_projected_margin_1m,"(-242.921, -104.613]",holdout,v28_live_surface,827,0.32169159325169067,0.33252720677146314,-0.010835613519772469,0.010835613519772469,0.14473891513275225,0.42520497678744656
drift_projected_margin_1m,"(-242.921, -104.613]",holdout,v28_avg90,827,0.31413395758267937,0.33252720677146314,-0.018393249188783767,0.018393249188783767,0.144247433821916,0.420913679310191
drift_projected_margin_1m,"(-242.921, -104.613]",holdout,v31_avg90_final60_exact,827,0.3140483179628094,0.33252720677146314,-0.018478888808653726,0.018478888808653726,0.14424643207426113,0.4208275326161823
drift_projected_margin_1m,"(-42.497, 0.0]",holdout,v28_live_surface,486,0.4476047980692274,0.411522633744856,0.036082164324371446,0.036082164324371446,0.15972521754990468,0.4825233757937996
drift_projected_margin_1m,"(-42.497, 0.0]",holdout,v28_avg90,486,0.43903188558400147,0.411522633744856,0.027509251839145488,0.027509251839145488,0.15617846633112192,0.4684570990898916
drift_projected_margin_1m,"(-42.497, 0.0]",holdout,v31_avg90_final60_exact,486,0.42948481235197794,0.411522633744856,0.01796217860712196,0.01796217860712196,0.1537146044972048,0.45794865405280705
drift_projected_margin_1m,"(-4803.27, -242.921]",holdout,v28_live_surface,1875,0.26519421240616226,0.2613333333333333,0.003860879072828949,0.003860879072828949,0.15259096061349986,0.4525842230498671
drift_projected_margin_1m,"(-4803.27, -242.921]",holdout,v28_avg90,1875,0.25970350068293757,0.2613333333333333,-0.001629832650395735,0.001629832650395735,0.15279036003792856,0.45525423522926456
drift_projected_margin_1m,"(-4803.27, -242.921]",holdout,v31_avg90_final60_exact,1875,0.25970319574318607,0.2613333333333333,-0.0016301375901472404,0.0016301375901472404,0.15279035999481955,0.4552539302679559
drift_projected_margin_1m,"(0.0, 42.497]",holdout,v28_live_surface,486,0.5523952019307724,0.588477366255144,-0.03608216432437161,0.03608216432437161,0.15972521754990468,0.4825233757937996
drift_projected_margin_1m,"(0.0, 42.497]",holdout,v28_avg90,486,0.5609681144159985,0.588477366255144,-0.027509251839145543,0.027509251839145543,0.15617846633112192,0.4684570990898916
drift_projected_margin_1m,"(0.0, 42.497]",holdout,v31_avg90_final60_exact,486,0.5705151876480221,0.588477366255144,-0.017962178607121904,0.017962178607121904,0.1537146044972048,0.45794865405280705
drift_projected_margin_1m,"(104.613, 242.921]",holdout,v28_live_surface,827,0.6783084067483093,0.6674727932285369,0.010835613519772358,0.010835613519772358,0.14473891513275225,0.42520497678744656
drift_projected_margin_1m,"(104.613, 242.921]",holdout,v28_avg90,827,0.6858660424173205,0.6674727932285369,0.0183932491887836,0.0183932491887836,0.144247433821916,0.420913679310191
drift_projected_margin_1m,"(104.613, 242.921]",holdout,v31_avg90_final60_exact,827,0.6859516820371906,0.6674727932285369,0.01847888880865367,0.01847888880865367,0.14424643207426113,0.4208275326161823
drift_projected_margin_1m,"(242.921, 4803.269]",holdout,v28_live_surface,1875,0.7348057875938377,0.7386666666666667,-0.003860879072828949,0.003860879072828949,0.15259096061349983,0.4525842230498672
drift_projected_margin_1m,"(242.921, 4803.269]",holdout,v28_avg90,1875,0.7402964993170625,0.7386666666666667,0.001629832650395846,0.001629832650395846,0.15279036003792856,0.45525423522926456
drift_projected_margin_1m,"(242.921, 4803.269]",holdout,v31_avg90_final60_exact,1875,0.740296804256814,0.7386666666666667,0.0016301375901472959,0.0016301375901472959,0.15279035999481955,0.45525393026795585
drift_projected_margin_1m,"(42.497, 104.613]",holdout,v28_live_surface,617,0.6524702401497197,0.6985413290113452,-0.046071088861625586,0.046071088861625586,0.133626480548268,0.4116949477945195
drift_projected_margin_1m,"(42.497, 104.613]",holdout,v28_avg90,617,0.6630199002211368,0.6985413290113452,-0.035521428790208476,0.035521428790208476,0.12985875645722667,0.39914107304317253
drift_projected_margin_1m,"(42.497, 104.613]",holdout,v31_avg90_final60_exact,617,0.6646014389044241,0.6985413290113452,-0.03393989010692111,0.03393989010692111,0.12952194226564928,0.39731382985258634
drift_projected_margin_3m,"(-175.592, -84.963]",all,v28_live_surface,4755,0.2321873909806212,0.22544689800210305,0.006740492978518142,0.006740492978518142,0.13590544322842843,0.40697034445870395
drift_projected_margin_3m,"(-175.592, -84.963]",all,v28_avg90,4755,0.22266873257171937,0.22544689800210305,-0.0027781654303836723,0.0027781654303836723,0.13576704783897833,0.40520886481878926
drift_projected_margin_3m,"(-175.592, -84.963]",all,v31_avg90_final60_exact,4755,0.22263163094412153,0.22544689800210305,-0.0028152670579815187,0.0028152670579815187,0.1357666905549495,0.4051715827038278
drift_projected_margin_3m,"(-2696.938, -175.592]",all,v28_live_surface,4756,0.17949295920025665,0.18124474348191758,-0.001751784281660923,0.001751784281660923,0.12372714499726327,0.3857552445667742
drift_projected_margin_3m,"(-2696.938, -175.592]",all,v28_avg90,4756,0.1721262189166138,0.18124474348191758,-0.009118524565303765,0.009118524565303765,0.12363342209366322,0.3869471923256726
drift_projected_margin_3m,"(-2696.938, -175.592]",all,v31_avg90_final60_exact,4756,0.1721255431767062,0.18124474348191758,-0.009119200305211378,0.009119200305211378,0.12363342100586663,0.3869465160410792
drift_projected_margin_3m,"(-37.621, 0.0]",all,v28_live_surface,4755,0.4005281033078358,0.36824395373291274,0.03228414957492304,0.03228414957492304,0.18279805803269222,0.5388471695531213
drift_projected_margin_3m,"(-37.621, 0.0]",all,v28_avg90,4755,0.388649347053517,0.36824395373291274,0.02040539332060426,0.02040539332060426,0.1802528113168625,0.5325791080297461
drift_projected_margin_3m,"(-37.621, 0.0]",all,v31_avg90_final60_exact,4755,0.38436215381373573,0.36824395373291274,0.016118200080822986,0.016118200080822986,0.1806346763832889,0.5440622049850563
drift_projected_margin_3m,"(-84.963, -37.621]",all,v28_live_surface,4755,0.27308302723780403,0.24353312302839117,0.029549904209412864,0.029549904209412864,0.1463570455703235,0.433053881550713
drift_projected_margin_3m,"(-84.963, -37.621]",all,v28_avg90,4755,0.26130766813142925,0.24353312302839117,0.01777454510303808,0.01777454510303808,0.14545069506065095,0.4275876775573777
drift_projected_margin_3m,"(-84.963, -37.621]",all,v31_avg90_final60_exact,4755,0.2609159138007545,0.24353312302839117,0.01738279077236335,0.01738279077236335,0.14543027825073715,0.4271851330689357
drift_projected_margin_3m,"(0.0, 37.621]",all,v28_live_surface,4755,0.5994718966921642,0.6317560462670873,-0.03228414957492309,0.03228414957492309,0.18279805803269222,0.5388471695531214
drift_projected_margin_3m,"(0.0, 37.621]",all,v28_avg90,4755,0.611350652946483,0.6317560462670873,-0.020405393320604204,0.020405393320604204,0.1802528113168625,0.5325791080297461
drift_projected_margin_3m,"(0.0, 37.621]",all,v31_avg90_final60_exact,4755,0.6156378461862644,0.6317560462670873,-0.016118200080822875,0.016118200080822875,0.1806346763832889,0.5440622049850449
drift_projected_margin_3m,"(175.592, 2696.937]",all,v28_live_surface,4756,0.8205070407997433,0.8187552565180825,0.0017517842816608953,0.0017517842816608953,0.12372714499726327,0.3857552445667742
drift_projected_margin_3m,"(175.592, 2696.937]",all,v28_avg90,4756,0.8278737810833862,0.8187552565180825,0.00911852456530371,0.00911852456530371,0.12363342209366322,0.3869471923256726
drift_projected_margin_3m,"(175.592, 2696.937]",all,v31_avg90_final60_exact,4756,0.8278744568232937,0.8187552565180825,0.009119200305211295,0.009119200305211295,0.12363342100586663,0.38694651604107927
drift_projected_margin_3m,"(37.621, 84.963]",all,v28_live_surface,4755,0.7269169727621959,0.7564668769716089,-0.029549904209412947,0.029549904209412947,0.14635704557032353,0.433053881550713
drift_projected_margin_3m,"(37.621, 84.963]",all,v28_avg90,4755,0.7386923318685706,0.7564668769716089,-0.01777454510303822,0.01777454510303822,0.14545069506065095,0.4275876775573777
drift_projected_margin_3m,"(37.621, 84.963]",all,v31_avg90_final60_exact,4755,0.7390840861992455,0.7564668769716089,-0.017382790772363377,0.017382790772363377,0.14543027825073715,0.42718513306893563
drift_projected_margin_3m,"(84.963, 175.592]",all,v28_live_surface,4755,0.7678126090193788,0.774553101997897,-0.006740492978518198,0.006740492978518198,0.1359054432284284,0.40697034445870395
drift_projected_margin_3m,"(84.963, 175.592]",all,v28_avg90,4755,0.7773312674282806,0.774553101997897,0.0027781654303836723,0.0027781654303836723,0.1357670478389783,0.40520886481878926
drift_projected_margin_3m,"(84.963, 175.592]",all,v31_avg90_final60_exact,4755,0.7773683690558784,0.774553101997897,0.0028152670579814076,0.0028152670579814076,0.1357666905549495,0.4051715827038278
drift_projected_margin_3m,"(-175.592, -84.963]",validation,v28_live_surface,947,0.20587931822388916,0.22069693769799367,-0.01481761947410451,0.01481761947410451,0.13922046123092843,0.42007663004047807
drift_projected_margin_3m,"(-175.592, -84.963]",validation,v28_avg90,947,0.1984767993393436,0.22069693769799367,-0.022220138358650082,0.022220138358650082,0.13978868495183663,0.4231366355450053
drift_projected_margin_3m,"(-175.592, -84.963]",validation,v31_avg90_final60_exact,947,0.19847352914897368,0.22069693769799367,-0.022223408549019996,0.022223408549019996,0.13978867753703803,0.4231333616408331
drift_projected_margin_3m,"(-2696.938, -175.592]",validation,v28_live_surface,661,0.13834993647819133,0.19213313161875945,-0.05378319514056812,0.05378319514056812,0.11754179516747267,0.37529145721656676
drift_projected_margin_3m,"(-2696.938, -175.592]",validation,v28_avg90,661,0.13204216337541808,0.19213313161875945,-0.06009096824334137,0.06009096824334137,0.11794930534095634,0.37853228963040214
drift_projected_margin_3m,"(-2696.938, -175.592]",validation,v31_avg90_final60_exact,661,0.13204214445465853,0.19213313161875945,-0.06009098716410091,0.06009098716410091,0.11794930534068186,0.3785322707095054
drift_projected_margin_3m,"(-37.621, 0.0]",validation,v28_live_surface,997,0.3881395370252243,0.3350050150451354,0.05313452198008889,0.05313452198008889,0.174302231848036,0.5090560489818696
drift_projected_margin_3m,"(-37.621, 0.0]",validation,v28_avg90,997,0.37802402754283027,0.3350050150451354,0.04301901249769485,0.04301901249769485,0.17287287087930978,0.5021014290649338
drift_projected_margin_3m,"(-37.621, 0.0]",validation,v31_avg90_final60_exact,997,0.37494994021030703,0.3350050150451354,0.03994492516517162,0.03994492516517162,0.17210685720980784,0.4985299452489169
drift_projected_margin_3m,"(-84.963, -37.621]",validation,v28_live_surface,1213,0.2227079038957586,0.1665292662819456,0.056178637613813004,0.056178637613813004,0.11417779147993944,0.3411564199125256
drift_projected_margin_3m,"(-84.963, -37.621]",validation,v28_avg90,1213,0.21344089605262773,0.1665292662819456,0.04691162977068214,0.04691162977068214,0.11318778621145269,0.3343061149502545
drift_projected_margin_3m,"(-84.963, -37.621]",validation,v31_avg90_final60_exact,1213,0.2133894916781313,0.1665292662819456,0.0468602253961857,0.0468602253961857,0.11318755808422093,0.3342545960278187
drift_projected_margin_3m,"(0.0, 37.621]",validation,v28_live_surface,997,0.6118604629747756,0.6649949849548646,-0.053134521980089056,0.053134521980089056,0.17430223184803603,0.5090560489818696
drift_projected_margin_3m,"(0.0, 37.621]",validation,v28_avg90,997,0.6219759724571696,0.6649949849548646,-0.04301901249769502,0.04301901249769502,0.17287287087930978,0.5021014290649338
drift_projected_margin_3m,"(0.0, 37.621]",validation,v31_avg90_final60_exact,997,0.6250500597896929,0.6649949849548646,-0.039944925165171785,0.039944925165171785,0.17210685720980784,0.4985299452489169
drift_projected_margin_3m,"(175.592, 2696.937]",validation,v28_live_surface,661,0.8616500635218085,0.8078668683812406,0.05378319514056795,0.05378319514056795,0.11754179516747267,0.37529145721656676
drift_projected_margin_3m,"(175.592, 2696.937]",validation,v28_avg90,661,0.8679578366245819,0.8078668683812406,0.06009096824334137,0.06009096824334137,0.11794930534095634,0.37853228963040214
drift_projected_margin_3m,"(175.592, 2696.937]",validation,v31_avg90_final60_exact,661,0.8679578555453414,0.8078668683812406,0.060090987164100884,0.060090987164100884,0.11794930534068189,0.37853227070950535
drift_projected_margin_3m,"(37.621, 84.963]",validation,v28_live_surface,1213,0.7772920961042413,0.8334707337180544,-0.05617863761381303,0.05617863761381303,0.11417779147993944,0.3411564199125256
drift_projected_margin_3m,"(37.621, 84.963]",validation,v28_avg90,1213,0.7865591039473722,0.8334707337180544,-0.046911629770682195,0.046911629770682195,0.11318778621145269,0.3343061149502545
drift_projected_margin_3m,"(37.621, 84.963]",validation,v31_avg90_final60_exact,1213,0.7866105083218687,0.8334707337180544,-0.04686022539618562,0.04686022539618562,0.11318755808422093,0.3342545960278187
drift_projected_margin_3m,"(84.963, 175.592]",validation,v28_live_surface,947,0.7941206817761108,0.7793030623020063,0.014817619474104538,0.014817619474104538,0.13922046123092843,0.42007663004047807
drift_projected_margin_3m,"(84.963, 175.592]",validation,v28_avg90,947,0.8015232006606564,0.7793030623020063,0.02222013835865011,0.02222013835865011,0.13978868495183663,0.4231366355450052
drift_projected_margin_3m,"(84.963, 175.592]",validation,v31_avg90_final60_exact,947,0.8015264708510264,0.7793030623020063,0.02222340854902005,0.02222340854902005,0.13978867753703803,0.4231333616408331
drift_projected_margin_3m,"(-175.592, -84.963]",holdout,v28_live_surface,784,0.27951890340640684,0.3137755102040816,-0.03425660679767478,0.03425660679767478,0.14981826211876698,0.43857435652796306
drift_projected_margin_3m,"(-175.592, -84.963]",holdout,v28_avg90,784,0.267931009964588,0.3137755102040816,-0.0458445002394936,0.0458445002394936,0.14925936700875936,0.4328140419897903
drift_projected_margin_3m,"(-175.592, -84.963]",holdout,v31_avg90_final60_exact,784,0.2677715784077222,0.3137755102040816,-0.04600393179635942,0.04600393179635942,0.14925754856546997,0.4326536912106377
drift_projected_margin_3m,"(-2696.938, -175.592]",holdout,v28_live_surface,1967,0.20073763566482378,0.19115404168784952,0.009583593976974253,0.009583593976974253,0.12943286329797962,0.39376603562463436
drift_projected_margin_3m,"(-2696.938, -175.592]",holdout,v28_avg90,1967,0.19311890376548432,0.19115404168784952,0.001964862077634799,0.001964862077634799,0.12919623003842476,0.3941938813725968
drift_projected_margin_3m,"(-2696.938, -175.592]",holdout,v31_avg90_final60_exact,1967,0.19311745694761218,0.19115404168784952,0.001963415259762652,0.001963415259762652,0.12919622745546974,0.3941924332613479
drift_projected_margin_3m,"(-37.621, 0.0]",holdout,v28_live_surface,476,0.4466831602092883,0.41596638655462187,0.030716773654666407,0.030716773654666407,0.1865707645451515,0.5547984843032338
drift_projected_margin_3m,"(-37.621, 0.0]",holdout,v28_avg90,476,0.43394529542086374,0.41596638655462187,0.01797890886624187,0.01797890886624187,0.1799072379931676,0.5360987013753671
drift_projected_margin_3m,"(-37.621, 0.0]",holdout,v31_avg90_final60_exact,476,0.4249940415703935,0.41596638655462187,0.00902765501577163,0.00902765501577163,0.17710502732162703,0.5254234914484865
drift_projected_margin_3m,"(-84.963, -37.621]",holdout,v28_live_surface,578,0.32976094795235944,0.3079584775086505,0.02180247044370892,0.02180247044370892,0.18169807034758134,0.5299271822263083
drift_projected_margin_3m,"(-84.963, -37.621]",holdout,v28_avg90,578,0.31284422080249974,0.3079584775086505,0.004885743293849221,0.004885743293849221,0.18168852371570599,0.5289774059431758
drift_projected_margin_3m,"(-84.963, -37.621]",holdout,v31_avg90_final60_exact,578,0.3110124271910754,0.3079584775086505,0.0030539496824248946,0.0030539496824248946,0.18156603805175747,0.5270805805380955
drift_projected_margin_3m,"(0.0, 37.621]",holdout,v28_live_surface,476,0.5533168397907118,0.5840336134453782,-0.030716773654666407,0.030716773654666407,0.1865707645451515,0.5547984843032338
drift_projected_margin_3m,"(0.0, 37.621]",holdout,v28_avg90,476,0.5660547045791363,0.5840336134453782,-0.01797890886624187,0.01797890886624187,0.1799072379931676,0.5360987013753671
drift_projected_margin_3m,"(0.0, 37.621]",holdout,v31_avg90_final60_exact,476,0.5750059584296064,0.5840336134453782,-0.00902765501577174,0.00902765501577174,0.17710502732162697,0.5254234914484865
drift_projected_margin_3m,"(175.592, 2696.937]",holdout,v28_live_surface,1967,0.7992623643351761,0.8088459583121504,-0.009583593976974392,0.009583593976974392,0.12943286329797962,0.3937660356246344
drift_projected_margin_3m,"(175.592, 2696.937]",holdout,v28_avg90,1967,0.8068810962345158,0.8088459583121504,-0.001964862077634688,0.001964862077634688,0.1291962300384248,0.3941938813725968
drift_projected_margin_3m,"(175.592, 2696.937]",holdout,v31_avg90_final60_exact,1967,0.8068825430523877,0.8088459583121504,-0.0019634152597627352,0.0019634152597627352,0.12919622745546974,0.3941924332613479
drift_projected_margin_3m,"(37.621, 84.963]",holdout,v28_live_surface,578,0.6702390520476406,0.6920415224913494,-0.021802470443708866,0.021802470443708866,0.18169807034758134,0.5299271822263083
drift_projected_margin_3m,"(37.621, 84.963]",holdout,v28_avg90,578,0.6871557791975003,0.6920415224913494,-0.004885743293849165,0.004885743293849165,0.181688523715706,0.5289774059431758
drift_projected_margin_3m,"(37.621, 84.963]",holdout,v31_avg90_final60_exact,578,0.6889875728089245,0.6920415224913494,-0.0030539496824248946,0.0030539496824248946,0.18156603805175747,0.5270805805380954
drift_projected_margin_3m,"(84.963, 175.592]",holdout,v28_live_surface,784,0.720481096593593,0.6862244897959183,0.03425660679767473,0.03425660679767473,0.14981826211876695,0.43857435652796306
drift_projected_margin_3m,"(84.963, 175.592]",holdout,v28_avg90,784,0.7320689900354119,0.6862244897959183,0.0458445002394936,0.0458445002394936,0.14925936700875936,0.4328140419897903
drift_projected_margin_3m,"(84.963, 175.592]",holdout,v31_avg90_final60_exact,784,0.7322284215922779,0.6862244897959183,0.04600393179635953,0.04600393179635953,0.14925754856546997,0.4326536912106378
drift_projected_margin_5m,"(-151.682, -75.739]",all,v28_live_surface,4755,0.21187133305286315,0.19242902208201892,0.01944231097084423,0.01944231097084423,0.12503238033262595,0.3829140421063721
drift_projected_margin_5m,"(-151.682, -75.739]",all,v28_avg90,4755,0.20116037999210187,0.19242902208201892,0.008731357910082949,0.008731357910082949,0.1245391434485988,0.3801476762419331
