market,decision_key,dataset,entry_key,entry_dt,entry_minute,side,outcome,outcome_available,win,qty,ask_cents,bid_cents,book_mid_cents,book_p_side,book_other_mid_cents,book_margin_cents,spread_cents,spot,strike,seconds_to_close,v28_sigma_t_dollars,source_line_no,position_open_logged,pending_logged,trust_state,outcome_method,outcome_source,side_sign,margin_dollars,margin_per_sqrt_sec,margin_per_sqrt_min,margin_per_v28_sigma,brownian_p_v28_sigma,rv_sigma_t_5m,margin_per_rv_sigma_5m,brownian_p_rv_5m,rv_sigma_t_15m,margin_per_rv_sigma_15m,brownian_p_rv_15m,rv_sigma_t_30m,margin_per_rv_sigma_30m,brownian_p_rv_30m,rv_sigma_t_60m,margin_per_rv_sigma_60m,brownian_p_rv_60m,btc_close_lag_1m,signed_move_1m,signed_velocity_dps_1m,adverse_move_1m,drift_projected_margin_1m,drift_p_1m_rv_15m,drift_p_1m_rv_30m,drift_p_1m_rv_60m,btc_close_lag_3m,signed_move_3m,signed_velocity_dps_3m,adverse_move_3m,drift_projected_margin_3m,drift_p_3m_rv_15m,drift_p_3m_rv_30m,drift_p_3m_rv_60m,btc_close_lag_5m,signed_move_5m,signed_velocity_dps_5m,adverse_move_5m,drift_projected_margin_5m,drift_p_5m_rv_15m,drift_p_5m_rv_30m,drift_p_5m_rv_60m,btc_close_lag_10m,signed_move_10m,signed_velocity_dps_10m,adverse_move_10m,drift_projected_margin_10m,drift_p_10m_rv_15m,drift_p_10m_rv_30m,drift_p_10m_rv_60m,btc_close_lag_15m,signed_move_15m,signed_velocity_dps_15m,adverse_move_15m,drift_projected_margin_15m,drift_p_15m_rv_15m,drift_p_15m_rv_30m,drift_p_15m_rv_60m,btc_close_lag_30m,signed_move_30m,signed_velocity_dps_30m,adverse_move_30m,drift_projected_margin_30m,drift_p_30m_rv_15m,drift_p_30m_rv_30m,drift_p_30m_rv_60m,btc_close_lag_60m,signed_move_60m,signed_velocity_dps_60m,adverse_move_60m,drift_projected_margin_60m,drift_p_60m_rv_15m,drift_p_60m_rv_30m,drift_p_60m_rv_60m,book_minus_brownian_rv15,physics_confirmed_book,score_mean_book_rv15,score_mean_book_rv15_drift5,score_min_book_rv15,opportunity_key,two_side_mode,score_mean_book_rv30,score_min_book_rv15_drift5,score_regime_blend,abs_book_rv15_gap,abs_book_rv30_gap,close_dt,split,entry_fee_cents,entry_cost_cents,gross_pnl_cents,net_pnl_cents,fee_aware_break_even_p,ask_bin,seconds_bin,rv15_bin,margin_rv15_bin,brownian_bin,adverse15_bin,time_block
KXBTC15M-26MAY020800-00,heartbeat:11260,live_heartbeat_two_side,heartbeat:11260:no,2026-05-02 11:46:00.228000+00:00,2026-05-02 11:46:00+00:00,no,yes,True,False,1,68.0,67.0,67.5,0.675,32.5,35.0,1.0,78121.64,78147.98,839.772,,11260,False,False,synced,bid>=98,last_decisive_quote,-1.0,26.339999999996508,0.9089397061284634,7.0406166890844055,,,123.17081451437248,0.2138493611806306,0.5846677347167716,74.39359241169785,0.3540627511873554,0.6383540717677052,59.027068254876525,0.44623595205951,0.6722865922084003,56.2584047962079,0.4681967093701163,0.6801780374211791,78171.41,49.77000000000408,0.829500000000068,0.0,722.9308740000536,1.0,1.0,1.0,78137.21,15.570000000006983,0.0865000000000388,0.0,98.9802780000291,0.908322328928736,0.9532153149449032,0.9607440584645288,78143.09,21.44999999999709,0.0714999999999903,0.0,86.38369799998836,0.8772138606242685,0.9283290963049566,0.9376671098841676,78163.89,42.25,0.0704166666666666,0.0,85.47394499999652,0.8747101126125808,0.9261979896342246,0.9356577312903802,78210.63,88.99000000000524,0.0988777777777836,0.0,109.3747892000014,0.9292486222226086,0.9680559452040411,0.9740613297158348,78178.27,56.63000000000466,0.0314611111111137,0.0,52.76016019999868,0.7609007492990124,0.8142935532436608,0.8258310963833071,78230.61,108.97000000000116,0.0302694444444447,0.0,51.759431899996784,0.7567076753696567,0.8097230604076195,0.8212215133685554,0.0366459282322948,True,0.6566770358838526,0.7301893107973246,0.6383540717677052,heartbeat:11260,two_side_all_heartbeats,0.6736432961042002,0.6383540717677052,0.7044489936551652,0.036645928232294844,0.0027134077915997867,2026-05-02 12:00:00+00:00,validation,2,70.0,-68.0,-70.0,0.7,"(60.0, 70.0]","(720.0, inf]","(71.476, 100.646]","(0.25, 0.5]","(0.6, 0.65]","(-inf, 0.0]",block5
KXBTC15M-26MAY020815-15,heartbeat:11330,live_heartbeat_two_side,heartbeat:11330:no,2026-05-02 12:02:01.826000+00:00,2026-05-02 12:02:00+00:00,no,no,True,True,1,69.0,68.0,68.5,0.685,31.5,37.0,1.0,78126.81,78148.85,778.174,,11330,False,False,synced,bid>=98,latest_quote,-1.0,22.04000000000815,0.7900839364502128,6.119963855955346,,,32.095291856676106,0.6867050811822929,0.7538657028265303,57.66518578957513,0.3822063468317586,0.6488458427566545,64.96159789068709,0.3392773687170618,0.6327996050981944,50.92651219177871,0.4327804723207839,0.6674128693879731,78147.22,20.41000000000349,0.3401666666667248,0.0,286.7488556667201,0.9999996697828866,0.999994929119982,0.9999999910228924,78147.04,20.229999999995925,0.1123888888888662,0.0,109.49811122221276,0.9712085531496332,0.9540618472097177,0.984227137092085,78149.99,23.180000000007567,0.0772666666666919,0.0,82.16691106669444,0.9229064133213896,0.8970380937738374,0.946675609245039,78097.27,-29.5399999999936,-0.0492333333333226,29.5399999999936,-16.27209993331688,0.3889018303910679,0.4011049965494533,0.3746656616244113,78118.99,-7.819999999992433,-0.0086888888888804,7.819999999992433,15.278532577792468,0.6044769559458842,0.5929706469846541,0.6179157577058937,78209.41,82.60000000000582,0.0458888888888921,0.0,57.74954022223289,0.8416984494992547,0.8129929985626704,0.8715980944168864,78206.37,79.55999999999767,0.0220999999999993,0.0,39.23764540000765,0.7518867552953384,0.7270824787693637,0.7794911486242044,0.0361541572433455,True,0.6669229213783272,0.7522507520260145,0.6488458427566545,heartbeat:11330,two_side_all_heartbeats,0.6588998025490973,0.6488458427566545,0.7217350354912744,0.036154157243345586,0.052200394901805613,2026-05-02 12:15:00+00:00,holdout,2,71.0,31.0,29.0,0.71,"(60.0, 70.0]","(720.0, inf]","(49.549, 71.476]","(0.25, 0.5]","(0.6, 0.65]","(5.0, 10.0]",block5
KXBTC15M-26MAY020830-30,heartbeat:11420,live_heartbeat_two_side,heartbeat:11420:yes,2026-05-02 12:23:03.847000+00:00,2026-05-02 12:23:00+00:00,yes,yes,True,True,1,62.0,61.0,61.5,0.615,38.5,23.0,1.0,78157.93,78146.95,416.153,,11420,False,False,synced,bid>=98,last_decisive_quote,1.0,10.979999999995924,0.5382398208554683,4.169187724877784,,,17.844850661119004,0.6153035521849192,0.7308228639343857,45.80984572514728,0.2396864653479603,0.5947133358866138,41.38570905325395,0.2653089738263799,0.6046142739821334,42.488176131827466,0.2584248372047892,0.601960474940824,78143.54,14.389999999999418,0.2398333333333236,0.0,110.78736116665856,0.9922059234038616,0.9962851837437358,0.9954395215048216,78142.46,15.469999999986612,0.08594444444437,0.0,46.74603838885386,0.8462392533964581,0.8706609976549331,0.8643803087695865,78139.83,18.09999999999127,0.0603333333333042,0.0,36.08789766665048,0.7845861332241755,0.8083929070796678,0.8021604171641284,78139.99,17.939999999987776,0.0298999999999796,0.0,23.42297469998745,0.6954325585526748,0.7142921321133395,0.7092798765608602,78156.26,1.6699999999982538,0.0018555555555536,0.0,11.75219501110623,0.601234207041871,0.6117823442088945,0.6089560558091757,78129.44,28.489999999990687,0.0158277777777726,0.0,17.56677720554933,0.649314957294439,0.6643865687140489,0.6603618774946161,78203.79,-45.86000000000058,-0.012738888888889,45.86000000000058,5.67867317221808,0.5493272588944416,0.5545689338097191,0.5531615229180578,0.0202866641133862,True,0.604856667943307,0.6647664897035964,0.5947133358866138,heartbeat:11420,two_side_all_heartbeats,0.6098071369910667,0.5947133358866138,0.6428312274108192,0.0202866641133862,0.010385726017866581,2026-05-02 12:30:00+00:00,holdout,2,64.0,38.0,36.0,0.64,"(60.0, 70.0]","(240.0, 480.0]","(18.2, 49.549]","(0.0, 0.25]","(0.55, 0.6]","(-inf, 0.0]",block5
KXBTC15M-26MAY020845-45,heartbeat:11462,live_heartbeat_two_side,heartbeat:11462:no,2026-05-02 12:32:04.602000+00:00,2026-05-02 12:32:00+00:00,no,no,True,True,1,79.0,78.0,78.5,0.785,21.5,57.0,1.0,78195.29,78245.65,775.398,,11462,False,False,synced,bid>=98,last_decisive_quote,-1.0,50.36000000000058,1.80852028028248,14.008737853624828,,,92.1713481967629,0.5463736940518056,0.7075954555954238,69.56034629670305,0.7239756942151321,0.765459671410106,66.17048812616528,0.761064357028479,0.7766906858226079,65.62026512054761,0.7674458478259242,0.7785917609214625,78244.44,49.15000000000873,0.8191666666668121,0.0,685.5401950001134,1.0,1.0,1.0,78234.07,38.78000000001339,0.2154444444445188,0.0,217.4151913333916,0.999112672423613,0.9994913212897684,0.999538878506083,78234.04,38.75,0.1291666666666666,0.0,150.51557500000058,0.9847606443467292,0.988536929496832,0.9890971708415324,78143.54,-51.75,-0.08625,51.75,-16.51807749999942,0.4061484253848989,0.4014371072566727,0.4006278981550036,78139.92,-55.36999999999534,-0.061522222222217,55.36999999999534,2.6557919333379303,0.5152277899338066,0.5160074881524667,0.5161416372646517,78126.81,-68.47999999999593,-0.0380444444444421,68.47999999999593,20.860413866669003,0.6178692583756908,0.6237150383250133,0.6247180522619297,78209.41,14.120000000009895,0.0039222222222249,0.0,53.40128326666938,0.7786664507550676,0.7901741562969213,0.7921180998074525,0.019540328589894,True,0.775229835705053,0.8450734385856117,0.765459671410106,heartbeat:11462,two_side_all_heartbeats,0.780845342911304,0.765459671410106,0.8190900302923777,0.019540328589894074,0.008309314177392113,2026-05-02 12:45:00+00:00,holdout,2,81.0,21.0,19.0,0.81,"(70.0, 80.0]","(720.0, inf]","(49.549, 71.476]","(0.5, 1.0]","(0.7, 0.8]","(20.0, inf]",block5
KXBTC15M-26MAY020900-00,heartbeat:11546,live_heartbeat_two_side,heartbeat:11546:no,2026-05-02 12:48:06.249000+00:00,2026-05-02 12:48:00+00:00,no,no,True,True,1,71.0,70.0,70.5,0.705,29.5,41.0,1.0,78195.03,78221.29,713.751,,11546,False,False,synced,bid>=98,last_decisive_quote,-1.0,26.25999999999476,0.982927208300784,7.613721416566171,,,41.200366625593546,0.6373729689988274,0.7380590343711924,41.47873832804346,0.6330954377713214,0.736664339316428,55.24350346391815,0.4753500113754782,0.6827312408733972,56.048268585575954,0.468524731676596,0.680295305454131,78219.5,24.470000000001164,0.4078333333333527,0.0,317.35144950000864,0.99999999999999,0.999999995392886,0.9999999925238444,78214.04,19.00999999999476,0.105611111111082,0.0,101.64003616664066,0.9928653762971308,0.9671052360673026,0.9651178205773792,78212.38,17.35000000000582,0.0578333333333527,0.0,67.53859950000862,0.948266212526092,0.8892523841101834,0.8858998500634118,78210.04,15.00999999999476,0.0250166666666579,0.0,44.11567084998853,0.8562389360788005,0.7877294036199443,0.7843887459757133,78203.4,8.369999999995343,0.0092999999999948,0.0,32.89788429999107,0.7861479218003786,0.7242476365720466,0.7213834714498008,78139.83,-55.19999999999709,-0.030666666666665,55.19999999999709,4.371635999995917,0.5419686588453175,0.5315369553955869,0.5310850584483474,78119.0,-76.02999999999884,-0.0211194444444441,76.02999999999884,11.185975408328323,0.6062966761854218,0.5802311699580475,0.5790945014711486,-0.031664339316428,True,0.7208321696582141,0.79664351728084,0.705,heartbeat:11546,two_side_all_heartbeats,0.6938656204366986,0.705,0.7631525443001468,0.03166433931642809,0.022268759126602755,2026-05-02 13:00:00+00:00,holdout,2,73.0,29.0,27.0,0.73,"(70.0, 80.0]","(480.0, 720.0]","(18.2, 49.549]","(0.5, 1.0]","(0.7, 0.8]","(-inf, 0.0]",block5
KXBTC15M-26MAY020915-15,heartbeat:11604,live_heartbeat_two_side,heartbeat:11604:yes,2026-05-02 13:01:07.517000+00:00,2026-05-02 13:01:00+00:00,yes,yes,True,True,1,65.0,64.0,64.5,0.645,35.5,29.0,1.0,78225.59,78210.72,832.483,,11604,False,False,synced,bid>=98,latest_quote,1.0,14.869999999995343,0.515374921567138,3.992076976564959,,,23.825115849136463,0.6241312778562755,0.7337293128806028,40.08056747610038,0.3710027311579899,0.644682251255775,51.416028244263885,0.2892094256941031,0.6137894403707252,56.18996537706568,0.2646379989773875,0.6043558277614562,78213.16,12.429999999993017,0.2071666666665502,0.0,187.3327281665651,0.9999985223630736,0.999865506204384,0.9995718402660572,78208.01,17.580000000001746,0.0976666666666763,0.0,96.17583966667009,0.9917926685788944,0.9692957039988868,0.956516592555896,78199.49,26.09999999999127,0.0869999999999708,0.0,87.2960209999711,0.9852974878187386,0.9552307088033096,0.9398585640520688,78206.4,19.19000000000233,0.0319833333333372,0.0,41.4955812833319,0.8497365738628571,0.790182705997748,0.7698908386184897,78219.49,6.099999999991269,0.006777777777768,0.0,20.512384777765043,0.6955970858690619,0.655034692415984,0.6424645386794052,78244.44,-18.85000000000582,-0.0104722222222254,18.85000000000582,6.15205302777043,0.5609949152621746,0.5476207599212987,0.5435917588630348,78147.22,78.36999999999534,0.0217694444444431,0.0,32.99269241943871,0.7947912987607034,0.7394598611450907,0.7214530224208132,0.0003177487442249,True,0.6448411256278875,0.7583265796915045,0.644682251255775,heartbeat:11604,two_side_all_heartbeats,0.6293947201853627,0.644682251255775,0.7129641729404802,0.000317748744224966,0.03121055962927477,2026-05-02 13:15:00+00:00,holdout,2,67.0,35.0,33.0,0.67,"(60.0, 70.0]","(720.0, inf]","(18.2, 49.549]","(0.25, 0.5]","(0.6, 0.65]","(-inf, 0.0]",block5
KXBTC15M-26MAY020930-30,heartbeat:11670,live_heartbeat_two_side,heartbeat:11670:no,2026-05-02 13:16:09.134000+00:00,2026-05-02 13:16:00+00:00,no,no,True,True,1,79.0,78.0,78.5,0.785,21.5,57.0,1.0,78350.77,78402.31,830.866,,11670,False,False,synced,bid>=98,last_decisive_quote,-1.0,51.5399999999936,1.7880469593941284,13.850152191940534,,,136.25878738340057,0.3782508342377362,0.6473778672899522,100.8405199305474,0.5111040684388687,0.6953609063683768,76.88710807366964,0.6703334445952939,0.7486773742077228,67.10019801864283,0.7681050357805792,0.7787876073062008,78389.76,38.98999999999069,0.6498333333331782,0.0,591.464422333198,0.9999999977589988,0.9999999999999928,1.0,78359.16,8.389999999999418,0.0466111111111078,0.0,90.26758744443536,0.8146470651307384,0.8798080158722332,0.9107302591478672,78351.84,1.069999999992433,0.0035666666666414,0.0,54.50342206663931,0.7055708647736315,0.7607992707723369,0.7916814011753281,78329.99,-20.77999999999884,-0.0346333333333313,20.77999999999884,22.764340866661875,0.5893004985669923,0.6164135492320015,0.6327926576141526,78225.59,-125.18000000000757,-0.1390888888888972,125.18000000000757,-64.02422875556893,0.2627449342331752,0.202505747489502,0.1700016920764503,78219.49,-131.27999999999884,-0.0729333333333326,131.27999999999884,-9.057826933339191,0.4642138214360125,0.4531103564522895,0.4463100600626545,78139.91,-210.86000000000055,-0.0585722222222223,210.86000000000055,2.8743320111045705,0.5113698076189575,0.514910503968919,0.5170840326646564,0.0896390936316232,True,0.7401804531841885,0.7286439237140029,0.6953609063683768,heartbeat:11670,two_side_all_heartbeats,0.7668386871038615,0.6953609063683768,0.7422224448652394,0.08963909363162326,0.036322625792277186,2026-05-02 13:30:00+00:00,holdout,2,81.0,21.0,19.0,0.81,"(70.0, 80.0]","(720.0, inf]","(100.646, 297.534]","(0.5, 1.0]","(0.65, 0.7]","(20.0, inf]",block5
KXBTC15M-26MAY020945-45,heartbeat:11740,live_heartbeat_two_side,heartbeat:11740:no,2026-05-02 13:32:10.732000+00:00,2026-05-02 13:32:00+00:00,no,yes,True,False,1,56.0,55.0,55.5,0.555,44.5,11.0,1.0,78291.73,78305.0,769.268,,11740,False,False,synced,bid>=98,last_decisive_quote,-1.0,13.270000000004076,0.4784450760234734,3.706019623027708,,,18.221690269855483,0.7282529668478072,0.7667706261318952,43.42179847640634,0.3056068717930801,0.6200480061377348,74.86987888992707,0.1772408369928512,0.5703403899336235,59.98692690655297,0.2212148660436622,0.5875374327220937,78301.19,9.460000000006405,0.1576666666667733,0.0,134.5579213334195,0.999028654466766,0.9638499438607356,0.9875554859914129,78300.73,9.0,0.05,0.0,51.73340000000408,0.8832547275864967,0.7552101522871908,0.8057693711839387,78311.36,19.630000000004657,0.0654333333333488,0.0,63.60576946668269,0.9285170276563308,0.8022125769366748,0.8555021125485838,78324.08,32.35000000000582,0.0539166666666763,0.0,54.74636633334488,0.8963102187288436,0.7676776620837857,0.8192835951114485,78348.25,56.52000000000408,0.0628000000000045,0.0,61.580030400007566,0.9219312406087732,0.7946021160276202,0.8476855651665977,78254.96,-36.76999999998952,-0.0204277777777719,36.76999999998952,-2.444435755547003,0.4775533495073387,0.4869771987894484,0.4837478096411126,78195.29,-96.44000000000231,-0.0267888888888895,96.44000000000231,-7.3378349777742,0.4329023871260724,0.4609630346681685,0.4513212514786003,-0.0650480061377347,True,0.5875240030688674,0.7011883445980219,0.555,heartbeat:11740,two_side_all_heartbeats,0.5626701949668118,0.555,0.6492178073725866,0.06504800613773476,0.01534038993362341,2026-05-02 13:45:00+00:00,holdout,2,58.0,-56.0,-58.0,0.58,"(50.0, 60.0]","(720.0, inf]","(18.2, 49.549]","(0.25, 0.5]","(0.6, 0.65]","(-inf, 0.0]",block5
KXBTC15M-26MAY021000-00,heartbeat:11799,live_heartbeat_two_side,heartbeat:11799:yes,2026-05-02 13:45:26.694000+00:00,2026-05-02 13:45:00+00:00,yes,yes,True,True,1,50.0,48.0,49.0,0.49,51.0,-2.0,2.0,78365.0,78357.85,873.306,,11799,False,False,synced,bid>=98,last_decisive_quote,1.0,7.149999999994179,0.2419484364042053,1.8741245296688236,,,42.77267496740856,0.167162797403769,0.5663790220691822,39.7630489766194,0.1798151848013055,0.5713511689105729,52.46901170659479,0.1362709105324258,0.554196440314528,63.98405040715574,0.1117465986366275,0.5444878348400191,78352.22,12.779999999998836,0.2129999999999806,0.0,193.16417799997723,0.999999406757952,0.9998840628701484,0.998731707235552,78330.95,34.05000000000291,0.1891666666666828,0.0,172.35038500000832,0.999992693280348,0.9994897321192148,0.9964662413733674,78305.49,59.50999999999476,0.1983666666666492,0.0,180.3848001999789,0.9999971401329864,0.999706910617733,0.997592937613306,78310.46,54.5399999999936,0.0908999999999893,0.0,86.53351539998486,0.985230943439801,0.950449830096225,0.9118800170668212,78301.13,63.86999999999534,0.0709666666666614,0.0,69.12561579998966,0.9589332123894408,0.9061570945950684,0.8600083785972825,78389.76,-24.75999999999476,-0.0137555555555526,24.75999999999476,-4.86280920000328,0.4513328240578369,0.4630790355192003,0.4697094162473153,78214.04,150.9600000000064,0.0419333333333351,0.0,43.77063159999574,0.8645052280529686,0.7979211269652999,0.7530397590536213,-0.0813511689105729,True,0.5306755844552864,0.6871161030145198,0.49,heartbeat:11799,two_side_all_heartbeats,0.5220982201572639,0.49,0.6164047786997692,0.08135116891057292,0.06419644031452798,2026-05-02 14:00:00+00:00,holdout,2,52.0,50.0,48.0,0.52,"(-inf, 50.0]","(720.0, inf]","(18.2, 49.549]","(0.0, 0.25]","(0.55, 0.6]","(-inf, 0.0]",block5
KXBTC15M-26MAY021015-15,heartbeat:11879,live_heartbeat_two_side,heartbeat:11879:no,2026-05-02 14:01:14.925000+00:00,2026-05-02 14:01:00+00:00,no,no,True,True,1,65.0,64.0,64.5,0.645,35.5,29.0,1.0,78343.16,78361.99,825.075,,11879,False,False,synced,bid>=98,latest_quote,-1.0,18.830000000001743,0.6555466554311588,5.0778425582937,,,36.1325050903167,0.5211374066905778,0.6988644728872481,60.04395964931682,0.313603568285257,0.6230889254635763,50.81172494258679,0.370583758399821,0.644526209514021,66.17536324436703,0.2845469836027623,0.612004383190911,78367.8,24.639999999999414,0.4106666666666569,0.0,357.66079999999374,0.9999999987126892,0.9999999999990314,0.9999999675492236,78378.92,35.75999999999476,0.1986666666666375,0.0,182.74489999997772,0.9988308545528488,0.9998387426866971,0.9971233917496296,78386.5,43.33999999999651,0.144466666666655,0.0,138.02583499999216,0.9892403274564988,0.9967003633166758,0.9814997537275678,78336.21,-6.94999999999709,-0.0115833333333284,6.94999999999709,9.272881250005748,0.5613665703859815,0.5724028263550828,0.5557197349198231,78360.38,17.220000000001164,0.0191333333333346,0.0,34.61643500000281,0.7178675111169602,0.7521492402422558,0.6995482060826173,78301.19,-41.97000000000117,-0.0233166666666673,41.97000000000117,-0.4079987499987894,0.4972892077716033,0.4967966802375772,0.4975403698211539,78225.59,-117.57000000000698,-0.0326583333333352,117.57000000000698,-8.115574374999856,0.4462424702263375,0.436551398937402,0.4511971192294262,0.0219110745364237,True,0.6340444627317882,0.7524430843066917,0.6230889254635763,heartbeat:11879,two_side_all_heartbeats,0.6447631047570105,0.6230889254635763,0.7072747431303726,0.021911074536423714,0.00047379048597906426,2026-05-02 14:15:00+00:00,holdout,2,67.0,35.0,33.0,0.67,"(60.0, 70.0]","(720.0, inf]","(49.549, 71.476]","(0.25, 0.5]","(0.6, 0.65]","(-inf, 0.0]",block5
KXBTC15M-26MAY021030-30,heartbeat:11943,live_heartbeat_two_side,heartbeat:11943:no,2026-05-02 14:15:46.486000+00:00,2026-05-02 14:15:00+00:00,no,yes,True,False,1,54.0,53.0,53.5,0.535,46.5,7.0,1.0,78308.0,78316.34,853.514,,11943,False,False,synced,bid>=98,last_decisive_quote,-1.0,8.339999999996508,0.2854701650055492,2.2112423898111517,,,38.6781676320623,0.2156255197850442,0.5853601691006765,56.84078410867676,0.1467256324974483,0.5583257071204564,56.08070016378865,0.1487142631179496,0.5591104469728008,53.57820768198341,0.1556603022165106,0.5618496050491634,78319.03,11.029999999998836,0.1838333333333139,0.0,165.2443236666466,0.9981762716200564,0.998393273283508,0.9989793968596744,78328.0,20.0,0.1111111111111111,0.0,103.1748888888854,0.9652500284136708,0.9670980764229268,0.9729283019509072,78331.46,23.460000000006403,0.0782000000000213,0.0,75.08479480001473,0.9067438006845164,0.9096935818432637,0.9194535753919432,78386.76,78.75999999999476,0.1312666666666579,0.0,120.37793773332238,0.9829043867125248,0.9840839535358472,0.9876726517596348,78367.8,59.80000000000291,0.0664444444444476,0.0,65.05126355555483,0.8737808422886668,0.8769670712636052,0.8876522194107471,78365.0,57.0,0.0316666666666666,0.0,35.36794333332985,0.7331041135273053,0.735869089509522,0.7454109699439263,78389.76,81.75999999999476,0.0227111111111096,0.0,27.724251288884155,0.687137524227619,0.6894752571326694,0.6975803209700009,-0.0233257071204563,True,0.5466628535602283,0.666689835934991,0.535,heartbeat:11943,two_side_all_heartbeats,0.5470552234864003,0.535,0.6163464722730402,0.02332570712045634,0.024110446972800736,2026-05-02 14:30:00+00:00,holdout,2,56.0,-54.0,-56.0,0.56,"(50.0, 60.0]","(720.0, inf]","(49.549, 71.476]","(0.0, 0.25]","(0.55, 0.6]","(-inf, 0.0]",block5
KXBTC15M-26MAY021045-45,heartbeat:12050,live_heartbeat_two_side,heartbeat:12050:yes,2026-05-02 14:33:06.944000+00:00,2026-05-02 14:33:00+00:00,yes,no,True,False,1,61.0,60.0,60.5,0.605,39.5,21.0,1.0,78424.3,78406.99,713.056,,12050,False,False,synced,bid>=98,last_decisive_quote,1.0,17.30999999999767,0.6482391382726933,5.021238773779976,,,55.415506273258856,0.3123674430517787,0.6226193549854886,128.3196439818961,0.1348975064366594,0.5536535444468869,95.59236392344772,0.1810814095345509,0.5718481617953012,75.30418521664821,0.2298677019105544,0.5909027127705775,78413.97,10.330000000001746,0.1721666666666957,0.0,140.0744746666851,0.8624968092181156,0.9285847128193364,0.9685653996416316,78413.98,10.320000000006983,0.0573333333333721,0.0,58.19187733335868,0.6749025953448256,0.7286550095341754,0.7801670584670171,78414.0,10.30000000000291,0.034333333333343,0.0,41.79158933333792,0.6276680811243489,0.6690115646236063,0.7105425263135132,78334.41,89.88999999999942,0.1498166666666657,0.0,124.13767306666368,0.8333303778630463,0.9029619479129511,0.9503732071375433,78325.0,99.30000000000292,0.1103333333333365,0.0,95.98384533333332,0.772771687787682,0.8423336647251327,0.8987772302351125,78380.45,43.85000000000582,0.0243611111111143,0.0,34.680836444444424,0.606523387413556,0.6416225680784547,0.6774368432343142,78310.17,114.13000000000466,0.031702777777779,0.0,39.9158559111097,0.6221247095348074,0.6618667560212241,0.7019653844237609,0.0513464555531131,True,0.5793267722234434,0.5954405418570786,0.5536535444468869,heartbeat:12050,two_side_all_heartbeats,0.5884240808976506,0.5536535444468869,0.5941296795589358,0.051346455553113124,0.0331518382046988,2026-05-02 14:45:00+00:00,holdout,2,63.0,-61.0,-63.0,0.63,"(60.0, 70.0]","(480.0, 720.0]","(100.646, 297.534]","(0.0, 0.25]","(0.55, 0.6]","(-inf, 0.0]",block5
KXBTC15M-26MAY021100-00,heartbeat:12132,live_heartbeat_two_side,heartbeat:12132:yes,2026-05-02 14:46:07.866000+00:00,2026-05-02 14:46:00+00:00,yes,yes,True,True,1,52.0,50.0,51.0,0.51,49.0,2.0,2.0,78399.99,78389.63,832.134,,12132,False,False,synced,bid>=98,last_decisive_quote,1.0,10.360000000000582,0.3591394571341618,2.7818822728931623,,,11.062657342498005,0.9364838554839704,0.8254879394580186,63.21954118681749,0.1638733816398029,0.5650845889170149,106.39848775841487,0.0973698049498943,0.5387836385390995,84.59142837796216,0.1224710375348098,0.5487370090006851,78398.2,1.790000000008149,0.0298333333334691,0.0,35.18533100011361,0.7110852155700651,0.6295621452548019,0.6612746559065825,78393.71,6.279999999998836,0.0348888888888824,0.0,39.39223066666187,0.7333912944021141,0.6443955525352593,0.6792764213185508,78386.14,13.85000000000582,0.046166666666686,0.0,48.77685300001673,0.7798086388941541,0.6766802346282277,0.717900883100006,78434.73,-34.73999999999069,-0.0578999999999844,34.73999999999069,-37.820558599986505,0.2748393733897127,0.3611219675576878,0.3274025776004737,78393.22,6.7700000000040745,0.0075222222222267,0.0,16.619496866671014,0.6036805603271392,0.5620625082386244,0.5778780066011795,78308.05,91.94000000000231,0.051077777777779,0.0,52.86355553333499,0.7984760212642257,0.6903508167335013,0.7339908559426099,78360.38,39.61000000000058,0.0110027777777779,0.0,19.51578548333405,0.6212246053405598,0.5727664025316586,0.5912285566335547,-0.0550845889170148,True,0.5375422944585074,0.6182977426037229,0.51,heartbeat:12132,two_side_all_heartbeats,0.5243918192695498,0.51,0.5804871044539353,0.05508458891701484,0.028783638539099488,2026-05-02 15:00:00+00:00,holdout,2,54.0,48.0,46.0,0.54,"(50.0, 60.0]","(720.0, inf]","(49.549, 71.476]","(0.0, 0.25]","(0.55, 0.6]","(-inf, 0.0]",block5
