opportunity_key,entry_dt,market,side,outcome,win_bool,ask_cents,split,v28_live_surface_p_side,v28_live_surface_p_yes,model,p_side,p_yes,edge_cents,threshold_cents,v37_piecewise_dynamic_temp_antipersist3_p_side,v37_piecewise_dynamic_temp_antipersist3_p_yes,v38_long60_antipersist_p_side,v38_long60_antipersist_p_yes
KXBTC15M-26MAY020530-30|2026-05-02 09:15:00+00:00,2026-05-02 09:15:30.820000+00:00,KXBTC15M-26MAY020530-30,no,yes,False,31.0,train,0.4220164260173344,0.5779835739826655,v28_live_surface,0.4220164260173344,0.5779835739826655,11.20164260173344,-1.75,,,,
KXBTC15M-26MAY020545-45|2026-05-02 09:30:00+00:00,2026-05-02 09:30:47.255000+00:00,KXBTC15M-26MAY020545-45,yes,yes,True,21.0,train,0.4630719141927295,0.4630719141927295,v28_live_surface,0.4630719141927295,0.4630719141927295,25.307191419272947,-1.75,,,,
KXBTC15M-26MAY020600-00|2026-05-02 09:45:00+00:00,2026-05-02 09:45:18.599000+00:00,KXBTC15M-26MAY020600-00,no,no,True,54.0,train,0.6301959808003326,0.3698040191996674,v28_live_surface,0.6301959808003326,0.3698040191996674,9.019598080033255,-1.75,,,,
KXBTC15M-26MAY020615-15|2026-05-02 10:00:00+00:00,2026-05-02 10:00:19.906000+00:00,KXBTC15M-26MAY020615-15,yes,yes,True,53.0,train,0.526184342542006,0.526184342542006,v28_live_surface,0.526184342542006,0.526184342542006,-0.3815657457994064,-1.75,,,,
KXBTC15M-26MAY020630-30|2026-05-02 10:15:00+00:00,2026-05-02 10:15:20.990000+00:00,KXBTC15M-26MAY020630-30,no,no,True,58.0,train,0.6368736158086428,0.3631263841913573,v28_live_surface,0.6368736158086428,0.3631263841913573,5.687361580864277,-1.75,,,,
KXBTC15M-26MAY020645-45|2026-05-02 10:30:00+00:00,2026-05-02 10:30:37.478000+00:00,KXBTC15M-26MAY020645-45,yes,no,False,53.0,train,0.5611845556906012,0.5611845556906012,v28_live_surface,0.5611845556906012,0.5611845556906012,3.1184555690601243,-1.75,,,,
KXBTC15M-26MAY020700-00|2026-05-02 10:45:00+00:00,2026-05-02 10:45:38.901000+00:00,KXBTC15M-26MAY020700-00,yes,yes,True,57.0,train,0.6784605996642755,0.6784605996642755,v28_live_surface,0.6784605996642755,0.6784605996642755,10.846059966427546,-1.75,,,,
KXBTC15M-26MAY020715-15|2026-05-02 11:00:00+00:00,2026-05-02 11:00:40.685000+00:00,KXBTC15M-26MAY020715-15,yes,no,False,17.0,train,0.4909197518285054,0.4909197518285054,v28_live_surface,0.4909197518285054,0.4909197518285054,32.09197518285054,-1.75,,,,
KXBTC15M-26MAY020730-30|2026-05-02 11:15:00+00:00,2026-05-02 11:15:42.172000+00:00,KXBTC15M-26MAY020730-30,yes,yes,True,52.0,train,0.5153302217650533,0.5153302217650533,v28_live_surface,0.5153302217650533,0.5153302217650533,-0.4669778234946733,-1.75,,,,
KXBTC15M-26MAY020745-45|2026-05-02 11:30:00+00:00,2026-05-02 11:30:28.630000+00:00,KXBTC15M-26MAY020745-45,no,no,True,48.0,train,0.5231248916602351,0.4768751083397648,v28_live_surface,0.5231248916602351,0.4768751083397648,4.312489166023511,-1.75,,,,
KXBTC15M-26MAY020800-00|2026-05-02 11:45:00+00:00,2026-05-02 11:45:30.156000+00:00,KXBTC15M-26MAY020800-00,yes,yes,True,32.0,train,0.6564707878193514,0.6564707878193514,v28_live_surface,0.6564707878193514,0.6564707878193514,33.647078781935136,-1.75,,,,
KXBTC15M-26MAY020815-15|2026-05-02 12:00:00+00:00,2026-05-02 12:00:31.603000+00:00,KXBTC15M-26MAY020815-15,yes,no,False,48.0,train,0.500237317823721,0.500237317823721,v28_live_surface,0.500237317823721,0.500237317823721,2.023731782372103,-1.75,,,,
KXBTC15M-26MAY020830-30|2026-05-02 12:15:00+00:00,2026-05-02 12:15:48.125000+00:00,KXBTC15M-26MAY020830-30,yes,yes,True,47.0,train,0.4666829124704783,0.4666829124704783,v28_live_surface,0.4666829124704783,0.4666829124704783,-0.3317087529521743,-1.75,,,,
KXBTC15M-26MAY020845-45|2026-05-02 12:30:00+00:00,2026-05-02 12:30:34.452000+00:00,KXBTC15M-26MAY020845-45,no,no,True,41.0,train,0.522853912170858,0.4771460878291421,v28_live_surface,0.522853912170858,0.4771460878291421,11.285391217085795,-1.75,,,,
KXBTC15M-26MAY020900-00|2026-05-02 12:45:00+00:00,2026-05-02 12:45:35.848000+00:00,KXBTC15M-26MAY020900-00,no,no,True,53.0,train,0.5637719164264454,0.4362280835735546,v28_live_surface,0.5637719164264454,0.4362280835735546,3.37719164264454,-1.75,,,,
KXBTC15M-26MAY020915-15|2026-05-02 13:00:00+00:00,2026-05-02 13:00:37.481000+00:00,KXBTC15M-26MAY020915-15,no,yes,False,34.0,train,0.4835128765740071,0.5164871234259929,v28_live_surface,0.4835128765740071,0.5164871234259929,14.35128765740071,-1.75,,,,
KXBTC15M-26MAY020930-30|2026-05-02 13:15:00+00:00,2026-05-02 13:15:24.053000+00:00,KXBTC15M-26MAY020930-30,yes,no,False,32.0,train,0.3896979887667712,0.3896979887667712,v28_live_surface,0.3896979887667712,0.3896979887667712,6.9697988766771175,-1.75,,,,
KXBTC15M-26MAY020945-45|2026-05-02 13:30:00+00:00,2026-05-02 13:30:25.604000+00:00,KXBTC15M-26MAY020945-45,no,yes,False,49.0,train,0.5443110159444444,0.4556889840555556,v28_live_surface,0.5443110159444444,0.4556889840555556,5.431101594444442,-1.75,,,,
KXBTC15M-26MAY021000-00|2026-05-02 13:45:00+00:00,2026-05-02 13:45:26.694000+00:00,KXBTC15M-26MAY021000-00,yes,yes,True,50.0,train,0.5475893247353923,0.5475893247353923,v28_live_surface,0.5475893247353923,0.5475893247353923,4.758932473539232,-1.75,,,,
KXBTC15M-26MAY021015-15|2026-05-02 14:00:00+00:00,2026-05-02 14:00:44.866000+00:00,KXBTC15M-26MAY021015-15,yes,no,False,47.0,train,0.5220705662765591,0.5220705662765591,v28_live_surface,0.5220705662765591,0.5220705662765591,5.207056627655909,-1.75,,,,
KXBTC15M-26MAY021030-30|2026-05-02 14:15:00+00:00,2026-05-02 14:15:46.486000+00:00,KXBTC15M-26MAY021030-30,no,yes,False,54.0,train,0.5480138330269766,0.4519861669730234,v28_live_surface,0.5480138330269766,0.4519861669730234,0.8013833026976585,-1.75,,,,
KXBTC15M-26MAY021045-45|2026-05-02 14:30:00+00:00,2026-05-02 14:30:51.804000+00:00,KXBTC15M-26MAY021045-45,yes,no,False,44.0,train,0.5336470167038307,0.5336470167038307,v28_live_surface,0.5336470167038307,0.5336470167038307,9.364701670383077,-1.75,,,,
KXBTC15M-26MAY021100-00|2026-05-02 14:45:00+00:00,2026-05-02 14:45:37.805000+00:00,KXBTC15M-26MAY021100-00,no,yes,False,45.0,train,0.4634609441731583,0.5365390558268417,v28_live_surface,0.4634609441731583,0.5365390558268417,1.3460944173158325,-1.75,,,,
KXBTC15M-26MAY021115-15|2026-05-02 15:00:00+00:00,2026-05-02 15:00:25.612000+00:00,KXBTC15M-26MAY021115-15,no,yes,False,50.0,train,0.5212704691961241,0.478729530803876,v28_live_surface,0.5212704691961241,0.478729530803876,2.127046919612411,-1.75,,,,
KXBTC15M-26MAY021130-30|2026-05-02 15:15:00+00:00,2026-05-02 15:15:27.054000+00:00,KXBTC15M-26MAY021130-30,no,no,True,49.0,train,0.5029784871456384,0.4970215128543616,v28_live_surface,0.5029784871456384,0.4970215128543616,1.297848714563841,-1.75,,,,
KXBTC15M-26MAY021145-45|2026-05-02 15:30:00+00:00,2026-05-02 15:30:28.704000+00:00,KXBTC15M-26MAY021145-45,no,yes,False,47.0,train,0.461313632178111,0.538686367821889,v28_live_surface,0.461313632178111,0.538686367821889,-0.8686367821889007,-1.75,,,,
KXBTC15M-26MAY021200-00|2026-05-02 15:45:00+00:00,2026-05-02 15:45:44.882000+00:00,KXBTC15M-26MAY021200-00,yes,yes,True,41.0,train,0.459724150433452,0.459724150433452,v28_live_surface,0.459724150433452,0.459724150433452,4.972415043345201,-1.75,,,,
KXBTC15M-26MAY021300-00|2026-05-02 16:58:00+00:00,2026-05-02 16:58:37.708000+00:00,KXBTC15M-26MAY021300-00,no,no,True,42.0,train,0.4505414734909652,0.5494585265090348,v28_live_surface,0.4505414734909652,0.5494585265090348,3.0541473490965174,-1.75,,,,
KXBTC15M-26MAY021315-15|2026-05-02 17:00:00+00:00,2026-05-02 17:00:22.855000+00:00,KXBTC15M-26MAY021315-15,yes,no,False,48.0,train,0.4841230413113039,0.4841230413113039,v28_live_surface,0.4841230413113039,0.4841230413113039,0.41230413113039077,-1.75,,,,
KXBTC15M-26MAY021330-30|2026-05-02 17:15:00+00:00,2026-05-02 17:15:24.250000+00:00,KXBTC15M-26MAY021330-30,no,yes,False,44.0,train,0.5759849187702801,0.4240150812297199,v28_live_surface,0.5759849187702801,0.4240150812297199,13.59849187702801,-1.75,,,,
KXBTC15M-26MAY021345-45|2026-05-02 17:30:00+00:00,2026-05-02 17:30:40.416000+00:00,KXBTC15M-26MAY021345-45,no,no,True,55.0,train,0.6673612987517874,0.3326387012482125,v28_live_surface,0.6673612987517874,0.3326387012482125,11.736129875178733,-1.75,,,,
KXBTC15M-26MAY021400-00|2026-05-02 17:45:00+00:00,2026-05-02 17:45:41.588000+00:00,KXBTC15M-26MAY021400-00,no,no,True,49.0,train,0.5270179317671093,0.4729820682328907,v28_live_surface,0.5270179317671093,0.4729820682328907,3.701793176710929,-1.75,,,,
KXBTC15M-26MAY021415-15|2026-05-02 18:00:00+00:00,2026-05-02 18:00:27.930000+00:00,KXBTC15M-26MAY021415-15,yes,no,False,37.0,train,0.5022080676906748,0.5022080676906748,v28_live_surface,0.5022080676906748,0.5022080676906748,13.22080676906748,-1.75,,,,
KXBTC15M-26MAY021430-30|2026-05-02 18:15:00+00:00,2026-05-02 18:15:29.206000+00:00,KXBTC15M-26MAY021430-30,yes,yes,True,48.0,train,0.5169995814546392,0.5169995814546392,v28_live_surface,0.5169995814546392,0.5169995814546392,3.699958145463917,-1.75,,,,
KXBTC15M-26MAY021445-45|2026-05-02 18:30:00+00:00,2026-05-02 18:30:45.891000+00:00,KXBTC15M-26MAY021445-45,no,yes,False,35.0,train,0.4104934111219638,0.5895065888780362,v28_live_surface,0.4104934111219638,0.5895065888780362,6.04934111219638,-1.75,,,,
KXBTC15M-26MAY021500-00|2026-05-02 18:45:00+00:00,2026-05-02 18:45:47.602000+00:00,KXBTC15M-26MAY021500-00,no,yes,False,54.0,train,0.5418040882400426,0.4581959117599574,v28_live_surface,0.5418040882400426,0.4581959117599574,0.18040882400425318,-1.75,,,,
KXBTC15M-26MAY021515-15|2026-05-02 19:00:00+00:00,2026-05-02 19:00:34.132000+00:00,KXBTC15M-26MAY021515-15,no,yes,False,47.0,train,0.5349280012056394,0.4650719987943605,v28_live_surface,0.5349280012056394,0.4650719987943605,6.492800120563942,-1.75,,,,
KXBTC15M-26MAY021530-30|2026-05-02 19:15:00+00:00,2026-05-02 19:15:20.718000+00:00,KXBTC15M-26MAY021530-30,no,no,True,66.0,train,0.7894288963705195,0.2105711036294804,v28_live_surface,0.7894288963705195,0.2105711036294804,12.942889637051948,-1.75,,,,
KXBTC15M-26MAY021545-45|2026-05-02 19:30:00+00:00,2026-05-02 19:30:22.228000+00:00,KXBTC15M-26MAY021545-45,yes,yes,True,39.0,train,0.4370516067255072,0.4370516067255072,v28_live_surface,0.4370516067255072,0.4370516067255072,4.7051606725507185,-1.75,,,,
KXBTC15M-26MAY021600-00|2026-05-02 19:45:00+00:00,2026-05-02 19:45:38.779000+00:00,KXBTC15M-26MAY021600-00,yes,no,False,40.0,train,0.4611796520958285,0.4611796520958285,v28_live_surface,0.4611796520958285,0.4611796520958285,6.117965209582849,-1.75,,,,
KXBTC15M-26MAY021615-15|2026-05-02 20:00:00+00:00,2026-05-02 20:00:40.169000+00:00,KXBTC15M-26MAY021615-15,yes,no,False,55.0,train,0.7018503666418775,0.7018503666418775,v28_live_surface,0.7018503666418775,0.7018503666418775,15.185036664187749,-1.75,,,,
KXBTC15M-26MAY021630-30|2026-05-02 20:15:00+00:00,2026-05-02 20:15:26.683000+00:00,KXBTC15M-26MAY021630-30,no,no,True,52.0,train,0.534362484568093,0.465637515431907,v28_live_surface,0.534362484568093,0.465637515431907,1.4362484568092952,-1.75,,,,
KXBTC15M-26MAY021645-45|2026-05-02 20:30:00+00:00,2026-05-02 20:30:28.258000+00:00,KXBTC15M-26MAY021645-45,yes,yes,True,52.0,train,0.5315890471025929,0.5315890471025929,v28_live_surface,0.5315890471025929,0.5315890471025929,1.1589047102592929,-1.75,,,,
KXBTC15M-26MAY021700-00|2026-05-02 20:45:00+00:00,2026-05-02 20:45:29.952000+00:00,KXBTC15M-26MAY021700-00,yes,yes,True,51.0,train,0.560254506599006,0.560254506599006,v28_live_surface,0.560254506599006,0.560254506599006,5.025450659900599,-1.75,,,,
KXBTC15M-26MAY021715-15|2026-05-02 21:00:00+00:00,2026-05-02 21:00:46.672000+00:00,KXBTC15M-26MAY021715-15,no,no,True,26.0,train,0.4703431154893115,0.5296568845106885,v28_live_surface,0.4703431154893115,0.5296568845106885,21.03431154893115,-1.75,,,,
KXBTC15M-26MAY021730-30|2026-05-02 21:15:00+00:00,2026-05-02 21:15:48.436000+00:00,KXBTC15M-26MAY021730-30,no,yes,False,41.0,train,0.5057218599124296,0.4942781400875704,v28_live_surface,0.5057218599124296,0.4942781400875704,9.57218599124296,-1.75,,,,
KXBTC15M-26MAY021745-45|2026-05-02 21:30:00+00:00,2026-05-02 21:30:34.788000+00:00,KXBTC15M-26MAY021745-45,no,yes,False,42.0,train,0.4810346481862645,0.5189653518137355,v28_live_surface,0.4810346481862645,0.5189653518137355,6.103464818626449,-1.75,,,,
KXBTC15M-26MAY021800-00|2026-05-02 21:45:00+00:00,2026-05-02 21:45:21.338000+00:00,KXBTC15M-26MAY021800-00,no,no,True,40.0,train,0.4446711171177258,0.5553288828822742,v28_live_surface,0.4446711171177258,0.5553288828822742,4.467111711772574,-1.75,,,,
KXBTC15M-26MAY021815-15|2026-05-02 22:00:00+00:00,2026-05-02 22:00:22.914000+00:00,KXBTC15M-26MAY021815-15,no,yes,False,41.0,train,0.5399835622445255,0.4600164377554744,v28_live_surface,0.5399835622445255,0.4600164377554744,12.99835622445255,-1.75,,,,
KXBTC15M-26MAY021830-30|2026-05-02 22:15:00+00:00,2026-05-02 22:15:24.300000+00:00,KXBTC15M-26MAY021830-30,yes,no,False,47.0,train,0.5596501882175327,0.5596501882175327,v28_live_surface,0.5596501882175327,0.5596501882175327,8.965018821753262,-1.75,,,,
KXBTC15M-26MAY021845-45|2026-05-02 22:30:00+00:00,2026-05-02 22:30:40.424000+00:00,KXBTC15M-26MAY021845-45,no,yes,False,47.0,train,0.4763515125324316,0.5236484874675684,v28_live_surface,0.4763515125324316,0.5236484874675684,0.6351512532431585,-1.75,,,,
KXBTC15M-26MAY021900-00|2026-05-02 22:45:00+00:00,2026-05-02 22:45:41.413000+00:00,KXBTC15M-26MAY021900-00,no,yes,False,42.0,train,0.50571597896034,0.4942840210396599,v28_live_surface,0.50571597896034,0.4942840210396599,8.571597896034007,-1.75,,,,
KXBTC15M-26MAY021915-15|2026-05-02 23:00:00+00:00,2026-05-02 23:00:27.920000+00:00,KXBTC15M-26MAY021915-15,yes,no,False,40.0,train,0.5270719858153997,0.5270719858153997,v28_live_surface,0.5270719858153997,0.5270719858153997,12.70719858153997,-1.75,,,,
KXBTC15M-26MAY021930-30|2026-05-02 23:15:00+00:00,2026-05-02 23:15:29.033000+00:00,KXBTC15M-26MAY021930-30,no,yes,False,43.0,train,0.5460418569965815,0.4539581430034185,v28_live_surface,0.5460418569965815,0.4539581430034185,11.604185699658146,-1.75,,,,
KXBTC15M-26MAY021945-45|2026-05-02 23:30:00+00:00,2026-05-02 23:30:30.475000+00:00,KXBTC15M-26MAY021945-45,no,no,True,42.0,train,0.4859989485094907,0.5140010514905092,v28_live_surface,0.4859989485094907,0.5140010514905092,6.59989485094907,-1.75,,,,
