dataset,split,feature,bucket,rows,brier_delta,logloss_delta,candidate_brier,candidate_logloss,mean_p_yes,yes_rate
minute_bucket,train,abs_v35_d_sigma,"(0.5, 0.75]",316,0.0020373809909184915,0.006797873128632448,0.18513655216236768,0.557001734514025,0.4890717443865518,0.5
minute_bucket,train,abs_v35_d_sigma,"(0.75, 1.0]",231,-0.0006915820080131696,-0.0019021019284037322,0.10023646211899953,0.35312925797972333,0.4870692825392183,0.47186147186147187
minute_bucket,train,abs_v35_d_sigma,"(1.0, 1.5]",304,0.000394462308682092,0.0033149185921275692,0.07158503236678257,0.2696908675064349,0.5180738017408795,0.5131578947368421
minute_bucket,train,abs_v35_d_sigma,"(1.5, 2.0]",157,-0.00031287196327692973,-0.012028430240683952,0.06038833631991921,0.24761938319706778,0.549326495618233,0.5031847133757962
minute_bucket,train,abs_v35_d_sigma,"(2.0, inf]",514,0.00012170499985826241,0.003724206478292129,0.011465426815232908,0.05701637651215073,0.5734012000819357,0.566147859922179
minute_bucket,validation,abs_v35_d_sigma,"(-0.001, 0.25]",243,0.00014765779753231345,0.000314929615663595,0.24398391099389188,0.6805437237127935,0.49632711510094657,0.4897119341563786
minute_bucket,validation,abs_v35_d_sigma,"(0.25, 0.5]",149,-0.001088358067256906,-0.00241302175366509,0.21931344705752723,0.6295671279963931,0.48857951814842054,0.5570469798657718
minute_bucket,validation,abs_v35_d_sigma,"(0.5, 0.75]",102,-0.0009599292641424562,-0.0024901052116110822,0.20094043520258156,0.5900009914952244,0.44847563672146196,0.4215686274509804
minute_bucket,validation,abs_v35_d_sigma,"(0.75, 1.0]",63,0.0006706856523007731,0.004348011590669276,0.14475871666156237,0.4583488738567574,0.5558465684762088,0.5238095238095238
minute_bucket,validation,abs_v35_d_sigma,"(1.0, 1.5]",107,-0.0006708996254732869,-0.003441752855107838,0.0605403827068803,0.23780638076043142,0.4734974973446759,0.4766355140186916
minute_bucket,validation,abs_v35_d_sigma,"(1.5, 2.0]",79,-7.359212988145708e-05,0.0004918053674658196,0.05969138769179503,0.23974007672723746,0.4669845052416683,0.43037974683544306
minute_bucket,validation,abs_v35_d_sigma,"(2.0, inf]",239,-1.4078673655961577e-05,-0.00045146979003762855,0.008127448514736603,0.03837294224028349,0.6187411083407406,0.6108786610878661
minute_bucket,holdout,abs_v35_d_sigma,"(-0.001, 0.25]",288,0.00017725251574260414,0.0003644644889226889,0.24764523048957518,0.6884027434649128,0.49273989910529564,0.40625
minute_bucket,holdout,abs_v35_d_sigma,"(0.25, 0.5]",158,-0.0012149562432886007,-0.0026865969376553833,0.21851245772527714,0.6283354213853538,0.4820955775199514,0.37341772151898733
minute_bucket,holdout,abs_v35_d_sigma,"(0.5, 0.75]",103,-0.0003200420219195421,-0.0004341892842214534,0.18896441298773453,0.5656962380754806,0.47663727719028753,0.47572815533980584
minute_bucket,holdout,abs_v35_d_sigma,"(0.75, 1.0]",80,-0.00043072295079220335,9.690162369552224e-05,0.10311909339499592,0.36361858940717623,0.44714085827464717,0.375
minute_bucket,holdout,abs_v35_d_sigma,"(1.0, 1.5]",73,0.0005555647175183587,0.003096612139992072,0.10636029523665831,0.3661553686393007,0.39135302221069346,0.410958904109589
minute_bucket,holdout,abs_v35_d_sigma,"(1.5, 2.0]",48,3.8433513457669655e-05,0.0020951900898619757,0.0976747036315004,0.3762297126950882,0.3863925674764856,0.4791666666666667
minute_bucket,holdout,abs_v35_d_sigma,"(2.0, inf]",228,-2.376439228631358e-05,-0.0003456101626678233,0.0044650384220043665,0.02925835087650845,0.505670804412407,0.5087719298245614
minute_bucket,all,v35_h150_t102_antipersist3_anti_persistence_shift_dollars,"(-0.00101, 0.677]",612,0.00025357861652413466,0.001476275068257371,0.06152343188000366,0.20573784124825467,0.42086326205505786,0.40032679738562094
minute_bucket,all,v35_h150_t102_antipersist3_anti_persistence_shift_dollars,"(-0.748, -0.00101]",612,0.0008021031078091212,0.004651371076149324,0.07499816386793175,0.23475071500220687,0.5774107312589635,0.5604575163398693
minute_bucket,all,v35_h150_t102_antipersist3_anti_persistence_shift_dollars,"(-26.812, -6.676]",612,-8.5086099924081e-06,-0.0005191949333055446,0.1941648133123142,0.5704820300897487,0.6383805843659356,0.6356209150326797
minute_bucket,all,v35_h150_t102_antipersist3_anti_persistence_shift_dollars,"(-6.676, -0.748]",612,-0.00010166455097759819,-0.00047891578333741913,0.1405539961002968,0.4245977276378834,0.6249851929340832,0.6290849673202614
minute_bucket,all,v35_h150_t102_antipersist3_anti_persistence_shift_dollars,"(-920.275, -26.812]",613,-3.896550410414923e-05,-0.0004459248387483905,0.18487981566032488,0.543447550990847,0.6828533926824509,0.6818923327895595
minute_bucket,all,v35_h150_t102_antipersist3_anti_persistence_shift_dollars,"(0.677, 6.12]",612,3.0978774038348256e-05,0.0005368389995600298,0.14627281618371815,0.4450885364318725,0.38544509408751154,0.3709150326797386
minute_bucket,all,v35_h150_t102_antipersist3_anti_persistence_shift_dollars,"(25.647, 520.961]",613,-4.036041869437401e-05,-0.00046790319391065704,0.20315839994465235,0.5907867585497237,0.34936708658595245,0.3556280587275693
minute_bucket,all,v35_h150_t102_antipersist3_anti_persistence_shift_dollars,"(6.12, 25.647]",612,-9.789832076306793e-06,-0.00012530494807061476,0.18650255079144012,0.5409029798855411,0.37270194629824727,0.3366013071895425
minute_bucket,train,v35_h150_t102_antipersist3_anti_persistence_shift_dollars,"(-0.00101, 0.677]",384,0.0012837156472820105,0.0038470528792085568,0.07200224570826923,0.2429468072736344,0.43704423298089484,0.4140625
minute_bucket,train,v35_h150_t102_antipersist3_anti_persistence_shift_dollars,"(-0.748, -0.00101]",380,0.0013376164335115182,0.006886756696440011,0.08401047624113664,0.26229163744139994,0.5971837644992442,0.5815789473684211
minute_bucket,train,v35_h150_t102_antipersist3_anti_persistence_shift_dollars,"(-26.812, -6.676]",384,1.0512851355309882e-05,-0.0006997305387713704,0.20186458660272177,0.5966039749023729,0.6377759287205215,0.6302083333333334
minute_bucket,train,v35_h150_t102_antipersist3_anti_persistence_shift_dollars,"(-6.676, -0.748]",393,-0.00025088194605826786,-0.0010425626899332463,0.15037684364731432,0.4493383631181837,0.6197034411851173,0.6259541984732825
minute_bucket,train,v35_h150_t102_antipersist3_anti_persistence_shift_dollars,"(-920.275, -26.812]",321,3.897163155214267e-06,-0.00033263658124405016,0.17974480373455134,0.5336402377733074,0.6937373590130266,0.735202492211838
minute_bucket,train,v35_h150_t102_antipersist3_anti_persistence_shift_dollars,"(0.677, 6.12]",393,1.587971544114719e-05,0.0005421263961490341,0.1524951098002295,0.4566301627603331,0.37902675660313384,0.38676844783715014
minute_bucket,train,v35_h150_t102_antipersist3_anti_persistence_shift_dollars,"(25.647, 520.961]",320,0.0001017526397690538,0.00021955956328578718,0.1990878765659453,0.5788181098935451,0.3566232904373541,0.353125
minute_bucket,train,v35_h150_t102_antipersist3_anti_persistence_shift_dollars,"(6.12, 25.647]",363,8.40794733001915e-05,0.0001313089072042528,0.19463791414765774,0.5633992714492184,0.3772240219847393,0.35537190082644626
minute_bucket,validation,v35_h150_t102_antipersist3_anti_persistence_shift_dollars,"(-0.00101, 0.677]",136,-0.001060685311674664,-0.0018919175298487412,0.03657076449415938,0.12247888331898246,0.39844770805558666,0.3897058823529412
minute_bucket,validation,v35_h150_t102_antipersist3_anti_persistence_shift_dollars,"(-0.748, -0.00101]",134,-0.00043847829559785084,-0.0006511685095166864,0.060955851737853554,0.18721754481274788,0.5873615549052879,0.5895522388059702
minute_bucket,validation,v35_h150_t102_antipersist3_anti_persistence_shift_dollars,"(-26.812, -6.676]",129,-4.0994801358468225e-05,-0.00023815506035296252,0.1751838099198988,0.5165222991012894,0.662539133320619,0.7209302325581395
minute_bucket,validation,v35_h150_t102_antipersist3_anti_persistence_shift_dollars,"(-6.676, -0.748]",116,-0.00023763465941524509,-0.0007976516442513848,0.11509901655796284,0.3677863375372792,0.6390885457455187,0.6551724137931034
minute_bucket,validation,v35_h150_t102_antipersist3_anti_persistence_shift_dollars,"(-920.275, -26.812]",106,-0.00011994833003700633,-0.0015046915977787734,0.18162822526649644,0.5530478046411196,0.7005684606545658,0.6698113207547169
minute_bucket,validation,v35_h150_t102_antipersist3_anti_persistence_shift_dollars,"(0.677, 6.12]",130,0.0002036322347136188,0.0008685184961538805,0.13603082727715873,0.41242424060190436,0.4465348948505406,0.35384615384615387
minute_bucket,validation,v35_h150_t102_antipersist3_anti_persistence_shift_dollars,"(25.647, 520.961]",109,-0.00018478856717882297,-0.0013498555849336125,0.20940875758204616,0.6116345156622727,0.3328166383838072,0.41284403669724773
minute_bucket,validation,v35_h150_t102_antipersist3_anti_persistence_shift_dollars,"(6.12, 25.647]",122,-0.0001693557958985792,-0.00031855275304959463,0.2119947441848205,0.588888012010911,0.3977037381569381,0.3770491803278688
minute_bucket,holdout,v35_h150_t102_antipersist3_anti_persistence_shift_dollars,"(-0.00101, 0.677]",92,-0.00210329883538881,-0.0034400780411214527,0.05467232594979541,0.17350931216820237,0.3864613327986083,0.358695652173913
minute_bucket,holdout,v35_h150_t102_antipersist3_anti_persistence_shift_dollars,"(-0.748, -0.00101]",98,0.00042192804953992274,0.0032339605533816818,0.05925317533336661,0.1929537178439839,0.487133557790452,0.4387755102040816
minute_bucket,holdout,v35_h150_t102_antipersist3_anti_persistence_shift_dollars,"(-26.812, -6.676]",99,-3.995833192457776e-05,-0.00018513908595207962,0.18903184860630493,0.5394717118015018,0.609246593989015,0.5454545454545454
minute_bucket,holdout,v35_h150_t102_antipersist3_anti_persistence_shift_dollars,"(-6.676, -0.748]",103,0.0006208108747066399,0.0020306628007234484,0.13174233144915956,0.3941807519865451,0.6292545085769671,0.6116504854368932
minute_bucket,holdout,v35_h150_t102_antipersist3_anti_persistence_shift_dollars,"(-920.275, -26.812]",186,-6.678666884266105e-05,-3.805523768185548e-05,0.1955949092620406,0.5549019631193488,0.6539740894719193,0.5967741935483871
minute_bucket,holdout,v35_h150_t102_antipersist3_anti_persistence_shift_dollars,"(0.677, 6.12]",89,-0.00015453830302997185,2.9015612856009287e-05,0.13375705401027727,0.44183571969941066,0.32455444838151903,0.3258426966292135
minute_bucket,holdout,v35_h150_t102_antipersist3_anti_persistence_shift_dollars,"(25.647, 520.961]",184,-0.00020195558458296903,-0.0011410296704400524,0.20653491352459982,0.5992517696622744,0.34655194322500293,0.32608695652173914
minute_bucket,holdout,v35_h150_t102_antipersist3_anti_persistence_shift_dollars,"(6.12, 25.647]",127,-0.0001248095979451691,-0.0006731364225380232,0.13876094061585434,0.4305066983350686,0.3357591740072483,0.2440944881889764
minute_bucket,all,v35_h150_t102_antipersist3_anti_persistence_materiality_gate,"(-0.000665, 0.000342]",613,0.0017456521350790802,0.008559690709144835,0.048494831907335306,0.15609897740347586,0.49612515231829496,0.4893964110929853
minute_bucket,all,v35_h150_t102_antipersist3_anti_persistence_materiality_gate,"(0.000342, 0.000387]",612,-0.0006448710755836556,-0.0023163608414963344,0.08849592287446748,0.2851371761631982,0.4952148481239914,0.46568627450980393
minute_bucket,all,v35_h150_t102_antipersist3_anti_persistence_materiality_gate,"(0.000387, 0.000562]",612,-0.00018896817706612334,-0.0001490873257293801,0.12685517032729535,0.3943058873589665,0.4948852209748127,0.5032679738562091
minute_bucket,all,v35_h150_t102_antipersist3_anti_persistence_materiality_gate,"(0.000562, 0.00121]",612,8.690930470753311e-05,0.00011155500986043121,0.16201965392208315,0.47983428578319764,0.5130425452738516,0.48856209150326796
minute_bucket,all,v35_h150_t102_antipersist3_anti_persistence_materiality_gate,"(0.00121, 0.00508]",612,-1.7396536110186878e-05,-0.0004861715106880826,0.17957434763029284,0.5292597571057452,0.5126288385468842,0.49836601307189543
minute_bucket,all,v35_h150_t102_antipersist3_anti_persistence_materiality_gate,"(0.00508, 0.0585]",612,-2.554804853158177e-05,-0.0002255683293442834,0.19946935176033986,0.5792603985326111,0.5040712927352345,0.4820261437908497
minute_bucket,all,v35_h150_t102_antipersist3_anti_persistence_materiality_gate,"(0.0585, 0.958]",612,2.769266431126849e-05,-0.00019473786647361546,0.18860954284115888,0.5526722258405804,0.5136949387533382,0.5016339869281046
minute_bucket,all,v35_h150_t102_antipersist3_anti_persistence_materiality_gate,"(0.958, 1.0]",613,-9.891904214845426e-05,-0.0006864363764007564,0.19876519619584926,0.5798761818937989,0.5223668856354459,0.5415986949429038
minute_bucket,train,v35_h150_t102_antipersist3_anti_persistence_materiality_gate,"(-0.000665, 0.000342]",392,0.0029658061748785575,0.013518067836474329,0.05724307899506704,0.1849387092308244,0.5065619581832317,0.5076530612244898
minute_bucket,train,v35_h150_t102_antipersist3_anti_persistence_materiality_gate,"(0.000342, 0.000387]",378,-0.0003676614549374263,-0.0030601094221383573,0.10082194311413165,0.3254182879694006,0.5198921469808279,0.47883597883597884
minute_bucket,train,v35_h150_t102_antipersist3_anti_persistence_materiality_gate,"(0.000387, 0.000562]",382,-0.0002794094837811345,-0.00039967009286034916,0.14028448036003865,0.4276761503621183,0.5023907088418784,0.5392670157068062
minute_bucket,train,v35_h150_t102_antipersist3_anti_persistence_materiality_gate,"(0.000562, 0.00121]",398,5.500119886425736e-06,-0.00017179381715365372,0.163154400364417,0.47943601740429387,0.49368339269012523,0.46984924623115576
minute_bucket,train,v35_h150_t102_antipersist3_anti_persistence_materiality_gate,"(0.00121, 0.00508]",381,4.497597651856311e-05,-0.0003909092023463012,0.184891006400204,0.5462140941095937,0.5125357873288079,0.5065616797900262
minute_bucket,train,v35_h150_t102_antipersist3_anti_persistence_materiality_gate,"(0.00508, 0.0585]",369,2.401189771239487e-06,-0.00031193712584653976,0.2106707044053855,0.6131790958235889,0.5137929980412905,0.4959349593495935
minute_bucket,train,v35_h150_t102_antipersist3_anti_persistence_materiality_gate,"(0.0585, 0.958]",349,9.981729744143464e-05,0.00011913784424510965,0.18498712811445772,0.5435427963894127,0.527206822036873,0.5272206303724928
minute_bucket,train,v35_h150_t102_antipersist3_anti_persistence_materiality_gate,"(0.958, 1.0]",289,1.8415419040657133e-05,-0.00020358306863310638,0.1950232257357748,0.5722463560210689,0.5313201146097117,0.5709342560553633
minute_bucket,validation,v35_h150_t102_antipersist3_anti_persistence_materiality_gate,"(-0.000665, 0.000342]",130,-0.001574519018206856,-0.0026971571621175056,0.033595034773043424,0.10652631243603958,0.49477260774162257,0.49230769230769234
minute_bucket,validation,v35_h150_t102_antipersist3_anti_persistence_materiality_gate,"(0.000342, 0.000387]",136,-5.121030787660907e-06,9.852227516793377e-05,0.0602880198371113,0.19312944291687795,0.47609023506805587,0.47794117647058826
minute_bucket,validation,v35_h150_t102_antipersist3_anti_persistence_materiality_gate,"(0.000387, 0.000562]",138,5.454480403897788e-05,0.0006505846595570852,0.09457566874676447,0.31101557020711196,0.5054210176761803,0.45652173913043476
minute_bucket,validation,v35_h150_t102_antipersist3_anti_persistence_materiality_gate,"(0.000562, 0.00121]",109,-4.338628107300457e-05,-0.0006699360136662724,0.17474744986357116,0.5124149426057432,0.5822499086076586,0.5412844036697247
minute_bucket,validation,v35_h150_t102_antipersist3_anti_persistence_materiality_gate,"(0.00121, 0.00508]",128,-0.00017499540473081554,-0.0006172796875587583,0.19055318331482832,0.5490563442550944,0.5526988080798858,0.53125
minute_bucket,validation,v35_h150_t102_antipersist3_anti_persistence_materiality_gate,"(0.00508, 0.0585]",128,-3.160284029712912e-05,3.767732056647599e-05,0.19094062209652718,0.543635017898444,0.5219847659581431,0.5703125
minute_bucket,validation,v35_h150_t102_antipersist3_anti_persistence_materiality_gate,"(0.0585, 0.958]",129,-2.323340715218447e-05,-0.0006472987566935595,0.18399265479617644,0.546781757056443,0.5057143434566894,0.5581395348837209
minute_bucket,validation,v35_h150_t102_antipersist3_anti_persistence_materiality_gate,"(0.958, 1.0]",84,-0.0003676356921279711,-0.0026455972694761076,0.20816332373634858,0.6250338787557572,0.5300609490553481,0.5357142857142857
minute_bucket,holdout,v35_h150_t102_antipersist3_anti_persistence_materiality_gate,"(-0.000665, 0.000342]",91,0.0012327056111865256,0.003281738943770665,0.032095499699281514,0.10268437926552085,0.4530988105151327,0.4065934065934066
minute_bucket,holdout,v35_h150_t102_antipersist3_anti_persistence_materiality_gate,"(0.000342, 0.000387]",98,-0.002601924572486966,-0.002798882682146009,0.08009836330801215,0.2574513747219231,0.4265712604476958,0.3979591836734694
minute_bucket,holdout,v35_h150_t102_antipersist3_anti_persistence_materiality_gate,"(0.000387, 0.000562]",92,-0.0001787096143199135,-0.0003081320749198646,0.119513591909962,0.38068222757366127,0.44791743499646647,0.42391304347826086
minute_bucket,holdout,v35_h150_t102_antipersist3_anti_persistence_materiality_gate,"(0.000562, 0.00121]",105,0.0005307481086016808,0.0019968441023943684,0.1445057601918826,0.4475220878893528,0.5145791178923107,0.5047619047619047
minute_bucket,holdout,v35_h150_t102_antipersist3_anti_persistence_materiality_gate,"(0.00121, 0.00508]",103,-5.226325580062752e-05,-0.0006756190139765028,0.14626427035886858,0.4419435866826097,0.46317734741933914,0.42718446601941745
minute_bucket,holdout,v35_h150_t102_antipersist3_anti_persistence_materiality_gate,"(0.00508, 0.0585]",115,-0.00010848940146851449,-0.00024144100133749458,0.17302046715987193,0.5100782195830683,0.4529388246442182,0.3391304347826087
minute_bucket,holdout,v35_h150_t102_antipersist3_anti_persistence_materiality_gate,"(0.0585, 0.958]",134,-0.00011112848302946565,-0.0005765458381334909,0.20248865700102023,0.5821202956287238,0.4861863531362793,0.3805970149253731
minute_bucket,holdout,v35_h150_t102_antipersist3_anti_persistence_materiality_gate,"(0.958, 1.0]",240,-0.00014615846167084778,-0.0005821659219281683,0.1999818076523475,0.5732585699805256,0.5088927835486348,0.5083333333333333
minute_bucket,all,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(-0.0009665, 3.42e-05]",613,0.0017456521350790802,0.008559690709144835,0.048494831907335306,0.15609897740347586,0.49612515231829496,0.4893964110929853
minute_bucket,all,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(0.000121, 0.000508]",612,-1.7396536110186878e-05,-0.0004861715106880826,0.17957434763029284,0.5292597571057452,0.5126288385468842,0.49836601307189543
minute_bucket,all,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(0.000508, 0.00585]",612,-2.554804853158177e-05,-0.0002255683293442834,0.19946935176033986,0.5792603985326111,0.5040712927352345,0.4820261437908497
minute_bucket,all,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(0.00585, 0.0958]",612,2.769266431126849e-05,-0.00019473786647361546,0.18860954284115888,0.5526722258405804,0.5136949387533382,0.5016339869281046
minute_bucket,all,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(0.0958, 0.1]",613,-9.891904214845426e-05,-0.0006864363764007564,0.19876519619584926,0.5798761818937989,0.5223668856354459,0.5415986949429038
minute_bucket,all,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(3.42e-05, 3.87e-05]",612,-0.0006448710755836556,-0.0023163608414963344,0.08849592287446748,0.2851371761631982,0.4952148481239914,0.46568627450980393
minute_bucket,all,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(3.87e-05, 5.62e-05]",612,-0.00018896817706612334,-0.0001490873257293801,0.12685517032729535,0.3943058873589665,0.4948852209748127,0.5032679738562091
minute_bucket,all,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(5.62e-05, 0.000121]",612,8.690930470753311e-05,0.00011155500986043121,0.16201965392208315,0.47983428578319764,0.5130425452738516,0.48856209150326796
minute_bucket,train,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(-0.0009665, 3.42e-05]",392,0.0029658061748785575,0.013518067836474329,0.05724307899506704,0.1849387092308244,0.5065619581832317,0.5076530612244898
minute_bucket,train,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(0.000121, 0.000508]",381,4.497597651856311e-05,-0.0003909092023463012,0.184891006400204,0.5462140941095937,0.5125357873288079,0.5065616797900262
minute_bucket,train,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(0.000508, 0.00585]",369,2.401189771239487e-06,-0.00031193712584653976,0.2106707044053855,0.6131790958235889,0.5137929980412905,0.4959349593495935
minute_bucket,train,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(0.00585, 0.0958]",349,9.981729744143464e-05,0.00011913784424510965,0.18498712811445772,0.5435427963894127,0.527206822036873,0.5272206303724928
minute_bucket,train,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(0.0958, 0.1]",289,1.8415419040657133e-05,-0.00020358306863310638,0.1950232257357748,0.5722463560210689,0.5313201146097117,0.5709342560553633
minute_bucket,train,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(3.42e-05, 3.87e-05]",378,-0.0003676614549374263,-0.0030601094221383573,0.10082194311413165,0.3254182879694006,0.5198921469808279,0.47883597883597884
minute_bucket,train,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(3.87e-05, 5.62e-05]",382,-0.0002794094837811345,-0.00039967009286034916,0.14028448036003865,0.4276761503621183,0.5023907088418784,0.5392670157068062
minute_bucket,train,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(5.62e-05, 0.000121]",398,5.500119886425736e-06,-0.00017179381715365372,0.163154400364417,0.47943601740429387,0.49368339269012523,0.46984924623115576
minute_bucket,validation,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(-0.0009665, 3.42e-05]",130,-0.001574519018206856,-0.0026971571621175056,0.033595034773043424,0.10652631243603958,0.49477260774162257,0.49230769230769234
minute_bucket,validation,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(0.000121, 0.000508]",128,-0.00017499540473081554,-0.0006172796875587583,0.19055318331482832,0.5490563442550944,0.5526988080798858,0.53125
minute_bucket,validation,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(0.000508, 0.00585]",128,-3.160284029712912e-05,3.767732056647599e-05,0.19094062209652718,0.543635017898444,0.5219847659581431,0.5703125
minute_bucket,validation,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(0.00585, 0.0958]",129,-2.323340715218447e-05,-0.0006472987566935595,0.18399265479617644,0.546781757056443,0.5057143434566894,0.5581395348837209
minute_bucket,validation,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(0.0958, 0.1]",84,-0.0003676356921279711,-0.0026455972694761076,0.20816332373634858,0.6250338787557572,0.5300609490553481,0.5357142857142857
minute_bucket,validation,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(3.42e-05, 3.87e-05]",136,-5.121030787660907e-06,9.852227516793377e-05,0.0602880198371113,0.19312944291687795,0.47609023506805587,0.47794117647058826
minute_bucket,validation,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(3.87e-05, 5.62e-05]",138,5.454480403897788e-05,0.0006505846595570852,0.09457566874676447,0.31101557020711196,0.5054210176761803,0.45652173913043476
minute_bucket,validation,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(5.62e-05, 0.000121]",109,-4.338628107300457e-05,-0.0006699360136662724,0.17474744986357116,0.5124149426057432,0.5822499086076586,0.5412844036697247
minute_bucket,holdout,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(-0.0009665, 3.42e-05]",91,0.0012327056111865256,0.003281738943770665,0.032095499699281514,0.10268437926552085,0.4530988105151327,0.4065934065934066
minute_bucket,holdout,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(0.000121, 0.000508]",103,-5.226325580062752e-05,-0.0006756190139765028,0.14626427035886858,0.4419435866826097,0.46317734741933914,0.42718446601941745
minute_bucket,holdout,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(0.000508, 0.00585]",115,-0.00010848940146851449,-0.00024144100133749458,0.17302046715987193,0.5100782195830683,0.4529388246442182,0.3391304347826087
minute_bucket,holdout,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(0.00585, 0.0958]",134,-0.00011112848302946565,-0.0005765458381334909,0.20248865700102023,0.5821202956287238,0.4861863531362793,0.3805970149253731
minute_bucket,holdout,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(0.0958, 0.1]",240,-0.00014615846167084778,-0.0005821659219281683,0.1999818076523475,0.5732585699805256,0.5088927835486348,0.5083333333333333
minute_bucket,holdout,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(3.42e-05, 3.87e-05]",98,-0.002601924572486966,-0.002798882682146009,0.08009836330801215,0.2574513747219231,0.4265712604476958,0.3979591836734694
minute_bucket,holdout,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(3.87e-05, 5.62e-05]",92,-0.0001787096143199135,-0.0003081320749198646,0.119513591909962,0.38068222757366127,0.44791743499646647,0.42391304347826086
minute_bucket,holdout,v35_h150_t102_antipersist3_anti_persistence_logit_weight,"(5.62e-05, 0.000121]",105,0.0005307481086016808,0.0019968441023943684,0.1445057601918826,0.4475220878893528,0.5145791178923107,0.5047619047619047
minute_bucket,all,signed_velocity_dps_3m,"(-0.0533, 8.33e-05]",612,6.914237117466859e-05,0.0003447918383909787,0.16419110673173257,0.4777702267611552,0.4578946759752158,0.4477124183006536
minute_bucket,all,signed_velocity_dps_3m,"(-0.12, -0.0533]",611,4.666859626092923e-05,-0.0015973713375577736,0.16390872068117926,0.4853414905788114,0.42430767635581884,0.3829787234042553
minute_bucket,all,signed_velocity_dps_3m,"(-0.256, -0.12]",613,0.0001389188378148054,0.0024262917242944826,0.14854457998561896,0.44589033259223343,0.35048838294694523,0.3539967373572594
minute_bucket,all,signed_velocity_dps_3m,"(-3.35, -0.256]",613,-5.993866869849485e-06,0.00035446830110391625,0.12361381904259008,0.381005701395923,0.29439434699194866,0.27895595432300163
minute_bucket,all,signed_velocity_dps_3m,"(0.0584, 0.133]",612,9.45541177418685e-05,0.00024339279956869797,0.15647319497004197,0.46407345356834845,0.5840433756697322,0.565359477124183
minute_bucket,all,signed_velocity_dps_3m,"(0.133, 0.273]",612,-0.00022442286605342532,0.0012427810751273194,0.1522197548993494,0.4598102053303431,0.6657929146163059,0.6699346405228758
minute_bucket,all,signed_velocity_dps_3m,"(0.273, 2.981]",613,0.00011516174500794674,0.0002586784131358155,0.11723847504194948,0.3617719755210532,0.7613450602508963,0.766721044045677
minute_bucket,all,signed_velocity_dps_3m,"(8.33e-05, 0.0584]",612,0.0006528839153542021,0.0013451389629086652,0.1661299410650437,0.48083485178528584,0.513823047600938,0.5049019607843137
minute_bucket,train,signed_velocity_dps_3m,"(-0.0533, 8.33e-05]",413,0.0003971441975483825,0.001322721515240044,0.167953645629198,0.48826956101733554,0.46309530479991956,0.46973365617433416
minute_bucket,train,signed_velocity_dps_3m,"(-0.12, -0.0533]",383,0.0001705832532755691,-0.0026088095840411385,0.16231948614027214,0.4869262161619419,0.4153499705887572,0.3785900783289817
minute_bucket,train,signed_velocity_dps_3m,"(-0.256, -0.12]",381,0.0007617540356808783,0.005212177175196675,0.15049650891960456,0.4534469366544482,0.3463921592652028,0.3569553805774278
minute_bucket,train,signed_velocity_dps_3m,"(-3.35, -0.256]",284,0.0001465478842750806,0.0009849933307063963,0.12044440949023373,0.3683725766731153,0.3015910453032754,0.2746478873239437
minute_bucket,train,signed_velocity_dps_3m,"(0.0584, 0.133]",410,0.00014683987425972989,0.00012678776027114091,0.15704281522264313,0.4661280202153636,0.6085472594144621,0.6
minute_bucket,train,signed_velocity_dps_3m,"(0.133, 0.273]",369,-3.8922657800977145e-05,0.002725735804211926,0.1523789241720111,0.4638551719419995,0.6767838163794777,0.7100271002710027
minute_bucket,train,signed_velocity_dps_3m,"(0.273, 2.981]",281,8.242063577043601e-05,1.8094584995576035e-05,0.1114368359272619,0.357464469984266,0.790946633480192,0.8042704626334519
