entry_ts,market,side,qty,entry_trigger_cents,entry_fill_cents_assumed,entry_fill_cents_actual,entry_fill_cents_used,entry_fee_cents,total_fees_dollars,entry_notional_dollars,exit_ts,exit_trigger_cents,exit_fill_cents_assumed,exit_fill_cents_actual,exit_fill_cents_used,exit_fee_cents,exit_notional_dollars,outcome,resolution_source,result,gross_pnl_dollars,net_pnl_dollars,net_pnl_percent,gross_pnl_percent,market_status,market_result,settlement_ts,entry_dt_utc,trade_negative,settled_loss,feature_event_dt_utc,feature_market,feature_side,feature_p_side,feature_edge_cents,feature_raw_edge_cents,feature_net_edge_cents,feature_ask_cents,feature_fair_side_cents,feature_seconds_to_close,feature_d_sigma,feature_abs_d_sigma,feature_sigma_t_dollars,feature_btc_age_ms,feature_eligible_depth,feature_book_age_ms,feature_btc_price,feature_strike,feature_match_abs_diff_seconds,p_side,edge_cents,raw_edge_cents,net_edge_cents,ask_cents,fair_side_cents,seconds_to_close,d_sigma,abs_d_sigma,sigma_t_dollars,btc_age_ms,eligible_depth,book_age_ms,matched_v28_approval,split
2026-05-03 03:01:30,KXBTC15M-26MAY030315-15,yes,4,77,78,,78,0,0.0,3.14,2026-05-03 03:05:52,97.0,97.0,,97.0,0,3.88,exited_before_settlement,bot_exit_signal,,0.76,0.76,24.2038,24.2038,,,,2026-05-03 07:01:30+00:00,False,False,2026-05-03 07:01:30.814949+00:00,KXBTC15M-26MAY030315-15,yes,0.937653,13.265279,15.265279,13.265279,77.0,93.765279,809.188,-1.087882,1.087882,61.633497,16.0,479.28,375.0,78350.0,78282.95,0.814949,0.937653,13.265279,15.265279,13.265279,77.0,93.765279,809.188,-1.087882,1.087882,61.633497,16.0,479.28,375.0,True,train
2026-05-03 03:36:04,KXBTC15M-26MAY030345-45,no,2,65,65,,65,0,0.0,1.3,,,,,,0,,win,kalshi_api,no,0.7,0.7,53.8462,53.8462,finalized,no,2026-05-03T07:45:11.497924Z,2026-05-03 07:36:04+00:00,False,False,2026-05-03 07:36:04.112830+00:00,KXBTC15M-26MAY030345-45,no,0.944528,25.452796,27.452796,25.452796,65.0,94.452796,535.897,1.167277,1.167277,52.661007,0.0,618.75,657.0,78385.99,78404.25,0.11283,0.944528,25.452796,27.452796,25.452796,65.0,94.452796,535.897,1.167277,1.167277,52.661007,0.0,618.75,657.0,True,train
2026-05-03 07:47:21,KXBTC15M-26MAY030800-00,yes,4,87,74,,74,0,0.0,2.94,2026-05-03 07:52:05,54.0,54.0,,54.0,0,2.16,exited_before_settlement,bot_exit_signal,,-0.8,-0.8,-27.2109,-27.2109,,,,2026-05-03 11:47:21+00:00,True,False,2026-05-03 11:47:20.959771+00:00,KXBTC15M-26MAY030800-00,yes,0.964817,13.981746,15.981746,13.981746,79.0,96.481746,759.042,-1.500765,1.500765,71.923299,31.0,100.0,640.0,78817.62,78709.68,0.040229,0.964817,13.981746,15.981746,13.981746,79.0,96.481746,759.042,-1.500765,1.500765,71.923299,31.0,100.0,640.0,True,train
2026-05-03 08:00:47,KXBTC15M-26MAY030815-15,yes,2,64,64,,64,0,0.0,1.28,2026-05-03 08:02:50,82.0,82.0,,82.0,0,1.64,exited_before_settlement,bot_exit_signal,,0.36,0.36,28.125,28.125,,,,2026-05-03 12:00:47+00:00,False,False,2026-05-03 12:00:47.569849+00:00,KXBTC15M-26MAY030815-15,yes,0.864317,18.431687,20.431687,18.431687,64.0,86.431687,852.439,-0.82841,0.82841,84.813072,0.0,173.51,687.0,78695.64,78658.52,0.569849,0.864317,18.431687,20.431687,18.431687,64.0,86.431687,852.439,-0.82841,0.82841,84.813072,0.0,173.51,687.0,True,train
2026-05-03 08:04:05,KXBTC15M-26MAY030815-15,yes,2,88,88,,88,0,0.0,1.76,,,,,,0,,win,kalshi_api,yes,0.24,0.24,13.6364,13.6364,finalized,yes,2026-05-03T12:15:11.50091Z,2026-05-03 12:04:05+00:00,False,False,2026-05-03 12:04:05.391626+00:00,KXBTC15M-26MAY030815-15,yes,0.968841,5.884061,7.884061,5.884061,88.0,96.884061,654.62,-1.551263,1.551263,75.203223,16.0,154.8,469.0,78775.18,78658.52,0.391626,0.968841,5.884061,7.884061,5.884061,88.0,96.884061,654.62,-1.551263,1.551263,75.203223,16.0,154.8,469.0,True,train
2026-05-03 08:48:07,KXBTC15M-26MAY030900-00,yes,6,83,54,,54,0,0.0,3.2,,,,,,0,,loss,kalshi_api,no,-3.24,-3.24,-101.25,-101.25,finalized,no,2026-05-03T13:00:11.49883Z,2026-05-03 12:48:07+00:00,True,True,2026-05-03 12:48:07.479612+00:00,KXBTC15M-26MAY030900-00,yes,0.883783,2.378272,4.378272,2.378272,83.0,88.378272,712.535,-0.889451,0.889451,71.49354,1094.0,1703.0,719.0,78834.79,78753.4,0.479612,0.883783,2.378272,4.378272,2.378272,83.0,88.378272,712.535,-0.889451,0.889451,71.49354,1094.0,1703.0,719.0,True,validation
2026-05-03 09:12:05,KXBTC15M-26MAY030915-15,yes,2,69,69,,69,0,0.0,1.38,,,,,,0,,win,kalshi_api,yes,0.62,0.62,44.9275,44.9275,finalized,yes,2026-05-03T13:15:11.500863Z,2026-05-03 13:12:05+00:00,False,False,2026-05-03 13:12:05.412431+00:00,KXBTC15M-26MAY030915-15,yes,0.929876,20.487582,22.487582,20.487582,69.0,92.987582,174.599,-1.133778,1.133778,34.398282,31.0,993.46,734.0,78771.1,78742.29,0.412431,0.929876,20.487582,22.487582,20.487582,69.0,92.987582,174.599,-1.133778,1.133778,34.398282,31.0,993.46,734.0,True,validation
2026-05-03 09:34:23,KXBTC15M-26MAY030945-45,yes,2,72,72,,72,0,0.0,1.44,2026-05-03 09:40:43,97.0,97.0,,97.0,0,1.94,exited_before_settlement,bot_exit_signal,,0.5,0.5,34.7222,34.7222,,,,2026-05-03 13:34:23+00:00,False,False,2026-05-03 13:34:23.137371+00:00,KXBTC15M-26MAY030945-45,yes,0.894878,13.987774,15.987774,13.987774,72.0,89.487774,636.873,-0.940301,0.940301,66.202216,31.0,3.0,203.0,78687.73,78625.48,0.137371,0.894878,13.987774,15.987774,13.987774,72.0,89.487774,636.873,-0.940301,0.940301,66.202216,31.0,3.0,203.0,True,validation
2026-05-03 09:50:36,KXBTC15M-26MAY031000-00,yes,2,79,79,,79,0,0.0,1.58,,,,,,0,,win,kalshi_api,yes,0.42,0.42,26.5823,26.5823,finalized,yes,2026-05-03T14:00:11.493185Z,2026-05-03 13:50:36+00:00,False,False,2026-05-03 13:50:36.657515+00:00,KXBTC15M-26MAY031000-00,yes,0.874634,4.963412,6.963412,4.963412,79.0,87.463412,563.352,-0.850942,0.850942,65.445118,0.0,102.0,891.0,78636.57,78594.85,0.657515,0.874634,4.963412,6.963412,4.963412,79.0,87.463412,563.352,-0.850942,0.850942,65.445118,0.0,102.0,891.0,True,validation
2026-05-03 10:02:35,KXBTC15M-26MAY031015-15,yes,4,73,74,,74,0,0.0,2.96,2026-05-03 10:12:00,97.0,97.0,,97.0,0,3.88,exited_before_settlement,bot_exit_signal,,0.92,0.92,31.0811,31.0811,,,,2026-05-03 14:02:35+00:00,False,False,2026-05-03 14:02:35.322452+00:00,KXBTC15M-26MAY031015-15,yes,0.886682,12.168184,14.168184,12.168184,73.0,88.668184,744.688,-0.921224,0.921224,77.093061,0.0,95.0,516.0,78740.63,78669.61,0.322452,0.886682,12.168184,14.168184,12.168184,73.0,88.668184,744.688,-0.921224,0.921224,77.093061,0.0,95.0,516.0,True,validation
2026-05-03 10:52:33,KXBTC15M-26MAY031100-00,yes,2,74,74,,74,0,0.0,1.48,2026-05-03 10:53:41,92.0,92.0,,92.0,0,1.84,exited_before_settlement,bot_exit_signal,,0.36,0.36,24.3243,24.3243,,,,2026-05-03 14:52:33+00:00,False,False,2026-05-03 14:52:33.180660+00:00,KXBTC15M-26MAY031100-00,yes,0.883459,10.84585,12.84585,10.84585,74.0,88.34585,446.832,-0.900088,0.900088,57.47214,16.0,3.0,531.0,78754.58,78702.85,0.18066,0.883459,10.84585,12.84585,10.84585,74.0,88.34585,446.832,-0.900088,0.900088,57.47214,16.0,3.0,531.0,True,validation
2026-05-03 10:54:27,KXBTC15M-26MAY031100-00,yes,2,89,89,,89,0,0.0,1.78,2026-05-03 10:57:06,96.0,96.0,,96.0,0,1.92,exited_before_settlement,bot_exit_signal,,0.14,0.14,7.8652,7.8652,,,,2026-05-03 14:54:27+00:00,False,False,2026-05-03 14:54:27.437014+00:00,KXBTC15M-26MAY031100-00,yes,0.942129,2.212888,4.212888,2.212888,89.0,94.212888,332.573,-1.262644,1.262644,49.348812,0.0,1333.92,796.0,78765.16,78702.85,0.437014,0.942129,2.212888,4.212888,2.212888,89.0,94.212888,332.573,-1.262644,1.262644,49.348812,0.0,1333.92,796.0,True,validation
2026-05-03 11:05:20,KXBTC15M-26MAY031115-15,yes,4,77,78,,78,0,0.0,3.12,2026-05-03 11:09:11,76.0,76.0,,76.0,0,3.04,exited_before_settlement,bot_exit_signal,,-0.08,-0.08,-2.5641,-2.5641,,,,2026-05-03 15:05:20+00:00,True,False,2026-05-03 15:05:20.570901+00:00,KXBTC15M-26MAY031115-15,yes,0.888596,8.359595,10.359595,8.359595,77.0,88.859595,579.44,-0.942103,0.942103,66.383371,0.0,2285.27,953.0,78803.14,78740.6,0.570901,0.888596,8.359595,10.359595,8.359595,77.0,88.859595,579.44,-0.942103,0.942103,66.383371,0.0,2285.27,953.0,True,validation
2026-05-03 14:48:47,KXBTC15M-26MAY031500-00,yes,2,73,73,,73,0,0.0,1.46,2026-05-03 14:49:30,75.0,75.0,,75.0,0,1.5,exited_before_settlement,bot_exit_signal,,0.04,0.04,2.7397,2.7397,,,,2026-05-03 18:48:47+00:00,False,False,2026-05-03 18:48:47.154033+00:00,KXBTC15M-26MAY031500-00,yes,0.875182,11.018201,13.018201,11.018201,73.0,87.518201,672.857,-0.86721,0.86721,56.652936,0.0,1465.44,859.0,78738.31,78689.18,0.154033,0.875182,11.018201,13.018201,11.018201,73.0,87.518201,672.857,-0.86721,0.86721,56.652936,0.0,1465.44,859.0,True,validation
2026-05-03 15:07:21,KXBTC15M-26MAY031515-15,yes,2,63,63,,63,0,0.0,1.26,2026-05-03 15:08:00,77.0,77.0,,77.0,0,1.54,exited_before_settlement,bot_exit_signal,,0.28,0.28,22.2222,22.2222,,,,2026-05-03 19:07:21+00:00,False,False,2026-05-03 19:07:21.478454+00:00,KXBTC15M-26MAY031515-15,yes,0.854803,18.480346,20.480346,18.480346,63.0,85.480346,458.532,-0.79167,0.79167,46.395595,31.0,135.92,547.0,78769.29,78732.56,0.478454,0.854803,18.480346,20.480346,18.480346,63.0,85.480346,458.532,-0.79167,0.79167,46.395595,31.0,135.92,547.0,True,validation
2026-05-03 15:08:01,KXBTC15M-26MAY031515-15,yes,2,78,78,,78,0,0.0,1.56,2026-05-03 15:08:44,59.0,59.0,,59.0,0,1.18,exited_before_settlement,bot_exit_signal,,-0.38,-0.38,-24.359,-24.359,,,,2026-05-03 19:08:01+00:00,True,False,2026-05-03 19:08:01.221454+00:00,KXBTC15M-26MAY031515-15,yes,0.903977,8.897739,10.897739,8.897739,78.0,90.397739,418.78,-0.979275,0.979275,44.338933,0.0,249.0,297.0,78775.98,78732.56,0.221454,0.903977,8.897739,10.897739,8.897739,78.0,90.397739,418.78,-0.979275,0.979275,44.338933,0.0,249.0,297.0,True,validation
2026-05-03 15:24:19,KXBTC15M-26MAY031530-30,yes,2,61,61,,61,0,0.0,1.22,2026-05-03 15:25:05,41.0,41.0,,41.0,0,0.82,exited_before_settlement,bot_exit_signal,,-0.4,-0.4,-32.7869,-32.7869,,,,2026-05-03 19:24:19+00:00,True,False,2026-05-03 19:24:19.116346+00:00,KXBTC15M-26MAY031530-30,yes,0.856338,20.633832,22.633832,20.633832,61.0,85.633832,340.895,-0.795673,0.795673,40.003881,0.0,476.42,406.0,78700.87,78693.1,0.116346,0.856338,20.633832,22.633832,20.633832,61.0,85.633832,340.895,-0.795673,0.795673,40.003881,0.0,476.42,406.0,True,validation
2026-05-03 15:25:49,KXBTC15M-26MAY031530-30,yes,2,55,55,,55,0,0.0,1.1,2026-05-03 15:26:31,54.0,54.0,,54.0,0,1.08,exited_before_settlement,bot_exit_signal,,-0.02,-0.02,-1.8182,-1.8182,,,,2026-05-03 19:25:49+00:00,True,False,2026-05-03 19:25:49.071025+00:00,KXBTC15M-26MAY031530-30,yes,0.874984,28.498384,30.498384,28.498384,55.0,87.498384,250.947,-0.850454,0.850454,34.322855,16.0,765.7,375.0,78722.29,78693.1,0.071025,0.874984,28.498384,30.498384,28.498384,55.0,87.498384,250.947,-0.850454,0.850454,34.322855,16.0,765.7,375.0,True,validation
2026-05-03 15:26:32,KXBTC15M-26MAY031530-30,yes,2,55,55,,55,0,0.0,1.1,2026-05-03 15:28:04,46.0,46.0,,46.0,0,0.92,exited_before_settlement,bot_exit_signal,,-0.18,-0.18,-16.3636,-16.3636,,,,2026-05-03 19:26:32+00:00,True,False,2026-05-03 19:26:32.363194+00:00,KXBTC15M-26MAY031530-30,yes,0.86591,27.590974,29.590974,27.590974,55.0,86.590974,207.637,-0.825091,0.825091,31.220818,31.0,681.68,671.0,78718.86,78693.1,0.363194,0.86591,27.590974,29.590974,27.590974,55.0,86.590974,207.637,-0.825091,0.825091,31.220818,31.0,681.68,671.0,True,validation
2026-05-03 15:28:24,KXBTC15M-26MAY031530-30,yes,2,28,28,,28,0,0.0,0.56,,,,,,0,,loss,kalshi_api,no,-0.56,-0.56,-100.0,-100.0,finalized,no,2026-05-03T19:30:11.508532Z,2026-05-03 19:28:24+00:00,True,True,2026-05-03 19:28:24.380320+00:00,KXBTC15M-26MAY031530-30,yes,0.896672,58.167229,60.167229,58.167229,28.0,89.667229,95.621,-0.941615,0.941615,21.186999,0.0,537.35,687.0,78713.05,78693.1,0.38032,0.896672,58.167229,60.167229,58.167229,28.0,89.667229,95.621,-0.941615,0.941615,21.186999,0.0,537.35,687.0,True,validation
2026-05-03 15:32:23,KXBTC15M-26MAY031545-45,yes,2,77,77,,77,0,0.0,1.54,,,,,,0,,win,kalshi_api,yes,0.46,0.46,29.8701,29.8701,finalized,yes,2026-05-03T19:45:11.497727Z,2026-05-03 19:32:23+00:00,False,False,2026-05-03 19:32:23.867697+00:00,KXBTC15M-26MAY031545-45,yes,0.871719,6.671937,8.671937,6.671937,77.0,87.171937,756.148,-0.835861,0.835861,59.579316,15.0,94.64,250.0,78731.39,78681.59,0.867697,0.871719,6.671937,8.671937,6.671937,77.0,87.171937,756.148,-0.835861,0.835861,59.579316,15.0,94.64,250.0,True,validation
2026-05-03 16:31:24,KXBTC15M-26MAY031645-45,yes,2,74,74,,74,0,0.0,1.48,2026-05-03 16:31:55,69.0,69.0,,69.0,0,1.38,exited_before_settlement,bot_exit_signal,,-0.1,-0.1,-6.7568,-6.7568,,,,2026-05-03 20:31:24+00:00,True,False,2026-05-03 20:31:24.267109+00:00,KXBTC15M-26MAY031645-45,yes,0.854788,7.978794,9.978794,7.978794,74.0,85.478794,815.745,-0.886468,0.886468,73.888736,0.0,33.36,218.0,78957.2,78891.7,0.267109,0.854788,7.978794,9.978794,7.978794,74.0,85.478794,815.745,-0.886468,0.886468,73.888736,0.0,33.36,218.0,True,validation
2026-05-03 16:48:14,KXBTC15M-26MAY031700-00,no,2,85,85,,85,0,0.0,1.7,2026-05-03 17:00:06,100.0,100.0,,100.0,0,2.0,exited_before_settlement,bot_exit_signal_heartbeat_confirmed,,0.3,0.3,17.6471,17.6471,,,,2026-05-03 20:48:14+00:00,False,False,2026-05-03 20:48:14.355822+00:00,KXBTC15M-26MAY031700-00,no,0.89075,3.07503,5.07503,3.07503,83.0,89.07503,705.647,1.050925,1.050925,90.663028,32.0,2.0,141.0,78915.0,79010.28,0.355822,0.89075,3.07503,5.07503,3.07503,83.0,89.07503,705.647,1.050925,1.050925,90.663028,32.0,2.0,141.0,True,validation
2026-05-03 17:07:10,KXBTC15M-26MAY031715-15,yes,2,81,81,,81,0,0.0,1.62,2026-05-03 17:10:05,97.0,97.0,,97.0,0,1.94,exited_before_settlement,bot_exit_signal,,0.32,0.32,19.7531,19.7531,,,,2026-05-03 21:07:10+00:00,False,False,2026-05-03 21:07:10.573488+00:00,KXBTC15M-26MAY031715-15,yes,0.86548,2.04805,4.04805,2.04805,81.0,86.54805,469.437,-0.933243,0.933243,59.502177,0.0,26.07,937.0,78966.73,78911.2,0.573488,0.86548,2.04805,4.04805,2.04805,81.0,86.54805,469.437,-0.933243,0.933243,59.502177,0.0,26.07,937.0,True,validation
2026-05-03 17:22:06,KXBTC15M-26MAY031730-30,no,2,75,75,,75,0,0.0,1.5,2026-05-03 17:24:27,91.0,91.0,,91.0,0,1.82,exited_before_settlement,bot_exit_signal,,0.32,0.32,21.3333,21.3333,,,,2026-05-03 21:22:06+00:00,False,False,2026-05-03 21:22:06.968778+00:00,KXBTC15M-26MAY031730-30,no,0.852375,6.737487,8.737487,6.737487,75.0,85.237487,473.044,0.872902,0.872902,51.953116,219.0,1578.86,531.0,78980.22,79012.99,0.968778,0.852375,6.737487,8.737487,6.737487,75.0,85.237487,473.044,0.872902,0.872902,51.953116,219.0,1578.86,531.0,True,validation
2026-05-03 17:37:19,KXBTC15M-26MAY031745-45,no,2,81,81,,81,0,0.0,1.62,2026-05-03 17:45:11,98.0,98.0,,98.0,0,1.96,exited_before_settlement,bot_exit_signal_heartbeat_confirmed,,0.34,0.34,20.9877,20.9877,,,,2026-05-03 21:37:19+00:00,False,False,2026-05-03 21:37:19.983813+00:00,KXBTC15M-26MAY031745-45,no,0.899248,5.42478,7.42478,5.42478,81.0,89.92478,460.029,1.092391,1.092391,48.45333,47.0,1291.12,297.0,78868.79,78921.72,0.983813,0.899248,5.42478,7.42478,5.42478,81.0,89.92478,460.029,1.092391,1.092391,48.45333,47.0,1291.12,297.0,True,validation
2026-05-03 17:53:26,KXBTC15M-26MAY031800-00,yes,2,78,78,,78,0,0.0,1.56,2026-05-03 18:00:12,100.0,100.0,,100.0,0,2.0,exited_before_settlement,bot_exit_signal_heartbeat_confirmed,,0.44,0.44,28.2051,28.2051,,,,2026-05-03 21:53:26+00:00,False,False,2026-05-03 21:53:26.815475+00:00,KXBTC15M-26MAY031800-00,yes,0.850755,3.575505,5.575505,3.575505,78.0,85.075505,393.187,-0.831191,0.831191,55.005411,844.0,337.0,922.0,78731.77,78686.05,0.815475,0.850755,3.575505,5.575505,3.575505,78.0,85.075505,393.187,-0.831191,0.831191,55.005411,844.0,337.0,922.0,True,validation
2026-05-03 18:00:33,KXBTC15M-26MAY031815-15,yes,2,79,79,,79,0,0.0,1.58,2026-05-03 18:01:23,67.0,67.0,,67.0,0,1.34,exited_before_settlement,bot_exit_signal,,-0.24,-0.24,-15.1899,-15.1899,,,,2026-05-03 22:00:33+00:00,True,False,2026-05-03 22:00:33.046297+00:00,KXBTC15M-26MAY031815-15,yes,0.934938,10.993814,12.993814,10.993814,79.0,93.493814,866.955,-1.354382,1.354382,83.004628,250.0,105.0,0.0,78943.24,78830.82,0.046297,0.934938,10.993814,12.993814,10.993814,79.0,93.493814,866.955,-1.354382,1.354382,83.004628,250.0,105.0,0.0,True,validation
2026-05-03 18:01:24,KXBTC15M-26MAY031815-15,yes,6,71,81,,81,0,0.0,4.86,,,,,,0,,win,kalshi_api,yes,1.14,1.14,23.4568,23.4568,finalized,yes,2026-05-03T22:15:11.605456Z,2026-05-03 22:01:24+00:00,False,False,2026-05-03 22:01:24.986382+00:00,KXBTC15M-26MAY031815-15,yes,0.856168,11.11679,13.11679,11.11679,71.0,85.61679,815.016,-0.905682,0.905682,93.686293,0.0,404.37,937.0,78915.67,78830.82,0.986382,0.856168,11.11679,13.11679,11.11679,71.0,85.61679,815.016,-0.905682,0.905682,93.686293,0.0,404.37,937.0,True,validation
2026-05-03 18:16:05,KXBTC15M-26MAY031830-30,yes,2,72,72,,72,0,0.0,1.44,2026-05-03 18:16:35,37.0,37.0,,37.0,0,0.74,exited_before_settlement,bot_exit_signal,,-0.7,-0.7,-48.6111,-48.6111,,,,2026-05-03 22:16:05+00:00,True,False,2026-05-03 22:16:05.388366+00:00,KXBTC15M-26MAY031830-30,yes,0.852673,9.767254,11.767254,9.767254,72.0,85.267254,834.613,-0.906018,0.906018,132.204894,0.0,194.18,813.0,79410.46,79290.68,0.388366,0.852673,9.767254,11.767254,9.767254,72.0,85.267254,834.613,-0.906018,0.906018,132.204894,0.0,194.18,813.0,True,validation
2026-05-03 18:16:47,KXBTC15M-26MAY031830-30,no,4,72,78,,78,0,0.0,3.12,2026-05-03 18:19:43,70.0,70.0,,70.0,0,2.8,exited_before_settlement,bot_exit_signal,,-0.32,-0.32,-10.2564,-10.2564,,,,2026-05-03 22:16:47+00:00,True,False,2026-05-03 22:16:47.355524+00:00,KXBTC15M-26MAY031830-30,no,0.853828,12.882755,14.882755,12.882755,69.0,85.382755,792.654,0.865273,0.865273,130.201709,0.0,68.0,781.0,79178.02,79290.68,0.355524,0.853828,12.882755,14.882755,12.882755,69.0,85.382755,792.654,0.865273,0.865273,130.201709,0.0,68.0,781.0,True,validation
2026-05-03 18:20:20,KXBTC15M-26MAY031830-30,no,2,79,79,,79,0,0.0,1.58,2026-05-03 18:20:59,77.0,77.0,,77.0,0,1.54,exited_before_settlement,bot_exit_signal,,-0.04,-0.04,-2.5316,-2.5316,,,,2026-05-03 22:20:20+00:00,True,False,2026-05-03 22:20:20.021955+00:00,KXBTC15M-26MAY031830-30,no,0.857806,3.280576,5.280576,3.280576,79.0,85.780576,579.988,0.893137,0.893137,129.319402,16.0,905.0,438.0,79175.18,79290.68,0.021955,0.857806,3.280576,5.280576,3.280576,79.0,85.780576,579.988,0.893137,0.893137,129.319402,16.0,905.0,438.0,True,validation
2026-05-03 18:21:06,KXBTC15M-26MAY031830-30,no,2,80,80,,80,0,0.0,1.6,,,,,,0,,win,kalshi_api,no,0.4,0.4,25.0,25.0,finalized,no,2026-05-03T22:30:11.505222Z,2026-05-03 22:21:06+00:00,False,False,2026-05-03 22:21:06.018569+00:00,KXBTC15M-26MAY031830-30,no,0.855824,3.082362,5.082362,3.082362,79.0,85.582362,533.983,0.882877,0.882877,125.170379,63.0,204.26,438.0,79180.17,79290.68,0.018569,0.855824,3.082362,5.082362,3.082362,79.0,85.582362,533.983,0.882877,0.882877,125.170379,63.0,204.26,438.0,True,validation
2026-05-03 18:51:53,KXBTC15M-26MAY031900-00,no,2,79,79,,79,0,0.0,1.58,2026-05-03 18:54:08,76.0,76.0,,76.0,0,1.52,exited_before_settlement,bot_exit_signal,,-0.06,-0.06,-3.7975,-3.7975,,,,2026-05-03 22:51:53+00:00,True,False,2026-05-03 22:51:53.415252+00:00,KXBTC15M-26MAY031900-00,no,0.85833,3.333048,5.333048,3.333048,79.0,85.833048,486.596,0.904857,0.904857,92.567066,0.0,952.58,782.0,79192.38,79276.14,0.415252,0.85833,3.333048,5.333048,3.333048,79.0,85.833048,486.596,0.904857,0.904857,92.567066,0.0,952.58,782.0,True,validation
2026-05-03 18:54:13,KXBTC15M-26MAY031900-00,no,2,86,86,,86,0,0.0,1.72,2026-05-03 18:56:16,96.0,96.0,,96.0,0,1.92,exited_before_settlement,bot_exit_signal,,0.2,0.2,11.6279,11.6279,,,,2026-05-03 22:54:13+00:00,False,False,2026-05-03 22:54:13.232529+00:00,KXBTC15M-26MAY031900-00,no,0.914204,2.420408,4.420408,2.420408,86.0,91.420408,346.778,1.175414,1.175414,76.687901,0.0,2614.35,610.0,79186.0,79276.14,0.232529,0.914204,2.420408,4.420408,2.420408,86.0,91.420408,346.778,1.175414,1.175414,76.687901,0.0,2614.35,610.0,True,validation
2026-05-03 19:03:56,KXBTC15M-26MAY031915-15,yes,2,82,82,,82,0,0.0,1.64,2026-05-03 19:04:26,70.0,70.0,,70.0,0,1.4,exited_before_settlement,bot_exit_signal,,-0.24,-0.24,-14.6341,-14.6341,,,,2026-05-03 23:03:56+00:00,True,False,2026-05-03 23:03:56.000977+00:00,KXBTC15M-26MAY031915-15,yes,0.876628,2.162812,4.162812,2.162812,82.0,87.662812,664.001,-0.994547,0.994547,106.329844,62.0,5.0,718.0,79280.06,79174.31,0.000977,0.876628,2.162812,4.162812,2.162812,82.0,87.662812,664.001,-0.994547,0.994547,106.329844,62.0,5.0,718.0,True,validation
2026-05-03 20:01:15,KXBTC15M-26MAY032015-15,no,2,73,73,,73,0,0.0,1.46,2026-05-03 20:01:46,66.0,66.0,,66.0,0,1.32,exited_before_settlement,bot_exit_signal,,-0.14,-0.14,-9.589,-9.589,,,,2026-05-04 00:01:15+00:00,True,False,2026-05-04 00:01:15.825373+00:00,KXBTC15M-26MAY032015-15,no,0.851332,10.63321,12.63321,10.63321,71.0,85.13321,824.185,0.905914,0.905914,119.691323,15.0,41.0,93.0,78445.53,78553.96,0.825373,0.851332,10.63321,12.63321,10.63321,71.0,85.13321,824.185,0.905914,0.905914,119.691323,15.0,41.0,93.0,True,validation
2026-05-03 20:04:04,KXBTC15M-26MAY032015-15,no,2,79,79,,79,0,0.0,1.58,2026-05-03 20:04:34,73.0,73.0,,73.0,0,1.46,exited_before_settlement,bot_exit_signal,,-0.12,-0.12,-7.5949,-7.5949,,,,2026-05-04 00:04:04+00:00,True,False,2026-05-04 00:04:04.188461+00:00,KXBTC15M-26MAY032015-15,no,0.853263,2.826295,4.826295,2.826295,79.0,85.326295,655.821,0.91826,0.91826,107.213597,234.0,8.32,468.0,78455.51,78553.96,0.188461,0.853263,2.826295,4.826295,2.826295,79.0,85.326295,655.821,0.91826,0.91826,107.213597,234.0,8.32,468.0,True,validation
2026-05-03 20:17:34,KXBTC15M-26MAY032030-30,no,2,75,75,,75,0,0.0,1.5,2026-05-03 20:18:35,70.0,70.0,,70.0,0,1.4,exited_before_settlement,bot_exit_signal,,-0.1,-0.1,-6.6667,-6.6667,,,,2026-05-04 00:17:34+00:00,True,False,2026-05-04 00:17:34.008062+00:00,KXBTC15M-26MAY032030-30,no,0.866558,9.155814,11.155814,9.155814,74.0,86.655814,745.993,0.963853,0.963853,114.934515,110.0,2256.62,860.0,78377.04,78487.82,0.008062,0.866558,9.155814,11.155814,9.155814,74.0,86.655814,745.993,0.963853,0.963853,114.934515,110.0,2256.62,860.0,True,validation
2026-05-03 20:20:35,KXBTC15M-26MAY032030-30,no,2,80,80,,80,0,0.0,1.6,2026-05-03 20:28:20,99.0,99.0,,99.0,0,1.98,exited_before_settlement,bot_exit_signal,,0.38,0.38,23.75,23.75,,,,2026-05-04 00:20:35+00:00,False,False,2026-05-04 00:20:35.839134+00:00,KXBTC15M-26MAY032030-30,no,0.855218,2.021847,4.021847,2.021847,80.0,85.521847,564.163,0.925434,0.925434,101.271428,31.0,280.0,688.0,78394.1,78487.82,0.839134,0.855218,2.021847,4.021847,2.021847,80.0,85.521847,564.163,0.925434,0.925434,101.271428,31.0,280.0,688.0,True,validation
2026-05-03 21:02:01,KXBTC15M-26MAY032115-15,no,2,80,80,,80,0,0.0,1.6,2026-05-03 21:03:06,84.0,84.0,,84.0,0,1.68,exited_before_settlement,bot_exit_signal,,0.08,0.08,5.0,5.0,,,,2026-05-04 01:02:01+00:00,False,False,2026-05-04 01:02:01.414161+00:00,KXBTC15M-26MAY032115-15,no,0.86371,2.871047,4.871047,2.871047,80.0,86.371047,778.591,0.93993,0.93993,117.264042,0.0,380.39,859.0,78425.0,78535.22,0.414161,0.86371,2.871047,4.871047,2.871047,80.0,86.371047,778.591,0.93993,0.93993,117.264042,0.0,380.39,859.0,True,validation
