dataset,candidate,label,filter_count,all_base_markets,all_markets,all_wins,all_losses,all_accuracy,all_coverage,all_wilson95_lower,all_median_ask,all_mean_ask,all_p75_ask,all_ask_ge_95,all_ask_eq_100,all_median_seconds_to_close,all_entry_fee_cents,all_ask_cost_cents,all_entry_cost_cents,all_gross_pnl_cents,all_net_pnl_cents,all_gross_roi_on_ask,all_net_roi_on_cost,all_net_edge_per_selected_cents,all_net_edge_per_base_market_cents,all_fee_aware_break_even_accuracy,all_accuracy_minus_break_even,train_base_markets,train_markets,train_wins,train_losses,train_accuracy,train_coverage,train_wilson95_lower,train_median_ask,train_mean_ask,train_p75_ask,train_ask_ge_95,train_ask_eq_100,train_median_seconds_to_close,train_entry_fee_cents,train_ask_cost_cents,train_entry_cost_cents,train_gross_pnl_cents,train_net_pnl_cents,train_gross_roi_on_ask,train_net_roi_on_cost,train_net_edge_per_selected_cents,train_net_edge_per_base_market_cents,train_fee_aware_break_even_accuracy,train_accuracy_minus_break_even,validation_base_markets,validation_markets,validation_wins,validation_losses,validation_accuracy,validation_coverage,validation_wilson95_lower,validation_median_ask,validation_mean_ask,validation_p75_ask,validation_ask_ge_95,validation_ask_eq_100,validation_median_seconds_to_close,validation_entry_fee_cents,validation_ask_cost_cents,validation_entry_cost_cents,validation_gross_pnl_cents,validation_net_pnl_cents,validation_gross_roi_on_ask,validation_net_roi_on_cost,validation_net_edge_per_selected_cents,validation_net_edge_per_base_market_cents,validation_fee_aware_break_even_accuracy,validation_accuracy_minus_break_even,holdout_base_markets,holdout_markets,holdout_wins,holdout_losses,holdout_accuracy,holdout_coverage,holdout_wilson95_lower,holdout_median_ask,holdout_mean_ask,holdout_p75_ask,holdout_ask_ge_95,holdout_ask_eq_100,holdout_median_seconds_to_close,holdout_entry_fee_cents,holdout_ask_cost_cents,holdout_entry_cost_cents,holdout_gross_pnl_cents,holdout_net_pnl_cents,holdout_gross_roi_on_ask,holdout_net_roi_on_cost,holdout_net_edge_per_selected_cents,holdout_net_edge_per_base_market_cents,holdout_fee_aware_break_even_accuracy,holdout_accuracy_minus_break_even,coverage_pass,all_splits_positive,oos_positive,all_median_edge
v21,score_m60_edge_m5__drift_p_5m_rv_15m_ge_0p6,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; drift_p_5m_rv_15m>=0.6,1,221,189,143,46,0.7566137566137566,0.8552036199095022,0.6907200232980768,67.0,70.19047619047619,74.0,2,0,719.688659,356.0,13266.0,13622.0,1034.0,678.0,0.0779436152570481,0.04977242695639407,3.5873015873015874,3.067873303167421,0.7207407407407407,0.035873015873015945,132,111,81,30,0.7297297297297297,0.8409090909090909,0.6404595664697533,67.0,70.27927927927928,74.0,2,0,719.942762,209.0,7801.0,8010.0,299.0,90.0,0.03832841943340597,0.011235955056179775,0.8108108108108109,0.6818181818181818,0.7216216216216216,0.008108108108108136,44,42,34,8,0.8095238095238095,0.9545454545454546,0.6669922598996131,67.0,69.66666666666667,73.5,0,0,719.447557,80.0,2926.0,3006.0,474.0,394.0,0.1619958988380041,0.13107119095143047,9.380952380952381,8.954545454545455,0.7157142857142857,0.09380952380952379,45,36,28,8,0.7777777777777778,0.8,0.6191529705388181,67.5,70.52777777777777,73.25,0,0,719.2713675,67.0,2539.0,2606.0,261.0,194.0,0.10279637652619142,0.07444359171143515,5.388888888888889,4.311111111111111,0.7238888888888889,0.053888888888888875,True,True,True,-2.5
v21,score_m60_edge_m5__adverse_move_15m_le_10,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; adverse_move_15m<=10,1,221,182,140,42,0.7692307692307693,0.8235294117647058,0.7028354070782068,68.5,72.25274725274726,78.0,3,0,719.2797335,327.0,13150.0,13477.0,850.0,523.0,0.06463878326996197,0.03880685612525043,2.8736263736263736,2.3665158371040724,0.7404945054945054,0.028736263736263923,132,107,79,28,0.7383177570093458,0.8106060606060606,0.6478138222860738,68.0,71.4766355140187,75.0,2,0,719.476887,194.0,7648.0,7842.0,252.0,58.0,0.03294979079497908,0.007396072430502423,0.5420560747663551,0.4393939393939394,0.7328971962616823,0.005420560747663505,44,41,33,8,0.8048780487804879,0.9318181818181818,0.6598641481293657,70.0,72.7560975609756,80.0,1,0,659.456073,74.0,2983.0,3057.0,317.0,243.0,0.10626885685551458,0.07948969578017664,5.926829268292683,5.5227272727272725,0.7456097560975609,0.05926829268292699,45,34,28,6,0.8235294117647058,0.7555555555555555,0.6648626260015724,71.0,74.08823529411765,83.5,0,0,659.1697730000001,59.0,2519.0,2578.0,281.0,222.0,0.11155220325526002,0.08611326609775019,6.529411764705882,4.933333333333334,0.7582352941176471,0.06529411764705872,False,True,True,-2.5
v21,score_m60_edge_m5__adverse_move_15m_le_50,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; adverse_move_15m<=50,1,221,186,142,44,0.7634408602150538,0.8416289592760181,0.697423605253166,67.0,70.52688172043011,74.0,2,0,719.5251415,348.0,13118.0,13466.0,1082.0,734.0,0.08248208568379325,0.05450764889350958,3.946236559139785,3.321266968325792,0.7239784946236559,0.03946236559139782,132,109,80,29,0.7339449541284404,0.8257575757575758,0.6440601309947884,67.0,70.66055045871559,75.0,2,0,719.81522,203.0,7702.0,7905.0,298.0,95.0,0.038691249026226955,0.012017710309930424,0.8715596330275229,0.7196969696969697,0.7252293577981651,0.0087155963302753,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,67.0,70.0,74.0,0,0,719.61361,78.0,2870.0,2948.0,530.0,452.0,0.18466898954703834,0.15332428765264586,11.024390243902438,10.272727272727273,0.7190243902439024,0.11024390243902438,45,36,28,8,0.7777777777777778,0.8,0.6191529705388181,68.0,70.72222222222223,73.25,0,0,719.2713675,67.0,2546.0,2613.0,254.0,187.0,0.0997643362136685,0.07156525066972828,5.194444444444445,4.155555555555556,0.7258333333333334,0.05194444444444435,True,True,True,-2.5
v21,score_m60_edge_m5__abs_book_rv15_gap_le_0p2,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; abs_book_rv15_gap<=0.2,1,221,190,145,45,0.7631578947368421,0.8597285067873304,0.6978663460923736,66.0,69.81052631578947,73.0,2,0,719.9503755000001,358.0,13264.0,13622.0,1236.0,878.0,0.09318455971049457,0.06445455880193804,4.621052631578947,3.9728506787330318,0.7169473684210527,0.04621052631578948,132,112,82,30,0.7321428571428571,0.8484848484848485,0.6434352838771963,66.0,69.63392857142857,73.0,2,0,779.189481,211.0,7799.0,8010.0,401.0,190.0,0.0514168483138864,0.02372034956304619,1.6964285714285714,1.4393939393939394,0.7151785714285716,0.016964285714285543,44,42,34,8,0.8095238095238095,0.9545454545454546,0.6669922598996131,67.0,69.69047619047619,73.5,0,0,719.7198845,80.0,2927.0,3007.0,473.0,393.0,0.16159890673044072,0.13069504489524442,9.357142857142858,8.931818181818182,0.715952380952381,0.09357142857142853,45,36,29,7,0.8055555555555556,0.8,0.6497195700482261,67.5,70.5,73.25,0,0,719.4332465,67.0,2538.0,2605.0,362.0,295.0,0.1426319936958235,0.11324376199616124,8.194444444444445,6.555555555555555,0.7236111111111111,0.08194444444444449,True,True,True,-2.5
v21,score_m60_edge_m5__abs_book_rv15_gap_le_0p3,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; abs_book_rv15_gap<=0.3,1,221,190,145,45,0.7631578947368421,0.8597285067873304,0.6978663460923736,66.0,69.81052631578947,73.0,2,0,719.9503755000001,358.0,13264.0,13622.0,1236.0,878.0,0.09318455971049457,0.06445455880193804,4.621052631578947,3.9728506787330318,0.7169473684210527,0.04621052631578948,132,112,82,30,0.7321428571428571,0.8484848484848485,0.6434352838771963,66.0,69.63392857142857,73.0,2,0,779.189481,211.0,7799.0,8010.0,401.0,190.0,0.0514168483138864,0.02372034956304619,1.6964285714285714,1.4393939393939394,0.7151785714285716,0.016964285714285543,44,42,34,8,0.8095238095238095,0.9545454545454546,0.6669922598996131,67.0,69.69047619047619,73.5,0,0,719.7198845,80.0,2927.0,3007.0,473.0,393.0,0.16159890673044072,0.13069504489524442,9.357142857142858,8.931818181818182,0.715952380952381,0.09357142857142853,45,36,29,7,0.8055555555555556,0.8,0.6497195700482261,67.5,70.5,73.25,0,0,719.4332465,67.0,2538.0,2605.0,362.0,295.0,0.1426319936958235,0.11324376199616124,8.194444444444445,6.555555555555555,0.7236111111111111,0.08194444444444449,True,True,True,-2.5
v21,score_m60_edge_m5__rv_sigma_t_15m_le_75,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; rv_sigma_t_15m<=75,1,221,149,116,33,0.7785234899328859,0.6742081447963801,0.7053215261362715,68.0,71.89261744966443,77.0,3,0,659.200114,271.0,10712.0,10983.0,888.0,617.0,0.08289768483943241,0.05617772921788218,4.140939597315437,2.7918552036199094,0.7371140939597315,0.041409395973154406,132,73,54,19,0.7397260273972602,0.553030303030303,0.6289051184932242,70.0,72.57534246575342,77.0,1,0,599.777083,132.0,5298.0,5430.0,102.0,-30.0,0.01925254813137033,-0.0055248618784530384,-0.410958904109589,-0.22727272727272727,0.743835616438356,-0.004109589041095818,44,40,33,7,0.825,0.9090909090909091,0.6805000966821229,67.0,71.9,80.0,2,0,659.305655,72.0,2876.0,2948.0,424.0,352.0,0.1474269819193324,0.11940298507462686,8.8,8.0,0.7369999999999999,0.08800000000000008,45,36,29,7,0.8055555555555556,0.8,0.6497195700482261,67.5,70.5,73.25,0,0,719.4332465,67.0,2538.0,2605.0,362.0,295.0,0.1426319936958235,0.11324376199616124,8.194444444444445,6.555555555555555,0.7236111111111111,0.08194444444444449,False,False,True,-2.5
v21,score_m60_edge_m5__rv_sigma_t_15m_le_100,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; rv_sigma_t_15m<=100,1,221,168,131,37,0.7797619047619048,0.7601809954751131,0.7112331036860692,67.0,70.5952380952381,74.25,1,0,719.1808865,314.0,11860.0,12174.0,1240.0,926.0,0.1045531197301855,0.07606374240183998,5.511904761904762,4.1900452488687785,0.7246428571428571,0.05511904761904762,132,90,67,23,0.7444444444444445,0.6818181818181818,0.6456235101244653,67.5,70.87777777777778,75.0,1,0,689.4850385,168.0,6379.0,6547.0,321.0,153.0,0.05032136698542091,0.023369482205590347,1.7,1.1590909090909092,0.7274444444444444,0.017000000000000015,44,42,35,7,0.8333333333333334,0.9545454545454546,0.6939599725535115,67.0,70.07142857142857,74.0,0,0,689.4428825,79.0,2943.0,3022.0,557.0,478.0,0.1892626571525654,0.15817339510258108,11.380952380952381,10.863636363636363,0.7195238095238095,0.11380952380952392,45,36,29,7,0.8055555555555556,0.8,0.6497195700482261,67.5,70.5,73.25,0,0,719.4332465,67.0,2538.0,2605.0,362.0,295.0,0.1426319936958235,0.11324376199616124,8.194444444444445,6.555555555555555,0.7236111111111111,0.08194444444444449,False,True,True,-2.5
v21,score_m60_edge_m5__touch_loss_rv_15m_le_0p9__adverse_move_15m_le_50,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; touch_loss_rv_15m<=0.9; adverse_move_15m<=50,2,221,186,142,44,0.7634408602150538,0.8416289592760181,0.697423605253166,67.0,70.52688172043011,74.0,2,0,719.5251415,348.0,13118.0,13466.0,1082.0,734.0,0.08248208568379325,0.05450764889350958,3.946236559139785,3.321266968325792,0.7239784946236559,0.03946236559139782,132,109,80,29,0.7339449541284404,0.8257575757575758,0.6440601309947884,67.0,70.66055045871559,75.0,2,0,719.81522,203.0,7702.0,7905.0,298.0,95.0,0.038691249026226955,0.012017710309930424,0.8715596330275229,0.7196969696969697,0.7252293577981651,0.0087155963302753,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,67.0,70.0,74.0,0,0,719.61361,78.0,2870.0,2948.0,530.0,452.0,0.18466898954703834,0.15332428765264586,11.024390243902438,10.272727272727273,0.7190243902439024,0.11024390243902438,45,36,28,8,0.7777777777777778,0.8,0.6191529705388181,68.0,70.72222222222223,73.25,0,0,719.2713675,67.0,2546.0,2613.0,254.0,187.0,0.0997643362136685,0.07156525066972828,5.194444444444445,4.155555555555556,0.7258333333333334,0.05194444444444435,True,True,True,-2.5
v21,score_m60_edge_m5__touch_loss_rv_15m_le_0p9__abs_book_rv15_gap_le_0p3,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; touch_loss_rv_15m<=0.9; abs_book_rv15_gap<=0.3,2,221,190,145,45,0.7631578947368421,0.8597285067873304,0.6978663460923736,66.0,69.81052631578947,73.0,2,0,719.9503755000001,358.0,13264.0,13622.0,1236.0,878.0,0.09318455971049457,0.06445455880193804,4.621052631578947,3.9728506787330318,0.7169473684210527,0.04621052631578948,132,112,82,30,0.7321428571428571,0.8484848484848485,0.6434352838771963,66.0,69.63392857142857,73.0,2,0,779.189481,211.0,7799.0,8010.0,401.0,190.0,0.0514168483138864,0.02372034956304619,1.6964285714285714,1.4393939393939394,0.7151785714285716,0.016964285714285543,44,42,34,8,0.8095238095238095,0.9545454545454546,0.6669922598996131,67.0,69.69047619047619,73.5,0,0,719.7198845,80.0,2927.0,3007.0,473.0,393.0,0.16159890673044072,0.13069504489524442,9.357142857142858,8.931818181818182,0.715952380952381,0.09357142857142853,45,36,29,7,0.8055555555555556,0.8,0.6497195700482261,67.5,70.5,73.25,0,0,719.4332465,67.0,2538.0,2605.0,362.0,295.0,0.1426319936958235,0.11324376199616124,8.194444444444445,6.555555555555555,0.7236111111111111,0.08194444444444449,True,True,True,-2.5
v21,score_m60_edge_m5__touch_loss_rv_15m_le_0p9__rv_sigma_t_15m_le_100,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; touch_loss_rv_15m<=0.9; rv_sigma_t_15m<=100,2,221,168,131,37,0.7797619047619048,0.7601809954751131,0.7112331036860692,67.0,70.5952380952381,74.25,1,0,719.1808865,314.0,11860.0,12174.0,1240.0,926.0,0.1045531197301855,0.07606374240183998,5.511904761904762,4.1900452488687785,0.7246428571428571,0.05511904761904762,132,90,67,23,0.7444444444444445,0.6818181818181818,0.6456235101244653,67.5,70.87777777777778,75.0,1,0,689.4850385,168.0,6379.0,6547.0,321.0,153.0,0.05032136698542091,0.023369482205590347,1.7,1.1590909090909092,0.7274444444444444,0.017000000000000015,44,42,35,7,0.8333333333333334,0.9545454545454546,0.6939599725535115,67.0,70.07142857142857,74.0,0,0,689.4428825,79.0,2943.0,3022.0,557.0,478.0,0.1892626571525654,0.15817339510258108,11.380952380952381,10.863636363636363,0.7195238095238095,0.11380952380952392,45,36,29,7,0.8055555555555556,0.8,0.6497195700482261,67.5,70.5,73.25,0,0,719.4332465,67.0,2538.0,2605.0,362.0,295.0,0.1426319936958235,0.11324376199616124,8.194444444444445,6.555555555555555,0.7236111111111111,0.08194444444444449,False,True,True,-2.5
v21,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p1__adverse_move_15m_le_50,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_per_rv_sigma_15m>=0.1; adverse_move_15m<=50,2,221,186,142,44,0.7634408602150538,0.8416289592760181,0.697423605253166,67.0,70.52688172043011,74.0,2,0,719.5251415,348.0,13118.0,13466.0,1082.0,734.0,0.08248208568379325,0.05450764889350958,3.946236559139785,3.321266968325792,0.7239784946236559,0.03946236559139782,132,109,80,29,0.7339449541284404,0.8257575757575758,0.6440601309947884,67.0,70.66055045871559,75.0,2,0,719.81522,203.0,7702.0,7905.0,298.0,95.0,0.038691249026226955,0.012017710309930424,0.8715596330275229,0.7196969696969697,0.7252293577981651,0.0087155963302753,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,67.0,70.0,74.0,0,0,719.61361,78.0,2870.0,2948.0,530.0,452.0,0.18466898954703834,0.15332428765264586,11.024390243902438,10.272727272727273,0.7190243902439024,0.11024390243902438,45,36,28,8,0.7777777777777778,0.8,0.6191529705388181,68.0,70.72222222222223,73.25,0,0,719.2713675,67.0,2546.0,2613.0,254.0,187.0,0.0997643362136685,0.07156525066972828,5.194444444444445,4.155555555555556,0.7258333333333334,0.05194444444444435,True,True,True,-2.5
v21,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p1__abs_book_rv15_gap_le_0p3,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_per_rv_sigma_15m>=0.1; abs_book_rv15_gap<=0.3,2,221,190,145,45,0.7631578947368421,0.8597285067873304,0.6978663460923736,66.0,69.81052631578947,73.0,2,0,719.9503755000001,358.0,13264.0,13622.0,1236.0,878.0,0.09318455971049457,0.06445455880193804,4.621052631578947,3.9728506787330318,0.7169473684210527,0.04621052631578948,132,112,82,30,0.7321428571428571,0.8484848484848485,0.6434352838771963,66.0,69.63392857142857,73.0,2,0,779.189481,211.0,7799.0,8010.0,401.0,190.0,0.0514168483138864,0.02372034956304619,1.6964285714285714,1.4393939393939394,0.7151785714285716,0.016964285714285543,44,42,34,8,0.8095238095238095,0.9545454545454546,0.6669922598996131,67.0,69.69047619047619,73.5,0,0,719.7198845,80.0,2927.0,3007.0,473.0,393.0,0.16159890673044072,0.13069504489524442,9.357142857142858,8.931818181818182,0.715952380952381,0.09357142857142853,45,36,29,7,0.8055555555555556,0.8,0.6497195700482261,67.5,70.5,73.25,0,0,719.4332465,67.0,2538.0,2605.0,362.0,295.0,0.1426319936958235,0.11324376199616124,8.194444444444445,6.555555555555555,0.7236111111111111,0.08194444444444449,True,True,True,-2.5
v21,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p1__rv_sigma_t_15m_le_100,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_per_rv_sigma_15m>=0.1; rv_sigma_t_15m<=100,2,221,168,131,37,0.7797619047619048,0.7601809954751131,0.7112331036860692,67.0,70.5952380952381,74.25,1,0,719.1808865,314.0,11860.0,12174.0,1240.0,926.0,0.1045531197301855,0.07606374240183998,5.511904761904762,4.1900452488687785,0.7246428571428571,0.05511904761904762,132,90,67,23,0.7444444444444445,0.6818181818181818,0.6456235101244653,67.5,70.87777777777778,75.0,1,0,689.4850385,168.0,6379.0,6547.0,321.0,153.0,0.05032136698542091,0.023369482205590347,1.7,1.1590909090909092,0.7274444444444444,0.017000000000000015,44,42,35,7,0.8333333333333334,0.9545454545454546,0.6939599725535115,67.0,70.07142857142857,74.0,0,0,689.4428825,79.0,2943.0,3022.0,557.0,478.0,0.1892626571525654,0.15817339510258108,11.380952380952381,10.863636363636363,0.7195238095238095,0.11380952380952392,45,36,29,7,0.8055555555555556,0.8,0.6497195700482261,67.5,70.5,73.25,0,0,719.4332465,67.0,2538.0,2605.0,362.0,295.0,0.1426319936958235,0.11324376199616124,8.194444444444445,6.555555555555555,0.7236111111111111,0.08194444444444449,False,True,True,-2.5
v21,score_m60_edge_m5__brownian_p_rv_15m_ge_0p55__adverse_move_15m_le_50,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; brownian_p_rv_15m>=0.55; adverse_move_15m<=50,2,221,186,142,44,0.7634408602150538,0.8416289592760181,0.697423605253166,67.0,70.52688172043011,74.0,2,0,719.5251415,348.0,13118.0,13466.0,1082.0,734.0,0.08248208568379325,0.05450764889350958,3.946236559139785,3.321266968325792,0.7239784946236559,0.03946236559139782,132,109,80,29,0.7339449541284404,0.8257575757575758,0.6440601309947884,67.0,70.66055045871559,75.0,2,0,719.81522,203.0,7702.0,7905.0,298.0,95.0,0.038691249026226955,0.012017710309930424,0.8715596330275229,0.7196969696969697,0.7252293577981651,0.0087155963302753,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,67.0,70.0,74.0,0,0,719.61361,78.0,2870.0,2948.0,530.0,452.0,0.18466898954703834,0.15332428765264586,11.024390243902438,10.272727272727273,0.7190243902439024,0.11024390243902438,45,36,28,8,0.7777777777777778,0.8,0.6191529705388181,68.0,70.72222222222223,73.25,0,0,719.2713675,67.0,2546.0,2613.0,254.0,187.0,0.0997643362136685,0.07156525066972828,5.194444444444445,4.155555555555556,0.7258333333333334,0.05194444444444435,True,True,True,-2.5
v21,score_m60_edge_m5__brownian_p_rv_15m_ge_0p55__abs_book_rv15_gap_le_0p3,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; brownian_p_rv_15m>=0.55; abs_book_rv15_gap<=0.3,2,221,190,145,45,0.7631578947368421,0.8597285067873304,0.6978663460923736,66.0,69.81052631578947,73.0,2,0,719.9503755000001,358.0,13264.0,13622.0,1236.0,878.0,0.09318455971049457,0.06445455880193804,4.621052631578947,3.9728506787330318,0.7169473684210527,0.04621052631578948,132,112,82,30,0.7321428571428571,0.8484848484848485,0.6434352838771963,66.0,69.63392857142857,73.0,2,0,779.189481,211.0,7799.0,8010.0,401.0,190.0,0.0514168483138864,0.02372034956304619,1.6964285714285714,1.4393939393939394,0.7151785714285716,0.016964285714285543,44,42,34,8,0.8095238095238095,0.9545454545454546,0.6669922598996131,67.0,69.69047619047619,73.5,0,0,719.7198845,80.0,2927.0,3007.0,473.0,393.0,0.16159890673044072,0.13069504489524442,9.357142857142858,8.931818181818182,0.715952380952381,0.09357142857142853,45,36,29,7,0.8055555555555556,0.8,0.6497195700482261,67.5,70.5,73.25,0,0,719.4332465,67.0,2538.0,2605.0,362.0,295.0,0.1426319936958235,0.11324376199616124,8.194444444444445,6.555555555555555,0.7236111111111111,0.08194444444444449,True,True,True,-2.5
v21,score_m60_edge_m5__brownian_p_rv_15m_ge_0p55__rv_sigma_t_15m_le_100,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; brownian_p_rv_15m>=0.55; rv_sigma_t_15m<=100,2,221,168,131,37,0.7797619047619048,0.7601809954751131,0.7112331036860692,67.0,70.5952380952381,74.25,1,0,719.1808865,314.0,11860.0,12174.0,1240.0,926.0,0.1045531197301855,0.07606374240183998,5.511904761904762,4.1900452488687785,0.7246428571428571,0.05511904761904762,132,90,67,23,0.7444444444444445,0.6818181818181818,0.6456235101244653,67.5,70.87777777777778,75.0,1,0,689.4850385,168.0,6379.0,6547.0,321.0,153.0,0.05032136698542091,0.023369482205590347,1.7,1.1590909090909092,0.7274444444444444,0.017000000000000015,44,42,35,7,0.8333333333333334,0.9545454545454546,0.6939599725535115,67.0,70.07142857142857,74.0,0,0,689.4428825,79.0,2943.0,3022.0,557.0,478.0,0.1892626571525654,0.15817339510258108,11.380952380952381,10.863636363636363,0.7195238095238095,0.11380952380952392,45,36,29,7,0.8055555555555556,0.8,0.6497195700482261,67.5,70.5,73.25,0,0,719.4332465,67.0,2538.0,2605.0,362.0,295.0,0.1426319936958235,0.11324376199616124,8.194444444444445,6.555555555555555,0.7236111111111111,0.08194444444444449,False,True,True,-2.5
v21,score_m60_edge_m5__drift_p_5m_rv_15m_ge_0p55__adverse_move_15m_le_50,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; drift_p_5m_rv_15m>=0.55; adverse_move_15m<=50,2,221,186,142,44,0.7634408602150538,0.8416289592760181,0.697423605253166,68.0,70.75268817204301,74.75,2,0,719.449064,348.0,13160.0,13508.0,1040.0,692.0,0.0790273556231003,0.05122890139176784,3.7204301075268815,3.1312217194570136,0.7262365591397849,0.03720430107526884,132,109,80,29,0.7339449541284404,0.8257575757575758,0.6440601309947884,68.0,71.05504587155963,75.0,2,0,719.506638,203.0,7745.0,7948.0,255.0,52.0,0.0329244673983215,0.006542526421741319,0.47706422018348627,0.3939393939393939,0.7291743119266054,0.004770642201834985,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,67.0,69.97560975609755,74.0,0,0,719.281504,78.0,2869.0,2947.0,531.0,453.0,0.18508191007319624,0.15371564302680693,11.048780487804878,10.295454545454545,0.718780487804878,0.11048780487804877,45,36,28,8,0.7777777777777778,0.8,0.6191529705388181,68.0,70.72222222222223,73.25,0,0,719.2713675,67.0,2546.0,2613.0,254.0,187.0,0.0997643362136685,0.07156525066972828,5.194444444444445,4.155555555555556,0.7258333333333334,0.05194444444444435,True,True,True,-2.5
v21,score_m60_edge_m5__drift_p_5m_rv_15m_ge_0p55__abs_book_rv15_gap_le_0p3,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; drift_p_5m_rv_15m>=0.55; abs_book_rv15_gap<=0.3,2,221,189,143,46,0.7566137566137566,0.8552036199095022,0.6907200232980768,67.0,70.08994708994709,74.0,2,0,719.81522,356.0,13247.0,13603.0,1053.0,697.0,0.07948969578017664,0.05123869734617364,3.687830687830688,3.1538461538461537,0.7197354497354498,0.036878306878306844,132,111,81,30,0.7297297297297297,0.8409090909090909,0.6404595664697533,67.0,70.10810810810811,73.5,2,0,779.057066,209.0,7782.0,7991.0,318.0,109.0,0.040863531225905934,0.013640345388562132,0.9819819819819819,0.8257575757575758,0.7199099099099099,0.00981981981981983,44,42,34,8,0.8095238095238095,0.9545454545454546,0.6669922598996131,67.0,69.66666666666667,73.5,0,0,719.447557,80.0,2926.0,3006.0,474.0,394.0,0.1619958988380041,0.13107119095143047,9.380952380952381,8.954545454545455,0.7157142857142857,0.09380952380952379,45,36,28,8,0.7777777777777778,0.8,0.6191529705388181,67.5,70.52777777777777,73.25,0,0,719.2713675,67.0,2539.0,2606.0,261.0,194.0,0.10279637652619142,0.07444359171143515,5.388888888888889,4.311111111111111,0.7238888888888889,0.053888888888888875,True,True,True,-2.5
v21,score_m60_edge_m5__drift_p_5m_rv_15m_ge_0p55__rv_sigma_t_15m_le_100,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; drift_p_5m_rv_15m>=0.55; rv_sigma_t_15m<=100,2,221,167,130,37,0.7784431137724551,0.755656108597285,0.7095941259979625,68.0,70.83832335329342,75.0,1,0,659.835572,312.0,11830.0,12142.0,1170.0,858.0,0.0989010989010989,0.07066381156316917,5.137724550898204,3.8823529411764706,0.7270658682634731,0.05137724550898204,132,89,67,22,0.7528089887640449,0.6742424242424242,0.6539796168565029,68.0,71.33707865168539,76.0,1,0,659.835572,166.0,6349.0,6515.0,351.0,185.0,0.05528429673964404,0.0283960092095165,2.0786516853932584,1.4015151515151516,0.7320224719101124,0.020786516853932513,44,42,35,7,0.8333333333333334,0.9545454545454546,0.6939599725535115,67.0,70.04761904761905,74.0,0,0,659.585351,79.0,2942.0,3021.0,558.0,479.0,0.18966689326988442,0.1585567692816948,11.404761904761905,10.886363636363637,0.7192857142857143,0.11404761904761906,45,36,28,8,0.7777777777777778,0.8,0.6191529705388181,67.5,70.52777777777777,73.25,0,0,719.2713675,67.0,2539.0,2606.0,261.0,194.0,0.10279637652619142,0.07444359171143515,5.388888888888889,4.311111111111111,0.7238888888888889,0.053888888888888875,False,True,True,-2.5
