chooser,gate_family,gate,pass_80_retention,target_pass,min_test_accuracy,min_test_retention,all_rows,all_wins,all_losses,all_base_rows,all_accuracy,all_retention,train_rows,train_wins,train_losses,train_base_rows,train_accuracy,train_retention,validation_rows,validation_wins,validation_losses,validation_base_rows,validation_accuracy,validation_retention,holdout_rows,holdout_wins,holdout_losses,holdout_base_rows,holdout_accuracy,holdout_retention
score_mean_book_rv15_drift5,physics_composite,book>=0.55 and abs(book-rv15)<=0.20,True,False,0.8478260869565217,0.8074245939675174,3521,2907,614,4310,0.8256177222380006,0.816937354988399,2089,1688,401,2586,0.8080421254188607,0.8078112915699923,696,595,101,862,0.8548850574712644,0.8074245939675174,736,624,112,862,0.8478260869565217,0.8538283062645011
score_mean_book_rv15_drift5,physics_pair,brownian_p_rv_30m>=0.55 and abs_book_rv30_gap<=0.3,True,False,0.8477653631284916,0.8109048723897911,3490,2884,606,4310,0.8263610315186246,0.8097447795823666,2075,1673,402,2586,0.8062650602409639,0.8023975251353441,699,604,95,862,0.8640915593705293,0.8109048723897911,716,607,109,862,0.8477653631284916,0.8306264501160093
score_mean_book_rv30,score_regime_blend,score_regime_blend>=0.58,True,False,0.8477366255144033,0.820185614849188,3567,2945,622,4310,0.8256237734791141,0.8276102088167053,2131,1719,412,2586,0.8066635382449554,0.8240525908739366,707,608,99,862,0.85997171145686,0.820185614849188,729,618,111,862,0.8477366255144033,0.845707656612529
score_mean_book_rv30,physics_pair,score_regime_blend>=0.58 and spread_cents<=4,True,False,0.8477366255144033,0.8178654292343387,3563,2941,622,4310,0.825428010103845,0.8266821345707657,2129,1717,412,2586,0.8064819163926726,0.8232791956689869,705,606,99,862,0.8595744680851064,0.8178654292343387,729,618,111,862,0.8477366255144033,0.845707656612529
score_mean_book_rv15_drift5,physics_pair,brownian_p_rv_30m>=0.55 and abs_book_rv15_gap<=0.3,True,False,0.8475524475524475,0.8132250580046404,3493,2887,606,4310,0.8265101631835099,0.8104408352668213,2077,1675,402,2586,0.8064516129032258,0.8031709203402939,701,606,95,862,0.8644793152639088,0.8132250580046404,715,606,109,862,0.8475524475524475,0.8294663573085846
score_mean_book_rv30,brownian_p_rv_30m,brownian_p_rv_30m>=0.55,True,False,0.8475274725274725,0.8387470997679815,3563,2927,636,4310,0.8214987370193657,0.8266821345707657,2112,1694,418,2586,0.8020833333333334,0.8167053364269141,723,616,107,862,0.8520055325034578,0.8387470997679815,728,617,111,862,0.8475274725274725,0.8445475638051044
score_mean_book_rv30,physics_pair,brownian_p_rv_30m>=0.55 and margin_per_rv_sigma_15m>=0,True,False,0.8475274725274725,0.8387470997679815,3563,2927,636,4310,0.8214987370193657,0.8266821345707657,2112,1694,418,2586,0.8020833333333334,0.8167053364269141,723,616,107,862,0.8520055325034578,0.8387470997679815,728,617,111,862,0.8475274725274725,0.8445475638051044
score_mean_book_rv30,physics_pair,brownian_p_rv_30m>=0.55 and spread_cents<=4,True,False,0.8475274725274725,0.8364269141531323,3558,2923,635,4310,0.8215289488476673,0.8255220417633411,2109,1692,417,2586,0.802275960170697,0.8155452436194895,721,614,107,862,0.8515950069348127,0.8364269141531323,728,617,111,862,0.8475274725274725,0.8445475638051044
score_regime_blend,physics_pair,brownian_p_rv_15m>=0.55 and brownian_p_rv_30m>=0.55,True,False,0.8474341192787794,0.8225058004640371,3513,2901,612,4310,0.8257899231426131,0.8150812064965197,2083,1679,404,2586,0.8060489678348536,0.8054911059551431,709,611,98,862,0.8617771509167842,0.8225058004640371,721,611,110,862,0.8474341192787794,0.8364269141531323
book_p_side,physics_pair,score_regime_blend>=0.58 and abs_book_rv15_gap<=0.3,True,False,0.8474341192787794,0.8167053364269141,3533,2922,611,4310,0.8270591565242004,0.8197215777262181,2108,1705,403,2586,0.8088235294117647,0.8151585460170147,704,606,98,862,0.8607954545454546,0.8167053364269141,721,611,110,862,0.8474341192787794,0.8364269141531323
score_mean_book_rv15,brownian_p_rv_30m,brownian_p_rv_30m>=0.55,True,False,0.8473177441540578,0.8387470997679815,3564,2926,638,4310,0.8209876543209876,0.8269141531322506,2114,1694,420,2586,0.8013245033112583,0.8174787316318639,723,616,107,862,0.8520055325034578,0.8387470997679815,727,616,111,862,0.8473177441540578,0.8433874709976799
score_mean_book_rv15,physics_pair,brownian_p_rv_30m>=0.55 and margin_per_rv_sigma_15m>=0,True,False,0.8473177441540578,0.8387470997679815,3564,2926,638,4310,0.8209876543209876,0.8269141531322506,2114,1694,420,2586,0.8013245033112583,0.8174787316318639,723,616,107,862,0.8520055325034578,0.8387470997679815,727,616,111,862,0.8473177441540578,0.8433874709976799
score_min_book_rv15,brownian_p_rv_30m,brownian_p_rv_30m>=0.55,True,False,0.8473177441540578,0.8387470997679815,3564,2926,638,4310,0.8209876543209876,0.8269141531322506,2114,1694,420,2586,0.8013245033112583,0.8174787316318639,723,616,107,862,0.8520055325034578,0.8387470997679815,727,616,111,862,0.8473177441540578,0.8433874709976799
score_min_book_rv15,physics_pair,brownian_p_rv_30m>=0.55 and margin_per_rv_sigma_15m>=0,True,False,0.8473177441540578,0.8387470997679815,3564,2926,638,4310,0.8209876543209876,0.8269141531322506,2114,1694,420,2586,0.8013245033112583,0.8174787316318639,723,616,107,862,0.8520055325034578,0.8387470997679815,727,616,111,862,0.8473177441540578,0.8433874709976799
score_mean_book_rv15,physics_pair,brownian_p_rv_30m>=0.55 and spread_cents<=4,True,False,0.8473177441540578,0.8364269141531323,3559,2922,637,4310,0.821017139645968,0.825754060324826,2111,1692,419,2586,0.8015158692562766,0.8163186388244393,721,614,107,862,0.8515950069348127,0.8364269141531323,727,616,111,862,0.8473177441540578,0.8433874709976799
score_min_book_rv15,physics_pair,brownian_p_rv_30m>=0.55 and spread_cents<=4,True,False,0.8473177441540578,0.8364269141531323,3559,2922,637,4310,0.821017139645968,0.825754060324826,2111,1692,419,2586,0.8015158692562766,0.8163186388244393,721,614,107,862,0.8515950069348127,0.8364269141531323,727,616,111,862,0.8473177441540578,0.8433874709976799
drift_p_5m_rv_15m,score_regime_blend,score_regime_blend>=0.58,True,False,0.847124824684432,0.8097447795823666,3491,2880,611,4310,0.8249785161844744,0.8099767981438515,2080,1679,401,2586,0.8072115384615385,0.8043310131477185,698,597,101,862,0.8553008595988538,0.8097447795823666,713,604,109,862,0.847124824684432,0.8271461716937355
drift_p_5m_rv_15m,physics_pair,score_regime_blend>=0.58 and spread_cents<=4,True,False,0.847124824684432,0.8074245939675174,3487,2876,611,4310,0.8247777459133926,0.8090487238979118,2078,1677,401,2586,0.8070259865255053,0.8035576179427688,696,595,101,862,0.8548850574712644,0.8074245939675174,713,604,109,862,0.847124824684432,0.8271461716937355
score_mean_book_rv30,physics_pair,score_regime_blend>=0.58 and abs_book_rv30_gap<=0.3,True,False,0.8471074380165289,0.8178654292343387,3555,2933,622,4310,0.8250351617440225,0.8248259860788864,2124,1712,412,2586,0.8060263653483992,0.8213457076566125,705,606,99,862,0.8595744680851064,0.8178654292343387,726,615,111,862,0.8471074380165289,0.8422273781902552
score_mean_book_rv15_drift5,physics_pair,book_p_side>=0.55 and adverse_move_5m<=50,True,False,0.8471074380165289,0.8213457076566125,3518,2904,614,4310,0.8254690164866402,0.8162412993039443,2084,1683,401,2586,0.8075815738963532,0.805877803557618,708,606,102,862,0.8559322033898306,0.8213457076566125,726,615,111,862,0.8471074380165289,0.8422273781902552
score_mean_book_rv30,physics_pair,brownian_p_rv_30m>=0.55 and abs_book_rv30_gap<=0.3,True,False,0.8471074380165289,0.8364269141531323,3554,2918,636,4310,0.8210467079347215,0.8245939675174014,2107,1689,418,2586,0.8016136687233033,0.8147718484145399,721,614,107,862,0.8515950069348127,0.8364269141531323,726,615,111,862,0.8471074380165289,0.8422273781902552
score_min_book_rv15_drift5,physics_pair,book_p_side>=0.55 and adverse_move_5m<=50,True,False,0.8468965517241379,0.8167053364269141,3501,2894,607,4310,0.8266209654384462,0.8122969837587007,2072,1676,396,2586,0.8088803088803089,0.8012374323279196,704,604,100,862,0.8579545454545454,0.8167053364269141,725,614,111,862,0.8468965517241379,0.8410672853828306
score_mean_book_rv30,physics_pair,brownian_p_rv_30m>=0.55 and abs_book_rv15_gap<=0.3,True,False,0.8468965517241379,0.8387470997679815,3557,2921,636,4310,0.8211976384593759,0.8252900232018562,2109,1691,418,2586,0.8018018018018018,0.8155452436194895,723,616,107,862,0.8520055325034578,0.8387470997679815,725,614,111,862,0.8468965517241379,0.8410672853828306
score_mean_book_rv15,physics_pair,brownian_p_rv_30m>=0.55 and abs_book_rv30_gap<=0.3,True,False,0.8468965517241379,0.8364269141531323,3555,2917,638,4310,0.8205344585091421,0.8248259860788864,2109,1689,420,2586,0.8008534850640113,0.8155452436194895,721,614,107,862,0.8515950069348127,0.8364269141531323,725,614,111,862,0.8468965517241379,0.8410672853828306
score_min_book_rv15,physics_pair,brownian_p_rv_30m>=0.55 and abs_book_rv30_gap<=0.3,True,False,0.8468965517241379,0.8364269141531323,3555,2917,638,4310,0.8205344585091421,0.8248259860788864,2109,1689,420,2586,0.8008534850640113,0.8155452436194895,721,614,107,862,0.8515950069348127,0.8364269141531323,725,614,111,862,0.8468965517241379,0.8410672853828306
score_mean_book_rv30,physics_pair,score_regime_blend>=0.58 and abs_book_rv15_gap<=0.3,True,False,0.8466850828729282,0.820185614849188,3556,2935,621,4310,0.8253655793025871,0.8250580046403713,2125,1714,411,2586,0.8065882352941176,0.8217324052590874,707,608,99,862,0.85997171145686,0.820185614849188,724,613,111,862,0.8466850828729282,0.839907192575406
score_mean_book_rv15,physics_pair,brownian_p_rv_30m>=0.55 and abs_book_rv15_gap<=0.3,True,False,0.8466850828729282,0.8387470997679815,3558,2920,638,4310,0.8206857785272625,0.8255220417633411,2111,1691,420,2586,0.8010421601136902,0.8163186388244393,723,616,107,862,0.8520055325034578,0.8387470997679815,724,613,111,862,0.8466850828729282,0.839907192575406
score_min_book_rv15,physics_pair,brownian_p_rv_30m>=0.55 and abs_book_rv15_gap<=0.3,True,False,0.8466850828729282,0.8387470997679815,3558,2920,638,4310,0.8206857785272625,0.8255220417633411,2111,1691,420,2586,0.8010421601136902,0.8163186388244393,723,616,107,862,0.8520055325034578,0.8387470997679815,724,613,111,862,0.8466850828729282,0.839907192575406
score_mean_book_rv15,score_regime_blend,score_regime_blend>=0.58,True,False,0.8465753424657534,0.820185614849188,3568,2945,623,4310,0.8253923766816144,0.8278422273781902,2131,1719,412,2586,0.8066635382449554,0.8240525908739366,707,608,99,862,0.85997171145686,0.820185614849188,730,618,112,862,0.8465753424657534,0.8468677494199536
score_min_book_rv15,score_regime_blend,score_regime_blend>=0.58,True,False,0.8465753424657534,0.820185614849188,3568,2945,623,4310,0.8253923766816144,0.8278422273781902,2131,1719,412,2586,0.8066635382449554,0.8240525908739366,707,608,99,862,0.85997171145686,0.820185614849188,730,618,112,862,0.8465753424657534,0.8468677494199536
score_mean_book_rv15,physics_pair,score_regime_blend>=0.58 and spread_cents<=4,True,False,0.8465753424657534,0.8178654292343387,3564,2941,623,4310,0.8251964085297419,0.8269141531322506,2129,1717,412,2586,0.8064819163926726,0.8232791956689869,705,606,99,862,0.8595744680851064,0.8178654292343387,730,618,112,862,0.8465753424657534,0.8468677494199536
score_min_book_rv15,physics_pair,score_regime_blend>=0.58 and spread_cents<=4,True,False,0.8465753424657534,0.8178654292343387,3564,2941,623,4310,0.8251964085297419,0.8269141531322506,2129,1717,412,2586,0.8064819163926726,0.8232791956689869,705,606,99,862,0.8595744680851064,0.8178654292343387,730,618,112,862,0.8465753424657534,0.8468677494199536
score_mean_book_rv15_drift5,score_regime_blend,score_regime_blend>=0.58,True,False,0.8465753424657534,0.8283062645011601,3581,2949,632,4310,0.8235129851996649,0.8308584686774942,2137,1720,417,2586,0.8048666354702855,0.8263727764887858,714,611,103,862,0.8557422969187675,0.8283062645011601,730,618,112,862,0.8465753424657534,0.8468677494199536
score_regime_blend,score_regime_blend,score_regime_blend>=0.58,True,False,0.8465753424657534,0.8283062645011601,3581,2949,632,4310,0.8235129851996649,0.8308584686774942,2137,1720,417,2586,0.8048666354702855,0.8263727764887858,714,611,103,862,0.8557422969187675,0.8283062645011601,730,618,112,862,0.8465753424657534,0.8468677494199536
score_min_book_rv15_drift5,score_regime_blend,score_regime_blend>=0.58,True,False,0.8465753424657534,0.8271461716937355,3579,2948,631,4310,0.8236937692092763,0.8303944315545244,2136,1720,416,2586,0.8052434456928839,0.8259860788863109,713,610,103,862,0.8555399719495091,0.8271461716937355,730,618,112,862,0.8465753424657534,0.8468677494199536
score_mean_book_rv15_drift5,physics_pair,score_regime_blend>=0.58 and spread_cents<=4,True,False,0.8465753424657534,0.8259860788863109,3577,2945,632,4310,0.8233156276209114,0.8299303944315545,2135,1718,417,2586,0.8046838407494146,0.825599381283836,712,609,103,862,0.8553370786516854,0.8259860788863109,730,618,112,862,0.8465753424657534,0.8468677494199536
score_regime_blend,physics_pair,score_regime_blend>=0.58 and spread_cents<=4,True,False,0.8465753424657534,0.8259860788863109,3577,2945,632,4310,0.8233156276209114,0.8299303944315545,2135,1718,417,2586,0.8046838407494146,0.825599381283836,712,609,103,862,0.8553370786516854,0.8259860788863109,730,618,112,862,0.8465753424657534,0.8468677494199536
score_min_book_rv15_drift5,physics_pair,score_regime_blend>=0.58 and spread_cents<=4,True,False,0.8465753424657534,0.8248259860788864,3575,2944,631,4310,0.8234965034965035,0.8294663573085846,2134,1718,416,2586,0.8050609184629803,0.8252126836813611,711,608,103,862,0.8551336146272855,0.8248259860788864,730,618,112,862,0.8465753424657534,0.8468677494199536
brownian_p_rv_15m,physics_composite,book>=0.55 and abs(book-rv15)<=0.20,True,False,0.8464788732394366,0.8236658932714617,3577,2943,634,4310,0.822756499860218,0.8299303944315545,2120,1709,411,2586,0.8061320754716981,0.819798917246713,710,601,109,862,0.8464788732394366,0.8236658932714617,747,633,114,862,0.8473895582329317,0.8665893271461717
brownian_p_rv_30m,physics_composite,book>=0.55 and abs(book-rv15)<=0.20,True,False,0.8464788732394366,0.8236658932714617,3577,2943,634,4310,0.822756499860218,0.8299303944315545,2120,1709,411,2586,0.8061320754716981,0.819798917246713,710,601,109,862,0.8464788732394366,0.8236658932714617,747,633,114,862,0.8473895582329317,0.8665893271461717
brownian_p_rv_60m,physics_composite,book>=0.55 and abs(book-rv15)<=0.20,True,False,0.8464788732394366,0.8236658932714617,3577,2943,634,4310,0.822756499860218,0.8299303944315545,2120,1709,411,2586,0.8061320754716981,0.819798917246713,710,601,109,862,0.8464788732394366,0.8236658932714617,747,633,114,862,0.8473895582329317,0.8665893271461717
drift_p_5m_rv_15m,physics_pair,score_regime_blend>=0.58 and abs_book_rv30_gap<=0.3,True,False,0.8464788732394366,0.8074245939675174,3481,2870,611,4310,0.824475725366274,0.8076566125290023,2075,1674,401,2586,0.8067469879518072,0.8023975251353441,696,595,101,862,0.8548850574712644,0.8074245939675174,710,601,109,862,0.8464788732394366,0.8236658932714617
score_regime_blend,book_p_side,book_p_side>=0.55,True,False,0.8462549277266754,0.8480278422273781,3663,3011,652,4310,0.822003822003822,0.8498839907192576,2171,1747,424,2586,0.8046982957162598,0.8395204949729311,731,620,111,862,0.8481532147742818,0.8480278422273781,761,644,117,862,0.8462549277266754,0.882830626450116
score_regime_blend,physics_pair,book_p_side>=0.55 and spread_cents<=4,True,False,0.8462549277266754,0.845707656612529,3659,3007,652,4310,0.8218092374965837,0.8489559164733179,2169,1745,424,2586,0.8045182111572153,0.8387470997679815,729,618,111,862,0.8477366255144033,0.845707656612529,761,644,117,862,0.8462549277266754,0.882830626450116
drift_p_5m_rv_15m,physics_pair,score_regime_blend>=0.58 and abs_book_rv15_gap<=0.3,True,False,0.846045197740113,0.8097447795823666,3482,2872,610,4310,0.8248133256748995,0.8078886310904873,2076,1676,400,2586,0.8073217726396917,0.802784222737819,698,597,101,862,0.8553008595988538,0.8097447795823666,708,599,109,862,0.846045197740113,0.8213457076566125
score_mean_book_rv15,physics_pair,score_regime_blend>=0.58 and abs_book_rv30_gap<=0.3,True,False,0.8459422283356258,0.8178654292343387,3556,2933,623,4310,0.8248031496062992,0.8250580046403713,2124,1712,412,2586,0.8060263653483992,0.8213457076566125,705,606,99,862,0.8595744680851064,0.8178654292343387,727,615,112,862,0.8459422283356258,0.8433874709976799
score_min_book_rv15,physics_pair,score_regime_blend>=0.58 and abs_book_rv30_gap<=0.3,True,False,0.8459422283356258,0.8178654292343387,3556,2933,623,4310,0.8248031496062992,0.8250580046403713,2124,1712,412,2586,0.8060263653483992,0.8213457076566125,705,606,99,862,0.8595744680851064,0.8178654292343387,727,615,112,862,0.8459422283356258,0.8433874709976799
score_mean_book_rv15_drift5,physics_pair,score_regime_blend>=0.58 and abs_book_rv30_gap<=0.3,True,False,0.8459422283356258,0.8259860788863109,3569,2937,632,4310,0.8229195853180162,0.8280742459396752,2130,1713,417,2586,0.8042253521126761,0.8236658932714617,712,609,103,862,0.8553370786516854,0.8259860788863109,727,615,112,862,0.8459422283356258,0.8433874709976799
score_regime_blend,physics_pair,score_regime_blend>=0.58 and abs_book_rv30_gap<=0.3,True,False,0.8459422283356258,0.8259860788863109,3569,2937,632,4310,0.8229195853180162,0.8280742459396752,2130,1713,417,2586,0.8042253521126761,0.8236658932714617,712,609,103,862,0.8553370786516854,0.8259860788863109,727,615,112,862,0.8459422283356258,0.8433874709976799
score_min_book_rv15_drift5,physics_pair,score_regime_blend>=0.58 and abs_book_rv30_gap<=0.3,True,False,0.8459422283356258,0.8248259860788864,3567,2936,631,4310,0.8231006447995515,0.8276102088167053,2129,1713,416,2586,0.8046031000469704,0.8232791956689869,711,608,103,862,0.8551336146272855,0.8248259860788864,727,615,112,862,0.8459422283356258,0.8433874709976799
brownian_p_rv_15m,physics_pair,brownian_p_rv_15m>=0.55 and brownian_p_rv_30m>=0.55,True,False,0.8457300275482094,0.8317865429234339,3548,2915,633,4310,0.8215896279594137,0.8232018561484918,2105,1686,419,2586,0.8009501187648456,0.8139984532095901,717,615,102,862,0.8577405857740585,0.8317865429234339,726,614,112,862,0.8457300275482094,0.8422273781902552
brownian_p_rv_30m,physics_pair,brownian_p_rv_15m>=0.55 and brownian_p_rv_30m>=0.55,True,False,0.8457300275482094,0.8317865429234339,3548,2915,633,4310,0.8215896279594137,0.8232018561484918,2105,1686,419,2586,0.8009501187648456,0.8139984532095901,717,615,102,862,0.8577405857740585,0.8317865429234339,726,614,112,862,0.8457300275482094,0.8422273781902552
brownian_p_rv_60m,physics_pair,brownian_p_rv_15m>=0.55 and brownian_p_rv_30m>=0.55,True,False,0.8457300275482094,0.8317865429234339,3548,2915,633,4310,0.8215896279594137,0.8232018561484918,2105,1686,419,2586,0.8009501187648456,0.8139984532095901,717,615,102,862,0.8577405857740585,0.8317865429234339,726,614,112,862,0.8457300275482094,0.8422273781902552
score_regime_blend,brownian_p_rv_30m,brownian_p_rv_30m>=0.55,True,False,0.8457300275482094,0.8294663573085846,3542,2916,626,4310,0.8232636928289102,0.8218097447795824,2101,1690,411,2586,0.8043788672060923,0.8124516627996906,715,612,103,862,0.855944055944056,0.8294663573085846,726,614,112,862,0.8457300275482094,0.8422273781902552
score_regime_blend,physics_pair,brownian_p_rv_30m>=0.55 and margin_per_rv_sigma_15m>=0,True,False,0.8457300275482094,0.8294663573085846,3542,2916,626,4310,0.8232636928289102,0.8218097447795824,2101,1690,411,2586,0.8043788672060923,0.8124516627996906,715,612,103,862,0.855944055944056,0.8294663573085846,726,614,112,862,0.8457300275482094,0.8422273781902552
