abs_d_sigma,actionable,ask_cents,ask_prob,book_age_ms,btc_age_ms,edge_cents,eff_edge_prob,eligible_depth,estimated_entry_fee_cents,feature_count,fv,gross_cents,h6_recross_hazard_high,hold_gross_cents,is_first_market_observation,is_first_market_side_observation,lambda_plus,market,market_observation_index,market_side_observation_index,meta_policy,net_gross_cents_after_entry_fee,outlier_count,outlier_share,p_eff,p_side,policy,raw_edge_cents,reason,recross_hazard_score,result,seconds_to_close,selection_reason,side,side_won,sigma_t_dollars,source,spectral_tag,status,top_eigenvalue,top_over_mp_edge,ts_wall,v28_minus_ask_prob,window_n
0.157545,True,51.0,0.51,296.0,31.0,1.043473,0.05043500000000001,902.54,4.0,11,v28_raw,98,True,98,True,True,2.1865937744230046,KXBTC15M-26MAY070715-15,0,0,raw_when_same_else_first_side_raw_later_book_p60_edge0,94.0,3,0.7389698893911625,0.560435,0.560435,v28_raw_p50_edge0,3.043473,p_below_floor,0.8772318276222708,yes,812.253,same_side_use_raw,yes,True,108.096317,rejected_actionable,spectral_dominant_factor,finalized,3.9655308388727097,1.8135654117642992,2026-05-07T11:01:27.746774+00:00,0.05043500000000001,48
0.091964,True,46.0,0.46,156.0,0.0,3.077802,0.07077799999999995,60.64,4.0,11,v28_raw,-92,True,-92,True,True,2.1865937744230046,KXBTC15M-26MAY070730-30,0,0,raw_when_same_else_first_side_raw_later_book_p60_edge0,-96.0,3,0.8376984889370112,0.530778,0.530778,v28_raw_p50_edge0,5.077802,p_below_floor,0.9361206885177036,no,819.643,same_side_use_raw,yes,False,107.542515,rejected_actionable,spectral_dominant_factor,finalized,6.836992056120312,3.1267774271078075,2026-05-07T11:16:20.358076+00:00,0.07077799999999995,48
1.081343,True,68.0,0.68,609.0,16.0,18.380737,0.22380699999999998,1155.7,2.0,11,v28_raw,34,False,64,False,False,2.1865937744230046,KXBTC15M-26MAY070745-45,5,2,raw_when_same_else_first_side_raw_later_book_p60_edge0,32.0,3,0.8495183578329153,0.903807,0.903807,v28_raw_p50_edge0,20.380737,approved_entry,0.1975936328082862,yes,474.481,same_side_use_raw,yes,True,80.242802,approved_entry,spectral_dominant_factor,finalized,7.6081922929759,3.4794722192893555,2026-05-07T11:37:05.530271+00:00,0.22380699999999998,48
0.080069,True,45.0,0.45,422.0,0.0,4.638461,0.08638499999999999,193.11,4.0,11,v28_raw,-90,True,-90,True,True,2.1865937744230046,KXBTC15M-26MAY070800-00,0,0,raw_else_first_side_raw_later_book_p60_edge0_missing_wait,-94.0,3,0.862663981736011,0.536385,0.536385,v28_raw_p50_edge0,6.638461,p_below_floor,0.8654745987079465,no,771.226,wait_missing_use_raw,yes,False,101.288065,rejected_actionable,spectral_dominant_factor,finalized,12.14174925561794,5.552814335082377,2026-05-07T11:47:08.774218+00:00,0.08638499999999999,48
0.024626,True,44.0,0.44,109.0,62.0,2.114684,0.06114700000000001,82.5,4.0,11,v28_raw,112,True,112,True,True,2.1865937744230046,KXBTC15M-26MAY070815-15,0,0,raw_when_same_else_first_side_raw_later_book_p60_edge0,108.0,3,0.908666421060329,0.501147,0.501147,v28_raw_p50_edge0,4.114684,p_below_floor,1.0671612266357298,yes,882.524,same_side_use_raw,yes,True,110.454386,rejected_actionable,spectral_dominant_factor,finalized,16.931743440707105,7.743433480311189,2026-05-07T12:00:17.476976+00:00,0.06114700000000001,48
0.023268,True,66.0,0.66,719.0,0.0,-17.443254,0.0,1.0,2.0,11,first_side_raw_later_book,34,True,34,False,False,2.1865937744230046,KXBTC15M-26MAY070830-30,3,1,raw_when_same_else_first_side_raw_later_book_p60_edge0,32.0,4,0.9219514967872888,0.66,0.525567,first_side_raw_later_book_p60_edge0,-15.443254,p_below_floor,0.9459672841921778,no,761.011,side_flip_use_wait,no,True,105.294835,rejected_actionable,spectral_dominant_factor,finalized,9.525347583714217,4.356249292911187,2026-05-07T12:17:18.992016+00:00,-0.13443300000000002,48
0.236616,True,45.0,0.45,656.0,47.0,10.608794,0.14608799999999994,690.0,4.0,11,v28_raw,110,True,110,False,False,2.1865937744230046,KXBTC15M-26MAY070845-45,4,2,raw_when_same_else_first_side_raw_later_book_p60_edge0,106.0,4,0.8880834125088125,0.596088,0.596088,v28_raw_p50_edge0,12.608794,p_below_floor,0.5965758829179154,yes,593.135,same_side_use_raw,yes,True,93.104612,rejected_actionable,spectral_dominant_factor,finalized,5.832299466577311,2.667299035970378,2026-05-07T12:35:06.865667+00:00,0.14608799999999994,48
0.287351,True,60.0,0.6,250.0,31.0,-1.909366,0.0,3.52,4.0,11,first_side_raw_later_book,-120,True,-120,False,False,2.1865937744230046,KXBTC15M-26MAY070900-00,9,4,raw_when_same_else_first_side_raw_later_book_p60_edge0,-124.0,4,0.9471944050795915,0.6,0.620906,first_side_raw_later_book_p60_edge0,0.090634,p_below_floor,0.6583122505075093,yes,693.187,side_flip_use_wait,no,False,99.982258,rejected_actionable,spectral_dominant_factor,finalized,28.714506701928663,13.132071918345147,2026-05-07T12:48:26.812882+00:00,0.02090599999999998,48
0.676857,True,75.0,0.75,0.0,328.0,0.300056,0.03800099999999995,2740.59,3.0,11,v28_raw,50,True,50,False,True,2.1865937744230046,KXBTC15M-26MAY070915-15,1,0,raw_when_same_else_first_side_raw_later_book_p60_edge0,47.0,2,0.6091503769227395,0.788001,0.788001,v28_raw_p50_edge0,2.300056,p_below_floor,0.5197512124916837,no,819.337,same_side_use_raw,no,True,107.186661,rejected_actionable,spectral_dominant_factor,finalized,4.001005646879757,1.8297891879508057,2026-05-07T13:01:20.666238+00:00,0.03800099999999995,48
0.078862,True,48.0,0.48,610.0,0.0,-0.815088,0.031849000000000016,109.88,4.0,11,v28_raw,-96,True,-96,False,True,2.1865937744230046,KXBTC15M-26MAY070930-30,1,0,raw_when_same_else_first_side_raw_later_book_p60_edge0,-100.0,3,0.8838613506771902,0.511849,0.511849,v28_raw_p50_edge0,1.184912,p_below_floor,1.0501542232634968,yes,876.609,same_side_use_raw,no,False,115.138537,rejected_actionable,spectral_dominant_factor,finalized,17.194870111772282,7.863769810791509,2026-05-07T13:15:23.392993+00:00,0.031849000000000016,48
0.067417,True,48.0,0.48,0.0,16.0,1.208522,0.05208500000000005,10.0,4.0,11,v28_raw,104,True,104,False,True,2.1865937744230046,KXBTC15M-26MAY070945-45,1,0,raw_when_same_else_first_side_raw_later_book_p60_edge0,100.0,4,0.9805023450112832,0.532085,0.532085,v28_raw_p50_edge0,3.208522,p_below_floor,1.0888633329884525,no,860.716,same_side_use_raw,no,True,119.10871,rejected_actionable,spectral_dominant_factor,finalized,64.82621299459741,29.647122274325355,2026-05-07T13:30:39.290511+00:00,0.05208500000000005,48
0.560582,True,66.0,0.66,16.0,0.0,2.098125,0.0,100.0,4.0,11,first_side_raw_later_book,68,True,68,False,False,2.1865937744230046,KXBTC15M-26MAY071000-00,3,1,raw_when_same_else_first_side_raw_later_book_p60_edge0,64.0,3,0.9321662242630728,0.66,0.720981,first_side_raw_later_book_p60_edge0,4.098125,p_below_floor,0.7052528853810713,no,848.956,side_flip_use_wait,no,True,127.19827,rejected_actionable,spectral_dominant_factor,finalized,37.925195869897124,17.34441774851608,2026-05-07T13:45:51.046663+00:00,0.06098099999999995,48
0.287274,True,60.0,0.6,0.0,62.0,-3.010577,0.00989400000000007,28.67,4.0,11,v28_raw,-120,True,-120,False,True,2.1865937744230046,KXBTC15M-26MAY071015-15,1,0,raw_when_same_else_first_side_raw_later_book_p60_edge0,-124.0,4,0.9377551029169335,0.609894,0.609894,v28_raw_p50_edge0,-1.010577,p_below_floor,1.10286385624332,yes,864.225,same_side_use_raw,no,False,161.709566,rejected_actionable,spectral_dominant_factor,finalized,36.09563814112079,16.507701870982256,2026-05-07T14:00:35.784823+00:00,0.00989400000000007,48
0.326478,True,62.0,0.62,0.0,0.0,-1.361992,0.02637999999999996,14.15,4.0,11,v28_raw,76,True,76,False,True,2.1865937744230046,KXBTC15M-26MAY071030-30,1,0,raw_when_same_else_first_side_raw_later_book_p60_edge0,72.0,3,0.9079746932881569,0.64638,0.64638,v28_raw_p50_edge0,0.638008,p_below_floor,1.0532695722262537,no,852.539,same_side_use_raw,no,True,160.163965,rejected_actionable,spectral_dominant_factor,finalized,38.61467135261552,17.659737169426958,2026-05-07T14:15:47.461208+00:00,0.02637999999999996,48
0.817739,True,73.0,0.73,31.0,16.0,6.15074,0.0,200.99,3.0,11,first_side_raw_later_book,54,True,54,False,False,2.1865937744230046,KXBTC15M-26MAY071045-45,7,3,raw_when_same_else_first_side_raw_later_book_p60_edge0,51.0,3,0.8928421569872581,0.73,0.826507,first_side_raw_later_book_p60_edge0,8.15074,p_below_floor,0.5931179124200848,no,822.844,side_flip_use_wait,no,True,140.521597,rejected_actionable,spectral_dominant_factor,finalized,23.706578732838466,10.841784610446961,2026-05-07T14:31:17.155911+00:00,0.09650700000000001,48
0.397271,True,65.0,0.65,78.0,62.0,-1.177082,0.0,153.0,4.0,11,first_side_raw_later_book,-130,True,-130,False,False,2.1865937744230046,KXBTC15M-26MAY071100-00,4,2,raw_when_same_else_first_side_raw_later_book_p60_edge0,-134.0,4,0.9925575446254465,0.65,0.678229,first_side_raw_later_book_p60_edge0,0.822918,p_below_floor,0.8709017619583825,no,777.806,side_flip_use_wait,yes,False,139.375803,rejected_actionable,spectral_dominant_factor,finalized,274.1154215124345,125.36184119739741,2026-05-07T14:47:02.194123+00:00,0.02822899999999995,48
0.346131,True,62.0,0.62,921.0,937.0,-2.416232,0.01583800000000002,10.0,4.0,11,v28_raw,-124,True,-124,False,False,2.1865937744230046,KXBTC15M-26MAY071115-15,5,2,raw_when_same_else_first_side_raw_later_book_p60_edge0,-128.0,4,0.9606060381795873,0.635838,0.635838,v28_raw_p50_edge0,-0.416232,p_below_floor,0.9827713747301794,yes,843.33,same_side_use_raw,no,False,143.515154,rejected_actionable,spectral_dominant_factor,finalized,43.9682844288896,20.10811744878945,2026-05-07T15:00:56.671254+00:00,0.01583800000000002,48
0.177771,True,60.0,0.6,438.0,0.0,-6.116407,0.0,202.11,4.0,11,first_side_raw_later_book,-120,True,-120,False,False,2.1865937744230046,KXBTC15M-26MAY071130-30,6,3,raw_when_same_else_first_side_raw_later_book_p60_edge0,-124.0,3,0.9265996262311229,0.6,0.578836,first_side_raw_later_book_p60_edge0,-4.116407,p_below_floor,1.0818567762261155,no,804.123,side_flip_use_wait,yes,False,136.720849,rejected_actionable,spectral_dominant_factor,finalized,45.8089775120917,20.94992588377771,2026-05-07T15:16:35.878761+00:00,-0.02116399999999996,48
0.285653,True,61.0,0.61,0.0,531.0,-0.436329,0.03563700000000003,101.0,4.0,11,v28_raw,78,True,78,True,True,2.1865937744230046,KXBTC15M-26MAY071145-45,0,0,raw_when_same_else_first_side_raw_later_book_p60_edge0,74.0,4,0.9006728572288907,0.645637,0.645637,v28_raw_p50_edge0,1.563671,p_below_floor,1.1012548374893791,yes,858.916,same_side_use_raw,yes,True,160.071575,rejected_actionable,spectral_dominant_factor,finalized,16.31885427637097,7.463139457934827,2026-05-07T15:30:41.084707+00:00,0.03563700000000003,48
0.250754,True,60.0,0.6,484.0,31.0,-3.394506,0.006055000000000033,174.36,4.0,11,v28_raw,-120,True,-120,False,False,2.1865937744230046,KXBTC15M-26MAY071200-00,6,3,raw_when_same_else_first_side_raw_later_book_p60_edge0,-124.0,4,0.974386759281119,0.606055,0.606055,v28_raw_p50_edge0,-1.394506,p_below_floor,1.0963020284423506,no,793.821,same_side_use_raw,yes,False,156.189219,rejected_actionable,spectral_dominant_factor,finalized,58.81885353878303,26.899762647638596,2026-05-07T15:46:46.178909+00:00,0.006055000000000033,48
0.02095,True,47.0,0.47,422.0,15.0,-0.060347,0.039397000000000015,726.0,4.0,11,v28_raw,-94,True,-94,True,True,2.1865937744230046,KXBTC15M-26MAY071215-15,0,0,raw_when_same_else_first_side_raw_later_book_p60_edge0,-98.0,4,0.8963389744076564,0.509397,0.509397,v28_raw_p50_edge0,1.939653,p_below_floor,1.3970411813517332,no,864.223,same_side_use_raw,yes,False,145.584796,rejected_actionable,spectral_dominant_factor,finalized,22.242897446272035,10.172395854434123,2026-05-07T16:00:35.776954+00:00,0.039397000000000015,48
0.573733,True,70.0,0.7,578.0,234.0,-0.511765,0.029882000000000075,2.0,3.0,11,v28_raw,-140,True,-140,False,False,2.1865937744230046,KXBTC15M-26MAY071230-30,3,1,raw_when_same_else_first_side_raw_later_book_p60_edge0,-143.0,2,0.5717661201830712,0.729882,0.729882,v28_raw_p50_edge0,1.488235,p_below_floor,0.8150157354486834,yes,863.492,same_side_use_raw,no,False,147.681864,rejected_actionable,spectral_dominant_factor,finalized,4.34127294794866,1.9854044215845392,2026-05-07T16:15:36.510038+00:00,0.029882000000000075,48
0.168899,True,55.0,0.55,0.0,15.0,-3.002122,0.00997899999999996,2059.0,4.0,11,v28_raw,-110,True,-110,True,True,2.1865937744230046,KXBTC15M-26MAY071245-45,0,0,raw_when_same_else_first_side_raw_later_book_p60_edge0,-114.0,3,0.8995924316636764,0.559979,0.559979,v28_raw_p50_edge0,-1.002122,p_below_floor,1.2558351836470223,no,884.36,same_side_use_raw,yes,False,152.310263,rejected_actionable,spectral_dominant_factor,finalized,18.362307055453016,8.397676454694214,2026-05-07T16:30:15.640699+00:00,0.00997899999999996,48
0.289227,True,59.0,0.59,0.0,532.0,0.604038,0.04604000000000008,209.95,4.0,11,v28_raw,-118,True,-118,True,True,2.1865937744230046,KXBTC15M-26MAY071300-00,0,0,raw_when_same_else_first_side_raw_later_book_p60_edge0,-122.0,5,0.983768019193697,0.63604,0.63604,v28_raw_p50_edge0,2.604038,p_below_floor,1.0115447512048406,no,842.515,same_side_use_raw,yes,False,139.613439,rejected_actionable,spectral_dominant_factor,finalized,53.50083095705758,24.467659051656867,2026-05-07T16:45:57.486009+00:00,0.04604000000000008,48
0.04271,True,51.0,0.51,0.0,485.0,-1.655794,0.023441999999999963,170.0,4.0,11,v28_raw,98,True,98,True,True,2.1865937744230046,KXBTC15M-26MAY071315-15,0,0,raw_when_same_else_first_side_raw_later_book_p60_edge0,94.0,3,0.8215262799739576,0.533442,0.533442,v28_raw_p50_edge0,0.344206,p_below_floor,1.2152323464731665,yes,858.849,same_side_use_raw,yes,True,129.828753,rejected_actionable,spectral_dominant_factor,finalized,8.073924291424644,3.692466513838484,2026-05-07T17:00:41.152188+00:00,0.023441999999999963,48
0.227986,True,65.0,0.65,797.0,16.0,-9.448324,0.0,3279.22,4.0,11,first_side_raw_later_book,70,True,70,False,False,2.1865937744230046,KXBTC15M-26MAY071330-30,9,4,raw_when_same_else_first_side_raw_later_book_p60_edge0,66.0,3,0.9245021439695458,0.65,0.595517,first_side_raw_later_book_p60_edge0,-7.448324,p_below_floor,0.9011097175797247,no,788.722,side_flip_use_wait,no,True,120.906601,rejected_actionable,spectral_dominant_factor,finalized,30.228797801183138,13.824606177322476,2026-05-07T17:16:51.282524+00:00,-0.05448300000000006,48
0.93606,True,81.0,0.81,578.0,31.0,2.23752,0.057374999999999954,65.0,3.0,11,v28_raw,36,True,38,True,True,,KXBTC15M-26MAY051300-00,0,0,raw_when_same_else_rmt_repetition_forget_p60_edge0,33.0,,,0.867375,0.867375,v28_raw_p50_edge0,4.23752,approved_entry,0.36657919808610573,yes,594.247,same_side_use_raw,yes,True,115.035336,approved_entry,insufficient_history,finalized,,,2026-05-05T16:50:05.755107+00:00,0.057374999999999954,0
0.992205,True,82.0,0.82,469.0,0.0,2.439055,0.05939100000000008,7.02,2.0,11,v28_raw,0,True,36,True,True,,KXBTC15M-26MAY051330-30,0,0,raw_when_same_else_rmt_repetition_forget_p60_edge0,-2.0,,,0.879391,0.879391,v28_raw_p50_edge0,4.439055,approved_entry,0.30242891547156237,yes,529.068,same_side_use_raw,yes,True,106.389306,approved_entry,insufficient_history,finalized,,,2026-05-05T17:21:10.942716+00:00,0.05939100000000008,0
0.329851,True,66.0,0.66,15.0,31.0,-3.985957,0.0,1641.12,4.0,11,rmt_repetition_forget,68,True,68,False,False,2.7239641942529045,KXBTC15M-26MAY051430-30,22,11,raw_when_same_else_rmt_repetition_forget_p60_edge0,64.0,4,0.9770755456293411,0.66,0.66014,rmt_repetition_forget_p60_edge0,-1.985957,p_below_floor,0.7433380384134836,no,664.344,side_flip_use_wait,no,True,120.327134,rejected_actionable,spectral_dominant_factor,finalized,117.45973050746709,43.12087903184884,2026-05-05T18:18:55.665943+00:00,0.00013999999999991797,26
0.241845,True,65.0,0.65,0.0,641.0,-8.951423,0.0,1027.4,4.0,11,rmt_repetition_forget,-130,True,-130,False,False,2.1865937744230046,KXBTC15M-26MAY051445-45,3,1,raw_when_same_else_rmt_repetition_forget_p60_edge0,-134.0,4,0.9625904040336172,0.65,0.600486,rmt_repetition_forget_p60_edge0,-6.951423,p_below_floor,1.0576854189228526,yes,863.994,side_flip_use_wait,no,False,137.484696,rejected_actionable,spectral_dominant_factor,finalized,12.65079714397455,5.78561838598156,2026-05-05T18:30:36.006338+00:00,-0.04951400000000006,48
0.178825,True,62.0,0.62,16.0,516.0,-7.397226,0.0,108.9,4.0,11,rmt_repetition_forget,76,True,76,False,False,2.1865937744230046,KXBTC15M-26MAY051500-00,3,1,raw_when_same_else_rmt_repetition_forget_p60_edge0,72.0,3,0.8491587214716823,0.62,0.586028,rmt_repetition_forget_p60_edge0,-5.397226,p_below_floor,1.0843473783164925,no,863.7,side_flip_use_wait,no,True,132.364322,rejected_actionable,spectral_dominant_factor,finalized,13.18843746841964,6.031498681962445,2026-05-05T18:45:36.302025+00:00,-0.033972,48
0.199146,True,62.0,0.62,16.0,563.0,-6.996764,0.0,1177.56,4.0,11,rmt_repetition_forget,76,True,76,False,False,2.1865937744230046,KXBTC15M-26MAY051515-15,7,3,raw_when_same_else_rmt_repetition_forget_p60_edge0,72.0,3,0.8808421071633321,0.62,0.590032,rmt_repetition_forget_p60_edge0,-4.996764,p_below_floor,0.9722137384369568,no,809.076,side_flip_use_wait,no,True,125.134297,rejected_actionable,spectral_dominant_factor,finalized,11.922319341947373,5.452461943962782,2026-05-05T19:01:30.926818+00:00,-0.029967999999999995,48
0.026256,True,49.0,0.49,0.0,218.0,-1.583175,0.024167999999999967,90.74,4.0,11,v28_raw,102,True,102,True,True,2.1865937744230046,KXBTC15M-26MAY051530-30,0,0,raw_when_same_else_rmt_repetition_forget_p60_edge0,98.0,3,0.8719723282763545,0.514168,0.514168,v28_raw_p50_edge0,0.416825,p_below_floor,1.1960717542039223,yes,869.475,same_side_use_raw,yes,True,124.925983,rejected_actionable,spectral_dominant_factor,finalized,6.005786464658936,2.7466402469950024,2026-05-05T19:15:30.525585+00:00,0.024167999999999967,48
0.127716,True,53.0,0.53,1000.0,578.0,-3.067648,0.009323999999999999,124.49,4.0,11,v28_raw,94,True,94,False,False,2.1865937744230046,KXBTC15M-26MAY051545-45,6,3,raw_when_same_else_rmt_repetition_forget_p60_edge0,90.0,3,0.9018972564809438,0.539324,0.539324,v28_raw_p50_edge0,-1.067648,p_below_floor,1.0112455315534306,yes,823.623,same_side_use_raw,yes,True,120.110228,rejected_actionable,spectral_dominant_factor,finalized,12.299031309034522,5.624744501195689,2026-05-05T19:31:16.377250+00:00,0.009323999999999999,48
0.077742,True,46.0,0.46,812.0,16.0,4.795259,0.087953,737.99,4.0,11,v28_raw,108,True,108,False,True,2.1865937744230046,KXBTC15M-26MAY051600-00,1,0,raw_when_same_else_rmt_repetition_forget_p60_edge0,104.0,3,0.7691082778746435,0.547953,0.547953,v28_raw_p50_edge0,6.795259,p_below_floor,1.1138511194482563,no,856.344,same_side_use_raw,no,True,123.420469,rejected_actionable,spectral_dominant_factor,finalized,4.839242308087483,2.2131419034907185,2026-05-05T19:45:43.657471+00:00,0.087953,48
0.870095,True,83.0,0.83,969.0,985.0,-0.782148,0.02217900000000006,1147.21,2.0,11,v28_raw,34,True,34,False,False,2.1865937744230046,KXBTC15M-26MAY051615-15,22,12,raw_when_same_else_rmt_repetition_forget_p60_edge0,32.0,4,0.964618645352644,0.852179,0.852179,v28_raw_p50_edge0,1.217852,edge_below_floor,0.3890707598566101,yes,661.575,same_side_use_raw,yes,True,108.327261,rejected_actionable,spectral_dominant_factor,finalized,21.471211424475623,9.819478897099401,2026-05-05T20:03:58.425282+00:00,0.02217900000000006,48
0.6097,True,76.0,0.76,984.0,1484.0,-2.781529,0.007184999999999997,113.0,3.0,11,v28_raw,48,True,48,False,False,2.1865937744230046,KXBTC15M-26MAY051630-30,5,2,raw_when_same_else_rmt_repetition_forget_p60_edge0,45.0,2,0.6500461458781674,0.767185,0.767185,v28_raw_p50_edge0,-0.781529,p_below_floor,0.6709158528512382,no,827.38,same_side_use_raw,no,True,128.743747,rejected_actionable,spectral_dominant_factor,finalized,5.188675667324343,2.3729490717559205,2026-05-05T20:16:12.620319+00:00,0.007184999999999997,48
0.018922,True,50.0,0.5,485.0,0.0,-2.315688,0.016843000000000052,141.56,4.0,11,v28_raw,100,True,100,True,True,2.1865937744230046,KXBTC15M-26MAY051645-45,0,0,raw_when_same_else_rmt_repetition_forget_p60_edge0,96.0,3,0.9439319219136564,0.516843,0.516843,v28_raw_p50_edge0,-0.315688,p_below_floor,1.283901434017675,yes,879.111,same_side_use_raw,yes,True,132.388055,rejected_actionable,spectral_dominant_factor,finalized,30.947098450665223,14.153108278574287,2026-05-05T20:30:20.889263+00:00,0.016843000000000052,48
0.132227,True,57.0,0.57,0.0,1484.0,-3.974403,0.000256000000000034,124.62,4.0,11,v28_raw,86,True,86,False,True,2.1865937744230046,KXBTC15M-26MAY051700-00,1,0,raw_when_same_else_rmt_repetition_forget_p60_edge0,82.0,4,0.9735036487676375,0.570256,0.570256,v28_raw_p50_edge0,-1.974403,p_below_floor,1.0866461461842227,no,884.255,same_side_use_raw,no,True,125.125577,rejected_actionable,spectral_dominant_factor,finalized,66.75847833514732,30.530809662056893,2026-05-05T20:45:15.745239+00:00,0.000256000000000034,48
0.035293,True,51.0,0.51,0.0,63.0,-2.92387,0.01076100000000002,2218.35,4.0,11,v28_raw,98,True,98,False,True,2.1865937744230046,KXBTC15M-26MAY051715-15,1,0,raw_when_same_else_rmt_repetition_forget_p60_edge0,94.0,3,0.929758955886846,0.520761,0.520761,v28_raw_p50_edge0,-0.92387,p_below_floor,1.1005860740691689,no,884.029,same_side_use_raw,no,True,115.037535,rejected_actionable,spectral_dominant_factor,finalized,44.39649355028335,20.30395131898637,2026-05-05T21:00:15.974920+00:00,0.01076100000000002,48
0.222986,True,60.0,0.6,531.0,312.0,-5.0681,0.0,569.97,4.0,11,rmt_repetition_forget,-120,True,-120,False,False,2.1865937744230046,KXBTC15M-26MAY051730-30,4,2,raw_when_same_else_rmt_repetition_forget_p60_edge0,-124.0,4,0.8813159647084657,0.6,0.589319,rmt_repetition_forget_p60_edge0,-3.0681,p_below_floor,0.8176809621872009,no,828.552,side_flip_use_wait,yes,False,106.509132,rejected_actionable,spectral_dominant_factor,finalized,19.883098749983333,9.093183645979261,2026-05-05T21:16:11.448234+00:00,-0.01068099999999994,48
0.665923,True,71.0,0.71,0.0,594.0,3.52204,0.07022000000000006,40.0,3.0,11,v28_raw,58,True,58,False,True,2.1865937744230046,KXBTC15M-26MAY051745-45,1,0,raw_when_same_else_rmt_repetition_forget_p60_edge0,55.0,3,0.9328521008480247,0.78022,0.78022,v28_raw_p50_edge0,5.52204,p_below_floor,0.5423839624480261,no,868.757,same_side_use_raw,no,True,107.444854,rejected_actionable,spectral_dominant_factor,finalized,46.978842071940534,21.484942755010472,2026-05-05T21:30:31.244987+00:00,0.07022000000000006,48
0.291311,True,61.0,0.61,16.0,47.0,-2.203936,0.017961000000000005,550.0,4.0,11,v28_raw,78,True,78,False,False,2.1865937744230046,KXBTC15M-26MAY051800-00,6,3,raw_when_same_else_rmt_repetition_forget_p60_edge0,74.0,5,0.9791670784952593,0.627961,0.627961,v28_raw_p50_edge0,-0.203936,p_below_floor,0.7130484761919295,yes,808.901,same_side_use_raw,yes,True,100.648518,rejected_actionable,spectral_dominant_factor,finalized,23.008527725960235,10.522543325191572,2026-05-05T21:46:31.099223+00:00,0.017961000000000005,48
0.669176,True,74.0,0.74,0.0,344.0,0.41302,0.03913,1504.55,3.0,11,v28_raw,-148,True,-148,True,True,2.1865937744230046,KXBTC15M-26MAY051815-15,0,0,raw_when_same_else_rmt_repetition_forget_p60_edge0,-151.0,4,0.987082955820957,0.77913,0.77913,v28_raw_p50_edge0,2.41302,p_below_floor,0.5227973434259201,no,883.663,same_side_use_raw,yes,False,103.02218,rejected_actionable,spectral_dominant_factor,finalized,88.73356255888835,40.58072587456408,2026-05-05T22:00:16.340721+00:00,0.03913,48
0.433511,True,69.0,0.69,953.0,16.0,-4.737488,0.0,52.45,3.0,11,rmt_repetition_forget,-138,True,-138,False,False,2.1865937744230046,KXBTC15M-26MAY051830-30,3,1,raw_when_same_else_rmt_repetition_forget_p60_edge0,-141.0,2,0.9614601577146851,0.69,0.677625,rmt_repetition_forget_p60_edge0,-2.737488,p_below_floor,0.5026622182092761,yes,654.494,side_flip_use_wait,no,False,90.931865,rejected_actionable,spectral_dominant_factor,finalized,106.30674557530341,48.61751040307223,2026-05-05T22:19:05.505940+00:00,-0.012374999999999914,48
0.885262,True,79.0,0.79,968.0,0.0,3.902414,0.07402399999999998,97.0,3.0,11,v28_raw,42,True,42,False,True,2.1865937744230046,KXBTC15M-26MAY051845-45,1,0,raw_when_same_else_rmt_repetition_forget_p60_edge0,39.0,3,0.9610275842634353,0.864024,0.864024,v28_raw_p50_edge0,5.902414,approved_entry,0.4162522477382457,no,854.974,same_side_use_raw,no,True,103.506064,approved_entry,spectral_dominant_factor,finalized,73.90637964053967,33.7997759369099,2026-05-05T22:30:45.039013+00:00,0.07402399999999998,48
0.262538,True,53.0,0.53,703.0,0.0,6.984175,0.109842,510.0,4.0,11,v28_raw,94,True,94,False,False,2.1865937744230046,KXBTC15M-26MAY051900-00,2,1,raw_when_same_else_rmt_repetition_forget_p60_edge0,90.0,4,0.9618357422660211,0.639842,0.639842,v28_raw_p50_edge0,8.984175,p_below_floor,0.8784105018067421,yes,831.283,same_side_use_raw,yes,True,118.840133,rejected_actionable,spectral_dominant_factor,finalized,44.4463750111149,20.326763723107806,2026-05-05T22:46:08.719237+00:00,0.109842,48
0.412622,True,70.0,0.7,390.0,62.0,-5.796088,0.0,2165.47,3.0,11,rmt_repetition_forget,-140,True,-140,False,False,2.1865937744230046,KXBTC15M-26MAY051915-15,3,1,raw_when_same_else_rmt_repetition_forget_p60_edge0,-143.0,4,0.9657401758837809,0.7,0.677039,rmt_repetition_forget_p60_edge0,-3.796088,p_below_floor,0.7087044455069132,yes,650.887,side_flip_use_wait,no,False,125.902128,rejected_actionable,spectral_dominant_factor,finalized,40.40023823115982,18.476334609440922,2026-05-05T23:04:09.117138+00:00,-0.02296100000000001,48
0.003369,True,62.0,0.62,140.0,0.0,-18.607716,0.0,1.0,2.0,11,rmt_repetition_forget,-62,True,-62,False,False,2.1865937744230046,KXBTC15M-26MAY051945-45,5,2,raw_when_same_else_rmt_repetition_forget_p60_edge0,-64.0,4,0.9700990929331085,0.62,0.473923,rmt_repetition_forget_p60_edge0,-16.607716,p_below_floor,0.832861756115355,yes,655.129,side_flip_use_wait,no,False,97.947623,rejected_actionable,spectral_dominant_factor,finalized,58.073177742350026,26.558741006968383,2026-05-05T23:34:04.876039+00:00,-0.146077,48
