abs_d_sigma,actionable,ask_cents,ask_prob,book_age_ms,btc_age_ms,depth_friction_prob,edge_cents,eff_edge_prob,eligible_depth,expensive_low_edge_friction_prob,feature_count,fee_friction_prob,fv,gross_cents,h6_recross_hazard_high,hold_gross_cents,is_first_market_observation,is_first_market_side_observation,lambda_plus,market,market_observation_index,market_side_observation_index,net_gross_cents_after_entry_fee,outlier_count,outlier_share,p_eff,p_side,policy,raw_edge_cents,raw_edge_prob,raw_p_eff,reason,recross_hazard_score,repeated_side_friction_prob,result,seconds_to_close,side,side_won,sigma_t_dollars,source,spectral_tag,status,top_eigenvalue,top_over_mp_edge,ts_wall,v28_minus_ask_prob,window_n
0.796902,True,77.0,0.77,344.0,0.0,0.012,2.961728,0.007616999999999985,2072.24,0.0,11,0.015,raw_full_physics_friction,46,False,46,False,False,2.1865937744230046,KXBTC15M-26MAY061630-30,35,17,43.0,4,0.9934578653750605,0.777617,0.834617,raw_full_physics_friction_p50_edge0,4.961728,0.06461700000000004,0.834617,p_below_floor,0.23069953045018135,0.03,no,423.451,no,True,74.62022,rejected_actionable,spectral_dominant_factor,finalized,333.01285065816313,152.29753900952093,2026-05-06T20:22:56.551019+00:00,0.06461700000000004,48
0.561593,True,71.0,0.71,797.0,0.0,0.0,-0.847067,0.005529000000000006,178.0,0.0,11,0.015,raw_full_physics_friction,58,True,58,False,False,2.1865937744230046,KXBTC15M-26MAY061645-45,3,1,55.0,2,0.5304816154659944,0.715529,0.736529,raw_full_physics_friction_p50_edge0,1.152933,0.026529000000000025,0.736529,p_below_floor,0.5883745447496512,0.006,no,858.442,no,True,105.637081,rejected_actionable,spectral_dominant_factor,finalized,2.886960931094845,1.3203005354099906,2026-05-06T20:30:41.561221+00:00,0.026529000000000025,48
0.145303,True,49.0,0.49,750.0,0.0,0.0,1.729939,0.031298999999999966,269.5,0.0,11,0.02,raw_full_physics_friction,-98,True,-98,False,False,2.1865937744230046,KXBTC15M-26MAY061700-00,3,1,-102.0,5,0.9953054939051827,0.521299,0.547299,raw_full_physics_friction_p50_edge0,3.729939,0.05729899999999999,0.547299,p_below_floor,0.7999159734871153,0.006,yes,759.628,no,False,100.68608,rejected_actionable,spectral_dominant_factor,finalized,275.3221713256857,125.91372688707912,2026-05-06T20:47:20.371791+00:00,0.05729899999999999,48
0.324075,True,50.0,0.5,469.0,16.0,0.0,9.307271,0.10707299999999997,80.51,0.0,11,0.02,raw_full_physics_friction,-100,True,-100,False,False,2.1865937744230046,KXBTC15M-26MAY061715-15,2,1,-104.0,4,0.9382811737578586,0.607073,0.633073,raw_full_physics_friction_p50_edge0,11.307271,0.133073,0.633073,p_below_floor,0.6830949302308119,0.006,no,804.817,yes,False,99.884415,rejected_actionable,spectral_dominant_factor,finalized,31.849309208793926,14.56571841616913,2026-05-06T21:01:35.182941+00:00,0.133073,48
0.379541,True,63.0,0.63,47.0,31.0,0.0,0.010588,0.008105999999999947,109.6,0.0,11,0.02,raw_full_physics_friction,74,True,74,False,False,2.1865937744230046,KXBTC15M-26MAY061730-30,4,2,70.0,4,0.9095651218371194,0.638106,0.670106,raw_full_physics_friction_p50_edge0,2.010588,0.040105999999999975,0.670106,p_below_floor,0.501796251972961,0.012,yes,669.703,yes,True,85.023721,rejected_actionable,spectral_dominant_factor,finalized,17.94741034873397,8.20793078196242,2026-05-06T21:18:50.297953+00:00,0.040105999999999975,48
0.021042,True,14.0,0.14,718.0,0.0,0.0,34.038275,0.360383,1055.07,0.0,11,0.01,raw_full_physics_friction,-28,True,-28,False,True,2.1865937744230046,KXBTC15M-26MAY061745-45,1,0,-30.0,3,0.9493629496419601,0.500383,0.510383,raw_full_physics_friction_p50_edge0,36.038275,0.370383,0.510383,p_below_floor,0.6897895866379721,0.0,yes,668.465,no,False,81.740441,rejected_actionable,spectral_dominant_factor,finalized,70.2451470466364,32.12537594696692,2026-05-06T21:33:51.536807+00:00,0.370383,48
0.442267,True,68.0,0.68,781.0,31.0,0.0,-1.960943,0.0003909999999999192,210.18,0.0,11,0.02,raw_full_physics_friction,64,True,64,False,True,2.1865937744230046,KXBTC15M-26MAY061800-00,1,0,60.0,3,0.9179362767312454,0.680391,0.700391,raw_full_physics_friction_p50_edge0,0.039057,0.020390999999999937,0.700391,p_below_floor,0.54576569140668,0.0,no,789.738,no,True,90.669263,rejected_actionable,spectral_dominant_factor,finalized,24.08877439105099,11.016575036854984,2026-05-06T21:46:50.262624+00:00,0.020390999999999937,48
0.683153,True,72.0,0.72,375.0,0.0,0.02,3.947247,0.02747199999999994,9.47,0.0,11,0.015,raw_full_physics_friction,56,True,56,False,False,2.1865937744230046,KXBTC15M-26MAY061815-15,6,2,53.0,3,0.8880364550714722,0.7474719999999999,0.794472,raw_full_physics_friction_p50_edge0,5.947247,0.07447199999999998,0.794472,p_below_floor,0.36363731769686664,0.012,no,670.498,no,True,83.421988,rejected_actionable,spectral_dominant_factor,finalized,18.448681245150404,8.437178163108333,2026-05-06T22:03:49.503366+00:00,0.07447199999999998,48
0.098877,True,23.0,0.23,250.0,0.0,0.0,28.816194,0.30216200000000004,500.0,0.0,11,0.015,raw_full_physics_friction,-46,True,-46,False,False,2.1865937744230046,KXBTC15M-26MAY061830-30,2,1,-49.0,3,0.8691472349579976,0.532162,0.553162,raw_full_physics_friction_p50_edge0,30.816194,0.32316200000000006,0.553162,p_below_floor,0.6315757792925781,0.006,no,653.539,yes,False,81.818724,rejected_actionable,spectral_dominant_factor,finalized,10.58562566718174,4.841148726848022,2026-05-06T22:19:06.460649+00:00,0.32316200000000006,48
0.377898,True,45.0,0.45,78.0,16.0,0.012,17.138908,0.16138899999999995,3833.55,0.0,11,0.02,raw_full_physics_friction,-90,True,-90,False,False,2.1865937744230046,KXBTC15M-26MAY061900-00,7,3,-94.0,3,0.7714092172790913,0.611389,0.661389,raw_full_physics_friction_p50_edge0,19.138908,0.211389,0.661389,p_below_floor,0.3998595186573753,0.018000000000000002,yes,566.587,no,False,73.538439,rejected_actionable,spectral_dominant_factor,finalized,4.870781165715094,2.2275656423655508,2026-05-06T22:50:33.414367+00:00,0.211389,48
1.171707,True,87.0,0.87,703.0,31.0,0.0,2.334214,0.023341999999999974,185.54,0.02,11,0.01,raw_full_physics_friction,24,False,26,False,True,2.1865937744230046,KXBTC15M-26MAY061915-15,1,0,22.0,4,0.9141456322221081,0.893342,0.923342,raw_full_physics_friction_p50_edge0,4.334214,0.053342,0.923342,approved_entry,0.2295042151020138,0.0,no,714.621,no,True,83.126581,approved_entry,spectral_dominant_factor,finalized,6.810472525943236,3.11464918889215,2026-05-06T23:03:05.391564+00:00,0.053342,48
0.100563,True,47.0,0.47,813.0,0.0,0.0,4.136383,0.061363999999999974,655.0,0.0,11,0.02,raw_full_physics_friction,106,True,106,True,True,2.1865937744230046,KXBTC15M-26MAY061930-30,0,0,102.0,4,0.9402295450178878,0.531364,0.551364,raw_full_physics_friction_p50_edge0,6.136383,0.08136399999999999,0.551364,p_below_floor,0.9053776147792911,0.0,yes,810.397,yes,True,105.505731,rejected_actionable,spectral_dominant_factor,finalized,21.496300255859108,9.83095283051902,2026-05-06T23:16:29.602542+00:00,0.08136399999999999,48
0.13265,True,42.0,0.42,625.0,0.0,0.012,8.240693,0.09040699999999996,1634.87,0.0,11,0.02,raw_full_physics_friction,-84,True,-84,True,True,2.1865937744230046,KXBTC15M-26MAY061945-45,0,0,-88.0,4,0.915635581663064,0.5104069999999999,0.542407,raw_full_physics_friction_p50_edge0,10.240693,0.12240699999999999,0.542407,p_below_floor,0.8012564138437247,0.0,no,809.092,yes,False,96.494594,rejected_actionable,spectral_dominant_factor,finalized,21.955608112602334,10.041009157448988,2026-05-06T23:31:30.909184+00:00,0.12240699999999999,48
0.192858,True,50.0,0.5,375.0,31.0,0.0,4.243489,0.06243500000000002,50.0,0.0,11,0.02,raw_full_physics_friction,100,True,100,True,True,2.1865937744230046,KXBTC15M-26MAY062000-00,0,0,96.0,4,0.9433463616533773,0.562435,0.582435,raw_full_physics_friction_p50_edge0,6.243489,0.08243500000000004,0.582435,p_below_floor,0.6739717336748277,0.0,yes,849.989,yes,True,84.10338,rejected_actionable,spectral_dominant_factor,finalized,27.809165618463474,12.71803018180719,2026-05-06T23:45:50.011935+00:00,0.08243500000000004,48
0.29011,True,54.0,0.54,141.0,0.0,0.02,3.430147,0.02830099999999991,12.0,0.0,11,0.02,raw_full_physics_friction,-108,True,-108,False,False,2.1865937744230046,KXBTC15M-26MAY062015-15,2,1,-112.0,1,0.30643511706367155,0.568301,0.614301,raw_full_physics_friction_p50_edge0,5.430147,0.07430099999999995,0.614301,p_below_floor,0.5841335298890138,0.006,no,844.672,yes,False,80.590252,rejected_actionable,spectral_factor,finalized,3.1431637691913714,1.4374703733073535,2026-05-07T00:00:55.328161+00:00,0.07430099999999995,48
0.107412,True,32.0,0.32,141.0,31.0,0.0,18.44184,0.20441799999999993,230.72,0.0,11,0.02,raw_full_physics_friction,-64,True,-64,True,True,2.1865937744230046,KXBTC15M-26MAY062030-30,0,0,-68.0,2,0.5170143964667329,0.5244179999999999,0.544418,raw_full_physics_friction_p50_edge0,20.44184,0.22441799999999995,0.544418,p_below_floor,0.6807697699219372,0.0,no,804.712,yes,False,80.158525,rejected_actionable,spectral_dominant_factor,finalized,4.0260374962217105,1.8412370616412717,2026-05-07T00:16:35.289272+00:00,0.22441799999999995,48
0.321769,True,51.0,0.51,109.0,15.0,0.0,6.79204,0.08792,236.56,0.0,11,0.02,raw_full_physics_friction,98,True,98,False,True,2.1865937744230046,KXBTC15M-26MAY062045-45,1,0,94.0,4,0.9810016323671195,0.59792,0.61792,raw_full_physics_friction_p50_edge0,8.79204,0.10792000000000002,0.61792,p_below_floor,0.5903043382646713,0.0,no,834.661,no,True,84.563835,rejected_actionable,spectral_dominant_factor,finalized,98.3392458573268,44.97371528613102,2026-05-07T00:31:05.341326+00:00,0.10792000000000002,48
0.321159,True,22.0,0.22,485.0,0.0,0.0,36.05876,0.368588,555.0,0.0,11,0.015,raw_full_physics_friction,-44,True,-44,False,False,2.1865937744230046,KXBTC15M-26MAY062100-00,5,2,-47.0,4,0.9689570180694325,0.588588,0.615588,raw_full_physics_friction_p50_edge0,38.05876,0.39558800000000005,0.615588,p_below_floor,0.5154674438225817,0.012,yes,683.547,no,False,81.548483,rejected_actionable,spectral_dominant_factor,finalized,29.614590464531343,13.543709312145097,2026-05-07T00:48:36.454910+00:00,0.39558800000000005,48
0.079454,True,44.0,0.44,813.0,0.0,0.012,6.178422,0.06378400000000001,3019.85,0.0,11,0.02,raw_full_physics_friction,112,True,112,False,False,2.1865937744230046,KXBTC15M-26MAY062115-15,2,1,108.0,3,0.977454561209497,0.503784,0.541784,raw_full_physics_friction_p50_edge0,8.178422,0.10178400000000004,0.541784,p_below_floor,0.8352022239077785,0.006,yes,819.367,yes,True,94.772011,rejected_actionable,spectral_dominant_factor,finalized,167.22545333943705,76.47760425164674,2026-05-07T01:01:20.633112+00:00,0.10178400000000004,48
0.212967,True,41.0,0.41,265.0,15.0,0.0,13.614208,0.15014200000000005,596.0,0.0,11,0.02,raw_full_physics_friction,118,True,118,False,False,2.1865937744230046,KXBTC15M-26MAY062130-30,2,1,114.0,3,0.9945604376147793,0.560142,0.586142,raw_full_physics_friction_p50_edge0,15.614208,0.17614200000000008,0.586142,p_below_floor,0.8001572608136981,0.006,yes,753.109,yes,True,108.232597,rejected_actionable,spectral_dominant_factor,finalized,878.6902871913247,401.85346609394435,2026-05-07T01:17:26.891763+00:00,0.17614200000000008,48
0.250555,True,57.0,0.57,703.0,0.0,0.0,-0.962202,0.004377999999999993,55.0,0.0,11,0.02,raw_full_physics_friction,86,True,86,False,False,2.1865937744230046,KXBTC15M-26MAY062145-45,2,1,82.0,4,0.9759741090167942,0.5743779999999999,0.600378,raw_full_physics_friction_p50_edge0,1.037798,0.030378000000000016,0.600378,p_below_floor,0.8209819327273938,0.006,yes,800.015,yes,True,111.871753,rejected_actionable,spectral_dominant_factor,finalized,94.1192319089136,43.04376652391671,2026-05-07T01:31:39.986158+00:00,0.030378000000000016,48
0.258689,True,46.0,0.46,750.0,16.0,0.0,11.78159,0.131816,56.0,0.0,11,0.02,raw_full_physics_friction,108,True,108,False,False,2.1865937744230046,KXBTC15M-26MAY062200-00,3,1,104.0,4,0.9802222663243321,0.591816,0.617816,raw_full_physics_friction_p50_edge0,13.78159,0.157816,0.617816,p_below_floor,0.5673951035684587,0.006,no,609.066,no,True,89.335046,rejected_actionable,spectral_dominant_factor,finalized,125.85969134146798,57.55970441957362,2026-05-07T01:49:50.936932+00:00,0.157816,48
0.404187,True,59.0,0.59,375.0,15.0,0.0,3.183115,0.05183099999999996,68.33,0.0,11,0.02,raw_full_physics_friction,82,True,82,False,True,2.1865937744230046,KXBTC15M-26MAY062215-15,1,0,78.0,4,0.9877402758004761,0.6418309999999999,0.661831,raw_full_physics_friction_p50_edge0,5.183115,0.07183099999999998,0.661831,p_below_floor,0.6698685223589202,0.0,no,850.282,no,True,103.244165,rejected_actionable,spectral_dominant_factor,finalized,150.79288105237157,68.96245787225045,2026-05-07T02:00:49.721290+00:00,0.07183099999999998,48
0.481781,True,38.0,0.38,297.0,32.0,0.0,29.801453,0.3060149999999999,500.0,0.0,11,0.02,raw_full_physics_friction,-76,True,-76,False,False,2.1865937744230046,KXBTC15M-26MAY062230-30,4,2,-80.0,4,0.9935423855151111,0.6860149999999999,0.718015,raw_full_physics_friction_p50_edge0,31.801453,0.33801499999999995,0.718015,p_below_floor,0.34967152719409217,0.012,no,460.951,yes,False,79.102275,rejected_actionable,spectral_dominant_factor,finalized,274.8500755748304,125.69782224288892,2026-05-07T02:22:19.050425+00:00,0.33801499999999995,48
0.278629,True,54.0,0.54,156.0,15.0,0.0,2.595082,0.045950999999999964,55.0,0.0,11,0.02,raw_full_physics_friction,-108,True,-108,False,True,2.1865937744230046,KXBTC15M-26MAY062245-45,1,0,-112.0,4,0.988436281092861,0.585951,0.605951,raw_full_physics_friction_p50_edge0,4.595082,0.06595099999999998,0.605951,p_below_floor,0.7865843246178028,0.0,yes,841.408,no,False,107.490544,rejected_actionable,spectral_dominant_factor,finalized,215.7217676263793,98.65653609267393,2026-05-07T02:30:58.594419+00:00,0.06595099999999998,48
0.609402,True,73.0,0.73,578.0,0.0,0.0,-0.664611,0.013353999999999977,91.0,0.0,11,0.015,raw_full_physics_friction,54,True,54,True,True,2.1865937744230046,KXBTC15M-26MAY062300-00,0,0,51.0,2,0.5639043419154292,0.743354,0.758354,raw_full_physics_friction_p50_edge0,1.335389,0.02835399999999999,0.758354,p_below_floor,0.5727845346949045,0.0,yes,855.282,yes,True,108.073147,rejected_actionable,spectral_dominant_factor,finalized,5.14604535484849,2.353452852122211,2026-05-07T02:45:44.718830+00:00,0.02835399999999999,48
0.562923,True,68.0,0.68,515.0,31.0,0.0,2.458023,0.026579999999999937,268.35,0.0,11,0.02,raw_full_physics_friction,64,True,64,False,False,2.1865937744230046,KXBTC15M-26MAY062315-15,7,3,60.0,2,0.6450982498847042,0.70658,0.74458,raw_full_physics_friction_p50_edge0,4.458023,0.06457999999999997,0.74458,p_below_floor,0.45500961379933097,0.018000000000000002,no,639.531,no,True,94.773164,rejected_actionable,spectral_dominant_factor,finalized,7.376302704612863,3.3734216162576023,2026-05-07T03:04:20.470538+00:00,0.06457999999999997,48
0.093136,True,52.0,0.52,594.0,47.0,0.0,-1.309739,0.0069029999999999925,457.4,0.0,11,0.02,raw_full_physics_friction,-104,True,-104,False,True,2.1865937744230046,KXBTC15M-26MAY062330-30,1,0,-108.0,3,0.8649348740719196,0.526903,0.546903,raw_full_physics_friction_p50_edge0,0.690261,0.02690300000000001,0.546903,p_below_floor,0.7179345197947139,0.0,no,643.441,yes,False,93.196623,rejected_actionable,spectral_dominant_factor,finalized,13.644729463025957,6.240175757669716,2026-05-07T03:19:16.559045+00:00,0.02690300000000001,48
0.276153,True,46.0,0.46,781.0,62.0,0.0,10.862287,0.12262299999999998,305.0,0.0,11,0.02,raw_full_physics_friction,-92,True,-92,False,False,2.1865937744230046,KXBTC15M-26MAY062345-45,3,1,-96.0,3,0.8715500696111091,0.582623,0.608623,raw_full_physics_friction_p50_edge0,12.862287,0.148623,0.608623,p_below_floor,0.6753249635352406,0.006,yes,723.265,no,False,99.29264,rejected_actionable,spectral_dominant_factor,finalized,9.65363405653991,4.414918842932908,2026-05-07T03:32:56.738408+00:00,0.148623,48
0.906372,True,78.0,0.78,703.0,16.0,0.0,4.896244,0.04996199999999995,60.35,0.0,11,0.01,raw_full_physics_friction,2,False,44,False,False,2.1865937744230046,KXBTC15M-26MAY070000-00,9,4,0.0,3,0.8837960310779469,0.829962,0.863962,raw_full_physics_friction_p50_edge0,6.896244,0.08396199999999998,0.863962,approved_entry,0.1931875391606329,0.024,no,387.203,no,True,72.906016,approved_entry,spectral_dominant_factor,finalized,23.44027807486468,10.719996713175528,2026-05-07T03:53:32.799784+00:00,0.08396199999999998,48
0.1949,True,52.0,0.52,750.0,0.0,0.0,3.899369,0.04699399999999998,42.91,0.0,11,0.02,raw_full_physics_friction,96,True,96,False,False,2.1865937744230046,KXBTC15M-26MAY070015-15,4,2,92.0,3,0.880296974299769,0.566994,0.598994,raw_full_physics_friction_p50_edge0,5.899369,0.07899400000000001,0.598994,p_below_floor,0.6442791554311053,0.012,yes,639.652,yes,True,92.86829,rejected_actionable,spectral_dominant_factor,finalized,18.484079465070103,8.4533669130873,2026-05-07T04:04:20.347656+00:00,0.07899400000000001,48
1.178593,True,82.0,0.82,547.0,0.0,0.0,6.928791,0.07728800000000002,236.0,0.0,11,0.015,raw_full_physics_friction,30,False,36,False,False,2.1865937744230046,KXBTC15M-26MAY070030-30,5,2,27.0,4,0.9327512260000064,0.897288,0.924288,raw_full_physics_friction_p50_edge0,8.928791,0.10428800000000005,0.924288,approved_entry,0.1751266718605662,0.012,yes,457.016,yes,True,79.866432,approved_entry,spectral_dominant_factor,finalized,15.863465505328021,7.2548754555537185,2026-05-07T04:22:22.987474+00:00,0.10428800000000005,48
0.187292,True,48.0,0.48,687.0,0.0,0.0,6.216384,0.08216400000000001,574.17,0.0,11,0.02,raw_full_physics_friction,104,True,104,False,True,2.1865937744230046,KXBTC15M-26MAY070045-45,1,0,100.0,3,0.7767375406826382,0.562164,0.582164,raw_full_physics_friction_p50_edge0,8.216384,0.10216400000000003,0.582164,p_below_floor,0.8305452261842349,0.0,no,810.351,no,True,105.557194,rejected_actionable,spectral_dominant_factor,finalized,10.315630442832498,4.71767118497105,2026-05-07T04:31:29.650225+00:00,0.10216400000000003,48
0.649457,True,72.0,0.72,813.0,0.0,0.02,1.865354,0.006653999999999938,7.0,0.0,11,0.015,raw_full_physics_friction,56,True,56,False,False,2.1865937744230046,KXBTC15M-26MAY070115-15,4,2,53.0,2,0.7253286251006197,0.7266539999999999,0.773654,raw_full_physics_friction_p50_edge0,3.865354,0.05365399999999998,0.773654,p_below_floor,0.48884383667306214,0.012,yes,774.782,yes,True,100.868887,rejected_actionable,spectral_dominant_factor,finalized,10.07822153243996,4.609096417600195,2026-05-07T05:02:05.219016+00:00,0.05365399999999998,48
0.556916,True,71.0,0.71,578.0,31.0,0.0,-0.313958,0.01085999999999998,529.78,0.0,11,0.015,raw_full_physics_friction,58,False,58,False,False,2.1865937744230046,KXBTC15M-26MAY070200-00,3,1,55.0,4,0.9509650857938626,0.72086,0.74186,raw_full_physics_friction_p50_edge0,1.686042,0.03186,0.74186,p_below_floor,0.20144802541452023,0.006,no,305.27,no,True,60.368134,rejected_actionable,spectral_dominant_factor,finalized,22.740946655938252,10.40016985410978,2026-05-07T05:54:54.731769+00:00,0.03186,48
0.132673,True,48.0,0.48,594.0,0.0,0.0,2.082177,0.040822000000000025,149.0,0.0,11,0.02,raw_full_physics_friction,104,True,104,False,True,2.1865937744230046,KXBTC15M-26MAY070530-30,1,0,100.0,3,0.9205434626344433,0.520822,0.540822,raw_full_physics_friction_p50_edge0,4.082177,0.06082200000000004,0.540822,p_below_floor,0.8946677145970718,0.0,no,879.618,no,True,103.336826,rejected_actionable,spectral_dominant_factor,finalized,26.962557284241875,12.330848829639935,2026-05-07T09:15:20.383837+00:00,0.06082200000000004,48
0.46275,True,60.0,0.6,16.0,0.0,0.0,6.764695,0.08764700000000003,64.64,0.0,11,0.02,raw_full_physics_friction,-120,True,-120,True,True,2.1865937744230046,KXBTC15M-26MAY070545-45,0,0,-124.0,3,0.7953862256629165,0.687647,0.707647,raw_full_physics_friction_p50_edge0,8.764695,0.10764700000000005,0.707647,p_below_floor,0.6220148866755595,0.0,no,855.69,yes,False,101.328958,rejected_actionable,spectral_dominant_factor,finalized,10.070722244828598,4.60566675101142,2026-05-07T09:30:44.310732+00:00,0.10764700000000005,48
0.495921,True,67.0,0.67,640.0,15.0,0.0,1.396006,0.027959999999999985,257.0,0.0,11,0.02,raw_full_physics_friction,66,True,66,False,False,2.1865937744230046,KXBTC15M-26MAY070600-00,2,1,62.0,3,0.9155567431739626,0.69796,0.72396,raw_full_physics_friction_p50_edge0,3.396006,0.05396000000000001,0.72396,p_below_floor,0.39442076468786447,0.006,yes,534.677,yes,True,84.025485,rejected_actionable,spectral_dominant_factor,finalized,26.529269751963373,12.132692438019896,2026-05-07T09:51:05.324526+00:00,0.05396000000000001,48
0.275276,True,28.0,0.28,453.0,0.0,0.012,29.587162,0.3038719999999999,1828.07,0.0,11,0.015,raw_full_physics_friction,144,True,144,False,True,2.1865937744230046,KXBTC15M-26MAY070615-15,1,0,141.0,3,0.9903831134051012,0.583872,0.610872,raw_full_physics_friction_p50_edge0,31.587162,0.33087199999999994,0.610872,p_below_floor,0.6454912835956723,0.0,no,702.26,no,True,96.230672,rejected_actionable,spectral_dominant_factor,finalized,338.3780425836461,154.75121467083517,2026-05-07T10:03:17.740674+00:00,0.33087199999999994,48
0.230767,True,47.0,0.47,468.0,31.0,0.02,9.697411,0.096974,17.63,0.0,11,0.02,raw_full_physics_friction,-94,True,-94,True,True,2.1865937744230046,KXBTC15M-26MAY070630-30,0,0,-98.0,2,0.7274491360213597,0.566974,0.606974,raw_full_physics_friction_p50_edge0,11.697411,0.13697400000000004,0.606974,p_below_floor,0.8264694476309769,0.0,no,875.963,yes,False,105.517869,rejected_actionable,spectral_dominant_factor,finalized,8.581778943664624,3.9247248592981894,2026-05-07T10:15:24.038338+00:00,0.13697400000000004,48
1.013529,True,81.0,0.81,16.0,0.0,0.012,5.039895,0.05239899999999986,1405.25,0.0,11,0.015,raw_full_physics_friction,38,True,38,False,False,2.1865937744230046,KXBTC15M-26MAY070645-45,2,1,35.0,3,0.8332612847689308,0.8623989999999999,0.895399,raw_full_physics_friction_p50_edge0,7.039895,0.08539899999999989,0.895399,approved_entry,0.36879792565874936,0.006,yes,816.468,yes,True,106.686678,approved_entry,spectral_dominant_factor,finalized,9.780182688529187,4.472793622176103,2026-05-07T10:31:23.542448+00:00,0.08539899999999989,48
0.375634,True,56.0,0.56,0.0,1156.0,0.012,5.481241,0.06281199999999987,1807.25,0.0,11,0.02,raw_full_physics_friction,-112,True,-112,True,True,2.1865937744230046,KXBTC15M-26MAY070700-00,0,0,-116.0,3,0.8109983214114304,0.6228119999999999,0.654812,raw_full_physics_friction_p50_edge0,7.481241,0.0948119999999999,0.654812,p_below_floor,0.7601242607081649,0.0,no,869.636,yes,False,112.583013,rejected_actionable,spectral_dominant_factor,finalized,5.847388120532668,2.6741995650635513,2026-05-07T10:45:30.364940+00:00,0.0948119999999999,48
0.157545,True,51.0,0.51,296.0,31.0,0.0,1.043473,0.03043499999999999,902.54,0.0,11,0.02,raw_full_physics_friction,98,True,98,True,True,2.1865937744230046,KXBTC15M-26MAY070715-15,0,0,94.0,3,0.7389698893911625,0.540435,0.560435,raw_full_physics_friction_p50_edge0,3.043473,0.05043500000000001,0.560435,p_below_floor,0.8772318276222708,0.0,yes,812.253,yes,True,108.096317,rejected_actionable,spectral_dominant_factor,finalized,3.9655308388727097,1.8135654117642992,2026-05-07T11:01:27.746774+00:00,0.05043500000000001,48
0.091964,True,46.0,0.46,156.0,0.0,0.0,3.077802,0.050777999999999934,60.64,0.0,11,0.02,raw_full_physics_friction,-92,True,-92,True,True,2.1865937744230046,KXBTC15M-26MAY070730-30,0,0,-96.0,3,0.8376984889370112,0.510778,0.530778,raw_full_physics_friction_p50_edge0,5.077802,0.07077799999999995,0.530778,p_below_floor,0.9361206885177036,0.0,no,819.643,yes,False,107.542515,rejected_actionable,spectral_dominant_factor,finalized,6.836992056120312,3.1267774271078075,2026-05-07T11:16:20.358076+00:00,0.07077799999999995,48
1.081343,True,68.0,0.68,609.0,16.0,0.0,18.380737,0.20180699999999996,1155.7,0.0,11,0.01,raw_full_physics_friction,34,False,64,False,False,2.1865937744230046,KXBTC15M-26MAY070745-45,5,2,32.0,3,0.8495183578329153,0.881807,0.903807,raw_full_physics_friction_p50_edge0,20.380737,0.22380699999999998,0.903807,approved_entry,0.1975936328082862,0.012,yes,474.481,yes,True,80.242802,approved_entry,spectral_dominant_factor,finalized,7.6081922929759,3.4794722192893555,2026-05-07T11:37:05.530271+00:00,0.22380699999999998,48
0.080069,True,45.0,0.45,422.0,0.0,0.0,4.638461,0.06638499999999997,193.11,0.0,11,0.02,raw_full_physics_friction,-90,True,-90,True,True,2.1865937744230046,KXBTC15M-26MAY070800-00,0,0,-94.0,3,0.862663981736011,0.516385,0.536385,raw_full_physics_friction_p50_edge0,6.638461,0.08638499999999999,0.536385,p_below_floor,0.8654745987079465,0.0,no,771.226,yes,False,101.288065,rejected_actionable,spectral_dominant_factor,finalized,12.14174925561794,5.552814335082377,2026-05-07T11:47:08.774218+00:00,0.08638499999999999,48
1.397312,True,90.0,0.9,390.0,62.0,0.0,2.079863,0.007798999999999889,665.0,0.02,11,0.005,raw_full_physics_friction,2,False,20,False,False,2.1865937744230046,KXBTC15M-26MAY070815-15,7,3,1.0,4,0.9492324315954994,0.9077989999999999,0.950799,raw_full_physics_friction_p50_edge0,4.079863,0.05079899999999993,0.950799,approved_entry,0.1855824939071499,0.018000000000000002,yes,600.244,yes,True,91.905021,approved_entry,spectral_dominant_factor,finalized,16.381912690795915,7.491978108791035,2026-05-07T12:04:59.759684+00:00,0.05079899999999993,48
0.951073,True,82.0,0.82,282.0,16.0,0.0,2.09255,0.007925999999999989,1230.2,0.02,11,0.01,raw_full_physics_friction,18,True,36,False,False,2.1865937744230046,KXBTC15M-26MAY070830-30,7,3,16.0,4,0.9223795778267913,0.8279259999999999,0.875926,raw_full_physics_friction_p50_edge0,4.09255,0.05592600000000003,0.875926,approved_entry,0.2815228625858157,0.018000000000000002,no,569.448,no,True,91.61227,approved_entry,spectral_dominant_factor,finalized,8.88789806563549,4.064723027019875,2026-05-07T12:20:30.562448+00:00,0.05592600000000003,48
0.236616,True,45.0,0.45,656.0,47.0,0.0,10.608794,0.11408799999999991,690.0,0.0,11,0.02,raw_full_physics_friction,110,True,110,False,False,2.1865937744230046,KXBTC15M-26MAY070845-45,4,2,106.0,4,0.8880834125088125,0.5640879999999999,0.596088,raw_full_physics_friction_p50_edge0,12.608794,0.14608799999999994,0.596088,p_below_floor,0.5965758829179154,0.012,yes,593.135,yes,True,93.104612,rejected_actionable,spectral_dominant_factor,finalized,5.832299466577311,2.667299035970378,2026-05-07T12:35:06.865667+00:00,0.14608799999999994,48
