dataset,candidate,label,filter_count,all_base_markets,all_markets,all_wins,all_losses,all_accuracy,all_coverage,all_wilson95_lower,all_median_ask,all_mean_ask,all_p75_ask,all_ask_ge_95,all_ask_eq_100,all_median_seconds_to_close,all_entry_fee_cents,all_ask_cost_cents,all_entry_cost_cents,all_gross_pnl_cents,all_net_pnl_cents,all_gross_roi_on_ask,all_net_roi_on_cost,all_net_edge_per_selected_cents,all_net_edge_per_base_market_cents,all_fee_aware_break_even_accuracy,all_accuracy_minus_break_even,train_base_markets,train_markets,train_wins,train_losses,train_accuracy,train_coverage,train_wilson95_lower,train_median_ask,train_mean_ask,train_p75_ask,train_ask_ge_95,train_ask_eq_100,train_median_seconds_to_close,train_entry_fee_cents,train_ask_cost_cents,train_entry_cost_cents,train_gross_pnl_cents,train_net_pnl_cents,train_gross_roi_on_ask,train_net_roi_on_cost,train_net_edge_per_selected_cents,train_net_edge_per_base_market_cents,train_fee_aware_break_even_accuracy,train_accuracy_minus_break_even,validation_base_markets,validation_markets,validation_wins,validation_losses,validation_accuracy,validation_coverage,validation_wilson95_lower,validation_median_ask,validation_mean_ask,validation_p75_ask,validation_ask_ge_95,validation_ask_eq_100,validation_median_seconds_to_close,validation_entry_fee_cents,validation_ask_cost_cents,validation_entry_cost_cents,validation_gross_pnl_cents,validation_net_pnl_cents,validation_gross_roi_on_ask,validation_net_roi_on_cost,validation_net_edge_per_selected_cents,validation_net_edge_per_base_market_cents,validation_fee_aware_break_even_accuracy,validation_accuracy_minus_break_even,holdout_base_markets,holdout_markets,holdout_wins,holdout_losses,holdout_accuracy,holdout_coverage,holdout_wilson95_lower,holdout_median_ask,holdout_mean_ask,holdout_p75_ask,holdout_ask_ge_95,holdout_ask_eq_100,holdout_median_seconds_to_close,holdout_entry_fee_cents,holdout_ask_cost_cents,holdout_entry_cost_cents,holdout_gross_pnl_cents,holdout_net_pnl_cents,holdout_gross_roi_on_ask,holdout_net_roi_on_cost,holdout_net_edge_per_selected_cents,holdout_net_edge_per_base_market_cents,holdout_fee_aware_break_even_accuracy,holdout_accuracy_minus_break_even,coverage_pass,all_splits_positive,oos_positive,all_median_edge,all_median_signed_move_30m
v21,book_margin_edge_m5,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0,0,221,219,156,63,0.7123287671232876,0.9909502262443439,0.6491214398502179,66.0,67.32420091324201,70.5,0,0,779.813589,431.0,14744.0,15175.0,856.0,425.0,0.05805751492132393,0.02800658978583196,1.9406392694063928,1.9230769230769231,0.6929223744292238,0.019406392694063856,132,131,90,41,0.6870229007633588,0.9924242424242424,0.6032467934308663,66.0,67.33587786259542,71.0,0,0,779.94713,259.0,8821.0,9080.0,179.0,-80.0,0.020292483845369007,-0.00881057268722467,-0.6106870229007634,-0.6060606060606061,0.6931297709923665,-0.006106870229007688,44,44,32,12,0.7272727272727273,1.0,0.581511269075488,64.5,65.93181818181819,67.0,0,0,779.7111965,87.0,2901.0,2988.0,299.0,212.0,0.10306790761806274,0.07095046854082998,4.818181818181818,4.818181818181818,0.6790909090909091,0.048181818181818215,45,44,34,10,0.7727272727272727,0.9777777777777777,0.6300764193536366,67.0,68.68181818181819,71.25,0,0,779.378346,85.0,3022.0,3107.0,378.0,293.0,0.12508272667107875,0.09430318635339556,6.659090909090909,6.511111111111111,0.7061363636363637,0.06659090909090903,True,False,True,-2.5,17.130000000004657
v21,book_margin_edge_m5__signed_move_30m_le_75,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0; signed_move_30m<=75,1,221,191,136,55,0.7120418848167539,0.8642533936651584,0.6441433807900485,67.0,68.58115183246073,71.0,0,0,719.943082,369.0,13099.0,13468.0,501.0,132.0,0.03824719444232384,0.009801009801009801,0.6910994764397905,0.5972850678733032,0.7051308900523561,0.0069109947643978265,132,113,80,33,0.7079646017699115,0.8560606060606061,0.6183975397243283,67.0,68.82300884955752,72.0,0,0,719.944484,221.0,7777.0,7998.0,223.0,2.0,0.028674296001028676,0.00025006251562890725,0.017699115044247787,0.015151515151515152,0.707787610619469,0.0001769911504424515,44,36,23,13,0.6388888888888888,0.8181818181818182,0.47575075485558044,65.0,66.72222222222223,67.25,0,0,719.63513,69.0,2402.0,2471.0,-102.0,-171.0,-0.042464612822647796,-0.06920275192229866,-4.75,-3.8863636363636362,0.686388888888889,-0.04750000000000021,45,42,33,9,0.7857142857142857,0.9333333333333333,0.640601546836771,67.0,69.52380952380952,71.75,0,0,779.166385,79.0,2920.0,2999.0,380.0,301.0,0.13013698630136986,0.10036678892964321,7.166666666666667,6.688888888888889,0.7140476190476189,0.07166666666666677,True,False,False,-2.5,-20.220000000001164
v21,book_margin_edge_m5__signed_move_30m_le_100,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0; signed_move_30m<=100,1,221,199,141,58,0.7085427135678392,0.9004524886877828,0.6419312426364432,66.0,67.60301507537689,70.5,0,0,779.187972,391.0,13453.0,13844.0,647.0,256.0,0.04809336207537352,0.01849176538572667,1.2864321608040201,1.158371040723982,0.695678391959799,0.012864321608040186,132,118,83,35,0.7033898305084746,0.8939393939393939,0.615620300010834,66.0,67.98305084745763,71.75,0,0,779.2975665,233.0,8022.0,8255.0,278.0,45.0,0.03465469957616554,0.005451241671714113,0.3813559322033898,0.3409090909090909,0.6995762711864406,0.003813559322033977,44,37,24,13,0.6486486486486487,0.8409090909090909,0.4875902312255084,64.0,65.35135135135135,67.0,0,0,719.677835,73.0,2418.0,2491.0,-18.0,-91.0,-0.007444168734491315,-0.03653151344841429,-2.4594594594594597,-2.0681818181818183,0.6732432432432433,-0.024594594594594565,45,44,34,10,0.7727272727272727,0.9777777777777777,0.6300764193536366,67.0,68.47727272727273,71.0,0,0,779.189098,85.0,3013.0,3098.0,387.0,302.0,0.12844341188184533,0.0974822466107166,6.863636363636363,6.711111111111111,0.7040909090909091,0.0686363636363636,True,False,False,-2.5,-7.309999999997672
v21,book_margin_edge_m5__signed_move_30m_le_125,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0; signed_move_30m<=125,1,221,205,145,60,0.7073170731707317,0.9276018099547512,0.6416773649246345,66.0,67.80975609756098,71.0,0,0,779.317226,401.0,13901.0,14302.0,599.0,198.0,0.043090425149269834,0.013844217591945183,0.9658536585365853,0.8959276018099548,0.697658536585366,0.00965853658536564,132,121,84,37,0.6942148760330579,0.9166666666666666,0.6071971806219708,66.0,68.14049586776859,71.0,0,0,779.351787,238.0,8245.0,8483.0,155.0,-83.0,0.01879927228623408,-0.009784274431215371,-0.6859504132231405,-0.6287878787878788,0.7010743801652892,-0.006859504132231353,44,40,27,13,0.675,0.9090909090909091,0.5201774618987768,64.0,65.875,67.0,0,0,779.3218830000001,78.0,2635.0,2713.0,65.0,-13.0,0.024667931688804556,-0.004791743457427202,-0.325,-0.29545454545454547,0.67825,-0.003249999999999975,45,44,34,10,0.7727272727272727,0.9777777777777777,0.6300764193536366,67.0,68.6590909090909,71.0,0,0,779.252092,85.0,3021.0,3106.0,379.0,294.0,0.1254551473022178,0.09465550547327753,6.681818181818182,6.533333333333333,0.7059090909090909,0.06681818181818178,True,False,False,-2.5,1.3700000000098953
v21,book_margin_edge_m5__signed_move_30m_le_150,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0; signed_move_30m<=150,1,221,206,147,59,0.7135922330097088,0.9321266968325792,0.6483898785595756,66.0,67.48058252427184,70.0,0,0,779.4347635,404.0,13901.0,14305.0,799.0,395.0,0.057477879289259765,0.027612722824187346,1.9174757281553398,1.7873303167420815,0.6944174757281554,0.01917475728155338,132,122,86,36,0.7049180327868853,0.9242424242424242,0.6187324662537962,66.0,67.65573770491804,70.75,0,0,779.490117,240.0,8254.0,8494.0,346.0,106.0,0.04191906954204022,0.012479397221568166,0.8688524590163934,0.803030303030303,0.6962295081967211,0.008688524590164115,44,40,27,13,0.675,0.9090909090909091,0.5201774618987768,64.0,65.8,67.0,0,0,779.3701530000001,79.0,2632.0,2711.0,68.0,-11.0,0.025835866261398176,-0.004057543341940244,-0.275,-0.25,0.67775,-0.002749999999999919,45,44,34,10,0.7727272727272727,0.9777777777777777,0.6300764193536366,67.0,68.52272727272727,71.0,0,0,779.31736,85.0,3015.0,3100.0,385.0,300.0,0.12769485903814262,0.0967741935483871,6.818181818181818,6.666666666666667,0.7045454545454546,0.06818181818181812,True,False,False,-2.5,2.724999999998545
v21,book_margin_edge_m5__signed_move_30m_le_200,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0; signed_move_30m<=200,1,221,213,153,60,0.7183098591549296,0.9638009049773756,0.6544463072204262,66.0,67.5774647887324,71.0,0,0,779.511079,417.0,14394.0,14811.0,906.0,489.0,0.06294289287203002,0.033016001620417255,2.295774647887324,2.2126696832579187,0.6953521126760565,0.022957746478873164,132,126,89,37,0.7063492063492064,0.9545454545454546,0.6216697176328737,66.0,67.95238095238095,71.0,0,0,779.6671765000001,247.0,8562.0,8809.0,338.0,91.0,0.039476757766876897,0.010330343966398002,0.7222222222222222,0.6893939393939394,0.699126984126984,0.007222222222222352,44,43,30,13,0.6976744186046512,0.9772727272727273,0.5489463582227039,64.0,65.34883720930233,66.5,0,0,779.609271,85.0,2810.0,2895.0,190.0,105.0,0.06761565836298933,0.03626943005181347,2.441860465116279,2.3863636363636362,0.6732558139534884,0.024418604651162745,45,44,34,10,0.7727272727272727,0.9777777777777777,0.6300764193536366,67.0,68.68181818181819,71.25,0,0,779.378346,85.0,3022.0,3107.0,378.0,293.0,0.12508272667107875,0.09430318635339556,6.659090909090909,6.511111111111111,0.7061363636363637,0.06659090909090903,True,True,True,-2.5,7.3400000000110595
v21,book_margin_edge_m5__signed_move_30m_le_250,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0; signed_move_30m<=250,1,221,214,155,59,0.7242990654205608,0.9683257918552036,0.6608709157003098,66.0,67.44392523364486,71.0,0,0,779.5800245,422.0,14433.0,14855.0,1067.0,645.0,0.07392780433728262,0.04341972399865365,3.014018691588785,2.918552036199095,0.694158878504673,0.030140186915887823,132,126,89,37,0.7063492063492064,0.9545454545454546,0.6216697176328737,66.0,67.53968253968254,71.0,0,0,779.7981850000001,250.0,8510.0,8760.0,390.0,140.0,0.045828437132784956,0.01598173515981735,1.1111111111111112,1.0606060606060606,0.6952380952380952,0.011111111111111183,44,44,32,12,0.7272727272727273,1.0,0.581511269075488,64.5,65.93181818181819,67.0,0,0,779.7111965,87.0,2901.0,2988.0,299.0,212.0,0.10306790761806274,0.07095046854082998,4.818181818181818,4.818181818181818,0.6790909090909091,0.048181818181818215,45,44,34,10,0.7727272727272727,0.9777777777777777,0.6300764193536366,67.0,68.68181818181819,71.25,0,0,779.378346,85.0,3022.0,3107.0,378.0,293.0,0.12508272667107875,0.09430318635339556,6.659090909090909,6.511111111111111,0.7061363636363637,0.06659090909090903,True,True,True,-2.5,8.635000000002037
v21,book_margin_edge_m5__signed_move_15m_le_75,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0; signed_move_15m<=75,1,221,203,144,59,0.7093596059113301,0.918552036199095,0.6434707352267908,66.0,67.8423645320197,71.0,0,0,779.277907,394.0,13772.0,14166.0,628.0,234.0,0.04559976764449608,0.016518424396442185,1.1527093596059113,1.0588235294117647,0.6978325123152709,0.01152709359605919,132,120,83,37,0.6916666666666667,0.9090909090909091,0.6041700227619933,66.0,67.54166666666667,71.0,0,0,779.413581,236.0,8105.0,8341.0,195.0,-41.0,0.024059222702035782,-0.004915477760460377,-0.3416666666666667,-0.3106060606060606,0.6950833333333333,-0.0034166666666666234,44,40,27,13,0.675,0.9090909090909091,0.5201774618987768,65.0,67.5,67.75,0,0,719.4189675,76.0,2700.0,2776.0,0.0,-76.0,0.0,-0.027377521613832854,-1.9,-1.7272727272727273,0.694,-0.018999999999999906,45,43,34,9,0.7906976744186046,0.9555555555555556,0.6479435728926356,67.0,69.0,71.5,0,0,779.34506,82.0,2967.0,3049.0,433.0,351.0,0.1459386585776879,0.11511971138078059,8.162790697674419,7.8,0.7090697674418605,0.08162790697674416,True,False,False,-2.5,2.029999999998836
v21,book_margin_edge_m5__signed_move_15m_le_100,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0; signed_move_15m<=100,1,221,211,149,62,0.7061611374407583,0.9547511312217195,0.6414524676127819,66.0,67.4739336492891,70.0,0,0,779.411632,411.0,14237.0,14648.0,663.0,252.0,0.0465687996066587,0.01720371381758602,1.1943127962085307,1.1402714932126696,0.6942180094786731,0.011943127962085187,132,125,86,39,0.688,0.946969696969697,0.6021982442599295,66.0,67.176,70.0,0,0,779.571802,246.0,8397.0,8643.0,203.0,-43.0,0.024175300702631894,-0.004975124378109453,-0.344,-0.32575757575757575,0.6914399999999999,-0.0034399999999999986,44,42,29,13,0.6904761904761905,0.9545454545454546,0.5397400606391092,64.0,66.97619047619048,67.0,0,0,719.63513,81.0,2813.0,2894.0,87.0,6.0,0.030927835051546393,0.002073255010366275,0.14285714285714285,0.13636363636363635,0.6890476190476191,0.0014285714285713347,45,44,34,10,0.7727272727272727,0.9777777777777777,0.6300764193536366,67.0,68.79545454545455,71.0,0,0,779.378346,84.0,3027.0,3111.0,373.0,289.0,0.12322431450280806,0.09289617486338798,6.568181818181818,6.4222222222222225,0.7070454545454545,0.06568181818181817,True,False,True,-2.5,4.529999999998836
v21,book_margin_edge_m5__signed_move_15m_le_125,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0; signed_move_15m<=125,1,221,214,154,60,0.719626168224299,0.9683257918552036,0.6559790668926625,66.0,67.46728971962617,70.75,1,0,779.507969,420.0,14438.0,14858.0,962.0,542.0,0.06662972710901786,0.03647866469242159,2.532710280373832,2.4524886877828056,0.6942990654205606,0.0253271028037384,132,126,88,38,0.6984126984126984,0.9545454545454546,0.6133833019085098,66.0,67.46825396825396,70.75,1,0,779.5612900000001,248.0,8501.0,8749.0,299.0,51.0,0.03517233266674509,0.0058292376271573895,0.40476190476190477,0.38636363636363635,0.6943650793650793,0.004047619047619078,44,44,32,12,0.7272727272727273,1.0,0.581511269075488,65.0,66.25,67.0,0,0,779.492575,87.0,2915.0,3002.0,285.0,198.0,0.09777015437392796,0.06595602931379081,4.5,4.5,0.6822727272727273,0.04500000000000004,45,44,34,10,0.7727272727272727,0.9777777777777777,0.6300764193536366,67.0,68.68181818181819,71.25,0,0,779.378346,85.0,3022.0,3107.0,378.0,293.0,0.12508272667107875,0.09430318635339556,6.659090909090909,6.511111111111111,0.7061363636363637,0.06659090909090903,True,True,True,-2.5,10.430000000000291
v21,book_margin_edge_m5__signed_move_15m_le_150,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0; signed_move_15m<=150,1,221,215,154,61,0.7162790697674418,0.9728506787330317,0.6526351336615988,66.0,67.24186046511628,70.0,0,0,779.650672,423.0,14457.0,14880.0,943.0,520.0,0.0652279172719098,0.03494623655913978,2.4186046511627906,2.3529411764705883,0.692093023255814,0.024186046511627812,132,127,88,39,0.6929133858267716,0.9621212121212122,0.6080071380164639,66.0,67.19685039370079,70.0,0,0,779.812795,251.0,8534.0,8785.0,266.0,15.0,0.03116943988750879,0.001707455890722823,0.11811023622047244,0.11363636363636363,0.6917322834645668,0.0011811023622048111,44,44,32,12,0.7272727272727273,1.0,0.581511269075488,64.5,65.93181818181819,67.0,0,0,779.7111965,87.0,2901.0,2988.0,299.0,212.0,0.10306790761806274,0.07095046854082998,4.818181818181818,4.818181818181818,0.6790909090909091,0.048181818181818215,45,44,34,10,0.7727272727272727,0.9777777777777777,0.6300764193536366,67.0,68.68181818181819,71.25,0,0,779.378346,85.0,3022.0,3107.0,378.0,293.0,0.12508272667107875,0.09430318635339556,6.659090909090909,6.511111111111111,0.7061363636363637,0.06659090909090903,True,True,True,-2.5,11.779999999998836
v21,book_margin_edge_m5__signed_move_15m_le_200,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0; signed_move_15m<=200,1,221,218,156,62,0.7155963302752294,0.9864253393665159,0.6523810246374284,66.0,67.37155963302752,70.0,0,0,779.6299715,429.0,14687.0,15116.0,913.0,484.0,0.06216381834275209,0.032019052659433715,2.220183486238532,2.1900452488687785,0.6933944954128441,0.02220183486238525,132,130,90,40,0.6923076923076923,0.9848484848484849,0.6084018917711,66.0,67.41538461538461,70.0,0,0,779.7981850000001,257.0,8764.0,9021.0,236.0,-21.0,0.026928343222272933,-0.002327901563019621,-0.16153846153846155,-0.1590909090909091,0.693923076923077,-0.0016153846153846851,44,44,32,12,0.7272727272727273,1.0,0.581511269075488,64.5,65.93181818181819,67.0,0,0,779.7111965,87.0,2901.0,2988.0,299.0,212.0,0.10306790761806274,0.07095046854082998,4.818181818181818,4.818181818181818,0.6790909090909091,0.048181818181818215,45,44,34,10,0.7727272727272727,0.9777777777777777,0.6300764193536366,67.0,68.68181818181819,71.25,0,0,779.378346,85.0,3022.0,3107.0,378.0,293.0,0.12508272667107875,0.09430318635339556,6.659090909090909,6.511111111111111,0.7061363636363637,0.06659090909090903,True,False,True,-2.5,15.240000000005239
v21,book_margin_edge_m5__signed_move_max_15_30m_le_100,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0; signed_move_max_15_30m<=100,1,221,193,137,56,0.7098445595854922,0.8733031674208145,0.6422175736641327,66.0,67.56994818652849,70.0,0,0,779.099908,377.0,13041.0,13418.0,659.0,282.0,0.050532934590905604,0.021016544939633328,1.461139896373057,1.2760180995475112,0.6952331606217617,0.014611398963730537,132,114,82,32,0.7192982456140351,0.8636363636363636,0.6307060939760731,66.5,67.8859649122807,71.0,0,0,779.1168915000001,224.0,7739.0,7963.0,461.0,237.0,0.05956841969246673,0.029762652266733643,2.0789473684210527,1.7954545454545454,0.6985087719298245,0.02078947368421058,44,36,22,14,0.6111111111111112,0.8181818181818182,0.44864459096605147,64.5,66.0,67.0,0,0,719.4627055000001,70.0,2376.0,2446.0,-176.0,-246.0,-0.07407407407407407,-0.10057236304170074,-6.833333333333333,-5.590909090909091,0.6794444444444445,-0.06833333333333336,45,43,33,10,0.7674418604651163,0.9555555555555556,0.6225547970219101,67.0,68.04651162790698,70.5,0,0,779.190224,83.0,2926.0,3009.0,374.0,291.0,0.12781954887218044,0.0967098703888335,6.767441860465116,6.466666666666667,0.6997674418604651,0.06767441860465118,True,False,False,-2.5,-17.680000000007567
v21,book_margin_edge_m5__signed_move_max_15_30m_le_150,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0; signed_move_max_15_30m<=150,1,221,204,144,60,0.7058823529411765,0.9230769230769231,0.6400149880663135,66.0,67.25490196078431,70.0,0,0,779.3937555,400.0,13720.0,14120.0,680.0,280.0,0.04956268221574344,0.019830028328611898,1.3725490196078431,1.2669683257918551,0.6921568627450981,0.013725490196078383,132,120,83,37,0.6916666666666667,0.9090909090909091,0.6041700227619933,66.0,67.275,70.0,0,0,779.4671774999999,236.0,8073.0,8309.0,227.0,-9.0,0.02811841942276725,-0.0010831628354796004,-0.075,-0.06818181818181818,0.6924166666666667,-0.0007500000000000284,44,40,27,13,0.675,0.9090909090909091,0.5201774618987768,64.0,65.8,67.0,0,0,779.3701530000001,79.0,2632.0,2711.0,68.0,-11.0,0.025835866261398176,-0.004057543341940244,-0.275,-0.25,0.67775,-0.002749999999999919,45,44,34,10,0.7727272727272727,0.9777777777777777,0.6300764193536366,67.0,68.52272727272727,71.0,0,0,779.31736,85.0,3015.0,3100.0,385.0,300.0,0.12769485903814262,0.0967741935483871,6.818181818181818,6.666666666666667,0.7045454545454546,0.06818181818181812,True,False,False,-2.5,2.099999999998545
v21,book_margin_edge_m5__signed_move_max_15_30m_le_200,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0; signed_move_max_15_30m<=200,1,221,212,151,61,0.7122641509433962,0.9592760180995475,0.6479737102592324,66.0,67.41509433962264,70.0,0,0,779.507969,415.0,14292.0,14707.0,808.0,393.0,0.05653512454520011,0.026721969130346093,1.8537735849056605,1.7782805429864252,0.6937264150943396,0.018537735849056602,132,125,87,38,0.696,0.946969696969697,0.6105156751661402,66.0,67.68,70.0,0,0,779.550778,245.0,8460.0,8705.0,240.0,-5.0,0.028368794326241134,-0.0005743825387708214,-0.04,-0.03787878787878788,0.6964,-0.00040000000000006697,44,43,30,13,0.6976744186046512,0.9772727272727273,0.5489463582227039,64.0,65.34883720930233,66.5,0,0,779.609271,85.0,2810.0,2895.0,190.0,105.0,0.06761565836298933,0.03626943005181347,2.441860465116279,2.3863636363636362,0.6732558139534884,0.024418604651162745,45,44,34,10,0.7727272727272727,0.9777777777777777,0.6300764193536366,67.0,68.68181818181819,71.25,0,0,779.378346,85.0,3022.0,3107.0,378.0,293.0,0.12508272667107875,0.09430318635339556,6.659090909090909,6.511111111111111,0.7061363636363637,0.06659090909090903,True,False,True,-2.5,7.225000000005821
v21,book_margin_edge_m5__long_minus_short_move_30_5m_le_75,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0; long_minus_short_move_30_5m<=75,1,221,202,144,58,0.7128712871287128,0.9140271493212669,0.646965818476038,66.5,68.32673267326733,71.0,0,0,779.20838,392.0,13802.0,14194.0,598.0,206.0,0.04332705405013766,0.014513174580808792,1.0198019801980198,0.9321266968325792,0.7026732673267326,0.010198019801980207,132,120,84,36,0.7,0.9090909090909091,0.6128485756752643,67.0,68.65833333333333,72.0,0,0,779.2975665,233.0,8239.0,8472.0,161.0,-72.0,0.01954120645709431,-0.0084985835694051,-0.6,-0.5454545454545454,0.706,-0.006000000000000005,44,39,27,12,0.6923076923076923,0.8863636363636364,0.5357874562585069,65.0,67.05128205128206,68.0,0,0,719.826159,76.0,2615.0,2691.0,85.0,9.0,0.032504780114722756,0.0033444816053511705,0.23076923076923078,0.20454545454545456,0.6900000000000001,0.002307692307692233,45,43,33,10,0.7674418604651163,0.9555555555555556,0.6225547970219101,67.0,68.55813953488372,71.0,0,0,779.187972,83.0,2948.0,3031.0,352.0,269.0,0.11940298507462686,0.08874958759485319,6.255813953488372,5.977777777777778,0.7048837209302324,0.06255813953488387,True,False,True,-2.5,-4.044999999998254
v21,book_margin_edge_m5__long_minus_short_move_30_5m_le_100,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0; long_minus_short_move_30_5m<=100,1,221,208,150,58,0.7211538461538461,0.9411764705882353,0.6566241339912929,66.0,67.89423076923077,71.0,0,0,779.337291,405.0,14122.0,14527.0,878.0,473.0,0.06217249681348251,0.03256006057685689,2.2740384615384617,2.1402714932126696,0.6984134615384614,0.022740384615384746,132,124,87,37,0.7016129032258065,0.9393939393939394,0.6160094665398644,66.0,68.29838709677419,72.0,0,0,779.3481059999999,241.0,8469.0,8710.0,231.0,-10.0,0.027275947573503365,-0.001148105625717566,-0.08064516129032258,-0.07575757575757576,0.7024193548387097,-0.0008064516129031585,44,40,29,11,0.725,0.9090909090909091,0.5716504419378943,64.5,65.95,67.0,0,0,779.2632435,79.0,2638.0,2717.0,262.0,183.0,0.09931766489764973,0.0673536989326463,4.575,4.159090909090909,0.67925,0.04574999999999996,45,44,34,10,0.7727272727272727,0.9777777777777777,0.6300764193536366,67.0,68.52272727272727,71.0,0,0,779.31736,85.0,3015.0,3100.0,385.0,300.0,0.12769485903814262,0.0967741935483871,6.818181818181818,6.666666666666667,0.7045454545454546,0.06818181818181812,True,False,True,-2.5,2.389999999999418
v21,book_margin_edge_m5__long_minus_short_move_30_5m_le_150,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0; long_minus_short_move_30_5m<=150,1,221,212,153,59,0.7216981132075472,0.9592760180995475,0.6578340217176867,66.0,67.66037735849056,71.0,0,0,779.466718,415.0,14344.0,14759.0,956.0,541.0,0.06664807585052984,0.03665559997289789,2.55188679245283,2.4479638009049776,0.696179245283019,0.025518867924528177,132,125,88,37,0.704,0.946969696969697,0.6188604280962418,66.0,67.856,71.0,0,0,779.550778,245.0,8482.0,8727.0,318.0,73.0,0.037491157745814664,0.008364844734731293,0.584,0.553030303030303,0.69816,0.005839999999999956,44,43,31,12,0.7209302325581395,0.9772727272727273,0.5730897131812113,64.0,66.04651162790698,67.0,0,0,779.364427,85.0,2840.0,2925.0,260.0,175.0,0.09154929577464789,0.05982905982905983,4.069767441860465,3.977272727272727,0.6802325581395349,0.04069767441860461,45,44,34,10,0.7727272727272727,0.9777777777777777,0.6300764193536366,67.0,68.68181818181819,71.25,0,0,779.378346,85.0,3022.0,3107.0,378.0,293.0,0.12508272667107875,0.09430318635339556,6.659090909090909,6.511111111111111,0.7061363636363637,0.06659090909090903,True,True,True,-2.5,4.274999999994179
v21,score_m60,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120,0,221,218,161,57,0.7385321100917431,0.9864253393665159,0.6764286388617029,68.0,69.46788990825688,72.0,0,0,779.4352445,422.0,15144.0,15566.0,956.0,534.0,0.06312731114632858,0.03430553771039445,2.44954128440367,2.416289592760181,0.7140366972477062,0.02449541284403689,132,130,92,38,0.7076923076923077,0.9848484848484849,0.6244469876657347,68.0,68.96153846153847,72.0,0,0,779.5278185,254.0,8965.0,9219.0,235.0,-19.0,0.026213050752928055,-0.0020609610586831543,-0.14615384615384616,-0.14393939393939395,0.7091538461538461,-0.001461538461538403,44,44,35,9,0.7954545454545454,1.0,0.6549942193889834,67.0,68.54545454545455,71.25,0,0,779.097888,86.0,3016.0,3102.0,484.0,398.0,0.16047745358090185,0.1283043197936815,9.045454545454545,9.045454545454545,0.705,0.09045454545454545,45,44,34,10,0.7727272727272727,0.9777777777777777,0.6300764193536366,70.0,71.88636363636364,78.25,0,0,779.189098,82.0,3163.0,3245.0,237.0,155.0,0.07492886500158077,0.04776579352850539,3.522727272727273,3.4444444444444446,0.7374999999999999,0.035227272727272774,True,False,True,-3.007604065697201,29.885000000002037
