dataset,candidate,group_type,group,markets,wins,losses,accuracy,net_pnl_cents,net_per_market_cents,median_ask
current,hazard50_sec60_else_score_min60,hour,10,12,11,1,0.9166666666666666,233.0,19.416666666666668,69.0
current,hazard50_sec60_else_score_min60,hour,11,12,9,3,0.75,21.0,1.75,70.5
current,hazard50_sec60_else_score_min60,hour,12,12,11,1,0.9166666666666666,231.0,19.25,69.0
current,hazard50_sec60_else_score_min60,hour,13,12,8,4,0.6666666666666666,-67.0,-5.583333333333333,66.5
current,hazard50_sec60_else_score_min60,hour,14,11,8,3,0.7272727272727273,9.0,0.8181818181818182,67.0
current,hazard50_sec60_else_score_min60,hour,15,11,8,3,0.7272727272727273,18.0,1.6363636363636365,68.0
current,hazard50_sec60_else_score_min60,hour,16,8,5,3,0.625,-69.0,-8.625,68.0
current,hazard50_sec60_else_score_min60,hour,17,12,9,3,0.75,64.0,5.333333333333333,69.0
current,hazard50_sec60_else_score_min60,hour,18,12,9,3,0.75,40.0,3.3333333333333335,71.0
current,hazard50_sec60_else_score_min60,hour,19,12,11,1,0.9166666666666666,246.0,20.5,68.5
current,hazard50_sec60_else_score_min60,hour,2,14,9,5,0.6428571428571429,-84.0,-6.0,67.5
current,hazard50_sec60_else_score_min60,hour,20,12,9,3,0.75,68.0,5.666666666666667,67.0
current,hazard50_sec60_else_score_min60,hour,21,12,10,2,0.8333333333333334,102.0,8.5,73.0
current,hazard50_sec60_else_score_min60,hour,22,12,9,3,0.75,45.0,3.75,67.5
current,hazard50_sec60_else_score_min60,hour,23,12,11,1,0.9166666666666666,280.0,23.333333333333332,64.5
current,hazard50_sec60_else_score_min60,hour,3,16,10,6,0.625,-163.0,-10.1875,70.5
current,hazard50_sec60_else_score_min60,hour,4,16,13,3,0.8125,169.0,10.5625,68.5
current,hazard50_sec60_else_score_min60,hour,5,16,12,4,0.75,81.0,5.0625,67.5
current,hazard50_sec60_else_score_min60,hour,6,15,14,1,0.9333333333333333,347.0,23.133333333333333,67.0
current,hazard50_sec60_else_score_min60,hour,7,12,10,2,0.8333333333333334,164.0,13.666666666666666,65.5
current,hazard50_sec60_else_score_min60,hour,8,12,5,7,0.4166666666666667,-348.0,-29.0,69.0
current,hazard50_sec60_else_score_min60,hour,9,12,7,5,0.5833333333333334,-167.0,-13.916666666666666,69.0
current,hazard50_sec60_else_score_min60,ask,ask<=60,5,3,2,0.6,9.0,1.8,55.0
current,hazard50_sec60_else_score_min60,ask,ask<=70,181,131,50,0.7237569060773481,882.0,4.87292817679558,66.0
current,hazard50_sec60_else_score_min60,ask,ask<=80,87,73,14,0.8390804597701149,631.0,7.252873563218391,74.0
current,hazard50_sec60_else_score_min60,ask,ask<=95,19,14,5,0.7368421052631579,-226.0,-11.894736842105264,83.0
current,hazard50_sec60_else_score_min60,time,sec<=300,4,3,1,0.75,-10.0,-2.5,74.0
current,hazard50_sec60_else_score_min60,time,sec<=600,48,35,13,0.7291666666666666,4.0,0.08333333333333333,70.5
current,hazard50_sec60_else_score_min60,time,sec<=900,240,183,57,0.7625,1302.0,5.425,68.0
current,hazard50_sec600_else_logit_thresh55_edge15,selector,fallback_logit_thresh55_edge15,165,117,48,0.7090909090909091,362.0,2.193939393939394,66.0
current,hazard50_sec600_else_logit_thresh55_edge15,selector,hazard_primary_0.5,81,64,17,0.7901234567901234,497.0,6.135802469135802,71.0
current,hazard50_sec600_else_logit_thresh55_edge15,split,holdout,53,38,15,0.7169811320754716,1.0,0.018867924528301886,69.0
current,hazard50_sec600_else_logit_thresh55_edge15,split,train,146,108,38,0.7397260273972602,671.0,4.595890410958904,67.0
current,hazard50_sec600_else_logit_thresh55_edge15,split,validation,47,35,12,0.7446808510638298,187.0,3.978723404255319,67.0
current,hazard50_sec600_else_logit_thresh55_edge15,side,no,125,89,36,0.712,116.0,0.928,68.0
current,hazard50_sec600_else_logit_thresh55_edge15,side,yes,121,92,29,0.7603305785123967,743.0,6.140495867768595,68.0
current,hazard50_sec600_else_logit_thresh55_edge15,hour,0,8,5,3,0.625,-51.0,-6.375,67.5
current,hazard50_sec600_else_logit_thresh55_edge15,hour,1,7,5,2,0.7142857142857143,2.0,0.2857142857142857,68.0
current,hazard50_sec600_else_logit_thresh55_edge15,hour,10,10,9,1,0.9,217.0,21.7,68.0
current,hazard50_sec600_else_logit_thresh55_edge15,hour,11,11,8,3,0.7272727272727273,6.0,0.5454545454545454,69.0
