entry_ts,market,side,qty,entry_trigger_cents,entry_fill_cents_assumed,entry_fill_cents_actual,entry_fill_cents_used,entry_fee_cents,total_fees_dollars,entry_notional_dollars,exit_ts,exit_trigger_cents,exit_fill_cents_assumed,exit_fill_cents_actual,exit_fill_cents_used,exit_fee_cents,exit_notional_dollars,outcome,resolution_source,result,gross_pnl_dollars,net_pnl_dollars,net_pnl_percent,gross_pnl_percent,market_status,market_result,settlement_ts
2026-03-25 22:56:22,KXBTC15M-26MAR252300-00,yes,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,yes,1.0,1.0,11.1111,11.1111,finalized,yes,2026-03-26T03:00:11.073643Z
2026-03-25 23:04:22,KXBTC15M-26MAR252315-15,no,10,90,90,,90,0,0.0,9.0,2026-03-25 23:13:45,70,69.0,,69.0,0,6.9,exited_before_settlement,bot_exit_signal_heartbeat_confirmed,,-2.1,-2.1,-23.3333,-23.3333,,,
2026-03-25 23:22:50,KXBTC15M-26MAR252330-30,no,10,93,93,,93,0,0.0,9.3,,,,,,0,,win,kalshi_api,no,0.7,0.7,7.5269,7.5269,finalized,no,2026-03-26T03:30:10.874211Z
2026-03-25 23:36:05,KXBTC15M-26MAR252345-45,yes,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,yes,1.0,1.0,11.1111,11.1111,finalized,yes,2026-03-26T03:45:10.861671Z
2026-03-25 23:52:31,KXBTC15M-26MAR260000-00,no,10,90,90,,90,0,0.0,9.0,2026-03-25 23:53:50,70,69.0,,69.0,0,6.9,exited_before_settlement,bot_exit_signal_heartbeat_confirmed,,-2.1,-2.1,-23.3333,-23.3333,,,
2026-03-26 00:09:58,KXBTC15M-26MAR260015-15,no,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,no,1.0,1.0,11.1111,11.1111,finalized,no,2026-03-26T04:15:10.868562Z
2026-03-26 00:24:10,KXBTC15M-26MAR260030-30,yes,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,yes,1.0,1.0,11.1111,11.1111,finalized,yes,2026-03-26T04:30:10.90608Z
2026-03-26 00:55:11,KXBTC15M-26MAR260100-00,no,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,no,1.0,1.0,11.1111,11.1111,finalized,no,2026-03-26T05:00:11.022278Z
2026-03-26 01:05:48,KXBTC15M-26MAR260115-15,no,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,no,1.0,1.0,11.1111,11.1111,finalized,no,2026-03-26T05:15:10.87301Z
2026-03-26 01:28:43,KXBTC15M-26MAR260130-30,yes,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,yes,1.0,1.0,11.1111,11.1111,finalized,yes,2026-03-26T05:30:10.856697Z
2026-03-26 01:40:39,KXBTC15M-26MAR260145-45,no,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,no,1.0,1.0,11.1111,11.1111,finalized,no,2026-03-26T05:45:10.866832Z
2026-03-26 01:51:29,KXBTC15M-26MAR260200-00,no,10,91,91,,91,0,0.0,9.1,,,,,,0,,win,kalshi_api,no,0.9,0.9,9.8901,9.8901,finalized,no,2026-03-26T06:01:20.866279Z
2026-03-26 05:08:48,KXBTC15M-26MAR260515-15,yes,10,92,91,,91,0,0.0,9.1,,,,,,0,,win,kalshi_api,yes,0.9,0.9,9.8901,9.8901,finalized,yes,2026-03-26T09:15:15.526965Z
2026-03-26 05:18:11,KXBTC15M-26MAR260530-30,no,10,90,90,,90,0,0.0,9.0,2026-03-26 05:22:03,70,69.0,,69.0,0,6.9,exited_before_settlement,bot_exit_signal_heartbeat_confirmed,,-2.1,-2.1,-23.3333,-23.3333,,,
2026-03-26 05:31:01,KXBTC15M-26MAR260545-45,no,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,no,1.0,1.0,11.1111,11.1111,finalized,no,2026-03-26T09:45:15.636345Z
