pt_cents,sl_cents,trades,skipped,total_net_pnl_dollars,actual_net_pnl_dollars,delta_vs_actual_dollars,mean_net_pnl_dollars,std_net_pnl_dollars,sharpe_like,wins,losses,win_rate,exit_count,settlement_count,exit_rate,avg_hold_seconds
16,61,85,0,0.11,-6.64,6.75,0.001294,0.707862,0.001828,38,47,0.4471,34,51,0.4,301.69
17,65,85,0,0.11,-6.64,6.75,0.001294,0.730272,0.001772,38,47,0.4471,34,51,0.4,309.12
17,72,85,0,0.1,-6.64,6.74,0.001177,0.730698,0.00161,38,47,0.4471,32,53,0.3765,311.5
19,29,85,0,0.09,-6.64,6.73,0.001059,0.604594,0.001751,33,52,0.3882,36,49,0.4235,283.71
19,49,85,0,0.08,-6.64,6.72,0.000941,0.685973,0.001372,36,49,0.4235,34,51,0.4,304.84
19,50,85,0,0.08,-6.64,6.72,0.000941,0.685973,0.001372,36,49,0.4235,34,51,0.4,304.84
10,57,85,0,0.07,-6.64,6.71,0.000824,0.612019,0.001346,40,45,0.4706,38,47,0.4471,265.7
14,57,85,0,0.06,-6.64,6.7,0.000706,0.671893,0.001051,38,47,0.4471,37,48,0.4353,286.71
17,28,85,0,0.04,-6.64,6.68,0.000471,0.582108,0.000809,33,52,0.3882,37,48,0.4353,278.15
17,73,85,0,0.04,-6.64,6.68,0.000471,0.732905,0.000642,38,47,0.4471,32,53,0.3765,311.73
16,62,85,0,0.02,-6.64,6.66,0.000235,0.710801,0.000331,38,47,0.4471,34,51,0.4,301.69
20,55,85,0,0.02,-6.64,6.66,0.000235,0.71523,0.000329,36,49,0.4235,30,55,0.3529,319.83
17,74,85,0,0.02,-6.64,6.66,0.000235,0.733396,0.000321,38,47,0.4471,32,53,0.3765,311.97
15,58,85,0,0.01,-6.64,6.65,0.000118,0.702698,0.000167,38,47,0.4471,36,49,0.4235,296.88
17,75,85,0,0.01,-6.64,6.65,0.000118,0.733521,0.00016,38,47,0.4471,31,54,0.3647,312.16
17,77,85,0,0.0,-6.64,6.64,0.0,0.733772,0.0,38,47,0.4471,30,55,0.3529,314.26
17,78,85,0,0.0,-6.64,6.64,0.0,0.733772,0.0,38,47,0.4471,30,55,0.3529,314.26
17,79,85,0,0.0,-6.64,6.64,0.0,0.733772,0.0,38,47,0.4471,30,55,0.3529,314.26
17,80,85,0,0.0,-6.64,6.64,0.0,0.733772,0.0,38,47,0.4471,30,55,0.3529,314.26
17,76,85,0,-0.01,-6.64,6.63,-0.000118,0.734024,-0.00016,38,47,0.4471,31,54,0.3647,313.6
19,40,85,0,-0.07,-6.64,6.57,-0.000823,0.651915,-0.001263,35,50,0.4118,35,50,0.4118,296.05
22,12,85,0,-0.09,-6.64,6.55,-0.001059,0.524577,-0.002018,27,58,0.3176,41,44,0.4824,248.21
15,59,85,0,-0.11,-6.64,6.53,-0.001294,0.706529,-0.001832,38,47,0.4471,36,49,0.4235,297.39
15,60,85,0,-0.11,-6.64,6.53,-0.001294,0.706529,-0.001832,38,47,0.4471,36,49,0.4235,297.39
15,61,85,0,-0.11,-6.64,6.53,-0.001294,0.706529,-0.001832,38,47,0.4471,36,49,0.4235,297.39
18,48,85,0,-0.13,-6.64,6.51,-0.001529,0.682189,-0.002242,36,49,0.4235,34,51,0.4,302.93
19,41,85,0,-0.13,-6.64,6.51,-0.001529,0.653369,-0.002341,35,50,0.4118,35,50,0.4118,297.0
19,42,85,0,-0.13,-6.64,6.51,-0.001529,0.653369,-0.002341,35,50,0.4118,35,50,0.4118,297.0
30,12,85,0,-0.14,-6.64,6.5,-0.001647,0.531245,-0.0031,26,59,0.3059,33,52,0.3882,275.14
31,12,85,0,-0.14,-6.64,6.5,-0.001647,0.531245,-0.0031,26,59,0.3059,33,52,0.3882,275.14
32,12,85,0,-0.14,-6.64,6.5,-0.001647,0.531245,-0.0031,26,59,0.3059,33,52,0.3882,275.14
33,12,85,0,-0.14,-6.64,6.5,-0.001647,0.531245,-0.0031,26,59,0.3059,33,52,0.3882,275.14
34,12,85,0,-0.14,-6.64,6.5,-0.001647,0.531245,-0.0031,26,59,0.3059,33,52,0.3882,275.14
18,29,85,0,-0.15,-6.64,6.49,-0.001765,0.602456,-0.002929,33,52,0.3882,36,49,0.4235,282.28
29,12,85,0,-0.18,-6.64,6.46,-0.002118,0.530508,-0.003992,26,59,0.3059,34,51,0.4,272.84
18,49,85,0,-0.19,-6.64,6.45,-0.002235,0.683829,-0.003269,36,49,0.4235,34,51,0.4,302.94
18,50,85,0,-0.19,-6.64,6.45,-0.002235,0.683829,-0.003269,36,49,0.4235,34,51,0.4,302.94
20,56,85,0,-0.2,-6.64,6.44,-0.002353,0.72194,-0.003259,36,49,0.4235,30,55,0.3529,319.88
15,62,85,0,-0.2,-6.64,6.44,-0.002353,0.709469,-0.003316,38,47,0.4471,36,49,0.4235,297.39
27,12,85,0,-0.21,-6.64,6.43,-0.002471,0.529977,-0.004662,26,59,0.3059,34,51,0.4,272.14
28,12,85,0,-0.21,-6.64,6.43,-0.002471,0.529977,-0.004662,26,59,0.3059,34,51,0.4,272.14
21,12,85,0,-0.22,-6.64,6.42,-0.002588,0.523011,-0.004949,27,58,0.3176,41,44,0.4824,242.01
16,63,85,0,-0.23,-6.64,6.41,-0.002706,0.719432,-0.003761,38,47,0.4471,34,51,0.4,301.93
20,57,85,0,-0.25,-6.64,6.39,-0.002941,0.723409,-0.004066,36,49,0.4235,30,55,0.3529,319.89
19,51,85,0,-0.25,-6.64,6.39,-0.002941,0.695843,-0.004227,36,49,0.4235,34,51,0.4,306.05
7,43,85,0,-0.25,-6.64,6.39,-0.002941,0.486202,-0.006049,42,43,0.4941,42,43,0.4941,231.23
26,12,85,0,-0.27,-6.64,6.37,-0.003176,0.528975,-0.006005,26,59,0.3059,34,51,0.4,271.9
19,52,85,0,-0.28,-6.64,6.36,-0.003294,0.69668,-0.004728,36,49,0.4235,34,51,0.4,306.05
25,12,85,0,-0.3,-6.64,6.34,-0.003529,0.528652,-0.006676,26,59,0.3059,35,50,0.4118,271.25
21,58,85,0,-0.32,-6.64,6.32,-0.003765,0.753365,-0.004997,36,49,0.4235,28,57,0.3294,324.6
19,12,85,0,-0.33,-6.64,6.31,-0.003882,0.513891,-0.007555,28,57,0.3294,42,43,0.4941,237.45
